5.6338	5.6247	5.6653	6.3738	6.0116	6.0097	6.3677	6.7164	6.7142	6.712	4.9389	6.0768	5.6458	7.0647	6.3517	5.9895	7.3887	5.6322	5.3773	6.3214	8.1074	7.3953	7.4295	8.1381	7.426	7.4247	6.4635	7.8717	7.071	6.7098	6.8035	7.2051	6.3559	7.0648	5.9934	6.6996	7.0614	6.7001	6.6959	7.4081	6.6967	6.346	5.2715	6.0208	7.4376	6.7288	7.0846	6.0123	7.1719	6.3697	6.7182	6.0232	7.7851	7.0731	7.421	7.0686	7.0662	6.7036	6.7016	7.7867	7.4243	8.4924	6.7093	6.7066	7.81	7.097	7.4445	7.4419	6.7288	8.147	7.4339	6.477	6.5177	5.4599	6.3824	8.494	7.782	6.016	7.4178	7.4159	7.4142	7.0795	6.3674	7.0762	7.8194	7.8179
5.5778	8.0668	5.2234	5.2214	7.7008	6.0002	5.5659	5.5638	6.6322	6.6372	6.2752	7.3437	6.9817	6.4297	5.9468	7.3722	6.6498	6.7282	7.7055	8.0635	9.1692	7.3494	7.3477	7.6962	6.9843	8.0534	7.3416	6.6297	7.7064	7.355	6.9764	6.2816	7.7011	6.6756	8.095	7.7338	6.6721	7.3816	7.3804	8.0896	7.7284	7.3775	6.6662	7.3753	5.9532	8.0828	7.0108	7.1128	7.7911	7.0062	7.0046	6.346	7.4312	7.7816	7.741	7.3888	8.4466	5.966	8.0918	7.0187	7.0166	7.7245	7.3715	7.7192	7.7166	7.0037	7.0013	6.6486	7.7064	6.6434	7.7284	6.7451	6.7533	6.6619	6.2998	7.4026	7.0407	7.3988	7.397	7.7453	7.0331	7.3917	7.3899	8.4488	8.0971	8.0954
5.5792	6.6548	7.3633	7.7214	5.6808	6.052	6.3307	6.329	7.0374	7.7456	6.6733	7.0315	7.7401	7.4622	6.3161	6.4118	6.7864	7.3698	7.4044	7.0151	7.1102	6.7269	7.4674	6.7751	7.1936	7.8628	8.4873	8.1358	8.4845	8.4831	7.0714	7.4202	7.419	7.4176	9.187	8.1254	8.1245	7.7901	7.772	8.4711	8.1198	7.0756	7.4242	7.783	7.4582	8.167	7.9082	7.2368	7.5535	8.1608	7.4488	7.8954	6.1219	7.093	7.5144	7.8594	7.8565	7.0841	8.4923	8.1668	6.7171	8.1623	7.4493	7.8072	7.0672	7.1269	7.8346	7.8317	7.4691	7.827	7.8244	7.2636	7.4603	8.1686	7.8165	7.1041	8.1627	8.1608	8.1591	6.3863	7.102	7.4433	7.8088	7.44	7.0884	8.5041
7.1911	6.4782	7.4627	6.0401	6.7487	7.457	6.3846	6.7429	7.091	6.0285	7.434	7.0852	6.7332	6.3578	7.1027	7.2153	6.8199	7.4461	8.1443	6.8105	6.8373	8.2447	6.9384	5.1033	6.9324	8.1324	7.4305	7.7791	7.0672	7.426	7.4514	7.45	7.7987	8.8578	6.7458	7.4815	8.1807	7.4795	7.8285	8.1775	7.8262	7.4746	7.823	7.8218	7.11	7.4686	7.8172	7.1801	8.5241	7.4622	8.5209	6.7651	7.1136	6.8204	7.5447	7.9622	8.3094	7.8492	7.8467	8.1943	7.4919	8.1898	7.8372	8.1848	7.1217	7.1192	8.1771	7.8241	6.7982	7.1462	7.8173	6.4798	7.1398	7.8481	7.496	7.4941	6.8165	7.5247	7.523	8.9316	7.8695	8.578	7.8663	7.8645	8.5732	8.2113
6.1135	5.7876	5.747	5.7738	7.1256	7.8239	6.7617	7.1199	7.4681	8.5264	8.1742	8.8825	7.4603	6.8481	7.1066	6.7447	7.4726	8.5307	8.1783	7.1878	5.4828	6.884	7.5253	6.4541	7.2803	7.0013	7.9573	7.8261	7.5233	7.4728	8.1818	7.8204	7.8191	8.1779	7.8973	6.872	7.8143	8.1734	7.4619	6.8221	7.5423	7.8043	7.1025	7.1045	8.1968	7.8349	7.1334	7.8318	7.8302	8.1886	8.5371	8.5353	8.1833	8.1811	8.1787	9.2367	7.8141	8.522	8.5198	7.807	7.1113	8.1695	7.1066	7.4476	8.162	7.8343	7.4818	6.7687	7.4766	6.7643	8.1822	6.7601	7.8182	7.1163	8.1744	7.4623	5.6898	7.4586	7.4568	8.1653	7.8036	7.8018	8.1669	7.8052	8.5136	8.5121
8.1646	8.5232	7.1012	7.4495	7.0976	8.1561	7.5468	6.8582	8.5103	7.4379	7.0858	7.1103	6.3981	6.532	8.251	7.227	7.0978	7.0954	7.0933	7.0915	6.7393	8.1481	8.1466	7.5012	7.871	8.5017	7.6108	7.3005	7.3029	7.17	7.0733	7.0786	7.7873	7.8494	7.2621	6.1666	7.4593	8.1684	7.8165	7.815	8.6495	7.9067	7.8697	9.5796	8.1578	7.446	7.8045	8.1529	9.2215	8.176	7.464	8.1723	7.8201	7.1076	8.9122	8.1997	8.9076	8.1953	8.553	7.4803	8.5483	9.2561	7.8332	8.8912	7.8282	8.1759	8.1734	7.4604	7.4585	8.8766	6.3935	8.1988	6.7862	7.4845	7.4827	8.2251	5.3924	7.5113	8.2198	8.9283	8.5766	8.5751	9.6335	9.2819	8.9202	9.2786
6.7437	7.4787	7.477	7.5114	7.5098	7.927	7.3373	6.6549	7.9415	7.85	9.2683	7.1357	6.4337	7.1323	7.2144	6.5849	6.766	7.4745	7.8225	7.4704	6.4082	7.103	6.7916	7.2365	6.7845	8.2032	8.2015	7.226	4.4372	5.9349	8.3023	7.9539	8.9029	8.2948	8.3061	6.7687	7.1173	8.186	8.1845	7.1127	6.4074	6.8277	6.8252	8.2104	7.8485	7.1369	8.9158	8.914	8.5524	8.9107	8.5483	7.8358	8.544	8.1915	7.1189	8.187	8.1849	8.8928	8.5308	6.758	8.1761	6.7698	7.4773	7.8253	6.7975	7.8552	7.5028	7.5001	9.6285	7.1356	7.1333	7.4916	7.8392	8.9079	8.1958	7.8338	7.4819	7.12	7.4785	7.1168	8.1853	7.8236	9.6086	9.6008	9.9554	9.2782
7.4961	7.3898	7.6887	7.6872	8.0457	7.0627	6.9715	7.0571	6.0676	7.0709	7.0095	6.3404	6.8353	6.4516	6.7678	6.81	7.7552	7.7535	7.0415	6.6895	8.818	7.746	8.5411	7.1087	6.6804	8.0993	8.0976	7.386	5.9301	6.6726	7.6974	6.6358	7.3814	7.3803	6.7681	8.4375	8.796	7.7244	8.433	7.7212	8.08	7.3683	7.4725	8.0755	9.1343	7.7124	8.7811	8.7794	8.0673	8.0652	8.099	8.0968	8.4448	8.9621	7.506	8.4741	9.892	8.8298	8.1175	8.4655	8.463	7.4006	8.8183	6.6856	7.3933	7.7409	7.7387	7.7359	7.0236	6.6712	7.7295	7.7437	8.1016	8.0997	8.1321	7.4201	8.1286	7.4168	8.1254	8.4738	8.8323	8.4707	8.829	8.8275	9.5359	9.2306
6.1335	8.9257	8.0772	8.0756	8.434	8.5051	8.1487	7.7183	8.4902	6.4364	7.4209	7.7839	8.7687	6.9966	5.5745	7.3431	5.9003	6.9589	6.6227	7.6911	7.7262	7.4135	6.0654	7.0107	7.0891	8.0677	7.0057	7.0042	6.2924	8.7715	9.1302	8.7687	7.7071	7.7054	6.2835	6.6319	7.0538	6.2791	8.4137	8.4492	8.0875	7.7361	7.5086	8.4434	8.792	10.561	8.0788	9.1468	9.1444	9.4924	7.3596	8.7778	8.7756	8.8438	8.4208	7.8945	8.0565	6.994	8.4125	7.696	6.6279	8.0418	8.0743	7.7222	8.0697	8.7774	9.1351	8.4224	7.8048	9.1279	9.1259	7.7036	8.7617	7.6996	8.048	7.3362	7.4218	7.3331	7.3313	6.9753	8.034	8.7426	8.3907	8.4238	8.7721	9.4806
7.1827	6.8359	7.1173	7.1157	5.417	6.4867	5.8523	6.5009	7.4619	7.9263	7.9392	7.9203	7.1303	7.8389	7.8373	7.8355	8.5337	6.4015	7.82	8.1784	8.2528	6.1281	6.8354	7.4612	6.3891	6.4592	7.0963	7.8104	7.0988	7.8444	8.203	8.2015	7.8396	7.8379	6.776	7.1244	8.1932	8.1918	7.6535	8.0672	8.6711	8.3182	6.6349	8.1829	7.8214	7.8198	7.1077	6.3953	7.8191	8.5271	9.2712	8.9188	8.2065	8.9143	7.8418	7.5813	8.6328	8.5453	9.6135	8.1911	7.8291	8.8971	7.4744	8.5325	7.1096	7.4674	5.785	7.1655	6.7658	8.1839	7.8217	7.8541	7.8521	8.5606	9.629	8.7116	9.0142	8.554	8.5524	9.2609	9.6194	8.9076	8.5458	7.8341	7.4823	7.8309
