44.013	44.05	44.087	44.125	44.162	44.2	44.237	44.274	44.312	44.349	44.386	44.423	44.461	44.498	44.535	44.573	44.61	44.647	44.684	44.721	44.759	44.796	44.833	44.87	44.907	44.944	44.981	45.018	45.056	45.093	45.13	45.167	45.204	45.241	45.278	45.315	45.352	45.389	45.426	45.463	45.5	45.537	45.574	45.611	45.648	45.684	45.721	45.758	45.795	45.832	45.869	45.905	45.942	45.979	46.016	46.053	46.089	46.126	46.163	46.199	46.236	46.273	46.31	46.346	46.383	46.42	46.456	46.493	46.529	46.566	46.603	46.639	46.676	46.712	46.749	46.785	46.822	46.858	46.895	46.931	46.967	47.004	47.04	47.077	47.113	47.149	47.186	47.222	47.259	47.295	47.331	47.367	47.404	47.44	47.476	47.512	47.549	47.585	47.621	47.657	47.693	47.73	47.766	47.802	47.838	47.874	47.91	47.946	47.982	48.018	48.054	48.09	48.126	48.162	48.198	48.234	48.27	48.306	48.342	48.378	48.414	48.449
43.986	44.023	44.061	44.098	44.135	44.173	44.21	44.247	44.285	44.322	44.359	44.396	44.434	44.471	44.508	44.545	44.583	44.62	44.657	44.694	44.731	44.768	44.806	44.843	44.88	44.917	44.954	44.991	45.028	45.065	45.102	45.139	45.176	45.213	45.25	45.287	45.324	45.361	45.398	45.435	45.472	45.509	45.546	45.583	45.62	45.657	45.694	45.73	45.767	45.804	45.841	45.878	45.914	45.951	45.988	46.025	46.061	46.098	46.135	46.172	46.208	46.245	46.282	46.318	46.355	46.391	46.428	46.465	46.501	46.538	46.574	46.611	46.647	46.684	46.72	46.757	46.793	46.83	46.866	46.903	46.939	46.975	47.012	47.048	47.085	47.121	47.157	47.194	47.23	47.266	47.303	47.339	47.375	47.411	47.447	47.484	47.52	47.556	47.592	47.628	47.665	47.701	47.737	47.773	47.809	47.845	47.881	47.917	47.953	47.989	48.025	48.061	48.097	48.133	48.169	48.205	48.241	48.277	48.313	48.348	48.384	48.42
43.959	43.996	44.034	44.071	44.108	44.146	44.183	44.22	44.258	44.295	44.332	44.369	44.407	44.444	44.481	44.518	44.555	44.593	44.63	44.667	44.704	44.741	44.778	44.815	44.852	44.89	44.927	44.964	45.001	45.038	45.075	45.112	45.149	45.186	45.223	45.26	45.297	45.334	45.371	45.408	45.445	45.481	45.518	45.555	45.592	45.629	45.666	45.703	45.739	45.776	45.813	45.85	45.887	45.923	45.96	45.997	46.033	46.07	46.107	46.144	46.18	46.217	46.253	46.29	46.327	46.363	46.4	46.436	46.473	46.51	46.546	46.583	46.619	46.656	46.692	46.729	46.765	46.801	46.838	46.874	46.911	46.947	46.983	47.02	47.056	47.092	47.129	47.165	47.201	47.238	47.274	47.31	47.346	47.383	47.419	47.455	47.491	47.527	47.563	47.6	47.636	47.672	47.708	47.744	47.78	47.816	47.852	47.888	47.924	47.96	47.996	48.032	48.068	48.104	48.14	48.176	48.212	48.247	48.283	48.319	48.355	48.391
43.932	43.97	44.007	44.044	44.082	44.119	44.156	44.194	44.231	44.268	44.305	44.343	44.38	44.417	44.454	44.491	44.529	44.566	44.603	44.64	44.677	44.714	44.751	44.788	44.825	44.863	44.9	44.937	44.974	45.011	45.048	45.085	45.122	45.159	45.196	45.233	45.27	45.307	45.343	45.38	45.417	45.454	45.491	45.528	45.565	45.602	45.638	45.675	45.712	45.749	45.786	45.822	45.859	45.896	45.932	45.969	46.006	46.043	46.079	46.116	46.152	46.189	46.226	46.262	46.299	46.336	46.372	46.409	46.445	46.482	46.518	46.555	46.591	46.628	46.664	46.701	46.737	46.773	46.81	46.846	46.883	46.919	46.955	46.992	47.028	47.064	47.101	47.137	47.173	47.209	47.246	47.282	47.318	47.354	47.39	47.426	47.463	47.499	47.535	47.571	47.607	47.643	47.679	47.715	47.752	47.787	47.823	47.859	47.896	47.932	47.967	48.003	48.039	48.075	48.111	48.147	48.183	48.219	48.254	48.29	48.326	48.362
43.906	43.943	43.981	44.018	44.055	44.093	44.13	44.167	44.204	44.242	44.279	44.316	44.353	44.39	44.428	44.465	44.502	44.539	44.576	44.613	44.65	44.687	44.725	44.762	44.799	44.836	44.873	44.91	44.947	44.984	45.021	45.058	45.095	45.132	45.169	45.206	45.243	45.279	45.316	45.353	45.39	45.427	45.464	45.501	45.538	45.574	45.611	45.648	45.685	45.721	45.758	45.795	45.832	45.868	45.905	45.942	45.978	46.015	46.052	46.088	46.125	46.162	46.198	46.235	46.271	46.308	46.344	46.381	46.418	46.454	46.49	46.527	46.563	46.6	46.636	46.673	46.709	46.746	46.782	46.818	46.855	46.891	46.927	46.964	47	47.036	47.072	47.109	47.145	47.181	47.217	47.254	47.29	47.326	47.362	47.398	47.434	47.471	47.507	47.543	47.579	47.615	47.651	47.687	47.723	47.759	47.795	47.831	47.867	47.903	47.939	47.975	48.011	48.047	48.082	48.118	48.154	48.19	48.226	48.261	48.297	48.333
43.88	43.917	43.954	43.992	44.029	44.066	44.103	44.141	44.178	44.215	44.252	44.29	44.327	44.364	44.401	44.438	44.475	44.513	44.55	44.587	44.624	44.661	44.698	44.735	44.772	44.809	44.846	44.883	44.92	44.957	44.994	45.031	45.068	45.105	45.142	45.179	45.216	45.253	45.289	45.326	45.363	45.4	45.437	45.474	45.511	45.547	45.584	45.621	45.658	45.694	45.731	45.768	45.804	45.841	45.878	45.915	45.951	45.988	46.024	46.061	46.098	46.134	46.171	46.207	46.244	46.281	46.317	46.354	46.39	46.427	46.463	46.499	46.536	46.572	46.609	46.645	46.682	46.718	46.754	46.791	46.827	46.863	46.9	46.936	46.972	47.008	47.045	47.081	47.117	47.153	47.19	47.226	47.262	47.298	47.334	47.37	47.406	47.442	47.479	47.515	47.551	47.587	47.623	47.659	47.695	47.731	47.767	47.803	47.839	47.875	47.911	47.946	47.982	48.018	48.054	48.09	48.126	48.161	48.197	48.233	48.269	48.305
43.854	43.891	43.928	43.965	44.003	44.04	44.077	44.114	44.152	44.189	44.226	44.263	44.3	44.338	44.375	44.412	44.449	44.486	44.523	44.56	44.597	44.634	44.671	44.708	44.745	44.782	44.819	44.856	44.893	44.93	44.967	45.004	45.041	45.078	45.115	45.152	45.189	45.226	45.263	45.299	45.336	45.373	45.41	45.447	45.484	45.52	45.557	45.594	45.631	45.667	45.704	45.741	45.777	45.814	45.851	45.887	45.924	45.961	45.997	46.034	46.07	46.107	46.143	46.18	46.217	46.253	46.29	46.326	46.363	46.399	46.435	46.472	46.508	46.545	46.581	46.618	46.654	46.69	46.727	46.763	46.799	46.835	46.872	46.908	46.944	46.981	47.017	47.053	47.089	47.125	47.162	47.198	47.234	47.27	47.306	47.342	47.378	47.414	47.451	47.487	47.523	47.559	47.595	47.631	47.667	47.703	47.739	47.774	47.81	47.846	47.882	47.918	47.954	47.99	48.026	48.061	48.097	48.133	48.169	48.204	48.24	48.276
43.827	43.865	43.902	43.939	43.976	44.014	44.051	44.088	44.125	44.162	44.2	44.237	44.274	44.311	44.348	44.385	44.422	44.46	44.497	44.534	44.571	44.608	44.645	44.682	44.719	44.756	44.793	44.83	44.867	44.904	44.941	44.978	45.015	45.051	45.088	45.125	45.162	45.199	45.236	45.273	45.309	45.346	45.383	45.42	45.457	45.493	45.53	45.567	45.604	45.64	45.677	45.714	45.75	45.787	45.823	45.86	45.897	45.933	45.97	46.006	46.043	46.08	46.116	46.153	46.189	46.226	46.262	46.299	46.335	46.372	46.408	46.444	46.481	46.517	46.554	46.59	46.626	46.663	46.699	46.735	46.772	46.808	46.844	46.88	46.917	46.953	46.989	47.025	47.061	47.098	47.134	47.17	47.206	47.242	47.278	47.314	47.35	47.386	47.422	47.459	47.495	47.531	47.567	47.603	47.639	47.674	47.71	47.746	47.782	47.818	47.854	47.89	47.926	47.961	47.997	48.033	48.069	48.104	48.14	48.176	48.212	48.247
43.801	43.839	43.876	43.913	43.95	43.987	44.025	44.062	44.099	44.136	44.173	44.211	44.248	44.285	44.322	44.359	44.396	44.433	44.47	44.507	44.544	44.581	44.618	44.655	44.692	44.729	44.766	44.803	44.84	44.877	44.914	44.951	44.988	45.025	45.062	45.098	45.135	45.172	45.209	45.246	45.283	45.319	45.356	45.393	45.43	45.466	45.503	45.54	45.577	45.613	45.65	45.686	45.723	45.76	45.796	45.833	45.87	45.906	45.943	45.979	46.016	46.052	46.089	46.125	46.162	46.198	46.235	46.271	46.308	46.344	46.381	46.417	46.453	46.49	46.526	46.562	46.599	46.635	46.671	46.708	46.744	46.78	46.816	46.853	46.889	46.925	46.961	46.997	47.034	47.07	47.106	47.142	47.178	47.214	47.25	47.286	47.322	47.358	47.394	47.431	47.467	47.503	47.539	47.574	47.61	47.646	47.682	47.718	47.754	47.79	47.826	47.862	47.897	47.933	47.969	48.005	48.04	48.076	48.112	48.148	48.183	48.219
43.775	43.813	43.85	43.887	43.924	43.962	43.999	44.036	44.073	44.11	44.147	44.185	44.222	44.259	44.296	44.333	44.37	44.407	44.444	44.481	44.518	44.555	44.592	44.629	44.666	44.703	44.74	44.777	44.814	44.851	44.888	44.925	44.961	44.998	45.035	45.072	45.109	45.146	45.182	45.219	45.256	45.293	45.33	45.366	45.403	45.44	45.476	45.513	45.55	45.586	45.623	45.66	45.696	45.733	45.77	45.806	45.843	45.879	45.916	45.952	45.989	46.025	46.062	46.098	46.135	46.171	46.208	46.244	46.281	46.317	46.353	46.39	46.426	46.463	46.499	46.535	46.572	46.608	46.644	46.68	46.717	46.753	46.789	46.825	46.862	46.898	46.934	46.97	47.006	47.042	47.078	47.115	47.151	47.187	47.223	47.259	47.295	47.331	47.367	47.403	47.439	47.475	47.511	47.547	47.583	47.618	47.654	47.69	47.726	47.762	47.798	47.834	47.869	47.905	47.941	47.977	48.012	48.048	48.084	48.119	48.155	48.191
