7.8586	7.4958	8.9006	7.4897	7.4855	8.1784	8.1744	7.8167	8.5281	6.7491	7.8204	7.8217	9.2335	8.5343	8.8855	7.116	8.177	8.5381	7.8255	7.4605	7.4935	7.849	8.1946	7.8029	8.1855	7.8307	7.8206	7.8203	7.1092	7.6682	7.9787	9.0287	7.6341	8.3728	7.9917	8.3845	8.3681	8.358	7.8022	7.4377	7.8005	7.0858	7.7916	8.1371	8.1325	7.4107	8.1242	7.7778	7.4229	7.4314	7.0904	7.8105	8.5319	8.8939	7.4863	8.5879	8.6025	8.241	6.848	7.9112	7.5773	7.9455	7.9503	8.2775	8.6459	8.2937	8.6601	7.9556	7.6003	8.3138	7.9664	6.8975	7.2579	7.607	6.9024	6.8942	6.1904	6.8994	5.8322	6.8866	6.8805	6.8747	6.4908	7.912	6.1321	7.2032	7.204	6.8411	6.8367	7.5396	5.4006	6.104	6.0974	6.8013
7.7801	9.2033	8.1456	8.1477	8.8494	8.1502	9.9217	8.8523	8.5036	8.52	9.2092	8.5124	8.5085	8.8549	8.1509	8.147	8.9214	9.5444	8.8349	7.4245	9.1949	8.1342	8.4843	8.4842	8.1338	8.8337	7.7728	9.9029	8.4819	9.1879	7.4125	7.7582	8.2697	7.5847	8.6105	8.2512	9.3606	7.9836	8.7648	8.0642	8.0636	8.4132	9.123	7.7021	9.1233	8.7661	8.7696	9.1335	8.7773	8.0788	9.1438	8.446	8.1021	8.1015	8.466	7.39	8.8207	8.1346	8.1502	8.5158	8.8812	8.896	8.2105	7.8634	8.9331	8.5911	8.9482	7.571	6.8359	7.5701	8.6261	8.2706	6.8429	7.8625	7.8621	7.8616	7.5115	8.2215	7.151	6.4412	7.5114	6.091	7.5118	7.8621	7.5124	7.8628	6.4395	6.1017	6.8071	6.7814	7.1373	7.1254	6.3748	7.4394
8.8638	10.992	9.2083	8.4943	9.2	8.5323	8.4809	9.5932	9.2237	9.9353	8.8764	9.5878	9.9393	9.9403	9.5914	10.039	9.2338	9.5954	8.1758	7.8243	8.8798	8.8745	9.2188	8.861	8.4962	9.5621	8.4902	8.1256	9.1852	8.4747	7.7749	8.8356	9.3593	8.6553	9.4175	9.7764	10.101	8.8343	9.1839	7.7866	9.1755	9.171	9.5436	8.8123	8.8107	9.5365	9.5255	9.1691	8.8226	8.1168	9.1818	8.4791	7.7893	8.8608	8.8729	8.5261	8.9002	8.9159	8.5732	8.2347	7.9111	8.6031	8.9878	8.6347	7.9132	8.9823	8.9895	8.6357	9.3513	8.2952	9.0087	8.2993	8.6478	7.2358	7.2347	7.9436	7.5827	8.6419	7.9413	7.576	6.4961	6.8407	7.905	7.1601	7.1606	7.5095	7.8657	8.2118	7.4972	7.1427	7.1382	7.133	7.1262	6.7595
9.2663	9.6194	9.6215	10.334	10.335	9.9866	10.698	9.6281	10.699	10.339	8.9168	8.913	9.6194	9.2654	9.9718	8.8984	9.606	9.2598	9.2502	8.8907	8.8908	9.9605	8.5393	9.9581	9.5966	9.2463	9.956	9.9555	9.5949	9.2452	10.302	8.5281	7.4904	9.78	9.4626	8.3796	8.3772	8.8701	9.2396	9.9492	9.2384	9.9482	9.5876	8.8793	9.952	9.9546	9.5977	8.8911	10.315	8.8956	8.8993	8.5499	7.8379	8.5545	8.5645	8.1931	8.9132	8.5796	8.9459	8.9617	8.9773	8.6423	8.2969	9.0216	8.685	7.9879	8.3486	8.0322	9.0715	8.0108	8.7433	7.6734	7.6645	8.0064	7.2579	6.9072	7.9675	7.2567	7.9671	8.3176	8.3177	7.9677	7.9678	8.6781	7.9673	7.2525	7.958	6.5329	7.238	6.8829	6.5298	7.5907	6.1607	7.5436
9.6773	10.384	10.731	9.3235	9.3195	9.3151	9.3107	9.6662	10.006	9.6567	9.2964	9.6568	9.2982	10.369	10.371	9.6639	9.6661	10.378	9.6692	11.089	10.014	9.659	8.9434	8.5773	9.2812	10.011	8.946	9.6444	10.355	9.6456	9.9965	8.9369	9.1324	9.8706	10.535	9.8234	9.4915	11.27	9.2153	9.2101	9.5653	9.9109	9.9078	9.5554	9.5536	8.1383	9.898	9.1912	9.9049	9.5589	10.273	9.5682	9.2136	9.5795	10.3	9.9522	9.6201	9.2781	7.9222	9.3074	8.3041	9.3266	9.0315	8.6789	9.369	8.6714	8.6833	9.405	8.7009	9.7759	9.0641	9.7722	8.7001	7.9884	8.6969	9.0557	8.3444	8.3433	8.3426	7.2938	8.6815	7.9822	7.6264	7.9414	7.5876	7.5836	7.5795	8.6356	7.2208	7.2163	7.2115	7.907	6.4917	7.197
10.713	10.355	9.6475	10.01	10.012	9.653	10.015	10.365	10.366	10.724	10.359	9.2931	8.5774	10.01	10.359	10.717	10.355	10.345	10.707	10.348	8.9282	10.708	10.348	10.347	9.6347	10.703	9.2796	9.9878	9.6288	8.9167	9.273	10.689	9.4703	9.4267	9.7449	9.8077	9.8616	9.2451	10.535	9.9433	10.652	9.9413	10.653	11.004	9.5865	10.659	9.9518	8.8851	9.5987	9.9587	9.959	9.2757	9.6266	8.9173	9.9889	9.2724	9.6399	9.3067	9.3233	9.3395	8.9956	9.7213	10.097	10.111	10.125	9.0688	9.7919	9.4543	9.1027	9.4565	8.7364	8.0167	8.7343	7.9832	7.6222	9.0418	8.6914	9.4009	9.4007	9.0407	8.6908	7.9811	8.3317	8.3281	7.6135	7.9688	7.2539	7.599	6.9105	7.9621	6.8923	6.8827	6.845	7.9009
10.716	10.713	10.359	10.706	10.768	8.6337	9.3396	10.405	9.3299	10.041	9.6906	10.401	8.98	9.6912	10.404	10.758	11.11	10.763	10.764	10.41	9.3355	10.041	9.6855	10.39	9.3101	10.724	9.6487	9.9972	9.9955	11.057	10.358	9.6481	9.8972	10.217	10.215	10.558	9.9989	10.358	9.7567	10.318	10.663	9.949	10.311	9.2381	9.596	9.5851	10.298	10.651	11.004	11.718	10.662	11.017	10.322	10.328	10.687	10.351	9.6549	9.6729	9.6859	10.047	9.7242	9.0072	10.092	10.074	9.0273	10.461	9.4028	9.7748	9.7821	9.4246	8.7156	9.4235	9.0712	7.9991	7.9973	7.9956	8.3544	8.3528	8.3336	8.3273	7.9748	8.3155	7.9181	6.8544	8.2712	7.5568	8.2629	8.6086	8.2539	8.9595	7.8844	7.1694	7.8747	6.0989
10.983	11.696	10.288	10.991	10.993	12.064	10.296	10.997	10.293	9.9283	10.633	10.628	9.9495	10.656	9.5934	10.301	10.294	10.997	10.999	10.3	10.651	9.9414	11.001	9.9406	11.359	10.647	9.9352	10.293	10.286	10.98	10.625	10.972	10.459	10.063	10.625	11.222	10.87	10.106	10.924	11.633	10.572	10.572	10.572	10.572	10.573	10.925	10.228	9.1575	10.927	10.577	9.8664	10.933	10.233	9.51	10.582	10.595	11.318	9.9117	10.287	11.004	10.321	11.037	10.703	10.008	10.383	10.747	8.6293	8.9922	8.2847	8.6305	8.6192	9.3294	8.2317	9.6509	8.5796	10.359	9.2878	9.647	9.2864	9.2862	9.286	8.575	8.9321	8.2183	8.5638	7.1384	8.2036	7.1526	7.4769	7.1332	7.8341	7.0889	7.7946	7.0798
11.335	11.332	10.979	10.971	11.318	10.604	11.311	11.312	11.313	10.964	11.674	11.314	11.316	11.318	11.32	11.322	10.612	10.969	10.606	10.963	10.249	9.5506	9.9058	8.8304	10.588	11.657	10.235	10.233	11.292	11.29	11.649	11.806	11.131	10.579	10.781	9.3689	11.094	9.5094	10.368	9.8448	10.19	10.536	10.52	10.17	11.23	11.941	10.173	9.8254	10.529	10.532	10.536	10.901	10.196	10.558	10.571	9.8836	10.593	9.5415	9.2007	9.2161	9.5768	10.274	9.9386	9.2431	10.317	11.041	11.053	10.698	10.702	10.355	9.6474	10.009	7.8783	9.6471	8.9347	8.2214	9.3096	8.232	9.2952	8.9287	7.473	9.2521	8.8899	8.5369	9.5934	8.8785	7.8127	7.8082	8.1536	8.1488	7.7936	7.7886	8.4936	7.0679
12.493	11.435	11.788	11.791	10.373	10.73	10.726	10.012	11.068	10.003	9.288	8.9798	11.097	11.089	11.801	11.094	10.746	10.038	11.461	11.103	11.104	10.395	11.105	10.755	10.392	10.745	9.6786	9.6722	11.076	9.6753	10.369	10.868	11.286	10.956	10.001	10.569	10.711	11.421	11.051	10.7	11.41	11.41	11.049	10.339	10.335	9.2711	10.327	9.2648	10.66	9.2387	10.284	11.359	10.658	11.38	10.322	11.755	9.9977	10.362	11.086	11.102	10.058	9.7242	10.091	9.7552	9.7633	8.7007	8.0258	9.4443	9.8018	10.47	8.7029	10.125	9.0655	8.7052	9.774	9.4125	9.7712	9.0599	9.7689	9.0582	10.117	9.4056	7.6326	7.9792	7.9718	7.9571	8.3063	7.9348	7.8989	9.3149	8.9601	7.5353	7.8808	8.236
