18.16	18.16	18.16	18.16	18.16	18.16	18.16	18.16	18.16	18.16	18.161	18.16	18.161	18.16	18.161	18.16	18.161	18.16	18.161	18.16	18.162	18.16	18.162	18.16	18.161	18.161	18.161	18.161	18.161	18.161	18.162	18.161	18.162	18.161	18.161	18.162	18.161	18.162	18.161	18.161	18.162	18.161	18.162	18.161	18.162	18.161	18.162	18.161	18.162	18.162	18.161	18.162	18.162	18.162	18.162	18.161	18.163	18.162	18.162	18.163	18.162	18.163	18.162	18.162	18.163	18.162	18.163	18.162	18.163	18.163	18.163	18.163	18.163	18.163
17.403	17.403	17.403	17.403	17.403	17.403	17.404	17.403	17.403	17.404	17.404	17.403	17.404	17.404	17.404	17.404	17.404	17.404	17.404	17.403	17.405	17.403	17.405	17.404	17.404	17.404	17.404	17.404	17.405	17.404	17.405	17.404	17.405	17.404	17.404	17.405	17.404	17.405	17.404	17.405	17.405	17.404	17.405	17.405	17.405	17.405	17.405	17.404	17.405	17.405	17.405	17.405	17.405	17.405	17.406	17.405	17.406	17.405	17.405	17.406	17.405	17.406	17.406	17.405	17.406	17.405	17.406	17.406	17.406	17.406	17.406	17.406	17.406	17.406
16.641	16.641	16.641	16.642	16.641	16.642	16.642	16.642	16.642	16.642	16.642	16.642	16.642	16.642	16.642	16.642	16.642	16.642	16.642	16.642	16.643	16.641	16.643	16.642	16.642	16.642	16.642	16.642	16.643	16.642	16.643	16.642	16.643	16.642	16.643	16.643	16.642	16.643	16.642	16.643	16.643	16.643	16.643	16.643	16.643	16.643	16.643	16.643	16.643	16.643	16.643	16.644	16.643	16.643	16.644	16.643	16.644	16.643	16.644	16.644	16.643	16.644	16.644	16.644	16.644	16.644	16.644	16.644	16.644	16.644	16.644	16.644	16.644	16.644
15.884	15.884	15.884	15.885	15.884	15.885	15.885	15.885	15.885	15.885	15.885	15.885	15.885	15.885	15.885	15.885	15.885	15.885	15.885	15.885	15.886	15.884	15.886	15.885	15.885	15.885	15.885	15.885	15.886	15.885	15.886	15.885	15.886	15.885	15.886	15.886	15.885	15.886	15.885	15.886	15.886	15.886	15.886	15.886	15.886	15.886	15.886	15.886	15.886	15.886	15.886	15.887	15.886	15.886	15.887	15.886	15.887	15.886	15.886	15.887	15.886	15.887	15.887	15.886	15.887	15.886	15.887	15.887	15.887	15.887	15.887	15.887	15.887	15.887
15.129	15.129	15.129	15.13	15.129	15.13	15.13	15.13	15.129	15.13	15.13	15.13	15.13	15.13	15.13	15.13	15.13	15.13	15.13	15.13	15.131	15.129	15.131	15.13	15.13	15.13	15.13	15.13	15.13	15.13	15.131	15.13	15.131	15.13	15.131	15.131	15.13	15.131	15.13	15.131	15.131	15.131	15.13	15.131	15.131	15.131	15.131	15.13	15.131	15.131	15.131	15.131	15.131	15.131	15.132	15.131	15.132	15.131	15.131	15.132	15.131	15.132	15.132	15.131	15.132	15.131	15.132	15.132	15.132	15.132	15.132	15.132	15.132	15.132
14.376	14.376	14.376	14.377	14.376	14.376	14.377	14.376	14.376	14.377	14.377	14.376	14.377	14.377	14.377	14.377	14.377	14.377	14.377	14.377	14.378	14.376	14.378	14.376	14.377	14.377	14.377	14.377	14.377	14.377	14.377	14.377	14.378	14.376	14.377	14.377	14.377	14.378	14.377	14.378	14.377	14.378	14.377	14.378	14.377	14.377	14.378	14.377	14.378	14.378	14.377	14.378	14.378	14.378	14.378	14.377	14.378	14.378	14.378	14.378	14.378	14.378	14.379	14.378	14.379	14.378	14.379	14.378	14.378	14.379	14.378	14.379	14.379	14.378
13.619	13.62	13.619	13.62	13.619	13.62	13.62	13.62	13.62	13.62	13.62	13.62	13.62	13.62	13.62	13.62	13.62	13.62	13.62	13.62	13.621	13.619	13.621	13.62	13.621	13.62	13.621	13.62	13.62	13.62	13.621	13.62	13.621	13.62	13.621	13.621	13.62	13.621	13.62	13.621	13.621	13.621	13.62	13.621	13.621	13.621	13.622	13.62	13.621	13.621	13.621	13.622	13.621	13.621	13.622	13.621	13.622	13.621	13.621	13.622	13.621	13.622	13.622	13.621	13.622	13.621	13.622	13.622	13.622	13.622	13.622	13.622	13.622	13.622
12.861	12.861	12.861	12.862	12.861	12.861	12.862	12.861	12.861	12.862	12.861	12.862	12.862	12.862	12.862	12.862	12.862	12.862	12.862	12.862	12.862	12.861	12.863	12.861	12.862	12.862	12.862	12.862	12.862	12.862	12.862	12.862	12.863	12.861	12.862	12.862	12.862	12.863	12.862	12.863	12.862	12.863	12.862	12.863	12.862	12.862	12.863	12.862	12.863	12.863	12.862	12.863	12.863	12.863	12.863	12.862	12.863	12.863	12.863	12.863	12.863	12.863	12.864	12.863	12.864	12.863	12.863	12.863	12.863	12.864	12.863	12.863	12.864	12.863
12.102	12.102	12.102	12.102	12.102	12.102	12.102	12.102	12.102	12.103	12.102	12.102	12.103	12.102	12.103	12.102	12.103	12.103	12.102	12.103	12.103	12.102	12.104	12.102	12.103	12.102	12.103	12.103	12.103	12.103	12.103	12.102	12.104	12.102	12.103	12.103	12.103	12.103	12.103	12.103	12.103	12.104	12.102	12.103	12.103	12.103	12.104	12.103	12.103	12.103	12.103	12.104	12.103	12.103	12.104	12.103	12.104	12.104	12.104	12.104	12.104	12.104	12.104	12.103	12.104	12.104	12.104	12.104	12.104	12.104	12.104	12.104	12.104	12.104
11.349	11.349	11.349	11.35	11.349	11.35	11.35	11.35	11.349	11.35	11.35	11.35	11.35	11.35	11.35	11.35	11.35	11.35	11.35	11.35	11.351	11.349	11.351	11.35	11.351	11.35	11.351	11.35	11.35	11.35	11.35	11.35	11.351	11.35	11.351	11.35	11.35	11.351	11.35	11.351	11.35	11.351	11.35	11.351	11.35	11.35	11.351	11.35	11.351	11.351	11.35	11.351	11.351	11.351	11.351	11.35	11.351	11.351	11.351	11.351	11.351	11.351	11.352	11.351	11.352	11.351	11.351	11.352	11.351	11.352	11.351	11.352	11.352	11.351
10.589	10.59	10.589	10.59	10.589	10.59	10.59	10.59	10.59	10.59	10.59	10.59	10.59	10.59	10.59	10.59	10.59	10.59	10.59	10.59	10.591	10.59	10.591	10.59	10.591	10.59	10.591	10.59	10.59	10.591	10.59	10.59	10.591	10.59	10.591	10.59	10.59	10.591	10.591	10.591	10.59	10.591	10.59	10.591	10.591	10.591	10.591	10.591	10.591	10.591	10.59	10.591	10.591	10.591	10.591	10.591	10.591	10.591	10.591	10.592	10.591	10.591	10.592	10.591	10.592	10.591	10.592	10.592	10.591	10.592	10.592	10.592	10.592	10.591
9.8342	9.8344	9.8341	9.8349	9.834	9.8347	9.8347	9.8347	9.8344	9.8352	9.8345	9.835	9.8348	9.8349	9.8351	9.8347	9.8351	9.8352	9.8347	9.8351	9.8353	9.8345	9.8358	9.8345	9.8357	9.8345	9.8356	9.8348	9.8351	9.8353	9.8351	9.835	9.8358	9.8346	9.8356	9.835	9.8352	9.8352	9.8353	9.8355	9.8351	9.8361	9.8345	9.8359	9.8351	9.8353	9.836	9.8352	9.8355	9.8358	9.835	9.836	9.8356	9.8355	9.8361	9.8354	9.8359	9.8361	9.8356	9.8363	9.836	9.8358	9.8367	9.8354	9.8366	9.836	9.8362	9.8365	9.8358	9.8365	9.8362	9.8363	9.8364	9.8361
9.0808	9.0809	9.0807	9.0814	9.0806	9.0812	9.0812	9.0812	9.0809	9.0817	9.081	9.0816	9.0812	9.0815	9.0816	9.0812	9.0816	9.0817	9.0812	9.0817	9.0817	9.0811	9.0822	9.0811	9.0823	9.081	9.0822	9.0812	9.0816	9.0818	9.0816	9.0816	9.0822	9.0812	9.0821	9.0814	9.0818	9.0816	9.0819	9.0819	9.0815	9.0826	9.081	9.0824	9.0816	9.0818	9.0824	9.0818	9.082	9.0823	9.0815	9.0825	9.0821	9.0819	9.0826	9.082	9.0823	9.0826	9.082	9.0828	9.0825	9.0822	9.0832	9.0819	9.0831	9.0825	9.0826	9.083	9.0823	9.083	9.0826	9.0828	9.0828	9.0826
