2.0027	1.6873	2.0418	2.0051	2.0271	1.6889	2.3573	2.6979	1.7601	2.0763	3.0322	2.0279	3.0713	2.3819	2.0464	2.0095	2.0706	1.3865	1.3493	1.3483	3.0693	2.7353	2.38	2.0237	3.4104	3.0666	2.7106	2.0795	0.7164	0.30953	-0.38249	0.65756	0.32427	-1.7521	-2.1059	-1.0653	-1.0439	-0.36812	-2.4509	-3.8031	-2.766	-2.7617	-4.4952	-3.4582	-4.15	-3.8307	-4.496	-2.4486	-3.4555	-2.7868	-4.8292	-3.8015	-2.7649	-5.8888	-5.1764	-2.4253	-3.7985	-2.7617	-3.4599	-2.0805	-2.4165	-1.4024	-2.426	-2.7595	-3.1126	-3.4549	-6.5529	-4.5007	-2.4058	-2.4495	-1.0627	-0.72229	-0.0059254	-4.1451
2.7849	2.4357	2.4227	3.4674	2.4615	2.4622	2.813	2.4222	2.4618	1.4396	2.812	2.8164	2.8173	2.7976	2.4607	3.155	2.1093	2.8366	2.4626	3.1566	2.4636	3.1296	2.8353	3.1501	3.4906	3.8409	3.4787	1.0673	1.7591	1.4228	0.051578	0.72925	0.073514	-0.27351	0.052606	0.040611	1.1146	-0.95487	-2.675	-3.7047	-2.3379	-4.4356	-6.1178	-5.7793	-3.7055	-2.3368	-1.9857	-2.6753	-1.3253	-1.645	-2.6745	-1.677	-1.6788	-3.7046	-3.7012	-3.3984	-3.0099	-3.0183	-0.953	-0.64874	-0.29848	0.076042	-0.61376	-1.2935	-1.9805	-5.4237	-7.4958	-2.6823	-1.9942	-2.2715	-0.89105	-1.549	-0.55032	-3.6283
3.9076	3.9042	2.8711	2.5296	3.5603	3.2248	3.2256	3.2262	2.2044	2.8953	2.5442	3.211	2.8933	3.5839	3.2268	3.2349	3.5716	3.2358	3.2491	3.2826	3.5693	3.6004	4.2776	3.9237	4.2604	3.6058	3.9246	2.2047	1.1709	2.5511	2.2054	2.8916	1.5589	0.48583	0.47493	1.2133	0.17817	-1.5805	-3.6471	-3.9726	-3.9722	-5.6747	-5.3338	-7.76	-4.3156	-1.5541	-0.88102	-0.20417	-0.5294	-0.51097	-0.2016	-0.87677	-1.5387	-2.2418	-1.5413	-1.9072	-2.2301	-1.5574	-1.217	-0.50874	0.16392	0.52218	0.52013	1.2129	0.17927	-0.86061	-4.6583	-1.8899	-2.9196	-1.8291	0.26282	-0.44841	-0.77435	-0.80035
4.022	4.6951	4.3896	3.7005	3.7011	4.0519	4.0485	4.0491	4.7136	3.7006	3.7012	3.7018	3.7026	2.9754	4.3989	3.3739	4.7181	4.7146	4.3689	4.7415	4.716	4.3696	4.0143	4.3542	4.3505	4.7393	5.7472	3.3373	2.6575	2.3308	2.3058	2.6397	2.3024	2.3416	2.6783	2.3351	-0.45827	-1.5	-3.2201	-2.1754	-2.1726	-3.5447	-3.9044	-5.624	-3.2077	-0.10264	-0.11014	0.58901	0.23763	0.59087	0.58486	-0.79416	-1.1122	-1.8291	-0.79179	-0.10758	-0.10052	-0.46427	0.27142	0.9244	1.6103	1.951	2.6414	1.9579	1.2761	-3.1666	-3.1935	-1.4806	-0.44667	-0.36221	-0.3784	0.99805	0.29072	0.64098
4.3728	5.0832	4.0539	3.7147	4.4192	4.07	4.4207	5.0876	4.7144	4.4229	4.4191	4.7458	4.7604	4.7608	3.7314	4.0531	4.4521	4.7771	5.0971	5.0992	6.1276	4.4073	5.0883	4.7543	5.4386	4.4149	5.0952	4.4495	2.7299	3.3593	3.3721	3.366	4.0936	3.7583	3.0583	3.0607	1.9915	-0.088217	-5.593	-0.42111	0.28186	-3.5202	-2.4833	-2.8287	-0.071327	1.3034	1.6464	0.95691	1.3018	2.0003	1.3095	-2.1282	-2.804	-1.7869	0.61982	0.9739	1.2972	0.95351	1.6378	0.97588	2.6824	0.96136	3.3873	3.3875	0.63763	-1.8039	-2.1156	0.29494	0.96146	1.6957	1.3559	1.3562	2.0465	0.99282
6.2453	4.5499	5.2167	5.5815	5.2377	5.2209	6.5856	5.58	4.8905	5.9313	4.5517	5.5822	4.5529	5.2391	4.8659	4.9035	5.2647	3.8717	4.8677	5.5818	5.9163	5.226	5.579	5.5602	5.2169	5.2232	4.8711	4.5722	4.5635	3.1702	3.4983	4.1905	2.4826	4.9097	4.2252	3.8779	3.8399	1.7768	0.08458	-1.2946	2.142	1.0889	-1.297	0.76412	0.42485	2.1457	3.1746	2.4597	1.4622	1.8049	1.1155	-0.9559	-3.0096	-1.6387	-0.62539	1.4564	2.8397	1.4638	2.8404	1.8042	1.8068	3.175	4.2156	3.5257	0.10775	-6.4548	-0.59687	2.1432	1.8111	2.4777	3.5142	2.4745	2.8286	4.205
6.2391	5.556	5.2067	6.5877	5.8981	5.559	6.2674	6.2679	5.9241	6.2649	5.9253	5.2358	5.2365	6.617	4.8975	5.2608	5.6151	5.5896	4.8712	5.563	5.9037	5.2134	5.5867	5.9002	6.2446	5.5608	5.6111	5.5833	5.5575	5.2077	5.9018	4.8857	3.5149	4.8686	4.197	4.5193	4.1935	2.4744	1.7685	1.4432	1.7684	2.8032	2.1136	3.8585	2.8149	3.1479	4.1968	4.8711	1.082	1.4329	1.0834	0.74677	-0.96144	0.064859	2.8159	3.5199	4.8732	3.4934	3.1701	2.4644	3.5223	3.8728	3.8829	3.8692	2.4623	-5.0924	2.4905	3.1809	4.2111	3.2376	3.9256	3.5598	3.9263	4.2485
6.6003	5.5649	6.9413	6.9423	6.9489	5.9474	6.5942	6.2547	6.2828	6.2998	5.934	5.9507	6.6371	5.2675	5.9709	5.6266	6.3293	6.2834	6.6376	5.9502	6.2965	6.2939	6.9849	5.9567	7.3252	6.6189	6.9856	5.9456	5.6059	5.602	5.6023	5.6023	5.6031	6.6167	5.2638	4.9018	4.9023	4.9032	3.8974	3.1802	3.5268	4.2078	5.2521	3.8692	4.5638	4.5645	4.2118	4.2123	1.1465	1.8273	2.1778	1.8011	0.79917	1.4898	4.2169	4.2171	4.5918	5.301	3.8743	3.5587	4.6067	4.9471	4.9301	5.6239	4.6084	3.9008	4.2371	4.6051	4.9453	5.6319	4.2483	4.9387	5.6406	5.6331
6.7249	7.4196	7.4202	6.3812	6.4092	7.0718	7.7586	6.0391	7.0696	7.0742	6.7346	6.409	5.7196	6.7601	7.4481	6.7901	6.7573	6.734	7.0742	6.0445	7.4489	7.0986	7.4495	6.4092	6.7878	6.3794	6.4037	6.7299	6.7564	6.0667	6.3831	6.757	7.0912	6.055	7.4421	6.4025	5.373	5.3738	3.6542	5.3751	5.7233	6.0667	5.7065	6.0638	5.7144	6.399	5.3763	3.6505	2.6214	5.0461	4.3427	3.3154	1.2458	3.6641	5.725	6.4152	6.4022	5.7125	5.0467	6.0774	6.0733	6.4137	7.1042	6.4141	6.4148	7.1049	5.7254	6.7596	5.7198	6.7503	5.7024	6.7467	6.0709	6.3974
7.745	8.0958	7.3887	6.3773	6.7215	7.0684	7.0691	7.0557	7.7318	7.7465	8.0968	7.0713	6.718	7.4085	8.125	7.4133	7.7538	7.7499	8.0962	7.4105	7.7753	7.7743	8.7855	7.7513	7.412	7.7456	6.7182	7.0681	7.4162	6.3726	6.719	7.4169	7.4177	7.4176	7.4268	6.7731	7.0753	6.386	6.4004	6.0374	7.0779	7.0929	6.0531	6.0543	7.4167	6.0513	6.0524	4.6566	5.3375	6.0544	5.7148	5.0259	5.0001	4.9963	6.041	6.4035	6.0281	6.7323	6.055	7.0833	6.3934	7.0836	7.0842	6.7298	8.4506	7.0807	7.415	7.0892	7.0817	6.0937	7.1063	6.7828	7.7869	7.1032
7.4496	8.4484	7.7967	7.4099	8.4879	8.1049	7.8132	7.1238	7.4642	8.4912	7.7971	7.8055	7.7983	8.1526	9.1694	8.5034	7.8	8.1404	8.1482	8.4867	8.185	8.186	7.4479	8.4952	8.5231	7.4557	8.5025	8.1401	7.1186	7.1066	8.1431	8.1434	8.1504	7.8102	7.8444	8.1883	7.138	6.7767	6.773	7.1077	7.4482	7.4332	7.7995	7.4346	7.809	7.8021	6.7731	6.063	6.0638	6.7546	7.4588	6.4222	6.4303	6.4308	7.8117	7.1218	7.1182	8.8386	8.1488	7.1331	7.8232	7.4873	7.8241	8.5139	7.4609	7.8344	8.161	8.1753	7.8354	7.8783	8.24	6.8704	7.5232	7.8735
8.8634	8.5242	8.5287	8.5253	7.8317	7.8364	9.2132	7.8337	7.8341	8.865	7.839	7.8398	8.8697	8.8663	8.1867	8.8669	8.5274	8.8678	10.252	8.8722	8.1849	9.2559	8.8692	8.8912	8.229	8.5254	8.5238	8.1898	8.1842	8.8646	8.5545	8.558	8.8618	8.2164	7.8659	8.9033	8.8635	7.5218	7.1449	7.859	8.8457	9.2408	7.8608	8.8483	8.8926	8.5096	9.5845	7.4811	8.5558	7.8622	7.8625	7.8636	7.5239	8.8945	8.2191	8.2155	8.56	8.8741	8.5521	8.8965	8.5566	9.9367	9.2213	8.531	8.558	8.8981	8.5586	8.8948	8.8687	7.8393	9.2434	7.5239	8.2144	8.8947
9.1452	9.836	8.8404	8.8076	8.8372	8.4881	8.8387	8.8054	8.4558	9.1806	8.4908	8.4915	9.1817	8.4539	8.8382	9.8622	9.5227	9.8631	8.4832	9.5237	9.8641	9.203	8.5142	9.2099	9.5541	9.5207	9.1654	9.5153	9.522	9.1991	9.2004	9.5128	9.1921	8.503	9.5481	9.1644	9.1652	9.1995	9.5742	9.5511	9.5178	10.229	9.9124	9.9138	9.2242	9.5512	9.576	9.2265	9.5535	8.5383	8.884	9.2252	9.2255	10.256	9.2269	10.581	9.9174	8.8877	9.2015	9.8877	9.5517	9.8918	9.8887	9.5522	9.5493	9.8932	9.8936	10.23	8.8561	9.2045	9.551	9.2015	9.2019	9.2023
9.4828	9.1436	9.478	9.4852	9.4792	9.4757	10.506	9.8169	9.1435	9.8321	8.4621	9.1527	9.4929	9.8334	9.8338	10.166	10.18	10.181	10.514	10.521	9.8314	10.175	10.516	9.8532	10.512	10.512	10.513	10.173	10.173	10.864	9.478	10.175	9.8211	9.4748	10.172	9.4796	10.167	9.477	10.508	10.512	9.4792	9.8244	11.2	10.171	10.515	10.513	10.174	9.824	9.8248	9.4858	9.8298	10.867	10.177	10.541	10.542	10.202	10.178	9.8288	11.232	9.5131	10.187	10.539	10.54	9.8492	10.89	10.54	10.541	10.185	10.201	9.516	9.8359	10.543	10.543	10.543
9.8357	9.4727	10.177	9.8243	9.4883	9.8254	10.525	10.526	9.4862	10.527	9.487	10.172	9.8378	9.8384	9.4888	10.168	9.8289	10.519	9.4793	10.164	9.824	10.164	9.8386	10.873	10.851	10.851	10.526	10.176	10.852	10.867	11.203	9.4874	10.528	10.524	11.895	10.865	11.215	10.866	10.527	11.211	11.218	11.553	10.523	11.21	11.55	11.225	10.876	10.537	11.894	10.879	10.539	10.19	11.239	10.55	11.24	10.877	11.227	11.921	10.891	11.922	11.242	11.228	10.888	11.578	10.889	10.549	11.583	11.244	11.924	10.901	10.895	10.565	11.242	10.216
10.427	10.778	10.428	10.453	10.113	10.114	10.11	10.111	10.451	10.425	9.7354	10.802	11.116	11.117	11.117	11.457	10.11	9.3977	10.424	10.775	10.775	10.779	11.119	10.45	10.087	10.422	12.147	10.446	11.807	11.808	10.088	11.802	11.453	10.773	11.823	12.489	11.45	11.11	11.452	12.142	12.167	11.454	11.138	10.795	11.479	12.166	12.167	11.478	11.828	10.799	12.52	11.144	11.141	11.48	11.831	11.141	11.485	11.836	11.142	11.146	12.176	11.832	11.833	11.142	12.173	10.453	11.484	11.484	11.818	11.805	11.456	11.456	11.802	11.83
10.133	10.814	10.148	10.149	10.829	10.49	10.83	10.486	10.146	10.827	10.487	12.208	10.488	10.132	11.853	11.853	11.159	11.159	11.849	11.85	11.16	11.161	11.875	11.525	11.876	11.521	10.856	11.522	11.523	11.183	12.579	10.863	11.548	11.185	11.545	11.895	12.576	11.896	11.871	12.578	12.578	11.9	12.93	11.875	12.211	11.522	12.213	11.887	12.228	12.215	11.889	12.906	13.26	12.566	12.566	12.566	11.537	12.227	12.567	11.538	11.888	11.887	12.558	11.884	12.558	12.908	13.249	12.22	13.603	12.284	11.945	11.251	12.971	12.282
11.136	10.447	10.131	10.448	10.132	10.473	11.853	11.849	11.159	11.85	10.82	10.821	11.851	10.822	10.822	11.856	11.512	11.852	12.192	12.193	11.163	11.514	12.194	11.854	11.509	11.532	11.859	12.185	11.876	11.535	11.545	10.862	11.193	11.883	12.198	12.198	12.199	12.199	13.24	12.891	12.892	12.917	12.916	13.608	12.574	11.885	11.546	12.576	12.577	12.891	13.241	12.552	11.889	12.548	11.859	11.859	13.239	11.86	12.543	11.52	11.86	13.924	11.851	13.23	12.541	12.881	13.921	14.262	13.922	13.627	13.977	12.6	12.244	12.244
11.294	11.295	10.979	11.637	10.29	11.321	11.317	12.007	11.657	10.978	11.658	10.979	12.013	11.663	11.324	12.01	12.7	12.01	12.351	12.701	11.321	10.982	11.662	12.356	11.323	11.322	12.704	13.393	12.014	12.358	12.048	12.381	12.724	10.986	13.736	12.706	12.707	13.047	12.709	14.079	12.733	12.361	12.711	12.382	13.072	13.073	12.733	13.764	12.734	13.075	13.069	13.42	13.066	12.726	13.757	13.067	13.757	12.728	13.067	12.378	13.382	13.032	13.029	12.688	13.379	13.379	13.379	14.06	14.06	15.515	14.485	13.791	12.762	12.085
10.737	12.118	11.799	11.443	11.783	11.076	10.749	12.13	12.13	11.091	12.821	12.116	11.075	12.116	12.116	12.112	12.453	12.453	11.423	12.114	11.764	11.765	11.78	12.131	12.145	11.793	12.106	12.446	12.797	12.465	13.171	12.48	11.47	13.541	13.499	14.189	13.85	13.5	12.822	13.535	13.196	12.507	13.192	14.914	13.884	12.855	13.196	12.506	13.197	12.831	12.831	13.512	13.858	12.478	12.829	12.479	12.829	13.86	13.493	13.154	12.814	13.49	12.811	12.46	12.811	13.841	13.841	13.842	14.532	15.257	14.913	14.223	13.194	12.187
11.772	10.743	10.759	11.418	11.753	12.444	11.414	11.755	12.785	11.756	11.756	11.07	12.45	12.447	11.757	12.787	12.447	13.138	12.448	12.449	12.789	11.759	12.823	12.853	11.827	13.885	13.511	12.82	12.141	12.815	12.475	12.839	11.822	13.853	13.163	13.504	12.815	13.164	13.166	13.856	13.19	12.157	14.217	14.558	13.188	14.559	13.19	13.191	13.191	13.495	13.845	13.152	13.492	13.842	13.843	13.843	14.183	13.188	13.187	12.498	12.493	13.184	14.555	14.554	13.525	12.495	13.544	13.18	13.869	14.206	13.866	13.867	14.207	12.828
12.245	10.526	11.25	11.246	12.626	11.597	12.277	12.278	12.278	11.939	11.938	11.923	11.922	12.609	12.609	13.3	13.3	12.26	12.261	11.231	11.944	12.285	12.971	12.632	13.349	13.322	13.663	13.662	12.634	12.284	12.958	12.954	12.614	12.615	13.305	14.336	13.647	13.306	13.652	12.961	13.988	14.679	14.679	12.62	14.68	13.991	12.962	13.313	12.296	13.677	13.332	14.013	14.364	12.984	14.015	13.675	13.675	13.669	13.328	14.355	14.695	14.355	13.666	11.946	12.977	13.667	12.3	13.357	14.393	14.041	13.678	12.988	13.339	13.339
12.134	11.78	12.13	12.821	12.471	11.782	12.132	11.443	12.133	11.786	11.106	11.783	13.163	12.824	12.474	13.164	13.855	12.135	11.105	12.469	12.125	13.845	13.155	12.816	13.156	13.867	11.804	13.497	12.831	12.827	14.547	13.858	14.198	13.509	13.859	13.86	13.171	12.824	14.196	14.191	13.852	13.503	14.193	13.854	14.194	13.505	12.809	13.15	13.485	14.866	14.176	14.177	13.837	13.838	12.458	14.592	14.241	14.243	14.237	14.929	14.238	13.899	14.24	13.209	12.87	14.24	12.843	13.18	13.893	14.22	13.551	13.901	13.192	12.852
12.432	13.113	12.773	12.434	12.434	10.715	11.055	11.398	12.088	12.434	13.115	13.115	13.115	13.116	12.776	12.087	11.77	13.14	12.106	12.479	13.512	13.85	12.798	12.108	12.459	12.459	13.122	13.118	14.159	12.779	13.12	13.81	13.471	12.441	12.444	13.125	13.811	14.852	15.193	14.163	13.124	13.125	13.125	12.799	13.139	13.83	13.486	14.517	13.487	13.842	14.178	13.139	12.442	13.812	13.813	14.499	14.848	14.159	14.849	15.19	13.47	12.78	13.133	13.483	13.82	14.51	13.82	13.131	14.171	14.182	13.832	12.112	13.506	13.156
