49.76	49.725	49.691	49.656	49.621	49.586	49.551	49.516	49.481	49.446	49.411	49.376	49.341	49.306	49.271	49.236	49.201	49.166	49.131	49.096	49.061	49.026	48.991	48.955	48.92	48.885	48.85	48.815	48.779	48.744	48.709	48.673	48.638	48.603	48.567	48.532	48.497	48.461	48.426	48.39	48.355	48.32	48.284	48.249	48.213	48.178	48.142	48.106	48.071	48.035	48	47.964	47.929	47.893	47.857	47.822	47.786	47.75	47.714	47.679	47.643	47.607	47.572	47.536	47.5	47.464	47.428	47.392	47.356	47.321	47.285	47.249	47.213	47.177	47.141	47.105	47.069	47.033	46.997	46.961	46.925	46.889	46.853	46.817	46.781	46.745	46.708	46.672	46.636	46.6	46.564	46.528	46.491	46.455	46.419	46.383	46.346	46.31	46.274	46.238	46.201	46.165	46.129	46.092	46.056	46.019	45.983	45.947	45.91	45.874	45.837	45.801	45.764	45.728	45.691	45.655	45.618	45.582	45.545	45.509	45.472	45.436	45.399	45.362	45.326	45.289	45.252	45.216	45.179	45.142	45.106	45.069	45.032	44.995	44.959	44.922	44.885	44.848	44.812	44.775	44.738	44.701	44.664	44.627	44.59	44.554	44.517	44.48	44.443	44.406	44.369	44.332	44.295	44.258	44.221	44.184	44.147	44.11	44.073	44.036
49.729	49.694	49.66	49.625	49.59	49.555	49.52	49.485	49.45	49.415	49.381	49.346	49.311	49.276	49.241	49.206	49.171	49.135	49.1	49.065	49.03	48.995	48.96	48.925	48.89	48.854	48.819	48.784	48.749	48.713	48.678	48.643	48.608	48.572	48.537	48.502	48.466	48.431	48.395	48.36	48.325	48.289	48.254	48.218	48.183	48.147	48.112	48.076	48.041	48.005	47.97	47.934	47.898	47.863	47.827	47.792	47.756	47.72	47.685	47.649	47.613	47.577	47.542	47.506	47.47	47.434	47.398	47.363	47.327	47.291	47.255	47.219	47.183	47.147	47.111	47.075	47.039	47.003	46.967	46.931	46.895	46.859	46.823	46.787	46.751	46.715	46.679	46.643	46.607	46.571	46.534	46.498	46.462	46.426	46.39	46.353	46.317	46.281	46.245	46.208	46.172	46.136	46.099	46.063	46.027	45.99	45.954	45.918	45.881	45.845	45.808	45.772	45.735	45.699	45.662	45.626	45.589	45.553	45.516	45.48	45.443	45.407	45.37	45.334	45.297	45.26	45.224	45.187	45.15	45.114	45.077	45.04	45.004	44.967	44.93	44.893	44.857	44.82	44.783	44.746	44.709	44.673	44.636	44.599	44.562	44.525	44.488	44.451	44.415	44.378	44.341	44.304	44.267	44.23	44.193	44.156	44.119	44.082	44.045	44.008
49.698	49.663	49.629	49.594	49.559	49.524	49.489	49.454	49.42	49.385	49.35	49.315	49.28	49.245	49.21	49.175	49.14	49.105	49.07	49.035	49	48.964	48.929	48.894	48.859	48.824	48.789	48.753	48.718	48.683	48.648	48.612	48.577	48.542	48.507	48.471	48.436	48.401	48.365	48.33	48.294	48.259	48.224	48.188	48.153	48.117	48.082	48.046	48.011	47.975	47.94	47.904	47.868	47.833	47.797	47.762	47.726	47.69	47.655	47.619	47.583	47.548	47.512	47.476	47.44	47.404	47.369	47.333	47.297	47.261	47.225	47.189	47.154	47.118	47.082	47.046	47.01	46.974	46.938	46.902	46.866	46.83	46.794	46.758	46.722	46.686	46.65	46.613	46.577	46.541	46.505	46.469	46.433	46.397	46.36	46.324	46.288	46.252	46.215	46.179	46.143	46.107	46.07	46.034	45.998	45.961	45.925	45.889	45.852	45.816	45.779	45.743	45.707	45.67	45.634	45.597	45.561	45.524	45.488	45.451	45.415	45.378	45.341	45.305	45.268	45.232	45.195	45.158	45.122	45.085	45.048	45.012	44.975	44.938	44.902	44.865	44.828	44.791	44.755	44.718	44.681	44.644	44.607	44.571	44.534	44.497	44.46	44.423	44.386	44.349	44.313	44.276	44.239	44.202	44.165	44.128	44.091	44.054	44.017	43.98
49.667	49.632	49.598	49.563	49.528	49.493	49.459	49.424	49.389	49.354	49.319	49.284	49.249	49.214	49.179	49.144	49.109	49.074	49.039	49.004	48.969	48.934	48.899	48.864	48.829	48.793	48.758	48.723	48.688	48.653	48.617	48.582	48.547	48.512	48.476	48.441	48.406	48.37	48.335	48.3	48.264	48.229	48.194	48.158	48.123	48.087	48.052	48.016	47.981	47.945	47.91	47.874	47.839	47.803	47.767	47.732	47.696	47.661	47.625	47.589	47.554	47.518	47.482	47.446	47.411	47.375	47.339	47.303	47.267	47.232	47.196	47.16	47.124	47.088	47.052	47.016	46.98	46.945	46.909	46.873	46.837	46.801	46.765	46.729	46.693	46.657	46.62	46.584	46.548	46.512	46.476	46.44	46.404	46.368	46.331	46.295	46.259	46.223	46.186	46.15	46.114	46.078	46.041	46.005	45.969	45.933	45.896	45.86	45.823	45.787	45.751	45.714	45.678	45.641	45.605	45.568	45.532	45.496	45.459	45.423	45.386	45.349	45.313	45.276	45.24	45.203	45.167	45.13	45.093	45.057	45.02	44.983	44.947	44.91	44.873	44.837	44.8	44.763	44.726	44.69	44.653	44.616	44.579	44.542	44.506	44.469	44.432	44.395	44.358	44.321	44.284	44.248	44.211	44.174	44.137	44.1	44.063	44.026	43.989	43.952
49.636	49.602	49.567	49.532	49.497	49.463	49.428	49.393	49.358	49.323	49.288	49.253	49.219	49.184	49.149	49.114	49.079	49.044	49.009	48.974	48.939	48.904	48.868	48.833	48.798	48.763	48.728	48.693	48.658	48.622	48.587	48.552	48.517	48.481	48.446	48.411	48.376	48.34	48.305	48.27	48.234	48.199	48.164	48.128	48.093	48.057	48.022	47.986	47.951	47.915	47.88	47.844	47.809	47.773	47.738	47.702	47.667	47.631	47.595	47.56	47.524	47.488	47.453	47.417	47.381	47.345	47.31	47.274	47.238	47.202	47.166	47.131	47.095	47.059	47.023	46.987	46.951	46.915	46.879	46.843	46.807	46.771	46.735	46.699	46.663	46.627	46.591	46.555	46.519	46.483	46.447	46.411	46.375	46.339	46.302	46.266	46.23	46.194	46.158	46.121	46.085	46.049	46.013	45.976	45.94	45.904	45.867	45.831	45.795	45.758	45.722	45.686	45.649	45.613	45.576	45.54	45.503	45.467	45.431	45.394	45.358	45.321	45.284	45.248	45.211	45.175	45.138	45.102	45.065	45.028	44.992	44.955	44.918	44.882	44.845	44.808	44.772	44.735	44.698	44.661	44.625	44.588	44.551	44.514	44.478	44.441	44.404	44.367	44.33	44.293	44.257	44.22	44.183	44.146	44.109	44.072	44.035	43.998	43.961	43.924
49.606	49.571	49.536	49.502	49.467	49.432	49.397	49.362	49.328	49.293	49.258	49.223	49.188	49.153	49.118	49.083	49.048	49.013	48.978	48.943	48.908	48.873	48.838	48.803	48.768	48.733	48.698	48.663	48.628	48.592	48.557	48.522	48.487	48.451	48.416	48.381	48.346	48.31	48.275	48.24	48.204	48.169	48.134	48.098	48.063	48.028	47.992	47.957	47.921	47.886	47.85	47.815	47.779	47.744	47.708	47.673	47.637	47.601	47.566	47.53	47.494	47.459	47.423	47.387	47.352	47.316	47.28	47.244	47.209	47.173	47.137	47.101	47.065	47.03	46.994	46.958	46.922	46.886	46.85	46.814	46.778	46.742	46.706	46.67	46.634	46.598	46.562	46.526	46.49	46.454	46.418	46.382	46.346	46.31	46.274	46.237	46.201	46.165	46.129	46.093	46.056	46.02	45.984	45.948	45.911	45.875	45.839	45.802	45.766	45.73	45.693	45.657	45.621	45.584	45.548	45.511	45.475	45.438	45.402	45.366	45.329	45.293	45.256	45.22	45.183	45.146	45.11	45.073	45.037	45	44.963	44.927	44.89	44.854	44.817	44.78	44.744	44.707	44.67	44.633	44.597	44.56	44.523	44.486	44.45	44.413	44.376	44.339	44.302	44.265	44.229	44.192	44.155	44.118	44.081	44.044	44.007	43.97	43.933	43.896
49.575	49.54	49.506	49.471	49.436	49.402	49.367	49.332	49.297	49.262	49.227	49.193	49.158	49.123	49.088	49.053	49.018	48.983	48.948	48.913	48.878	48.843	48.808	48.773	48.738	48.703	48.668	48.633	48.597	48.562	48.527	48.492	48.457	48.421	48.386	48.351	48.316	48.28	48.245	48.21	48.175	48.139	48.104	48.069	48.033	47.998	47.962	47.927	47.891	47.856	47.821	47.785	47.75	47.714	47.679	47.643	47.607	47.572	47.536	47.501	47.465	47.429	47.394	47.358	47.322	47.287	47.251	47.215	47.179	47.144	47.108	47.072	47.036	47	46.965	46.929	46.893	46.857	46.821	46.785	46.749	46.713	46.677	46.641	46.605	46.569	46.533	46.497	46.461	46.425	46.389	46.353	46.317	46.281	46.245	46.209	46.172	46.136	46.1	46.064	46.028	45.991	45.955	45.919	45.883	45.846	45.81	45.774	45.738	45.701	45.665	45.628	45.592	45.556	45.519	45.483	45.447	45.41	45.374	45.337	45.301	45.264	45.228	45.191	45.155	45.118	45.082	45.045	45.008	44.972	44.935	44.899	44.862	44.825	44.789	44.752	44.715	44.679	44.642	44.605	44.569	44.532	44.495	44.458	44.422	44.385	44.348	44.311	44.274	44.238	44.201	44.164	44.127	44.09	44.053	44.016	43.98	43.943	43.906	43.869
49.544	49.51	49.475	49.44	49.406	49.371	49.336	49.301	49.267	49.232	49.197	49.162	49.127	49.092	49.058	49.023	48.988	48.953	48.918	48.883	48.848	48.813	48.778	48.743	48.708	48.673	48.638	48.602	48.567	48.532	48.497	48.462	48.427	48.391	48.356	48.321	48.286	48.251	48.215	48.18	48.145	48.109	48.074	48.039	48.003	47.968	47.933	47.897	47.862	47.826	47.791	47.755	47.72	47.684	47.649	47.613	47.578	47.542	47.507	47.471	47.436	47.4	47.364	47.329	47.293	47.257	47.222	47.186	47.15	47.114	47.079	47.043	47.007	46.971	46.935	46.9	46.864	46.828	46.792	46.756	46.72	46.684	46.648	46.612	46.576	46.54	46.504	46.468	46.432	46.396	46.36	46.324	46.288	46.252	46.216	46.18	46.144	46.107	46.071	46.035	45.999	45.963	45.927	45.89	45.854	45.818	45.782	45.745	45.709	45.673	45.636	45.6	45.564	45.527	45.491	45.455	45.418	45.382	45.345	45.309	45.272	45.236	45.199	45.163	45.126	45.09	45.053	45.017	44.98	44.944	44.907	44.871	44.834	44.797	44.761	44.724	44.687	44.651	44.614	44.577	44.541	44.504	44.467	44.43	44.394	44.357	44.32	44.283	44.247	44.21	44.173	44.136	44.099	44.062	44.026	43.989	43.952	43.915	43.878	43.841
49.514	49.479	49.444	49.41	49.375	49.34	49.306	49.271	49.236	49.201	49.167	49.132	49.097	49.062	49.027	48.992	48.957	48.922	48.888	48.853	48.818	48.783	48.748	48.713	48.678	48.643	48.608	48.572	48.537	48.502	48.467	48.432	48.397	48.362	48.326	48.291	48.256	48.221	48.186	48.15	48.115	48.08	48.044	48.009	47.974	47.938	47.903	47.868	47.832	47.797	47.761	47.726	47.69	47.655	47.619	47.584	47.548	47.513	47.477	47.442	47.406	47.371	47.335	47.299	47.264	47.228	47.192	47.157	47.121	47.085	47.049	47.014	46.978	46.942	46.906	46.87	46.835	46.799	46.763	46.727	46.691	46.655	46.619	46.583	46.547	46.511	46.475	46.439	46.403	46.367	46.331	46.295	46.259	46.223	46.187	46.151	46.115	46.079	46.043	46.006	45.97	45.934	45.898	45.862	45.826	45.789	45.753	45.717	45.68	45.644	45.608	45.572	45.535	45.499	45.463	45.426	45.39	45.353	45.317	45.281	45.244	45.208	45.171	45.135	45.098	45.062	45.025	44.989	44.952	44.916	44.879	44.842	44.806	44.769	44.733	44.696	44.659	44.623	44.586	44.549	44.513	44.476	44.439	44.403	44.366	44.329	44.292	44.256	44.219	44.182	44.145	44.108	44.072	44.035	43.998	43.961	43.924	43.887	43.85	43.813
49.483	49.449	49.414	49.379	49.345	49.31	49.275	49.241	49.206	49.171	49.136	49.102	49.067	49.032	48.997	48.962	48.927	48.892	48.858	48.823	48.788	48.753	48.718	48.683	48.648	48.613	48.578	48.543	48.507	48.472	48.437	48.402	48.367	48.332	48.297	48.262	48.226	48.191	48.156	48.121	48.085	48.05	48.015	47.98	47.944	47.909	47.874	47.838	47.803	47.767	47.732	47.697	47.661	47.626	47.59	47.555	47.519	47.484	47.448	47.413	47.377	47.341	47.306	47.27	47.235	47.199	47.163	47.127	47.092	47.056	47.02	46.985	46.949	46.913	46.877	46.842	46.806	46.77	46.734	46.698	46.662	46.626	46.59	46.555	46.519	46.483	46.447	46.411	46.375	46.339	46.303	46.267	46.231	46.195	46.159	46.122	46.086	46.05	46.014	45.978	45.942	45.906	45.87	45.833	45.797	45.761	45.725	45.688	45.652	45.616	45.58	45.543	45.507	45.471	45.434	45.398	45.362	45.325	45.289	45.252	45.216	45.18	45.143	45.107	45.07	45.034	44.997	44.961	44.924	44.888	44.851	44.815	44.778	44.741	44.705	44.668	44.632	44.595	44.558	44.522	44.485	44.448	44.412	44.375	44.338	44.301	44.265	44.228	44.191	44.154	44.118	44.081	44.044	44.007	43.97	43.934	43.897	43.86	43.823	43.786
