3.0832	4.1106	3.0827	3.7626	2.3922	2.732	2.0329	2.3907	2.3878	1.6976	2.0375	2.0411	2.391	1.6972	2.3787	1.7012	2.0154	1.6694	1.672	2.0155	2.0067	1.3268	1.6671	0.97969	1.6737	0.9839	1.668	1.6682	0.65543	1.6691	0.98159	1.6656	0.64188	1.3433	0.97724	1.3299	0.97998	0.65382	0.97715	0.99109	0.28501	0.99146	0.99166	0.63818	-0.055509	0.63616	-0.037452	-0.040393	-0.040019	-0.38993	0.97433	0.30066	0.99113	0.30126	0.28542	0.28578	0.6491	-0.029091	-0.014983	0.97821	0.28849	0.97922	-0.037909	-0.026078	1.0184	0.97794	0.32602	0.67658	0.32714	0.67767	0.64066	-0.011381	0.67899	1.7097	0.6659	1.3294	1.0171	0.32147	1.3618	1.0123	0.67872	1.013	1.7095	1.0134	1.0102	1.0169	0.66835	1.0051	2.0417	1.6946	1.0186	2.0368	1.6969	1.7376	1.0479	2.0782	2.073	2.4263	1.7135	1.4096	1.7231	2.0805	1.7391	1.7427	2.0837	2.0813	2.0937	2.4337	1.7424	2.7738	2.7616	2.0871	2.0889	2.4408	2.0942	1.764	2.4559	2.4302	2.0958	3.804	2.467	2.1151	2.1168	1.7663	2.119	2.7937	2.4709	1.778	2.4689	2.1061	2.8146	2.4755	1.7698	2.4722	1.0771	1.7885	0.75513	0.40187	0.75226	1.4289	0.75667	0.40287	0.75587	0.40249	0.39898	1.0768	0.39935	0.060737	0.75342	0.074749	0.3876	-0.64296	0.043527	-0.28987	0.40067	-0.62901	-0.6286	-1.307	0.077399	-0.28974	0.38707	0.060299	-0.64707	0.058365	0.74748	0.071366	0.76545	0.38436	0.76214	0.7661	0.072481	1.4601	0.032816	-0.61313	0.41686	0.076752	0.36971	-0.27616	0.41435	0.41238	0.7213	1.1051	0.075084	-0.27491	0.4141
3.1701	3.5123	3.172	3.1713	2.8277	3.1651	3.8599	3.1672	2.8208	2.4706	2.1391	2.479	3.5065	2.1356	2.4645	2.8171	2.8851	2.9001	1.5202	2.2104	2.5545	2.5322	2.8886	2.1988	2.539	2.1936	2.5339	1.5226	1.8442	1.183	1.1682	1.1646	1.8635	1.8411	1.5206	1.8458	1.8384	1.8386	1.52	1.5051	0.80903	1.5068	1.8396	2.1904	1.5006	1.5185	1.1824	1.1614	0.14291	1.1794	1.1798	1.1662	0.83031	1.1773	1.1815	1.5182	1.5186	1.1616	0.82708	1.5178	1.1806	1.8649	2.5484	1.8627	1.5058	1.5062	1.1844	1.1849	1.2031	1.1822	1.8664	1.8633	2.2099	1.8642	1.5244	1.8827	1.8653	1.526	2.21	2.2181	1.8983	0.85122	1.8814	2.232	2.5721	2.5564	2.209	2.5571	1.9011	1.8836	2.2144	1.8573	2.2152	2.5382	2.56	2.2229	2.5636	2.896	2.9132	2.5667	2.9153	2.2221	2.5661	2.5486	2.9123	2.9011	2.5522	3.2473	2.921	2.2161	2.9235	3.2457	2.9075	2.9131	2.5611	2.5629	2.9148	3.9628	3.2798	3.6	3.2554	2.5858	2.5837	2.944	3.2676	3.6086	2.947	3.628	3.6114	2.9491	2.946	2.5794	2.234	2.235	2.2359	1.8866	1.9111	1.9116	1.9112	2.2575	2.2415	1.568	1.9083	1.5447	1.5525	0.53886	1.229	1.2126	0.87808	1.2323	0.51875	1.2091	1.2095	2.5801	0.86037	0.5208	0.54499	0.87755	0.90211	0.87392	0.88187	1.9048	1.2089	0.88672	1.5733	1.8897	1.5736	1.5492	1.5693	1.247	0.89725	0.90592	1.2439	1.2605	0.91092	0.89514	0.57179	0.92981	0.90899	1.2633	1.9348	1.6165	1.5903	0.90032	0.58657
3.6178	4.6442	3.6002	3.9401	3.596	3.5972	3.9508	4.6293	2.9228	3.5965	3.6119	2.9191	2.5628	2.919	3.6066	2.5765	3.0031	3.001	3.0035	2.3112	3.0039	3.3178	2.9773	2.9751	2.6614	2.6593	2.3095	2.3121	2.6537	2.3125	2.3125	2.3072	2.6573	2.3098	2.9915	1.9615	1.9617	2.9982	2.6558	2.6347	2.6555	2.6771	2.6498	1.9662	2.6503	1.9668	2.3008	1.9648	1.6151	1.6176	1.9587	1.615	1.273	1.9871	1.9876	1.9857	1.6385	2.6792	1.9619	1.6154	1.6347	1.9641	1.9646	1.6227	2.3296	2.6801	1.9907	1.9886	1.9857	1.9885	2.3127	2.6794	2.3297	1.9878	2.6782	2.3288	1.9752	2.3259	1.9885	2.6767	2.0044	2.3298	2.3274	3.0218	2.6957	2.67	2.6822	2.3293	2.3433	3.0164	2.6942	3.0172	4.0476	2.928	2.9398	2.9469	3.62	3.2823	2.945	2.9429	2.9478	2.6051	3.2863	2.9336	3.6386	2.9536	3.3024	2.9493	3.6512	2.9552	3.3044	3.9962	3.9904	2.9584	3.6503	4.0035	3.6574	4.0367	3.3323	3.9928	3.7021	3.6699	3.3213	3.3565	3.7078	3.6962	3.675	2.9685	3.3407	3.6603	3.3426	3.3259	3.0206	2.6815	1.626	2.2845	3.0024	2.6629	3.3434	2.2962	2.3303	3.0206	1.9908	1.9748	1.9908	1.6237	1.9866	1.9744	0.95701	2.3187	1.2976	1.638	1.6297	1.2825	1.2861	0.94315	1.6189	0.94304	1.6273	1.6277	1.2806	1.9723	1.285	1.6254	2.3184	2.3086	2.3112	2.3327	2.3116	1.6431	2.3072	1.9072	2.2263	2.583	1.9209	1.8876	1.2318	1.9089	1.9179	1.5521	2.9489	1.9194	2.2594	2.5933	2.941
4.0133	4.7031	4.3843	4.0203	5.0362	5.3895	3.6897	4.0396	4.3557	3.6518	3.318	3.3493	4.3555	4.7293	4.0392	3.6508	4.0956	3.7452	3.7427	2.7128	3.7269	4.0609	4.0935	4.4013	3.0538	3.7279	3.4041	3.7251	4.0592	3.3679	2.7032	3.0434	2.3721	3.0361	2.68	3.044	3.7348	3.3674	3.7352	3.0178	2.3618	3.0421	3.3924	3.0188	3.3928	2.6761	3.4177	3.0166	2.3644	2.3884	3.0688	3.0414	2.7295	2.7299	2.7065	2.36	3.4182	3.0449	3.0453	3.0698	3.7602	2.7308	3.0475	2.0592	1.6989	3.4195	2.7063	2.7305	2.391	2.3852	3.0719	3.4223	2.7503	3.4195	3.0874	2.7318	3.4206	2.7488	3.0652	3.072	3.0897	3.4478	3.0703	3.4132	2.7547	3.429	3.064	2.4159	3.4224	3.0805	3.447	3.0734	3.7841	3.0982	4.1355	3.4124	4.137	4.1516	3.4463	3.4636	3.7909	3.1158	3.4506	3.7904	4.4478	3.4191	3.7917	3.4557	3.8124	4.1627	4.1643	4.1497	4.1669	4.5055	3.8011	4.5091	4.5109	4.5141	4.1584	5.1902	5.8817	4.5186	4.1777	4.1615	3.8065	4.4977	4.1648	4.5234	3.8342	4.1851	4.5261	3.496	3.4967	3.4937	3.1443	4.1888	2.8093	2.4737	3.4966	3.8371	3.5002	2.4626	3.8368	3.8332	3.1471	2.8073	3.1475	3.834	1.7741	2.1217	2.4673	2.4602	2.4605	2.4685	1.7751	2.1117	1.7759	2.4664	3.1544	2.117	2.8064	2.8069	2.4672	3.1437	2.8077	2.4717	2.468	2.8081	3.1359	2.4681	2.7854	3.1566	3.5061	3.1463	3.1492	2.4696	2.4701	2.8105	2.8086	2.8153	3.5021	3.1502	2.8123	2.7934	3.1521
5.4306	5.7746	6.1245	5.4343	5.0702	4.7362	5.42	4.7574	5.0697	5.0696	5.4326	4.7536	3.7021	5.066	4.3997	4.4173	4.7698	5.46	4.444	4.4618	4.7844	4.468	4.1153	4.4417	4.7819	4.466	3.4262	4.484	5.1467	4.1168	4.1105	4.1078	4.0902	4.108	3.7744	4.1145	3.7685	4.0912	3.0966	3.443	3.7663	4.4803	4.1068	3.1008	3.4234	3.7852	4.1316	3.4418	3.0844	3.0959	3.7657	3.0998	3.7903	4.4745	3.4413	3.1017	3.0961	3.7929	3.437	3.4381	4.4785	3.7892	3.7859	4.1327	3.4409	3.7914	4.1358	4.1322	3.443	3.4358	3.7939	4.1343	4.8247	4.8328	4.7993	3.7885	4.144	3.7932	4.1333	4.4838	3.4553	4.8244	4.4583	3.7949	5.1389	3.7917	3.803	4.1324	4.1065	4.107	4.835	3.8056	4.4586	4.7069	4.3838	3.6945	4.3853	4.0436	4.3831	4.3703	4.0352	4.7125	5.4013	4.7363	4.3975	4.0627	4.4004	4.3934	3.6856	5.0811	4.7189	4.7583	4.4062	4.0718	5.1036	5.0679	4.7292	5.1049	4.0551	4.7467	5.0834	4.7335	4.7725	4.7738	4.7751	5.1021	4.7623	4.0835	5.4644	4.4215	4.0724	4.7845	3.7338	4.0883	3.3852	4.0964	3.3982	3.0633	4.4362	3.7619	3.7548	3.755	3.7477	3.7554	4.0952	3.7206	4.091	3.4012	3.0691	3.7518	4.0921	4.4501	4.1004	4.0932	3.067	2.7164	2.7133	3.7614	3.7542	3.7622	2.7149	3.7553	4.0994	4.4498	4.4491	3.409	3.7592	3.7554	3.0655	3.4057	3.4099	3.04	4.7604	3.3808	3.7375	3.7317	3.382	3.3891	4.0682	3.3849	3.3731	3.3861	4.4281	4.0647	4.071
6.2771	6.2707	6.2729	4.8964	5.9357	6.6061	5.5822	5.5782	5.932	5.2357	5.2357	5.5818	5.2294	5.9256	5.2348	4.8822	4.8761	4.8723	5.2502	4.2203	5.2268	5.5669	4.8733	5.2236	4.9014	4.8422	4.531	4.875	4.5314	4.8716	4.5317	4.5596	4.8997	5.2499	4.8969	4.8732	4.2172	4.5575	5.2477	4.2056	5.2358	4.5599	4.2187	4.5465	5.1898	4.5577	4.2041	4.8982	4.1608	4.2188	4.8416	4.5596	4.5602	5.2334	4.544	4.2182	5.2426	4.5017	4.8998	4.5605	4.5547	4.2154	4.5523	3.4715	4.8997	4.2202	4.2207	4.5488	4.8893	4.562	4.2163	4.5567	3.8695	5.2501	4.8942	5.5848	5.2388	4.2154	4.2156	4.5561	4.5538	4.5467	4.5468	5.5772	4.5535	5.2416	5.238	4.5547	4.5488	4.2131	5.577	5.2405	4.8873	5.6157	4.9126	4.9309	4.9279	4.9287	4.9219	5.6205	4.9178	5.626	4.2499	4.9312	4.5925	4.9378	5.2893	5.2871	4.9424	5.2979	5.6316	5.2934	4.9451	5.637	5.9888	5.3006	5.9962	4.9579	6.3395	5.3111	6.3454	6.3435	6.0048	6.3461	5.3173	5.6584	5.3195	4.9667	5.3176	4.632	5.3217	4.3001	3.9356	4.9701	4.9708	4.6652	4.9682	4.6287	4.6329	5.3561	4.6626	4.663	5.0031	5.0033	4.9811	4.6636	4.2876	3.6002	4.3016	4.3233	4.2976	4.298	4.2983	4.3211	4.3216	3.5959	4.634	4.3006	4.3007	4.2863	4.6306	3.9409	4.635	4.9777	4.978	4.6319	4.2844	4.6321	3.2891	3.9373	4.6338	3.8816	3.5458	4.2086	3.8829	3.8833	4.2338	4.9143	3.8572	3.8854	4.212	4.5478	4.2046	3.9142	4.5731
6.5929	6.5904	6.2264	7.28	5.8997	6.5896	5.8995	6.2417	6.2528	6.2633	5.8956	5.5694	5.9232	6.2494	6.2356	5.5694	5.9495	5.2757	5.6096	5.6257	5.6206	5.9469	5.6071	5.6212	5.6214	5.9478	5.6218	5.272	6.2998	5.6192	5.2555	4.5657	5.6197	6.3	4.9301	5.958	4.5806	4.9323	5.2544	4.928	5.2683	5.2662	5.9603	5.6029	4.5793	5.2711	5.6175	4.9278	4.5925	4.9291	4.9433	5.266	5.2704	5.9569	5.6352	5.6295	5.2686	4.9434	4.58	5.6169	4.5773	5.268	5.28	6.3168	5.2873	5.964	5.2847	5.9689	4.9456	5.9698	4.9326	5.6368	5.9649	5.2877	5.2881	5.9784	5.6349	5.2768	5.6231	4.9336	5.6237	5.6242	5.2743	5.9648	5.281	6.6553	5.9616	5.2798	5.2787	5.6232	4.9399	5.6321	4.9413	5.6534	5.3165	5.321	6.3442	5.3026	5.6697	5.9944	5.3192	6.0089	5.3055	5.9991	6.0006	6.0152	5.9995	6.0173	6.3426	5.6782	6.0198	6.0216	6.3472	6.3653	6.0268	6.3677	5.6863	5.338	5.3419	5.3412	6.3603	6.0179	6.3755	6.0242	6.0207	6.3582	6.3631	5.684	5.6971	5.6816	5.6862	6.0231	5.7114	6.7142	5.3498	5.3307	5.7027	5.6856	6.0499	5.7104	5.7084	4.9971	5.7049	5.7103	6.3894	5.7066	5.3506	5.3571	5.3574	5.7053	5.018	6.0422	5.3587	5.0182	5.3486	4.3253	5.7034	5.0138	5.0104	5.3522	5.3688	5.7053	5.3515	5.0145	4.6611	4.335	4.3351	4.6576	6.0377	5.3478	6.0416	5.3419	5.3699	6.0327	5.7166	4.9987	5.713	6.0536	4.6741	5.3686	5.713	4.6797	5.3665	5.3671	5.3648
6.9951	6.9673	7.6844	6.6434	6.3004	6.9902	7.334	6.3	6.3	7.3299	6.3175	7.3337	6.6393	6.314	6.654	5.6063	6.3142	5.9566	6.3142	5.2767	6.6547	6.3186	7.0089	7.0086	6.656	5.2824	6.6526	5.9628	5.9707	5.9709	6.6611	5.6275	6.6573	5.9647	6.6587	6.3112	6.313	6.3155	5.9657	6.3122	5.6177	5.6303	5.6274	5.6276	5.9617	6.6582	5.9684	6.3127	4.933	5.2857	5.97	6.3141	6.3114	5.9556	5.9648	5.6228	5.9635	5.6217	5.2784	5.6253	5.9656	4.9391	6.3072	5.6178	5.9583	6.3127	6.6494	5.3074	6.6542	5.9607	5.9574	6.3354	5.9858	6.6523	5.9588	6.3368	5.6709	5.9875	6.31	5.9853	5.6682	6.3587	6.0088	5.6692	6.0094	6.0098	5.9838	6.3605	5.6709	5.6678	6.0084	6.3591	5.6436	6.6443	5.6074	6.3196	5.2828	6.6613	6.3146	6.315	6.6463	6.3135	6.3087	7	5.9753	7.003	6.3145	5.9799	7.0212	6.3321	5.967	6.3326	5.6444	5.9801	5.6482	6.6739	6.3417	6.6834	5.9942	6.6821	5.9812	6.345	6.3339	6.369	6.3364	6.3375	5.6545	5.9952	6.6851	5.6549	6.6765	5.681	6.3379	6.3724	6.3392	6.7136	5.6504	6.34	5.6832	6.0204	6.3706	6.0208	6.3711	5.6812	6.0214	6.6955	6.0218	5.3248	6.7074	6.6916	5.6618	5.9961	6.3528	6.3533	5.9976	6.342	6.3487	5.6644	5.6545	6.3387	6.339	6.3455	6.6796	6.0022	6.3462	5.9963	5.9961	6.0029	6.6755	5.9994	5.6594	6.0794	6.3922	5.4002	6.4269	6.0774	5.7693	6.0787	6.079	6.0787	5.7355	6.0799	6.4266	5.741	6.7716
7.4495	8.4793	7.0854	7.7751	7.0987	7.4423	6.7453	7.4382	7.4444	7.432	7.7782	6.3981	6.4043	6.4043	7.0943	7.7842	6.7382	7.425	7.7651	7.4251	7.0892	7.0893	6.7319	7.0936	7.0761	6.7502	7.0899	7.4412	7.0876	7.0916	6.4019	6.7521	6.7484	6.0664	6.7528	6.0589	7.09	6.7463	7.0904	6.4045	7.0909	6.4049	6.4014	7.0917	7.0958	7.0891	6.7493	6.0636	5.71	6.0643	6.7547	6.7389	6.7634	7.096	7.0967	6.7613	6.072	6.3887	6.3894	7.1039	6.0744	6.0514	6.4079	6.77	7.7931	6.7636	7.108	7.0807	7.1051	6.7692	6.4159	7.46	6.7642	6.7642	6.4132	6.0951	7.1015	6.4143	6.436	7.8164	7.1266	7.1032	7.1031	6.0937	6.76	6.7666	6.7669	6.4113	7.1256	6.7601	7.4531	6.4376	6.4376	7.0845	7.4297	6.7404	6.7551	6.0682	6.0692	5.7063	6.745	6.4121	7.1032	7.0846	6.4137	7.0876	6.0729	6.7508	7.7962	7.7979	7.1135	6.7713	7.1125	6.7711	6.773	6.4426	7.1205	7.4721	7.1199	7.8153	7.8167	6.7874	6.4338	7.1398	6.8009	7.1279	6.4387	6.8033	6.7879	6.7911	7.1456	7.4956	7.129	7.4926	6.7871	6.7876	7.4944	6.8049	7.1451	7.4792	7.479	6.7819	7.4748	7.475	7.1428	6.0892	6.4532	7.1197	6.4538	7.1265	6.7863	6.112	7.1406	7.1173	7.4915	7.8083	7.1426	6.1132	6.4536	6.4301	6.8038	7.1469	7.116	6.4876	6.1102	7.1165	6.4504	6.8043	6.4506	7.1783	7.1441	7.1643	7.1598	7.514	6.467	7.1614	6.4759	7.1627	6.8271	6.8238	6.492	6.475	6.8285	6.8388	7.1793
8.0917	7.7677	9.1214	7.415	8.807	7.7545	7.7481	8.1041	7.4139	7.7531	8.0865	7.7365	7.7365	8.1005	8.7843	7.4105	8.1507	8.1246	7.7746	8.1241	7.7853	7.4577	7.7718	7.7997	7.4322	7.8002	6.7426	7.4605	7.119	7.1039	7.4442	7.1183	7.1184	7.1326	8.1351	7.1329	7.7855	7.7996	8.1466	7.8107	7.4709	7.4573	7.1315	7.1317	6.7544	7.4725	6.7827	6.7691	6.0901	7.1305	7.8148	7.8152	7.8119	7.4584	7.4607	7.4611	7.4781	7.4712	7.4757	7.4764	7.1208	7.4616	7.122	7.1351	7.797	7.1399	7.4605	7.4608	7.4614	7.8017	8.1459	7.1299	8.1526	7.4705	8.1532	7.1235	7.4676	8.1442	7.1282	7.1148	6.765	6.7654	7.1294	6.7798	6.7777	7.4699	6.4293	7.4675	7.1255	7.8085	7.1153	7.4437	6.4406	7.4351	6.746	7.4362	7.0898	7.4383	7.0994	6.7425	8.4676	7.4384	6.7573	7.101	7.1023	7.1067	7.1091	6.7531	6.7624	7.7903	7.7922	7.4541	7.1161	6.7681	6.787	7.8042	7.8032	7.8187	7.8202	8.1579	7.8232	7.4846	7.812	7.8264	6.7963	7.4838	7.1445	7.4791	7.8199	7.4807	7.8277	8.5184	7.1491	7.483	7.8463	8.1758	7.8439	9.5404	8.1944	7.8209	8.535	7.1413	8.5353	7.5044	7.8435	7.1608	7.8411	7.1551	7.1555	7.496	7.5026	7.5031	7.5035	7.8431	7.8395	7.5001	6.4783	7.5088	7.1694	6.8198	7.8501	7.1703	7.5103	7.1556	8.1958	7.4921	7.166	7.5061	6.4762	7.8463	7.514	7.5125	7.8527	7.507	7.2046	7.1771	7.5178	6.8522	7.5189	6.4895	7.5063	7.1807	7.5213	7.8995	7.8993
