1.519	1.5187	1.519	1.5189	1.5188	1.519	1.5188	1.5188	1.5189	1.5187	1.5188	1.519	1.5188	1.519	1.5189	1.5189	1.5191	1.5189	1.5189	1.5192	1.519	1.519	1.519	1.5189	1.519	1.5188	1.5189	1.5189	1.5189	1.5189	1.5189	1.5189	1.5191	1.5189	1.5192	1.5191	1.5191	1.5192	1.519	1.519	1.5194	1.519	1.5192	1.5192	1.519	1.5191	1.519	1.5189	1.5192	1.5189	1.5191	1.5191	1.519	1.5192	1.5192	1.519	1.5194	1.5191	1.5191	1.5191	1.5191	1.5192	1.5192	1.519	1.5193	1.519	1.519	1.5191	1.5189	1.5191	1.5191	1.519	1.5192	1.5191	1.5192	1.5192	1.5191	1.5193	1.5191	1.5189	1.5193	1.5191	1.5191	1.5193	1.5191	1.5191	1.5191	1.5189	1.5191	1.5191	1.5191	1.5192	1.5191	1.5193	1.5193	1.5192	1.5194	1.5193	1.5192	1.5192	1.5192	1.5193	1.5192
0.76328	0.76295	0.76318	0.76309	0.76307	0.76318	0.76305	0.76302	0.7631	0.76293	0.76305	0.76319	0.76298	0.76321	0.76312	0.76312	0.76328	0.76308	0.7631	0.76335	0.76327	0.76322	0.76323	0.76309	0.76324	0.76303	0.76307	0.76308	0.76306	0.76314	0.76304	0.76309	0.76329	0.7631	0.7634	0.76324	0.7633	0.76343	0.76318	0.76321	0.76358	0.76317	0.76342	0.76334	0.76317	0.76332	0.76313	0.76306	0.76332	0.76308	0.76322	0.76323	0.76317	0.76333	0.76333	0.76318	0.76355	0.76324	0.76328	0.7633	0.76328	0.76338	0.76331	0.76319	0.76342	0.76314	0.76313	0.76322	0.76304	0.76326	0.76323	0.76311	0.76334	0.76321	0.76334	0.76336	0.76327	0.7634	0.76326	0.76306	0.76344	0.76322	0.76323	0.76338	0.76319	0.76327	0.76319	0.76304	0.76324	0.76317	0.76319	0.7633	0.7632	0.76337	0.76339	0.76327	0.76347	0.76339	0.76333	0.76329	0.76328	0.76338	0.76329
0.0067932	0.0064746	0.0066425	0.0066342	0.0065509	0.0066546	0.0065639	0.006467	0.006576	0.0064409	0.0064936	0.0067202	0.0064558	0.0066684	0.0066688	0.0065658	0.006788	0.0066093	0.0065444	0.0068592	0.006756	0.0066735	0.0067526	0.0065359	0.0067241	0.0065177	0.0064894	0.0065439	0.0064975	0.0065616	0.0065165	0.0064967	0.0067319	0.0065711	0.0068278	0.0067413	0.0067698	0.0069059	0.0067249	0.0066617	0.0070629	0.0067007	0.0068491	0.0068565	0.006643	0.006755	0.0066172	0.0064623	0.0067287	0.006544	0.0066035	0.0066816	0.0065704	0.0067086	0.0067779	0.0065621	0.0069326	0.0066774	0.0066257	0.006682	0.0066228	0.0067042	0.0066512	0.0065014	0.0067215	0.0064859	0.0064097	0.0065267	0.0063368	0.0065479	0.0065537	0.0064204	0.0066297	0.0065514	0.0066235	0.0066935	0.0065971	0.00672	0.0066291	0.0063938	0.0067393	0.0065977	0.0065277	0.0067379	0.0065406	0.0065881	0.0065412	0.0063697	0.0065366	0.00656	0.0065018	0.0066562	0.0065575	0.0066967	0.0067562	0.0066155	0.006784	0.0067883	0.0066578	0.0066589	0.0066404	0.0067095	0.0066644
0.74498	0.74531	0.74509	0.74519	0.74522	0.74511	0.74527	0.74525	0.7452	0.74535	0.74524	0.74511	0.7453	0.74509	0.74518	0.74518	0.74502	0.74523	0.74522	0.74502	0.74502	0.7451	0.7451	0.74521	0.74509	0.74531	0.74525	0.74529	0.74526	0.7452	0.74532	0.74526	0.74507	0.74527	0.74494	0.74513	0.74506	0.74491	0.7452	0.74518	0.74481	0.7452	0.74496	0.74504	0.74522	0.74505	0.74528	0.74534	0.74509	0.74532	0.74517	0.74517	0.74526	0.74507	0.7451	0.74522	0.74488	0.74516	0.74512	0.74513	0.74518	0.74503	0.74515	0.74522	0.74503	0.74528	0.74531	0.74523	0.74542	0.74517	0.74525	0.74532	0.74514	0.74525	0.74514	0.7451	0.74521	0.74503	0.74522	0.7454	0.74508	0.74526	0.74527	0.7451	0.74532	0.74519	0.74534	0.74543	0.74529	0.74533	0.74531	0.74521	0.74534	0.74512	0.74516	0.74523	0.74507	0.74513	0.74518	0.74524	0.7453	0.74514	0.7453
1.502	1.5023	1.5021	1.5022	1.5022	1.5021	1.5023	1.5022	1.5022	1.5023	1.5022	1.5021	1.5023	1.5021	1.5022	1.5022	1.502	1.5022	1.5022	1.5021	1.502	1.5021	1.5021	1.5022	1.5021	1.5023	1.5023	1.5023	1.5023	1.5022	1.5023	1.5023	1.5021	1.5023	1.502	1.5022	1.5021	1.5019	1.5022	1.5022	1.5019	1.5022	1.502	1.5021	1.5023	1.5021	1.5023	1.5024	1.5022	1.5024	1.5022	1.5022	1.5023	1.5021	1.5022	1.5023	1.5019	1.5022	1.5022	1.5022	1.5023	1.5021	1.5022	1.5023	1.5021	1.5023	1.5024	1.5023	1.5025	1.5022	1.5023	1.5024	1.5022	1.5023	1.5022	1.5022	1.5023	1.5021	1.5023	1.5025	1.5022	1.5024	1.5024	1.5022	1.5024	1.5023	1.5025	1.5025	1.5024	1.5024	1.5024	1.5023	1.5025	1.5022	1.5023	1.5023	1.5022	1.5022	1.5023	1.5024	1.5024	1.5022	1.5024
2.2469	2.2472	2.247	2.2471	2.2471	2.247	2.2472	2.2472	2.2471	2.2473	2.2472	2.2471	2.2472	2.247	2.2471	2.2471	2.247	2.2472	2.2472	2.247	2.247	2.2471	2.2471	2.2472	2.2471	2.2473	2.2472	2.2473	2.2472	2.2472	2.2473	2.2472	2.2471	2.2473	2.2469	2.2471	2.2471	2.2469	2.2472	2.2472	2.2468	2.2472	2.247	2.247	2.2472	2.2471	2.2473	2.2474	2.2471	2.2473	2.2472	2.2472	2.2473	2.2471	2.2472	2.2473	2.2469	2.2472	2.2472	2.2472	2.2473	2.2471	2.2472	2.2473	2.2471	2.2473	2.2474	2.2473	2.2475	2.2472	2.2474	2.2474	2.2473	2.2473	2.2472	2.2472	2.2473	2.2471	2.2473	2.2475	2.2472	2.2474	2.2474	2.2472	2.2475	2.2473	2.2475	2.2475	2.2474	2.2475	2.2474	2.2474	2.2475	2.2472	2.2473	2.2474	2.2472	2.2473	2.2473	2.2474	2.2475	2.2473	2.2475
3.005	3.0054	3.0052	3.0053	3.0053	3.0052	3.0054	3.0053	3.0053	3.0054	3.0054	3.0053	3.0054	3.0052	3.0053	3.0053	3.0052	3.0054	3.0054	3.0052	3.0052	3.0053	3.0053	3.0053	3.0053	3.0055	3.0054	3.0055	3.0054	3.0054	3.0055	3.0055	3.0053	3.0055	3.0051	3.0053	3.0053	3.0051	3.0054	3.0054	3.0051	3.0054	3.0052	3.0053	3.0055	3.0053	3.0056	3.0056	3.0054	3.0056	3.0054	3.0055	3.0056	3.0053	3.0054	3.0055	3.0052	3.0054	3.0054	3.0055	3.0055	3.0053	3.0055	3.0055	3.0054	3.0056	3.0057	3.0056	3.0058	3.0055	3.0056	3.0057	3.0056	3.0056	3.0055	3.0055	3.0056	3.0054	3.0056	3.0058	3.0055	3.0057	3.0057	3.0055	3.0058	3.0056	3.0058	3.0058	3.0057	3.0058	3.0057	3.0057	3.0058	3.0055	3.0057	3.0057	3.0055	3.0056	3.0056	3.0057	3.0058	3.0056	3.0058
3.7616	3.762	3.7618	3.7619	3.7619	3.7618	3.762	3.7619	3.7619	3.762	3.762	3.7619	3.762	3.7618	3.7619	3.7619	3.7618	3.762	3.762	3.7619	3.7618	3.7619	3.7619	3.762	3.7619	3.7621	3.762	3.7622	3.7621	3.762	3.7622	3.7621	3.7619	3.7621	3.7618	3.762	3.7619	3.7617	3.7621	3.7621	3.7618	3.7621	3.7619	3.7619	3.7621	3.7619	3.7622	3.7622	3.7621	3.7622	3.7621	3.7621	3.7622	3.762	3.7621	3.7622	3.7619	3.7621	3.7621	3.7621	3.7622	3.762	3.7622	3.7622	3.7621	3.7623	3.7623	3.7623	3.7625	3.7622	3.7623	3.7623	3.7623	3.7623	3.7622	3.7622	3.7623	3.7621	3.7623	3.7625	3.7623	3.7624	3.7624	3.7622	3.7625	3.7623	3.7625	3.7625	3.7624	3.7625	3.7624	3.7624	3.7625	3.7623	3.7624	3.7624	3.7623	3.7624	3.7623	3.7624	3.7626	3.7623	3.7626
4.5152	4.5155	4.5153	4.5154	4.5154	4.5154	4.5156	4.5155	4.5155	4.5156	4.5155	4.5154	4.5155	4.5154	4.5155	4.5155	4.5153	4.5155	4.5155	4.5155	4.5153	4.5154	4.5155	4.5155	4.5155	4.5157	4.5156	4.5157	4.5157	4.5156	4.5158	4.5156	4.5155	4.5157	4.5154	4.5156	4.5155	4.5153	4.5156	4.5157	4.5154	4.5157	4.5155	4.5155	4.5157	4.5155	4.5158	4.5158	4.5157	4.5158	4.5157	4.5157	4.5159	4.5156	4.5157	4.5158	4.5155	4.5157	4.5157	4.5157	4.5159	4.5156	4.5158	4.5158	4.5157	4.5159	4.516	4.5159	4.5161	4.5158	4.516	4.5159	4.5159	4.516	4.5158	4.5158	4.516	4.5157	4.5159	4.5161	4.5159	4.516	4.516	4.5159	4.5161	4.5159	4.5162	4.5162	4.5161	4.5161	4.5161	4.516	4.5162	4.5159	4.5161	4.5161	4.5159	4.516	4.516	4.5161	4.5162	4.516	4.5163
5.2666	5.2669	5.2667	5.2668	5.2668	5.2668	5.267	5.2669	5.2669	5.267	5.2669	5.2669	5.2669	5.2668	5.2669	5.2669	5.2667	5.2669	5.2669	5.2669	5.2667	5.2669	5.2669	5.2669	5.2669	5.2671	5.267	5.2672	5.2671	5.267	5.2672	5.2671	5.267	5.2671	5.2668	5.267	5.267	5.2667	5.2671	5.2671	5.2668	5.2671	5.267	5.267	5.2672	5.267	5.2673	5.2673	5.2671	5.2673	5.2672	5.2672	5.2673	5.2671	5.2672	5.2672	5.267	5.2672	5.2671	5.2672	5.2673	5.2671	5.2673	5.2673	5.2672	5.2674	5.2674	5.2674	5.2676	5.2673	5.2675	5.2674	5.2674	5.2675	5.2673	5.2673	5.2675	5.2672	5.2674	5.2676	5.2674	5.2675	5.2676	5.2674	5.2676	5.2674	5.2677	5.2677	5.2676	5.2677	5.2676	5.2676	5.2677	5.2674	5.2676	5.2676	5.2675	5.2676	5.2675	5.2676	5.2678	5.2675	5.2678
6.0198	6.0201	6.02	6.0201	6.0201	6.02	6.0202	6.0202	6.0202	6.0203	6.0202	6.0202	6.0202	6.0201	6.0201	6.0202	6.02	6.0202	6.0202	6.0202	6.02	6.0201	6.0202	6.0202	6.0202	6.0204	6.0203	6.0205	6.0204	6.0203	6.0205	6.0204	6.0203	6.0204	6.0201	6.0203	6.0203	6.02	6.0204	6.0204	6.0202	6.0204	6.0203	6.0203	6.0205	6.0203	6.0206	6.0206	6.0205	6.0206	6.0205	6.0205	6.0207	6.0204	6.0205	6.0206	6.0203	6.0205	6.0205	6.0205	6.0207	6.0204	6.0207	6.0206	6.0206	6.0207	6.0208	6.0207	6.0209	6.0206	6.0208	6.0208	6.0208	6.0208	6.0207	6.0207	6.0208	6.0205	6.0208	6.0209	6.0208	6.0209	6.0209	6.0208	6.021	6.0208	6.0211	6.021	6.021	6.021	6.021	6.0209	6.0211	6.0208	6.021	6.021	6.0209	6.021	6.0208	6.021	6.0212	6.0209	6.0212
6.7772	6.7775	6.7774	6.7775	6.7775	6.7775	6.7777	6.7776	6.7776	6.7777	6.7776	6.7776	6.7776	6.7775	6.7776	6.7776	6.7774	6.7776	6.7776	6.7777	6.7775	6.7776	6.7776	6.7776	6.7776	6.7778	6.7777	6.7779	6.7778	6.7777	6.778	6.7778	6.7777	6.7779	6.7776	6.7778	6.7778	6.7775	6.7779	6.7779	6.7776	6.7779	6.7778	6.7777	6.778	6.7777	6.7781	6.7781	6.778	6.7781	6.778	6.778	6.7782	6.7779	6.778	6.778	6.7778	6.778	6.778	6.778	6.7782	6.7779	6.7782	6.7781	6.7781	6.7782	6.7783	6.7782	6.7785	6.7781	6.7783	6.7783	6.7783	6.7783	6.7782	6.7782	6.7784	6.7781	6.7783	6.7784	6.7784	6.7784	6.7784	6.7783	6.7785	6.7783	6.7786	6.7786	6.7785	6.7786	6.7785	6.7785	6.7787	6.7784	6.7785	6.7785	6.7784	6.7785	6.7784	6.7786	6.7787	6.7785	6.7788
7.5323	7.5326	7.5325	7.5327	7.5326	7.5326	7.5328	7.5327	7.5327	7.5328	7.5327	7.5327	7.5327	7.5327	7.5327	7.5327	7.5326	7.5328	7.5327	7.5329	7.5326	7.5327	7.5328	7.5327	7.5328	7.5329	7.5329	7.5331	7.533	7.5329	7.5331	7.533	7.5329	7.5331	7.5327	7.5329	7.5329	7.5326	7.533	7.533	7.5328	7.533	7.5329	7.5329	7.5332	7.5329	7.5333	7.5332	7.5332	7.5332	7.5331	7.5332	7.5333	7.533	7.5332	7.5332	7.533	7.5331	7.5331	7.5332	7.5334	7.5331	7.5334	7.5333	7.5333	7.5334	7.5335	7.5335	7.5337	7.5333	7.5336	7.5335	7.5335	7.5336	7.5334	7.5334	7.5336	7.5333	7.5335	7.5336	7.5336	7.5337	7.5337	7.5336	7.5338	7.5335	7.5338	7.5338	7.5337	7.5338	7.5337	7.5337	7.5339	7.5336	7.5338	7.5337	7.5336	7.5338	7.5336	7.5338	7.534	7.5337	7.534
8.2825	8.2828	8.2826	8.2828	8.2828	8.2828	8.283	8.2829	8.2829	8.283	8.2829	8.2829	8.2829	8.2828	8.2829	8.2829	8.2828	8.2829	8.2829	8.2831	8.2828	8.2829	8.283	8.2829	8.283	8.2831	8.2831	8.2833	8.2832	8.283	8.2833	8.2832	8.2831	8.2833	8.2829	8.2831	8.2831	8.2828	8.2832	8.2832	8.2831	8.2833	8.2832	8.2831	8.2834	8.2831	8.2835	8.2834	8.2834	8.2835	8.2834	8.2834	8.2836	8.2833	8.2835	8.2834	8.2833	8.2834	8.2834	8.2835	8.2836	8.2834	8.2837	8.2835	8.2835	8.2836	8.2837	8.2837	8.2839	8.2836	8.2838	8.2837	8.2838	8.2838	8.2837	8.2837	8.2838	8.2835	8.2838	8.2839	8.2839	8.2839	8.2839	8.2838	8.284	8.2838	8.2841	8.2841	8.284	8.2841	8.284	8.284	8.2842	8.2839	8.2841	8.284	8.2839	8.2841	8.2839	8.2841	8.2843	8.284	8.2843
9.0371	9.0374	9.0373	9.0375	9.0374	9.0374	9.0376	9.0375	9.0375	9.0376	9.0375	9.0376	9.0375	9.0375	9.0375	9.0376	9.0374	9.0376	9.0376	9.0377	9.0375	9.0376	9.0377	9.0376	9.0377	9.0378	9.0377	9.038	9.0379	9.0377	9.038	9.0378	9.0378	9.0379	9.0376	9.0378	9.0378	9.0375	9.0379	9.0379	9.0378	9.038	9.0379	9.0378	9.0381	9.0378	9.0382	9.0381	9.0381	9.0382	9.0381	9.0381	9.0383	9.038	9.0382	9.0382	9.038	9.0381	9.0381	9.0382	9.0384	9.0381	9.0384	9.0383	9.0383	9.0384	9.0384	9.0385	9.0386	9.0383	9.0385	9.0385	9.0385	9.0386	9.0384	9.0384	9.0386	9.0383	9.0385	9.0386	9.0386	9.0387	9.0387	9.0386	9.0388	9.0386	9.0389	9.0388	9.0388	9.0389	9.0387	9.0388	9.039	9.0386	9.0388	9.0388	9.0387	9.0389	9.0386	9.0389	9.0391	9.0388	9.0391
