7.9427	6.8938	6.8882	7.9324	7.9139	7.2165	7.2167	6.8799	7.5668	7.2299	7.5802	6.5287	6.5286	7.5803	7.9239	7.2273	7.2281	7.2285	7.2145	7.9257	7.9247	7.5783	6.5265	7.5607	8.2579	7.9205	7.5456	7.9055	7.5583	7.9187	8.2686	7.1964	7.5423	7.8949	7.8899	7.5373	8.2497	7.8947	8.5968	7.9122	7.5455	8.2653	8.5877	8.9535	8.2543	8.2554	7.5449	8.9564	7.9296	6.8444	8.2803	8.631	8.2424	8.2668	7.2057	7.9171	8.6183	7.5578	8.2685	7.5583	8.2541	7.9063	8.6073	7.5468	7.8919	9.2934	8.2596	7.8936	8.5981	8.2484	7.8945	7.5199	8.2314	8.5997	8.9375	7.5406	8.5885	8.2393	7.8902	7.9048	7.5313	7.5325	7.1696	7.5351	8.2476	7.5244	7.5402	7.5415	7.5435	7.5453	7.8925	8.2383	7.9031	8.2479	8.2432	7.908	7.185	7.9114	7.5382	8.2638	8.254	8.6018	7.9019
8.0622	8.0343	7.344	7.6777	8.402	7.6843	8.3607	7.6836	7.6597	8.0374	7.6597	7.3227	8.0336	8.0341	7.3237	6.9633	7.3068	7.6715	7.6672	8.0221	8.722	8.0212	8.3709	7.6736	7.6531	8.7077	7.6562	8.3563	8.0055	9.0557	9.0291	8.6859	9.0372	9.0387	8.6686	8.3256	8.3272	8.3287	9.0246	9.7405	9.0281	10.09	9.0313	9.0172	9.0187	9.0188	9.023	9.7334	8.3364	8.6872	8.6736	8.3236	7.9874	8.3234	8.6739	9.3748	8.3105	8.6612	8.3248	8.3262	8.681	8.678	9.0183	8.6686	9.7301	7.9689	9.3707	9.3711	9.0213	8.6712	7.6347	8.3361	9.0229	8.6593	8.3237	7.9743	9.376	7.9759	8.3271	9.3829	8.3295	7.2693	9.022	8.3365	8.6881	8.3221	8.3237	9.0435	9.0315	9.033	8.3341	8.7	8.6869	8.3246	9.0409	8.3413	7.9927	7.6434	7.9987	8.3506	7.2868	9.0345	8.689
8.0942	8.4401	8.4366	8.7865	8.7865	8.7862	7.3813	7.7313	7.7311	8.4317	8.0816	7.7312	8.0849	8.4318	8.782	7.7145	8.0651	8.0649	7.715	8.4191	8.7689	8.7689	8.7686	9.8424	8.7675	8.7645	7.6992	8.3996	9.1232	8.0621	9.1232	9.1282	9.8301	9.8177	9.117	9.4547	9.1199	9.808	9.4733	9.8249	9.1302	9.8283	10.18	9.1312	9.8204	9.821	9.4707	8.4061	9.1208	9.1209	9.4716	8.7615	9.1459	8.7471	9.1317	9.108	8.7721	8.4224	9.4837	8.7739	8.7748	9.8361	9.1302	9.1163	9.1232	8.4071	9.1177	9.1186	8.7586	9.1195	8.7597	8.7602	8.7503	9.8115	9.4584	9.8133	10.164	8.4039	9.4658	8.4019	8.4076	8.7585	9.4558	8.3968	9.1123	8.7499	8.7516	8.7569	8.4023	8.4099	8.4118	8.4131	9.8051	8.7521	8.4115	8.0625	9.8114	8.7522	8.4031	7.7176	9.1299	8.7556	8.0423
8.7795	8.7751	8.7738	8.4134	8.7734	8.7737	8.3893	8.3954	8.3953	8.3949	8.7489	9.0992	8.7489	8.3888	8.7493	9.0936	8.0217	9.7826	8.3655	9.0824	9.426	9.0752	9.4254	9.7749	9.0979	9.4236	9.0809	10.491	9.4062	9.4302	9.0809	8.7254	9.7637	9.765	9.4162	10.116	9.7676	10.119	9.0938	10.833	9.7738	10.486	9.8009	10.488	9.8023	9.7871	9.7874	10.498	10.138	9.0878	9.7621	10.113	9.7889	9.4131	10.459	10.099	9.3994	9.7759	9.4004	10.462	9.7521	10.117	10.118	10.104	9.3902	10.465	9.4046	10.106	9.756	8.7195	7.3093	8.7208	9.4083	9.4083	9.409	9.7599	9.7608	9.3975	10.113	9.7633	10.129	9.7658	9.4308	9.7677	9.7553	9.0705	9.4225	9.0736	8.3651	9.4274	9.0791	9.7811	9.0822	10.114	9.7653	8.716	8.7175	9.4196	8.3661	9.0751	9.4226	9.7736	9.4134
8.3587	9.0562	8.7059	9.0559	9.4059	9.0594	9.3878	8.6873	8.6873	9.0408	8.6905	10.101	9.391	9.7414	9.0412	7.9804	10.084	9.0173	8.6733	9.7176	9.717	9.0166	10.427	10.076	9.7157	9.3788	9.3483	10.072	9.7114	10.073	9.7134	9.3646	10.076	9.7171	9.7185	10.765	10.066	9.7012	11.823	11.115	11.117	10.418	10.419	10.069	10.078	10.779	9.6948	10.779	9.719	9.7193	10.434	9.7199	10.781	10.431	11.831	10.417	10.771	10.422	9.3581	10.069	8.9969	10.074	10.075	10.045	9.3516	10.046	9.6863	10.047	9.6873	9.3378	9.3384	9.0123	9.7136	8.9996	9.7006	10.762	10.762	9.0024	9.7038	10.415	11.827	9.7069	10.418	10.049	9.3466	10.052	9.3436	10.406	9.6972	9.6989	9.7044	8.6583	10.064	10.405	8.6423	10.408	9.696	10.061	10.062	10.063	8.6572	9.3582	9.3448
9.1439	10.554	8.7933	9.5031	8.8064	9.5163	8.0739	10.198	8.7877	8.7873	8.7872	10.898	9.1373	8.7875	9.4977	10.198	9.8305	9.4802	9.8338	9.8339	9.8333	10.533	9.8326	9.1217	10.532	10.159	10.159	9.8082	10.159	10.51	10.511	10.502	10.854	10.154	10.854	9.8049	11.917	9.808	10.159	11.221	11.573	10.858	10.515	10.165	10.494	10.494	11.911	10.145	10.145	10.846	10.496	11.206	10.846	11.207	10.832	10.836	10.484	11.548	11.899	11.549	11.2	10.854	10.855	10.477	10.492	10.492	10.493	11.204	9.7936	9.4439	9.4444	10.145	10.146	9.4455	10.833	11.208	10.498	10.849	10.5	10.851	11.912	10.153	10.504	10.491	11.207	10.849	11.21	11.212	10.504	10.155	9.8068	10.509	10.496	10.851	9.4527	9.0935	10.506	9.8069	9.8077	9.4584	10.16	9.4538	10.491
9.7627	9.062	9.7621	9.0617	9.0611	9.3936	9.3933	9.7464	10.446	9.392	9.7458	10.806	10.096	9.0456	10.096	8.6679	9.732	10.792	9.7317	11.142	10.431	9.7308	10.08	9.7299	9.7431	10.773	9.7259	11.137	10.427	11.138	10.429	10.79	11.492	10.806	11.142	10.793	10.435	11.146	10.798	11.85	11.151	11.152	11.153	11.137	10.787	10.772	10.062	10.412	10.413	11.123	11.123	11.124	11.474	11.133	11.133	10.074	11.135	11.485	11.486	10.076	11.488	11.488	10.789	10.768	10.065	10.77	11.12	11.121	10.411	10.772	11.122	11.123	10.773	10.063	10.4	11.125	10.415	9.3656	10.777	10.067	11.479	10.42	10.78	10.422	10.424	10.786	11.838	10.429	10.431	10.083	10.434	11.13	11.133	11.119	10.41	10.412	10.063	9.7275	10.775	10.066	10.417	10.776	10.404
9.2239	9.2235	9.5734	9.2228	8.8726	9.5584	9.2042	8.5073	9.9073	10.267	10.267	9.9068	8.8561	9.9067	9.8927	10.603	10.253	10.253	9.8925	11.303	10.252	10.252	10.951	9.8903	9.5236	10.587	11.287	11.638	9.1777	9.5286	10.94	9.8949	10.956	10.588	10.943	11.294	12.006	12.007	12.359	11.3	12.362	10.602	11.997	10.937	10.938	10.582	11.282	10.582	11.283	10.583	10.934	11.994	10.572	11.269	11.984	11.624	11.275	11.986	11.276	10.927	11.628	9.8681	11.268	10.918	11.27	11.27	10.92	11.621	10.571	11.272	10.572	10.922	9.8624	9.8627	11.624	11.275	11.625	11.626	11.277	11.277	10.578	10.568	10.92	11.273	10.574	10.576	10.578	9.8689	10.931	9.5359	9.5376	10.935	9.5267	9.6984	9.1801	9.8818	10.243	10.594	9.8843	11.646	10.575	10.226	10.577
10.409	8.9978	9.708	9.69	9.3029	9.3027	10.012	10.362	11.062	11.061	11.061	10.361	9.6604	9.6565	8.9462	10.707	10.357	10.706	10.356	10.706	10.706	11.055	10.358	10.688	9.6407	11.401	10.691	11.402	10.692	11.043	11.044	10.345	11.031	11.745	11.747	12.098	11.399	12.451	11.752	11.404	11.045	11.403	11.39	11.404	11.044	10.695	10.345	11.045	12.456	12.456	11.74	11.742	11.375	11.726	11.727	12.427	12.078	11.018	11.019	11.73	11.366	11.02	12.081	12.431	11.382	11.733	11.023	11.384	11.384	11.024	9.9735	9.9738	10.325	12.086	12.086	12.787	11.388	11.388	11.389	10.679	11.726	11.001	12.063	11.365	11.007	9.9581	10.66	10.662	9.2766	9.9884	9.6255	10.328	9.9792	9.9812	10.095	10.334	10.335	9.6354	10.686	10.322	10.327	11.388	10.679
10.09	8.3288	8.6644	9.3741	9.7239	9.7237	10.073	11.133	11.133	10.072	10.422	10.071	9.7066	10.767	10.057	10.407	9.0065	10.056	11.116	11.116	10.056	11.112	9.7015	11.111	11.111	11.111	10.761	10.762	10.762	11.463	10.404	11.092	11.094	10.384	10.036	11.447	12.859	10.75	11.801	11.802	11.438	12.142	11.792	12.853	11.793	11.444	12.854	12.145	12.145	12.168	11.453	11.104	11.804	11.455	12.155	11.456	12.157	11.807	11.458	11.094	10.388	10.748	11.799	12.86	11.801	10.751	11.801	12.152	11.102	10.378	10.742	10.742	11.443	11.444	11.444	12.505	12.146	10.746	10.387	11.426	11.428	12.13	12.131	11.083	10.193	9.141	10.378	8.2826	10.367	10.382	11.094	11.446	10.747	11.1	11.101	10.041	10.393	9.6931	9.6791	10.383	10.384	11.445	11.446
