-7.1148	-6.4483	-6.4488	-6.7729	-6.4327	-5.7664	-4.3798	-5.0573	-6.4495	-5.0691	-6.4671	-4.7404	-6.1102	-5.4427	-6.117	-6.7982	-6.7896	-6.441	-5.4219	-6.4386	-5.7411	-5.7827	-7.155	-7.1307	-7.131	-7.4638	-7.8146	-8.5129	-7.1232	-8.8388	-8.8468	-8.5037	-8.8367	-7.8296	-7.1158	-6.4254	-9.8693	-8.5055	-8.1552	-8.8538	-8.8539	-8.5297	-7.4695	-7.8127	-7.4698	-4.7361	-4.0447	-7.8386	-9.5356	-9.5358	-8.8455	-8.1784	-6.7739	-7.4615	-8.1598	-7.8536	-7.4786	-8.511	-8.8511	-8.869	-7.1638	-8.1612	-7.8216	-8.546	-7.8216	-4.7171	-7.8533	-7.1628	-6.7966	-5.7487	-6.468	-3.7171	-4.4076	-7.4824	-6.4579	-6.781	-6.4716	-6.4848	-5.1662	-5.4971	-5.8615	-6.5284	-5.4869	-5.4836	-4.8248	-4.1422	-4.8091	-5.4886	-5.135	-5.5028	-6.1854	-5.4953	-4.8076	-5.8624	-3.1126	-5.8366	-4.4898	-4.1401	-5.5298	-4.4959	-3.442	-4.1157	-4.4887	-3.4524	-3.4489	-5.1474	-5.1476	-5.148	-5.1617	-4.4954	-6.1894	-5.5439	-5.8501	-5.1601	-4.4662	-5.8373	-6.21	-5.5288	-5.8517	-5.1614	-5.5246	-5.8529	-6.8925	-5.4997	-7.2443	-4.8333	-3.4408	-4.4692	-7.5612	-7.246	-2.0807	-0.70337	-0.33745	0.012199	-0.33537	-0.33577	-0.0098813	-0.35544	0.70306	0.32879	0.35211	0.32539	0.32371	0.67453	0.35034	0.703	1.3689	1.0184	0.70165	1.0139	1.39	1.3896	0.010483	0.67649	1.0162	0.67535	0.6751	-0.33782	-0.011717	0.35178	-0.33971
-5.8828	-6.5708	-6.5747	-7.2655	-6.6091	-7.2658	-7.269	-6.5848	-5.5781	-4.8644	-5.2285	-4.192	-5.8888	-4.8623	-7.2666	-6.5752	-7.2687	-5.9191	-6.9503	-6.5727	-6.9134	-6.2707	-5.5744	-6.5713	-6.2378	-6.9117	-7.2653	-6.9189	-7.2668	-7.6076	-7.2702	-7.6044	-7.9546	-8.3014	-7.2711	-8.2956	-8.6498	-9.3311	-8.6446	-8.2983	-8.6448	-8.6823	-8.2987	-7.9545	-4.166	-6.5738	-3.8222	-8.3301	-8.2968	-9.6742	-8.9841	-8.3001	-7.9912	-8.2976	-7.267	-6.9171	-7.6087	-7.6324	-7.639	-7.6392	-7.2666	-7.2667	-7.9577	-6.9432	-7.958	-7.6064	-7.2941	-7.9665	-5.58	-6.9229	-5.9165	-4.5399	-5.2203	-5.886	-5.5686	-5.9178	-6.2444	-5.5469	-5.1933	-5.5439	-5.5442	-6.9153	-5.9088	-3.8488	-5.2248	-3.1842	-2.8344	-5.5747	-3.8781	-4.8773	-4.8852	-4.903	-4.2167	-4.5708	-4.9006	-5.595	-6.6298	-4.8841	-4.2118	-5.9114	-5.9156	-5.9381	-6.2889	-5.6149	-6.9913	-5.9391	-5.2625	-5.618	-4.5803	-5.2495	-3.8792	-5.9366	-5.6142	-3.8912	-4.5842	-4.5894	-4.583	-5.5963	-6.6295	-5.9506	-7.3317	-5.2858	-5.9554	-5.6144	-5.9549	-5.2651	-4.9116	-6.6264	-8.0075	-4.5621	-1.4616	0.60199	-0.088494	0.93997	1.2934	0.94673	1.2901	1.6284	1.6172	0.96552	0.60248	0.94337	1.2904	0.96369	1.2883	1.2916	0.94487	0.93693	0.94026	1.6292	1.9727	0.93856	3.0364	1.9706	0.93771	1.6313	0.60086	1.2869	1.9692	1.2896	2.3232
-6.6769	-6.2944	-7.3627	-6.2949	-5.9779	-4.6203	-5.3032	-5.6398	-6.3419	-7.3765	-6.6961	-4.2853	-7.371	-6.6969	-7.3691	-4.6198	-4.2724	-5.6436	-7.3609	-5.6367	-3.9162	-7.003	-5.2973	-6.985	-6.9854	-7.0192	-7.3599	-8.4018	-8.0144	-7.7156	-7.6745	-7.0032	-7.3511	-8.0156	-8.7479	-8.7405	-8.7446	-8.367	-8.7423	-9.0879	-10.086	-8.0484	-8.399	-9.4377	-8.7435	-3.5694	-6.9851	-8.7513	-8.7481	-8.4005	-7.7184	-8.0517	-7.3612	-7.7117	-7.0213	-7.7195	-7.716	-7.7161	-7.0257	-7.026	-7.3627	-6.6871	-7.364	-8.0583	-7.3681	-6.684	-6.6805	-7.3762	-6.6924	-5.647	-6.3715	-5.6501	-4.9671	-4.6236	-6.0043	-6.3411	-6.0011	-6.0052	-5.2214	-5.5618	-5.9262	-4.8685	-5.2364	-5.5769	-4.8833	-4.2146	-5.2499	-5.5613	-6.6161	-5.5619	-4.8682	-5.9303	-4.8962	-5.5919	-3.5152	-4.9011	-5.2376	-5.2419	-4.5523	-5.5905	-3.5552	-4.2044	-4.2209	-5.6032	-5.5797	-2.1625	-5.2638	-4.9428	-5.5998	-6.9962	-5.9283	-6.9592	-5.2836	-5.9503	-4.8991	-5.5984	-5.2356	-4.5457	-5.9491	-5.2616	-5.2826	-6.2807	-5.2381	-3.1916	-3.8548	-4.8991	-4.5497	-7.3227	-7.6761	-5.9277	-1.4515	1.6302	1.9911	1.6294	2.3191	2.3187	1.9784	1.9855	1.6275	1.9808	1.9929	2.3162	2.335	1.6446	1.6316	1.2912	1.3032	1.3028	3.0138	2.332	1.9878	1.9912	2.6678	3.02	2.3297	1.9894	1.9891	1.6263	4.0487	2.6783	1.9882
-5.7402	-6.1044	-7.1404	-6.1037	-6.7953	-5.4415	-3.721	-6.4485	-5.1021	-6.4935	-5.4043	-4.0544	-4.4097	-6.4471	-5.073	-4.0329	-4.3833	-6.132	-6.0973	-5.4035	-6.1093	-6.1039	-5.7416	-5.7418	-6.4329	-6.783	-6.0968	-4.3839	-5.4033	-6.0976	-7.136	-6.4409	-6.0978	-7.8169	-8.5154	-7.8174	-7.8315	-8.5161	-8.5229	-7.826	-7.142	-8.8459	-7.1426	-7.4653	-2.9944	-4.7112	-8.1595	-7.8311	-8.5079	-7.8141	-7.1275	-6.4372	-6.7953	-7.8186	-7.4688	-6.7992	-7.4733	-5.7449	-6.4357	-7.8243	-7.1402	-7.1404	-7.4783	-8.1928	-5.4176	-4.3836	-6.7986	-6.4423	-6.4934	-5.4522	-4.3856	-5.4402	-6.107	-6.4666	-5.0923	-4.4108	-5.0928	-5.1192	-7.1431	-5.0825	-6.1193	-6.4643	-5.0928	-5.118	-5.0809	-3.3645	-3.3885	-5.7935	-6.4529	-5.4227	-4.7701	-5.0799	-5.458	-2.6986	-3.7894	-5.7917	-4.7777	-4.4242	-4.7571	-5.1075	-4.0749	-4.4216	-4.0717	-4.7592	-3.3791	-6.8017	-5.8346	-4.7603	-4.7733	-4.088	-3.7459	-5.1242	-5.1293	-4.777	-5.8182	-4.7768	-5.1097	-4.4159	-6.8487	-5.4656	-4.4493	-4.0856	-4.0708	-4.763	-5.8074	-6.4839	-6.8458	-5.1255	-6.4816	-4.421	1.1049	1.427	1.7828	2.4726	3.5022	2.4718	1.4269	2.4741	2.1237	3.1534	2.1191	2.4649	1.4282	3.1516	2.4673	2.8069	3.5003	2.1154	3.1488	2.8059	2.1179	2.8075	3.4972	2.4704	2.4664	2.8061	3.1421	3.4988	2.7909	3.1483	3.4944
-5.8211	-6.1677	-6.1543	-5.8111	-5.8113	-5.4852	-5.1428	-6.5248	-3.409	-4.0994	-4.4536	-4.1177	-5.4806	-4.4543	-7.5748	-5.8512	-7.2173	-6.1747	-7.2141	-5.82	-5.4726	-6.4958	-6.1536	-5.4811	-5.8065	-4.4337	-3.3933	-3.7574	-5.8259	-3.7555	-8.5722	-7.5554	-7.8819	-6.1676	-6.5179	-8.5871	-8.2549	-6.8527	-6.8564	-7.5332	-7.2007	-6.5169	-7.8955	-8.9404	-3.07	-5.8274	-7.2019	-7.8828	-7.5568	-7.5576	-6.8562	-7.2002	-8.2312	-7.2007	-7.8813	-7.5474	-7.219	-6.865	-7.5592	-6.8517	-7.2084	-4.8095	-7.2132	-6.5229	-5.1426	-6.5273	-6.5275	-6.5251	-5.839	-4.8073	-5.1516	-5.152	-4.7941	-2.7514	-3.0742	-5.8514	-5.8343	-4.4539	-5.1047	-6.478	-6.1357	-5.792	-5.0983	-5.4563	-5.4605	-5.4502	-3.3835	-5.4468	-4.7608	-4.7723	-4.7651	-5.4556	-5.4596	-3.4344	-3.0924	-4.0779	-5.1147	-3.0864	-4.4158	-4.0783	-5.1052	-5.1069	-6.1378	-4.1224	-3.7724	-4.1266	-5.8438	-4.8097	-4.4607	-4.8072	-4.8126	-6.5324	-5.4996	-5.84	-4.816	-4.8148	-6.1858	-4.4629	-4.4593	-6.535	-7.2233	-6.8733	-5.503	-5.5057	-5.491	-6.1441	-6.1446	-4.4595	-3.7697	-6.1733	0.0484	2.462	2.0903	2.1237	2.7696	2.4568	2.8041	3.1524	3.152	2.7954	3.8412	3.1539	3.1196	3.1192	3.8426	3.4583	3.4917	4.8237	3.457	3.4453	3.7924	3.4558	3.7972	4.4844	3.8002	3.7998	4.1395	3.793	4.139	4.4827	4.8288
-6.2808	-7.3215	-6.6628	-5.9564	-6.647	-6.332	-5.9858	-6.6764	-4.9399	-6.6741	-5.9551	-6.6748	-4.938	-5.2831	-4.9257	-5.9489	-3.5246	-7.3164	-6.3138	-6.6481	-5.6341	-6.277	-6.2745	-6.9864	-7.3583	-6.2968	-5.609	-6.6636	-6.6639	-6.2902	-4.5936	-5.2679	-5.6108	-5.632	-7.3531	-6.9793	-5.6166	-5.2666	-6.9801	-7.692	-7.3384	-6.6483	-6.9885	-7.6955	-2.5314	-3.2188	-6.9867	-6.2966	-7.6775	-6.3107	-6.2972	-6.6652	-6.9879	-7.6783	-6.9884	-7.0061	-7.3362	-6.9859	-6.6597	-7.0077	-7.6945	-7.008	-7.3371	-7.0046	-5.284	-5.6344	-4.9557	-6.3328	-4.9594	-5.6321	-5.6363	-5.9767	-5.2868	-4.5967	-6.6644	-5.6379	-4.6051	-5.2956	-6.3564	-6.0327	-5.0028	-5.3063	-5.0002	-5.0006	-5.3248	-5.3413	-5.6756	-4.2954	-5.3085	-5.6926	-5.3105	-5.6609	-5.6581	-3.9453	-3.6018	-4.2961	-5.3282	-4.293	-5.3274	-3.9473	-3.2689	-6.3942	-3.3019	-3.9824	-5.0136	-2.6032	-4.6701	-4.6367	-5.7125	-5.3639	-5.0004	-4.9893	-6.0377	-4.6572	-5.3627	-4.6632	-4.2972	-4.3312	-5.6896	-6.0523	-6.7092	-4.6676	-5.6907	-7.7585	-6.7281	-6.7108	-7.0599	-7.0489	-7.0755	-6.7357	2.2472	3.967	2.9328	2.5862	2.9497	3.2379	3.9614	3.5903	4.3138	3.9634	4.313	4.6565	4.9961	4.9956	5.6814	4.6509	4.6167	4.6163	5.3428	4.6248	4.3119	5.3078	5.6474	4.6169	4.9565	4.9623	4.3094	4.6154	4.6247	4.3107	4.9644
-6.3261	-8.0471	-7.029	-7.0132	-7.0247	-4.9272	-5.0051	-6.3595	-6.3475	-3.9141	-7.6898	-4.9288	-4.6241	-6.3612	-4.6246	-5.3038	-5.2804	-4.9436	-6.9989	-3.9264	-4.9532	-7.0157	-5.9693	-7.3404	-8.3713	-8.0313	-7.0296	-6.3234	-6.6732	-5.9931	-4.957	-6.6618	-7.714	-6.6661	-7.3568	-6.3228	-4.9425	-4.6065	-6.6512	-5.281	-6.3373	-7.3556	-7.0278	-2.542	-3.2209	-3.2251	-7.707	-6.6627	-7.0172	-6.3271	-4.2642	-3.5734	-5.2941	-6.6649	-6.6652	-6.3252	-7.0232	-6.9995	-7.3401	-7.4181	-7.3641	-6.31	-6.3266	-7.7005	-5.6336	-4.5872	-6.308	-5.9682	-5.3021	-6.0201	-6.6655	-6.3607	-4.9804	-5.6662	-7.0324	-5.0043	-5.301	-5.6527	-5.9769	-5.9797	-5.9662	-6.6493	-4.9426	-5.9834	-5.291	-5.2775	-4.6015	-5.2751	-5.2755	-5.6158	-4.9372	-5.6278	-4.964	-4.938	-4.9223	-3.8923	-5.2732	-3.5767	-3.9095	-3.9067	-4.2733	-4.9628	-3.2417	-5.999	-6.3482	-5.6289	-4.6102	-3.5803	-3.2481	-3.5984	-4.2719	-5.9851	-5.3166	-5.6607	-4.273	-6.3301	-4.6235	-4.9678	-4.6316	-4.2695	-4.9638	-6.3444	-7.7188	-5.6527	-5.9857	-5.6396	-5.9627	-7.3615	-8.715	-6.687	-1.483	4.3509	4.0021	4.3694	5.0428	5.3987	4.7083	4.6803	5.3976	5.7473	5.3969	5.7227	5.7186	5.7489	5.7247	5.748	5.3738	5.3972	6.0591	5.7225	5.7183	5.3793	5.7037	4.7046	5.706	5.0118	6.0628	5.3687	5.3546	6.0583	5.7182
-7.3413	-7.3455	-7.0091	-7.0208	-7.6861	-5.9907	-4.9368	-4.9647	-5.9989	-6.9983	-3.5888	-6.3462	-4.5852	-4.613	-3.2216	-4.9423	-3.5547	-4.5852	-6.6387	-7.6833	-5.6403	-7.3473	-7.0054	-5.6347	-5.6322	-4.2457	-7.6874	-8.044	-5.9796	-5.966	-6.6567	-5.6404	-5.9808	-7.6883	-6.3001	-5.2747	-6.3152	-7.3423	-6.656	-6.3162	-4.9495	-4.586	-2.5219	-0.12944	-4.5854	-7.0055	-7.3497	-6.3289	-6.6631	-6.6571	-5.2754	-5.277	-4.5932	-4.9359	-5.6277	-6.3181	-5.9745	-2.1937	-6.9991	-7.0024	-5.966	-5.9785	-3.587	-5.998	-5.2765	-4.5927	-5.6269	-6.9978	-5.9676	-5.9917	-5.9651	-5.9653	-5.9655	-5.9934	-5.6534	-5.9953	-4.9676	-4.9603	-6.6628	-5.6325	-6.3357	-5.6594	-5.3019	-5.2991	-4.6031	-4.6033	-3.9235	-4.2777	-4.2642	-3.248	-4.2787	-4.9429	-5.3096	-4.5934	-4.2542	-6.3253	-4.2774	-4.5955	-3.2254	-3.5658	-3.58	-4.6383	-2.5757	-4.3025	-3.9588	-5.6833	-6.7125	-4.3028	-4.9846	-4.3033	-2.9146	-6.0243	-5.6759	-4.9607	-4.9925	-6.3671	-3.275	-4.9925	-3.6076	-5.71	-4.6422	-4.2971	-4.3012	-5.6758	-3.958	-5.679	-6.7136	-7.0227	-5.6356	-5.6751	-5.6324	1.2584	5.3882	5.034	6.0499	6.0495	6.063	6.0488	6.3647	6.065	6.367	7.0905	5.7101	6.0159	6.3994	6.7114	5.7085	7.0543	6.3639	5.7072	6.7124	5.6758	5.7092	5.6811	5.6769	6.0203	6.3976	5.3673	6.0156	6.0129	6.0127
-6.6041	-6.5982	-6.2544	-5.906	-5.9062	-5.5726	-5.5728	-6.244	-6.2467	-5.9067	-5.2318	-4.873	-5.2234	-5.5637	-5.9055	-7.9753	-5.5647	-6.6053	-7.2773	-6.2602	-6.2444	-3.8425	-5.5633	-6.2499	-5.9216	-5.9142	-5.906	-5.9086	-5.9113	-6.6017	-7.2861	-6.2469	-5.2305	-7.278	-6.2563	-4.5338	-4.5278	-5.9147	-5.2248	-6.2553	-7.2861	-3.1464	-2.1188	-4.1926	-6.2474	-6.9379	-6.6005	-7.2849	-7.279	-6.2486	-5.5649	-6.2492	-4.8689	-3.8388	-6.937	-6.9347	-6.2472	-6.6114	-6.9377	-5.5551	-5.9077	-6.612	-6.2546	-6.2624	-4.5419	-3.5119	-1.8062	-1.4565	-5.2138	-4.5398	-6.2607	-6.2624	-5.2484	-7.2933	-4.2163	-4.5566	-4.5431	-5.5704	-5.8665	-4.8233	-5.1674	-4.8177	-5.1519	-3.7719	-4.4625	-5.1753	-3.4566	-2.7653	-4.82	-4.1239	-4.1209	-5.1591	-4.4693	-5.4922	-4.1436	-4.5078	-5.1746	-4.4871	-5.1777	-3.7815	-5.8523	-4.8092	-3.1029	-3.1209	-4.8591	-6.1909	-2.4101	-5.1609	-5.5152	-4.1626	-5.9011	-5.1973	-4.8476	-6.9153	-5.8813	-5.8854	-5.8934	-5.5359	-5.55	-6.238	-5.5618	-6.6025	-5.5509	-6.224	-6.9177	-8.3093	-5.8986	-7.603	-6.5858	-7.6076	-7.6215	-5.5371	3.7513	6.8748	7.2144	7.5433	6.1868	6.2002	6.8523	7.5419	6.8515	6.875	6.5384	6.1666	6.8563	7.2135	6.1687	6.8521	6.164	7.5412	6.5246	6.5242	7.19	6.5233	7.5453	6.5011	7.1946	7.1975	7.1973	6.5032	6.853
-6.5207	-5.502	-6.1799	-5.5138	-5.5109	-5.8398	-6.8918	-4.7839	-4.1077	-5.8145	-4.4858	-5.8151	-5.8339	-6.1842	-5.1518	-4.1218	-5.8281	-5.1359	-6.8958	-4.4852	-4.4442	-5.5008	-5.8275	-6.1653	-6.178	-5.8419	-6.5064	-5.5025	-6.176	-6.1902	-7.9036	-7.2074	-6.1773	-7.9008	-8.5891	-5.8419	-5.152	-5.4948	-7.2094	-7.9109	-3.7534	0.024395	-5.1504	-5.8409	-5.4872	-6.5055	-6.1918	-5.4756	-6.1787	-5.1385	-4.4463	-5.1236	-5.8141	-6.1643	-6.5423	-6.5186	-6.505	-7.2217	-6.1915	-6.5319	-6.5182	-6.1659	-5.8422	-5.8507	-4.1065	-5.8272	-5.4874	-5.4877	-3.416	-3.4452	-4.7981	-5.8287	-4.4824	-4.8266	-6.5441	-5.1601	-5.1642	-5.1681	-4.8109	-5.5151	-4.8115	-5.5157	-3.7956	-4.8286	-3.46	-2.7526	-3.78	-4.8105	-4.8323	-4.4924	-4.4713	-3.1127	-5.1659	-4.8337	-3.4537	-4.1618	-4.8385	-4.4987	-4.1482	-3.4522	-3.8065	-4.1431	-3.1246	-3.1187	-4.4978	-5.5168	-3.8035	-5.8642	-4.4942	-6.2211	-5.1778	-4.8318	-5.875	-6.2405	-5.1914	-5.8631	-5.1795	-4.4934	-4.5213	-4.4939	-3.804	-5.8893	-4.8379	-7.9455	-5.8979	-5.5353	-6.9099	-5.1859	-4.8462	-4.5127	-4.8483	-4.4995	6.1741	7.2139	6.8635	6.8631	7.8928	6.5148	6.5083	7.2117	7.2113	7.5372	7.5368	7.2119	7.8792	8.2289	7.2047	7.212	6.1639	7.5435	7.2031	7.5489	7.8884	7.2142	7.2046	7.8905	7.8902	7.5437	7.8896	7.2093	6.8591
