0.48169	0.82478	0.14371	1.1764	0.48543	0.81956	0.13493	1.508	0.81712	1.1632	0.81689	1.5145	0.48824	0.82064	0.13982	0.13602	0.81219	0.13976	0.13215	0.13981	-0.21391	-0.20627	0.484	-0.56177	-0.22529	-0.89753	-0.20965	0.82068	0.13704	-0.54153	0.13741	-0.53739	0.13319	-0.54905	0.14106	0.13732	-1.2465	-0.89281	-0.89653	-0.89263	-1.2428	-1.2351	-2.2727	-1.5825	-1.9251	-2.9703	-2.6087	-2.616	-2.272	-2.268	-2.2714	-1.5734	-1.5806	-1.5768	-1.5803	-1.2398	-1.5758	-1.9255	-1.5714	-2.9627	-2.2722	-1.9282	-1.5744	-1.574	-2.2676	-3.2938	-2.9496	-2.5993	-1.9227	-1.5762	-1.926	-1.5721	-2.2696	-1.2278	-0.88517	-1.9289	-1.9286	-2.261	-1.5782	-2.2643	-1.2303	-1.5779	-1.5701	-1.92	-1.2221	-0.87572	-1.2331	-0.87906	-0.87135	-0.53105	-0.88239	-1.5647	-0.88178	0.15261	0.15692	0.15371	-1.2297	-0.53532	-0.86723	0.15178	-0.53386	0.15675	0.15352	-0.1959	-0.86787	-0.87489	-0.19423	-0.18645	0.16005	0.15652	0.49304	-0.20038	-0.87269	-1.9162	-0.18817	-0.53553	0.16245	-0.53123	-0.87102	-1.2282	-0.5341	0.50361	0.84033	-0.53703	1.1911	0.49383	1.1917	0.1584	0.17022
1.5955	1.2409	1.9208	1.2412	1.9226	0.9027	1.5767	1.2258	1.2329	2.2668	1.5821	1.2358	1.5821	1.582	1.9259	0.54197	1.5858	0.53809	0.89948	0.53808	1.2274	0.88363	1.5778	1.5894	0.89581	0.88849	0.19487	0.89654	1.2368	0.19467	1.2288	-0.48358	0.55419	0.19928	0.54695	0.207	-0.13304	-0.12939	-0.83887	-0.14488	0.20304	-0.83874	-0.13722	-0.14091	-0.13308	-0.4944	-1.513	-1.5203	-1.5125	-1.5123	-0.8335	-1.5194	-1.5266	-0.8285	-1.1607	-1.1641	-1.1677	-0.81968	-2.5396	-1.5133	-1.1592	-1.1703	-1.8601	-1.856	-1.1619	-1.173	-1.5076	-1.161	-3.2313	-1.1608	-0.13423	-0.48017	-0.81622	-1.156	-1.5172	-1.1631	-0.81535	-0.81896	-0.8152	-0.48255	-0.47484	-1.1547	-0.47441	0.20821	-0.12775	-0.12005	-0.82131	-0.12363	-0.48482	-0.11947	-0.13822	0.21344	0.89647	0.20697	0.5513	0.21186	0.55968	0.22403	0.90328	0.22128	0.21436	0.55871	-0.12458	0.21989	0.22417	-0.1269	0.21733	0.90764	0.21801	-0.12172	-0.47528	-0.11727	-0.12082	0.22712	0.55587	0.91747	1.2579	0.56045	0.55693	0.22105	0.56137	1.2556	0.22592	0.56245	1.603	0.92084	1.2611	1.2576	0.92179
1.9565	2.6382	1.9511	1.95	1.9452	1.6115	2.2965	2.6347	2.6384	2.306	1.956	1.9521	2.2945	1.2644	1.9445	2.2945	1.5959	1.9474	1.6112	1.2673	1.2636	2.3013	1.6078	0.91796	1.2644	0.91465	1.2679	1.9406	1.2608	0.57467	0.58252	0.93033	0.91515	1.2731	1.6017	1.2687	1.2611	1.2649	1.2687	0.58256	0.5748	0.22111	0.2288	1.269	0.22911	0.58303	0.22934	-0.80467	-0.80826	-0.80024	-0.80363	-1.491	-0.44902	-0.11244	-0.1121	0.58591	-1.1457	-1.1454	0.57508	-0.80099	-0.11055	-0.10653	-0.4425	-0.80369	0.9205	-0.1134	-0.10549	-1.1392	-1.8327	-1.1386	-0.093083	-0.10797	0.24362	-0.099925	0.58253	0.24026	-0.4433	-0.11461	-0.45064	0.59105	0.59502	-0.094867	-0.4423	-0.44978	0.58802	0.93194	0.92456	1.2824	0.58871	0.5851	0.92528	0.93714	0.93011	1.2767	0.24092	0.2339	1.282	1.2788	0.93311	0.93359	1.9643	1.961	0.93512	1.622	0.9363	1.9706	1.631	1.2912	1.2879	0.60185	0.93455	1.2847	0.93115	2.3191	1.6294	0.93962	1.2938	0.93259	1.2867	1.2909	1.295	1.2915	1.632	1.2882	1.9725	1.6328	2.3194	1.9774	1.9779
2.0962	3.4694	2.7822	2.7683	3.1212	2.0938	3.1227	2.7683	2.7678	3.8357	2.7753	2.7753	2.7706	2.0829	1.7329	2.4305	2.7667	3.1205	2.7705	2.4266	1.7367	2.0945	2.7701	2.7703	2.7667	2.4308	2.091	2.0951	1.4053	1.3977	2.0956	2.0875	2.0876	1.394	2.0879	1.4016	1.7378	1.7453	1.0539	1.3978	1.3939	3.4617	1.7336	1.4013	1.4053	0.36393	0.3641	1.062	1.0624	0.70895	0.37315	0.36936	1.0674	1.744	0.71432	1.4009	1.405	0.3867	-0.31068	0.71207	0.71626	0.014645	1.074	1.4105	1.0593	1.7471	1.0598	1.0753	0.035551	1.0758	1.4082	1.4008	0.38236	1.4051	1.7492	1.0731	1.7496	0.71958	1.4098	1.0622	1.0662	1.7464	0.72033	1.4067	1.067	1.4109	1.0711	1.7513	1.4113	1.7515	1.7481	1.0723	1.7605	1.7495	2.7915	2.4407	1.7511	1.7554	2.4344	1.7486	1.4245	1.406	1.4104	2.4487	1.4153	0.38181	2.1137	1.0723	1.088	1.0806	1.7571	0.72744	2.7878	1.4218	2.7923	2.7925	2.445	1.423	2.4495	1.4158	2.1138	2.4466	2.4546	1.7724	2.7991	2.4518	2.7884	2.8003	2.1052
4.2538	3.5328	3.5281	3.1909	3.5299	3.9131	3.5395	3.535	3.5258	3.5583	3.5213	3.8751	3.1851	3.1812	2.8451	4.2189	2.4949	3.1841	3.1879	2.5056	2.5019	3.5282	2.4946	2.4986	2.8489	2.4991	3.1886	2.4911	2.8452	3.1815	3.1856	2.8419	3.1897	3.1899	2.8421	3.1853	3.5254	2.8414	2.8568	3.8831	3.1929	2.4992	2.8455	2.8417	2.4995	2.4958	2.1555	1.8121	2.5002	1.8129	1.1271	0.78751	1.4794	2.1698	2.1663	1.8187	0.79269	1.4654	2.1634	1.4737	2.5041	1.4781	1.4821	2.161	2.1688	2.1573	1.4751	1.8292	2.502	2.1583	2.5062	2.1741	2.1628	2.1631	2.5107	2.1632	2.5111	2.8536	2.1637	2.5116	3.1979	1.4781	2.5121	2.1644	2.8547	1.8248	1.8212	2.1728	2.1654	3.1958	2.86	2.1628	2.5148	1.8235	2.8541	2.5084	2.8627	2.8595	2.8524	2.1819	2.1788	2.8655	3.542	2.8626	3.8968	2.8672	3.5476	3.2117	3.8984	3.5486	2.865	2.869	3.2055	3.2058	3.2023	2.5201	2.8705	2.5131	3.5473	3.5477	2.868	3.5522	2.8688	3.545	4.2431	3.5534	3.5499	3.5427	3.9084
4.2845	4.3047	3.5837	3.5827	4.2718	4.2748	3.9165	3.2258	4.6168	4.9564	4.276	4.2709	2.8793	4.2669	3.2269	3.5807	4.6106	3.5768	2.8867	3.9169	3.577	3.5763	3.9204	3.5844	3.5846	3.2272	3.5813	3.9215	3.5817	3.578	3.2198	3.2239	3.2315	3.2278	2.8839	3.5815	3.2354	3.9253	3.2353	3.5811	3.2314	3.9173	4.2711	2.5512	3.2314	3.5815	2.8917	2.8923	2.8927	2.5492	1.5154	2.1997	1.8639	2.5504	1.8608	3.585	1.8614	1.5217	1.8621	2.5482	4.2724	2.5525	3.2366	3.5907	2.5532	2.8973	4.2776	2.2039	3.5879	2.5465	3.2383	3.9286	3.9288	2.5551	3.2354	3.5855	2.5634	3.2358	2.8958	3.2322	2.8961	3.244	3.2403	2.8928	2.5607	3.237	3.2525	3.2373	2.8975	3.2418	3.2346	3.2426	3.5894	2.9036	3.9303	3.9347	3.5989	3.9354	3.6037	2.8988	2.8995	3.9376	3.9833	3.9348	3.599	4.2933	3.2419	4.6261	4.6266	4.6664	4.6769	3.9888	2.9419	3.248	3.2446	3.5945	3.5987	3.9352	3.5993	4.6336	3.9439	4.298	3.6008	3.9411	3.2591	3.9495	3.946	4.6362	3.6066
4.3513	4.6632	4.3458	5.0425	4.6838	5.0407	5.3785	5.0071	4.9989	4.6484	5.0351	5.0015	4.6513	5.0048	4.3187	3.9662	5.0039	4.65	5.0039	3.6201	4.3103	3.9781	4.6583	4.3185	4.3141	4.3067	4.3145	3.621	3.9712	4.3151	5.0054	4.3118	3.6216	3.9717	4.3109	3.6209	4.651	4.307	3.9747	3.621	3.9708	4.311	4.6586	3.9787	4.3108	3.9786	3.2775	4.3158	3.9762	3.9766	3.627	3.2913	2.6017	3.2805	3.9782	3.6209	2.9388	2.9353	3.2895	3.6298	3.9762	4.3164	3.6266	3.2903	3.2867	2.9369	3.2872	3.985	3.6316	3.2879	3.632	3.6361	3.6322	4.3225	3.6326	4.3189	3.293	3.6292	3.6333	3.6335	3.6374	4.32	4.32	4.6562	4.3204	3.6266	3.6345	3.9848	4.3252	5.0118	3.986	3.9862	4.3229	3.6295	3.98	4.3244	3.9886	4.3292	4.6698	4.6702	4.3347	3.6373	4.3755	4.3719	4.3324	3.989	4.6771	3.9935	4.6779	4.3382	4.3305	3.9871	5.365	4.6676	4.6757	4.3358	4.6801	4.6727	4.673	4.3411	4.6776	5.3677	4.3381	4.3383	4.6749	4.3429	4.3317	5.7137	5.0264
5.144	5.8334	5.1503	5.4856	5.1705	5.8634	5.5126	5.1388	4.7981	5.4766	5.4762	5.8297	5.8217	4.7991	6.169	5.135	4.7948	5.1388	5.4788	5.4704	5.1383	5.8245	5.8248	5.4788	5.139	4.8031	4.4533	5.4836	5.1353	5.1354	5.1395	5.8296	5.1394	4.4457	5.1432	4.7994	5.1356	5.4831	4.7911	5.8212	4.7988	5.135	5.1312	4.4411	4.4452	4.7995	4.8038	5.8344	4.7929	5.481	5.1376	4.4441	3.7645	4.1049	4.4568	4.1094	4.8074	4.8035	4.1138	4.8002	3.7705	4.8083	4.8047	2.731	4.4512	3.4215	4.4594	5.1378	4.8058	4.1121	5.1386	4.8065	4.8029	5.1469	5.4871	4.4534	4.8073	5.1435	4.446	4.4501	4.8079	4.1104	5.1444	4.4545	4.8163	5.4847	5.8349	5.1415	5.1457	5.8362	5.1466	4.8146	4.4575	5.8456	5.4961	5.4887	5.1453	5.1458	5.4903	5.1545	5.1552	6.1818	4.8121	4.4627	5.1566	5.1494	5.1536	4.4639	5.4944	4.8147	5.4988	4.8154	5.1556	5.5036	5.1599	5.8501	5.5005	6.1869	6.1911	5.4938	5.1618	5.1583	5.1587	5.5028	6.1932	4.8271	5.4997	6.194	5.1644
6.1696	5.8391	6.1685	5.5011	6.5405	5.8104	6.5075	5.8129	6.1623	5.8157	6.5052	6.5048	6.1606	5.4693	5.8053	6.1667	5.8127	6.1629	6.5029	5.4692	5.8093	5.8132	5.4688	5.4652	5.4653	5.8095	6.1635	6.1638	6.504	5.8141	5.8104	5.4658	5.1156	6.1597	5.4657	5.4733	5.4734	6.1633	5.8172	5.4772	6.1594	5.4733	5.469	5.4729	4.7833	5.4699	5.4704	5.4748	5.8153	4.7818	4.4422	5.4722	3.7565	4.093	4.7795	5.4738	5.1241	5.1206	5.4784	4.4524	5.4746	6.1686	4.4411	5.4791	5.4793	5.8195	4.0958	5.8238	5.4764	4.7866	6.5066	6.1669	6.167	5.4811	5.4813	5.1314	5.4817	6.1679	6.5119	5.8219	5.4782	5.4746	5.8186	5.8226	6.169	5.4829	6.1733	6.8537	5.824	6.1743	6.5147	5.8174	5.4818	4.7921	5.4826	6.1809	5.4836	5.1418	5.4924	6.1749	5.8293	5.8336	6.5201	5.8345	5.831	6.1815	5.138	5.8321	6.5186	5.8327	5.1391	5.8257	5.1359	6.184	5.4866	5.8345	5.8349	5.1452	5.8314	5.488	5.4959	6.1863	6.5306	6.867	6.8635	6.5277	6.868	5.8384	5.4909
6.591	6.5649	5.8842	6.9134	6.5913	7.2842	6.2234	7.2488	7.2519	6.9076	6.221	6.5567	6.9064	6.556	7.5897	7.2409	7.2408	6.9048	6.2186	6.9049	5.8789	6.9051	6.9131	6.9094	6.211	6.2114	5.8792	7.5856	7.2498	6.2159	5.8759	6.216	6.2196	7.2459	6.559	6.219	6.5513	6.905	6.5551	6.219	6.9051	6.5551	6.2151	6.2231	6.2193	6.5559	6.2163	5.873	6.2212	6.5616	6.9082	5.8824	5.879	7.2489	6.2155	6.5597	6.5639	6.2202	6.5642	6.9105	6.2208	6.2209	6.2211	5.881	5.535	6.9153	7.2555	5.8857	6.5661	6.9162	6.2226	6.2267	6.9128	6.5592	6.9132	6.2233	6.2236	6.5598	6.2277	7.2579	6.5642	5.8845	6.2244	6.5645	7.2548	6.565	6.9192	6.5657	7.5961	7.2642	6.2307	6.2232	6.2238	7.2541	6.5646	6.5728	5.1955	6.5738	6.5705	6.5747	5.5492	6.9255	6.2359	6.2287	6.9191	6.2334	7.2638	6.234	6.9284	6.5826	6.571	6.2353	6.5717	6.2359	6.9262	6.2364	6.9307	6.5733	6.5812	6.5778	6.932	6.2382	6.9325	6.5789	6.5792	7.2696	6.2398	6.5803	6.5808
