0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2725	0.26484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4914	0.64146	0.36277	0	0.48311	0.61637	0.60311	0.52857	0.7767	1.8476	2.6887	3.5565	2.9457	1.7344	1.8873	1.9125	1.7502	1.1327	1.993	2.2751	2.0966	1.9862	1.0392	0.87525	0.88908	1.146	1.1454	0.46039	0.35628	0.62945	0.16879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28603	0	0	0	0.57435	0.2459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.47331	0.49631	0	0.17415	0.45735	0.71984	0.97039	1.0793	0.9064	1.718	3.2428	3.6938	3.2795	2.9918	1.6373	2.4674	2.2099	1.5567	1.5527	1.6214	0.81161	2.092	1.6112	0.97717	1.5261	0.87345	0.88418	0.77006	0.61281	0.90398	0.23481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.46659	0	0	0.19884	0.20259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.65578	0.88235	0.96232	0.62846	0.31042	0.53204	0.92102	1.4208	1.5122	1.7419	1.4272	3.7232	6.1746	2.814	2.4577	2.11	2.4229	2.5801	2.789	2.4898	2.2622	4.0213	3.5639	3.8068	1.6387	1.7644	2.4693	1.1498	1.6369	1.5024	1.4988	0.30662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.47691	0	0	0	0.55711	0.39944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.63937	0.52574	0.56394	0.20259	0.34058	0.50981	0.66281	1.2948	2.0715	1.2557	2.6673	4.1873	2.5017	2.5104	2.4066	2.3368	3.3682	3.5254	2.8598	2.1816	1.7742	2.5	1.0439	0.89564	1.8941	0.83367	0.68417	1.1735	0.97094	0.60363	0.88179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22916	0.51786	0	0	0	0.24646	0.21289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.79655	0.70799	0.40093	0	0.19271	0.40767	0.90345	2.0087	1.3648	1.3464	1.6136	2.2157	1.2463	2.6281	2.5606	3.1767	2.7722	3.0075	1.8407	1.1704	1.6271	2.0961	2.7531	2.3794	2.3836	2.5454	1.8732	2.0491	2.1525	1.8304	0.95934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.41319	0.29283	0	0	0	0.43433	1.5179	2.0004	1.7882	1.7955	1.6085	1.5096	1.0948	2.9301	3.2665	3.0295	3.6047	3.0295	2.3459	2.0739	1.1551	0.38419	0.62276	0.81182	1.8161	0.81256	0.7159	0.7787	0.86472	3.5997	1.5393	0.20444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.31954	0.23768	0	0	0	0	0.44602	0.4576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19457	0	0	0	0.1915	0.46582	0.51006	1.1066	2.3059	2.0179	3.0438	3.4828	3.1375	2.3635	4.1343	4.471	3.8346	4.2343	2.8774	2.0805	2.461	1.4432	1.4432	2.124	4.2957	3.4685	2.625	2.4489	2.3594	4.1484	3.8238	2.7009	0.55495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.32512	0.37277	0	0	0	0	0	0	0.30662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19884	0.38669	0.88872	1.6392	1.8558	3.0843	4.4949	3.861	4.2861	5.4332	3.7714	3.1383	4.234	3.9031	3.298	2.2909	2.9057	2.3158	2.1801	1.3217	1.3961	2.0403	4.2241	1.1336	2.316	1.9961	1.1153	3.0147	3.4685	3.5888	1.1426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1976	0.33652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.32659	0.71822	1.7871	3.4944	2.4239	3.4438	3.2723	2.7504	2.9707	2.926	3.2169	3.6875	3.5101	3.3232	2.9421	2.2949	2.2011	3.0795	2.7919	2.5308	1.5723	2.3589	3.565	3.3949	3.7877	2.8027	2.7803	1.6133	2.8712	3.0967	3.0481	1.43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1947	0.76123	0.31017	0	0	0	0	0	0	0	0	0	0	0	0.30683	0.36859	0.34962	0	0	0	0	0	0	0	0	0	0	0	0.18208	0.51454	0.80972	1.2195	1.9509	2.2733	2.5846	1.8915	2.4186	2.1478	2.7629	3.8916	3.7136	2.9742	2.2912	1.892	2.6462	1.9802	1.7221	2.0103	2.1235	1.8392	1.2741	0.50769	1.7811	3.4014	2.5594	0.86763	4.3287	4.0937	3.2211	2.7372	2.7358	3.6755	2.3308	0.16662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
