2.8191	3.1821	1.7329	-1.8249	-1.0916	-2.8659	-0.32299	1.0991	0.72209	1.4612	0.72221	1.074	1.4352	1.7588	0.36358	-0.69857	0.75239	0.75241	2.1368	0.03957	1.4696	1.4613	1.8184	0.75166	1.4673	0.7534	1.1038	0.75201	0.39132	0.75298	1.1032	1.4626	1.1027	1.102	1.8136	0.38978	0.39023	0.040284	0.75169	0.38961	1.4632	1.1016	1.8151	0.38475	1.4646	1.8074	-1.4183	0.75208	1.8065	1.1011	2.1555	0.74349	1.4606	1.46	0.74805	0.74903	3.2247	2.1514	1.8022	2.5198	1.803	1.8102	1.8109	1.0988	1.4607	1.8082	2.1611	1.8105	0.38742	1.8069	2.1612	2.1582	1.0994	1.4565	1.0999	1.8106	1.8114	1.1002	1.1001	0.74157	-0.33079	2.8641	1.4512	3.5809	2.1578	2.5183	1.4486	2.5111	1.7999	2.5118	2.5105	2.5106	1.4215	1.7444	-0.39124	1.7704	1.7701	1.0588	3.1913	2.1469	2.8572	2.5065	2.146	3.2183	2.508	1.4191	1.0594	4.2262	2.0943	1.7436	0.34848	-2.1911	-1.1037	0.31955	-1.1033	0.31902	-1.1061	1.7676	-0.0044818	-0.71719	0.021029	0.73242	-0.0070339	-0.0065801	0.317	-1.1073	-0.74414	-2.1528	-2.1539	-1.8033	-0.70327	0.3606	0.010365	1.0728	-0.70203	-2.5067	-2.5045	1.4319	-0.35242	2.1599	2.1597	2.5215	3.2321	2.1682	3.95	3.9506	4.2935	4.2935	5.004	2.8714	2.1668	2.5267	3.2381	2.1598	2.5197	2.8765	2.8697	3.941	4.6582	5.3586	1.8146	2.5262	3.236	2.1571	2.1641	3.235	2.1634	-5.6698	-2.097	-4.9543	-3.5238	-3.1637	-2.449	-3.8752	-3.8779	-4.962	-5.3076	-0.33316	3.2242	3.5743	-1.0455	1.4507	2.5122	2.8343	3.2222	2.8607	2.8683	3.9316	3.2276	4.6487	3.5774	2.5157	1.0586	2.8586	2.1542	2.1548	1.0924	0.029307	1.7955	2.1532	2.5051	2.1455	1.4437	3.9344	2.5049	3.2327	3.9366	3.2255	3.2266	1.4546	0.38982	2.1288	-0.70778	1.7788	2.1557	2.5158	0.38101	-1.4478	2.4878	4.647	2.1537	-0.70955	0.39159	0.75361	-3.1779	1.4642	2.165	3.2364	2.5415	3.2527	3.6024	2.8904	2.8904	1.0828	1.7929	1.46	2.5206	2.8711	0.035344
2.787	2.4202	2.0529	1.6917	1.3581	-0.082005	-0.04066	1.0291	-1.4644	-0.7517	1.7335	2.0771	-1.1253	1.3833	2.4284	0.67278	1.3845	0.32323	0.32019	2.4423	2.4423	1.0357	0.67476	0.32378	0.67519	0.32338	1.7351	1.033	1.3848	0.67328	-0.0022033	0.36046	0.67275	-0.75042	1.384	1.7341	0.67228	1.033	1.3842	0.67173	2.0944	2.0943	-0.39752	-0.039293	1.382	2.1049	1.3865	1.7367	0.67409	-1.4586	2.4472	3.5181	2.4538	1.3851	2.4533	2.0957	2.8067	2.4492	2.0963	2.0969	2.815	0.68217	2.1053	-0.38717	1.3945	1.7447	2.1063	3.1609	0.68411	3.1676	2.4579	1.397	-0.032762	-0.38047	0.67966	1.7409	0.32877	-0.031528	1.0472	2.4597	2.4521	2.1007	1.3955	1.0379	0.32451	1.3863	2.8082	1.737	1.3865	1.7361	2.4479	1.7365	2.0982	2.8103	1.7214	0.30952	-0.40391	0.30723	1.7198	2.4472	2.8071	2.0964	2.0795	2.4479	3.1587	1.7202	2.4484	3.5025	1.714	0.30073	-0.058865	0.65269	-0.77233	-3.2618	-1.4763	0.30617	1.3849	-1.4608	-1.4796	0.65596	-1.8377	1.0162	-1.4873	-1.1245	-0.40583	0.30428	-0.76799	-0.77482	-3.9945	-0.77488	-0.055765	1.7167	-1.1264	0.6551	1.3656	-1.1275	-0.39178	1.0145	1.7286	0.31555	-1.4688	1.3774	3.5107	3.8615	3.8687	4.2292	6.3432	4.9224	5.6324	3.5106	2.0883	3.5098	2.4384	3.8604	5.6313	3.8593	1.7266	2.7976	2.4367	3.508	5.6296	4.2183	5.2856	4.2173	3.8571	4.5677	3.8677	-3.9455	-4.6594	-3.9437	-2.8775	-3.5894	-2.8772	-4.3048	-3.58	-3.5905	-3.9448	1.3867	2.0982	3.8735	2.812	1.0395	4.9317	3.8737	3.5196	5.6412	4.58	3.522	4.9291	2.0968	3.8708	3.8709	0.67395	2.0982	2.8053	2.8051	2.0973	3.5188	3.1545	2.8039	3.8648	3.1539	2.8031	3.1534	3.1532	4.5741	4.9271	4.2228	3.1544	2.8037	2.443	0.31802	-1.4655	-1.4654	1.0292	3.1516	3.5119	1.7296	3.8607	3.5105	1.7281	0.64753	1.7388	2.8098	-1.487	-1.0986	2.4547	2.1041	4.2356	4.2351	2.8128	3.1627	3.1627	3.5145	-0.036598	-0.029577	-0.3818	3.1663	0.33123
2.8028	1.7417	3.1629	1.3812	1.0299	-1.1038	-0.73721	-0.3859	0.68587	-1.7835	2.091	0.67935	-0.39282	-0.42747	-0.024511	1.7498	1.0661	1.7769	1.0929	-0.68145	1.4159	0.7399	0.73957	0.35146	-1.758	1.0894	0.73949	1.089	0.37861	0.73846	1.089	0.73552	1.0888	0.73438	1.0853	1.4394	0.73845	0.37732	1.0885	-0.33754	-0.36121	0.3734	1.0846	0.73539	0.34916	1.0864	1.4366	1.4366	-0.0030437	1.7688	-0.68902	2.1185	1.4339	1.0824	0.37044	1.4328	2.8538	1.4317	1.7924	1.4314	1.7923	2.1434	0.73114	1.4338	2.1449	1.4332	1.4333	0.37084	0.72823	1.4287	1.433	1.0823	1.4065	1.3789	0.020886	0.34419	2.1174	1.083	0.73348	1.7943	0.73361	1.7932	1.7647	1.0545	1.7638	2.4734	2.8243	1.7632	2.4738	2.4739	1.7632	2.474	0.70103	1.3746	2.7959	-0.40536	-0.75762	-1.8303	2.4439	2.0839	1.3715	2.4425	3.5041	2.4434	2.7944	2.7946	1.0152	2.7877	2.0844	2.0774	-0.4445	-0.40662	1.3669	-0.7595	-1.4707	1.7316	-1.8323	-1.1583	-1.1047	0.32581	1.0293	1.0294	-1.8532	-2.2049	0.31871	-1.4543	-0.73614	1.3808	-2.2021	-3.2305	-2.8722	0.32714	-2.1691	-1.8175	1.0647	1.389	-1.7843	-0.73718	-1.7833	2.0974	1.0625	2.5109	1.7731	0.71299	2.4848	2.8625	4.6335	5.7041	4.9937	4.9934	4.9934	3.9052	4.6323	4.6324	3.571	2.8602	3.193	2.5097	4.2807	3.5698	3.9298	5.7011	4.6302	3.2183	4.9897	4.6292	3.9287	-1.0494	-3.5395	-3.1756	-2.1139	-2.4763	-2.8288	-2.477	-1.7635	-3.5403	-3.5421	-0.69288	0.34253	1.3782	3.8976	-0.74632	3.159	1.7639	1.4032	2.8518	4.9562	5.666	3.8944	5.3052	2.823	1.7883	3.5327	1.7603	1.3997	2.4711	3.8921	2.4698	2.8472	3.18	4.2515	3.9013	4.2519	3.5683	2.831	4.6031	3.1919	4.2533	2.8053	3.5163	3.5164	1.0331	-1.108	-1.8141	1.7448	3.8765	2.0939	3.9028	3.5421	2.4799	2.0931	2.4539	1.39	-2.8954	-3.5916	-2.1664	1.3881	3.8813	3.8975	3.5362	1.7639	3.1846	1.3841	2.456	-1.8189	2.4551	3.166	2.4548	2.454
2.8767	3.5873	3.2269	2.1658	2.1656	-0.67908	0.7435	0.05025	1.8049	1.4553	1.4549	-1.0179	2.5444	2.5451	3.2557	0.061185	-0.66667	0.77297	-0.66525	-2.0665	-1.7135	0.42873	1.1285	0.42676	-0.65143	-2.7868	-0.99702	1.1273	0.42235	1.4842	1.1234	0.77388	1.1238	0.77421	0.062252	2.5459	1.1248	0.4234	0.42759	-0.6484	2.1962	0.77749	2.5463	3.2564	1.8384	0.057957	1.1274	2.1983	0.76956	0.76993	1.4797	2.9083	1.837	0.77535	0.77503	0.42551	0.77605	1.4865	0.064582	0.42473	0.42534	1.835	1.1246	0.06715	-0.64537	1.4897	1.1287	1.1255	1.4887	1.4855	2.196	2.1997	1.4887	-0.29008	0.42178	1.1296	-0.29004	0.77154	1.4903	-0.28298	0.42849	2.5464	2.9097	1.4805	2.9014	2.1891	1.478	2.1894	1.4781	2.8996	1.4788	0.76774	1.8286	1.4778	1.8277	-0.67353	1.4432	-1.3984	0.73153	3.2306	2.8964	3.2302	1.4748	2.8964	2.186	3.5906	0.73024	-2.0993	2.1706	0.74789	-0.32702	-0.68787	-0.69052	0.0204	0.74777	0.74729	-1.0448	-3.5273	-3.182	-1.0443	0.39424	2.5179	0.74508	1.0958	2.1675	-0.31643	1.4561	2.8782	1.4569	0.017704	-0.30052	0.7618	-1.7404	-3.1654	0.74417	-1.0289	0.049032	3.2437	-1.3756	-1.3911	0.39179	0.40777	1.1099	-1.3931	3.6028	4.6639	3.2492	2.5381	5.3806	4.6701	5.02	4.3092	5.0192	4.3085	4.6688	4.3081	3.243	2.5322	1.8219	3.957	4.3072	3.9681	3.6143	4.3183	2.9069	3.2543	4.6791	4.6794	3.6188	1.126	-1.7118	-1.3587	-0.99714	-1.7101	-1.7086	-0.6464	-3.1331	-2.4241	1.8387	2.1985	-0.6459	-0.65334	2.198	2.9012	3.6183	3.6111	5.0285	6.0989	3.617	4.6774	3.9663	2.538	2.5377	0.053663	-0.29775	4.6686	5.7358	4.3145	4.6744	3.9633	3.2525	4.6733	3.9626	5.0231	4.6722	3.9546	3.2442	2.5334	2.8931	1.8212	1.4543	0.39053	-1.0483	0.39127	0.047215	2.8908	3.24	3.9505	3.2394	3.9499	0.73821	2.1603	3.2209	-0.36159	-1.0715	-1.3993	1.0727	4.2654	4.2644	2.8527	3.207	3.5675	0.026381	0.73762	1.0876	1.7992	2.1462	2.1466	2.1477
2.8623	2.8618	2.512	2.505	1.7943	1.7944	-0.30635	0.054714	1.0896	1.4332	1.0837	2.512	0.029447	2.1526	1.0909	-1.7542	-1.7283	-1.7267	-1.0157	1.802	0.73065	-1.0169	0.76299	1.1164	-2.0814	-1.7573	-2.081	0.76097	1.4716	0.059846	0.76068	1.4712	1.4716	1.1205	1.8319	1.8586	1.4711	2.5422	1.4717	0.76033	0.058884	4.3137	1.47	2.8913	4.3125	2.1734	3.5943	1.4677	0.75136	1.111	3.9429	3.9489	2.5307	2.1429	0.39672	2.5292	0.39628	1.458	2.8856	0.75233	1.4638	1.8245	1.4647	1.4589	1.1081	0.39706	1.8261	3.2475	1.4653	1.1414	0.045961	0.053337	2.5363	3.241	2.8808	2.8542	0.046828	-0.3133	2.1708	1.1091	1.4591	-0.30758	3.2466	2.5346	1.106	2.166	2.165	0.74326	0.39345	2.1388	2.526	2.8499	3.21	2.5254	2.525	2.1385	-2.4944	0.35832	-1.4161	-1.0643	1.7797	2.496	2.1289	2.4956	2.4963	4.2678	2.8403	1.0685	1.4193	0.35095	0.0074501	0.00055113	-0.71124	0.013842	-1.0661	-2.1295	-1.4012	-1.7689	-2.4744	-2.8257	-1.7618	-0.68238	2.1525	1.4346	0.37212	-0.33744	-2.1119	-1.042	0.73116	-0.33126	-1.7271	-1.7618	0.73145	-0.68903	-3.5311	-3.152	-2.4741	-1.0166	1.4662	0.027535	-2.8283	-2.4692	-1.4026	0.72792	-1.7231	2.8877	1.4665	2.5373	5.7359	5.0254	4.6646	3.6039	3.2465	3.5968	3.5965	5.374	4.313	3.6026	4.3126	4.6627	4.6622	4.3118	4.6615	4.3111	3.9438	4.3038	3.2494	3.9499	1.8282	-1.0169	-1.0166	0.40541	0.054259	0.75553	-1.0184	-0.30764	-1.37	-2.7953	-0.66659	-2.09	-0.34863	0.010989	-0.35062	-1.4059	2.8772	4.2982	6.0686	5.0145	3.5862	5.0066	5.0065	2.524	-0.31999	-1.4101	5.0054	4.2948	4.2943	5.0108	4.2934	5.0145	5.0146	4.3043	3.2434	3.9445	6.0759	4.3053	3.9451	5.3664	2.508	3.5686	1.4364	-0.34336	-2.1096	-2.4701	1.087	1.0864	3.9458	3.9453	2.1737	3.218	1.436	4.2778	2.5154	0.045322	-2.8311	-2.4524	1.4783	3.61	3.2592	2.5115	2.8609	3.2213	1.7994	3.2201	3.5695	4.28	2.5081	3.2186	2.1839
1.068	1.7852	2.4892	3.2	2.4892	1.7846	2.1451	1.068	2.1383	2.1387	2.4893	2.4893	2.1398	3.2004	2.1397	1.4289	1.0749	-0.70373	-1.055	-0.33716	1.0703	2.8523	0.35921	-0.70285	2.1409	-0.70021	-1.4123	0.71834	0.71799	0.71772	1.1154	1.4755	1.0781	1.4752	1.8257	2.1866	3.5983	1.0794	0.76538	1.079	1.7903	1.8269	1.8265	2.1866	2.5372	3.561	3.2108	2.8602	2.8597	1.7888	2.4995	1.0778	1.438	3.5634	3.5596	2.1484	3.5595	1.4414	1.0775	0.37004	1.4379	-0.69184	2.15	0.017297	1.0796	0.018697	0.40598	1.8286	1.8283	1.8277	0.3728	0.022413	1.7916	1.792	1.7921	3.5639	2.8677	1.0789	1.0853	1.0853	0.73491	3.2138	1.4409	1.0791	2.8604	4.2699	2.498	1.4398	0.72958	0.73005	1.0812	2.1483	1.4406	0.72968	1.0806	1.7902	2.1445	1.0729	0.37515	0.73536	1.4315	3.2035	2.1421	2.1422	4.2641	3.5539	2.1428	1.7822	1.4315	3.9144	1.7959	0.36066	2.1429	-1.0526	-0.32688	-2.8236	-2.8251	-0.32885	0.35859	-1.0405	-1.4139	-1.0414	0.35861	2.4907	0.71868	-0.70293	0.36488	0.71876	0.013534	2.1467	-1.0487	-3.1903	-3.1779	-4.2435	-4.6042	-2.8265	-3.8976	-1.7604	1.781	0.7226	-1.7618	-1.0512	-3.5414	-1.051	1.7836	0.3612	1.433	5.3327	5.3325	4.6218	4.9718	3.9107	2.4895	2.1384	3.5499	3.2358	3.1993	2.8849	5.3664	4.6557	3.9085	3.9082	3.9077	3.2084	3.2082	4.6293	4.6294	3.9194	-0.29855	-1.01	-0.69654	0.40346	1.1151	0.3676	0.017148	0.72864	-0.33276	0.018165	-1.0444	-0.33177	-0.69018	0.021582	0.37172	0.7314	1.7923	3.5602	3.5596	4.9801	4.9793	2.1511	0.018078	-1.0517	1.0726	3.9209	6.3984	6.048	6.3977	6.0473	6.3971	5.3363	3.915	2.8541	4.2681	4.9748	4.2639	3.5568	4.6271	2.4952	1.4339	1.4336	2.4877	1.0657	-1.4186	-0.34661	-0.34816	2.4924	4.2634	2.8519	2.1404	5.3329	5.6827	4.2548	3.2135	2.502	-1.4041	-0.33321	2.1561	3.9275	2.5061	3.5662	3.2151	0.73211	-2.1319	0.73008	0.73634	3.5699	4.2804	3.2201	2.8703
3.2104	3.9206	1.088	1.0882	1.088	0.37672	1.4382	0.3763	1.0817	1.4319	0.72722	1.088	1.0822	2.8866	3.5975	3.571	1.8263	1.7997	1.8001	0.75517	1.8256	-0.65801	-0.62247	-0.30886	-0.65805	-1.0193	1.4636	0.077419	0.076888	-0.27344	0.076816	0.78782	1.859	3.27	2.5698	1.859	1.4982	3.6301	1.4986	0.40049	1.8581	1.1474	1.4972	0.43534	1.8571	2.207	3.6277	1.4954	2.2056	2.5658	3.626	1.1073	5.0094	0.7456	0.3935	2.8765	3.2263	1.455	2.8756	1.4547	2.2015	5.394	1.1047	2.8766	0.78146	0.78176	1.1422	0.79742	1.1417	2.2031	0.39343	-1.7399	0.78151	0.034999	0.43159	1.1063	2.1685	1.4567	1.8172	1.8172	2.5281	1.1062	1.1059	2.562	1.1396	1.1027	1.848	3.583	1.8119	2.1625	2.1625	1.7866	1.0755	0.71415	1.4259	3.1968	3.5571	-0.0033617	0.70705	1.7781	-0.70522	2.4878	1.7772	1.4163	2.1338	1.4236	1.4168	-1.7782	0.35594	3.1952	5.32	3.8992	1.417	-1.4171	-2.4753	-2.1292	-1.7656	-3.9019	-1.0689	-2.8132	0.36928	-2.4762	-2.4757	1.7982	2.8594	3.5699	0.7269	-1.0454	-0.33389	-0.3337	2.5363	1.0886	-2.1123	-4.602	-3.8937	-1.0458	-3.1865	0.3768	-0.3341	0.43894	2.5346	-0.68533	-0.30938	0.01518	-0.68617	2.8849	3.2352	4.6922	5.7626	4.6917	5.0515	4.6913	3.9803	2.8834	5.0506	4.69	5.0502	1.8577	3.2685	2.9174	2.918	1.8558	2.1699	2.17	1.8547	3.5905	4.6867	4.3366	0.072134	0.072382	0.071772	2.2046	2.2047	1.8537	1.8535	2.5638	2.2032	2.2027	0.06986	0.42958	0.032902	-0.34429	-2.8313	1.4533	1.453	6.426	6.0655	6.4253	5.3544	2.1618	-1.0664	-1.4101	0.7389	5.0023	5.0382	4.3276	6.4584	5.3512	6.0612	6.4211	6.7709	4.3	4.6504	4.3003	6.0711	5.0109	3.9403	1.432	3.2305	0.011114	1.433	-0.69052	-1.762	2.1436	0.01087	0.01052	4.6516	2.88	3.9144	4.985	3.5902	4.6244	3.9743	3.6234	0.42939	3.6223	3.6081	3.2612	3.6209	3.6203	1.4879	3.6194	-0.63661	0.42482	0.77548	2.9066	3.2432	3.6031	3.953
3.4788	2.0577	1.3303	2.7679	2.7676	0.61965	0.97996	2.7674	0.97964	0.61942	-2.573	1.3303	1.7075	3.1191	2.0638	2.7748	2.0645	1.7075	2.4183	1.3474	2.4238	-0.075089	0.64206	1.7122	0.99593	0.28394	-0.77707	-1.4823	-0.071312	0.28966	-2.5622	1.0001	2.7715	1.7105	2.7717	3.1173	3.828	2.4169	4.5381	3.4816	1.3497	0.28404	2.7661	2.4157	0.99368	2.415	3.4751	3.1187	1.7066	0.63543	3.4776	1.7174	0.64069	3.4828	2.0613	1.3505	2.4277	1.7172	1.7173	1.0064	2.4279	1.3573	2.4289	3.1302	0.64878	1.0059	1.7166	3.1282	1.717	2.7783	1.3609	-1.1284	-1.839	-0.76626	0.30209	-0.40941	-0.058046	-1.4921	0.29675	1.724	2.0742	0.64736	0.65246	2.0725	1.7211	0.64349	1.3581	2.7789	2.7788	1.7125	0.64154	1.7132	0.64214	2.0635	0.64186	2.4229	2.7733	1.6964	2.4066	0.62428	-0.78373	-0.43381	-0.43778	2.0453	2.7559	2.7557	2.756	-0.43342	1.3388	4.887	4.5268	4.1766	3.8162	-0.78511	-2.2074	-1.8634	-1.5033	-0.79212	-2.2078	-1.5032	-0.78675	-2.2134	-0.77384	-1.1353	3.1201	1.7089	0.28654	-1.1516	-4.0013	-2.9104	-0.4189	2.0585	-0.074482	-4.6969	-1.1521	-3.9995	-0.77543	1.3463	2.4174	0.63512	2.4229	-0.0756	1.3451	1.3452	3.8332	6.3245	3.4833	3.8331	5.6137	4.9034	5.2533	5.2529	4.1922	3.8314	1.7096	3.4808	0.99825	2.4195	1.7085	2.0587	2.4186	2.418	0.27917	1.3403	3.472	2.7674	4.5382	3.1171	1.7167	1.0066	0.29493	1.3574	2.7754	2.0694	2.0651	2.426	1.3588	2.0697	2.4299	0.64852	1.3593	-0.76963	2.7742	3.125	2.0644	3.4917	5.6221	5.6217	3.124	-0.085318	-1.4986	-0.070446	4.5491	6.6798	5.9695	5.6189	5.9689	5.9687	6.6784	6.678	3.4862	2.4191	0.99683	3.4789	4.1951	3.8287	4.5386	-0.44225	2.4167	-1.5051	-1.5057	-2.5794	-2.2184	2.4151	3.4755	2.4145	4.5354	4.1848	5.6054	5.9547	4.5337	5.9539	5.283	3.8619	3.1507	5.6415	4.9307	4.5701	3.1491	1.0001	-2.9041	1.3758	0.31418	-1.8458	1.0237	4.5699	4.22	3.5099	3.15
4.1818	3.4712	4.5416	2.4103	3.4765	4.5471	3.1263	0.63872	0.63836	2.41	1.3436	1.6999	1.6998	1.7005	3.1272	3.1276	3.1271	2.0668	3.1272	2.0661	1.356	0.64429	-0.066934	2.7516	0.6441	0.28324	0.99416	0.64335	-0.79319	-1.4914	-1.8474	-3.6319	2.414	3.1098	4.5306	4.5303	4.1701	4.5305	4.1699	5.2406	1.688	2.7487	2.3977	2.0473	2.7469	3.8176	3.4567	2.7461	3.1061	1.3335	3.1052	5.586	5.2352	2.4073	3.1171	2.4063	0.98437	2.4059	2.0411	2.3911	2.0409	3.1024	3.4525	3.1027	3.469	2.0583	3.1032	2.7431	2.0424	3.8133	2.7423	1.6816	0.27492	-0.081772	0.27507	2.0523	-1.1362	-2.2132	-2.564	0.98656	-0.43487	0.98634	2.4079	0.63456	2.0404	1.6795	1.6924	2.0518	2.052	2.7521	2.7526	2.0523	2.0525	3.824	1.3414	1.3414	3.8233	3.4627	3.457	2.3963	3.4564	0.25764	-0.82954	-0.80355	1.3287	0.25764	-1.1542	2.0396	3.8105	4.8709	4.5205	4.5261	-2.2279	2.038	1.3275	-0.45517	0.96706	5.2295	3.4482	3.0978	-0.48205	-3.6538	-3.6524	-1.8634	-1.508	-1.8568	0.62655	1.3369	-0.089909	-2.2291	0.28061	-0.42999	-1.8497	-3.9916	-3.6397	-2.5594	0.28113	3.8349	3.8347	3.4743	1.7032	2.0636	1.3529	3.1105	4.5317	6.3024	4.1715	4.8818	5.5919	5.2417	3.8347	5.241	4.5303	3.4739	3.4591	0.6263	1.7015	-0.070961	-0.071249	0.63901	1.7003	2.4109	4.5359	5.962	4.1811	1.6989	3.4556	2.0585	4.1656	4.1656	3.4555	5.9464	4.1657	5.9463	5.5858	3.8147	4.1642	4.5238	3.8131	3.4527	1.3306	0.2735	0.273	2.7554	2.7547	4.5351	3.4643	5.5947	3.8234	0.26437	-0.081013	4.1725	4.5324	6.6387	5.9381	5.9375	4.8671	4.531	4.5305	5.9509	-0.79602	0.97076	2.0472	3.4583	5.2385	3.8177	1.3301	0.26795	1.3382	-2.573	-2.9283	-2.5671	2.7509	-0.79327	3.1165	1.3453	4.5375	4.8872	5.5973	5.9575	6.3074	6.3074	4.5168	3.8304	3.1202	2.4097	4.5167	3.4706	3.8304	3.4703	-1.4964	2.7593	4.5162	4.1557	3.805	4.515	3.4438	3.0936	3.4673
3.5958	5.0165	4.3058	4.6556	3.2346	3.2347	2.5243	1.8239	1.448	1.0979	2.8696	3.235	3.2354	3.5957	3.2355	1.4643	2.175	2.1747	1.4645	1.464	1.1135	2.8605	2.15	2.1498	0.37781	0.041683	0.3771	0.72794	-0.30924	-0.3344	-3.1712	-4.5965	-0.33513	3.5687	2.1828	5.7345	5.0242	2.5327	3.6035	2.5325	2.1825	2.4971	2.1815	2.5311	6.0825	6.7924	4.6613	1.7936	1.0826	1.7926	3.2034	4.2733	3.9123	3.912	3.9115	4.9814	2.5143	2.1397	2.1393	1.7893	2.8855	5.3666	4.6568	4.307	4.3072	6.7884	2.8868	3.9475	1.4656	5.3677	0.75462	1.4296	3.9117	0.36897	1.1046	0.3939	-1.0278	1.8305	-2.1153	-1.0127	-1.3621	-2.1145	-0.30051	0.40974	1.4461	2.506	1.4438	0.75752	1.8033	2.1541	3.5755	4.6365	2.18	1.8294	2.8904	0.75858	0.40773	2.8899	3.9506	1.1026	-1.0308	-1.0555	-1.3814	1.1023	-0.34481	-1.4069	-1.4066	1.102	2.8735	5.3546	6.0644	5.3539	-3.9122	-5.3276	-1.0325	5.0031	6.4134	4.2921	1.1002	1.8105	1.7847	-3.1988	-2.4562	-4.6189	-3.8793	-3.1698	-4.2158	0.37972	2.5014	-2.7928	-2.4403	0.37938	-0.66842	0.40375	1.8004	0.40281	0.042273	3.9211	2.8601	4.2811	4.2806	3.2098	2.8595	4.6304	3.5697	4.6658	4.3155	6.4361	4.6295	4.6295	6.3995	7.1095	6.7592	4.9882	2.1462	3.5667	5.6975	1.1088	1.4585	4.3003	3.2298	3.2294	3.2291	2.8785	4.2746	2.8535	2.4926	3.5632	2.4924	3.9485	5.3693	5.0192	5.3692	6.7896	7.4995	6.0786	6.0784	5.7276	6.088	6.0881	3.5715	0.042992	2.1509	3.5717	0.40432	4.2825	4.6572	2.5264	2.1765	0.75473	5.344	5.344	7.1149	6.7651	5.7051	6.7654	7.8253	4.994	2.8874	3.2124	-0.30668	0.40386	4.6566	4.2814	3.2348	1.8237	-1.0358	2.5234	3.9443	0.75143	-4.5963	1.8216	-1.3721	-1.3733	2.497	3.2068	4.6274	6.4223	5.6972	3.5902	4.6504	5.01	3.5688	0.72538	2.8573	2.857	5.3377	3.9164	4.2761	5.3363	-1.0649	-2.1129	2.1431	0.72163	2.508	4.9991	12.8	14.92	14.21
