46.884	46.847	46.811	46.774	46.738	46.701	46.665	46.628	46.592	46.555	46.519	46.482	46.445	46.409	46.372	46.336	46.299	46.262	46.226	46.189	46.152	46.116	46.079	46.042	46.005	45.969	45.932	45.895	45.858	45.821	45.785	45.748	45.711	45.674	45.637	45.6	45.563	45.527	45.49	45.453	45.416	45.379	45.342	45.305	45.268	45.231	45.194	45.157	45.12	45.083	45.046	45.009	44.972	44.935	44.898	44.86	44.823	44.786	44.749	44.712	44.675	44.637	44.6	44.563	44.526	44.489	44.451	44.414	44.377	44.34	44.302	44.265	44.228	44.19	44.153	44.116	44.078	44.041	44.004
46.852	46.816	46.779	46.743	46.706	46.67	46.633	46.597	46.56	46.524	46.487	46.451	46.414	46.378	46.341	46.304	46.268	46.231	46.195	46.158	46.121	46.085	46.048	46.011	45.974	45.938	45.901	45.864	45.827	45.791	45.754	45.717	45.68	45.643	45.606	45.57	45.533	45.496	45.459	45.422	45.385	45.348	45.311	45.274	45.237	45.2	45.163	45.126	45.089	45.052	45.015	44.978	44.941	44.904	44.867	44.83	44.793	44.756	44.719	44.681	44.644	44.607	44.57	44.533	44.495	44.458	44.421	44.384	44.347	44.309	44.272	44.235	44.198	44.16	44.123	44.086	44.048	44.011	43.974
46.821	46.784	46.748	46.711	46.675	46.639	46.602	46.566	46.529	46.493	46.456	46.42	46.383	46.346	46.31	46.273	46.237	46.2	46.163	46.127	46.09	46.054	46.017	45.98	45.943	45.907	45.87	45.833	45.796	45.76	45.723	45.686	45.649	45.613	45.576	45.539	45.502	45.465	45.428	45.391	45.354	45.318	45.281	45.244	45.207	45.17	45.133	45.096	45.059	45.022	44.985	44.948	44.911	44.874	44.837	44.8	44.762	44.725	44.688	44.651	44.614	44.577	44.54	44.502	44.465	44.428	44.391	44.354	44.316	44.279	44.242	44.205	44.167	44.13	44.093	44.056	44.018	43.981	43.944
46.79	46.753	46.717	46.68	46.644	46.608	46.571	46.535	46.498	46.462	46.425	46.389	46.352	46.316	46.279	46.243	46.206	46.169	46.133	46.096	46.06	46.023	45.986	45.95	45.913	45.876	45.839	45.803	45.766	45.729	45.693	45.656	45.619	45.582	45.545	45.508	45.472	45.435	45.398	45.361	45.324	45.287	45.25	45.214	45.177	45.14	45.103	45.066	45.029	44.992	44.955	44.918	44.881	44.844	44.807	44.77	44.733	44.695	44.658	44.621	44.584	44.547	44.51	44.473	44.435	44.398	44.361	44.324	44.287	44.249	44.212	44.175	44.138	44.101	44.063	44.026	43.989	43.951	43.914
46.759	46.723	46.686	46.65	46.613	46.577	46.541	46.504	46.468	46.431	46.395	46.358	46.322	46.285	46.249	46.212	46.176	46.139	46.102	46.066	46.029	45.993	45.956	45.919	45.883	45.846	45.809	45.773	45.736	45.699	45.662	45.626	45.589	45.552	45.515	45.478	45.442	45.405	45.368	45.331	45.294	45.257	45.22	45.184	45.147	45.11	45.073	45.036	44.999	44.962	44.925	44.888	44.851	44.814	44.777	44.74	44.703	44.666	44.629	44.592	44.554	44.517	44.48	44.443	44.406	44.369	44.332	44.294	44.257	44.22	44.183	44.146	44.108	44.071	44.034	43.997	43.959	43.922	43.885
46.729	46.692	46.656	46.619	46.583	46.547	46.51	46.474	46.437	46.401	46.364	46.328	46.291	46.255	46.218	46.182	46.145	46.109	46.072	46.036	45.999	45.962	45.926	45.889	45.853	45.816	45.779	45.743	45.706	45.669	45.632	45.596	45.559	45.522	45.485	45.449	45.412	45.375	45.338	45.301	45.265	45.228	45.191	45.154	45.117	45.08	45.043	45.006	44.969	44.932	44.895	44.859	44.821	44.784	44.747	44.71	44.673	44.636	44.599	44.562	44.525	44.488	44.451	44.414	44.377	44.339	44.302	44.265	44.228	44.191	44.154	44.116	44.079	44.042	44.005	43.967	43.93	43.893	43.856
46.698	46.662	46.625	46.589	46.553	46.516	46.48	46.443	46.407	46.371	46.334	46.298	46.261	46.225	46.188	46.152	46.115	46.079	46.042	46.006	45.969	45.932	45.896	45.859	45.823	45.786	45.749	45.713	45.676	45.639	45.603	45.566	45.529	45.492	45.456	45.419	45.382	45.345	45.309	45.272	45.235	45.198	45.161	45.124	45.087	45.051	45.014	44.977	44.94	44.903	44.866	44.829	44.792	44.755	44.718	44.681	44.644	44.607	44.57	44.533	44.496	44.459	44.422	44.384	44.347	44.31	44.273	44.236	44.199	44.162	44.124	44.087	44.05	44.013	43.976	43.938	43.901	43.864	43.827
46.668	46.631	46.595	46.559	46.522	46.486	46.45	46.413	46.377	46.341	46.304	46.268	46.231	46.195	46.158	46.122	46.085	46.049	46.012	45.976	45.939	45.903	45.866	45.829	45.793	45.756	45.719	45.683	45.646	45.61	45.573	45.536	45.499	45.463	45.426	45.389	45.352	45.316	45.279	45.242	45.205	45.168	45.132	45.095	45.058	45.021	44.984	44.947	44.91	44.874	44.837	44.8	44.763	44.726	44.689	44.652	44.615	44.578	44.541	44.504	44.467	44.429	44.392	44.355	44.318	44.281	44.244	44.207	44.17	44.133	44.095	44.058	44.021	43.984	43.947	43.909	43.872	43.835	43.798
46.638	46.601	46.565	46.529	46.492	46.456	46.42	46.383	46.347	46.311	46.274	46.238	46.201	46.165	46.128	46.092	46.055	46.019	45.982	45.946	45.909	45.873	45.836	45.8	45.763	45.726	45.69	45.653	45.617	45.58	45.543	45.507	45.47	45.433	45.396	45.36	45.323	45.286	45.249	45.213	45.176	45.139	45.102	45.065	45.029	44.992	44.955	44.918	44.881	44.844	44.807	44.77	44.733	44.696	44.66	44.623	44.586	44.549	44.512	44.475	44.437	44.4	44.363	44.326	44.289	44.252	44.215	44.178	44.141	44.104	44.067	44.029	43.992	43.955	43.918	43.881	43.843	43.806	43.769
46.608	46.572	46.535	46.499	46.463	46.426	46.39	46.354	46.317	46.281	46.245	46.208	46.172	46.135	46.099	46.062	46.026	45.989	45.953	45.917	45.88	45.843	45.807	45.77	45.734	45.697	45.661	45.624	45.587	45.551	45.514	45.477	45.441	45.404	45.367	45.331	45.294	45.257	45.22	45.184	45.147	45.11	45.073	45.036	45	44.963	44.926	44.889	44.852	44.815	44.778	44.742	44.705	44.668	44.631	44.594	44.557	44.52	44.483	44.446	44.409	44.372	44.335	44.298	44.261	44.224	44.186	44.149	44.112	44.075	44.038	44.001	43.964	43.927	43.889	43.852	43.815	43.778	43.741
