44.01	44.047	44.085	44.122	44.16	44.197	44.234	44.272	44.309	44.346	44.383	44.421	44.458	44.495	44.532	44.57	44.607	44.644	44.681	44.719	44.756	44.793	44.83	44.867	44.904	44.941	44.978	45.016	45.053	45.09	45.127	45.164	45.201	45.238	45.275	45.312	45.349	45.386	45.423	45.46	45.497	45.534	45.57	45.607	45.644	45.681	45.718	45.755	45.792	45.829	45.865	45.902	45.939	45.976	46.012	46.049	46.086	46.123	46.159	46.196	46.233	46.269	46.306	46.343	46.379	46.416	46.453	46.489	46.526	46.562	46.599	46.635	46.672	46.709	46.745	46.782	46.818	46.854	46.891	46.927	46.964	47	47.037	47.073	47.109	47.146	47.182	47.218	47.255	47.291	47.327	47.364	47.4	47.436	47.472	47.508	47.545	47.581	47.617	47.653	47.689	47.725	47.762	47.798	47.834	47.87	47.906	47.942	47.978	48.014	48.05	48.086	48.122	48.158	48.194
43.983	44.02	44.058	44.095	44.133	44.17	44.207	44.244	44.282	44.319	44.356	44.393	44.431	44.468	44.505	44.542	44.58	44.617	44.654	44.691	44.728	44.766	44.803	44.84	44.877	44.914	44.951	44.988	45.025	45.062	45.099	45.136	45.173	45.21	45.247	45.284	45.321	45.358	45.395	45.432	45.469	45.506	45.543	45.58	45.616	45.653	45.69	45.727	45.764	45.801	45.837	45.874	45.911	45.948	45.984	46.021	46.058	46.095	46.131	46.168	46.205	46.241	46.278	46.315	46.351	46.388	46.424	46.461	46.497	46.534	46.571	46.607	46.644	46.68	46.717	46.753	46.79	46.826	46.862	46.899	46.935	46.972	47.008	47.044	47.081	47.117	47.153	47.19	47.226	47.262	47.298	47.335	47.371	47.407	47.443	47.48	47.516	47.552	47.588	47.624	47.66	47.697	47.733	47.769	47.805	47.841	47.877	47.913	47.949	47.985	48.021	48.057	48.093	48.129	48.165
43.956	43.993	44.031	44.068	44.105	44.143	44.18	44.217	44.255	44.292	44.329	44.366	44.404	44.441	44.478	44.515	44.552	44.59	44.627	44.664	44.701	44.738	44.775	44.812	44.849	44.886	44.924	44.961	44.998	45.035	45.072	45.109	45.146	45.183	45.22	45.257	45.294	45.33	45.367	45.404	45.441	45.478	45.515	45.552	45.589	45.625	45.662	45.699	45.736	45.773	45.809	45.846	45.883	45.92	45.956	45.993	46.03	46.066	46.103	46.14	46.176	46.213	46.25	46.286	46.323	46.36	46.396	46.433	46.469	46.506	46.542	46.579	46.615	46.652	46.688	46.725	46.761	46.798	46.834	46.87	46.907	46.943	46.979	47.016	47.052	47.088	47.125	47.161	47.197	47.233	47.27	47.306	47.342	47.378	47.415	47.451	47.487	47.523	47.559	47.595	47.631	47.668	47.704	47.74	47.776	47.812	47.848	47.884	47.92	47.956	47.992	48.028	48.064	48.1	48.135
43.929	43.967	44.004	44.041	44.079	44.116	44.153	44.191	44.228	44.265	44.302	44.339	44.377	44.414	44.451	44.488	44.525	44.563	44.6	44.637	44.674	44.711	44.748	44.785	44.822	44.859	44.896	44.933	44.97	45.007	45.044	45.081	45.118	45.155	45.192	45.229	45.266	45.303	45.34	45.377	45.414	45.451	45.487	45.524	45.561	45.598	45.635	45.671	45.708	45.745	45.782	45.819	45.855	45.892	45.929	45.965	46.002	46.039	46.075	46.112	46.149	46.185	46.222	46.258	46.295	46.332	46.368	46.405	46.441	46.478	46.514	46.551	46.587	46.624	46.66	46.697	46.733	46.769	46.806	46.842	46.878	46.915	46.951	46.987	47.024	47.06	47.096	47.133	47.169	47.205	47.241	47.278	47.314	47.35	47.386	47.422	47.458	47.495	47.531	47.567	47.603	47.639	47.675	47.711	47.747	47.783	47.819	47.855	47.891	47.927	47.963	47.999	48.035	48.071	48.106
43.903	43.94	43.978	44.015	44.052	44.089	44.127	44.164	44.201	44.238	44.276	44.313	44.35	44.387	44.424	44.461	44.499	44.536	44.573	44.61	44.647	44.684	44.721	44.758	44.795	44.832	44.869	44.906	44.943	44.98	45.017	45.054	45.091	45.128	45.165	45.202	45.239	45.276	45.313	45.35	45.386	45.423	45.46	45.497	45.534	45.571	45.607	45.644	45.681	45.718	45.754	45.791	45.828	45.865	45.901	45.938	45.975	46.011	46.048	46.084	46.121	46.158	46.194	46.231	46.267	46.304	46.34	46.377	46.413	46.45	46.486	46.523	46.559	46.596	46.632	46.669	46.705	46.741	46.778	46.814	46.85	46.887	46.923	46.959	46.996	47.032	47.068	47.104	47.141	47.177	47.213	47.249	47.285	47.322	47.358	47.394	47.43	47.466	47.502	47.538	47.574	47.61	47.646	47.682	47.718	47.754	47.79	47.826	47.862	47.898	47.934	47.97	48.006	48.042	48.078
43.877	43.914	43.951	43.988	44.026	44.063	44.1	44.137	44.175	44.212	44.249	44.286	44.323	44.361	44.398	44.435	44.472	44.509	44.546	44.583	44.62	44.657	44.694	44.732	44.769	44.806	44.843	44.88	44.917	44.954	44.99	45.027	45.064	45.101	45.138	45.175	45.212	45.249	45.286	45.323	45.359	45.396	45.433	45.47	45.507	45.543	45.58	45.617	45.654	45.69	45.727	45.764	45.801	45.837	45.874	45.911	45.947	45.984	46.02	46.057	46.094	46.13	46.167	46.203	46.24	46.276	46.313	46.349	46.386	46.422	46.459	46.495	46.532	46.568	46.604	46.641	46.677	46.714	46.75	46.786	46.823	46.859	46.895	46.931	46.968	47.004	47.04	47.076	47.113	47.149	47.185	47.221	47.257	47.293	47.33	47.366	47.402	47.438	47.474	47.51	47.546	47.582	47.618	47.654	47.69	47.726	47.762	47.798	47.834	47.87	47.906	47.942	47.977	48.013	48.049
43.85	43.888	43.925	43.962	43.999	44.037	44.074	44.111	44.148	44.185	44.223	44.26	44.297	44.334	44.371	44.408	44.445	44.482	44.52	44.557	44.594	44.631	44.668	44.705	44.742	44.779	44.816	44.853	44.89	44.927	44.964	45.001	45.037	45.074	45.111	45.148	45.185	45.222	45.259	45.296	45.332	45.369	45.406	45.443	45.48	45.516	45.553	45.59	45.626	45.663	45.7	45.737	45.773	45.81	45.847	45.883	45.92	45.956	45.993	46.03	46.066	46.103	46.139	46.176	46.212	46.249	46.285	46.322	46.358	46.395	46.431	46.468	46.504	46.54	46.577	46.613	46.649	46.686	46.722	46.758	46.795	46.831	46.867	46.904	46.94	46.976	47.012	47.048	47.085	47.121	47.157	47.193	47.229	47.265	47.301	47.338	47.374	47.41	47.446	47.482	47.518	47.554	47.59	47.626	47.662	47.698	47.734	47.77	47.805	47.841	47.877	47.913	47.949	47.985	48.021
43.824	43.861	43.899	43.936	43.973	44.01	44.047	44.085	44.122	44.159	44.196	44.233	44.27	44.307	44.345	44.382	44.419	44.456	44.493	44.53	44.567	44.604	44.641	44.678	44.715	44.752	44.789	44.826	44.863	44.9	44.937	44.974	45.011	45.047	45.084	45.121	45.158	45.195	45.232	45.269	45.305	45.342	45.379	45.416	45.452	45.489	45.526	45.563	45.599	45.636	45.673	45.709	45.746	45.783	45.819	45.856	45.892	45.929	45.966	46.002	46.039	46.075	46.112	46.148	46.185	46.221	46.258	46.294	46.331	46.367	46.403	46.44	46.476	46.513	46.549	46.585	46.622	46.658	46.694	46.731	46.767	46.803	46.839	46.876	46.912	46.948	46.984	47.02	47.057	47.093	47.129	47.165	47.201	47.237	47.273	47.309	47.346	47.382	47.418	47.454	47.49	47.526	47.562	47.597	47.633	47.669	47.705	47.741	47.777	47.813	47.849	47.885	47.921	47.956	47.992
43.798	43.835	43.872	43.909	43.947	43.984	44.021	44.058	44.095	44.132	44.17	44.207	44.244	44.281	44.318	44.355	44.392	44.429	44.466	44.503	44.54	44.577	44.614	44.651	44.688	44.725	44.762	44.799	44.836	44.873	44.91	44.947	44.984	45.021	45.057	45.094	45.131	45.168	45.205	45.242	45.278	45.315	45.352	45.389	45.425	45.462	45.499	45.535	45.572	45.609	45.646	45.682	45.719	45.755	45.792	45.829	45.865	45.902	45.938	45.975	46.011	46.048	46.084	46.121	46.157	46.194	46.23	46.267	46.303	46.34	46.376	46.412	46.449	46.485	46.521	46.558	46.594	46.63	46.667	46.703	46.739	46.775	46.812	46.848	46.884	46.92	46.956	46.993	47.029	47.065	47.101	47.137	47.173	47.209	47.245	47.281	47.317	47.353	47.389	47.426	47.461	47.497	47.533	47.569	47.605	47.641	47.677	47.713	47.749	47.785	47.82	47.856	47.892	47.928	47.964
43.772	43.809	43.846	43.883	43.921	43.958	43.995	44.032	44.069	44.106	44.144	44.181	44.218	44.255	44.292	44.329	44.366	44.403	44.44	44.477	44.514	44.551	44.588	44.625	44.662	44.699	44.736	44.773	44.81	44.847	44.884	44.92	44.957	44.994	45.031	45.068	45.105	45.141	45.178	45.215	45.252	45.288	45.325	45.362	45.399	45.435	45.472	45.509	45.545	45.582	45.619	45.655	45.692	45.729	45.765	45.802	45.838	45.875	45.911	45.948	45.984	46.021	46.057	46.094	46.13	46.167	46.203	46.24	46.276	46.312	46.349	46.385	46.421	46.458	46.494	46.53	46.567	46.603	46.639	46.676	46.712	46.748	46.784	46.82	46.857	46.893	46.929	46.965	47.001	47.037	47.073	47.109	47.146	47.182	47.218	47.254	47.29	47.326	47.362	47.398	47.434	47.47	47.506	47.541	47.577	47.613	47.649	47.685	47.721	47.757	47.792	47.828	47.864	47.9	47.936
