0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.41733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.36668	1.7329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24704	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.75533	0.60707	0.60707	0.32988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.64812	0.73856	0.63455	0	0	0	0	0	0	0	0	0	0	0	0	0
1.119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.38475	0.33989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.50508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.63792	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	1.4866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.32989	1.7035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.44266	0.99954	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0.63742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27584	0.24857	0.17643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.78157	1.4843	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.44018	1.0967	0.71595	0.35	0	0	0	0	0	0	0	0.59904	0.22642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.32063	0	0	0	0	0	0.57329	0.34191	0.50584	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5232	10.445	3.2019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.61464	0.48131	0.61138	0.94195	1.68	1.6639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.42313	0	0	0	0	0	0	0	0.32235	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1705	0	0	0	0	0	0	0	0	0	0.9167	0	0	0	0.43662	1.352	2.165	0.70054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.81415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.32427	1.4843	0.95135	1.9979	0.32045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0.44707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.51515	1.1913	2.1748	0.97051	0	0.32956	0	0.35411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5199	0.28604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.31856	0	0	0	1.0652	2.1148	2.3659	1.9717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0.46259	0	0	0.31437	0.52051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1962	1.723	1.9175	0	0	0	0.47036	0	0.40432	0	0.56105	0.28777	0	0	0.43771	0.39973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.35	1.6541	0.33991	0	0.60489	1.219	0.81415	0.37526	0	0.34191	1.5756	0.86952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.30923	0	0	0.55501	0.75397	1.5756	1.7486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0.41016	2.0583	1.5166	0.97116	0	0	1.021	0.62036	0	0.27147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.55422	1.7406	0	0	0	0	0	0	0	0	0.22081	0.27752	0	0	1.7723	1.7723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.6306	4.1694	1.1399	0	0	0	0.61138	1.1975	0.60166	0	1.0861	0.99463	0.8608	0	0	0	0	0	0	0	0	0	0	0	0.39068	0	0.38181	0.99954	0.20992	0	0.42553	6.7193	1.2248	0.66543	0.36245	0.24704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.38286	0.82202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.69701	0	0	0	0	0	0	0	0.66512	0.9273	0.65207	0	0.98867	0.68877	0.69147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.95241	0.73172	0.3844	0	1.4635	0	0	0	0	0	0	0	0	0	0	0	0	0.33162	0.34887	1.0716	1.2455	0.4557	0.34059	0.30598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0.45394	0	0	0	0	0	0	0	0	0.21057	0.30158	0	0	0	0	0.78867	0	0.31495	0.80121	0	0	0	0	0.44925	0	0	0	0	0	0	0.47253	0	0	0	0.88446	0.63728	0.3399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.45617	0.79918	0.30161	0	0	0	0.41155	0.51052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.65488	0.90254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.52275	0.64332	0.94989	0	0	1.1257	0.35577	0	0	0	0	0	0	0	0	0.80952	0	0	0	0	0	0	0.65092	0.61912	0	0.74961	0.74605	0	0	0	0	0	0	0.93103	1.164	0	0	0	0	0.68174	0.44082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.47399	0.91823	0	0	0	0.26868	0.43778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.843	1.4272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.73366	0.26155	0	0	0	0	0	0	0	0.35798	0	0	0	0.4025	0	0	0	0	0	0	0	0.20425	0	0.22509	1.2744	0.28184	0	0	0.56586	0.54402	0.91879	1.9213	1.6064	0.80274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.62818	0.7854	0.83707	0	0	0.32877	0.33506	0.45168	0.62394	0.77267	0.45208	0.37919	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0957	0.61468	0	0	0	0	0	0	0	0	0	0	0	0	0	0.36808	1.3143	0.4616	0.24211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.44266	1.8178	0.32246	0	0	0	0	0.89177	3.0154	0.23911	0.2926	0.88222	0	0	0	0	0	0	0	0	0.47326	0.22371	0.45041	0	0	0	0.25714	1.2251	1.047	1.5974	2.3746	1.8179	1.5374	0.51888	0	0	0	0	0	0	0	0	0.63755	0.33719	0.53817	0	0	0.54163	0.21615	0	0	0	0	0	0.75441	0	0	0	0	0	0	0	0	0.48308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.66789	0.68045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.46316	1.1581	0.92132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.86511	0.51414	0.60763	1.9583	1.6203	0.4066	0	0	0	0.66562	0.94402	0.49302	1.1073	0.40132	0	0	0.31934	0	0	0	0	0	0.35015	0.68472	0	0	0	0	0	0.75305	1.3921	0.66456	0	0	0.65238	3.0031	1.1183	0.53497	0.33162	0	0	0	0	0.43732	0.8615	0.47259	0	0	0	0.7226	0.5225	0	0	0	0	0.41676	0	0	0	0	0	0.3095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5029	1.5267	1.3507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0.29568	0.66778	1.9516	1.2915	0.44362	0	0	0	0	0	0	0	0.63779	5.3311	0.63582	0	0	0	0	0	0.61712	1.2132	0.6903	0	0	0	0.49974	0	0	0	1.4081	0	0	0.75441	3.1126	2.4614	1.1653	0.63922	0	0.53773	0.61037	1.1457	0	0	0	0.43778	0.8918	1.0748	0.94255	0.18494	0	0	0	0	0	0	0	0.86064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.81787	1.721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0.35049	2.804	0.48769	0.26308	0.22208	0	0.87224	0	0.63642	0.45922	0.48241	2.0776	0.53571	0	0	0	0.5276	0.446	0.54715	0.20428	0	0	0	0.59348	0	0	0.40395	0.38657	0	0	0	0	0.29996	0.36454	0.32236	0.29073	0.54402	0.78892	0	0	0.64845	0.67742	0.34059	0	0	0	0.41994	0	0	0	0	0	0	0	0	0	0	0.26802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.57111	0.37876	0.65128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.62645	0.33426	0.36434	0	0	0	0	0.48024	0.72526	3.4893	1.062	0	0.91286	0.444	0.66603	0.13613	0	1.0735	0.95226	0.6134	0.28248	0.4055	0.65065	0	0.53781	0.27467	0	0	0.43176	0	0	0.33719	0.58595	0.30849	0	0	0	0	0	0	0	0	0	0.18145	0	0	0	0	0	0	0	0.9565	0.76421	0	0	0.41531	0	0	0	0	0	0	0	0.71843	0.72233	0.65065	0	0	0.74156	0	0	0	0	0	0	0	0	0.2191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.428	0.46413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.5945	1.9791	0.40648	0	0	0	0	0	0.21469	0.497	0.59075	0.38302	0	0.38203	0.81676	0.50711	1.0471	0	0.40474	0.89241	0.38342	0.55464	0	0	0	0	0	0	0	0	0.21057	0.7526	0	0.29448	0	0	0	0	0	0	0	0	0	0	0.71843	0	0.32257	0.51646	0.76577	0.59263	0.40534	0.34051	1.0101	0	0	0	0	0	0	0	0.31047	0.33186	0	0	0.60881	0.83942	0	0.34667	0	0	0	0	0	0	0	0	0.44394	0	0	0	0	0	0	0	0.87133	0.49945	0.43177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.27106	1.0188	0.47026	0	0	0	0	0	0.34902	0.23909	0.57765	0.64048	0.89848	1.8009	2.7705	0.86606	0.26907	0.78446	0.61468	0	0	0	0	0	0	0	0	0.27973	0.65936	0.57942	0	0	0.27467	0	0	0	0	0	0	0	0	0	0	0	0	0.44398	1.5244	2.2022	1.1	3.6118	1.2584	0	0	0	0	0	0	0.47731	0	0.38132	0	0	0.47042	1.0562	0	0	0	0	0	0	0	0.28936	0.99727	0.99819	0.52839	0.54077	0	0	0	0	0.21285	0.46941	0.64769	0.51646	0.43062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.60187	0	0	0	0
0	0	0	0.35484	0.63361	0	0	0	0	0	0	0	0.35015	0.38193	0.66172	1.1775	0.50476	1.4073	1.7923	2.5	1.0902	0.48727	0.42656	0	0	0.60648	1.5795	0.62002	0	0.48173	0.86108	0	0	0	0	0	0	0	0	0.26215	0	0	0	0	0	0	0	0	0	0.71261	0.83725	0.41764	0	0	0.21758	0.49312	0.64209	0.5378	0	0.41001	0	0	0	0	0.53759	0.46587	0	0	0	0	0	0	0	0.23909	3.3006	0.65815	0.55098	0	0	0	0	1.1452	1.3501	0.69309	0.93729	0.2517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.42927	0.73231	0.42403	0.5856	0	0.3658	0	0.27406	0.73594	0.9175	0	0	0.55893	0.71183	0	0	0	0	0	0	0	0.43469	0.57604	0	0.30682	0	0	0	0	0	0	0	0.21615	0.63385	0	0	0	0.55639	0.66981	0.63248	0.82017	0.51971	0	0	0	0	0	0.73353	0	0	0	0	0	0	0	0	0	1.1055	0.45675	0	0	0	0	0.82526	3.2297	1.8122	0.28995	0.35753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.54043	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.428	0.61464	0.3902	0.69423	0	0	0	0.4051	0.28927	0	0	0	0	0	0	0.20329	0	0	0	0	0	0	0	0	0	0	0	0.34424	0.43591	0	0	0	0	0.36133	0.45068	1.0316	0	0	0	0	0	0	0.56365	0	0	0	0	0	0	0.49098	0.4214	1.0944	2.1821	0.30489	0	0	0	0	2.4947	0.74659	0	0.35801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.95962	0.59381	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.48109	0.75148	0.22824	0	0	0.39838	0	0	0	0	0	0	0	0	0	0	0.90383	1.0342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.32596	0	1.2746	3.368	1.0452	0.73749	0	0	0	0	0	0	0	0	0	0	0.16238	0.5917	1.9179	2.7524	1.1258	0	0	0	0	0	0.60395	0.30067	0.17698	0.63169	0.7125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20609	0	0	0	0	0
0	0	0	0	0	0	0	0.33932	0.22509	0	0	0	0	0	0	0	0	0	0	0.28336	0.58262	0.34059	0	0	0	0	0	0	0	0	0	0	0	0	0	0.67434	0.84622	0.69841	0	0	0	0	0	0	0	0	0	0.2606	0.25382	0.40049	0	0	0	0	0	0	0.42649	0.46713	0.22509	0	0	0	0	0	0	0	0	0.29875	0.50472	0.39318	0.51015	1.6483	3.2937	0.7929	0	0	0	0	0	0	0	0	0	0.21488	0.53015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0.54402	0	0	0.34175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.44955	0.4889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.47789	0	0	0.48474	0.7047	1.9186	3.8672	1.3876	0	0	0	0	0	0	0	0	0	0	0.23775	1.6035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.35253	1.4723	0	0	0	0	0	0	0	0	0	0	0.22824	1.058	0.79488	1.3031	0.90916	0.55696	0	0.57339	1.1843	2.8702	0.59741	0	0	0	0	0	0	0	0	0	0	0	0.64616	1.1343	1.2079	0.493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.46069	0	0	0	0.32095	0	0	0	0	0	0	0	0.43062	0.42386	0.32585	0.57027	1.4186	0.86027	0.79736	0.82305	0	0	0	3.7297	0.54831	0	0	0	0	0	0	0	0	0	0	0	0	0.4576	0	1.3354	3.3905	1.2907	0.64631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.81234	0.92891	1.0426	0.58681	0	0.59228	0	0	0	0	0	0	0	0	1.1582	1.3835	0.88479	1.9661	0.54086	0.50827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.31102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4606	1.3214	2.4263	1.79	0.77137	0.57111	1.4746	0.76246	0	1.2683	0.93807	0	0	0	0	0.22941	0.62405	0.46535	0.83246	0.69724	0.37038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
