2.4617	3.8148	2.4578	2.4571	3.1489	3.149	2.8133	2.7851	2.4605	3.5012	3.1604	3.1472	2.7952	3.4982	3.8375	2.8152	2.4707	3.1464	2.4557	3.1626	2.8082	2.8114	2.1032	1.4225	1.4531	1.3977	1.7495	1.4449	2.8147	0.75802	2.1241	2.1276	1.4474	1.4471	2.127	1.7867	1.0964	1.7909	1.0968	1.444	2.13	2.13	1.4112	2.1301	1.7901	1.1001	1.0964	2.1314	1.0988	2.1327	1.7913	1.455	1.7924	1.451	1.4507	1.4152	1.7909	1.1079	1.7912	1.1069	1.7939	1.7934	1.4527	1.4159	2.1279	2.131	2.1279	2.4811	1.7903	3.1372	2.8202	2.1281	2.1287	2.1702	2.1872	1.7912	2.1392	2.4933	3.1349	2.8205	2.8198	2.8165	3.8597	2.829	3.1784	3.8441	3.1772	3.865	4.2107	3.8602	2.8296	4.1955	3.5188	3.8583	3.5216	3.5249	3.8616	3.1811	3.5207	2.8302	4.5802	3.1868	3.5263	4.5484	3.1778	3.5035	3.8689	4.222	2.7821	3.4715	3.113	3.4749	2.7843	3.1112	3.8132
3.6142	4.2921	3.6251	3.9507	3.5999	2.9354	3.2747	3.2814	3.2569	3.5962	3.5955	2.9607	3.2825	3.6393	3.6135	2.5903	3.6197	3.9729	2.9423	3.6179	2.9134	2.9346	2.6233	3.3098	2.6403	2.3046	2.9544	2.6199	2.2794	1.9129	2.2627	2.2962	2.6023	2.6231	2.9904	1.9326	2.2999	1.9495	1.5754	2.6127	1.9148	2.9658	3.3283	1.6132	2.3033	2.3046	1.6147	2.6172	2.2772	2.6434	2.3033	2.2807	2.2693	2.2817	1.584	2.2812	2.9745	2.624	1.9559	2.6191	2.9686	1.9555	1.9549	2.308	2.6212	2.9744	3.3213	2.3069	2.6463	3.3195	2.6211	3.6505	2.6435	3.6887	4.0268	3.6872	4.0014	3.6744	3.3336	2.6428	3.3197	4.009	3.6584	3.686	3.658	4.0111	4.0105	4.0226	4.3495	4.0166	3.6823	3.6581	4.3552	3.6855	4.3588	4.3746	4.3617	3.3437	4.3571	4.3868	4.0375	3.3715	4.0314	4.0355	3.685	3.6682	4.3577	4.3746	3.7164	3.7008	4.3902	4.3871	4.064	4.0459	3.3691
4.4082	3.3578	3.3447	3.0002	3.0033	3.6887	3.3542	4.0272	3.3412	4.0343	3.3397	4.4041	4.7197	4.0314	4.0283	3.6901	2.9995	3.3602	3.6969	3.3637	3.0231	2.706	3.043	3.0211	3.0205	3.6382	2.2299	3.2706	2.6061	2.9297	2.9504	2.6102	2.5976	3.2898	2.5758	2.9494	3.6391	2.5925	2.9484	3.2757	2.2676	2.5959	2.952	2.9434	2.2459	2.2497	2.9436	2.6035	2.9435	3.2973	2.9571	3.3022	2.9482	2.258	2.6078	3.2877	3.2834	2.6066	3.2999	3.2993	2.6237	2.9632	2.9626	3.6345	3.3015	3.6508	3.6502	3.9897	3.6491	4.3385	3.9764	3.9781	3.9788	3.6365	3.9734	3.3039	4.6619	3.2811	3.9703	4.6597	3.9811	4.6666	4.6623	4.6615	3.6309	3.978	3.9912	3.9694	4.3402	5.016	3.9938	4.6658	5.6992	4.6824	4.342	4.6603	4.6812	4.0145	4.3402	4.3398	3.6402	4.0171	4.7068	5.7362	4.3419	4.6676	4.6671	5.0302	4.4081	4.0812	4.0806	4.0837	4.4378	4.071	3.7342
3.4907	4.8703	4.5236	4.8776	4.5268	4.1898	4.1767	4.1884	3.8376	4.5231	3.8285	4.8754	4.1886	4.1928	4.21	4.1691	3.8333	4.5265	3.8234	3.4914	3.4945	4.1877	2.8069	4.1749	3.478	3.8417	3.841	3.5042	2.4822	3.8369	3.499	3.5026	3.8362	3.4984	4.1858	3.8403	3.5138	3.8535	3.8532	3.5288	3.8449	3.8384	3.8381	2.8218	3.498	3.5092	3.1592	3.1668	3.5054	3.843	3.8567	3.1666	3.5164	2.8186	2.8122	3.4947	3.5206	4.2101	4.5495	4.5227	3.5045	2.839	4.1934	3.8679	4.5198	3.8603	4.2211	3.8705	4.5599	3.8318	4.2187	4.9118	4.5536	4.5564	4.9096	5.226	4.2076	4.5345	4.8698	4.2381	4.5598	5.249	5.2523	4.5301	4.5535	5.2476	5.247	4.9279	4.9098	4.9269	4.5589	5.2484	5.2442	4.5612	4.9071	5.2513	5.2546	4.578	4.5637	4.2157	4.5766	4.5546	4.247	4.9188	5.5983	5.6086	4.5605	4.9099	5.2489	5.2345	5.5876	5.2469	5.9402	5.232	3.8514
4.0489	4.776	4.7755	5.465	4.778	4.7772	4.7992	4.7681	4.0821	4.7753	4.7746	4.7777	4.7771	4.7765	4.4321	5.1153	4.4384	4.7702	4.442	4.4413	4.4369	3.7424	4.4317	4.4325	4.088	4.0653	4.7547	3.7241	5.0873	5.0805	4.0672	4.4108	3.3706	4.4042	4.0677	4.4099	5.0897	4.0593	4.4166	4.0525	4.4446	4.0704	4.0796	4.452	3.7298	4.4437	3.7537	4.0622	3.4036	3.7298	4.4246	4.0984	4.0982	4.0742	4.0978	4.4476	4.461	3.7706	4.4463	5.1257	4.4502	5.1296	4.1128	4.4484	4.7879	4.801	4.8004	4.446	4.4592	4.1087	4.8106	4.4699	5.4916	4.8007	4.4601	4.7992	5.1461	4.8016	4.7921	4.8001	4.8078	5.8409	4.8028	5.1383	5.8354	5.4949	5.8306	5.1401	4.8071	5.8329	5.8332	5.4928	4.8023	5.4995	5.8353	5.141	5.8382	5.1402	4.4673	4.8068	5.501	5.8405	5.853	5.8589	5.839	5.8384	5.8216	5.4972	5.8746	5.5415	5.5485	5.1902	6.2419	5.8837	4.8494
4.6274	4.9669	4.9597	6.0108	5.3063	5.6593	5.3048	5.304	5.657	5.3164	4.3034	4.9651	5.3193	4.9687	4.6281	4.9537	4.9531	4.9662	4.9656	4.9626	4.6181	3.9336	4.6215	3.9371	4.6265	4.8774	4.5682	4.5638	4.2231	4.9102	4.8744	4.9017	4.2215	4.8775	5.232	4.5694	4.2253	4.2249	4.2246	4.9082	4.9079	4.9351	4.911	5.5969	4.9115	5.2577	4.5855	5.2791	4.5906	4.8928	5.6289	4.2126	4.5748	5.2646	4.557	4.5791	4.235	4.9423	4.5556	4.9413	4.2607	4.9163	5.2895	5.2889	5.2695	4.9427	5.2459	5.2915	5.981	5.2918	5.6391	5.933	5.2885	5.6252	5.9832	5.9347	5.6302	5.9771	5.2886	5.6232	5.2849	5.9743	5.9776	5.6207	5.6311	5.6305	5.6261	4.9332	6.3127	5.9723	6.3118	6.6576	5.9771	6.6567	7.0047	5.968	5.2862	6.6597	6.3192	5.9664	5.6221	5.9739	6.0015	5.6664	5.9685	5.9803	5.6311	6.3205	6.3677	6.0532	6.7325	5.3618	5.7012	5.6743	5.7
6.0409	5.3505	5.3537	5.3557	5.3551	5.3543	6.3823	5.3577	5.7046	4.6663	5.0095	6.0427	5.3659	4.6753	4.6609	5.3479	5.0059	5.7015	5.7033	5.3665	4.6758	4.3351	5.3483	5.3501	5.3633	5.3614	4.6493	5.0225	5.6929	5.3832	6.0794	5.0434	6.7486	5.0245	5.3643	5.3679	5.3638	5.7173	5.0256	4.6778	5.3651	5.0247	5.3644	5.0379	5.3775	4.6759	6.0874	4.7097	5.0723	5.7514	5.3929	5.7319	5.3679	5.0338	5.3813	5.731	6.0745	5.0518	5.4025	5.7206	5.3838	5.0432	5.7364	6.0721	6.0591	6.0709	6.0579	5.7173	5.0479	5.7374	5.3829	5.0461	5.7355	5.7322	5.7178	5.7169	6.07	5.7317	5.7356	5.7313	6.3982	6.0713	6.0732	5.7325	6.4097	6.0553	6.0547	6.4256	6.7622	6.7656	5.3812	7.4684	5.748	6.7775	6.427	6.7452	7.0987	6.7759	6.4254	7.1197	6.1122	6.8005	6.7906	6.4276	6.7771	6.7765	6.7759	7.1152	7.106	6.4115	6.0718	7.1087	5.3843	7.1074	7.1206
6.6802	6.0106	4.6239	5.6535	5.653	6.6824	5.6393	5.9909	5.984	5.9834	5.3027	4.6393	5.3126	5.9858	5.9852	5.3046	5.984	5.2972	5.3105	5.3022	5.6492	5.6458	5.3365	5.6521	5.2977	5.0458	6.7576	6.4208	5.7263	5.4189	5.0642	6.0973	5.7366	6.7626	5.3961	5.7321	6.0757	5.7315	5.3989	6.4249	6.0707	5.7303	5.0449	6.0784	6.4318	6.4315	5.7632	5.0626	5.0726	5.768	5.0843	6.1177	6.7758	6.4355	5.7453	6.0849	5.7408	6.0881	6.4339	7.1235	5.7705	5.4299	6.4405	6.0861	5.7732	6.8026	5.772	6.4452	6.1108	6.8003	6.4358	6.1091	6.7984	6.4625	6.1118	6.1109	7.1341	6.1096	6.0926	5.7445	6.7976	6.457	7.1188	6.4604	6.11	7.1332	7.1326	6.4259	6.7816	6.765	7.4707	7.1303	6.4455	7.1341	7.1413	7.457	7.8305	7.14	6.7657	7.143	7.1352	6.0982	6.4554	7.1419	6.7951	7.1445	7.1401	7.8294	7.0836	7.0791	7.7684	6.7339	7.0747	7.0802	6.7343
6.7913	6.4232	7.1065	7.1061	6.4203	5.7536	5.7354	6.0785	6.7916	6.791	6.1003	6.7897	6.4392	5.7486	6.1209	6.7961	6.4417	5.7549	5.7881	6.1376	6.7931	6.1025	6.098	6.8251	5.8142	6.4657	6.4651	6.1245	7.1786	6.5016	7.1863	6.8412	6.8293	6.8152	6.8111	6.4696	6.1255	6.4828	6.1287	5.7923	5.7919	6.1416	6.4813	6.4809	6.4843	5.7951	6.5	6.8385	6.4847	6.4707	6.8206	6.4843	6.8341	5.7976	6.4712	6.1359	6.8379	6.8414	6.4909	6.8367	6.8239	6.4732	7.1765	6.8222	7.1778	7.5298	7.8716	7.5286	6.8404	6.8375	7.5268	7.1763	7.8694	6.8209	6.8342	7.1909	7.5275	7.1768	7.5436	7.5294	7.5286	6.838	7.1737	6.8544	6.8502	6.8495	7.8661	7.1931	6.8388	8.243	6.8742	6.5343	6.894	6.8742	7.1901	7.8658	7.1939	7.8873	7.5468	7.1927	7.1922	7.5279	7.5413	7.1906	8.2239	7.5433	7.8788	7.8905	7.217	7.5702	7.9095	7.5688	7.5682	7.9036	7.213
7.1279	6.8013	6.4684	7.4903	7.8298	7.1569	6.4664	7.1468	7.4922	7.1455	6.123	6.7942	6.4675	7.1569	7.4825	6.4519	6.1075	6.4556	7.1527	6.7946	6.4678	6.801	7.1503	6.1235	6.7991	7.1692	7.1685	6.87	6.8571	6.1738	7.2022	6.5043	7.2119	7.1695	6.8746	7.1691	7.1927	7.1923	6.8469	6.8605	7.1963	7.1959	6.5155	6.5052	7.5487	6.8584	6.5218	7.8877	6.5226	6.8663	7.2123	6.8484	6.862	6.1717	6.5215	6.5249	7.8946	6.5242	6.5164	7.5522	7.2179	7.8974	7.8968	7.5501	8.2457	8.2389	8.2384	7.5477	7.5827	6.8969	7.2046	6.8541	7.5434	7.2026	7.5483	6.8635	7.2069	7.2062	7.5501	7.8897	8.2327	7.566	7.8878	7.5648	8.2544	7.8993	7.5632	7.5388	7.8759	7.5769	7.5844	7.6142	6.9189	7.2246	7.9043	8.2414	7.9034	7.5506	8.2263	8.2445	8.2441	7.2259	7.5769	7.9163	8.5819	7.5637	7.8768	8.6038	8.6003	7.9158	7.5676	7.913	8.2624	8.2617	8.261
