-1.0037	-0.33589	-0.70612	-0.35034	-0.61034	-0.96871	-0.68889	-0.33661	-0.64909	-0.32748	-1.0163	-0.32348	-0.33779	-0.0022334	-0.68423	0.022033	0.045375	-0.98087	-0.31375	0.38009	0.38387	1.0894	0.065849	1.4378	0.74198	0.34511	0.34538	-0.0022593	-0.33946	0.69978	0.67479	0.34119	0.34895	0.69794	0.69805	1.0159	0.69979	1.4264	1.0413	1.0102	1.0336	0.66954	0.69687	0.34297	0.73033	0.69271	1.3855	0.37176	0.37797	1.0611	1.0661	1.7528	0.37313	1.0641	0.71253	1.4175	1.0614	1.7606	1.071	1.7634	2.7765	1.7625	1.4088	1.7678	1.7708	1.435	2.1028	1.0866	2.1185	1.7565	2.1139	1.0848	1.4358	0.73028	1.7548	1.0878	2.0959	2.1264	1.7868	1.7731	2.4638	2.1149	2.4797	2.1307	2.4667	2.8227	3.1293	3.1538	3.1371	3.1693	2.4425	3.1708	3.1577	2.8213	4.1633	3.164	4.1797	3.8054	3.156	3.1616	2.7971	3.1602	2.797	2.4624	2.7888	2.4619	2.7886	2.788	3.1315	3.1374	2.7935	3.1371	2.7868	2.1092	2.4491	2.794	2.4352	2.4351	2.7813	2.4399	2.4349
1.2507	0.90085	0.87032	-0.13139	0.59952	0.93811	0.56386	0.90349	0.90314	1.2823	0.93528	0.59767	0.56315	0.57131	1.2544	0.22125	0.59815	1.2856	1.9682	1.9797	2.3167	1.9661	1.3009	1.9646	1.9286	1.9392	1.5845	1.9225	1.589	1.9292	1.2508	1.9235	1.9237	1.5975	1.5965	1.5894	1.9203	1.9251	1.9262	1.246	1.2521	1.238	2.9716	1.9179	1.2351	2.2633	1.5731	2.2425	1.2123	1.1847	2.2424	1.8653	1.5448	1.8703	2.9587	2.9353	1.8677	2.2668	1.9184	1.8964	2.2486	1.9008	2.5847	1.5661	2.9404	2.6024	2.6214	2.9416	2.9599	1.9211	1.9098	2.257	2.2581	1.9126	2.9457	2.2688	1.903	2.5935	3.2839	2.9476	3.6565	3.3055	3.3012	3.2953	3.9877	3.9711	3.2983	3.9891	3.3013	3.2883	3.9966	4.6698	3.641	2.957	3.9868	3.3038	3.9856	3.6388	2.9544	3.2937	3.633	3.2904	2.9498	3.2891	2.9307	3.6276	3.2869	3.6266	3.9763	3.6536	3.6207	3.3018	3.9741	3.284	2.9614	3.6201	3.2799	3.3011	3.6236	3.2999	3.2747
1.5491	1.8999	1.2382	0.88384	1.5772	0.89676	1.5756	1.9127	1.9134	1.253	1.5816	1.9585	1.2461	1.9278	1.237	1.2756	1.269	2.2923	1.9558	2.2908	1.9639	1.6129	2.3025	1.6193	1.9683	2.2481	2.276	2.2488	3.2792	2.2731	3.3031	1.582	2.625	2.2725	2.245	2.9628	2.9588	2.9587	1.9284	1.9497	2.9449	2.2873	2.2624	2.6123	2.2834	3.3236	2.6332	2.3149	1.9748	2.6525	1.9565	2.3508	2.3026	2.3111	2.697	2.6977	2.3489	2.3504	3.3281	2.9962	3.3321	3.0478	2.6688	3.3329	3.342	2.9986	3.0553	2.7017	3.0069	3.7535	3.4049	3.7317	3.749	3.0599	3.0607	2.7051	3.7519	3.386	2.7098	3.7521	3.3473	4.4352	3.3953	4.0698	3.397	3.0579	4.089	3.7311	3.7319	3.7447	4.0693	4.7598	4.7635	3.3833	4.0944	4.4187	4.7618	3.7436	4.0585	3.7179	3.7196	3.3941	3.3934	4.0613	3.7181	3.7175	3.7409	3.7355	3.7075	3.0234	4.0746	4.0468	3.7342	3.3841	4.0739	4.4001	4.0725	4.0448	4.0724	4.4186	4.0686
2.7273	2.3629	1.6958	1.6966	3.0437	2.0383	2.723	2.0397	2.7292	2.3823	2.0615	2.4209	2.4092	2.0314	2.3821	2.0559	2.033	1.7184	2.4108	2.4132	2.4194	2.7549	2.0717	3.0995	2.075	3.0613	2.7146	3.4515	2.7607	3.0572	3.0513	3.0991	3.4056	3.052	3.0559	3.4019	2.7582	3.0494	3.0499	3.0498	2.7059	2.7533	3.0932	3.0493	3.7829	3.4092	3.7241	3.4073	3.0562	3.7306	3.3946	3.4274	3.0417	3.3923	2.7391	3.0812	3.4307	2.7407	3.3949	3.3928	3.081	3.4007	3.7433	3.4024	4.4354	3.0583	4.1384	3.7842	4.1369	4.1395	3.4522	3.7942	4.1115	3.7962	3.7708	4.1477	4.1401	4.1401	3.4502	4.1139	3.7641	4.4805	4.1144	4.8047	4.455	4.4666	4.8176	4.8184	4.1379	4.8202	4.4745	4.8385	4.1394	4.4468	4.8141	4.4461	5.4693	4.4624	4.8156	4.4649	4.0966	4.4596	5.1528	4.4566	5.486	5.1457	4.4515	4.4274	4.4685	4.1106	4.8179	5.1439	4.1048	4.4623	3.7545	4.4621	4.1043	4.4394	4.1218	4.4481	4.4395
2.033	2.7102	3.3983	2.7101	2.3734	2.373	2.712	3.7465	2.7094	3.4038	3.0905	3.0911	3.7545	3.4038	3.0745	3.4017	3.3962	3.0566	3.7857	3.0972	3.1141	3.4444	4.1384	3.4522	4.1507	3.7581	3.7761	4.4665	4.4492	3.4272	3.4604	3.4556	3.0853	3.4228	4.8027	3.7726	4.4448	4.5028	3.4452	3.7979	3.8111	4.4635	3.4663	3.4199	3.7697	4.4596	3.4156	4.1227	4.4453	3.7831	3.7833	3.7671	3.4187	3.7791	4.4698	4.7966	4.4712	4.106	4.123	4.4745	4.8003	4.4643	4.4592	3.7744	5.145	4.8016	4.4869	5.1535	4.4924	4.129	4.4814	4.4925	4.8466	4.8477	4.4747	4.5091	5.5051	4.1312	5.155	5.5387	4.5012	5.1538	4.8078	4.8082	4.5023	5.1765	4.8372	4.8104	5.1851	5.1729	5.187	4.8473	5.5297	5.8634	5.1732	4.8389	4.8459	5.1776	4.8385	5.5278	5.1771	5.174	5.1757	4.8349	4.827	4.4943	5.8616	5.8585	4.4743	4.4854	5.5152	5.8412	4.8271	4.827	4.473	5.1668	5.1592	5.159	4.8192	5.1592	4.8193
3.5134	3.5386	3.1896	4.2306	4.2314	3.1906	3.8823	3.874	4.5472	3.8727	4.2293	3.8561	3.8843	3.5412	4.2356	4.2321	5.2614	4.9107	4.2299	4.2789	4.9612	4.6174	4.6021	4.6101	4.9171	4.2299	5.2768	4.926	5.2743	4.2484	3.9328	3.9196	5.2795	4.5856	4.9601	4.244	4.9447	4.2862	4.6163	4.6345	4.2929	4.9678	4.9665	3.9359	5.6604	4.6126	4.2545	4.2565	4.2305	4.9368	5.287	4.5712	5.2616	5.286	4.939	5.2866	4.5761	4.9355	5.2602	4.5974	5.2701	4.9393	5.2924	5.2715	5.286	4.6043	5.2733	5.6398	4.9525	4.9553	5.3195	5.3106	4.951	4.9498	4.9707	4.2905	4.9427	4.9588	4.2665	5.9826	4.9427	5.6329	5.2968	5.3136	5.6678	5.2867	5.6311	5.9815	6.0062	4.9667	5.3308	5.3173	5.6335	6.0146	6.0006	5.6503	5.9997	4.9591	5.3221	4.9574	5.66	5.3192	5.6532	5.6528	5.9963	5.6384	5.3056	5.6454	5.3112	5.2885	5.9945	4.9552	5.6388	5.6224	5.3046	6.3122	6.312	5.6382	5.636	5.986	5.6311
4.2442	4.244	4.2438	3.5612	3.9109	4.5869	4.2352	4.252	3.9049	4.2493	4.237	4.9425	4.9256	4.9249	4.9243	4.9249	4.9256	5.6161	4.9203	5.2833	5.2825	5.6428	4.9596	5.6476	5.3308	4.9787	5.6417	5.6082	5.6147	4.6016	5.293	5.2879	5.3518	4.2305	5.2881	5.9879	5.6813	5.6517	4.9611	4.6636	4.6394	4.3118	5.2955	5.6853	5.6986	5.3427	5.6834	4.967	4.9671	5.3006	5.3212	4.9561	5.9803	5.6408	5.6552	5.6696	6.3227	5.2998	6.6883	6.0127	6.0092	6.3377	6.0143	5.6772	5.314	4.9792	5.3221	6.3688	6.0178	6.7168	5.6756	6.032	6.3623	5.3472	6.3787	5.6838	5.6997	6.0233	6.0315	6.0191	5.6792	6.0156	5.678	5.676	5.3301	6.3604	5.6771	6.0143	6.0147	6.3829	6.0433	5.3536	5.7037	6.3836	6.3497	5.7031	5.6964	6.6983	6.0229	5.6944	6.3395	5.3359	5.0014	5.3349	7.0608	6.3366	5.651	5.3284	6.358	6.0115	6.0175	5.6772	6.0231	5.6829	6.3627	5.3213	5.6713	6.0113	5.3153	6.0053	6.0116
5.315	6.346	5.6556	5.6604	5.6548	5.6606	4.9615	5.9933	5.6521	5.3126	5.6594	5.314	5.3145	5.9929	5.9983	5.6576	5.6531	6.3456	5.9898	5.3127	6.3469	6.6812	6.0265	6.0212	6.7184	6.0671	6.0313	6.7217	6.382	5.6924	5.9951	6.383	5.7303	5.7298	5.7173	6.0715	6.0249	6.3337	6.0208	6.435	6.0742	6.4236	7.0199	6.0124	5.6348	5.0489	5.7433	5.9884	7.0284	6.3145	5.6247	5.3265	5.6492	7.029	6.6722	6.6751	5.9858	5.9867	6.3552	6.0069	6.3414	6.3614	6.0139	6.3656	6.013	5.652	6.351	6.3714	6.0003	5.347	6.0036	6.3825	6.3845	5.6627	7.0579	7.0454	6.3826	7.0606	6.0068	6.6966	7.0467	6.6968	6.6893	6.0258	6.3814	6.3779	7.3946	6.7172	7.0413	6.3655	6.3797	5.6833	6.3735	6.3735	7.0635	6.3732	6.3589	7.3883	6.0252	6.7105	6.7038	6.7066	7.3958	6.3649	6.7008	6.3605	6.0101	6.3637	6.3633	5.6691	6.0114	6.0072	6.7009	6.3568	6.7004	6.6966	5.3227	6.3565	6.0067	6.0055	6.0056
6.3833	6.3969	6.0687	6.0574	6.7483	6.3992	5.71	6.7508	6.404	5.3818	6.0627	6.7512	6.0578	7.0886	6.0592	6.4037	6.4182	6.7537	7.4428	6.7659	6.7464	7.0907	6.765	6.09	6.8019	7.1174	7.4422	6.413	6.0745	7.452	6.7462	6.4101	6.7999	7.4781	6.3964	6.4291	6.7947	6.7919	7.4783	6.8117	7.4773	6.448	7.0941	6.3902	6.7539	6.4287	7.8426	6.4223	6.4183	5.7305	6.0643	6.0521	6.7686	7.109	7.0834	7.0978	6.4082	7.1102	7.431	7.773	7.0989	7.0873	7.1036	6.7523	7.1327	7.448	8.1679	7.1343	6.7969	6.4497	7.4925	6.8051	7.4974	7.1252	8.5305	7.5017	6.1146	6.8194	7.1603	7.1463	7.1464	6.8204	7.1466	7.5107	6.4708	7.14	6.8143	6.8184	7.5049	7.1553	7.1557	6.8376	7.5101	7.5101	7.1575	7.5034	6.813	6.8125	6.8295	6.4649	7.1538	6.8266	7.5019	6.811	7.1586	7.4944	5.7778	7.1514	6.8033	6.8168	7.1504	7.1563	7.1561	7.1507	6.4543	7.4945	6.4606	6.1143	7.1507	7.1283	7.1445
7.4613	6.7749	7.4609	7.4645	7.4603	7.4604	7.8012	7.462	7.1266	7.4633	7.4633	6.4803	7.1257	7.8489	7.1682	7.125	7.8495	6.7723	7.1264	8.4964	8.1994	7.1686	7.5063	7.5067	7.5389	7.8767	7.1418	7.8483	7.1425	7.1657	7.5354	8.1698	7.4776	7.5039	6.7816	7.5172	7.1625	7.8155	7.5206	7.1825	8.2074	7.5245	7.8688	7.1998	7.1632	7.1656	8.2499	6.7953	6.7816	7.8182	7.4609	7.4574	7.8197	7.4739	7.4583	6.7687	7.8156	7.8005	7.4785	7.4635	7.8166	7.4626	7.4649	7.1612	7.8439	7.8467	7.8159	6.8226	7.8213	7.4768	7.5134	7.5157	7.4838	7.8593	7.5208	7.8361	7.8371	7.8643	7.8448	7.8577	6.8018	7.8458	7.8497	7.5061	8.1825	8.1966	7.1669	7.1462	7.8404	7.8408	7.5012	7.1616	7.8458	7.1699	7.5061	7.502	6.4792	7.4987	7.1542	7.1573	7.1523	7.1551	7.4942	6.8071	7.8301	7.4955	7.4857	7.4893	8.5128	7.4863	7.4884	7.148	7.8278	7.8253	7.1452	7.1364	7.8225	7.4762	8.5102	8.5063	7.5041
