9.1294	8.4292	8.0673	8.4254	8.4234	8.0612	8.7695	7.7071	9.1155	8.7633	9.4887	8.7791	8.4308	8.7826	8.7845	9.1368	9.499	8.0805	9.1434	8.7955	8.1046	9.5069	8.4455	8.7947	9.1436	9.5025	8.0815	8.0802	8.7894	7.7453	7.7439	7.7305	7.7499	8.8126	8.4648	7.7567	8.4691	7.7612	9.1738	9.5361	8.1158	7.7639	9.1729	8.1107	8.1092	8.4676	9.1662	8.1116	7.3925	8.8184	9.1671	9.1717	8.8235	9.1754	8.4699	8.4792	9.1817	9.8938	8.8357	8.4876	8.8365	9.1856	8.484	9.1829	8.1021	8.4778	7.7489	7.7475
8.7667	8.7175	8.7178	9.4764	8.7676	8.7692	9.1305	9.1319	9.4831	8.0737	8.7757	9.1375	9.4872	9.136	9.1347	9.1336	8.7723	8.0708	9.1299	8.4154	8.7672	9.1232	9.1287	9.8385	9.1305	9.4832	9.1358	10.559	9.4909	9.4933	10.566	9.8562	10.205	10.564	7.6892	9.1414	9.1074	9.1063	8.7777	8.0761	9.8122	8.3901	10.525	10.166	9.108	9.8202	9.1116	9.1133	9.1153	10.177	9.469	10.178	9.8261	11.245	9.1139	9.113	9.8219	9.1105	8.7561	9.4651	9.4638	8.0522	8.7572	10.54	10.172	9.8232	9.4652	9.8273
9.0956	11.587	9.097	10.165	9.8034	9.4513	9.4492	10.157	10.156	10.504	8.7597	9.0816	9.4675	9.1103	9.4721	9.1143	10.187	9.8287	10.191	10.904	10.546	9.8382	9.8378	10.197	9.1259	9.1249	10.194	9.1233	9.4827	9.4816	9.1073	10.176	10.179	9.821	10.184	9.8256	10.538	9.83	11.252	9.1235	9.4855	9.1262	10.545	10.193	10.192	9.4802	10.189	9.4767	9.4751	10.184	10.532	10.548	11.622	10.554	10.206	11.269	10.211	9.1429	10.926	9.1472	9.1491	9.1496	8.0881	9.857	10.566	10.565	10.563	10.562
8.823	9.5305	9.8884	9.5288	10.24	9.5317	10.953	9.895	11.317	9.5385	10.251	10.612	10.254	9.9035	10.962	9.9012	10.61	9.1885	9.9043	10.246	9.9017	10.251	10.249	10.253	9.9051	10.258	9.9034	10.263	10.976	9.9187	11.341	9.9231	11.344	9.9225	10.632	10.63	9.5584	10.267	9.9155	9.9139	9.5525	9.9109	10.266	10.631	11.342	10.274	9.9257	10.278	11.35	11.351	10.994	12.416	10.995	10.284	11.704	11.703	10.282	10.64	10.989	10.988	11.347	10.635	11.681	9.9281	11.098	10.619	11.682	11.334
10.965	9.8952	10.966	11.664	11.312	10.96	10.598	9.5435	9.8856	10.954	10.243	10.952	9.8872	10.6	10.961	10.254	9.5455	10.258	10.97	11.673	9.9048	9.9074	10.978	10.267	10.266	11.325	10.975	10.974	11.323	10.263	10.268	10.617	9.1959	10.621	9.9132	10.625	10.627	11.689	10.631	10.633	11.345	9.9261	10.995	10.283	11.342	11.69	10.988	11.337	12.396	12.051	12.044	12.399	11.342	11.345	12.057	12.059	11.002	11.704	12.777	10.298	11.36	11.712	12.071	12.069	11.465	10.76	11.375	11.724
9.1644	9.5384	11.668	9.8985	9.5404	11.673	10.614	9.9063	11.678	11.68	12.392	10.623	11.684	10.622	12.031	10.62	10.259	10.617	10.256	10.615	11.674	10.639	12.411	11.344	11.346	12.419	12.062	11.714	9.947	11.01	10.303	11.725	11.724	11.362	11.01	10.298	10.657	10.656	10.654	11.002	10.978	10.626	9.5828	11.691	12.043	12.045	9.9266	12.049	12.052	12.054	10.646	10.996	10.995	10.995	12.764	11.703	11.342	12.051	11.34	11.339	11.014	11.722	13.496	13.498	13.11	12.402	13.114	13.116
11.322	11.672	11.67	11.318	10.606	10.954	11.663	10.601	10.95	10.949	10.614	10.613	10.965	10.967	10.969	12.041	10.623	11.335	12.048	10.98	11.342	11.693	11.342	10.981	11.69	10.979	11.339	10.978	11.337	10.977	10.983	10.982	11.347	9.9283	10.99	10.292	12.414	10.996	10.648	11.36	12.072	10.65	11.709	11.707	11.706	11.355	10.643	11.702	11.701	10.666	10.665	11.014	12.441	12.093	12.805	12.098	12.451	11.743	12.106	13.528	13.169	12.458	12.816	13.165	13.153	14.211	13.51	12.799
11.19	11.191	11.902	11.903	11.904	11.906	12.258	11.2	10.492	10.844	11.554	10.493	11.202	11.911	10.839	10.488	10.486	11.195	10.49	11.908	11.907	11.912	11.914	12.267	11.209	12.272	12.275	12.278	11.931	11.574	12.283	11.572	12.281	11.93	11.568	10.856	11.925	10.503	10.852	11.926	12.278	11.22	12.642	11.574	11.577	12.649	13.361	12.294	11.946	12.298	12.657	13.006	12.655	12.294	12.293	11.582	11.941	11.23	12.695	13.754	14.103	13.408	12.34	13.412	13.064	15.197	15.549	14.131
11.211	11.569	10.856	11.914	11.562	11.56	11.198	10.487	10.851	11.203	11.565	12.276	10.858	12.28	12.632	11.924	11.926	12.638	12.64	12.289	12.288	12.997	11.576	12.636	11.925	11.214	11.573	11.229	11.938	11.592	12.304	11.597	12.659	11.951	12.313	12.315	12.667	12.319	13.029	11.958	11.956	12.665	12.314	12.663	12.312	11.951	11.24	11.594	12.653	11.947	12.66	12.312	11.955	12.667	13.03	13.032	14.095	13.737	12.678	12.326	12.675	13.384	13.032	13.731	13.699	13.348	13.722	13.721
10.95	10.601	12.022	11.664	11.665	12.736	13.087	13.438	12.026	11.315	11.314	12.023	11.661	11.31	10.964	12.033	12.381	12.74	11.323	10.965	12.388	12.75	13.103	12.045	12.758	13.111	11.694	12.054	12.053	12.052	12.402	11.341	11.69	10.268	10.653	11.361	10.649	12.068	11.713	12.785	11.717	12.43	12.432	13.145	12.087	12.439	12.801	13.15	12.089	12.438	11.727	12.086	11.725	13.144	12.079	12.428	12.787	12.426	13.142	12.084	12.797	12.089	12.801	14.573	16.695	14.917	13.499	13.858
