8.3533	8.3865	6.9391	7.998	8.697	6.9703	6.9677	8.3807	7.3346	8.383	8.0379	7.6815	8.3845	6.9756	9.0933	9.7919	8.3862	9.0949	8.3867	8.3927	8.7448	7.6922	8.038	7.6899	8.0396	7.6847	8.7432	7.6881	7.696	7.6924	8.0499	8.3992	8.0417	7.3732	8.7397	8.7389	9.1035	8.0446	8.047	8.3992	6.6746	8.081	7.3447	8.0781	7.7258	8.4252	8.7799	9.1424	8.4375	7.7344	8.784	8.786	7.3826	9.1435	8.7779	8.776	8.0847	8.0711	8.4358	7.5269	8.44	7.0229	8.7712	7.3683	9.1702	7.0402	8.4622	7.4128	6.3496
7.434	9.1971	9.203	8.8509	9.543	8.8468	8.4783	8.8452	8.8405	8.4849	9.193	7.7874	8.1365	8.4862	8.8413	9.8949	8.8429	10.605	7.7885	8.8519	9.2007	8.8528	7.4437	8.1397	8.1431	9.5529	9.2017	8.8546	9.2074	7.4526	9.9127	9.5633	8.8618	8.8603	8.8633	9.2122	8.8568	9.9159	8.8669	8.8654	7.824	9.2348	8.5091	8.1532	7.8012	8.1673	9.227	8.8811	8.1721	9.9354	8.8863	9.2352	9.2338	9.5961	9.9317	9.5946	9.6848	8.5309	8.5335	8.1774	9.6043	9.2534	9.2522	8.5341	9.2502	8.5457	8.5206	8.8843	8.1993
9.2514	8.9056	9.9643	9.2558	8.9033	9.5981	8.8953	9.5979	10.31	8.9005	9.2526	10.665	9.6057	9.9651	9.2536	9.2527	9.6016	10.334	9.6302	9.6286	9.2806	9.9934	8.9373	9.9932	9.6322	8.9303	9.284	9.6296	9.9982	8.9402	10.003	10.006	10.355	9.6435	9.9963	8.9343	9.2837	9.6357	9.6381	8.5889	7.894	9.6433	7.5438	9.654	8.952	9.3005	9.2991	10.362	9.3033	7.8873	10.017	8.6008	10.717	9.7306	9.3042	10.014	9.296	8.9488	9.6514	9.3031	8.9547	7.5449	7.8941	9.3038	9.2729	9.285	9.2835	10.68	8.6009
9.9218	9.2118	9.5735	9.9233	10.271	9.1826	9.8908	10.589	9.1793	8.4805	9.5432	9.5452	9.8969	9.2208	10.596	8.4838	8.8669	10.276	10.062	9.9291	10.248	8.5268	10.637	8.5245	9.5882	8.8765	9.5864	9.9359	9.9392	10.642	9.9402	9.2359	8.901	9.6101	9.2486	10.294	9.6065	10.305	10.309	10.66	9.9622	8.887	9.598	9.2361	9.9448	10.294	9.5916	9.9565	8.1824	9.9455	10.648	11.36	10.65	11.009	9.9477	10.297	10.63	9.5783	10.283	9.6085	9.9368	10.289	9.9389	10.027	9.7477	9.329	11.018	9.6059	10.66
10.567	10.208	10.569	10.209	9.1558	10.204	10.562	9.8544	9.8554	11.268	11.27	10.211	10.213	8.8163	10.226	9.1739	8.8124	10.208	9.8585	9.1744	11.288	10.765	10.344	10.942	10.231	9.5429	9.8786	11.302	10.245	10.248	10.961	10.252	10.965	9.9166	9.2154	9.5642	10.623	10.261	9.9139	8.4785	8.4804	10.63	10.981	11.329	11.328	10.95	9.5374	11.297	12.36	11.302	11.654	12.717	10.64	11.656	10.278	10.988	11.687	10.986	10.64	12.042	11.344	11.346	12.047	10.989	11.17	11.498	11.442	11.313	12.377
10.689	10.69	10.34	10.012	10.337	11.409	10.357	11.406	11.408	11.77	11.062	11.773	10.365	11.415	9.2764	11.062	10.711	10.009	9.9843	10.337	11.039	10.342	11.394	11.753	9.6751	8.9735	11.75	10.033	10.387	10.74	9.6826	11.806	11.446	11.445	11.094	11.442	10.354	10.702	10.006	10.708	11.77	11.412	9.6647	10.023	9.6617	10.371	10.719	12.128	9.3348	11.424	12.487	11.789	11.102	11.428	11.451	12.136	10.399	11.098	11.813	11.105	11.107	12.17	12.519	11.441	10.389	10.848	11.206	12.846	12.5
9.5439	10.945	10.945	9.8956	10.59	11.299	11.301	9.891	10.593	11.305	10.947	10.599	12.009	11.658	9.1896	10.245	10.598	10.597	10.6	11.662	11.665	10.607	11.667	8.8588	10.955	12.014	11.677	11.68	10.622	11.336	10.628	10.281	10.98	12.038	10.627	10.268	10.617	9.9192	9.5707	11.333	12.036	10.976	12.035	11.684	10.985	11.681	10.282	10.986	12.759	10.99	12.763	12.054	12.403	10.305	11.004	12.064	11.003	11.006	11.719	12.072	12.424	12.075	13.833	14.182	12.414	12.062	13.121	13.474	13.826
11.835	11.485	11.833	11.831	11.129	11.15	11.5	10.442	11.154	10.806	11.158	11.859	11.157	9.7392	9.3878	11.847	11.496	11.148	11.851	11.853	10.805	11.506	12.565	12.564	12.213	11.846	10.437	10.8	12.214	10.806	12.22	11.859	11.858	9.7492	11.158	11.157	11.158	10.81	11.512	12.574	11.866	11.514	12.223	10.811	10.123	12.243	10.475	12.247	12.6	10.842	11.544	11.543	11.892	11.891	11.893	11.892	12.602	12.258	12.611	13.664	13.315	10.846	13.662	11.894	11.852	12.911	15.02	13.976	14.678
12.652	10.539	10.531	10.528	10.876	11.586	10.177	10.88	11.592	11.233	11.593	11.232	12.291	9.8227	11.232	11.591	11.594	11.946	11.948	12.3	12.65	11.949	11.598	11.597	10.886	10.902	11.615	12.668	11.971	12.324	11.262	11.972	10.574	11.969	10.921	11.274	11.986	11.637	11.989	13.401	11.989	12.337	11.986	10.908	12.317	12.321	11.623	13.385	12.678	11.979	11.978	11.977	13.736	11.638	12.687	11.641	12.694	11.286	12.349	13.41	14.109	13.047	12.696	11.442	11.404	11.679	14.492	13.444	14.856
10.616	11.324	9.5447	10.953	10.594	11.655	11.656	12.009	12.01	11.658	12.007	12.006	10.608	11.667	10.968	12.02	11.322	11.674	12.026	12.375	13.084	11.296	10.584	10.944	11.648	12	13.063	12.006	12.007	12.357	12.716	9.9177	10.977	11.326	11.68	11.682	12.034	12.386	12.746	12.034	11.332	12.381	11.333	12.382	10.987	11.689	12.752	13.104	12.394	13.803	13.102	12.391	12.39	12.042	12.397	13.11	11.702	12.765	13.114	13.813	12.762	13.111	10.992	12.517	13.965	15.238	13.13	14.543	13.831
9.0913	10.499	10.85	11.201	11.552	11.554	10.855	13.673	12.962	11.354	12.713	11.201	11.202	11.204	12.266	12.618	11.91	13.319	12.268	12.266	12.615	10.847	11.2	11.552	12.965	11.557	12.27	12.269	11.558	12.268	11.907	9.4685	10.173	11.235	12.298	11.939	12.3	12.298	11.937	11.585	10.907	11.605	10.91	11.262	11.965	11.617	12.328	13.027	12.326	12.324	11.263	11.585	11.94	13.353	13.005	12.658	13.358	14.417	13.356	13.004	9.8256	11.235	11.239	13.125	15.434	15.076	14.726	14.025	13.673
11.373	11.373	11.735	11.736	12.436	12.784	13.142	13.14	10.821	11.255	11.393	12.805	11.756	12.808	13.17	12.808	12.457	10.695	10.666	12.075	11.728	13.141	11.733	12.786	12.787	12.086	11.735	12.085	11.777	11.066	12.482	12.484	12.137	12.839	12.488	12.837	13.196	12.134	10.025	11.784	12.14	11.432	12.145	12.847	12.146	13.205	12.144	12.493	10.375	10.373	11.08	11.432	12.495	13.207	13.906	13.905	13.554	12.843	11.424	12.833	12.268	11.554	13.285	13.556	14.594	14.593	14.241	15.65	12.15
11.265	8.7844	10.894	11.246	11.607	11.958	11.609	11.248	12.145	12.551	11.954	10.545	11.605	11.607	12.309	11.611	12.313	13.373	12.312	13.02	11.609	10.58	11.642	10.235	11.998	12.351	12.004	12.003	11.652	13.412	12.001	8.8319	10.595	10.948	12.36	12.012	11.663	12.012	11.661	12.01	12.009	10.601	10.604	11.307	12.369	13.082	13.433	13.432	11.311	12.02	13.079	11.64	12.694	12.347	11.999	13.762	13.062	13.761	13.41	14.109	11.288	12.71	15.529	14.475	12.758	13.12	15.579	14.167	14.875
11.046	10.697	12.108	11.759	11.76	12.458	11.756	12.454	10.691	10.877	13.156	12.797	12.449	11.929	12.452	12.801	12.449	11.388	11.386	11.028	11.381	12.093	12.446	12.099	12.1	12.449	12.099	12.098	12.798	11.759	11.054	12.117	12.469	11.412	12.471	11.41	12.119	13.178	11.767	12.109	11.404	10.707	12.819	12.822	12.821	13.18	13.879	12.468	10.707	13.539	13.195	13.197	13.307	14.252	13.551	14.25	13.548	12.487	12.486	13.898	13.904	16.366	15.668	14.261	13.158	14.557	14.613	14.552	12.79
10.299	11.697	11.71	11.011	12.773	12.774	12.425	12.773	11.361	12.069	12.768	11.349	12.902	12.199	12.764	12.066	11.708	11.358	12.416	12.415	12.414	11.352	11.038	10.691	12.454	12.107	12.459	12.109	11.398	11.747	11.396	11.045	10.698	11.764	12.476	12.479	12.48	12.479	12.828	12.827	12.476	10.688	12.102	12.105	12.457	13.16	12.111	12.46	12.808	12.808	13.516	12.455	11.75	11.755	13.528	12.47	12.47	12.469	13.528	13.167	14.359	15.726	13.244	13.863	13.175	13.177	14.586	14.234	14.232
11.691	11.339	12.036	11.334	12.388	12.039	12.39	13.802	12.043	12.041	13.241	12.748	13.447	12.035	11.367	13.481	12.423	11.725	12.427	13.137	12.076	11.375	12.074	11.373	11.709	10.669	12.065	12.068	12.07	13.129	12.419	11.717	12.416	11.716	11.032	11.385	11.738	12.44	12.092	12.091	12.8	12.439	11.037	12.087	11.724	11.026	12.429	12.431	12.432	12.431	12.08	13.139	12.078	12.076	12.104	11.756	12.108	11.761	12.821	12.46	12.324	12.297	13.272	13.515	12.421	12.073	12.784	13.836	13.835
11.649	12.697	11.645	11.993	12.341	12.338	10.58	11.655	11.656	12.358	12.357	11.655	13.765	12.003	13.052	12	11.976	11.629	11.981	11.634	12.335	11.634	11.633	10.572	11.271	10.964	11.679	11.682	11.325	11.687	12.738	11.686	12.036	12.385	10.624	11.683	10.629	10.632	12.378	12.73	11.319	11.678	12.377	11.676	12.026	11.698	10.97	11.706	12.059	11.711	12.76	12.759	12.057	12.056	11.705	12.057	12.41	11.716	12.068	12.55	11.15	12.542	12.846	13.114	12.711	13.06	12.039	12.74	13.452
