1.4217	0.71067	-0.3596	-0.016052	-0.015279	0.34069	-0.0087062	-0.3699	-0.36861	-0.72655	0.70541	-0.71877	1.0566	0.3459	-0.73426	0.68706	-0.73492	-0.022759	-0.73478	-0.73409	0.32913	0.33152	-0.38062	-1.0938	-0.73062	-0.38	-0.016401	-1.0901	0.34105	-0.37771	-0.71975	-1.0877	-0.36752	-0.71897	-0.36707	-0.36638	0.34531	0.70668	-0.71757	-0.34745	1.0601	-0.0019095	-0.0016415	-0.36102	-0.00061265	-0.00026637	0.35056	-0.69393	-0.018332	-0.018263	-0.01777	0.33309	-0.01627	1.0465	1.0471	1.0473	1.4091	2.1102	2.1104	2.1117	2.4726	1.4041	1.0432	0.69344	-1.4478	-0.017	0.70259	1.4074	-1.4464	-0.37621	-0.38243	0.67419	-0.38078	0.69245	-1.0838	-0.74745	0.69343	0.33286	1.0454	2.0911	1.0297	1.0305	0.68032	1.0148	1.3924	-0.04663	1.3591	1.377	3.1326	1.3612	2.0792	2.4408	4.1966	1.7315	2.7923	2.0828	1.7319	2.0838	1.7164	2.0847	2.0857	1.4026	2.7974	2.4479	1.0426	2.8158	3.1766	0.69286	1.0441	2.4672	4.2395	1.4057	2.1078	1.0468	3.8914	2.116	-0.0074662	0.34931	0.34371	0.00093362	0.018017	0.73024	0.35302	1.4243	2.487	1.7693	1.7691	0.34801	0.68801	-0.73567	2.1009	1.0469	0.33441	-0.74306	-1.4464	-0.74152	-0.7388	-1.7997	-0.35731	-0.70778	1.0504	1.0503	-1.7967	1.756	1.405	1.0461	-0.72093	0.34271	-0.37719	-0.72104	-2.1524	-1.086	1.7607	-3.2129	-1.4364	0.69334	-0.72246	0.33407	-1.4566	-0.39294	-0.032095	-1.1036	-1.7922	-0.3744	2.1193	2.4576	3.4916	4.5633	1.7471	-0.030198	2.0983	3.17	3.1703	2.8067	2.8065	3.1671	3.1674	3.5186	2.0819	2.4433	2.7942	2.0833	2.081
0.64157	1.3542	-0.41993	-1.1144	1.0051	0.27393	0.27323	-0.085701	0.27498	0.98727	0.62805	0.62691	-0.083779	0.98809	-0.79419	-1.5053	0.27961	-0.79245	1.3426	-0.43094	-1.143	-0.79064	-0.072205	-1.1331	-0.78218	-1.1395	0.64211	0.29212	-0.068552	-0.06753	-0.41834	-0.066639	-0.43565	-0.43533	-0.08446	-1.1468	0.2767	0.28506	-0.42609	-0.43299	0.28087	-1.1439	-1.1359	-0.79137	-0.078553	0.63284	0.64093	0.63362	0.28363	1.3472	0.28503	-0.4261	0.28567	0.99842	0.63682	1.3486	0.64572	1.7005	2.4131	1.7016	1.008	2.7741	2.0639	0.28453	0.63552	-0.77399	1.3541	1.7055	0.62479	1.337	1.6805	0.59576	-0.11542	1.6548	-0.44021	0.24392	1.3059	0.24556	0.59599	1.3089	0.24711	1.6628	0.60169	1.665	2.0259	1.3149	1.6669	1.6688	2.0289	-0.12077	1.6699	1.3198	0.95271	3.8043	0.96794	1.3218	3.078	1.6738	0.97319	2.3864	3.8086	2.7476	2.0345	2.3846	0.97631	1.6782	2.0392	2.0394	2.4145	2.7571	1.6862	2.0469	0.62442	2.0547	1.6947	0.63137	0.27513	1.3456	0.27618	0.62633	-0.78947	0.99462	-0.070306	1.7036	2.768	2.7694	2.0582	0.63639	0.99022	-1.1377	1.7056	1.3555	0.2868	0.25112	0.60469	2.0269	0.60464	-1.8546	-1.4961	-1.8461	-0.41541	-0.77633	2.0632	1.7028	2.7672	1.3466	1.7048	-0.41914	0.29361	-1.4838	-0.7854	0.28782	0.63955	-0.78404	-0.42171	-0.081928	0.98382	1.3355	0.24701	-0.82416	-2.2471	-2.5954	1.3117	1.339	2.4013	3.8035	3.8042	2.0395	1.3222	-1.5412	-1.1815	2.0405	2.0574	2.408	2.7688	3.1196	1.6981	1.6992	2.409	2.7708	0.98268	-1.1601	1.3334
0.31739	0.31766	-0.026082	0.32576	0.31956	-0.43164	0.64139	0.28687	-0.068616	0.6435	-0.43027	-0.42841	0.29059	-0.066512	-0.058983	-0.41956	-0.79	0.27396	-0.7895	0.63513	0.27565	0.27553	-0.074031	0.2771	-0.43379	-0.78375	-0.072816	-1.4947	-1.4956	-0.77502	-1.1372	-0.42321	-0.42962	-0.068847	-0.77903	-0.067403	-0.4192	-0.058957	-1.1306	0.29226	0.65385	-0.056812	1.3561	1.0064	-0.054244	0.65702	1.3588	-0.054535	1.0085	0.65856	0.65875	0.27861	0.27886	2.0525	1.7029	0.99194	2.4146	3.4762	2.4162	1.7054	2.0562	1.7067	2.0571	2.0582	1.3469	1.7083	-0.7758	-0.070577	-1.4958	-1.4932	-1.1497	-1.499	0.24836	0.24976	-0.074018	0.28535	-1.8828	-0.071661	2.0518	1.7024	1.7024	0.96502	1.3443	1.7046	-0.06842	0.27978	-0.43006	2.0543	2.416	0.62368	0.62536	2.0387	0.97753	3.4379	0.26767	-0.083099	-0.082298	3.4634	1.6645	0.98052	2.044	2.0208	1.3104	1.3381	2.7337	2.383	3.095	1.3399	1.6736	1.7006	0.63893	-0.78331	-0.063641	-0.069167	0.64877	-0.77326	0.28861	0.64916	1.344	2.0628	0.99401	1.0011	0.65831	0.65782	0.298	1.0087	1.0099	2.7823	1.7218	1.7144	0.29979	1.3604	2.4128	2.7569	2.0461	2.0475	1.3356	-1.1831	-2.9299	-3.2757	-0.074284	-0.78033	-0.4284	0.27686	1.3394	2.411	0.99001	-0.065127	0.28568	-0.42562	1.7028	0.28177	0.63537	-0.068323	0.99435	-0.06616	-1.496	0.64063	1.7032	1.7041	-0.45653	0.28195	-1.4921	0.99411	1.001	0.28526	-2.2373	-0.43289	1.0037	-1.139	-1.144	-1.4817	3.1144	2.0428	2.4028	2.7912	2.0808	3.8268	3.1163	2.7572	2.4066	2.0465	2.0514
0.72306	-0.3584	0.70419	0.35454	0.35357	0.67535	0.67516	-0.034323	1.0274	-0.74635	0.32794	0.67815	-0.031996	-1.095	-0.74393	0.33004	0.32994	1.0325	0.33194	-0.028859	-0.36173	-0.01137	-0.72196	-0.35955	-1.0885	-1.4326	-0.0075298	-1.0701	-1.4292	-0.71738	-1.0676	0.35528	-1.0667	0.35703	-0.73438	0.33862	-0.021587	-0.021214	-0.021024	0.33801	-0.019821	-0.019839	0.34222	1.0439	-0.37209	0.69457	-0.019492	0.34475	1.4066	0.69602	0.3454	-0.36604	0.34636	0.6976	1.4093	1.0496	0.69911	2.1216	1.0474	1.4109	0.35062	-0.0085174	1.0491	0.70231	0.3525	1.0541	-0.023595	-0.02295	1.0385	-1.4462	1.0207	0.64334	0.29414	-0.073439	-0.75017	-0.38844	-0.74976	-0.38802	0.32395	-0.063153	0.64901	0.29946	-0.77919	0.65175	1.3563	1.7075	1.7084	1.7093	2.0634	0.29189	-0.068193	1.7053	2.7834	2.7843	0.29449	0.30211	0.64629	0.99753	1.7085	2.427	1.7098	0.9995	1.3669	1.3744	2.0861	1.7257	1.7196	2.0807	1.3775	1.7554	-0.044724	1.4054	0.67546	1.3875	-0.06199	1.0274	0.6768	0.32638	0.3268	-1.4409	-1.0786	-0.016864	-0.72735	0.34482	1.0288	-1.7893	-0.36929	-0.72913	0.69338	-0.72638	0.3444	1.4054	1.0449	1.7563	1.0488	1.3924	1.033	-1.117	-1.1244	-2.8762	-1.4341	-2.4986	0.69726	2.1238	1.0526	2.1076	1.7473	-0.025933	-2.1468	0.7043	0.33653	1.3997	1.4002	1.7517	-0.37191	2.1138	0.34203	1.4044	1.3869	0.67656	0.65047	2.4238	1.0016	0.679	-1.1214	-1.8438	1.3782	-0.39443	-0.73134	-0.36801	-2.5019	-1.0778	-0.3436	1.0699	2.1386	2.4889	2.1388	2.8502	2.4938	1.4327	2.8549	3.5662	1.0737
-0.70923	1.4146	0.35313	1.0648	1.7763	-0.71719	-1.071	0.69672	-0.71529	-0.70886	0.70541	0.70579	0.3559	-0.3618	0.35583	0.35743	0.0066663	0.68818	0.33891	0.3388	1.0521	1.0513	-0.72128	0.34216	0.34132	-0.71932	0.34353	-0.0068572	-0.0067334	-1.4289	-0.71695	-1.077	-0.71464	-0.0039594	0.69815	0.6995	-1.4262	-0.70621	0.70584	0.0065254	0.7075	0.0065915	1.4202	1.0696	0.0095363	1.7823	1.7832	0.36041	0.7118	1.7835	0.71324	0.71322	-0.0065781	1.766	1.7668	1.0561	1.4073	1.4077	1.7684	1.0578	1.409	0.69905	1.0593	0.34899	1.4111	1.0613	1.061	0.33712	-0.0058489	0.34492	1.7682	1.0581	-0.37025	0.33411	0.69302	0.34264	-0.013813	0.33661	-0.71723	-0.0059536	-0.0051257	0.68838	0.68399	1.0514	1.7569	0.69246	0.3438	-0.37358	0.68851	-0.038864	1.0051	2.0932	2.0938	1.0335	0.29715	1.0078	1.7454	0.64855	0.64841	-0.73573	1.754	2.816	1.7554	1.7624	2.1134	2.4742	2.4681	3.1788	2.1155	1.4054	0.34397	2.1172	1.0564	1.0565	0.68992	0.0025989	2.1196	1.7624	1.0581	0.70398	0.71039	0.36119	0.0041921	0.70616	1.7779	2.8387	0.36247	0.35638	0.36241	0.71364	0.36352	1.0749	1.4189	0.33704	1.049	0.33835	-1.8097	-1.8107	-0.030582	-0.38467	-0.37052	0.69141	0.023744	-1.0741	0.024961	0.34872	-0.36197	-1.0734	-9.2268e-05	1.4121	-0.005624	0.6955	1.0559	2.4725	1.4025	3.185	1.7642	0.34332	0.69517	-0.71693	-0.01151	0.69736	-0.0031539	-0.0034374	-1.4313	-0.75238	-0.04439	-0.364	0.69804	1.0417	0.33125	0.69884	-0.37904	-1.4249	0.70613	2.4881	2.8394	2.489	2.8404	2.1302	0.006871	2.1313	2.1248
0.6973	0.69833	-0.012365	1.76	0.69984	0.31912	1.3917	0.68088	0.68231	0.32117	-0.028572	1.0339	-0.37818	1.0342	0.32417	1.0359	1.0372	0.68746	-0.02464	-0.022919	-0.71798	-0.0055456	-0.73304	-0.0045013	-0.71622	-0.35389	-0.0037105	-1.4247	-0.353	0.3484	-0.0010358	-0.35132	-0.35053	0.6915	0.33212	-0.72938	0.33364	-1.0786	-1.4399	0.33495	-0.015278	-0.014772	-0.36525	-0.72452	0.69836	-1.0744	-0.011427	1.4102	0.33909	0.34669	-0.36092	0.34042	1.4132	1.7637	0.70288	1.0534	1.4143	1.4152	1.4154	1.7666	2.4775	1.0566	0.70618	0.34591	2.1292	0.70844	1.4193	0.33108	0.70653	-0.037199	0.6743	0.67531	-1.8126	-1.0995	1.0412	0.33035	-0.74725	-0.37001	-0.72892	-1.0945	-0.72885	-1.0794	1.3921	-1.0779	-0.37849	0.68463	1.0327	-0.025353	-1.447	-0.40055	0.32789	2.1109	1.0372	2.8224	1.7519	2.1128	-1.0811	3.1713	1.0432	1.0438	1.0405	0.70743	1.0422	1.7698	1.4201	1.0458	1.0459	0.35005	1.0611	3.9046	2.1339	2.116	1.0308	2.1162	1.756	1.757	2.1037	0.68201	0.68151	-0.73996	-0.72339	-1.0745	2.1213	1.745	1.0341	-0.026741	-1.0724	-0.025914	-1.4332	0.34734	1.0582	-0.0031061	1.763	3.5351	1.0521	-1.8018	-1.8016	-0.73909	-1.0722	-1.4332	-1.4324	-0.37314	1.4168	1.0563	-0.0049753	-0.71543	1.0572	-1.777	-2.1372	0.0034353	0.34823	-0.018716	-0.018111	-0.36811	2.4671	2.1182	2.118	1.3893	0.67983	-1.0791	-0.7274	1.7568	2.1181	0.69632	1.3944	-1.1316	-1.8187	-0.41887	0.66919	2.819	-1.4483	-4.3019	-1.8141	-2.5527	-1.0861	2.8168	1.4322	3.2042	4.2657	3.9159	1.7842	2.8562	1.3984
0.73385	0.73356	0.023342	0.7345	1.446	1.0759	-1.0407	0.0060464	0.3676	-1.4068	0.38376	0.73555	0.025362	-0.67555	0.38612	0.7372	0.0068492	-0.69462	0.71931	0.71984	0.0098501	-0.34039	-0.69082	0.72274	-0.33901	0.012464	-0.33895	-1.0496	-1.7603	-0.68565	-0.33546	-0.68537	-0.33448	0.016605	0.017002	0.72853	-0.68308	0.0194	-1.0676	-1.0661	1.0677	1.0682	1.0691	1.4201	1.4204	0.7097	1.4215	0.71117	1.072	1.0722	-0.018496	1.4036	1.0536	1.7652	1.4056	1.7664	1.7667	2.4779	2.4781	1.7681	1.7685	1.4085	-0.013033	1.409	0.69948	0.69979	0.72345	0.013353	0.013974	-0.35272	0.70991	0.72622	1.0713	-0.70772	0.0011779	0.3559	-0.37025	-1.0641	-0.35373	1.0688	-1.0572	-0.34525	-0.0013219	0.71641	0.00087941	-0.3652	0.34629	-1.7828	-0.35821	-0.7279	2.4676	1.7536	-0.72536	0.33241	0.33676	2.4661	1.7556	0.35148	1.4128	2.4848	1.4143	1.399	1.0483	1.0656	1.7763	2.1271	1.4229	0.36168	1.4237	3.1962	2.8401	1.0749	1.4261	2.1377	0.0051308	-0.34466	-0.34433	0.023132	0.3834	0.38392	0.71089	-1.0538	0.38482	1.0958	1.7908	0.024477	-2.4758	1.4309	1.0968	0.38578	1.784	-1.7475	1.4041	2.4756	0.35119	0.34482	-1.4435	-0.73192	-1.8035	-1.4411	-1.0748	-2.129	-1.4181	-0.36336	2.1437	-0.68872	-1.4007	-0.33917	-0.68939	-1.4242	1.0606	0.37462	-0.68656	0.37564	-1.3969	0.016744	-0.69918	1.4413	2.8468	0.0043751	0.70974	1.4268	1.7886	3.2003	0.71769	2.1508	-2.5079	-2.1528	0.33796	0.021174	0.34587	-0.37192	-3.2181	-3.1764	-1.4262	2.4816	1.4369	3.1953	1.7844	2.8457	1.7852	1.0564	2.1315
-0.079601	1.3432	0.28263	0.28365	0.99377	-0.096002	0.97567	0.97638	1.3274	2.038	0.6173	0.26754	0.26836	-0.79282	-0.090557	0.26921	0.62072	-0.77502	0.27137	-1.1494	-0.071486	-1.8442	-0.42161	0.29043	1.3525	0.64117	0.29249	1.0038	0.29328	-0.76855	-0.066733	-0.085891	0.27509	-0.084366	-0.43458	-0.083707	1.3389	0.62821	1.7003	-0.4319	-1.4935	0.28573	-0.073291	-0.78031	-1.1412	1.3437	0.6337	0.28355	0.63371	0.28357	-0.42693	0.28475	0.2852	0.63574	1.3478	1.3483	0.99848	1.7097	1.71	2.4211	0.63929	0.6402	-0.070493	1.7124	1.7124	2.4237	1.0027	2.4045	-0.10371	0.60811	1.3198	1.3202	-0.80836	-0.82423	-0.45571	0.59418	1.3011	0.24427	-0.47076	-0.10305	-0.45329	-0.44563	0.96998	-0.8168	-0.81276	-2.223	-1.1599	-1.8819	-1.8796	-0.13297	2.7363	-1.5183	0.93971	-0.45512	-0.45459	1.314	0.96411	3.0864	-0.090813	0.62164	2.3874	2.3885	2.0281	1.3179	0.98396	1.6951	1.6958	1.3355	1.6832	2.0283	2.3894	0.96878	1.6799	0.96961	-0.10111	0.26585	-1.1561	-1.5078	-1.8679	0.99363	-0.77908	-1.5112	-0.79428	0.2837	0.97879	0.97934	-1.1771	-0.79342	-1.1533	-1.4886	0.29051	-0.075406	0.64157	2.0571	-0.77574	-2.5993	-1.525	-1.8687	-1.5247	-1.5232	-2.5942	-1.5209	-1.8604	-3.6396	-0.070067	-1.8591	-1.8591	-0.41973	-1.8414	0.29246	-0.068189	1.0038	0.29309	-0.76782	0.60979	2.7429	1.6773	-0.10471	0.61356	0.61444	0.60893	-0.45152	1.3218	0.97807	-0.092923	2.3605	2.3451	-0.50307	2.6967	3.7577	5.1789	-1.5633	-3.3269	-1.2064	-1.9175	3.4512	0.60912	2.3974	3.809	3.459	2.3989	1.6888	3.0998
-0.44934	-0.44921	0.22753	0.22825	0.22853	-0.12591	0.22584	1.2975	0.93727	0.93747	0.58744	2.0099	0.91901	0.56941	0.92016	0.92108	1.282	1.283	0.21182	1.9944	1.2846	1.2849	1.2855	0.92565	0.92627	-0.84535	0.21651	-0.84505	0.57805	-0.13292	-0.13249	-0.1314	0.58021	1.6421	0.58121	0.58146	0.22189	-0.48942	-0.84302	0.219	0.58049	1.2917	2.0027	0.58178	1.2928	0.58249	0.56251	0.91378	1.6253	0.91543	1.6266	0.91582	0.91634	1.9881	1.6274	1.6282	1.6294	2.6903	2.3404	3.4018	2.6915	1.631	1.9919	1.6318	1.2823	1.6367	0.57646	-0.13431	-1.5712	-0.13266	1.6243	1.2902	0.20819	-0.50163	1.2761	1.2811	-0.84735	-1.1974	-0.8503	-1.5672	-0.84878	-0.50251	0.57393	0.21371	0.56066	0.91247	-1.5699	-0.88351	0.17829	-0.88825	0.89114	-0.53642	-0.53593	-0.53025	-0.52927	1.9899	3.3976	1.9871	0.56598	2.6885	3.0489	2.6894	3.7604	3.4008	3.7612	3.0513	1.2799	-0.141	2.3378	1.9881	1.6285	1.283	1.2833	0.21259	1.6308	0.20932	0.57453	-1.5581	-0.50052	-1.5462	-2.2574	-0.13506	1.2826	1.6494	1.6343	0.57274	0.57363	-0.85241	-0.85278	-0.85656	0.20466	0.56587	0.91594	2.3378	0.57034	-4.0625	-1.2177	0.5557	-1.9197	-2.2783	-1.5937	-2.6291	-1.9173	-2.2815	0.91	-2.2805	-2.2844	-2.6199	-1.9074	-1.1992	0.92343	0.92867	0.21778	-0.84314	1.2907	0.93144	1.643	0.22184	2.3392	0.91834	0.9191	-0.14142	1.6315	-0.50053	2.009	3.0805	2.3452	-2.2767	7.6685	6.2487	6.2492	-0.84615	-1.9082	3.0844	0.60234	-0.81874	3.7767	2.7022	4.8337	2.7286	5.2206	4.8609	5.5715
1.4125	0.35124	1.0632	1.0634	2.8358	2.1155	0.34494	1.4064	0.69544	1.4074	2.1184	1.0586	1.0587	1.0594	0.34873	0.36538	0.36577	0.36655	0.0063942	0.71827	0.71838	1.4297	1.7903	0.71962	1.7911	1.4314	0.70152	0.70176	0.35232	1.0637	0.70314	0.70456	0.35445	0.70561	0.70594	1.066	-0.35381	1.0671	0.70807	0.35794	-0.71371	-1.0634	1.7766	0.35577	1.0672	1.4175	1.0677	0.35779	1.4186	1.0689	0.35828	1.0699	0.3595	-0.00051624	6.4284e-05	1.4226	1.0768	1.0776	1.4288	1.4288	1.0791	0.71936	1.7703	1.7706	1.4107	2.122	1.7719	1.0468	-0.38595	-0.023226	1.3991	0.67304	-1.4342	-0.38346	-0.031768	-0.38158	-0.3813	-0.39613	-0.38015	-1.8058	-2.1513	-1.4443	1.055	-0.37708	-0.73657	0.33576	-0.37388	-0.73348	0.33871	-1.7928	-1.8081	-0.060871	-1.0961	0.69244	2.8245	3.1754	1.7645	1.3899	1.04	0.32927	0.69579	2.4489	3.1554	2.095	1.7496	1.7502	2.1008	1.0357	1.762	1.4024	-1.0803	1.0533	2.0994	1.7496	0.32844	1.3904	0.32981	-1.093	0.69569	-1.7729	-0.35037	-1.0765	-0.013998	0.34714	1.058	0.33186	-0.36358	0.0021995	-0.34783	0.0025914	0.71446	0.34733	0.0030003	1.4253	-0.34748	-1.7841	0.69898	0.69933	-0.010118	-2.509	-1.4475	-2.1579	-1.7914	1.3993	3.5464	1.0647	-0.71715	-1.7986	-0.72056	-0.3589	-1.0744	1.4136	0.7029	-1.0685	-0.0058002	-0.37159	1.0509	1.4024	2.1135	1.7642	-0.032547	-0.016337	-0.38199	-0.72577	1.4076	1.7594	2.8209	1.7601	6.0135	7.4344	4.2283	-0.034856	-3.5655	-2.1378	2.4695	3.5405	2.8304	3.8911	5.3178	4.6078	3.8978	3.5736	6.0553
