5.1701	6.2469	5.895	3.442	5.9021	6.9673	6.2645	5.9168	5.5651	4.533	6.9779	5.9338	6.288	6.2901	5.2502	5.9589	5.9525	5.2095	6.293	6.2889	6.2846	6.9881	6.9612	7.3222	6.9879	6.9587	6.9557	7.0978	5.7385	5.7687	8.0263	6.637	7.6664	7.6682	8.0195	6.956	6.1273	7.644	7.3274	6.6193	6.9733	6.9729	8.0381	8.7419	8.0414	7.343	8.0432	8.0419	9.1015	8.7418	8.0424	7.5385	7.0896	7.7825	6.6322	6.7274	7.1324	5.5825	6.8389	9.6538	8.4235	8.2797	8.0617	7.3626	7.0259	5.9732	6.6493	6.3212	6.2933	7.0194	5.6092	6.8116	7.6896	7.5369	7.9432	7.9094	6.3118	6.3038	5.9546	5.5378	8.6716	7.0702	8.5457	9.3291	7.894	8.0167	9.0961	9.1406	8.6262	8.6361	8.152	7.4658	8.5736	9.1678	7.4053	8.5318	8.7614	8.0256	7.9181	7.8666	5.714	7.0243	6.7052	8.7457	8.4707	7.7044	8.1566	7.7041	8.4051	8.0486	8.3993	8.3992	8.0555	7.6982	7.6677	8.0036	8.7038	6.9356	6.9354	7.2777	7.9955	7.6451	8.3451	6.5894	7.2932	8.3296	7.6357	6.9172	6.6008	7.6278	9.3898	8.3627	7.9782	8.3292	8.0125	7.3024	7.6494	7.3028	5.1832	5.8954	7.3055	8.3537	8.0042	5.5379	7.6492	8.3467	8.0009	9.0588	7.3009	7.9989	7.3019	8.004	8.001	7.6554	9.0517	7.9959	7.2906	7.2917	8.3514	8.0029	8.6989	8.3502	8.358	7.3364	8.3406	8.6929	8.6943	8.729	8.6957	8.3465	8.6972	8.3806	8.3812	6.9709	8.0187	7.9851	8.0233	8.3704	9.0822	9.0859	8.7265
6.6803	6.6855	5.6348	7.0529	5.651	6.7019	6.7126	6.3689	7.0864	7.0857	6.3757	7.0856	6.3772	7.0953	6.7358	6.3966	7.4434	5.6933	6.3856	6.3813	7.424	7.0836	8.1358	6.3774	8.1368	8.1385	8.1378	7.4004	6.5959	7.6675	8.8275	8.4841	8.8461	7.7875	9.2008	7.1407	7.9403	7.4326	9.1495	9.1484	7.4289	9.1944	8.4866	8.8502	8.4926	7.7929	7.0746	8.8353	9.2006	7.421	7.0833	7.7859	7.3258	9.0273	9.4998	8.8651	7.8339	7.2204	8.3136	8.487	8.4082	8.5587	7.0818	7.4346	7.7872	7.795	5.6779	7.7867	7.0845	4.2569	5.6721	7.4737	7.8558	7.2239	6.7201	7.3262	6.3784	6.7268	6	6.9185	8.1984	6.8248	8.2441	9.5193	7.4946	8.5082	8.9982	10.324	9.4135	8.765	7.1561	6.6372	9.1916	8.9434	8.9352	7.67	8.2686	7.379	7.7339	8.4268	7.6718	8.4927	8.4643	9.4387	9.8159	8.2518	8.8548	9.525	7.7641	7.4128	8.4649	8.825	7.4367	7.7642	8.144	7.7978	7.7779	8.483	9.193	9.1932	8.842	9.1923	7.7799	7.7831	7.7832	7.7824	7.0616	8.469	7.0611	9.1789	7.7618	8.8226	7.7618	8.8231	8.8234	9.174	8.8104	8.4507	8.1007	8.1014	8.8126	8.1026	7.7192	8.4586	8.8194	7.3992	9.1577	9.5089	8.1022	8.4525	7.9261	8.8107	8.8149	8.8154	9.5185	8.8053	8.8071	7.0509	8.4502	8.8161	8.4575	8.4556	9.5179	8.4621	9.1744	7.7645	7.4151	8.468	9.5161	9.867	10.218	9.5315	9.5185	9.1822	8.8185	8.8195	9.8708	9.1707	8.821	9.5221	8.1253
6.4265	6.7734	6.0688	6.0705	5.3708	7.8476	6.4532	6.4611	5.7527	7.165	6.1035	5.7456	6.8127	6.4651	5.7506	5.062	6.81	6.1098	6.1047	7.4986	7.5079	7.8544	7.854	7.1544	8.2167	8.218	7.8629	6.8052	7.376	8.5955	9.8243	8.913	8.5663	8.919	8.5707	7.5057	8.5734	8.5527	8.9013	7.8428	8.5525	8.5501	7.1692	8.529	7.1751	6.8034	8.2376	7.8762	7.5243	7.5226	8.5583	6.1133	6.4757	7.3609	7.8773	7.532	7.8775	7.3427	8.3344	7.9707	7.9043	6.1277	6.8277	6.8436	8.2431	6.8477	6.8479	7.5427	7.5041	7.1896	7.1909	6.5151	7.7692	8.3046	9.4478	7.3234	7.5571	6.1748	6.7951	7.7007	7.696	8.5199	7.9727	7.168	8.8698	9.2185	8.509	9.8684	9.5094	8.5595	8.2116	8.744	9.5036	9.3647	9.3744	8.6806	9.029	8.6194	8.1063	7.7843	8.5719	9.286	8.2649	8.5618	8.5703	9.0932	8.6864	8.5842	8.2341	7.7177	7.8785	8.585	8.9396	8.5891	9.6197	8.2183	7.8534	7.4863	8.9031	8.9032	8.1954	9.2527	6.7898	7.8404	7.1363	9.2505	7.8389	7.8243	6.4202	8.5283	6.4206	8.5285	8.5294	8.8795	9.2343	8.1836	8.8711	9.572	9.9326	9.5729	9.2234	9.224	8.5241	7.137	8.8758	8.5503	7.8266	8.8885	8.8892	8.8657	8.5396	8.1903	9.2455	8.1914	9.2476	8.5485	9.2372	7.8275	8.8903	8.8918	10.305	9.5957	10.308	10.309	9.6005	9.596	8.5324	9.2345	8.8995	8.8861	9.9474	8.5508	8.9016	10.3	9.603	9.2397	9.951	8.8842	10.302	9.9525	8.5358
7.0677	6.3513	6.369	5.3371	7.0603	5.6988	5.7059	7.7911	7.4362	6.429	6.779	6.7781	7.7932	7.475	7.4787	7.8401	8.5395	8.188	8.1847	8.1803	7.7996	8.8734	8.144	8.4957	8.1465	7.4374	6.7382	7.4399	8.4985	8.5201	9.4551	8.516	8.5161	8.1684	9.2212	9.2236	9.2262	8.8456	8.8444	8.5068	8.1551	7.0929	8.1565	9.0888	7.5634	7.4381	8.1672	8.1489	9.2146	8.4961	8.4943	9.1923	8.1432	7.4583	8.7964	8.468	6.4121	9.2991	8.9931	7.8503	7.0792	6.408	6.3826	6.4088	7.4621	7.4648	7.4674	8.0871	7.4787	7.1137	5.3533	7.1133	7.1145	7.2671	7.9812	7.7029	8.407	6.7719	8.1783	7.1147	7.1476	8.5166	7.8842	9.8891	8.6718	9.0667	8.9707	10.75	8.7042	8.3798	8.7163	7.6906	9.5102	9.7151	8.9113	8.4916	9.4986	9.6485	8.229	9.1788	9.2563	9.5368	9.6106	8.8116	9.2308	9.2507	8.1226	8.4501	9.4933	8.1745	9.1614	9.2258	7.4484	8.5093	9.8967	7.7885	8.8355	7.4475	8.8237	9.1743	8.4728	9.2076	8.8227	8.8559	8.8214	8.5044	8.5043	7.789	9.1905	8.4892	9.1908	8.84	7.7637	9.9011	8.4644	8.4648	9.5523	9.5129	9.8634	9.8641	9.8643	8.4881	9.2144	7.6841	8.4901	9.1915	8.478	8.4788	9.5402	9.5408	9.4444	8.1345	9.5429	9.8937	8.4874	9.1891	9.888	9.8894	8.1377	8.8472	9.8947	8.4989	5.6608	9.5491	9.9146	9.9161	10.604	9.9049	9.556	8.8308	9.8919	9.1821	10.26	9.5597	10.244	10.595	10.232	11.293	8.8218	9.5167	9.8674
5.9768	7.7395	6.6795	6.3308	6.6859	7.043	8.1102	7.4156	7.0601	7.4204	7.7704	8.1194	7.4207	8.4691	7.4216	7.422	7.7723	8.822	7.0712	8.1139	8.461	8.8228	8.4565	8.8217	8.1223	6.1244	6.7137	8.4763	8.8244	8.786	9.1444	10.193	8.4324	8.471	7.7363	9.5002	9.8527	7.785	9.1611	9.1934	8.4818	8.4468	8.4454	8.8622	8.7018	6.73	9.554	8.4917	7.7828	8.4818	8.7866	9.1874	9.1893	7.4296	7.8839	7.5198	7.7853	8.7343	8.3127	8.2793	6.6977	8.1116	7.0527	6.3379	7.0573	6.6938	8.4739	7.7692	7.985	6.8846	8.0982	5.6818	6.6902	7.7509	8.8059	8.7088	7.0451	7.7554	6.5148	7.4659	9.5391	9.0712	7.5711	9.2311	9.8995	8.6949	9.7128	9.5401	8.65	8.9032	6.8359	7.3096	7.5007	8.5201	9.6544	9.2572	9.2351	9.0453	8.0146	8.7186	9.1041	9.7593	8.3095	8.9297	9.6911	9.0523	8.4748	9.2166	8.4673	9.4417	10.253	9.2016	8.8133	7.7911	9.8566	9.5025	9.8559	8.7808	9.1404	9.4906	9.84	8.0787	8.4419	9.1384	8.4411	8.7905	8.4265	7.7248	9.1363	7.7245	10.187	9.8363	9.4874	9.487	9.1374	9.4877	9.4922	8.7684	9.1292	9.1297	9.1301	9.481	10.182	9.4963	9.4831	9.1334	9.4982	9.8357	10.186	9.1363	9.8562	10.188	10.549	9.8395	9.1539	9.855	9.4791	10.195	10.197	9.848	9.8524	8.8043	10.563	10.565	10.22	10.221	9.8447	10.21	10.922	9.8629	11.275	10.215	9.865	10.189	10.216	10.551	10.537	10.888	10.889	11.239	10.89
7.1208	7.8188	6.7722	7.4736	7.4791	7.4855	7.4919	7.4974	7.5018	7.8518	7.5005	7.1425	7.8411	8.1909	6.7906	8.9023	8.1918	8.1908	9.249	8.1856	8.5369	8.5405	8.1713	8.5334	8.8851	7.1253	8.8883	8.5383	7.8295	9.2381	10.643	9.5845	8.5345	9.9477	8.5393	9.2419	9.5951	9.6046	10.314	9.9624	9.2743	9.2735	9.5363	7.6123	10.185	6.8227	8.9359	8.9336	9.2654	8.5793	8.8579	8.1982	8.9107	8.021	8.7317	8.1863	7.8569	7.5128	7.152	7.5007	7.8605	8.2131	8.5762	7.8682	8.5808	8.2233	7.8753	7.5739	6.1253	8.128	7.1792	7.1818	6.1223	5.7863	7.9901	7.1556	8.576	6.4902	7.5618	7.8442	7.9527	9.9055	9.0295	8.8504	10.58	8.992	9.3739	9.663	8.651	7.5645	8.5342	8.4165	8.9387	8.6096	8.7656	9.5127	9.1704	8.7379	10.109	9.7902	9.5803	9.1814	9.389	8.7949	10.15	8.4893	9.2484	9.2468	9.3511	9.6034	8.5535	8.5532	8.554	8.5679	8.221	9.6386	8.2274	9.2733	8.9224	9.2728	9.622	8.5716	8.2143	9.2746	9.2702	9.2736	9.273	8.1977	7.8477	7.497	9.2591	8.9086	9.9698	8.9327	9.9704	9.61	8.9341	10.682	9.6219	9.272	9.6227	11.034	10.684	10.028	10.102	8.8994	8.5361	9.2373	9.2644	11.482	8.889	9.24	9.9511	10.302	9.2862	9.2869	9.9847	11.037	10.338	10.34	9.6311	11.754	11.045	9.9961	9.9976	9.2525	11.001	11.002	11.353	11.355	9.9558	10.657	11.358	10.672	11.009	10.323	10.659	11.01	11.361	11.011	12.072
7.7435	8.8047	8.8195	7.7605	7.4162	7.7592	6.7277	8.1442	8.1465	6.7087	7.4345	8.1432	8.4649	7.4052	8.8165	8.116	8.4656	8.1152	8.8128	7.3993	9.5179	7.7881	8.8477	7.4384	7.4397	8.1519	9.2042	9.2032	8.8643	8.8624	8.8604	10.619	9.5713	9.2135	9.2158	9.9286	8.864	8.8424	9.5581	9.5568	9.189	8.4893	9.6288	9.5975	11.276	7.5772	9.91	9.1974	8.5087	8.5066	8.8391	8.8542	8.8559	8.0756	8.6722	8.1339	9.5717	7.7986	8.1603	8.5088	8.5069	6.3978	7.801	8.5143	8.5167	6.7578	6.4418	7.1411	6.7897	7.9805	8.1957	7.4876	7.8402	7.1409	6.7915	9.1794	8.8675	7.4657	8.1527	7.4533	9.9637	9.5142	9.6587	8.8602	9.2101	9.5355	8.7387	10.337	9.3584	7.8802	8.3352	8.4415	7.7951	8.3832	10.098	9.0135	8.6194	9.2163	10.053	9.6856	9.8172	6.9125	8.18	8.5584	8.1799	9.6705	9.2481	8.7143	9.9448	9.1789	9.1797	8.479	9.8905	8.1631	7.7942	9.5508	7.7787	8.8394	8.8384	10.249	9.5479	9.1879	9.5472	9.187	10.947	9.5459	9.1649	8.8208	8.8143	6.706	9.8752	9.1643	10.226	9.1685	9.5297	8.8191	10.217	9.867	10.218	9.8681	8.8079	8.8085	9.5195	8.81	8.8141	10.222	8.4517	10.564	10.914	10.565	10.215	10.566	11.277	9.531	9.8823	10.92	9.8705	10.221	10.923	10.925	10.927	10.928	11.99	10.225	10.933	9.5135	10.915	10.567	10.218	10.92	12.331	9.8856	10.587	11.984	11.298	11.635	10.925	11.986	10.926	11.637	11.637
8.6138	7.5679	7.5693	7.2139	7.2204	8.6374	7.9427	7.9463	6.1888	9.0059	8.6443	9.0062	8.2963	8.2973	7.9475	10.059	9.0087	8.6451	9.7021	9.6994	8.6298	9.3386	7.9292	7.5808	8.9928	9.3448	8.634	10.042	9.6902	7.9507	8.9862	10.061	9.3637	10.777	7.2508	9.7211	10.781	8.6616	9.0205	9.0193	8.3087	9.0222	9.4458	10.071	11.918	8.9873	7.6205	9.0256	8.6633	7.9622	8.6641	7.6151	6.9064	9.1711	8.9478	8.0909	8.9506	7.2501	7.9588	7.2455	8.659	8.3113	7.9635	9.0267	8.3186	8.0766	8.6687	7.6503	8.6085	8.3451	8.3306	8.3501	7.6517	6.593	6.5943	5.5276	7.716	7.7902	8.5467	8.4009	8.1133	9.0685	8.8039	9.9263	9.1442	7.6428	9.1805	7.7553	8.6463	8.1969	8.2206	8.4696	7.977	8.3565	10.055	7.6689	8.0625	8.914	10.125	10.178	9.0425	9.9828	9.3938	8.7652	9.7742	8.8145	9.9337	10.478	9.6434	9.3806	9.7313	9.6411	7.6324	9.3817	8.2508	8.3556	9.4013	9.4009	9.0502	9.4003	9.7495	9.7496	10.449	9.7489	8.6612	8.6467	9.7069	9.7064	10.407	10.056	9.3562	9.706	9.7068	9.7066	10.058	10.067	10.778	11.129	9.0185	9.019	9.0196	9.7205	7.9534	9.0148	10.772	9.8281	11.464	10.973	11.115	9.7057	10.056	10.057	10.408	10.769	10.06	10.391	11.452	10.753	11.104	11.106	11.807	11.109	9.3536	11.116	10.767	11.104	11.806	10.757	11.809	11.81	11.112	12.873	11.814	12.175	11.475	10.415	11.826	12.536	11.127	12.538	11.478
6.9724	6.9791	8.3958	7.335	8.0422	8.0489	8.053	8.4132	8.4127	7.0044	7.7031	8.4145	8.4162	8.0566	8.7676	8.4179	9.4645	9.4609	9.1072	8.417	8.7659	8.7676	8.4187	9.4707	9.1221	10.182	9.1192	10.177	8.7981	8.4461	10.909	9.1509	10.563	10.916	10.218	10.567	9.155	8.4165	9.4658	9.8161	9.1186	9.4719	8.0254	9.8057	11.78	9.3459	9.472	8.0725	8.4296	9.4817	8.4326	9.4845	8.4359	8.7154	9.5207	7.3791	8.5156	7.0141	8.4226	8.065	7.3674	7.3698	7.022	6.6642	7.3749	7.0556	7.9171	7.3887	8.5712	7.7438	8.0961	8.8088	7.0499	8.1026	7.0525	6.5702	7.3394	8.3159	8.5667	9.1652	9.4104	9.9121	10.2	10.168	9.9683	8.7306	8.5976	9.9943	8.0807	8.6446	7.997	8.2489	8.8587	9.4175	9.9818	8.3683	8.8822	9.1613	9.3295	9.8004	9.3996	9.9796	9.5746	9.2676	9.1685	9.1184	8.4519	9.9109	10.132	9.4689	8.7693	10.264	10.489	9.405	8.7739	9.739	10.102	9.1192	8.7685	9.8189	9.818	9.468	8.4298	8.43	8.415	8.4151	9.815	9.8145	9.8146	9.1136	9.8142	9.8138	7.697	8.7576	10.505	10.155	10.156	11.207	9.4465	9.797	9.7977	8.041	8.0413	9.803	9.7896	8.9523	10.319	11.563	11.913	10.504	12.181	9.4413	10.052	9.8098	9.7972	9.4479	10.859	10.51	11.571	11.213	12.096	11.926	9.7552	11.205	11.58	11.581	11.223	11.934	11.936	12.287	11.939	12.64	11.941	11.561	10.851	11.562	11.563	11.913	12.964	12.264	12.615
7.769	6.364	8.8315	8.1375	8.8447	9.2003	8.5023	8.5023	8.8517	6.7319	8.1449	9.1974	7.7978	8.4986	9.1989	9.9056	6.7137	7.4105	7.7669	7.4049	8.4161	7.7675	9.88	9.8815	10.941	9.528	9.1657	10.224	9.1651	8.8171	9.1695	9.882	10.944	10.946	10.585	9.533	8.8547	8.8188	10.41	9.9074	9.1999	8.8525	9.2049	10.12	9.5259	9.6058	6.7488	8.5085	8.1598	8.1614	9.5733	8.8645	9.2165	8.1476	8.5126	6.7627	7.458	7.1102	7.463	8.1761	8.1787	8.5313	8.1831	7.1217	5.7223	6.7821	7.2154	7.4796	6.7814	8.1945	7.8463	7.4884	7.1401	8.55	6.4209	6.3615	6.024	7.5948	8.1817	7.4043	9.2656	10.027	9.6987	9.0136	8.9455	9.6613	10.942	9.8601	8.9269	7.9318	8.8644	5.3667	6.3561	7.1371	9.3996	9.2232	10.103	10.533	10.05	8.8288	10.553	9.8102	8.9487	8.1736	10.326	9.2178	8.9005	10.162	9.5675	9.919	9.5691	10.966	8.5976	8.6478	9.8832	9.9054	9.1891	9.5489	10.599	9.8985	9.1873	9.1876	7.8091	8.4953	9.1948	9.1949	8.844	10.604	10.254	9.5534	8.8432	10.253	8.4766	10.223	9.1636	9.874	10.935	9.5249	9.8758	9.8761	9.5266	8.8302	8.817	9.5281	9.8785	10.58	10.23	10.231	10.942	11.643	11.293	10.656	9.4081	9.9688	10.48	11.239	10.548	10.909	11.61	10.911	9.1651	10.577	10.565	11.626	10.928	11.279	11.981	12.332	11.634	12.335	10.936	9.8805	10.928	10.929	11.98	13.041	13.041	12.692	12.332	12.333	10.576
