43.35	43.387	43.423	43.46	43.497	43.533	43.57	43.607	43.643	43.68	43.716	43.753	43.789	43.826	43.863	43.899	43.936	43.972	44.008	44.045	44.081	44.118	44.154	44.191	44.227	44.263	44.3	44.336	44.372	44.409	44.445	44.481	44.518	44.554	44.59	44.627	44.663	44.699	44.735	44.771	44.808	44.844	44.88	44.916	44.952	44.988	45.024	45.061	45.097	45.133	45.169	45.205	45.241	45.277	45.313	45.349	45.385	45.421	45.457	45.493	45.529	45.564	45.6	45.636	45.672	45.708	45.744	45.78	45.815	45.851	45.887	45.923	45.958	45.994	46.03	46.065	46.101	46.137	46.172	46.208	46.244	46.279	46.315	46.35	46.386	46.422	46.457	46.493	46.528	46.564	46.599	46.635	46.67	46.705	46.741
43.378	43.414	43.451	43.488	43.524	43.561	43.598	43.634	43.671	43.708	43.744	43.781	43.817	43.854	43.891	43.927	43.964	44	44.037	44.073	44.109	44.146	44.182	44.219	44.255	44.292	44.328	44.364	44.401	44.437	44.473	44.51	44.546	44.582	44.619	44.655	44.691	44.727	44.764	44.8	44.836	44.872	44.908	44.945	44.981	45.017	45.053	45.089	45.125	45.161	45.197	45.233	45.269	45.306	45.342	45.378	45.414	45.449	45.485	45.521	45.557	45.593	45.629	45.665	45.701	45.737	45.773	45.808	45.844	45.88	45.916	45.952	45.987	46.023	46.059	46.095	46.13	46.166	46.202	46.237	46.273	46.309	46.344	46.38	46.415	46.451	46.486	46.522	46.558	46.593	46.629	46.664	46.699	46.735	46.77
43.405	43.442	43.479	43.516	43.552	43.589	43.626	43.662	43.699	43.736	43.772	43.809	43.845	43.882	43.918	43.955	43.992	44.028	44.065	44.101	44.138	44.174	44.21	44.247	44.283	44.32	44.356	44.393	44.429	44.465	44.502	44.538	44.574	44.611	44.647	44.683	44.719	44.756	44.792	44.828	44.864	44.901	44.937	44.973	45.009	45.045	45.082	45.118	45.154	45.19	45.226	45.262	45.298	45.334	45.37	45.406	45.442	45.478	45.514	45.55	45.586	45.622	45.658	45.694	45.73	45.766	45.802	45.837	45.873	45.909	45.945	45.981	46.016	46.052	46.088	46.124	46.159	46.195	46.231	46.266	46.302	46.338	46.373	46.409	46.445	46.48	46.516	46.551	46.587	46.622	46.658	46.693	46.729	46.764	46.8
43.433	43.47	43.506	43.543	43.58	43.617	43.653	43.69	43.727	43.763	43.8	43.836	43.873	43.91	43.946	43.983	44.019	44.056	44.092	44.129	44.165	44.202	44.238	44.275	44.311	44.348	44.384	44.421	44.457	44.493	44.53	44.566	44.602	44.639	44.675	44.711	44.748	44.784	44.82	44.856	44.893	44.929	44.965	45.001	45.038	45.074	45.11	45.146	45.182	45.218	45.254	45.291	45.327	45.363	45.399	45.435	45.471	45.507	45.543	45.579	45.615	45.651	45.687	45.723	45.758	45.794	45.83	45.866	45.902	45.938	45.974	46.009	46.045	46.081	46.117	46.153	46.188	46.224	46.26	46.295	46.331	46.367	46.402	46.438	46.474	46.509	46.545	46.58	46.616	46.652	46.687	46.723	46.758	46.794	46.829
43.46	43.497	43.534	43.571	43.607	43.644	43.681	43.717	43.754	43.791	43.827	43.864	43.901	43.937	43.974	44.01	44.047	44.084	44.12	44.157	44.193	44.23	44.266	44.303	44.339	44.376	44.412	44.448	44.485	44.521	44.558	44.594	44.63	44.667	44.703	44.739	44.776	44.812	44.848	44.885	44.921	44.957	44.993	45.03	45.066	45.102	45.138	45.174	45.211	45.247	45.283	45.319	45.355	45.391	45.427	45.463	45.499	45.535	45.571	45.607	45.643	45.679	45.715	45.751	45.787	45.823	45.859	45.895	45.931	45.967	46.002	46.038	46.074	46.11	46.146	46.181	46.217	46.253	46.289	46.324	46.36	46.396	46.431	46.467	46.503	46.538	46.574	46.609	46.645	46.681	46.716	46.752	46.787	46.823	46.858
43.488	43.525	43.561	43.598	43.635	43.672	43.708	43.745	43.782	43.818	43.855	43.892	43.928	43.965	44.002	44.038	44.075	44.111	44.148	44.184	44.221	44.258	44.294	44.331	44.367	44.403	44.44	44.476	44.513	44.549	44.586	44.622	44.658	44.695	44.731	44.768	44.804	44.84	44.876	44.913	44.949	44.985	45.022	45.058	45.094	45.13	45.166	45.203	45.239	45.275	45.311	45.347	45.383	45.419	45.455	45.492	45.528	45.564	45.6	45.636	45.672	45.708	45.744	45.78	45.816	45.852	45.887	45.923	45.959	45.995	46.031	46.067	46.103	46.139	46.174	46.21	46.246	46.282	46.317	46.353	46.389	46.425	46.46	46.496	46.532	46.567	46.603	46.638	46.674	46.71	46.745	46.781	46.816	46.852	46.887
43.515	43.552	43.589	43.626	43.662	43.699	43.736	43.773	43.809	43.846	43.883	43.919	43.956	43.993	44.029	44.066	44.102	44.139	44.176	44.212	44.249	44.285	44.322	44.358	44.395	44.431	44.468	44.504	44.541	44.577	44.614	44.65	44.686	44.723	44.759	44.795	44.832	44.868	44.904	44.941	44.977	45.013	45.05	45.086	45.122	45.158	45.195	45.231	45.267	45.303	45.339	45.375	45.412	45.448	45.484	45.52	45.556	45.592	45.628	45.664	45.7	45.736	45.772	45.808	45.844	45.88	45.916	45.952	45.988	46.024	46.06	46.096	46.131	46.167	46.203	46.239	46.275	46.31	46.346	46.382	46.418	46.453	46.489	46.525	46.56	46.596	46.632	46.667	46.703	46.739	46.774	46.81	46.845	46.881	46.916
43.543	43.579	43.616	43.653	43.69	43.727	43.763	43.8	43.837	43.873	43.91	43.947	43.983	44.02	44.057	44.093	44.13	44.167	44.203	44.24	44.276	44.313	44.349	44.386	44.423	44.459	44.496	44.532	44.568	44.605	44.641	44.678	44.714	44.751	44.787	44.823	44.86	44.896	44.932	44.969	45.005	45.041	45.078	45.114	45.15	45.187	45.223	45.259	45.295	45.331	45.368	45.404	45.44	45.476	45.512	45.548	45.584	45.62	45.656	45.693	45.729	45.765	45.801	45.837	45.873	45.909	45.945	45.981	46.016	46.052	46.088	46.124	46.16	46.196	46.232	46.268	46.303	46.339	46.375	46.411	46.446	46.482	46.518	46.554	46.589	46.625	46.661	46.696	46.732	46.768	46.803	46.839	46.874	46.91	46.946
43.57	43.607	43.644	43.68	43.717	43.754	43.791	43.827	43.864	43.901	43.938	43.974	44.011	44.048	44.084	44.121	44.158	44.194	44.231	44.267	44.304	44.341	44.377	44.414	44.45	44.487	44.523	44.56	44.596	44.633	44.669	44.706	44.742	44.779	44.815	44.851	44.888	44.924	44.96	44.997	45.033	45.069	45.106	45.142	45.178	45.215	45.251	45.287	45.323	45.36	45.396	45.432	45.468	45.504	45.54	45.577	45.613	45.649	45.685	45.721	45.757	45.793	45.829	45.865	45.901	45.937	45.973	46.009	46.045	46.081	46.117	46.153	46.189	46.225	46.26	46.296	46.332	46.368	46.404	46.439	46.475	46.511	46.547	46.582	46.618	46.654	46.69	46.725	46.761	46.797	46.832	46.868	46.903	46.939	46.975
43.597	43.634	43.671	43.708	43.744	43.781	43.818	43.855	43.891	43.928	43.965	44.002	44.038	44.075	44.112	44.148	44.185	44.222	44.258	44.295	44.332	44.368	44.405	44.441	44.478	44.514	44.551	44.587	44.624	44.66	44.697	44.733	44.77	44.806	44.843	44.879	44.916	44.952	44.988	45.025	45.061	45.097	45.134	45.17	45.206	45.243	45.279	45.315	45.351	45.388	45.424	45.46	45.496	45.532	45.569	45.605	45.641	45.677	45.713	45.749	45.785	45.821	45.857	45.893	45.929	45.965	46.001	46.037	46.073	46.109	46.145	46.181	46.217	46.253	46.289	46.325	46.361	46.396	46.432	46.468	46.504	46.54	46.575	46.611	46.647	46.683	46.718	46.754	46.79	46.825	46.861	46.897	46.932	46.968	47.003
