5.9456	7.0248	8.0864	7.3774	8.4492	8.0902	7.0312	7.0325	8.4542	8.0923	7.0296	7.7288	7.3665	6.6541	8.0727	7.7275	7.0081	6.2957	7.0114	7.7232	7.7246	7.0157	7.7273	7.0187	8.4406	7.3715	6.6629	7.0245	7.7354	8.4442	8.0823	8.7911	8.7895	7.7279	8.0766	7.0144	7.3635	8.0592	8.7695	7.3509	8.0629	8.065	8.067	8.429	8.4309	8.4327	7.7239	8.4356	7.3637	8.0725	8.0708	7.719	8.0946	7.0055	8.0643	8.4497	8.7986	7.7367	8.0874	8.4488	8.0895	9.1511	8.0917	7.7429	8.8043	8.0953	8.4565	8.4579	8.8059	7.7408	8.0917	7.3797	7.738	7.7333	7.3742	7.7325	8.0781	7.3671	7.0177	8.08	8.7916	7.7327	8.4446	8.446	8.7978	8.4494	9.1512	8.4523	7.7406	7.3959	7.7372	7.063	7.772	8.0934	8.4519	8.4503	8.7986	8.114	7.0549	7.7666	8.8282	10.25	7.0601	8.8325	8.1234	8.1252	9.1871	9.1886	6.7066	8.8363	7.4316	8.8511	8.8332	9.5428	8.8492	8.8486	8.4805	8.1196	8.1383	8.5005	9.2026	7.794	8.1462	7.7978	8.5099	8.8621	8.8642	8.1558	7.8059	7.8046	8.8639	7.7697	7.8013	8.5105	7.7992	8.1153	7.7642	8.8232	8.8225	8.474	7.7655	8.117	7.7682	8.48	8.8319	9.1839	8.4858	9.1879	8.8395	7.7779	9.1868	8.8352	8.1233	6.701	7.4096	6.3846	6.3456	6.7308	7.0518	7.4383	7.7989	7.7989	6.7281	7.7985	7.0881	7.1988
8.3894	8.7371	7.3246	7.3097	8.7311	7.669	8.7146	8.3753	8.7107	7.6484	7.2994	8.0109	8.3623	7.6534	8.3649	8.016	6.9465	8.0182	8.3696	7.6603	7.6584	7.6566	8.015	7.3029	8.0114	8.3669	7.3049	8.0131	7.6443	8.3541	8.0126	8.0142	8.0161	8.718	8.0198	8.0215	9.0837	9.0855	8.7274	8.3773	8.0257	9.4346	8.723	8.3715	9.0801	7.3077	8.7235	8.0143	7.6594	7.6608	8.3724	9.4343	8.3756	8.7273	8.7288	8.7305	8.7322	8.7338	8.735	8.7338	9.0916	8.0291	7.6665	6.9711	7.6621	7.6598	7.3247	8.0327	8.7315	8.3826	9.0941	8.0352	7.6764	8.3882	9.0999	8.7412	8.7426	8.0438	8.7447	8.7433	8.0414	8.3898	8.0382	8.387	8.7325	7.6707	9.0926	8.0279	8.377	8.7286	9.4403	8.3816	8.386	9.0949	8.3862	7.6777	9.0997	9.8113	9.1024	8.3907	9.8092	9.0973	8.035	8.0504	9.109	8.7473	9.4391	8.7446	8.7438	8.3953	9.1075	9.4595	7.6908	9.1136	8.756	9.4685	9.4706	8.0624	10.185	8.7639	9.1231	8.7621	8.7609	8.4068	8.4085	8.7545	9.8267	8.7556	7.7891	8.4053	8.0545	8.4063	8.4083	9.8305	9.122	9.1237	10.186	10.547	8.7689	9.1293	9.4781	9.1264	8.7648	8.7634	9.4723	9.121	8.7598	8.7657	9.1179	8.4139	8.766	8.7673	7.7082	6.6493	8.0711	8.4225	7.7135	8.7751	8.075	7.3649	7.363	7.3601	7.7075	6.9939	6.7088	6.7372
8.7405	8.0316	8.743	8.3844	8.7457	9.0969	8.0382	9.0996	8.3908	8.3922	8.391	8.7794	8.0671	8.0652	9.1233	7.7109	8.059	8.7642	7.7021	7.3424	7.341	7.3423	6.6365	8.0555	6.4493	7.8976	8.77	7.711	8.773	8.7742	9.1229	9.1214	9.1199	9.8287	9.4772	9.4758	9.4813	8.7628	9.8285	8.7677	8.7694	9.1213	8.7736	8.4152	8.777	8.4185	9.13	8.4214	8.7829	8.7824	8.7808	8.1058	10.198	8.7758	8.4511	8.8095	8.448	8.0961	8.4445	8.8037	8.4444	9.5157	9.5168	8.4476	8.4487	8.81	9.1613	8.4522	8.4535	8.4523	8.4502	8.4485	9.157	9.5154	8.8035	9.152	8.0901	8.7856	9.1341	8.7979	8.7861	9.1376	9.1392	10.211	9.1423	9.8544	9.1459	9.508	9.5096	9.859	9.1473	9.466	8.3941	9.1027	8.758	8.7496	8.748	8.3932	9.4619	8.7456	9.1043	9.4659	9.8174	9.4688	9.1099	9.1114	10.183	9.4747	8.406	9.4761	9.1148	8.4036	8.4025	8.7617	9.4709	9.4701	9.1664	9.8758	9.1648	9.5255	10.238	9.8796	9.5315	8.823	9.8849	9.5367	9.8883	9.8901	8.9263	8.9562	8.8318	8.8305	9.8899	9.8889	9.8878	9.8867	10.246	9.4914	9.1302	9.532	9.4902	8.4214	9.8431	9.4951	9.4969	9.4989	9.1408	9.1427	9.8547	9.5067	9.5068	8.0856	7.3737	7.732	7.3703	7.7287	8.4538	7.3906	7.7482	7.7456	8.4437	8.0939	8.0938	7.744	7.5196	7.1794
9.2054	8.1332	7.4311	8.1293	9.1976	6.715	7.0631	7.7713	7.7695	7.7644	8.1131	7.7344	8.4459	9.5074	9.8687	8.4497	10.221	8.8022	9.1636	7.7444	8.4546	8.0926	8.0907	9.1594	7.3871	8.2449	8.5743	7.536	8.585	9.176	8.4658	9.1779	10.6	9.5313	8.473	8.4749	9.187	9.5388	9.1905	9.1925	8.8318	8.8303	8.1186	9.5374	8.8254	9.5339	9.8922	9.5304	9.1853	10.244	9.8952	9.5366	9.1881	9.1895	9.1912	9.5428	8.8342	9.1954	9.1964	9.5473	10.256	9.5435	8.1209	9.5391	8.4765	9.5415	9.1824	9.8905	9.5285	8.8237	8.825	8.8265	7.7676	8.4794	8.8309	8.4822	9.1938	8.835	8.8364	9.5475	8.8358	8.8341	9.9029	8.481	8.8296	9.5386	8.827	9.1728	9.1714	8.8102	9.172	9.5037	9.5054	9.1569	9.8685	9.8703	9.8717	10.583	9.5149	9.5154	9.5139	10.222	10.221	9.159	10.217	9.5058	9.5311	9.1529	9.8884	9.501	9.5296	9.1815	9.5337	9.5357	9.5378	10.61	10.252	9.5443	9.5464	10.259	9.5475	8.8364	9.5455	9.5444	9.193	9.192	8.4806	10.61	9.5449	9.5437	7.5673	8.9649	9.549	9.9109	9.5524	9.2043	9.9161	10.628	10.63	9.9211	9.2118	9.5605	9.5591	9.9181	10.267	9.5557	8.8445	8.8433	8.8423	8.4912	9.1972	8.1292	7.7809	6.7221	8.494	8.8453	8.1356	7.4358	8.8465	7.7866	7.7867	7.7847	8.492	7.5081	7.5346	8.6027
8.4591	8.4605	9.1721	8.4632	9.1748	9.176	9.1772	9.1784	8.8295	8.4709	9.1801	10.228	9.5163	8.0941	10.222	9.1504	9.5351	9.173	7.7508	8.4319	8.1098	9.1711	9.1724	8.8238	9.1751	9.8868	8.9797	8.3494	9.7123	9.3356	9.5415	10.25	8.4683	8.8272	9.1756	9.5342	9.883	9.8683	9.8801	9.1558	8.8074	8.8093	9.5214	8.8128	10.235	10.236	9.5276	10.589	10.241	10.241	10.949	9.527	10.236	10.234	9.162	9.5573	9.9055	9.1934	9.1914	9.9	8.8407	8.8417	8.1326	9.9041	8.8448	10.266	9.9073	9.1982	9.5593	9.1986	9.9071	9.1953	9.1936	10.612	9.5504	8.8386	8.1269	8.1253	8.4738	9.5408	10.252	9.5436	9.5451	8.1263	9.1883	9.5503	9.1919	9.1939	9.1957	9.9061	9.9047	9.883	10.592	9.88	9.5282	9.8769	10.585	10.234	9.8789	9.5293	10.241	10.243	9.8842	9.8858	9.5372	10.959	9.8902	9.1816	9.1831	9.8933	10.252	9.891	9.1798	10.959	10.598	10.247	9.5363	9.9022	9.8847	9.5517	9.5538	10.266	9.5577	10.62	9.2012	9.5629	10.275	10.276	10.278	9.5687	9.2904	8.2536	9.2055	10.275	9.9135	9.9125	9.5614	9.587	10.979	9.9347	10.295	9.9375	9.5892	10.301	11.363	10.305	9.2369	10.659	11.371	10.313	10.313	9.2897	8.1812	8.5304	8.8891	10.307	8.8838	9.5914	7.808	7.1052	7.0992	7.9119	7.9103	8.309	8.3066	8.6676
8.854	8.852	9.5604	9.2083	9.2065	9.5543	8.4922	8.4567	8.0946	8.0922	9.5139	9.4754	9.1266	9.4779	9.8393	11.251	10.192	9.8433	10.195	10.195	9.8427	10.901	10.549	8.7832	9.1249	10.183	8.0514	7.5544	9.677	10.716	8.9037	9.4881	10.56	9.8516	10.564	10.205	9.8572	10.919	10.211	9.5008	9.4993	9.8577	9.8561	10.204	10.203	10.561	9.8491	10.204	10.912	9.493	10.915	10.916	11.268	9.8589	9.5003	10.212	9.1526	10.924	9.5046	9.5035	10.211	9.1492	10.207	8.7846	9.4923	9.4901	9.5344	9.846	9.8905	9.1816	10.243	9.5346	9.536	10.248	8.8287	9.5403	11.312	9.903	8.4841	9.5428	10.251	9.5397	8.8279	9.5432	9.8958	9.5345	9.183	9.8986	9.8972	10.248	9.9003	10.982	10.634	10.636	11.697	10.279	10.64	11.702	10.643	10.642	9.2199	10.639	10.277	9.5653	10.274	9.9224	9.9208	9.9359	9.2245	10.646	9.5778	10.29	10.652	9.5837	11.006	10.658	10.3	11.012	10.665	9.9544	11.364	11.363	9.9515	9.9505	9.2393	9.5882	10.643	9.9454	10.281	10.281	10.282	9.2237	7.0951	10.288	9.5791	9.941	10.293	11.355	11.716	11.358	11.007	11.356	11.355	10.654	10.293	9.6079	9.9405	10.649	10.998	9.2536	9.9648	8.9821	9.0062	9.2607	8.9021	8.6724	9.9737	9.6139	8.904	7.8438	8.3019	9.0196	9.0287	9.3729	10.079	8.9955
9.1765	9.5381	9.5394	9.5408	9.8921	9.5434	9.8947	8.4756	8.4767	9.5463	9.8942	9.8919	8.8299	9.1778	9.176	9.9104	8.8482	9.5565	9.5547	10.966	10.267	9.5583	10.27	9.9108	8.4917	10.973	10.275	10.444	9.0351	11.11	9.5645	9.5631	9.9117	9.9103	8.8486	9.5573	9.5622	9.9046	10.27	10.972	10.974	10.626	10.627	10.629	10.981	10.632	10.284	10.985	10.985	9.9229	9.5712	10.63	9.9178	9.566	10.624	10.609	8.49	8.8343	9.8935	9.8946	8.4752	9.8964	9.8974	10.259	9.8994	11.321	10.611	10.262	10.261	9.8998	9.548	9.1864	9.5447	8.8331	8.8677	9.2162	9.2147	9.2131	9.5734	9.9248	9.576	9.2173	10.289	10.291	9.9327	9.5846	9.2263	9.9384	9.5885	10.297	10.296	10.264	10.963	10.261	10.26	9.548	9.5428	10.255	10.603	10.254	10.256	10.958	11.319	11.321	10.962	11.324	11.325	9.9064	9.5555	10.964	10.613	10.262	9.5509	10.61	10.959	9.5643	9.5635	9.5627	10.624	10.276	11.688	11.34	10.632	10.984	10.986	10.987	10.989	10.64	10.641	11.35	11.348	10.637	7.795	8.5042	9.9497	11.009	10.658	10.657	11.006	9.5967	11.369	10.661	11.013	11.375	11.017	9.2487	11.021	11.023	11.025	11.735	10.674	11.082	10.77	10.047	9.3253	9.6066	7.6748	7.2377	8.6404	9.0019	8.7072	10.14	9.4135	10.846	9.0738	9.7673
8.7525	8.7506	8.7488	9.457	8.3849	8.0189	8.7271	8.015	8.3645	9.0758	9.7872	10.509	10.51	9.4513	10.513	9.804	10.515	10.866	9.8042	10.162	10.86	10.509	9.4464	8.7345	8.1227	9.4467	9.4449	10.341	9.9635	10.31	9.7987	10.511	9.8021	9.8039	9.8057	10.868	10.519	11.23	11.229	10.868	10.516	10.164	9.8026	10.861	10.509	11.214	9.7917	10.152	10.504	11.215	10.506	11.218	10.859	9.0903	10.161	10.862	10.863	10.513	10.161	9.4487	9.0866	9.0843	9.7922	10.15	9.0777	9.7816	9.7794	9.4292	10.141	10.492	10.143	10.495	9.436	9.4375	9.4388	10.15	10.502	10.501	9.079	8.7275	9.0759	9.0744	9.0732	8.7581	9.1069	8.3958	8.7545	9.8153	9.817	10.879	11.591	11.243	10.884	11.246	11.958	11.599	10.541	10.54	11.599	10.537	9.8254	11.244	9.8223	10.181	9.4692	10.184	10.882	10.533	11.245	11.246	10.538	11.6	11.252	11.964	10.896	10.898	11.97	11.261	10.55	11.61	11.259	10.898	9.837	10.196	10.195	10.193	10.178	10.177	10.178	10.88	12.302	11.953	10.535	9.476	9.8278	10.19	11.251	12.313	11.603	11.602	12.311	11.6	11.599	10.538	10.887	11.246	11.245	10.884	10.22	11.282	11.284	10.303	11.751	11.061	11.408	11.767	10.022	11.066	9.6541	10.375	10.707	10.703	10.699	11.023	11.381	10.317
10.13	10.131	8.3624	9.7839	9.7853	9.0764	9.7878	8.7161	9.7842	9.7822	9.0701	10.107	9.7912	10.489	9.0411	9.075	9.4248	10.846	9.4275	11.199	9.7899	10.491	11.202	11.914	10.267	10.496	10.615	10.854	10.492	10.962	10.489	9.4274	8.3658	8.7144	9.073	10.128	9.7783	10.13	10.842	11.194	10.846	11.557	11.199	12.621	10.852	10.854	12.272	10.85	10.488	10.847	11.195	10.483	8.7114	10.495	9.0831	10.491	10.852	10.143	10.494	11.205	10.146	10.146	9.0872	10.498	10.499	10.15	10.498	10.146	10.144	9.7923	10.491	8.3687	9.0773	9.0913	8.7298	9.0882	9.8003	9.8016	10.153	9.094	9.0953	9.807	11.219	8.7405	10.163	11.225	8.9016	10.247	10.243	11.22	11.219	11.187	10.475	11.894	10.828	11.537	12.6	11.541	11.543	11.184	10.949	10.127	10.839	11.55	11.192	11.552	11.191	11.549	10.128	11.187	10.835	10.124	10.123	10.148	11.917	11.206	11.569	11.571	11.573	10.865	11.577	10.87	10.512	11.223	11.585	10.876	11.226	10.874	10.873	11.222	9.8101	11.579	10.508	9.4463	8.7348	8.7396	11.58	11.221	11.223	12.295	12.297	11.589	12.651	12.653	12.305	13.017	11.599	11.948	11.237	10.886	11.595	10.884	11.299	11.684	10.97	10.282	10.263	11.391	11.388	11.064	10.702	11.395	11.393	10.318	11.355	11.343
8.4724	8.8307	8.4688	7.0821	8.8606	9.2105	9.2119	11.693	8.154	10.986	10.987	10.919	11.63	10.921	11.282	9.5095	9.5075	9.1455	8.0834	8.4315	9.4998	9.8736	10.222	10.22	10.219	8.8099	9.8714	9.8727	9.874	9.5253	10.937	9.5286	9.5303	10.232	10.233	10.941	9.8799	10.939	10.227	10.586	9.164	10.933	9.871	10.225	10.585	10.227	12.009	11.65	10.941	11.653	10.944	10.235	9.8865	10.238	9.8864	10.944	10.232	9.1699	10.228	10.586	9.1638	9.5216	9.8852	9.883	10.233	10.234	10.945	9.886	9.5371	10.948	9.1792	10.601	9.5418	9.8933	9.1819	9.5404	9.5388	9.5373	9.5358	10.944	9.1732	9.1721	9.531	9.5254	10.226	10.938	10.435	9.6647	10.004	12.015	12.367	11.329	11.33	11.332	11.681	11.33	10.969	12.037	11.676	10.254	9.9918	8.6032	8.129	9.5434	10.954	10.956	10.607	10.959	10.96	10.962	12.034	10.615	11.327	11.679	11.33	10.259	10.968	10.257	11.677	10.966	10.255	10.615	10.964	10.628	12.047	11.339	10.981	11.692	11.344	11.345	11.347	11.698	10.99	11.701	10.642	10.282	8.8703	11.7	10.989	12.058	10.986	11.696	11	11.359	10.998	11.359	12.421	11.003	11.365	9.5969	11.009	11.37	12.165	10.754	11.113	11.132	11.501	11.497	11.493	10.78	11.825	10.401	11.108	11.455	9.316	10.373
