61.317	61.337	61.357	61.377	61.397	61.417	61.437	61.457	61.477	61.496	61.516	61.536	61.555	61.575	61.595	61.614	61.633	61.653	61.672	61.691	61.71	61.729	61.749	61.768	61.786	61.805	61.824	61.843	61.862	61.88	61.899	61.918	61.936	61.955	61.973	61.991	62.01	62.028	62.046	62.064	62.082	62.1	62.118	62.136	62.154	62.172	62.189	62.207	62.225	62.242	62.26	62.277	62.294	62.312	62.329	62.346	62.363	62.38	62.397	62.414	62.431	62.448	62.465	62.482	62.498	62.515	62.532	62.548	62.564	62.581	62.597	62.613	62.63	62.646	62.662	62.678	62.694	62.71	62.725	62.741	62.757	62.773	62.788	62.804	62.819	62.835	62.85	62.865	62.88	62.896	62.911	62.926	62.941	62.956	62.971	62.985	63	63.015	63.029	63.044	63.058	63.073	63.087	63.101	63.116	63.13	63.144	63.158	63.172	63.186	63.199	63.213	63.227	63.241	63.254	63.268	63.281	63.294	63.308	63.321	63.334	63.347	63.36	63.373	63.386	63.399	63.412	63.424	63.437	63.45	63.462	63.475	63.487	63.499	63.512	63.524	63.536	63.548	63.56	63.572	63.584	63.595	63.607	63.619	63.63	63.642	63.653	63.665	63.676	63.687	63.698	63.71	63.721	63.732	63.743	63.753	63.764	63.775	63.785	63.796	63.807	63.817	63.827	63.838	63.848	63.858	63.868	63.878	63.888	63.898	63.908	63.918	63.927	63.937	63.946	63.956	63.965	63.975	63.984	63.993
61.359	61.379	61.399	61.42	61.44	61.46	61.48	61.5	61.519	61.539	61.559	61.579	61.598	61.618	61.637	61.657	61.676	61.696	61.715	61.734	61.753	61.772	61.792	61.811	61.83	61.849	61.867	61.886	61.905	61.924	61.942	61.961	61.979	61.998	62.016	62.035	62.053	62.071	62.09	62.108	62.126	62.144	62.162	62.18	62.198	62.215	62.233	62.251	62.268	62.286	62.303	62.321	62.338	62.356	62.373	62.39	62.407	62.424	62.441	62.458	62.475	62.492	62.509	62.526	62.543	62.559	62.576	62.592	62.609	62.625	62.641	62.658	62.674	62.69	62.706	62.722	62.738	62.754	62.77	62.786	62.801	62.817	62.833	62.848	62.864	62.879	62.895	62.91	62.925	62.94	62.955	62.97	62.986	63	63.015	63.03	63.045	63.06	63.074	63.089	63.103	63.118	63.132	63.146	63.161	63.175	63.189	63.203	63.217	63.231	63.245	63.258	63.272	63.286	63.299	63.313	63.326	63.34	63.353	63.366	63.379	63.393	63.406	63.419	63.432	63.444	63.457	63.47	63.483	63.495	63.508	63.52	63.533	63.545	63.557	63.569	63.582	63.594	63.606	63.618	63.629	63.641	63.653	63.665	63.676	63.688	63.699	63.711	63.722	63.733	63.744	63.756	63.767	63.778	63.789	63.799	63.81	63.821	63.832	63.842	63.853	63.863	63.874	63.884	63.894	63.904	63.914	63.924	63.934	63.944	63.954	63.964	63.974	63.983	63.993	64.002	64.012	64.021	64.03	64.039
61.401	61.422	61.442	61.462	61.482	61.502	61.522	61.542	61.562	61.582	61.602	61.621	61.641	61.66	61.68	61.7	61.719	61.738	61.758	61.777	61.796	61.815	61.834	61.854	61.873	61.892	61.91	61.929	61.948	61.967	61.985	62.004	62.023	62.041	62.06	62.078	62.096	62.115	62.133	62.151	62.169	62.187	62.205	62.223	62.241	62.259	62.277	62.294	62.312	62.33	62.347	62.365	62.382	62.399	62.417	62.434	62.451	62.468	62.485	62.502	62.519	62.536	62.553	62.57	62.587	62.603	62.62	62.636	62.653	62.669	62.686	62.702	62.718	62.734	62.75	62.766	62.782	62.798	62.814	62.83	62.846	62.862	62.877	62.893	62.908	62.924	62.939	62.954	62.97	62.985	63	63.015	63.03	63.045	63.06	63.075	63.09	63.104	63.119	63.134	63.148	63.163	63.177	63.191	63.206	63.22	63.234	63.248	63.262	63.276	63.29	63.304	63.317	63.331	63.344	63.358	63.371	63.385	63.398	63.412	63.425	63.438	63.451	63.464	63.477	63.49	63.503	63.515	63.528	63.541	63.553	63.566	63.578	63.59	63.603	63.615	63.627	63.639	63.651	63.663	63.675	63.687	63.699	63.71	63.722	63.733	63.745	63.756	63.768	63.779	63.79	63.801	63.813	63.824	63.834	63.845	63.856	63.867	63.878	63.888	63.899	63.909	63.92	63.93	63.94	63.95	63.961	63.971	63.981	63.99	64	64.01	64.02	64.029	64.039	64.049	64.058	64.067	64.077	64.086
61.444	61.464	61.484	61.504	61.524	61.544	61.564	61.584	61.604	61.624	61.644	61.664	61.683	61.703	61.722	61.742	61.761	61.781	61.8	61.82	61.839	61.858	61.877	61.896	61.915	61.934	61.953	61.972	61.991	62.01	62.028	62.047	62.066	62.084	62.103	62.121	62.139	62.158	62.176	62.194	62.212	62.23	62.248	62.266	62.284	62.302	62.32	62.338	62.355	62.373	62.39	62.408	62.425	62.443	62.46	62.477	62.495	62.512	62.529	62.546	62.563	62.58	62.597	62.614	62.63	62.647	62.664	62.68	62.697	62.713	62.729	62.746	62.762	62.778	62.794	62.81	62.826	62.842	62.858	62.874	62.89	62.906	62.921	62.937	62.952	62.968	62.983	62.999	63.014	63.029	63.044	63.059	63.075	63.09	63.104	63.119	63.134	63.149	63.164	63.178	63.193	63.207	63.222	63.236	63.25	63.264	63.279	63.293	63.307	63.321	63.334	63.348	63.362	63.376	63.389	63.403	63.416	63.43	63.443	63.456	63.47	63.483	63.496	63.509	63.522	63.535	63.548	63.561	63.573	63.586	63.598	63.611	63.623	63.636	63.648	63.66	63.672	63.685	63.697	63.709	63.72	63.732	63.744	63.756	63.767	63.779	63.79	63.802	63.813	63.825	63.836	63.847	63.858	63.869	63.88	63.891	63.902	63.913	63.923	63.934	63.944	63.955	63.965	63.976	63.986	63.996	64.006	64.016	64.026	64.036	64.046	64.056	64.066	64.075	64.085	64.094	64.104	64.113	64.123	64.132
61.485	61.506	61.526	61.546	61.566	61.586	61.607	61.626	61.646	61.666	61.686	61.706	61.726	61.745	61.765	61.784	61.804	61.823	61.843	61.862	61.881	61.901	61.92	61.939	61.958	61.977	61.996	62.015	62.034	62.052	62.071	62.09	62.108	62.127	62.145	62.164	62.182	62.201	62.219	62.237	62.255	62.273	62.291	62.309	62.327	62.345	62.363	62.381	62.399	62.416	62.434	62.451	62.469	62.486	62.504	62.521	62.538	62.555	62.572	62.589	62.606	62.623	62.64	62.657	62.674	62.691	62.707	62.724	62.74	62.757	62.773	62.79	62.806	62.822	62.838	62.854	62.87	62.886	62.902	62.918	62.934	62.95	62.965	62.981	62.997	63.012	63.027	63.043	63.058	63.073	63.089	63.104	63.119	63.134	63.149	63.164	63.178	63.193	63.208	63.223	63.237	63.252	63.266	63.28	63.295	63.309	63.323	63.337	63.351	63.365	63.379	63.393	63.407	63.42	63.434	63.448	63.461	63.475	63.488	63.501	63.515	63.528	63.541	63.554	63.567	63.58	63.593	63.606	63.618	63.631	63.643	63.656	63.668	63.681	63.693	63.705	63.718	63.73	63.742	63.754	63.766	63.778	63.789	63.801	63.813	63.824	63.836	63.847	63.859	63.87	63.881	63.893	63.904	63.915	63.926	63.937	63.947	63.958	63.969	63.98	63.99	64.001	64.011	64.021	64.032	64.042	64.052	64.062	64.072	64.082	64.092	64.102	64.112	64.121	64.131	64.14	64.15	64.159	64.169	64.178
61.527	61.548	61.568	61.588	61.608	61.629	61.649	61.669	61.689	61.708	61.728	61.748	61.768	61.787	61.807	61.827	61.846	61.866	61.885	61.904	61.924	61.943	61.962	61.981	62	62.019	62.038	62.057	62.076	62.095	62.114	62.133	62.151	62.17	62.188	62.207	62.225	62.244	62.262	62.28	62.298	62.316	62.334	62.353	62.37	62.388	62.406	62.424	62.442	62.459	62.477	62.495	62.512	62.529	62.547	62.564	62.581	62.599	62.616	62.633	62.65	62.667	62.684	62.701	62.717	62.734	62.751	62.767	62.784	62.8	62.817	62.833	62.85	62.866	62.882	62.898	62.914	62.93	62.946	62.962	62.978	62.994	63.009	63.025	63.041	63.056	63.072	63.087	63.102	63.118	63.133	63.148	63.163	63.178	63.193	63.208	63.223	63.238	63.252	63.267	63.282	63.296	63.31	63.325	63.339	63.353	63.368	63.382	63.396	63.41	63.424	63.438	63.451	63.465	63.479	63.492	63.506	63.519	63.533	63.546	63.559	63.573	63.586	63.599	63.612	63.625	63.638	63.65	63.663	63.676	63.689	63.701	63.714	63.726	63.738	63.751	63.763	63.775	63.787	63.799	63.811	63.823	63.835	63.846	63.858	63.87	63.881	63.893	63.904	63.915	63.927	63.938	63.949	63.96	63.971	63.982	63.993	64.004	64.014	64.025	64.036	64.046	64.057	64.067	64.077	64.088	64.098	64.108	64.118	64.128	64.138	64.148	64.157	64.167	64.177	64.186	64.196	64.205	64.214	64.224
61.569	61.59	61.61	61.63	61.65	61.67	61.691	61.711	61.731	61.75	61.77	61.79	61.81	61.83	61.849	61.869	61.888	61.908	61.927	61.947	61.966	61.985	62.005	62.024	62.043	62.062	62.081	62.1	62.119	62.138	62.156	62.175	62.194	62.212	62.231	62.249	62.268	62.286	62.305	62.323	62.341	62.359	62.377	62.395	62.413	62.431	62.449	62.467	62.485	62.502	62.52	62.538	62.555	62.573	62.59	62.607	62.625	62.642	62.659	62.676	62.693	62.71	62.727	62.744	62.761	62.778	62.794	62.811	62.828	62.844	62.861	62.877	62.893	62.91	62.926	62.942	62.958	62.974	62.99	63.006	63.022	63.037	63.053	63.069	63.084	63.1	63.116	63.131	63.146	63.162	63.177	63.192	63.207	63.222	63.237	63.252	63.267	63.282	63.297	63.311	63.326	63.34	63.355	63.369	63.384	63.398	63.412	63.426	63.44	63.454	63.468	63.482	63.496	63.51	63.523	63.537	63.551	63.564	63.577	63.591	63.604	63.617	63.63	63.644	63.657	63.67	63.682	63.695	63.708	63.721	63.733	63.746	63.758	63.771	63.783	63.796	63.808	63.82	63.832	63.844	63.856	63.868	63.88	63.892	63.903	63.915	63.926	63.938	63.949	63.961	63.972	63.983	63.994	64.005	64.016	64.027	64.038	64.049	64.06	64.07	64.081	64.092	64.102	64.113	64.123	64.133	64.143	64.153	64.163	64.173	64.183	64.193	64.203	64.213	64.222	64.232	64.241	64.251	64.26	64.269
61.611	61.631	61.652	61.672	61.692	61.712	61.732	61.753	61.773	61.792	61.812	61.832	61.852	61.872	61.891	61.911	61.931	61.95	61.97	61.989	62.008	62.028	62.047	62.066	62.085	62.104	62.123	62.142	62.161	62.18	62.199	62.218	62.236	62.255	62.274	62.292	62.311	62.329	62.347	62.366	62.384	62.402	62.42	62.438	62.456	62.474	62.492	62.51	62.528	62.545	62.563	62.581	62.598	62.616	62.633	62.651	62.668	62.685	62.702	62.72	62.737	62.754	62.771	62.787	62.804	62.821	62.838	62.854	62.871	62.888	62.904	62.921	62.937	62.953	62.969	62.986	63.002	63.018	63.034	63.05	63.066	63.081	63.097	63.113	63.128	63.144	63.159	63.175	63.19	63.206	63.221	63.236	63.251	63.266	63.281	63.296	63.311	63.326	63.341	63.355	63.37	63.385	63.399	63.414	63.428	63.442	63.456	63.471	63.485	63.499	63.513	63.527	63.54	63.554	63.568	63.582	63.595	63.609	63.622	63.635	63.649	63.662	63.675	63.688	63.701	63.714	63.727	63.74	63.753	63.766	63.778	63.791	63.803	63.816	63.828	63.841	63.853	63.865	63.877	63.889	63.901	63.913	63.925	63.937	63.948	63.96	63.972	63.983	63.995	64.006	64.017	64.028	64.04	64.051	64.062	64.073	64.084	64.094	64.105	64.116	64.127	64.137	64.148	64.158	64.168	64.179	64.189	64.199	64.209	64.219	64.229	64.239	64.249	64.258	64.268	64.277	64.287	64.296	64.306	64.315
61.653	61.673	61.693	61.714	61.734	61.754	61.774	61.794	61.814	61.834	61.854	61.874	61.894	61.914	61.934	61.953	61.973	61.992	62.012	62.031	62.051	62.07	62.089	62.109	62.128	62.147	62.166	62.185	62.204	62.223	62.242	62.26	62.279	62.298	62.316	62.335	62.353	62.372	62.39	62.408	62.427	62.445	62.463	62.481	62.499	62.517	62.535	62.553	62.571	62.589	62.606	62.624	62.641	62.659	62.676	62.694	62.711	62.728	62.746	62.763	62.78	62.797	62.814	62.831	62.848	62.865	62.881	62.898	62.915	62.931	62.948	62.964	62.98	62.997	63.013	63.029	63.045	63.061	63.077	63.093	63.109	63.125	63.141	63.157	63.172	63.188	63.203	63.219	63.234	63.25	63.265	63.28	63.295	63.31	63.325	63.34	63.355	63.37	63.385	63.4	63.414	63.429	63.443	63.458	63.472	63.487	63.501	63.515	63.529	63.543	63.557	63.571	63.585	63.599	63.612	63.626	63.64	63.653	63.667	63.68	63.693	63.707	63.72	63.733	63.746	63.759	63.772	63.785	63.798	63.81	63.823	63.836	63.848	63.861	63.873	63.885	63.898	63.91	63.922	63.934	63.946	63.958	63.97	63.982	63.993	64.005	64.017	64.028	64.04	64.051	64.062	64.074	64.085	64.096	64.107	64.118	64.129	64.14	64.151	64.161	64.172	64.182	64.193	64.203	64.214	64.224	64.234	64.244	64.255	64.265	64.274	64.284	64.294	64.304	64.314	64.323	64.333	64.342	64.351	64.361
61.694	61.715	61.735	61.755	61.776	61.796	61.816	61.836	61.856	61.876	61.896	61.916	61.936	61.956	61.975	61.995	62.015	62.034	62.054	62.073	62.093	62.112	62.131	62.151	62.17	62.189	62.208	62.227	62.246	62.265	62.284	62.303	62.321	62.34	62.359	62.377	62.396	62.414	62.433	62.451	62.469	62.487	62.506	62.524	62.542	62.56	62.578	62.596	62.613	62.631	62.649	62.667	62.684	62.702	62.719	62.737	62.754	62.771	62.789	62.806	62.823	62.84	62.857	62.874	62.891	62.908	62.924	62.941	62.958	62.974	62.991	63.007	63.024	63.04	63.056	63.073	63.089	63.105	63.121	63.137	63.153	63.169	63.184	63.2	63.216	63.231	63.247	63.262	63.278	63.293	63.309	63.324	63.339	63.354	63.369	63.384	63.399	63.414	63.429	63.444	63.458	63.473	63.487	63.502	63.516	63.531	63.545	63.559	63.573	63.587	63.601	63.615	63.629	63.643	63.657	63.67	63.684	63.698	63.711	63.724	63.738	63.751	63.764	63.777	63.791	63.804	63.817	63.829	63.842	63.855	63.868	63.88	63.893	63.905	63.918	63.93	63.942	63.955	63.967	63.979	63.991	64.003	64.015	64.026	64.038	64.05	64.062	64.073	64.085	64.096	64.107	64.119	64.13	64.141	64.152	64.163	64.174	64.185	64.196	64.206	64.217	64.228	64.238	64.249	64.259	64.269	64.279	64.29	64.3	64.31	64.32	64.33	64.339	64.349	64.359	64.368	64.378	64.387	64.397	64.406
