50.407	50.373	50.338	50.304	50.269	50.235	50.2	50.166	50.131	50.096	50.062	50.027	49.992	49.958	49.923	49.888	49.854	49.819	49.784	49.749	49.715	49.68	49.645	49.61	49.575	49.54	49.506	49.471	49.436	49.401	49.366	49.331	49.296	49.261	49.226	49.191	49.156	49.121	49.086	49.05	49.015	48.98	48.945	48.91	48.875	48.839	48.804	48.769	48.734	48.698	48.663	48.628	48.592	48.557	48.522	48.486	48.451	48.416	48.38	48.345	48.309	48.274	48.238	48.203	48.167	48.132	48.096	48.061	48.025	47.989	47.954	47.918	47.883	47.847	47.811	47.776	47.74	47.704	47.669	47.633	47.597	47.561	47.526	47.49	47.454	47.418	47.382	47.346	47.31	47.275	47.239	47.203	47.167	47.131	47.095	47.059	47.023	46.987	46.951	46.915	46.879	46.843	46.807	46.771	46.735	46.698	46.662	46.626	46.59	46.554	46.518	46.482	46.445	46.409	46.373	46.337	46.3	46.264	46.228	46.191	46.155	46.119	46.082	46.046	46.01	45.973	45.937	45.901	45.864	45.828	45.791	45.755	45.718	45.682	45.645	45.609	45.572	45.536	45.499	45.463	45.426	45.389	45.353	45.316	45.28	45.243	45.206	45.17	45.133	45.096	45.06	45.023	44.986	44.949	44.913	44.876	44.839	44.802	44.765	44.729	44.692	44.655	44.618	44.581	44.544	44.507	44.471	44.434	44.397	44.36	44.323	44.286	44.249	44.212	44.175	44.138	44.101	44.064	44.027
50.376	50.341	50.307	50.272	50.238	50.203	50.169	50.134	50.1	50.065	50.03	49.996	49.961	49.927	49.892	49.857	49.823	49.788	49.753	49.718	49.684	49.649	49.614	49.579	49.544	49.509	49.475	49.44	49.405	49.37	49.335	49.3	49.265	49.23	49.195	49.16	49.125	49.09	49.055	49.02	48.985	48.949	48.914	48.879	48.844	48.809	48.774	48.738	48.703	48.668	48.633	48.597	48.562	48.527	48.491	48.456	48.421	48.385	48.35	48.314	48.279	48.244	48.208	48.173	48.137	48.102	48.066	48.031	47.995	47.959	47.924	47.888	47.853	47.817	47.781	47.746	47.71	47.674	47.639	47.603	47.567	47.531	47.496	47.46	47.424	47.388	47.352	47.317	47.281	47.245	47.209	47.173	47.137	47.101	47.065	47.029	46.993	46.957	46.921	46.885	46.849	46.813	46.777	46.741	46.705	46.669	46.633	46.597	46.561	46.525	46.488	46.452	46.416	46.38	46.344	46.307	46.271	46.235	46.199	46.162	46.126	46.09	46.053	46.017	45.981	45.944	45.908	45.872	45.835	45.799	45.762	45.726	45.689	45.653	45.616	45.58	45.543	45.507	45.47	45.434	45.397	45.361	45.324	45.288	45.251	45.214	45.178	45.141	45.104	45.068	45.031	44.994	44.958	44.921	44.884	44.847	44.811	44.774	44.737	44.7	44.663	44.627	44.59	44.553	44.516	44.479	44.442	44.405	44.368	44.332	44.295	44.258	44.221	44.184	44.147	44.11	44.073	44.036	43.999
50.344	50.31	50.275	50.241	50.207	50.172	50.138	50.103	50.069	50.034	49.999	49.965	49.93	49.896	49.861	49.826	49.792	49.757	49.722	49.687	49.653	49.618	49.583	49.548	49.514	49.479	49.444	49.409	49.374	49.339	49.304	49.269	49.234	49.199	49.164	49.129	49.094	49.059	49.024	48.989	48.954	48.919	48.884	48.849	48.814	48.778	48.743	48.708	48.673	48.638	48.602	48.567	48.532	48.497	48.461	48.426	48.391	48.355	48.32	48.284	48.249	48.214	48.178	48.143	48.107	48.072	48.036	48.001	47.965	47.93	47.894	47.858	47.823	47.787	47.752	47.716	47.68	47.645	47.609	47.573	47.538	47.502	47.466	47.43	47.395	47.359	47.323	47.287	47.251	47.215	47.18	47.144	47.108	47.072	47.036	47	46.964	46.928	46.892	46.856	46.82	46.784	46.748	46.712	46.676	46.64	46.604	46.568	46.532	46.495	46.459	46.423	46.387	46.351	46.315	46.278	46.242	46.206	46.17	46.133	46.097	46.061	46.025	45.988	45.952	45.916	45.879	45.843	45.806	45.77	45.734	45.697	45.661	45.624	45.588	45.551	45.515	45.478	45.442	45.405	45.369	45.332	45.296	45.259	45.222	45.186	45.149	45.113	45.076	45.039	45.003	44.966	44.929	44.893	44.856	44.819	44.782	44.746	44.709	44.672	44.635	44.598	44.562	44.525	44.488	44.451	44.414	44.377	44.34	44.304	44.267	44.23	44.193	44.156	44.119	44.082	44.045	44.008	43.971
50.313	50.278	50.244	50.21	50.175	50.141	50.106	50.072	50.037	50.003	49.968	49.934	49.899	49.864	49.83	49.795	49.76	49.726	49.691	49.656	49.622	49.587	49.552	49.517	49.483	49.448	49.413	49.378	49.343	49.308	49.273	49.239	49.204	49.169	49.134	49.099	49.064	49.029	48.994	48.959	48.923	48.888	48.853	48.818	48.783	48.748	48.713	48.678	48.642	48.607	48.572	48.537	48.501	48.466	48.431	48.396	48.36	48.325	48.289	48.254	48.219	48.183	48.148	48.112	48.077	48.042	48.006	47.971	47.935	47.899	47.864	47.828	47.793	47.757	47.722	47.686	47.65	47.615	47.579	47.543	47.508	47.472	47.436	47.4	47.365	47.329	47.293	47.257	47.222	47.186	47.15	47.114	47.078	47.042	47.006	46.97	46.935	46.899	46.863	46.827	46.791	46.755	46.719	46.683	46.647	46.611	46.574	46.538	46.502	46.466	46.43	46.394	46.358	46.322	46.285	46.249	46.213	46.177	46.141	46.104	46.068	46.032	45.995	45.959	45.923	45.887	45.85	45.814	45.777	45.741	45.705	45.668	45.632	45.595	45.559	45.522	45.486	45.449	45.413	45.376	45.34	45.303	45.267	45.23	45.194	45.157	45.121	45.084	45.047	45.011	44.974	44.937	44.901	44.864	44.827	44.791	44.754	44.717	44.68	44.644	44.607	44.57	44.533	44.496	44.46	44.423	44.386	44.349	44.312	44.275	44.238	44.201	44.165	44.128	44.091	44.054	44.017	43.98	43.943
50.282	50.247	50.213	50.179	50.144	50.11	50.075	50.041	50.006	49.972	49.937	49.903	49.868	49.834	49.799	49.764	49.73	49.695	49.66	49.626	49.591	49.556	49.522	49.487	49.452	49.417	49.383	49.348	49.313	49.278	49.243	49.208	49.173	49.138	49.103	49.068	49.033	48.998	48.963	48.928	48.893	48.858	48.823	48.788	48.753	48.718	48.683	48.648	48.612	48.577	48.542	48.507	48.472	48.436	48.401	48.366	48.33	48.295	48.26	48.224	48.189	48.154	48.118	48.083	48.047	48.012	47.976	47.941	47.905	47.87	47.834	47.799	47.763	47.728	47.692	47.657	47.621	47.585	47.55	47.514	47.478	47.443	47.407	47.371	47.336	47.3	47.264	47.228	47.192	47.157	47.121	47.085	47.049	47.013	46.977	46.941	46.906	46.87	46.834	46.798	46.762	46.726	46.69	46.654	46.618	46.582	46.546	46.51	46.474	46.437	46.401	46.365	46.329	46.293	46.257	46.221	46.184	46.148	46.112	46.076	46.039	46.003	45.967	45.931	45.894	45.858	45.822	45.785	45.749	45.713	45.676	45.64	45.603	45.567	45.531	45.494	45.458	45.421	45.385	45.348	45.312	45.275	45.239	45.202	45.166	45.129	45.092	45.056	45.019	44.983	44.946	44.909	44.873	44.836	44.799	44.763	44.726	44.689	44.652	44.616	44.579	44.542	44.505	44.469	44.432	44.395	44.358	44.321	44.284	44.248	44.211	44.174	44.137	44.1	44.063	44.026	43.989	43.952	43.915
50.251	50.216	50.182	50.148	50.113	50.079	50.044	50.01	49.975	49.941	49.906	49.872	49.837	49.803	49.768	49.734	49.699	49.664	49.63	49.595	49.56	49.526	49.491	49.456	49.421	49.387	49.352	49.317	49.282	49.247	49.213	49.178	49.143	49.108	49.073	49.038	49.003	48.968	48.933	48.898	48.863	48.828	48.793	48.758	48.723	48.688	48.653	48.617	48.582	48.547	48.512	48.477	48.441	48.406	48.371	48.336	48.3	48.265	48.23	48.194	48.159	48.124	48.088	48.053	48.018	47.982	47.947	47.911	47.876	47.84	47.805	47.769	47.734	47.698	47.663	47.627	47.591	47.556	47.52	47.484	47.449	47.413	47.377	47.342	47.306	47.27	47.235	47.199	47.163	47.127	47.091	47.056	47.02	46.984	46.948	46.912	46.876	46.84	46.804	46.769	46.733	46.697	46.661	46.625	46.589	46.553	46.517	46.481	46.444	46.408	46.372	46.336	46.3	46.264	46.228	46.192	46.156	46.119	46.083	46.047	46.011	45.974	45.938	45.902	45.866	45.829	45.793	45.757	45.72	45.684	45.648	45.611	45.575	45.538	45.502	45.466	45.429	45.393	45.356	45.32	45.283	45.247	45.21	45.174	45.137	45.101	45.064	45.028	44.991	44.954	44.918	44.881	44.844	44.808	44.771	44.734	44.698	44.661	44.624	44.588	44.551	44.514	44.477	44.441	44.404	44.367	44.33	44.293	44.256	44.22	44.183	44.146	44.109	44.072	44.035	43.998	43.961	43.924	43.887
50.22	50.185	50.151	50.117	50.082	50.048	50.013	49.979	49.944	49.91	49.875	49.841	49.806	49.772	49.737	49.703	49.668	49.634	49.599	49.564	49.53	49.495	49.46	49.426	49.391	49.356	49.321	49.287	49.252	49.217	49.182	49.147	49.112	49.077	49.043	49.008	48.973	48.938	48.903	48.868	48.833	48.798	48.763	48.728	48.693	48.657	48.622	48.587	48.552	48.517	48.482	48.447	48.411	48.376	48.341	48.306	48.27	48.235	48.2	48.165	48.129	48.094	48.058	48.023	47.988	47.952	47.917	47.881	47.846	47.811	47.775	47.74	47.704	47.668	47.633	47.597	47.562	47.526	47.491	47.455	47.419	47.384	47.348	47.312	47.277	47.241	47.205	47.169	47.134	47.098	47.062	47.026	46.991	46.955	46.919	46.883	46.847	46.811	46.775	46.739	46.703	46.668	46.632	46.596	46.56	46.524	46.488	46.452	46.416	46.379	46.343	46.307	46.271	46.235	46.199	46.163	46.127	46.091	46.054	46.018	45.982	45.946	45.909	45.873	45.837	45.801	45.764	45.728	45.692	45.655	45.619	45.583	45.546	45.51	45.474	45.437	45.401	45.364	45.328	45.291	45.255	45.218	45.182	45.145	45.109	45.072	45.036	44.999	44.963	44.926	44.89	44.853	44.816	44.78	44.743	44.706	44.67	44.633	44.596	44.56	44.523	44.486	44.449	44.413	44.376	44.339	44.302	44.265	44.229	44.192	44.155	44.118	44.081	44.044	44.007	43.971	43.934	43.897	43.86
50.188	50.154	50.12	50.086	50.051	50.017	49.982	49.948	49.914	49.879	49.845	49.81	49.776	49.741	49.707	49.672	49.638	49.603	49.568	49.534	49.499	49.464	49.43	49.395	49.36	49.326	49.291	49.256	49.221	49.186	49.152	49.117	49.082	49.047	49.012	48.977	48.942	48.907	48.873	48.838	48.803	48.768	48.733	48.698	48.662	48.627	48.592	48.557	48.522	48.487	48.452	48.417	48.381	48.346	48.311	48.276	48.241	48.205	48.17	48.135	48.099	48.064	48.029	47.993	47.958	47.923	47.887	47.852	47.816	47.781	47.745	47.71	47.674	47.639	47.603	47.568	47.532	47.497	47.461	47.426	47.39	47.354	47.319	47.283	47.247	47.212	47.176	47.14	47.104	47.069	47.033	46.997	46.961	46.925	46.89	46.854	46.818	46.782	46.746	46.71	46.674	46.639	46.603	46.567	46.531	46.495	46.459	46.423	46.387	46.351	46.315	46.279	46.242	46.206	46.17	46.134	46.098	46.062	46.026	45.989	45.953	45.917	45.881	45.845	45.808	45.772	45.736	45.7	45.663	45.627	45.591	45.554	45.518	45.482	45.445	45.409	45.372	45.336	45.3	45.263	45.227	45.19	45.154	45.117	45.081	45.044	45.008	44.971	44.935	44.898	44.861	44.825	44.788	44.752	44.715	44.678	44.642	44.605	44.568	44.532	44.495	44.458	44.421	44.385	44.348	44.311	44.274	44.238	44.201	44.164	44.127	44.09	44.053	44.017	43.98	43.943	43.906	43.869	43.832
50.158	50.123	50.089	50.055	50.02	49.986	49.952	49.917	49.883	49.848	49.814	49.78	49.745	49.711	49.676	49.642	49.607	49.572	49.538	49.503	49.469	49.434	49.399	49.365	49.33	49.295	49.261	49.226	49.191	49.156	49.121	49.087	49.052	49.017	48.982	48.947	48.912	48.877	48.843	48.808	48.773	48.738	48.703	48.668	48.633	48.597	48.562	48.527	48.492	48.457	48.422	48.387	48.352	48.317	48.281	48.246	48.211	48.176	48.14	48.105	48.07	48.034	47.999	47.964	47.928	47.893	47.858	47.822	47.787	47.751	47.716	47.681	47.645	47.61	47.574	47.539	47.503	47.467	47.432	47.396	47.361	47.325	47.289	47.254	47.218	47.182	47.147	47.111	47.075	47.04	47.004	46.968	46.932	46.897	46.861	46.825	46.789	46.753	46.717	46.682	46.646	46.61	46.574	46.538	46.502	46.466	46.43	46.394	46.358	46.322	46.286	46.25	46.214	46.178	46.142	46.106	46.069	46.033	45.997	45.961	45.925	45.889	45.852	45.816	45.78	45.744	45.707	45.671	45.635	45.599	45.562	45.526	45.49	45.453	45.417	45.381	45.344	45.308	45.271	45.235	45.199	45.162	45.126	45.089	45.053	45.016	44.98	44.943	44.907	44.87	44.833	44.797	44.76	44.724	44.687	44.65	44.614	44.577	44.54	44.504	44.467	44.43	44.394	44.357	44.32	44.283	44.247	44.21	44.173	44.136	44.1	44.063	44.026	43.989	43.952	43.915	43.878	43.841	43.805
50.127	50.092	50.058	50.024	49.99	49.955	49.921	49.887	49.852	49.818	49.783	49.749	49.714	49.68	49.646	49.611	49.576	49.542	49.507	49.473	49.438	49.404	49.369	49.334	49.3	49.265	49.23	49.195	49.161	49.126	49.091	49.056	49.022	48.987	48.952	48.917	48.882	48.847	48.812	48.777	48.743	48.708	48.673	48.638	48.603	48.568	48.533	48.497	48.462	48.427	48.392	48.357	48.322	48.287	48.252	48.216	48.181	48.146	48.111	48.075	48.04	48.005	47.97	47.934	47.899	47.864	47.828	47.793	47.757	47.722	47.687	47.651	47.616	47.58	47.545	47.509	47.474	47.438	47.403	47.367	47.331	47.296	47.26	47.225	47.189	47.153	47.118	47.082	47.046	47.011	46.975	46.939	46.903	46.868	46.832	46.796	46.76	46.724	46.688	46.653	46.617	46.581	46.545	46.509	46.473	46.437	46.401	46.365	46.329	46.293	46.257	46.221	46.185	46.149	46.113	46.077	46.041	46.005	45.969	45.932	45.896	45.86	45.824	45.788	45.752	45.715	45.679	45.643	45.607	45.57	45.534	45.498	45.461	45.425	45.389	45.352	45.316	45.28	45.243	45.207	45.17	45.134	45.097	45.061	45.025	44.988	44.952	44.915	44.879	44.842	44.805	44.769	44.732	44.696	44.659	44.623	44.586	44.549	44.513	44.476	44.439	44.403	44.366	44.329	44.292	44.256	44.219	44.182	44.145	44.109	44.072	44.035	43.998	43.961	43.925	43.888	43.851	43.814	43.777
