4.8945	5.2709	6.2152	5.2654	5.7839	7.0728	5.9435	5.6065	5.6226	6.3052	5.2746	5.589	5.6122	5.9442	5.2632	5.2274	5.9374	6.6493	5.605	5.9624	5.2473	5.9565	4.2076	5.9553	5.2418	5.6034	4.5485	5.2328	4.2088	4.9055	5.2533	6.9987	6.308	6.3037	5.9355	6.6471	6.2919	6.3064	6.3028	6.6498	5.2572	6.2913	6.6629	5.9346	6.6312	6.3018	6.298	6.9889	6.3081	6.2993	6.2955	6.999	6.9892	6.2844	6.282	5.2216	6.6426	5.5774	6.6365	6.6333	6.2857	6.9508	5.561	4.8645	6.5912	7.3418	6.2844	5.9303	6.6294	5.9257	5.5669	7.2997	6.9708	6.6186	5.5579	5.2204	6.9784	6.6293	6.2723	7.3317	6.2717	6.616	6.9642	6.9665	6.2569	5.2066	5.9253	6.6185	5.5605	6.2703	6.2678	6.2599	7.3197	5.8764	7.637
4.319	5.7302	7.1363	6.8768	5.884	6.4183	6.142	6.7663	6.0633	6.0606	5.3663	5.3631	6.7728	3.6219	6.0707	6.7649	6.3619	7.1143	6.4009	5.3548	7.1254	7.123	6.0589	6.7563	6.738	6.3855	6.0317	8.1419	6.7264	6.0397	6.036	5.321	5.3173	5.327	6.0343	6.3679	6.027	5.3058	6.7325	5.683	5.6735	7.4385	7.0847	5.3057	4.9509	7.4245	6.3526	5.6523	7.4252	6.3642	6.7067	6.3571	6.0029	5.2883	6.6968	6.3425	7.7518	6.3532	7.0612	6.347	7.4056	6.7046	6.6877	7.0454	5.6431	6.692	7.4002	7.0627	7.059	6.6963	6.6782	6.6759	7.7514	7.0484	5.9679	7.3948	6.3428	6.3282	7.051	6.6743	7.0326	7.0305	7.0421	7.3901	7.3888	5.2864	8.0976	7.0469	7.3972	4.9391	7.3934	6.0026	7.7403	7.071	6.3613
6.8422	5.4515	4.3869	6.8561	5.7956	6.6198	6.1413	5.4365	5.7857	6.8436	6.5103	6.5075	6.5053	7.2034	5.7888	6.4914	6.4746	5.7649	6.4733	4.3707	6.8375	5.7733	5.794	5.4411	6.5008	5.7861	6.1342	6.1322	6.8399	6.1439	6.14	6.1365	5.1166	6.4894	6.1247	7.5324	6.1174	6.4771	5.7623	5.0894	5.0855	6.4947	5.7799	6.4874	4.7143	6.8309	6.4771	6.473	7.889	7.535	8.2425	7.528	6.8234	6.8201	6.8163	6.8167	6.086	7.5113	7.1749	6.8213	6.8015	7.1607	7.5117	7.1582	5.7267	6.4346	7.1327	6.7957	7.143	8.5514	6.0795	7.4862	6.075	7.1314	7.1286	6.069	7.128	7.1419	6.4624	6.7868	6.4576	6.0955	7.4811	7.8531	5.7387	7.1486	7.4971	5.3992	6.1006	7.5114	6.8084	6.8064	6.8004	6.4321	6.4292
5.0122	6.4434	6.7917	6.7747	7.0546	6.1077	7.9178	7.1089	7.1279	6.7977	6.0948	6.7898	6.8098	6.4566	5.7166	5.0129	6.7687	5.3676	6.4267	5.7131	7.142	6.0884	6.0847	6.783	6.4304	6.7778	6.4087	6.7725	6.4035	7.1012	5.3774	6.7859	5.7201	7.9146	8.6026	6.4194	6.7662	6.7622	7.1092	5.7155	7.4702	7.1199	6.7662	7.8199	6.058	6.7516	6.7517	6.7444	7.4457	6.0618	7.8167	7.1022	7.0988	6.0478	6.741	6.7375	7.0881	7.7955	7.0984	6.745	7.8031	7.089	6.7356	7.0863	8.4907	6.729	7.0762	6.7232	7.0907	7.4342	7.4316	6.0309	6.3753	7.0777	6.7254	7.7804	7.4213	6.7324	8.1442	7.4307	8.4899	7.1001	7.7844	7.7824	7.444	7.0919	8.1508	6.3818	6.7329	7.8113	7.0823	8.5075	7.8047	8.1164	7.3995
6.7508	7.4803	6.8	7.1164	7.475	7.8224	7.8065	6.794	6.6868	7.4246	6.0111	6.7289	7.7872	4.9749	6.721	7.4288	6.0585	5.7048	6.754	7.1013	7.1184	6.7653	6.7624	6.7597	6.7569	6.4039	6.0509	6.7493	5.6891	7.7992	7.1036	7.0996	6.7456	8.0952	7.8408	7.3257	6.3797	8.1214	7.0562	6.02	8.1284	7.0643	7.4206	7.4172	8.1143	7.0497	6.6958	6.6759	7.0231	7.3975	8.0941	7.3901	5.6681	7.3829	7.0627	7.3756	7.0555	7.052	6.716	7.0628	8.1204	6.3594	8.4642	7.0537	7.4104	7.0466	7.7544	7.7511	7.7647	7.0506	7.048	7.049	7.7536	7.4015	7.4025	6.6894	7.0376	7.0497	6.699	7.047	7.7558	7.7533	8.4518	8.0992	8.1205	6.708	8.1172	7.776	9.1881	8.1277	7.7753	7.7729	6.693	8.4189	7.0088
6.4517	7.1817	6.4703	7.5299	6.827	7.2022	7.1719	6.4617	6.486	7.1631	6.104	6.8313	6.1615	7.5267	6.113	7.171	6.8282	7.1996	5.7857	7.1705	7.9116	6.8578	6.8555	6.4758	6.8498	6.1198	7.1949	7.5424	6.823	7.1711	8.2379	7.884	6.1323	8.937	7.9539	6.9246	7.5282	6.4491	8.5813	7.185	7.1808	7.1776	8.2248	6.4597	7.1667	7.1635	7.1739	7.5206	7.517	6.8303	7.177	8.2245	5.7717	7.18	6.4523	7.1731	7.5196	7.5158	8.2303	7.5266	7.1732	7.52	7.1666	7.8638	7.5036	7.5009	6.4363	6.4392	7.8582	7.1478	7.5013	8.9093	7.8459	7.4873	7.1347	8.1836	8.1813	7.8432	7.8425	6.0722	8.8988	6.4182	7.4835	8.1813	8.5396	7.1205	8.5296	6.0802	7.4791	7.1289	7.1402	8.8858	7.1359	6.8029	8.5616
6.7764	6.7957	6.7949	6.0835	6.4414	7.4898	7.4875	6.7972	7.147	7.1425	7.1597	7.5067	6.8044	6.084	8.21	6.4392	7.1236	7.4707	6.7615	6.0478	7.1258	7.4736	7.1207	7.4677	6.4281	6.0649	6.7599	6.7707	7.1183	7.4852	7.4826	7.4799	6.4246	7.472	5.794	7.1258	6.6925	7.4601	7.1062	7.1209	5.7392	8.1745	7.8106	6.0794	7.137	7.4837	7.1296	6.7761	7.1406	7.8374	8.194	7.4799	7.8264	8.1831	7.0926	7.7892	6.735	7.4319	8.1561	7.7922	7.7894	8.4963	5.6644	7.072	7.4193	7.4158	7.4132	7.4266	8.134	8.1307	7.4169	8.8248	8.8218	7.7589	7.0698	7.7678	7.7653	8.1401	8.8382	7.7749	8.4834	9.1815	7.0516	8.1099	7.7476	8.8062	8.8045	7.7546	8.1161	8.4647	7.752	6.7324	8.8082	8.1281	8.8261
6.2245	7.6354	7.9843	8.6822	8.2149	6.9193	6.2397	5.5261	7.1056	7.0597	6.9492	5.8954	7.7229	5.365	6.9423	5.8885	6.9365	7.2837	6.9311	6.2474	6.9454	8.3534	8.0004	7.6478	7.2848	7.2822	6.5824	6.9302	7.6575	7.6548	6.5917	7.6499	7.6464	5.8745	6.5713	6.918	5.2748	7.6206	6.9251	7.982	7.9785	8.6752	7.2606	7.9677	8.3146	7.2837	7.2803	6.5945	7.2912	7.6477	7.6441	6.5797	7.6369	6.2155	7.98	6.909	7.6159	7.9799	8.6767	6.2112	8.6697	7.2557	9.0234	7.2428	8.3066	9.3574	7.6104	8.3073	7.2434	9.0112	7.5973	7.5941	6.2031	7.9384	8.3097	8.3075	9.0321	9.0299	9.0274	9.0251	8.3123	8.3038	7.9514	7.2384	8.2971	7.9451	8.3071	8.3075	8.6559	8.6539	9.3622	7.5925	7.4037	7.4768	7.9745
8.5922	7.7049	7.7589	7.4077	7.4356	6.8522	6.0248	7.0892	7.9604	7.7624	7.0949	8.4327	7.3497	7.7201	8.109	6.7044	5.9812	7.4089	6.696	7.7537	8.1014	7.7484	5.9977	7.393	6.3431	6.6905	6.6877	7.7651	7.4125	7.0596	8.1079	8.4656	7.4025	7.749	6.6779	6.6735	7.3805	8.2277	8.0918	8.4486	7.7344	8.4413	6.6899	6.3362	7.7438	7.3902	7.7551	7.0507	7.7477	7.7439	8.0906	7.3868	7.7332	7.0226	5.9583	7.0153	7.7298	6.315	8.0724	8.0688	8.4254	7.3616	8.0822	6.6682	8.0758	8.0896	7.736	8.7933	8.7901	8.787	8.0733	8.7804	6.6394	7.3464	7.694	8.0589	7.7062	8.4142	9.1123	7.6994	8.7576	8.7555	7.686	7.6838	7.6817	8.4055	9.105	8.4027	9.4514	8.3989	8.0365	8.7445	7.7151	9.4524	9.1105
7.5389	6.9587	7.1049	6.7536	5.9926	5.9922	6.9794	7.0201	7.0826	8.1206	8.1821	8.5682	5.6876	5.4988	6.4022	7.0463	6.7878	8.1958	7.8431	7.8401	7.4774	6.424	7.4719	6.4319	6.7664	7.127	6.4433	7.1411	6.4382	8.1965	7.8441	7.8413	6.7784	7.4755	6.0742	7.5002	7.4962	7.8527	8.5492	8.8957	7.1312	6.4402	6.7871	6.7836	8.191	7.4955	7.8522	7.1385	7.4848	6.7806	4.9988	7.474	7.4535	7.0998	7.1139	7.4602	8.167	8.1633	7.8092	7.8055	7.8019	6.3808	6.728	7.425	7.4391	9.1966	8.1429	8.8398	7.4259	8.133	6.7422	6.0285	6.0251	8.5102	8.157	8.1545	8.1522	9.9104	9.558	7.4349	7.0827	7.4236	6.7209	8.8444	8.144	8.8422	8.4904	8.8386	9.1871	8.4847	8.1356	8.8336	9.1812	9.5403	9.5409
