7.9444	7.5968	7.9541	8.6525	6.5459	7.6101	7.2851	7.9942	9.0506	9.7592	8.3486	8.3524	9.0498	8.3454	8.6785	7.2443	7.9662	8.3071	7.5862	7.0778	7.1991	8.3544	8.5935	7.1997	6.4889	7.2098	7.2032	7.5255	6.3316	7.1894	7.1503	6.4437	7.4982	5.7183	7.517	6.8199	6.7776	6.8004	7.5004	7.1337	7.4822	7.8315	7.1215	4.9893	7.4744	6.0673	6.6718	6.7808	7.4899	4.997	6.4079	4.2844	6.4036	4.988	6.3985	6.4374	6.1038	5.7345	7.5113	7.1479	6.0867	6.921	6.6261	6.9704	6.9962	6.672	7.3177	6.2381	6.9344	7.3254	7.5996	3.971	7.4879	6.0725	6.4206	6.0855	7.5007	5.7389	5.7358	6.0938	5.3784	6.0875	6.086	6.4348	7.4806	5.7193	5.3702	6.0797	7.1452	8.5551	7.8522	7.8502	4.6793	7.8296	7.4934	7.826	7.4924	7.1458	8.189	7.4854	6.4456	7.4974	6.4404	7.1392	7.8478	7.471	7.8626	8.2104	7.5071	7.855	7.1051	8.2002	6.435	7.4582	8.1564	8.1899	8.1516	7.8182	7.8152	8.8639	7.099	6.769	8.1544	8.1518	7.4723	7.7963	6.7561	7.484	6.4196	7.8287
8.4005	9.4605	8.0517	8.4074	8.4096	10.174	8.4145	9.153	9.158	8.4518	8.4492	7.7517	8.4526	9.5125	9.1503	8.4197	9.4652	7.3725	7.0844	7.7482	10.142	8.3684	7.0923	7.1186	9.0499	8.4477	7.5286	8.1192	8.2108	7.094	7.9854	7.6288	7.6359	7.9789	7.6204	7.96	7.6211	7.2594	7.9495	8.6403	7.9305	6.527	7.5728	5.1033	7.2185	6.869	8.2789	7.5824	7.243	5.4629	6.5288	6.5207	6.5188	4.7871	6.1693	6.151	7.457	7.2272	6.8646	7.2218	6.875	7.5673	6.8541	7.0451	6.8727	6.0487	7.5786	7.9465	6.6802	6.6897	7.4032	7.5856	6.8855	6.5322	6.8803	7.2236	7.2351	8.2892	5.8205	6.1678	6.8832	6.5133	7.2378	7.5701	7.5681	7.2155	7.5642	9.0091	7.9304	7.9892	7.5756	6.8623	6.5032	8.2639	7.2169	8.2593	6.5193	8.6055	8.3357	8.2706	8.2681	7.2144	7.9127	8.2609	8.2582	8.6296	8.9638	7.9241	7.2436	9.7005	7.5895	7.2329	8.2855	8.6295	7.2251	6.5098	7.5746	8.9835	8.6401	9.3441	7.9274	8.2749	7.9219	7.5686	8.2666	7.213	7.9172	7.5581	6.4938	7.922
9.1688	7.7827	9.5231	9.5243	9.1767	8.1421	9.5554	8.8871	9.9389	8.8883	8.8652	9.2389	9.5922	9.9377	8.8851	9.5739	9.5585	8.8672	9.5424	8.4894	8.1202	9.1692	8.4524	8.1778	8.573	8.9826	8.7239	7.6261	7.6584	7.8973	7.7329	8.4237	8.4301	8.407	8.0479	8.036	7.3242	7.3362	6.2576	7.3157	7.6575	7.2922	7.2888	7.2869	6.5838	6.5815	7.9808	7.9997	6.947	5.8784	7.9957	8.354	6.5834	7.2876	7.2843	6.5505	7.1461	7.5503	6.7893	5.5262	6.5857	6.919	6.9159	7.2779	5.3041	7.8387	7.7667	6.9042	7.2853	6.4149	8.5327	6.7136	6.3028	7.6229	7.3561	8.3278	7.6138	7.2548	5.5321	6.9182	6.9154	7.263	5.8723	7.2812	7.2794	7.9788	8.6633	7.2501	7.992	7.9898	6.5695	7.9858	8.3437	7.6146	7.6293	7.2604	8.3358	9.0182	7.9745	8.3327	7.6191	8.6783	8.6755	8.6728	7.96	8.6518	8.3152	8.6464	6.9016	8.3349	7.5979	7.6197	9.3548	7.9648	8.2992	7.2587	5.8477	6.9031	9.0124	8.305	9.377	7.9667	6.2017	8.318	7.2578	6.904	8.3096	8.6573	8.3079	7.9647
10.862	9.135	9.8138	10.867	10.169	10.171	8.4117	10.174	9.8896	9.5297	10.941	8.7948	10.238	9.5267	10.235	9.5227	9.8681	9.4895	10.567	8.1047	8.4442	9.9086	8.422	8.4135	9.5464	8.9727	8.7288	8.1933	6.2878	6.8993	7.3277	8.748	8.7359	7.6618	8.3601	8.3318	8.3207	7.9604	7.6128	7.2529	7.2438	6.1685	7.5788	8.6376	7.5748	7.5722	8.6159	5.1144	7.2233	6.872	7.5707	7.9287	6.5384	6.8859	7.2327	6.1783	7.1713	8.2761	7.4585	7.3756	7.2353	6.536	8.2913	7.9386	6.5281	8.0824	7.2239	7.365	7.0401	8.1413	7.0744	6.6787	7.2283	8.381	7.9375	7.5741	6.5201	7.5647	7.9261	6.8819	6.8786	7.5768	6.5465	6.5439	7.5689	7.5913	8.9763	7.9473	7.9452	8.6631	8.3103	8.3085	6.5579	8.6549	7.952	8.6508	8.9991	7.9597	8.6585	8.6756	6.8978	7.9705	8.3518	7.2885	7.9966	7.994	9.0425	6.2002	7.9865	8.7046	9.0519	9.05	9.0473	9.0449	9.042	7.6286	8.3103	8.3072	8.6553	8.6527	8.3189	8.3161	9.3642	9.3614	8.658	8.6553	8.2962	9	8.2968	7.9373
11.187	11.538	11.19	9.4448	9.447	10.846	9.4368	10.152	10.185	10.895	10.895	10.893	11.243	10.194	10.192	10.526	10.178	10.859	10.176	9.8128	9.8012	10.491	9.7811	10.473	9.7798	9.0499	8.3358	9.4023	9.0813	6.3273	9.522	9.768	9.044	7.6033	8.6684	7.9299	9.3302	8.986	7.6054	8.2632	8.6046	8.947	7.2126	7.9172	7.9152	7.9153	7.204	6.8528	7.9333	7.932	7.5796	8.2778	7.5749	5.8031	6.5008	7.2132	6.7357	7.4635	7.5478	7.895	7.8924	8.5902	8.5876	7.1739	7.7512	7.6538	7.2967	7.3565	7.5652	8.1975	7.3697	8.0533	6.9535	8.2528	5.7914	8.2475	8.2484	8.9424	8.593	8.2595	6.495	8.2537	7.9008	8.2484	6.2037	8.9439	9.302	7.1783	7.8868	7.9076	9.3167	8.3375	6.8639	8.6237	8.598	8.6196	9.3285	8.6158	8.6143	9.6922	9.3391	8.9767	8.974	9.3323	10.03	8.9663	9.6748	7.9045	8.6027	8.2698	8.9737	8.9656	9.6732	9.3205	8.2576	8.6048	8.6024	8.9535	8.9509	10.009	9.6755	9.6689	10.371	8.2497	8.9541	8.5946	8.2478	7.8883	8.5864	8.9338
12.038	12.389	11.331	10.982	9.8978	10.61	10.961	9.201	9.9342	10.644	10.994	10.993	9.6243	11.339	10.986	10.631	11.326	11.356	11.37	9.9468	9.9355	9.9255	10.627	9.5225	9.1658	9.5469	8.4457	8.443	10.24	8.823	9.5135	9.8497	8.439	9.1369	9.1109	9.1133	8.392	8.3821	8.7563	8.3872	8.7386	8.0205	8.3637	7.331	8.3812	7.3297	7.3289	7.3284	7.6984	8.0468	8.3953	7.6918	8.3895	6.6249	7.3317	7.1504	7.1969	7.2811	8.2718	7.6664	5.565	7.311	7.3221	7.0999	7.5143	7.7993	7.3119	7.6598	7.9337	7.9281	6.4446	8.9473	8.5109	8.365	6.6147	8.3728	8.0197	9.0779	8.0338	8.0177	8.3786	9.0861	8.3732	8.0198	8.7275	8.7247	9.0566	9.4212	8.3616	9.0696	8.0073	8.7153	8.7129	9.4118	8.709	10.118	7.6586	8.7167	9.4157	8.0219	8.3699	8.7279	9.0752	9.0732	9.4204	8.3509	9.0656	9.4129	9.0543	9.772	9.769	10.127	9.064	9.0615	7.6519	7.9993	9.0538	10.112	8.7018	10.11	9.0664	9.4134	10.121	9.7583	9.4054	8.7021	7.9887	9.7468	8.6972	8.3344
11.92	11.921	12.623	10.869	11.928	10.872	10.523	10.207	11.617	11.256	10.555	11.254	10.552	11.609	10.907	9.8382	10.896	10.217	11.254	10.891	10.181	11.221	11.573	10.156	9.0824	9.788	9.0806	10.859	9.8002	9.0817	9.8445	10.21	10.11	9.3865	9.7352	9.3772	8.6528	9.3813	8.6712	10.423	9.0042	8.997	7.5823	6.8915	7.2383	8.2845	7.9372	7.9579	7.9562	7.9542	8.3123	7.949	8.6563	6.9052	6.1907	7.9278	7.8095	8.8976	8.2117	6.8797	7.0885	8.4682	8.6329	7.6035	7.6008	7.7231	8.4043	7.6131	7.0769	7.7813	7.9562	9.1812	8.4322	7.5982	8.6564	7.5962	7.5935	7.5909	9.0183	8.6656	8.3125	9.3601	7.9469	9.0041	7.9407	8.2919	7.5787	8.6374	8.6551	9.7131	9.001	8.9987	7.9291	7.5774	8.2855	9.3408	8.2819	8.2795	8.6478	9.706	7.9329	9.3415	9.3386	9.6965	8.9836	9.331	9.0026	8.9992	10.077	9.0145	9.7221	6.902	9.7172	7.5974	9.0023	10.06	9.3507	8.9979	8.9948	8.3117	10.42	9.7168	9.0038	9.351	8.9983	9.7056	10.053	7.9426	9.6972	8.6474
12.475	12.116	13.179	12.831	11.418	11.069	11.454	11.805	11.454	12.153	11.452	12.15	11.796	10.375	10.37	11.432	11.448	10.38	10.721	11.069	12.109	11.4	11.042	10.675	8.9124	10.669	9.2891	10.331	10.366	9.9651	9.2564	9.9484	8.5493	8.8871	10.263	7.8139	8.1789	9.2297	9.2203	9.2117	9.9057	9.5514	9.5476	7.0755	8.4835	8.8308	7.8017	8.1507	8.1485	8.4964	8.4942	7.08	7.7874	7.067	7.4127	7.3676	7.3836	7.3782	8.0834	7.0184	8.2625	9.0098	9.6614	8.5953	8.5891	8.3278	7.8727	8.442	7.9152	7.9094	9.145	8.9049	8.5354	9.838	8.0979	8.7718	8.0923	8.4594	8.8065	9.5144	7.7504	8.7981	8.7956	8.4422	7.7426	8.0901	8.4372	8.1041	7.7522	9.5107	9.1589	9.1563	9.5041	10.242	8.4395	8.4378	8.7694	8.7866	9.1456	9.4934	9.141	9.4893	10.537	9.8344	8.1041	9.4787	9.5103	9.507	8.8144	9.1719	9.1691	9.8677	9.8647	9.8627	10.21	9.157	9.1382	9.4856	9.5024	9.1498	8.0864	8.7839	9.8417	10.899	10.896	9.1328	8.7698	8.0698	9.1277	8.7843
12.543	13.606	11.848	12.554	11.498	11.897	11.187	12.947	11.896	11.895	11.532	11.529	12.235	10.47	11.179	11.203	11.906	10.489	11.891	11.88	12.221	12.562	10.794	10.091	10.445	9.7553	10.097	11.163	10.53	10.433	9.7146	8.6558	8.2703	9.3188	9.3075	9.6726	9.6623	9.6527	9.2934	9.6388	10.344	9.2797	7.5287	9.2723	8.9324	8.6023	8.24	7.8882	8.2363	7.8838	7.5309	7.8778	7.8744	7.1831	8.2282	7.564	7.5589	8.2537	7.8983	8.4317	8.786	7.772	6.9914	6.5882	8.0699	7.6462	7.8573	6.7938	7.9658	8.7104	7.2714	9.1218	8.4051	7.1393	8.5475	7.1672	8.2349	8.7132	9.0346	9.287	9.2839	8.5808	8.9283	8.2148	7.8651	8.2127	8.6742	7.5263	7.8743	9.2822	10.341	9.2783	8.9258	9.9745	7.8544	8.9135	8.3356	8.5783	9.0175	9.6249	9.6232	9.6213	7.8607	8.209	9.6133	8.2034	9.6317	9.2782	8.9264	9.2739	9.6212	9.6195	9.6165	9.2676	8.9116	9.2625	8.9098	9.2769	9.2741	9.2716	10.679	9.966	9.9634	9.2604	9.9577	8.5574	7.8443	9.622	9.2691	8.2053
12.601	9.806	11.92	12.273	12.664	11.619	11.62	12.67	11.268	11.966	11.963	11.259	10.168	11.573	11.25	10.533	12.636	12.628	11.219	11.91	11.201	9.4455	10.499	10.842	10.512	10.504	11.619	10.827	10.079	10.121	9.7628	10.455	8.6892	9.3798	8.695	9.7443	9.7343	9.3668	9.7216	10.767	10.062	10.058	8.2971	8.2935	9.0143	7.9612	7.9582	9.7173	8.3044	8.3019	8.6492	6.8772	6.8729	6.8682	7.2357	7.5997	8.3049	8.2993	7.5838	8.2884	8.1728	5.3566	6.7907	7.7826	8.4449	7.9521	9.1825	8.998	8.6453	8.3941	7.4492	9.2327	6.3788	7.0881	7.4649	8.0497	9.3487	8.0653	8.3863	9.1287	8.6369	9.3342	9.6917	7.9611	7.2675	8.6757	8.7888	9.02	7.9667	9.725	9.781	9.3607	9.7185	8.6565	8.7414	9.1058	8.0658	9.0907	9.3496	9.7072	10.055	9.7035	6.8925	7.5911	8.2984	9.3658	9.7238	8.3102	9.3587	9.3559	10.063	10.762	9.3485	7.5888	9.3471	9.7242	9.7218	10.069	8.6558	10.064	9.3508	10.058	10.055	10.053	8.6324	9.3298	10.057	10.054	8.9908	9.6979
