10.081	7.9751	9.0361	10.433	11.134	11.836	11.837	12.898	11.14	11.491	10.081	11.136	10.062	10.063	10.424	11.825	11.827	11.777	13.142	11.83	10.075	11.837	10.773	12.535	11.827	13.239	12.891	12.893	12.196	11.471	12.184	11.46	12.873	11.816	12.877	12.531	14.642	12.535	10.1	11.862	11.147	12.91	13.971	13.624	12.565	12.566	12.217
9.2222	9.9182	10.969	12.031	12.032	11.684	11.685	11.686	9.9501	10.301	10.637	10.979	12.394	12.029	10.642	12.403	12.405	12.056	10.99	11.326	12.388	12.389	11.691	12.043	12.745	13.107	10.312	11.364	11.726	12.763	13.126	12.418	12.071	12.774	11.365	9.9308	10.633	11.335	11.682	13.093	13.095	13.025	13.099	12.391	10.654	11.716	11.717
11.231	10.182	10.556	10.542	10.893	11.245	11.246	10.547	10.549	10.9	9.8509	9.4164	8.9791	11.482	10.595	11.935	11.586	12.287	12.289	10.882	10.626	10.8	11.952	11.954	11.848	12.658	13.37	11.612	11.254	10.91	11.972	12.659	13.722	12.314	13.377	13.379	12.672	13.034	10.888	10.19	11.226	12.998	12.64	12.641	13.353	13.004	12.645
10.285	10.271	10.272	11.683	11.325	12.036	10.277	10.979	8.8523	9.9138	9.9001	10.951	11.328	11.071	11.665	11.306	11.667	12.369	11.265	11.776	11.76	10.252	11.304	12.366	12.054	12.211	12.022	11.707	10.999	13.457	12.399	12.752	12.404	13.466	12.759	12.061	9.9563	12.069	12.405	12.407	13.119	12.76	11.352	11.353	12.764	11.715	11.339
11.69	10.991	10.292	10.996	9.9224	10.984	11.335	11.337	11.338	10.989	9.9303	9.2358	9.9152	11.253	11.683	10.984	11.685	12.398	12.225	11.9	10.898	10.306	11.692	11.275	12.564	13.316	11.851	12.763	13.825	11.701	12.063	11.34	13.103	12.755	12.408	13.47	12.763	12.415	11.009	11.011	11.363	11.698	13.11	13.471	13.113	12.764	13.475
11.611	11.961	11.963	11.964	12.316	10.219	11.266	10.557	10.558	10.56	11.065	11.414	12.573	12.261	10.559	11.255	12.307	11.214	11.718	11.956	12.673	12.314	10.916	10.24	10.226	10.939	12.702	11.645	13.407	12.35	12.002	12.355	12.007	12.687	12.69	12.691	12.335	13.047	13.399	13.4	11.992	11.295	12.332	11.633	12.334	12.696	12.696
10.51	11.572	11.923	10.864	12.276	10.842	9.8036	9.8074	11.219	10.87	10.171	12.396	12.147	12.847	10.527	10.891	11.937	11.589	11.94	11.232	12.36	12.692	9.4757	11.238	11.24	10.18	11.943	11.236	12.298	12.652	11.953	11.956	11.582	11.96	11.937	12.623	11.216	12.978	11.579	11.581	11.933	10.186	10.875	11.226	11.585	12.287	12.987
10.076	10.426	11.489	10.789	10.762	9.8679	9.733	9.408	10.444	10.445	9.7466	11.455	11.711	12.76	11.863	11.864	11.128	10.055	10.765	11.118	11.585	12.113	10.399	11.125	11.477	10.463	11.466	11.162	11.864	12.578	12.229	12.233	12.235	10.827	10.47	11.181	11.492	11.843	12.205	11.847	11.848	11.499	10.454	11.165	10.967	11.503	12.564
10.628	10.623	9.9243	10.625	9.5769	9.9275	9.219	9.6041	9.9555	9.5676	10.643	11.907	11.681	12.556	10.999	10.299	12.061	11.363	11.001	11.436	11.825	10.788	10.309	11.012	10.664	10.666	11.729	11.366	11.008	12.065	12.066	11.72	12.422	11.724	12.427	9.9673	11.02	10.299	11.711	12.063	11.005	11.365	11.718	12.069	11.359	11.721	12.056
9.7419	10.103	10.805	8.3206	10.107	9.748	9.7499	9.0506	9.4022	10.814	11.6	12.493	11.365	11.858	11.499	10.474	10.451	10.827	11.154	9.529	9.7561	10.527	9.4104	11.174	10.826	10.828	10.83	10.833	11.513	10.472	11.878	10.471	10.123	11.525	10.127	11.162	9.7703	12.227	9.7578	11.153	10.806	11.156	10.808	11.87	11.161	11.866	11.163
10.061	9.6798	10.742	8.622	9.351	10.035	9.6872	10.749	9.7234	9.0241	10.838	11.479	10.064	10.425	9.716	10.778	11.129	11.481	10.548	10.354	8.9938	10.407	10.759	10.412	10.764	10.416	10.059	10.061	11.458	10.05	9.001	9.6886	10.04	9.6918	10.044	10.75	10.048	10.41	11.09	10.391	9.6827	10.394	11.447	10.747	9.6878	11.1	10.75
10.479	9.7643	9.4162	9.0564	9.0625	10.124	9.061	10.616	10.279	10.689	11.367	10.811	10.812	10.453	10.455	10.456	10.457	9.7928	9.4438	9.0708	9.4327	10.846	10.488	10.49	10.493	10.145	9.7971	10.86	9.4357	10.85	10.835	10.477	10.128	10.13	9.0721	10.845	9.7796	9.7814	9.7736	10.119	10.832	10.122	9.7742	9.7812	10.126	10.128	11.539
8.7643	9.1155	9.8278	7.9849	8.4124	9.2023	7.9798	8.6335	10.117	10.087	9.5165	8.7873	9.4894	10.201	9.8523	9.8571	9.4948	9.8572	9.8909	9.6651	9.4715	9.1434	9.1417	9.1316	9.5003	9.5026	10.2	9.8515	9.1441	9.4974	9.8422	9.501	8.101	9.4883	7.3944	8.7914	9.8877	8.8132	9.8757	9.1324	10.229	10.23	9.5221	9.8836	9.8844	9.1792	9.871
8.6498	8.6643	8.6523	9.0039	7.6081	8.6698	7.9609	10.063	8.6746	7.9496	9.3619	8.6662	9.3687	9.0191	8.6711	8.6557	9.7086	9.0263	8.996	9.365	7.9392	9.3534	9.0048	9.3577	8.6933	8.6954	7.9702	8.3399	9.7378	9.3899	9.3579	7.9491	8.3008	9.0472	9.0491	9.7514	8.6961	9.3832	9.3847	9.0355	9.3882	7.9775	9.4048	8.6917	9.7437	9.0448	9.0302
7.3385	8.7549	8.3927	8.7577	7.3446	8.7608	9.5355	9.1059	8.8207	8.7506	7.701	8.0362	8.7017	8.3894	8.0346	8.0417	8.7447	9.0911	7.3305	7.3273	7.335	8.0371	8.0347	8.7381	8.0393	7.6909	7.6822	7.6841	6.9779	8.3898	8.3874	8.3944	8.0386	7.6965	8.7497	8.4012	7.6801	8.7331	8.7346	7.7383	9.0983	8.7386	8.4443	9.8031	8.0966	8.3795	8.38
