8.0713	9.1334	8.0748	7.7264	7.7027	8.0549	7.7068	8.0589	9.1213	8.7731	8.0648	9.4874	7.7185	9.1311	8.0728	9.1353	8.4375	8.7899	8.4491	8.4513	8.4462	7.7377	8.4567	8.0654	7.7105	7.7198	9.1324	8.4346	8.4369	7.7292	7.7318	8.0838	7.7357	8.4477	7.7393	8.0782	7.7324	8.8015	8.8037	9.1562
10.115	9.7667	9.4085	9.4103	9.0622	8.0039	8.3563	10.129	8.7104	8.7294	8.7314	8.7332	9.4455	8.7373	9.4489	8.0081	9.7806	8.3623	9.7848	8.7168	9.429	8.721	9.4331	9.085	9.7972	8.7291	7.6709	8.7337	9.4335	9.0858	8.7407	8.3797	7.3338	8.3806	8.7008	8.0027	8.3544	9.0667	8.7085	8.0106
10.18	8.0512	9.1134	8.4051	9.1173	10.144	9.0756	9.0775	9.0796	8.3712	8.7333	9.7955	9.4474	9.4494	8.7413	9.4536	9.4556	9.4575	8.7494	9.4618	8.3906	8.7558	8.755	9.8172	8.3654	10.498	9.0799	9.0822	8.3743	9.0867	9.0884	9.4502	9.0918	9.0936	9.8055	8.3871	9.489	8.7809	8.7829	8.422
10.58	9.5118	8.4536	10.586	9.1677	9.8798	8.4615	9.1737	8.4656	8.8177	8.8197	9.5485	9.9106	9.2024	9.5546	9.5234	10.235	9.8872	10.239	8.821	9.5334	10.606	9.8976	9.8996	8.8316	9.904	9.5461	9.5483	9.2006	8.8421	9.2038	8.8455	8.8471	9.559	8.844	9.5258	9.1474	9.4993	9.5016	9.1537
10.58	8.8286	8.4705	9.1826	9.8948	9.8638	9.8659	9.1577	9.5198	9.5218	10.234	9.5257	10.238	10.59	9.5316	9.1732	10.245	9.8872	9.8892	9.5412	9.1832	9.892	9.8941	9.5462	10.225	9.5171	10.229	10.232	9.8734	9.5249	9.8765	8.4579	9.8798	9.8814	9.8832	9.885	9.5166	9.5187	8.4504	8.1024
10.233	9.8843	10.596	10.948	10.6	10.602	9.184	9.896	9.538	9.9	9.1918	9.5438	9.5624	9.9244	10.275	8.8246	9.5366	10.249	10.251	10.253	9.5445	11.317	9.9086	9.2005	10.263	9.9149	10.627	10.979	9.9206	9.9221	9.2136	9.5652	8.8567	7.4358	9.1533	10.215	10.537	8.759	10.181	9.8332
9.1692	10.591	10.229	8.8111	10.201	9.8424	10.205	10.907	9.4984	10.21	9.8522	10.914	10.216	11.278	10.57	8.801	10.573	10.575	9.5167	9.5189	9.1608	9.8728	9.5512	9.52	9.5221	9.1641	10.937	10.588	10.59	10.941	9.1723	10.244	9.8856	10.247	10.249	9.5406	10.603	9.8947	10.257	9.1887
9.7675	9.7692	10.481	10.133	10.135	9.7768	10.839	9.7809	10.493	9.7847	8.7525	9.4646	9.4663	9.0751	10.497	9.7886	10.851	10.502	11.214	10.506	11.218	10.86	10.862	11.224	10.166	10.518	9.8098	9.8114	9.813	9.4644	10.526	8.7424	10.132	9.7735	10.135	9.4268	9.0791	10.851	9.7931	10.155
9.4198	8.7114	10.451	10.453	10.455	10.107	10.819	9.7606	9.7626	10.825	10.826	9.4081	11.18	9.7713	10.123	9.4146	10.127	10.128	9.07	9.7879	10.85	9.7591	10.111	10.463	10.465	9.4067	11.179	10.83	10.472	10.833	10.474	10.476	10.127	11.189	9.4203	10.132	9.0901	9.8021	10.154	9.8043
10.239	11.31	10.952	10.954	9.8959	9.5477	8.8396	8.8416	9.8992	9.1907	9.8704	10.582	10.224	10.935	10.227	9.5285	10.94	10.942	11.304	10.946	11.308	9.5395	10.602	10.243	9.5453	8.8368	9.5485	9.9357	9.2262	10.256	10.257	9.9087	10.62	10.261	9.9129	10.975	10.197	10.199	10.201	10.562
10.395	10.747	9.6888	10.751	10.043	10.044	10.046	10.758	8.99	9.7019	10.054	10.415	9.3567	9.3583	8.6498	9.3616	9.7189	10.07	9.3398	9.3417	10.404	11.115	9.6972	11.119	10.411	11.473	9.704	10.766	10.417	10.769	10.06	11.131	10.063	9.3638	8.655	9.692	10.432	10.044	10.405	10.047
8.5078	8.8949	8.5466	9.6079	10.288	10.29	11.712	10.294	9.9358	11.008	10.649	10.651	9.9422	10.304	9.9454	10.307	8.8887	9.9507	9.9525	8.5441	9.2812	9.2828	10.343	9.2538	10.316	10.317	11.029	10.32	11.382	10.673	9.9648	9.6162	9.9675	9.9688	10.33	8.9111	9.9332	8.5249	9.2369	7.4585
8.8566	8.8838	9.2456	9.9468	8.5069	9.919	11.701	10.993	10.635	10.636	10.638	9.9292	9.5808	9.9324	9.5839	10.296	9.5875	8.879	9.5911	8.8827	8.8844	10.312	9.6017	8.862	9.9238	11.346	9.927	10.999	11.35	9.5816	10.643	10.644	11.006	9.237	10.648	9.5895	10.572	9.5129	9.5146	8.0963
10.841	9.4232	9.0749	10.487	9.7786	10.851	10.492	9.4341	9.4357	10.497	9.7888	9.7905	9.7919	8.7334	9.4451	9.0969	8.3939	9.1051	9.4253	10.137	10.489	10.851	9.4319	10.493	9.7848	10.496	10.148	9.7896	10.861	10.863	9.444	9.7954	8.3866	10.158	9.0993	8.746	9.4256	9.3969	10.459	10.46
9.8431	10.555	8.4264	10.199	9.1401	9.5021	9.1438	9.5057	8.0727	9.8443	10.524	8.3951	8.7566	10.879	9.1099	9.4717	10.174	11.245	9.8271	9.1188	9.4805	9.1219	9.8335	10.545	9.4863	9.4878	8.7791	9.5264	9.5271	10.585	10.199	10.2	11.272	10.563	10.564	10.565	10.907	10.199	8.7901	9.8517
10.102	9.0433	9.0129	9.3648	9.7267	9.7286	10.08	9.732	10.084	9.7353	9.3767	9.3781	9.0296	9.3812	9.3829	9.3847	8.6762	9.0381	9.7501	9.7575	9.3991	9.3972	10.43	9.0214	10.793	9.0242	10.796	11.147	10.089	10.8	10.442	9.743	9.3843	10.096	9.747	10.448	8.68	8.3315	9.7388	9.0429
11.201	9.0721	10.144	10.496	10.148	9.0793	10.151	9.4429	9.7944	9.796	9.0874	7.3345	8.7565	9.7861	9.4376	8.3692	8.7309	10.853	10.855	10.156	10.158	10.16	9.8009	10.863	9.4538	10.865	10.867	8.3879	9.8095	9.1008	8.7521	9.8287	9.1168	8.7402	9.0916	10.513	10.115	9.4063	9.4077	9.049
8.0109	9.4329	8.7209	9.0828	9.7628	9.4044	9.0561	9.0577	8.6993	9.061	9.4124	8.7039	9.4156	9.067	10.129	9.4204	9.7821	10.494	9.0755	9.0771	9.4289	9.4266	9.4282	8.7161	9.0488	7.9801	9.0518	9.0533	9.0547	9.7661	10.478	9.7687	10.12	10.481	8.3524	9.4139	8.7153	10.847	9.0783	8.0095
