131.5	131.54	131.57	131.61	131.64	131.68	131.71	131.75	131.79	131.82	131.86	131.89	131.93	131.96	132	132.03	132.07	132.1	132.14	132.17	132.21	132.24	132.28	132.31	132.35	132.38	132.41	132.45	132.48	132.52	132.55	132.59	132.62	132.65	132.69	132.72	132.76	132.79	132.82	132.86	132.89	132.93	132.96	132.99	133.03	133.06	133.09	133.13	133.16
131.45	131.49	131.52	131.56	131.59	131.63	131.66	131.7	131.73	131.77	131.8	131.84	131.87	131.91	131.95	131.98	132.02	132.05	132.09	132.12	132.15	132.19	132.22	132.26	132.29	132.33	132.36	132.4	132.43	132.47	132.5	132.53	132.57	132.6	132.64	132.67	132.71	132.74	132.77	132.81	132.84	132.88	132.91	132.94	132.98	133.01	133.04	133.08	133.11
131.4	131.43	131.47	131.5	131.54	131.58	131.61	131.65	131.68	131.72	131.75	131.79	131.82	131.86	131.89	131.93	131.96	132	132.03	132.07	132.1	132.14	132.17	132.21	132.24	132.28	132.31	132.35	132.38	132.42	132.45	132.48	132.52	132.55	132.59	132.62	132.65	132.69	132.72	132.76	132.79	132.82	132.86	132.89	132.93	132.96	132.99	133.03	133.06
131.35	131.38	131.42	131.45	131.49	131.52	131.56	131.6	131.63	131.67	131.7	131.74	131.77	131.81	131.84	131.88	131.91	131.95	131.98	132.02	132.05	132.09	132.12	132.16	132.19	132.23	132.26	132.3	132.33	132.36	132.4	132.43	132.47	132.5	132.54	132.57	132.6	132.64	132.67	132.71	132.74	132.77	132.81	132.84	132.87	132.91	132.94	132.98	133.01
131.29	131.33	131.37	131.4	131.44	131.47	131.51	131.54	131.58	131.62	131.65	131.69	131.72	131.76	131.79	131.83	131.86	131.9	131.93	131.97	132	132.04	132.07	132.11	132.14	132.17	132.21	132.24	132.28	132.31	132.35	132.38	132.42	132.45	132.48	132.52	132.55	132.59	132.62	132.65	132.69	132.72	132.76	132.79	132.82	132.86	132.89	132.93	132.96
131.24	131.28	131.32	131.35	131.39	131.42	131.46	131.49	131.53	131.56	131.6	131.63	131.67	131.71	131.74	131.78	131.81	131.85	131.88	131.92	131.95	131.99	132.02	132.05	132.09	132.12	132.16	132.19	132.23	132.26	132.3	132.33	132.37	132.4	132.43	132.47	132.5	132.54	132.57	132.6	132.64	132.67	132.71	132.74	132.77	132.81	132.84	132.87	132.91
131.19	131.23	131.26	131.3	131.33	131.37	131.41	131.44	131.48	131.51	131.55	131.58	131.62	131.65	131.69	131.72	131.76	131.79	131.83	131.86	131.9	131.93	131.97	132	132.04	132.07	132.11	132.14	132.18	132.21	132.25	132.28	132.31	132.35	132.38	132.42	132.45	132.48	132.52	132.55	132.59	132.62	132.65	132.69	132.72	132.76	132.79	132.82	132.86
131.14	131.18	131.21	131.25	131.28	131.32	131.35	131.39	131.43	131.46	131.5	131.53	131.57	131.6	131.64	131.67	131.71	131.74	131.78	131.81	131.85	131.88	131.92	131.95	131.99	132.02	132.06	132.09	132.13	132.16	132.19	132.23	132.26	132.3	132.33	132.37	132.4	132.43	132.47	132.5	132.54	132.57	132.6	132.64	132.67	132.71	132.74	132.77	132.81
131.09	131.12	131.16	131.2	131.23	131.27	131.3	131.34	131.37	131.41	131.44	131.48	131.52	131.55	131.59	131.62	131.66	131.69	131.73	131.76	131.8	131.83	131.87	131.9	131.94	131.97	132	132.04	132.07	132.11	132.14	132.18	132.21	132.25	132.28	132.31	132.35	132.38	132.42	132.45	132.48	132.52	132.55	132.59	132.62	132.65	132.69	132.72	132.76
131.04	131.07	131.11	131.14	131.18	131.22	131.25	131.29	131.32	131.36	131.39	131.43	131.46	131.5	131.53	131.57	131.6	131.64	131.67	131.71	131.74	131.78	131.81	131.85	131.88	131.92	131.95	131.99	132.02	132.06	132.09	132.13	132.16	132.19	132.23	132.26	132.3	132.33	132.37	132.4	132.43	132.47	132.5	132.54	132.57	132.6	132.64	132.67	132.7
130.98	131.02	131.06	131.09	131.13	131.16	131.2	131.23	131.27	131.31	131.34	131.38	131.41	131.45	131.48	131.52	131.55	131.59	131.62	131.66	131.69	131.73	131.76	131.8	131.83	131.87	131.9	131.94	131.97	132.01	132.04	132.07	132.11	132.14	132.18	132.21	132.25	132.28	132.31	132.35	132.38	132.42	132.45	132.48	132.52	132.55	132.59	132.62	132.65
130.93	130.97	131	131.04	131.08	131.11	131.15	131.18	131.22	131.25	131.29	131.32	131.36	131.4	131.43	131.47	131.5	131.54	131.57	131.61	131.64	131.68	131.71	131.75	131.78	131.82	131.85	131.88	131.92	131.95	131.99	132.02	132.06	132.09	132.13	132.16	132.19	132.23	132.26	132.3	132.33	132.36	132.4	132.43	132.47	132.5	132.53	132.57	132.6
130.88	130.92	130.95	130.99	131.02	131.06	131.1	131.13	131.17	131.2	131.24	131.27	131.31	131.34	131.38	131.41	131.45	131.48	131.52	131.55	131.59	131.62	131.66	131.69	131.73	131.76	131.8	131.83	131.87	131.9	131.94	131.97	132.01	132.04	132.07	132.11	132.14	132.18	132.21	132.25	132.28	132.31	132.35	132.38	132.42	132.45	132.48	132.52	132.55
130.83	130.86	130.9	130.94	130.97	131.01	131.04	131.08	131.11	131.15	131.19	131.22	131.26	131.29	131.33	131.36	131.4	131.43	131.47	131.5	131.54	131.57	131.61	131.64	131.68	131.71	131.75	131.78	131.82	131.85	131.88	131.92	131.95	131.99	132.02	132.06	132.09	132.13	132.16	132.19	132.23	132.26	132.3	132.33	132.36	132.4	132.43	132.46	132.5
