-0.78563	-1.1472	-1.8594	-1.1295	-1.1466	-1.8424	-0.76924	-0.073155	-0.76903	-0.78469	-2.2104	-0.43354	1.3522	-0.055944	0.6587	1.7235	-0.047443	0.30634	0.66866	0.66908	0.66981	0.30727	-0.041043	-0.74278	-2.8816	-2.5198	-1.1046	-1.1054	-0.7431	-0.048535	0.30118	-0.41049	-0.76388	-2.1729	-1.4784	-2.5603	-2.9179	-3.6522	-2.9067	-1.822	-0.3975	0.67798	-0.40972	-1.1224	-1.4732	-3.2468	-1.8347	0.30214	-0.76167
-1.9072	-1.1913	-0.12913	0.23243	-1.1881	-0.47621	0.94762	0.23556	-0.12383	-0.1222	-0.12228	1.6513	1.302	2.0143	2.0183	1.6548	1.3081	1.6566	1.3061	1.6607	0.59649	1.6608	0.5996	-0.46393	-1.5197	-0.44546	-0.091819	-0.44136	-1.513	-0.43957	0.27224	-0.43848	-1.5119	-2.9295	-2.605	-4.0337	-0.82757	-2.2775	-3.3219	-0.80608	0.95094	0.58939	-0.47262	-0.47369	-2.612	-2.6077	-2.6077	-0.83089	-2.2403
-1.182	-0.46877	-0.10284	-1.1823	-1.1811	-0.47062	-0.10889	-0.46954	-0.82097	0.95407	-0.46659	2.0177	2.7439	2.3963	2.3993	1.3306	0.63296	1.6952	1.3353	2.0469	2.408	2.408	-0.076077	-0.72848	-1.8016	-1.8016	-1.4389	-1.0953	-0.72654	-0.022275	-0.73485	-1.0959	-1.4479	-2.1596	-3.6137	-3.6327	-2.1745	-1.1091	0.6773	1.055	2.1194	0.70789	0.68045	-1.8172	-3.2321	-2.1691	-2.185	-2.5286	-2.1686
-1.1005	-1.1002	-1.4583	-1.4578	-0.034837	-0.034393	-1.4846	-1.1213	-1.8055	-0.03203	-0.031161	3.1644	3.1656	2.4563	3.1672	2.4571	2.108	2.432	2.4332	2.11	1.7233	1.7229	1.7229	1.088	-0.68193	-1.0298	0.033288	-0.31627	-0.67639	-0.31494	-1.027	-1.0261	-2.1015	-1.0286	-4.2673	-3.2194	-2.1397	-1.7797	-0.0070169	0.70421	2.1253	1.0539	0.70218	-2.8575	-2.5114	-4.6507	-2.8735	-2.1435	-2.8546
2.4313	2.0707	-1.1255	-0.053335	-0.76458	-1.4789	-0.41462	-0.76441	-0.41324	-0.051092	3.1431	3.4942	4.2208	2.0918	3.5163	4.5803	3.5215	2.1017	3.524	3.1744	3.8752	3.5252	2.464	2.4742	0.6912	0.33476	-0.37662	-1.4391	-0.72649	-0.01545	-0.72701	-0.72763	-2.5117	-3.2255	-4.2991	-2.8535	-2.5044	-2.8537	-1.4293	0.35372	2.1279	1.0649	0.34729	-2.8519	-4.6236	-3.9128	-3.9122	-3.5631	-3.2104
-0.40298	-0.40218	0.66134	2.7955	-0.047303	-2.532	-0.41403	-1.1264	-0.75766	-0.39488	4.2104	5.2818	3.8621	3.5021	4.5576	3.5037	4.2154	2.8054	2.0952	2.7901	3.8518	3.4918	4.2025	3.5675	2.158	2.1602	1.8018	-0.31928	-1.3894	0.032056	-0.67878	-1.7414	-2.8152	-1.7785	-3.5662	-3.2391	-2.1425	-1.4302	-0.0080289	1.4133	2.1233	1.4127	1.0517	-1.7842	-3.9489	-4.663	-3.2433	-2.8734	-2.5104
-1.0906	-0.028774	-0.73056	-0.73106	0.68034	-1.4426	1.0412	-0.7306	1.0412	1.0421	3.8758	5.6572	6.0083	5.3142	5.6772	5.6804	4.973	3.9046	3.1951	3.556	4.6174	4.268	4.9786	3.9084	4.2685	4.6189	2.1365	-0.70314	-4.6086	-2.8382	-1.7753	-2.1271	-3.5523	-1.7776	-2.1285	-2.1457	-2.8581	-1.0661	-0.33789	3.208	2.1491	0.36201	0.017657	-0.3499	-3.9098	-3.9067	-2.4828	-2.8324	-2.4811
-2.2898	-1.2268	1.2772	0.92838	0.21974	-0.8408	-0.13764	0.57281	-0.48804	-0.48767	5.898	6.6089	7.6702	6.9608	6.2615	5.9022	5.1929	6.264	4.8383	4.1284	4.8399	4.8403	4.1305	4.5207	4.5208	4.1871	3.8295	0.99863	-1.1319	-1.4808	-0.76895	-2.9036	-2.1935	-2.9058	-2.5708	-4.699	-1.8616	0.27306	1.3333	-0.088355	0.98186	-0.44019	-0.79223	1.3309	-2.2512	-2.6134	-1.5409	-2.6126	-4.3555
-0.52233	1.9705	-0.16203	-0.52232	-0.13662	0.18799	1.2592	-0.1622	-2.296	-1.9342	-0.52133	3.0576	5.9	8.3553	8.7062	8.722	8.7249	6.9577	7.3107	6.9633	6.9644	7.6752	7.6758	6.2459	5.8961	4.476	4.8266	2.3449	1.9943	-3.3359	-0.84474	-0.49458	-1.9076	-1.9078	-2.982	-3.6917	-2.983	-1.1989	-1.2006	-1.184	-1.5438	-1.5417	-2.248	-0.11543	-0.82234	-3.3065	-1.1736	-1.1739	-4.3862
-2.1947	-1.4581	0.6652	-0.7573	-1.1071	-0.38209	1.7529	2.1046	-1.7985	-1.7956	-3.2198	-4.6436	-1.4344	9.913	7.4333	1.7614	4.9544	8.4963	7.4369	8.1479	6.7285	7.4391	7.0542	6.7343	6.7347	5.6749	6.0254	6.0256	6.0416	0.0090139	0.37144	-1.0499	-2.4701	-2.469	-3.5475	-4.2673	-1.7757	-0.71349	-1.4155	-1.4159	-1.0665	-3.5576	-2.1367	1.065	-1.7798	-2.1366	-1.4204	-4.986	-2.8468
2.2822	-1.2625	0.15992	0.87628	-1.2569	-1.6133	0.87055	-0.20106	-2.6848	-4.4598	-3.395	-2.685	-3.3971	-1.6107	-1.6122	-1.9706	-1.9701	5.8377	11.51	11.176	12.239	11.181	9.7639	10.096	9.0369	9.0374	9.398	9.0384	10.099	6.5582	0.17418	-1.5999	-1.6	-1.9663	-0.90516	-2.6788	0.16607	2.287	-3.0307	-1.6093	-3.3788	-3.0186	-1.9574	-0.53273	-0.51552	0.5475	-3.3587	-4.4346	-2.6599
2.1693	6.4311	2.529	2.5294	2.1687	2.8789	-0.31359	-2.4367	-3.1484	-2.798	-2.4373	-2.436	-2.1111	-2.782	-1.7077	3.6109	3.974	2.9057	20.289	20.64	19.221	16.032	14.972	18.523	19.233	15.694	10.014	4.3429	11.435	12.509	7.1887	3.2868	3.9967	-3.8142	-3.4686	-3.469	2.5737	-1.3136	-1.6678	-2.0274	-3.8449	-2.0251	0.10837	0.10768	0.45761	-0.60417	-2.3769	1.5284	0.77158
-0.015169	2.4675	1.4068	3.1778	2.4674	1.4066	-0.726	0.69588	-3.9225	-3.922	-1.7884	-2.499	-2.8584	-2.4879	-1.4171	2.8391	0.00918	1.4325	17.027	19.868	21.639	17.03	8.8798	15.631	20.591	16.342	6.7614	3.9308	5.3513	13.117	7.4467	0.71323	4.2551	-1.4209	-2.8584	-3.5711	1.7875	0.36805	-2.8249	-3.1902	-5.6784	-2.1253	-1.4153	-2.4781	4.6193	-1.0662	-2.4786	-2.1144	1.0804
