45.454	45.418	45.382	45.346	45.309	45.273	45.237	45.2	45.164	45.128	45.091	45.055	45.019	44.982	44.946	44.909	44.873	44.836	44.8	44.763	44.727	44.69	44.654	44.617	44.581	44.544	44.508	44.471	44.435	44.398	44.361	44.325	44.288	44.251	44.215	44.178	44.141	44.105	44.068	44.031	43.994	43.958	43.921	43.884	43.847	43.811	43.774	43.737	43.7
45.426	45.39	45.354	45.317	45.281	45.245	45.209	45.172	45.136	45.1	45.063	45.027	44.991	44.954	44.918	44.881	44.845	44.808	44.772	44.736	44.699	44.663	44.626	44.59	44.553	44.516	44.48	44.443	44.407	44.37	44.334	44.297	44.26	44.224	44.187	44.15	44.114	44.077	44.04	44.004	43.967	43.93	43.893	43.857	43.82	43.783	43.746	43.709	43.673
45.398	45.362	45.326	45.289	45.253	45.217	45.18	45.144	45.108	45.072	45.035	44.999	44.963	44.926	44.89	44.853	44.817	44.781	44.744	44.708	44.671	44.635	44.598	44.562	44.525	44.489	44.452	44.416	44.379	44.342	44.306	44.269	44.233	44.196	44.159	44.123	44.086	44.049	44.013	43.976	43.939	43.903	43.866	43.829	43.792	43.756	43.719	43.682	43.645
45.37	45.334	45.297	45.261	45.225	45.189	45.152	45.116	45.08	45.044	45.007	44.971	44.935	44.898	44.862	44.825	44.789	44.753	44.716	44.68	44.643	44.607	44.57	44.534	44.497	44.461	44.424	44.388	44.351	44.315	44.278	44.242	44.205	44.168	44.132	44.095	44.059	44.022	43.985	43.949	43.912	43.875	43.838	43.802	43.765	43.728	43.691	43.655	43.618
45.341	45.305	45.269	45.233	45.197	45.16	45.124	45.088	45.052	45.015	44.979	44.943	44.906	44.87	44.834	44.797	44.761	44.725	44.688	44.652	44.615	44.579	44.542	44.506	44.469	44.433	44.396	44.36	44.323	44.287	44.25	44.214	44.177	44.141	44.104	44.067	44.031	43.994	43.957	43.921	43.884	43.847	43.811	43.774	43.737	43.701	43.664	43.627	43.59
45.313	45.277	45.241	45.204	45.168	45.132	45.096	45.06	45.023	44.987	44.951	44.914	44.878	44.842	44.806	44.769	44.733	44.696	44.66	44.624	44.587	44.551	44.514	44.478	44.441	44.405	44.368	44.332	44.295	44.259	44.222	44.186	44.149	44.113	44.076	44.04	44.003	43.966	43.93	43.893	43.856	43.82	43.783	43.746	43.71	43.673	43.636	43.599	43.563
45.285	45.248	45.212	45.176	45.14	45.104	45.068	45.031	44.995	44.959	44.923	44.886	44.85	44.814	44.777	44.741	44.705	44.668	44.632	44.596	44.559	44.523	44.486	44.45	44.414	44.377	44.341	44.304	44.268	44.231	44.195	44.158	44.122	44.085	44.049	44.012	43.975	43.939	43.902	43.865	43.829	43.792	43.756	43.719	43.682	43.645	43.609	43.572	43.535
45.256	45.22	45.184	45.148	45.112	45.076	45.039	45.003	44.967	44.931	44.894	44.858	44.822	44.786	44.749	44.713	44.677	44.64	44.604	44.568	44.531	44.495	44.458	44.422	44.386	44.349	44.313	44.276	44.24	44.203	44.167	44.13	44.094	44.057	44.021	43.984	43.948	43.911	43.874	43.838	43.801	43.765	43.728	43.691	43.655	43.618	43.581	43.544	43.508
45.228	45.192	45.155	45.119	45.083	45.047	45.011	44.975	44.938	44.902	44.866	44.83	44.794	44.757	44.721	44.685	44.648	44.612	44.576	44.539	44.503	44.467	44.43	44.394	44.357	44.321	44.285	44.248	44.212	44.175	44.139	44.102	44.066	44.029	43.993	43.956	43.92	43.883	43.846	43.81	43.773	43.737	43.7	43.663	43.627	43.59	43.553	43.517	43.48
45.199	45.163	45.127	45.091	45.055	45.019	44.982	44.946	44.91	44.874	44.838	44.801	44.765	44.729	44.693	44.656	44.62	44.584	44.547	44.511	44.475	44.438	44.402	44.366	44.329	44.293	44.256	44.22	44.184	44.147	44.111	44.074	44.038	44.001	43.965	43.928	43.892	43.855	43.819	43.782	43.745	43.709	43.672	43.636	43.599	43.562	43.526	43.489	43.452
45.17	45.134	45.098	45.062	45.026	44.99	44.954	44.918	44.882	44.845	44.809	44.773	44.737	44.701	44.664	44.628	44.592	44.556	44.519	44.483	44.447	44.41	44.374	44.338	44.301	44.265	44.228	44.192	44.156	44.119	44.083	44.046	44.01	43.973	43.937	43.9	43.864	43.827	43.791	43.754	43.718	43.681	43.644	43.608	43.571	43.534	43.498	43.461	43.424
45.142	45.106	45.07	45.034	44.997	44.961	44.925	44.889	44.853	44.817	44.781	44.744	44.708	44.672	44.636	44.6	44.563	44.527	44.491	44.454	44.418	44.382	44.346	44.309	44.273	44.236	44.2	44.164	44.127	44.091	44.054	44.018	43.982	43.945	43.909	43.872	43.836	43.799	43.763	43.726	43.689	43.653	43.616	43.58	43.543	43.506	43.47	43.433	43.397
