-2.1829	-2.8969	-1.8259	-2.5371	-4.3283	-3.9657	-1.8382	-1.4775	-1.4776	-1.1461	-0.76794	-0.41797	-1.8443	-1.4828	-2.5502	-1.8477	-2.2002	-1.4869	-1.1392	-1.1409	-1.1337	-0.77273	-0.04728	-1.8517	-1.4719	-1.8343	-2.5394	-2.5398	-1.4765	-3.6166	-3.2581	-3.256	-3.6363	-2.9076	-0.4213	0.65272	0.27325	1.3459	1.3606	0.98312	0.64777	0.26982	2.0405	1.715	1.7144	-0.06063	-0.044282	-0.42478	-0.063715	-0.77825	-2.8999	-2.2049	-2.5551	-2.5584	-2.5485	-2.2356	-2.2334	-2.2345	-1.5224	0.25081	-1.8881	-1.5273	-1.5284	-1.5285	-1.1777	-1.1819	-1.1481	-2.9017	-0.05126	-1.8378	-2.9203	-3.2748	-2.5632	-3.2782	-2.5927	-2.9259	-2.955	-1.5049	-4.0231	-0.82173	-3.3326
-0.80026	-2.2271	-2.2268	-2.2474	-2.5975	-2.2475	-2.9276	-1.8641	-1.1513	-2.5613	-1.1543	-1.1373	-1.1388	-1.1569	-1.1578	0.26395	-0.097473	-1.1617	-1.8751	-1.878	-0.45549	-2.2403	-2.2475	-0.82007	-1.1724	-0.46244	-1.8884	-1.8889	-0.82388	-2.2508	-2.2259	-0.80227	-2.2274	0.98003	1.6804	0.97822	2.3901	2.0392	1.3269	1.6761	1.6753	1.6745	0.96532	2.0326	2.3824	1.3185	-0.11231	0.24686	-1.5307	-1.5319	-2.2468	-1.8958	-1.8941	-1.1827	-2.2798	-1.5696	-4.7845	-1.9292	-1.9238	-0.86161	0.20318	0.9146	0.20174	0.20004	0.19985	-0.87357	-3.3648	-3.3622	-2.3023	-4.0763	-4.798	-3.3836	-3.3864	-1.9585	-3.7361	-3.7376	-2.6747	-1.2521	-1.9431	-2.656	-3.0062
-1.8937	-1.1821	-0.10941	-3.3086	-4.3869	-4.3864	-2.2506	-1.1887	-0.82962	-1.1893	-0.83058	-0.48127	-0.12199	-0.83334	-1.9106	-2.6224	-0.83792	-0.48977	-1.5266	-0.81745	-2.6029	-0.82119	-0.81741	-1.5347	-0.46932	-0.82462	-1.1837	-1.5367	-1.5367	-1.8999	-0.4801	-0.48094	1.2934	3.078	1.6552	3.4264	2.0039	2.0039	2.7136	2.3626	2.3614	2.737	3.4465	2.0241	2.0218	1.6713	1.3094	2.3793	-0.8184	-3.3071	-3.3101	-1.183	-1.8967	-1.8972	-2.611	-1.5646	-1.1714	-2.9913	-1.9281	-0.81198	1.979	0.91662	0.91514	-0.14746	0.91232	-2.581	-2.2768	-3.7032	-3.6473	-3.6494	-3.3522	-3.0018	-3.002	-3.3443	-1.9424	-3.3431	-4.1077	-4.7884	-4.0723	-3.0145	-3.3585
-1.847	-3.2721	-2.2123	-3.6275	-3.6269	-2.5385	-2.902	-1.4755	-1.4791	-1.4798	0.30376	-0.77276	-0.76984	-1.835	-1.4841	-1.4862	-1.8394	-0.77789	-0.77939	-2.9162	-1.4936	-1.1344	-0.072563	-0.42381	0.28523	-0.076281	-0.78978	-0.78982	-0.7922	0.30437	-0.0565	0.30398	3.4973	3.496	3.8461	3.8454	2.073	2.7827	2.7829	2.4218	3.1313	2.4194	2.7789	2.7779	2.7992	2.7747	2.0634	2.7722	-0.40021	-2.1868	-0.7639	-1.8265	-1.8281	-1.805	-2.2061	-2.2068	-3.6518	-2.9194	-1.4954	-0.071621	-0.076073	1.3486	0.98717	0.28138	0.63338	-2.9334	-3.313	-3.6654	-3.2872	-2.9638	-3.6694	-2.9647	-3.6586	-2.2572	-4.0332	-4.399	-3.2856	-2.9355	-5.0671	-5.7868	-2.9572
-3.9722	-4.6728	-3.6097	-4.3374	-3.9772	-3.6268	0.28246	-0.7797	0.28141	0.6307	0.27947	-0.072412	0.27643	-0.78554	-0.43625	-2.5592	-1.4878	-0.79105	-0.41551	-1.1289	1.7146	1.7262	2.4224	0.99899	0.99791	-0.065623	-0.054051	-0.76616	-2.9021	-1.1416	0.63123	2.0527	4.5337	4.533	3.4851	3.8342	3.4701	3.4827	3.8328	3.832	3.1306	4.5669	4.2158	4.9247	3.5027	1.7296	1.7276	1.0158	0.30299	0.30255	0.65145	-0.051675	-1.5118	-1.5137	-2.1763	-2.8897	-1.8705	-2.9167	-1.8548	1.0167	0.30423	2.4357	1.7238	1.3625	-0.43864	-2.5509	-3.6326	-3.9841	-2.9044	-2.9056	-3.285	-2.9321	-2.576	-3.9933	-3.2961	-2.5804	-2.5869	-3.301	-2.2259	-4.0037	-3.6594
-3.2904	-2.2305	-4.007	-4.7248	-4.0096	-2.2342	-2.2091	-0.074332	-0.42644	-1.4998	0.27207	1.3428	-1.1435	0.63598	0.26731	-1.5063	-1.5092	-1.8632	-1.8615	-2.9373	-2.5763	-0.086408	-1.8675	0.61494	0.96522	-0.44918	1.3221	0.24951	-2.2361	-0.41875	1.3436	0.63388	5.957	6.3066	5.9559	4.8847	5.2442	4.8839	4.5326	4.8825	3.8213	4.8807	4.8794	4.8781	3.4557	2.0436	-0.80112	-1.8334	0.65165	1.0005	0.28843	0.99916	-0.06292	-1.4877	-1.785	-2.8597	-3.5841	-2.5254	-1.4641	-0.72741	-0.016591	2.1147	1.753	0.32961	0.30291	-2.5222	-3.2365	-2.8847	-2.526	-2.5275	-3.6024	-2.9071	-3.6023	-2.5313	-2.1978	-2.9117	-3.2628	-2.5283	-2.5306	-2.9221	-3.2986
-1.449	-5.013	-3.5885	-4.2891	-5.0018	-2.5129	-1.1045	-1.4571	2.0875	2.797	-0.74818	2.0848	0.66145	-0.75183	0.30866	1.3686	-1.4528	-1.4556	-1.1047	0.3425	-2.144	-0.035411	-1.4349	-0.38827	1.0322	1.7415	1.3798	0.33104	0.33036	-0.031475	0.66559	0.31464	5.6384	6.6981	7.0477	7.0606	5.6496	5.6488	4.9377	4.5772	5.9968	5.6458	5.3116	6.0204	3.5375	2.1153	-0.36975	0.34079	1.4003	2.1099	1.3985	-0.024769	-0.02593	-1.1051	-2.5187	-3.9455	-2.9152	-3.2618	-3.2641	-3.2384	0.31906	2.4514	3.5108	2.0883	-0.7468	-2.5585	-2.8872	-2.1758	-1.4649	-2.5381	-2.8912	-3.6168	-3.2679	-3.2722	-1.8488	-0.77831	-1.1399	-1.8545	-2.9137	-3.6282	-2.5662
-1.9265	-1.9287	-2.9926	-2.9926	-2.2832	-1.9337	-0.85593	1.2599	-0.13729	0.5734	1.2834	-0.84067	-2.2657	0.93601	-0.14281	1.6441	1.2764	-1.2091	0.92338	-2.2742	-0.5015	1.269	-1.9264	0.55629	0.55487	1.9749	3.035	3.7443	1.2607	1.6205	2.6808	1.6194	4.4763	7.6669	8.3766	8.736	7.3152	7.3146	6.2536	7.3132	5.5419	6.6011	7.3109	6.5991	4.117	2.3448	-0.85064	-0.50159	-1.5651	1.6329	0.56002	1.2694	-0.50339	-1.2164	-2.2598	-3.6968	-3.3459	-3.3332	-5.1175	-3.7002	-1.2144	0.24327	2.0136	0.91478	-0.1576	-1.9312	-3.3422	-2.2852	-1.5745	-2.2724	-1.9237	-3.3564	-2.283	-4.0703	-4.4232	-1.2187	-2.6433	-1.5715	-1.2295	-2.631	-2.6341
-1.9302	-3.0042	-2.2954	-4.0659	-3.3588	-3.0085	-0.87522	0.18536	-0.87711	0.18327	-2.6529	-1.2306	-3.3637	-0.17091	0.5383	-0.53431	1.2467	-0.53301	1.9552	-1.2369	0.17015	-0.15662	0.55361	2.3242	2.3233	2.3214	3.0313	1.9692	0.89697	1.2557	3.0267	1.6054	7.2775	6.9267	10.467	11.536	9.0553	9.409	8.6981	7.6371	9.4068	7.9855	7.6348	6.2133	7.2726	4.4668	0.9126	0.1999	1.9811	1.9799	0.55769	-0.15483	-1.6137	-0.51783	-1.5864	-2.6504	-1.9406	-4.0837	-3.0457	-3.733	-1.944	1.6001	2.6596	-1.2364	-1.9497	-3.3802	-1.957	-1.2473	1.2354	-0.87369	-2.2975	-2.2983	-3.7505	-4.0983	-0.90639	-0.17075	-4.1038	-4.1042	-4.1071	-2.3358	-1.2663
-1.0954	-0.74428	-2.5196	-3.9202	-1.8104	-4.2984	-1.8124	-1.7894	-2.5268	-2.5024	-1.4305	-2.1174	-1.7671	0.36426	-0.70879	-0.022733	2.8183	2.1309	1.755	0.35654	0.35549	-0.0060879	-0.71886	1.4126	3.183	1.7709	3.5407	3.8895	1.0565	2.1162	2.8257	2.1142	1.0529	4.9549	8.4952	10.651	12.071	13.48	11.36	12.069	11.708	9.937	9.2261	6.0346	8.1641	6.3824	2.1288	0.70605	3.187	-0.052629	2.7887	2.4278	0.65495	-2.8933	-1.4607	-1.4617	-1.8244	-3.9767	-4.6823	-1.4573	-1.0922	2.4509	2.0988	-1.1118	-2.5342	-2.8886	-2.178	-0.76557	1.7267	-3.6045	-2.91	-1.4873	-3.6239	-3.6191	0.28124	-0.79058	-3.6248	-4.3392	-5.0797	-3.2776	-3.9918
