43.373	43.409	43.446	43.483	43.519	43.556	43.592	43.629	43.666	43.702	43.739	43.775	43.812	43.849	43.885	43.922	43.958	43.995	44.031	44.067	44.104	44.14	44.177	44.213	44.25	44.286	44.322	44.359	44.395	44.431	44.468	44.504	44.54	44.577	44.613	44.649	44.685	44.722	44.758	44.794	44.83	44.866	44.903	44.939	44.975	45.011	45.047	45.083	45.119	45.155	45.191	45.227	45.263	45.299	45.335	45.371	45.407	45.443	45.479	45.515	45.551	45.587	45.623	45.659	45.695	45.73	45.766	45.802	45.838	45.874	45.909	45.945	45.981	46.017	46.052	46.088	46.124	46.159	46.195	46.231	46.266	46.302	46.338	46.373	46.409	46.444	46.48	46.515	46.551	46.586	46.622	46.657	46.693	46.728	46.763	46.799	46.834	46.87	46.905	46.94	46.976	47.011	47.046	47.082	47.117	47.152	47.187	47.222	47.258	47.293	47.328	47.363	47.398	47.433	47.468	47.504	47.539	47.574	47.609	47.644	47.679	47.714	47.749	47.784	47.819	47.854	47.888	47.923	47.958	47.993	48.028	48.063	48.097	48.132	48.167	48.202	48.236
43.4	43.437	43.474	43.51	43.547	43.584	43.62	43.657	43.694	43.73	43.767	43.803	43.84	43.876	43.913	43.95	43.986	44.023	44.059	44.096	44.132	44.168	44.205	44.241	44.278	44.314	44.351	44.387	44.423	44.46	44.496	44.532	44.569	44.605	44.641	44.677	44.714	44.75	44.786	44.822	44.859	44.895	44.931	44.967	45.003	45.039	45.076	45.112	45.148	45.184	45.22	45.256	45.292	45.328	45.364	45.4	45.436	45.472	45.508	45.544	45.58	45.616	45.652	45.688	45.723	45.759	45.795	45.831	45.867	45.903	45.938	45.974	46.01	46.046	46.082	46.117	46.153	46.189	46.224	46.26	46.296	46.331	46.367	46.402	46.438	46.474	46.509	46.545	46.58	46.616	46.651	46.687	46.722	46.758	46.793	46.828	46.864	46.899	46.935	46.97	47.005	47.041	47.076	47.111	47.146	47.182	47.217	47.252	47.287	47.323	47.358	47.393	47.428	47.463	47.498	47.533	47.569	47.604	47.639	47.674	47.709	47.744	47.779	47.814	47.849	47.884	47.919	47.953	47.988	48.023	48.058	48.093	48.128	48.163	48.197	48.232	48.267
43.428	43.465	43.501	43.538	43.575	43.611	43.648	43.685	43.721	43.758	43.794	43.831	43.868	43.904	43.941	43.977	44.014	44.05	44.087	44.123	44.16	44.196	44.233	44.269	44.306	44.342	44.379	44.415	44.451	44.488	44.524	44.56	44.597	44.633	44.669	44.706	44.742	44.778	44.814	44.851	44.887	44.923	44.959	44.995	45.032	45.068	45.104	45.14	45.176	45.212	45.248	45.284	45.321	45.357	45.393	45.429	45.465	45.501	45.537	45.573	45.608	45.644	45.68	45.716	45.752	45.788	45.824	45.86	45.896	45.931	45.967	46.003	46.039	46.075	46.11	46.146	46.182	46.218	46.253	46.289	46.325	46.36	46.396	46.431	46.467	46.503	46.538	46.574	46.609	46.645	46.68	46.716	46.751	46.787	46.822	46.858	46.893	46.928	46.964	46.999	47.035	47.07	47.105	47.141	47.176	47.211	47.246	47.282	47.317	47.352	47.387	47.423	47.458	47.493	47.528	47.563	47.598	47.633	47.668	47.703	47.739	47.774	47.809	47.844	47.879	47.914	47.948	47.983	48.018	48.053	48.088	48.123	48.158	48.193	48.227	48.262	48.297
43.456	43.492	43.529	43.566	43.602	43.639	43.676	43.712	43.749	43.786	43.822	43.859	43.896	43.932	43.969	44.005	44.042	44.078	44.115	44.151	44.188	44.224	44.261	44.297	44.334	44.37	44.407	44.443	44.48	44.516	44.552	44.589	44.625	44.661	44.698	44.734	44.77	44.807	44.843	44.879	44.915	44.952	44.988	45.024	45.06	45.096	45.133	45.169	45.205	45.241	45.277	45.313	45.349	45.385	45.421	45.457	45.493	45.529	45.565	45.601	45.637	45.673	45.709	45.745	45.781	45.817	45.853	45.889	45.925	45.96	45.996	46.032	46.068	46.104	46.139	46.175	46.211	46.247	46.282	46.318	46.354	46.389	46.425	46.461	46.496	46.532	46.568	46.603	46.639	46.674	46.71	46.745	46.781	46.816	46.852	46.887	46.923	46.958	46.993	47.029	47.064	47.1	47.135	47.17	47.206	47.241	47.276	47.311	47.347	47.382	47.417	47.452	47.488	47.523	47.558	47.593	47.628	47.663	47.698	47.733	47.769	47.804	47.839	47.874	47.909	47.944	47.979	48.014	48.049	48.083	48.118	48.153	48.188	48.223	48.258	48.292	48.327
43.483	43.52	43.556	43.593	43.63	43.666	43.703	43.74	43.777	43.813	43.85	43.886	43.923	43.96	43.996	44.033	44.069	44.106	44.143	44.179	44.216	44.252	44.289	44.325	44.362	44.398	44.434	44.471	44.507	44.544	44.58	44.616	44.653	44.689	44.726	44.762	44.798	44.834	44.871	44.907	44.943	44.98	45.016	45.052	45.088	45.124	45.161	45.197	45.233	45.269	45.305	45.341	45.377	45.413	45.45	45.486	45.522	45.558	45.594	45.63	45.666	45.702	45.738	45.774	45.809	45.845	45.881	45.917	45.953	45.989	46.025	46.061	46.096	46.132	46.168	46.204	46.24	46.275	46.311	46.347	46.382	46.418	46.454	46.489	46.525	46.561	46.596	46.632	46.668	46.703	46.739	46.774	46.81	46.845	46.881	46.916	46.952	46.987	47.023	47.058	47.093	47.129	47.164	47.199	47.235	47.27	47.305	47.341	47.376	47.411	47.446	47.482	47.517	47.552	47.587	47.622	47.658	47.693	47.728	47.763	47.798	47.833	47.868	47.903	47.938	47.973	48.008	48.043	48.078	48.113	48.148	48.183	48.218	48.253	48.287	48.322	48.357
43.51	43.547	43.584	43.621	43.657	43.694	43.731	43.767	43.804	43.841	43.877	43.914	43.951	43.987	44.024	44.061	44.097	44.134	44.17	44.207	44.243	44.28	44.316	44.353	44.389	44.426	44.462	44.499	44.535	44.572	44.608	44.645	44.681	44.717	44.754	44.79	44.826	44.863	44.899	44.935	44.971	45.008	45.044	45.08	45.116	45.153	45.189	45.225	45.261	45.297	45.334	45.37	45.406	45.442	45.478	45.514	45.55	45.586	45.622	45.658	45.694	45.73	45.766	45.802	45.838	45.874	45.91	45.946	45.982	46.018	46.054	46.089	46.125	46.161	46.197	46.233	46.268	46.304	46.34	46.376	46.411	46.447	46.483	46.518	46.554	46.59	46.625	46.661	46.697	46.732	46.768	46.803	46.839	46.874	46.91	46.945	46.981	47.016	47.052	47.087	47.123	47.158	47.193	47.229	47.264	47.3	47.335	47.37	47.405	47.441	47.476	47.511	47.546	47.582	47.617	47.652	47.687	47.722	47.758	47.793	47.828	47.863	47.898	47.933	47.968	48.003	48.038	48.073	48.108	48.143	48.178	48.213	48.248	48.283	48.317	48.352	48.387
43.538	43.575	43.611	43.648	43.685	43.722	43.758	43.795	43.832	43.868	43.905	43.942	43.978	44.015	44.052	44.088	44.125	44.161	44.198	44.235	44.271	44.308	44.344	44.381	44.417	44.454	44.49	44.527	44.563	44.6	44.636	44.672	44.709	44.745	44.782	44.818	44.854	44.891	44.927	44.963	45	45.036	45.072	45.108	45.145	45.181	45.217	45.253	45.29	45.326	45.362	45.398	45.434	45.47	45.506	45.542	45.579	45.615	45.651	45.687	45.723	45.759	45.795	45.831	45.867	45.903	45.939	45.974	46.01	46.046	46.082	46.118	46.154	46.19	46.226	46.261	46.297	46.333	46.369	46.405	46.44	46.476	46.512	46.547	46.583	46.619	46.654	46.69	46.726	46.761	46.797	46.832	46.868	46.904	46.939	46.975	47.01	47.046	47.081	47.116	47.152	47.187	47.223	47.258	47.294	47.329	47.364	47.4	47.435	47.47	47.505	47.541	47.576	47.611	47.646	47.682	47.717	47.752	47.787	47.822	47.857	47.893	47.928	47.963	47.998	48.033	48.068	48.103	48.138	48.173	48.208	48.243	48.278	48.313	48.347	48.382	48.417
43.565	43.602	43.639	43.676	43.712	43.749	43.786	43.823	43.859	43.896	43.933	43.969	44.006	44.043	44.079	44.116	44.153	44.189	44.226	44.262	44.299	44.336	44.372	44.409	44.445	44.482	44.518	44.555	44.591	44.628	44.664	44.7	44.737	44.773	44.81	44.846	44.882	44.919	44.955	44.991	45.028	45.064	45.1	45.137	45.173	45.209	45.245	45.282	45.318	45.354	45.39	45.426	45.462	45.499	45.535	45.571	45.607	45.643	45.679	45.715	45.751	45.787	45.823	45.859	45.895	45.931	45.967	46.003	46.039	46.075	46.111	46.147	46.183	46.219	46.254	46.29	46.326	46.362	46.398	46.433	46.469	46.505	46.541	46.576	46.612	46.648	46.683	46.719	46.755	46.79	46.826	46.861	46.897	46.933	46.968	47.004	47.039	47.075	47.11	47.146	47.181	47.217	47.252	47.287	47.323	47.358	47.394	47.429	47.464	47.5	47.535	47.57	47.605	47.641	47.676	47.711	47.746	47.782	47.817	47.852	47.887	47.922	47.957	47.992	48.027	48.063	48.098	48.133	48.168	48.203	48.238	48.273	48.308	48.342	48.377	48.412	48.447
43.592	43.629	43.666	43.703	43.74	43.776	43.813	43.85	43.887	43.923	43.96	43.997	44.033	44.07	44.107	44.143	44.18	44.217	44.253	44.29	44.327	44.363	44.4	44.436	44.473	44.509	44.546	44.582	44.619	44.655	44.692	44.728	44.765	44.801	44.837	44.874	44.91	44.947	44.983	45.019	45.056	45.092	45.128	45.165	45.201	45.237	45.273	45.31	45.346	45.382	45.418	45.454	45.491	45.527	45.563	45.599	45.635	45.671	45.707	45.743	45.779	45.816	45.852	45.888	45.924	45.96	45.996	46.031	46.067	46.103	46.139	46.175	46.211	46.247	46.283	46.319	46.355	46.39	46.426	46.462	46.498	46.534	46.569	46.605	46.641	46.676	46.712	46.748	46.783	46.819	46.855	46.89	46.926	46.962	46.997	47.033	47.068	47.104	47.139	47.175	47.21	47.246	47.281	47.317	47.352	47.387	47.423	47.458	47.493	47.529	47.564	47.599	47.635	47.67	47.705	47.741	47.776	47.811	47.846	47.881	47.916	47.952	47.987	48.022	48.057	48.092	48.127	48.162	48.197	48.232	48.267	48.302	48.337	48.372	48.407	48.442	48.477
43.62	43.656	43.693	43.73	43.767	43.804	43.84	43.877	43.914	43.951	43.987	44.024	44.061	44.098	44.134	44.171	44.208	44.244	44.281	44.318	44.354	44.391	44.427	44.464	44.5	44.537	44.574	44.61	44.647	44.683	44.72	44.756	44.792	44.829	44.865	44.902	44.938	44.975	45.011	45.047	45.084	45.12	45.156	45.193	45.229	45.265	45.301	45.338	45.374	45.41	45.446	45.483	45.519	45.555	45.591	45.627	45.663	45.7	45.736	45.772	45.808	45.844	45.88	45.916	45.952	45.988	46.024	46.06	46.096	46.132	46.168	46.204	46.24	46.276	46.311	46.347	46.383	46.419	46.455	46.491	46.526	46.562	46.598	46.634	46.67	46.705	46.741	46.777	46.812	46.848	46.884	46.919	46.955	46.99	47.026	47.062	47.097	47.133	47.168	47.204	47.239	47.275	47.31	47.346	47.381	47.417	47.452	47.487	47.523	47.558	47.593	47.629	47.664	47.699	47.735	47.77	47.805	47.84	47.876	47.911	47.946	47.981	48.016	48.051	48.087	48.122	48.157	48.192	48.227	48.262	48.297	48.332	48.367	48.402	48.437	48.472	48.507
