10.277	10.269	10.61	10.6	9.8892	9.5275	8.4552	8.4551	8.7585	9.8051	10.139	9.7676	10.092	8.6571	8.2829	8.9698	8.5871	8.8944	9.5765	8.4958	9.8866	9.1675	9.4992	10.892	9.465	9.4571	8.7337	9.4271	9.4206	10.474	10.468	10.812	10.457	9.7408	9.0353	9.3802	9.691	10.397	9.6834	9.3317	10.031	10.39	8.9784	9.6776	8.9796	9.6532	10.363	10.002	9.652	10.712	10.712	10.712	10.003	10.006	9.2874	10.352	9.646	9.6507	10.006
10.839	9.0702	9.4113	9.0512	9.0407	8.6464	9.6853	9.6731	10.01	9.9966	10.339	8.9035	8.8777	8.8527	8.4783	8.7862	9.1135	10.852	9.4201	9.7495	9.7297	10.07	9.6917	9.674	9.275	9.9763	10.669	10.662	10.305	10.299	9.9424	10.286	9.9305	8.8392	9.534	10.939	9.5241	10.58	9.5177	10.575	8.8133	8.8121	9.8539	10.877	10.526	10.876	10.175	10.525	9.8241	10.174	9.8235	9.4867	9.8237	10.876	10.53	10.184	10.888	9.8428	9.8478
9.2969	9.9893	10.341	9.6211	9.611	8.5498	9.2382	8.5255	10.242	9.8681	9.143	10.178	10.153	9.7681	9.0434	8.3194	8.2962	9.2855	9.614	9.9532	10.983	9.5536	9.1847	10.23	9.1607	8.1014	7.7056	9.1078	10.161	11.205	9.7986	11.193	10.137	9.4207	8.365	8.7225	9.39	10.098	11.145	10.443	11.501	10.089	9.7374	9.7364	9.0253	9.0016	10.061	10.061	10.41	10.41	10.41	9.7117	9.714	9.7167	9.3823	10.769	10.774	10.428	11.493
9.7832	9.7755	9.7668	8.7072	9.7473	8.6431	9.6825	9.6708	9.3082	8.9357	9.9609	8.8856	8.5105	8.4854	8.4733	9.4676	9.0942	9.7719	9.75	9.7289	9.3583	9.3387	8.2709	8.6112	9.9744	9.6053	10.307	9.948	10.64	9.2228	9.9265	9.2101	8.1538	8.1425	9.5373	9.8921	9.8882	10.586	9.8838	9.8814	9.8791	10.227	9.5147	9.8402	9.8392	10.189	10.888	10.187	10.887	9.1262	8.7774	9.1295	9.099	9.4515	10.164	11.217	10.171	10.525	9.8298
9.4367	10.483	10.124	9.4152	10.106	10.445	9.0336	9.0216	8.9815	9.3067	9.2819	9.9569	9.2319	10.257	9.5319	9.507	9.133	9.4315	9.7595	9.7382	9.0174	8.6474	9.3367	9.3267	8.9671	9.3078	8.9117	9.9533	9.595	10.297	9.5798	9.5736	10.277	9.5616	9.9059	9.5539	8.8231	10.582	10.929	10.227	10.574	10.922	10.22	9.5078	9.1559	9.1525	9.5019	10.562	10.561	10.212	10.213	10.565	9.8572	9.8597	9.1363	9.4722	10.186	10.189	10.543
8.027	10.1	9.7476	9.379	10.43	10.42	10.059	9.3336	9.6685	8.9465	8.1877	9.5733	9.8985	10.924	9.8486	9.4735	9.7986	9.0642	8.3414	8.9886	9.3208	9.3073	8.9369	10.687	9.9774	9.9681	10.309	9.2632	9.2249	10.267	11.32	10.602	9.8956	10.24	9.5339	9.8808	9.8778	9.1754	9.499	9.8467	10.194	10.542	10.9	9.8379	10.896	9.4842	9.8465	8.4103	9.8206	10.522	10.174	11.235	10.177	10.89	9.132	10.185	8.745	9.4585	10.513
8.7372	8.7362	9.0488	10.097	9.0407	9.7313	10.071	9.3453	10.02	9.6453	8.5701	9.5616	9.8803	8.4549	9.8306	9.8056	10.141	9.0557	9.3808	9.722	8.2727	8.9625	9.3023	8.5919	9.6325	9.9832	10.674	7.8379	8.8962	9.9483	9.194	9.5366	10.59	9.8829	9.5188	9.8757	9.8727	9.884	9.8677	10.202	10.2	10.197	9.4851	10.193	10.191	9.8393	9.1276	10.186	9.4558	10.517	10.519	9.4599	9.8219	9.8243	10.527	11.23	9.8363	9.4763	10.167
8.6384	9.3482	7.9361	9.2994	9.647	9.2931	8.9117	9.9471	9.9222	9.1971	8.4618	9.8472	9.0918	8.7067	7.9816	9.3673	9.3425	9.3177	10.343	9.6199	8.1959	8.517	9.5668	9.5567	10.247	9.1873	9.8785	9.5193	9.8609	8.4421	10.555	9.807	9.1029	9.4476	10.503	8.7397	9.7868	9.4348	10.492	9.7793	9.7538	10.102	10.096	9.0472	10.096	9.0433	10.092	10.092	10.452	9.3709	8.6723	10.074	10.436	11.138	9.7304	9.733	10.447	10.103	10.804
9.9067	8.4961	9.5453	9.9034	8.8024	9.8561	9.1269	9.4542	9.0791	8.3541	8.6791	9.3543	9.3294	9.2843	8.2087	9.5947	9.2097	9.5453	9.5204	9.5047	9.4901	9.1196	9.0767	9.423	9.7669	9.0468	9.0377	9.3888	9.7303	9.3716	10.064	8.9957	9.6692	8.9582	10.015	10.01	10.007	9.6544	9.6515	10.699	9.9963	10.318	10.67	9.9671	8.9047	9.263	9.6124	10.312	10.313	9.6126	8.8779	9.9433	9.2446	10.297	10.649	9.6017	9.2547	10.308	10.312
8.6864	7.9763	9.3864	9.0344	9.3787	9.3242	9.3095	9.2895	9.2677	9.2427	9.5683	8.8428	8.8179	8.7966	8.7378	9.0594	9.3885	8.6635	8.6449	8.6295	8.6184	8.2542	9.2913	8.1922	10.297	8.1728	9.2143	8.5048	10.611	9.902	9.8938	9.1758	9.1644	9.1302	8.7757	9.8322	8.4236	9.4649	9.8221	9.4732	9.4703	9.4677	9.7999	9.4373	8.735	10.144	10.494	9.4333	10.144	10.158	9.8077	9.0729	9.7847	10.137	10.139	9.4311	9.794	9.7972	9.0907
8.6329	8.6339	8.9974	8.2817	8.9809	9.2729	8.9088	8.8893	9.5688	8.149	8.8352	8.7967	8.7718	8.3865	8.7017	8.6769	8.2917	9.3314	9.6656	8.9496	9.2847	8.2096	8.9066	8.8645	9.2025	9.8928	8.8466	9.5377	8.8148	9.1564	8.7979	9.8429	9.1512	8.4164	9.813	9.1084	9.8047	8.7511	8.7472	10.505	8.7411	9.7892	8.7046	9.4024	9.0566	10.461	9.3997	9.0492	9.3995	9.7498	9.4035	9.0288	9.7293	9.0304	9.3826	10.095	9.4016	8.3537	9.045
8.3508	8.0076	8.7255	8.0152	8.6772	8.2963	8.6294	8.2602	8.9406	8.2121	8.8953	8.1697	8.4891	8.1202	8.411	9.0967	9.0734	9.4004	8.674	9.3684	8.6567	10.403	8.9746	9.6429	8.9295	8.9175	8.9069	8.5377	8.5286	8.8803	8.1632	9.5689	8.8628	8.4686	8.1219	8.4537	8.0996	9.1571	8.4486	9.8497	9.5096	9.8433	9.4653	9.4768	9.1258	9.4755	9.1247	9.1106	9.8249	9.1244	8.7742	9.1037	9.8041	9.1045	9.1016	9.4579	9.4606	9.1136	8.7692
9.1488	8.0989	8.0939	8.7817	9.0826	8.363	9.0511	8.6784	9.7233	8.2911	8.6186	7.8938	8.5721	8.5424	7.7857	8.458	8.0935	8.0762	9.471	8.3944	8.7291	8.7147	8.3539	9.0039	8.6446	7.9456	8.9715	9.3203	7.5498	8.9434	9.312	8.5963	7.5099	7.8556	8.5522	8.1834	8.5435	9.2506	9.2469	8.5324	9.2392	8.1533	8.8474	9.2098	9.5593	9.2084	10.259	9.5577	8.5009	8.8473	8.8472	9.8871	9.1867	8.4772	9.5386	8.4787	9.5414	9.1963	8.8418
8.2932	9.0071	7.9352	8.6338	9.285	8.219	8.2037	8.1895	8.8672	8.4962	7.76	8.4544	8.0784	8.3633	7.9883	8.3182	7.5901	8.2834	7.9164	8.2508	8.5856	7.5056	8.5561	7.8121	8.1494	8.1371	8.4717	8.1103	7.7571	8.0975	7.7413	8.7911	8.7558	8.0469	8.3926	9.0924	8.7319	8.0302	8.7303	8.7206	8.3727	8.3373	7.9907	8.6834	8.6829	7.9815	9.0316	8.3648	8.0138	8.6807	8.6894	9.04	8.3398	7.984	9.752	7.9914	9.3958	7.2877	8.3548
7.7342	6.6687	7.0193	7.3209	8.0096	7.9955	8.3307	7.6261	8.2951	7.9383	7.9162	6.8419	7.8682	7.8066	7.7749	7.4016	7.7381	8.0646	7.3535	8.7424	7.665	8.0005	7.6076	7.9444	7.9388	8.2787	6.8553	8.2493	8.2556	8.5992	8.242	7.4811	7.8327	8.8968	7.8314	7.8266	7.8156	7.4682	7.8083	8.1644	8.1351	8.4888	9.1809	7.774	8.1265	8.476	7.0701	8.1247	7.7679	8.8039	7.3928	8.4538	8.8041	8.1079	7.7443	7.7504	8.4613	7.7717	7.4119
