1.5194	1.5193	1.5194	1.5194	1.5193	1.5193	1.5194	1.5194	1.5195	1.5194	1.5194	1.5195	1.5195	1.5195	1.5195	1.5195	1.5195	1.5193	1.5195	1.5193	1.5195	1.5193	1.5193	1.5194	1.5193	1.5193	1.5193	1.5193	1.5194	1.5193	1.5193	1.5193	1.5194	1.5194	1.5194	1.5194	1.5194	1.5192	1.5193	1.5192	1.5193	1.5193	1.5193	1.5193	1.5193	1.5192	1.5192	1.5193	1.5193	1.5193	1.5192	1.5193	1.5194	1.5193	1.5194	1.5193	1.5193	1.5193	1.5192
0.76349	0.76335	0.76342	0.76344	0.7634	0.76335	0.76342	0.76345	0.76352	0.76347	0.76342	0.76356	0.76351	0.76352	0.76355	0.76352	0.76351	0.76335	0.76349	0.76337	0.7635	0.76336	0.76338	0.76346	0.76337	0.76336	0.76329	0.76338	0.7634	0.76335	0.76334	0.76336	0.76343	0.7634	0.76344	0.76341	0.76342	0.76327	0.76336	0.76323	0.76331	0.76331	0.76324	0.76334	0.76333	0.76322	0.7632	0.76327	0.76324	0.76331	0.7632	0.7633	0.76337	0.76327	0.76336	0.76334	0.76326	0.76332	0.7632
0.0067907	0.0065898	0.0066639	0.0067513	0.0066289	0.00663	0.0066811	0.0066671	0.0068086	0.0067102	0.0066622	0.006828	0.0067321	0.0067634	0.0068067	0.006732	0.0068018	0.0066153	0.0067356	0.0067002	0.0067493	0.0066641	0.0067019	0.0067175	0.0067092	0.006641	0.006532	0.0066959	0.0066292	0.0066162	0.0066478	0.0065815	0.0067163	0.0066443	0.0066498	0.0067082	0.0066472	0.0065277	0.0066448	0.0064429	0.0065939	0.0065779	0.0064566	0.006671	0.0065595	0.0065029	0.0065012	0.0064863	0.0065334	0.0065785	0.0064367	0.0066041	0.0066044	0.0065073	0.006642	0.0065672	0.0065354	0.0066103	0.0064222
0.7451	0.74527	0.74518	0.74516	0.74522	0.74525	0.74523	0.74518	0.74511	0.74516	0.74521	0.74509	0.74511	0.74512	0.74509	0.74513	0.74514	0.74529	0.74518	0.74528	0.74517	0.7453	0.74529	0.74521	0.7453	0.74529	0.7454	0.74528	0.74529	0.74533	0.74535	0.74534	0.74526	0.7453	0.74527	0.74528	0.74527	0.74543	0.74534	0.74549	0.74543	0.7454	0.74552	0.74538	0.74541	0.74547	0.74554	0.74546	0.74551	0.74543	0.74554	0.74546	0.74535	0.74548	0.74539	0.7454	0.74553	0.7454	0.74557
1.5023	1.5024	1.5023	1.5023	1.5024	1.5024	1.5024	1.5023	1.5023	1.5023	1.5024	1.5023	1.5023	1.5023	1.5023	1.5023	1.5023	1.5025	1.5024	1.5025	1.5024	1.5025	1.5025	1.5024	1.5025	1.5025	1.5026	1.5025	1.5025	1.5025	1.5026	1.5025	1.5025	1.5025	1.5025	1.5025	1.5025	1.5026	1.5025	1.5027	1.5027	1.5026	1.5028	1.5026	1.5026	1.5027	1.5028	1.5027	1.5027	1.5027	1.5028	1.5027	1.5026	1.5027	1.5026	1.5026	1.5028	1.5026	1.5028
2.2473	2.2475	2.2474	2.2474	2.2475	2.2475	2.2475	2.2474	2.2474	2.2474	2.2475	2.2474	2.2474	2.2474	2.2474	2.2474	2.2474	2.2476	2.2475	2.2476	2.2475	2.2476	2.2476	2.2475	2.2476	2.2476	2.2477	2.2476	2.2476	2.2476	2.2477	2.2477	2.2476	2.2476	2.2476	2.2476	2.2476	2.2478	2.2477	2.2478	2.2478	2.2477	2.2479	2.2477	2.2478	2.2478	2.2479	2.2478	2.2479	2.2478	2.2479	2.2479	2.2477	2.2479	2.2478	2.2478	2.2479	2.2478	2.248
3.0057	3.0059	3.0058	3.0057	3.0058	3.0058	3.0059	3.0058	3.0057	3.0058	3.0058	3.0057	3.0057	3.0057	3.0057	3.0058	3.0058	3.0059	3.0059	3.0059	3.0059	3.006	3.006	3.0059	3.006	3.006	3.0061	3.006	3.006	3.006	3.0061	3.0061	3.006	3.006	3.006	3.006	3.006	3.0061	3.0061	3.0062	3.0062	3.0061	3.0063	3.0061	3.0062	3.0062	3.0063	3.0062	3.0063	3.0062	3.0063	3.0063	3.0061	3.0063	3.0062	3.0062	3.0064	3.0062	3.0064
3.7625	3.7626	3.7626	3.7625	3.7626	3.7626	3.7626	3.7626	3.7625	3.7625	3.7626	3.7625	3.7625	3.7625	3.7625	3.7625	3.7626	3.7627	3.7627	3.7627	3.7627	3.7627	3.7628	3.7627	3.7628	3.7627	3.7629	3.7628	3.7628	3.7628	3.7629	3.7629	3.7628	3.7628	3.7628	3.7628	3.7628	3.763	3.7629	3.763	3.763	3.763	3.7631	3.763	3.763	3.763	3.7632	3.763	3.7632	3.7631	3.7632	3.7631	3.7629	3.7631	3.763	3.763	3.7632	3.763	3.7632
4.5162	4.5163	4.5163	4.5162	4.5163	4.5163	4.5164	4.5163	4.5162	4.5163	4.5163	4.5163	4.5162	4.5162	4.5162	4.5163	4.5163	4.5164	4.5164	4.5165	4.5164	4.5165	4.5165	4.5164	4.5165	4.5165	4.5167	4.5165	4.5166	4.5166	4.5166	4.5166	4.5165	4.5166	4.5166	4.5166	4.5166	4.5167	4.5166	4.5168	4.5168	4.5167	4.5169	4.5167	4.5168	4.5168	4.517	4.5168	4.5169	4.5168	4.5169	4.5169	4.5167	4.5169	4.5168	4.5168	4.517	4.5168	4.517
5.2677	5.2679	5.2678	5.2678	5.2679	5.2678	5.268	5.2678	5.2678	5.2678	5.2679	5.2678	5.2678	5.2678	5.2678	5.2678	5.2679	5.268	5.268	5.268	5.268	5.2681	5.2681	5.2681	5.2681	5.2681	5.2683	5.2681	5.2682	5.2682	5.2682	5.2682	5.2681	5.2682	5.2682	5.2682	5.2682	5.2683	5.2682	5.2684	5.2684	5.2683	5.2685	5.2684	5.2684	5.2684	5.2686	5.2684	5.2686	5.2685	5.2686	5.2686	5.2683	5.2685	5.2685	5.2684	5.2686	5.2684	5.2687
6.0212	6.0213	6.0213	6.0212	6.0213	6.0213	6.0214	6.0213	6.0213	6.0213	6.0213	6.0213	6.0212	6.0213	6.0213	6.0213	6.0214	6.0214	6.0215	6.0215	6.0215	6.0215	6.0216	6.0215	6.0216	6.0215	6.0217	6.0216	6.0216	6.0216	6.0217	6.0217	6.0216	6.0216	6.0217	6.0217	6.0217	6.0218	6.0217	6.0219	6.0219	6.0218	6.022	6.0219	6.0219	6.0219	6.0221	6.0219	6.0221	6.022	6.022	6.0221	6.0218	6.022	6.022	6.0219	6.0221	6.0219	6.0222
6.7788	6.7789	6.7789	6.7788	6.7789	6.7788	6.779	6.7789	6.7789	6.7789	6.7789	6.7789	6.7788	6.7789	6.7789	6.7789	6.779	6.779	6.7791	6.7791	6.7791	6.7791	6.7792	6.7791	6.7792	6.7791	6.7794	6.7792	6.7793	6.7793	6.7793	6.7793	6.7792	6.7792	6.7794	6.7793	6.7793	6.7794	6.7793	6.7795	6.7795	6.7795	6.7797	6.7795	6.7796	6.7795	6.7797	6.7796	6.7797	6.7796	6.7797	6.7797	6.7795	6.7797	6.7796	6.7796	6.7798	6.7795	6.7798
7.534	7.5342	7.5342	7.5341	7.5342	7.5341	7.5343	7.5342	7.5342	7.5342	7.5342	7.5342	7.5341	7.5342	7.5342	7.5342	7.5343	7.5343	7.5344	7.5344	7.5344	7.5344	7.5345	7.5345	7.5345	7.5344	7.5347	7.5345	7.5346	7.5346	7.5346	7.5346	7.5346	7.5346	7.5347	7.5346	7.5347	7.5347	7.5347	7.5349	7.5348	7.5348	7.535	7.5349	7.535	7.5348	7.5351	7.5349	7.5351	7.535	7.535	7.5351	7.5348	7.5351	7.535	7.5349	7.5352	7.5349	7.5352
8.2844	8.2845	8.2845	8.2844	8.2845	8.2844	8.2846	8.2845	8.2845	8.2845	8.2846	8.2846	8.2844	8.2845	8.2845	8.2845	8.2846	8.2847	8.2848	8.2848	8.2848	8.2848	8.2849	8.2848	8.2849	8.2848	8.2851	8.2849	8.285	8.285	8.285	8.285	8.2849	8.2849	8.2851	8.285	8.2851	8.2851	8.285	8.2852	8.2852	8.2852	8.2854	8.2853	8.2853	8.2852	8.2855	8.2853	8.2855	8.2854	8.2854	8.2855	8.2852	8.2855	8.2854	8.2854	8.2856	8.2853	8.2856
9.0392	9.0393	9.0393	9.0392	9.0393	9.0392	9.0395	9.0393	9.0394	9.0393	9.0394	9.0394	9.0393	9.0393	9.0394	9.0394	9.0395	9.0395	9.0396	9.0396	9.0396	9.0396	9.0397	9.0397	9.0397	9.0396	9.0399	9.0397	9.0398	9.0398	9.0398	9.0399	9.0398	9.0398	9.04	9.0399	9.0399	9.04	9.0399	9.0401	9.0401	9.0401	9.0403	9.0402	9.0402	9.0401	9.0404	9.0402	9.0404	9.0402	9.0403	9.0404	9.0401	9.0404	9.0403	9.0403	9.0405	9.0402	9.0405
