43.653	43.69	43.727	43.764	43.8	43.837	43.874	43.911	43.948	43.984	44.021	44.058	44.095	44.131	44.168	44.205	44.241	44.278	44.315	44.351	44.388	44.424	44.461	44.498	44.534	44.571	44.607	44.644	44.681	44.717	44.754	44.79	44.826	44.863	44.899	44.936	44.972	45.009	45.045	45.081	45.118	45.154	45.191	45.227	45.263	45.299	45.336	45.372	45.408	45.444	45.481	45.517	45.553	45.589	45.625	45.662	45.698	45.734	45.77	45.806	45.842	45.878	45.914	45.95	45.986	46.022	46.058
43.68	43.717	43.754	43.791	43.828	43.865	43.901	43.938	43.975	44.012	44.049	44.085	44.122	44.159	44.196	44.232	44.269	44.306	44.342	44.379	44.416	44.452	44.489	44.525	44.562	44.599	44.635	44.672	44.708	44.745	44.781	44.818	44.854	44.891	44.927	44.964	45	45.037	45.073	45.11	45.146	45.182	45.219	45.255	45.291	45.328	45.364	45.4	45.436	45.473	45.509	45.545	45.581	45.618	45.654	45.69	45.726	45.762	45.798	45.835	45.871	45.907	45.943	45.979	46.015	46.051	46.087
43.708	43.745	43.781	43.818	43.855	43.892	43.929	43.966	44.002	44.039	44.076	44.113	44.15	44.186	44.223	44.26	44.296	44.333	44.37	44.407	44.443	44.48	44.517	44.553	44.59	44.626	44.663	44.7	44.736	44.773	44.809	44.846	44.882	44.919	44.955	44.992	45.028	45.065	45.101	45.137	45.174	45.21	45.247	45.283	45.319	45.356	45.392	45.428	45.465	45.501	45.537	45.573	45.61	45.646	45.682	45.718	45.754	45.791	45.827	45.863	45.899	45.935	45.971	46.007	46.043	46.079	46.115
43.735	43.772	43.809	43.846	43.882	43.919	43.956	43.993	44.03	44.067	44.103	44.14	44.177	44.214	44.251	44.287	44.324	44.361	44.397	44.434	44.471	44.508	44.544	44.581	44.617	44.654	44.691	44.727	44.764	44.8	44.837	44.874	44.91	44.947	44.983	45.02	45.056	45.093	45.129	45.165	45.202	45.238	45.275	45.311	45.347	45.384	45.42	45.456	45.493	45.529	45.565	45.602	45.638	45.674	45.71	45.746	45.783	45.819	45.855	45.891	45.927	45.963	46	46.036	46.072	46.108	46.144
43.762	43.799	43.836	43.873	43.91	43.947	43.984	44.02	44.057	44.094	44.131	44.168	44.205	44.241	44.278	44.315	44.352	44.388	44.425	44.462	44.499	44.535	44.572	44.609	44.645	44.682	44.718	44.755	44.792	44.828	44.865	44.901	44.938	44.974	45.011	45.048	45.084	45.12	45.157	45.193	45.23	45.266	45.303	45.339	45.375	45.412	45.448	45.484	45.521	45.557	45.593	45.63	45.666	45.702	45.738	45.775	45.811	45.847	45.883	45.92	45.956	45.992	46.028	46.064	46.1	46.136	46.172
43.789	43.826	43.863	43.9	43.937	43.974	44.011	44.048	44.085	44.122	44.158	44.195	44.232	44.269	44.306	44.342	44.379	44.416	44.453	44.489	44.526	44.563	44.599	44.636	44.673	44.709	44.746	44.783	44.819	44.856	44.893	44.929	44.966	45.002	45.039	45.075	45.112	45.148	45.185	45.221	45.258	45.294	45.331	45.367	45.403	45.44	45.476	45.513	45.549	45.585	45.622	45.658	45.694	45.73	45.767	45.803	45.839	45.875	45.912	45.948	45.984	46.02	46.056	46.092	46.129	46.165	46.201
43.817	43.854	43.891	43.928	43.965	44.002	44.039	44.075	44.112	44.149	44.186	44.223	44.26	44.297	44.333	44.37	44.407	44.444	44.48	44.517	44.554	44.591	44.627	44.664	44.701	44.737	44.774	44.811	44.847	44.884	44.921	44.957	44.994	45.03	45.067	45.103	45.14	45.176	45.213	45.249	45.286	45.322	45.359	45.395	45.432	45.468	45.504	45.541	45.577	45.614	45.65	45.686	45.723	45.759	45.795	45.831	45.868	45.904	45.94	45.976	46.013	46.049	46.085	46.121	46.157	46.193	46.229
43.844	43.881	43.918	43.955	43.992	44.029	44.066	44.103	44.14	44.177	44.214	44.251	44.287	44.324	44.361	44.398	44.435	44.471	44.508	44.545	44.582	44.618	44.655	44.692	44.729	44.765	44.802	44.839	44.875	44.912	44.949	44.985	45.022	45.058	45.095	45.132	45.168	45.205	45.241	45.278	45.314	45.351	45.387	45.424	45.46	45.496	45.533	45.569	45.606	45.642	45.678	45.715	45.751	45.787	45.824	45.86	45.896	45.932	45.969	46.005	46.041	46.077	46.113	46.15	46.186	46.222	46.258
43.872	43.909	43.946	43.983	44.02	44.057	44.094	44.131	44.167	44.204	44.241	44.278	44.315	44.352	44.389	44.426	44.462	44.499	44.536	44.573	44.61	44.646	44.683	44.72	44.756	44.793	44.83	44.867	44.903	44.94	44.977	45.013	45.05	45.086	45.123	45.16	45.196	45.233	45.269	45.306	45.342	45.379	45.415	45.452	45.488	45.525	45.561	45.597	45.634	45.67	45.707	45.743	45.779	45.816	45.852	45.888	45.924	45.961	45.997	46.033	46.07	46.106	46.142	46.178	46.214	46.25	46.287
43.899	43.936	43.973	44.01	44.047	44.084	44.121	44.158	44.195	44.232	44.269	44.306	44.343	44.38	44.416	44.453	44.49	44.527	44.564	44.601	44.637	44.674	44.711	44.748	44.784	44.821	44.858	44.894	44.931	44.968	45.005	45.041	45.078	45.114	45.151	45.188	45.224	45.261	45.297	45.334	45.37	45.407	45.443	45.48	45.516	45.553	45.589	45.626	45.662	45.698	45.735	45.771	45.808	45.844	45.88	45.917	45.953	45.989	46.025	46.062	46.098	46.134	46.17	46.207	46.243	46.279	46.315
43.927	43.964	44.001	44.038	44.075	44.112	44.149	44.186	44.223	44.26	44.297	44.334	44.371	44.408	44.444	44.481	44.518	44.555	44.592	44.629	44.665	44.702	44.739	44.776	44.812	44.849	44.886	44.923	44.959	44.996	45.033	45.069	45.106	45.143	45.179	45.216	45.253	45.289	45.326	45.362	45.399	45.435	45.472	45.508	45.545	45.581	45.618	45.654	45.691	45.727	45.763	45.8	45.836	45.873	45.909	45.945	45.982	46.018	46.054	46.091	46.127	46.163	46.199	46.236	46.272	46.308	46.344
43.955	43.992	44.029	44.066	44.103	44.14	44.177	44.214	44.251	44.288	44.325	44.362	44.399	44.436	44.472	44.509	44.546	44.583	44.62	44.657	44.694	44.73	44.767	44.804	44.841	44.877	44.914	44.951	44.988	45.024	45.061	45.098	45.134	45.171	45.208	45.244	45.281	45.318	45.354	45.391	45.427	45.464	45.5	45.537	45.573	45.61	45.646	45.683	45.719	45.756	45.792	45.829	45.865	45.901	45.938	45.974	46.01	46.047	46.083	46.119	46.156	46.192	46.228	46.264	46.301	46.337	46.373
43.983	44.02	44.057	44.094	44.131	44.168	44.205	44.242	44.279	44.316	44.353	44.39	44.427	44.463	44.5	44.537	44.574	44.611	44.648	44.685	44.722	44.758	44.795	44.832	44.869	44.906	44.942	44.979	45.016	45.053	45.089	45.126	45.163	45.199	45.236	45.273	45.309	45.346	45.383	45.419	45.456	45.492	45.529	45.565	45.602	45.638	45.675	45.711	45.748	45.784	45.821	45.857	45.894	45.93	45.966	46.003	46.039	46.075	46.112	46.148	46.184	46.221	46.257	46.293	46.33	46.366	46.402
44.011	44.048	44.085	44.122	44.159	44.196	44.233	44.27	44.307	44.344	44.381	44.418	44.455	44.492	44.529	44.565	44.602	44.639	44.676	44.713	44.75	44.787	44.824	44.86	44.897	44.934	44.971	45.008	45.044	45.081	45.118	45.154	45.191	45.228	45.265	45.301	45.338	45.375	45.411	45.448	45.484	45.521	45.557	45.594	45.631	45.667	45.704	45.74	45.777	45.813	45.85	45.886	45.922	45.959	45.995	46.032	46.068	46.104	46.141	46.177	46.213	46.25	46.286	46.322	46.359	46.395	46.431
