1.5201	1.5203	1.5201	1.5203	1.52	1.5203	1.52	1.5203	1.5201	1.5202	1.5202	1.5202	1.5202	1.5202	1.5202	1.5201	1.5201	1.5201	1.5202	1.52	1.52	1.52	1.5201	1.52	1.52	1.5199	1.52	1.52	1.52	1.52	1.52	1.52	1.52	1.5199	1.5199	1.52	1.5199	1.52	1.5199	1.52	1.5199	1.52	1.52	1.5199	1.52	1.52	1.5199	1.52	1.52	1.5199	1.5201	1.5199	1.52	1.52	1.5199	1.5199	1.52	1.5199	1.52	1.5199	1.5199	1.52	1.5199	1.5199	1.52	1.5198	1.52	1.5199	1.5199	1.52	1.5199	1.52	1.5199	1.52	1.5199	1.5201	1.5198	1.5201	1.5198	1.52	1.5199	1.52	1.5199	1.52	1.5199	1.52	1.52	1.52	1.52	1.5199	1.5199	1.52	1.5199	1.52	1.5199	1.52	1.5199	1.52	1.5199	1.52	1.5199	1.52	1.5199	1.5199	1.5199	1.5199	1.5199	1.5199	1.5198	1.5199	1.5198	1.5198	1.5199	1.5197	1.5198	1.5198	1.5197	1.5198	1.5198	1.5197	1.5198	1.5197	1.5197	1.5198	1.5197	1.5197	1.5197	1.5197	1.5197	1.5197	1.5197	1.5197	1.5196	1.5197	1.5197	1.5196
0.76367	0.76383	0.76365	0.76385	0.76361	0.76388	0.76363	0.76386	0.76372	0.76379	0.76374	0.76376	0.7638	0.76379	0.76374	0.76364	0.76374	0.76366	0.7638	0.76358	0.76365	0.76358	0.76371	0.76359	0.76364	0.76354	0.76364	0.76363	0.76358	0.76359	0.76358	0.76364	0.76359	0.76354	0.76353	0.76364	0.76355	0.76361	0.76351	0.76367	0.76351	0.76363	0.76362	0.76355	0.76363	0.76361	0.76354	0.76364	0.76362	0.76354	0.76368	0.76351	0.7636	0.76361	0.76354	0.76359	0.76359	0.7635	0.76365	0.76351	0.76358	0.76364	0.76351	0.7636	0.76361	0.76349	0.76365	0.76355	0.76356	0.76359	0.76353	0.76365	0.76352	0.76363	0.76352	0.76373	0.76346	0.76372	0.76349	0.76369	0.76356	0.76363	0.7636	0.76366	0.7636	0.76366	0.76364	0.76363	0.76365	0.76361	0.76364	0.76369	0.76358	0.76368	0.7636	0.76369	0.76363	0.76365	0.76362	0.76371	0.76357	0.76371	0.76355	0.76361	0.76361	0.76356	0.76362	0.76356	0.76351	0.76358	0.76353	0.76351	0.7636	0.76345	0.7635	0.76352	0.76344	0.76351	0.76348	0.76341	0.76349	0.76341	0.76342	0.76348	0.76338	0.76341	0.76341	0.76338	0.76343	0.76339	0.7634	0.76342	0.76337	0.76342	0.76339	0.76337
0.0064356	0.0066669	0.0064171	0.0066439	0.0064349	0.0066471	0.0064417	0.0066644	0.0064908	0.0066022	0.0065475	0.0065657	0.0066705	0.0065699	0.0065724	0.0064765	0.0065294	0.0065111	0.0065967	0.0063683	0.0064923	0.0063734	0.0065363	0.0064323	0.0064167	0.0063979	0.0064529	0.006427	0.0064277	0.0063813	0.0064103	0.006493	0.0063706	0.0063896	0.0063384	0.0064577	0.006423	0.0064009	0.0063594	0.0065258	0.0063045	0.0065136	0.0064611	0.0063819	0.0065281	0.0064222	0.006421	0.0065461	0.0064512	0.0064613	0.0065511	0.0063652	0.0065516	0.0064554	0.0064314	0.0065226	0.0064345	0.0064352	0.0065513	0.0063688	0.0065207	0.0065034	0.0063826	0.0065311	0.0064469	0.0064049	0.0065462	0.0063935	0.0065055	0.0064306	0.0064181	0.0065516	0.0063888	0.0065116	0.006446	0.006593	0.0064083	0.0065936	0.0063886	0.0066371	0.006431	0.0065672	0.0065116	0.0065267	0.0065474	0.0065393	0.0065364	0.0065744	0.0065255	0.00652	0.0065718	0.0065524	0.0065489	0.0065718	0.0065025	0.0066427	0.0065386	0.0065932	0.0065868	0.0066108	0.0065439	0.0066643	0.0064741	0.0066086	0.0065164	0.0065214	0.00659	0.0064769	0.0064953	0.006527	0.0064623	0.006502	0.0065243	0.0064024	0.0064738	0.0064335	0.0064238	0.0064431	0.0064012	0.006395	0.0064029	0.0063643	0.0064042	0.0063888	0.0063672	0.006374	0.0063518	0.0064008	0.0063651	0.0063467	0.0064044	0.0063449	0.0063665	0.0063895	0.0063168	0.006376
0.74592	0.74574	0.74594	0.7457	0.74597	0.74567	0.74593	0.7457	0.74582	0.74579	0.74581	0.74579	0.74573	0.74577	0.74582	0.74592	0.74579	0.74588	0.74574	0.74598	0.74589	0.74594	0.74582	0.74593	0.7459	0.74597	0.74587	0.74589	0.74596	0.74592	0.74593	0.74586	0.74593	0.74597	0.74598	0.74584	0.74594	0.7459	0.74597	0.74583	0.74599	0.74584	0.74587	0.74593	0.74584	0.74589	0.74593	0.74583	0.74586	0.74593	0.7458	0.74597	0.74584	0.74587	0.74592	0.74585	0.74588	0.74594	0.74579	0.74596	0.74585	0.7458	0.74596	0.74582	0.74585	0.74595	0.74577	0.7459	0.74584	0.74587	0.74587	0.7458	0.74586	0.74582	0.74587	0.7457	0.74594	0.7457	0.74591	0.74571	0.74585	0.74577	0.7458	0.74574	0.74579	0.74574	0.74574	0.74576	0.74572	0.7458	0.74573	0.74571	0.74578	0.74572	0.74576	0.7457	0.74572	0.74573	0.74574	0.74566	0.74581	0.74562	0.74582	0.74574	0.74575	0.74579	0.74574	0.74577	0.74585	0.74575	0.7458	0.74584	0.74572	0.74589	0.74583	0.7458	0.74589	0.74582	0.74583	0.74592	0.74583	0.7459	0.74589	0.74583	0.74592	0.7459	0.74589	0.74591	0.74587	0.74592	0.74589	0.74587	0.74591	0.74586	0.7459	0.74591
1.5036	1.5034	1.5036	1.5033	1.5036	1.5033	1.5036	1.5033	1.5035	1.5034	1.5034	1.5034	1.5034	1.5034	1.5035	1.5035	1.5034	1.5035	1.5034	1.5036	1.5035	1.5035	1.5035	1.5036	1.5035	1.5036	1.5035	1.5035	1.5036	1.5035	1.5035	1.5035	1.5036	1.5036	1.5036	1.5034	1.5036	1.5035	1.5036	1.5034	1.5036	1.5034	1.5035	1.5035	1.5034	1.5035	1.5035	1.5034	1.5035	1.5035	1.5034	1.5036	1.5034	1.5035	1.5035	1.5034	1.5035	1.5035	1.5034	1.5035	1.5034	1.5034	1.5035	1.5034	1.5034	1.5035	1.5033	1.5035	1.5034	1.5035	1.5034	1.5034	1.5034	1.5034	1.5034	1.5033	1.5035	1.5033	1.5035	1.5033	1.5034	1.5033	1.5034	1.5033	1.5033	1.5033	1.5033	1.5033	1.5033	1.5034	1.5033	1.5033	1.5033	1.5033	1.5033	1.5033	1.5032	1.5033	1.5033	1.5032	1.5033	1.5032	1.5033	1.5033	1.5033	1.5033	1.5033	1.5033	1.5034	1.5033	1.5033	1.5034	1.5032	1.5034	1.5034	1.5033	1.5034	1.5033	1.5033	1.5034	1.5033	1.5034	1.5034	1.5034	1.5034	1.5034	1.5034	1.5034	1.5034	1.5034	1.5034	1.5034	1.5034	1.5034	1.5034	1.5034
2.2491	2.2489	2.2492	2.2489	2.2492	2.2489	2.2491	2.2489	2.249	2.249	2.249	2.249	2.2489	2.249	2.249	2.2491	2.2489	2.2491	2.2489	2.2491	2.249	2.2491	2.249	2.2491	2.2491	2.2491	2.249	2.2491	2.2491	2.2491	2.2491	2.249	2.2491	2.2491	2.2491	2.249	2.2491	2.249	2.2491	2.249	2.2491	2.249	2.249	2.249	2.249	2.249	2.249	2.249	2.249	2.249	2.2489	2.2491	2.2489	2.249	2.249	2.2489	2.249	2.249	2.2489	2.249	2.2489	2.2489	2.249	2.2489	2.2489	2.249	2.2488	2.249	2.2489	2.249	2.2489	2.2489	2.2489	2.2489	2.2489	2.2488	2.2489	2.2488	2.2489	2.2488	2.2489	2.2488	2.2488	2.2488	2.2488	2.2488	2.2488	2.2488	2.2487	2.2488	2.2487	2.2488	2.2488	2.2487	2.2487	2.2487	2.2487	2.2488	2.2487	2.2487	2.2488	2.2486	2.2488	2.2487	2.2487	2.2488	2.2487	2.2487	2.2488	2.2487	2.2488	2.2488	2.2487	2.2488	2.2488	2.2488	2.2488	2.2488	2.2488	2.2489	2.2488	2.2488	2.2488	2.2488	2.2488	2.2488	2.2488	2.2488	2.2488	2.2489	2.2488	2.2488	2.2488	2.2488	2.2488	2.2488
3.008	3.0078	3.008	3.0077	3.008	3.0077	3.0079	3.0077	3.0078	3.0078	3.0078	3.0078	3.0077	3.0078	3.0078	3.0079	3.0078	3.0079	3.0078	3.008	3.0079	3.0079	3.0078	3.0079	3.0079	3.0079	3.0078	3.0079	3.0079	3.0079	3.0079	3.0078	3.0079	3.0079	3.0079	3.0078	3.0079	3.0078	3.0079	3.0078	3.0079	3.0078	3.0078	3.0078	3.0078	3.0078	3.0078	3.0077	3.0078	3.0078	3.0077	3.0078	3.0077	3.0078	3.0078	3.0077	3.0078	3.0078	3.0077	3.0078	3.0077	3.0077	3.0078	3.0077	3.0077	3.0078	3.0076	3.0077	3.0076	3.0077	3.0076	3.0077	3.0076	3.0077	3.0076	3.0076	3.0077	3.0076	3.0077	3.0075	3.0076	3.0076	3.0076	3.0075	3.0075	3.0075	3.0075	3.0075	3.0075	3.0076	3.0074	3.0075	3.0075	3.0075	3.0075	3.0075	3.0074	3.0075	3.0074	3.0074	3.0075	3.0073	3.0075	3.0075	3.0075	3.0075	3.0075	3.0074	3.0075	3.0075	3.0075	3.0075	3.0074	3.0075	3.0075	3.0075	3.0075	3.0075	3.0075	3.0076	3.0075	3.0076	3.0075	3.0075	3.0075	3.0075	3.0075	3.0075	3.0075	3.0076	3.0075	3.0075	3.0075	3.0075	3.0075	3.0075
3.7652	3.765	3.7652	3.765	3.7652	3.765	3.7652	3.765	3.7651	3.7651	3.765	3.7651	3.765	3.7651	3.7651	3.7651	3.765	3.7651	3.765	3.7652	3.7651	3.7651	3.7651	3.7651	3.7651	3.7651	3.7651	3.7651	3.7651	3.7651	3.7651	3.765	3.7651	3.7651	3.7651	3.765	3.7651	3.7651	3.7651	3.765	3.7651	3.765	3.765	3.765	3.765	3.765	3.765	3.765	3.765	3.765	3.7649	3.765	3.7649	3.765	3.7649	3.7649	3.765	3.765	3.7649	3.765	3.7649	3.7649	3.765	3.7648	3.7649	3.7649	3.7648	3.7649	3.7648	3.7649	3.7648	3.7649	3.7648	3.7649	3.7647	3.7648	3.7648	3.7647	3.7648	3.7647	3.7648	3.7648	3.7647	3.7647	3.7647	3.7647	3.7647	3.7647	3.7646	3.7648	3.7646	3.7647	3.7646	3.7647	3.7646	3.7646	3.7645	3.7647	3.7646	3.7646	3.7646	3.7645	3.7646	3.7646	3.7646	3.7646	3.7646	3.7646	3.7647	3.7646	3.7646	3.7646	3.7646	3.7647	3.7646	3.7646	3.7647	3.7646	3.7646	3.7647	3.7646	3.7647	3.7646	3.7646	3.7647	3.7646	3.7647	3.7646	3.7646	3.7647	3.7646	3.7646	3.7646	3.7646	3.7646	3.7646
4.5194	4.5192	4.5194	4.5192	4.5194	4.5191	4.5193	4.5192	4.5192	4.5193	4.5192	4.5192	4.5191	4.5192	4.5193	4.5193	4.5192	4.5193	4.5192	4.5194	4.5192	4.5193	4.5192	4.5193	4.5193	4.5193	4.5192	4.5193	4.5193	4.5192	4.5193	4.5192	4.5193	4.5193	4.5193	4.5191	4.5193	4.5192	4.5192	4.5192	4.5192	4.5191	4.5192	4.5192	4.5191	4.5192	4.5191	4.5191	4.5191	4.5191	4.5191	4.5191	4.519	4.5191	4.5191	4.5191	4.5191	4.5191	4.519	4.5191	4.519	4.519	4.5191	4.519	4.519	4.519	4.5189	4.519	4.5189	4.519	4.5189	4.519	4.5189	4.519	4.5188	4.5189	4.5189	4.5189	4.5189	4.5188	4.5189	4.5189	4.5188	4.5188	4.5188	4.5188	4.5187	4.5188	4.5187	4.5189	4.5187	4.5188	4.5187	4.5188	4.5187	4.5187	4.5186	4.5188	4.5186	4.5186	4.5187	4.5186	4.5187	4.5187	4.5187	4.5187	4.5187	4.5186	4.5188	4.5187	4.5187	4.5187	4.5186	4.5187	4.5187	4.5187	4.5187	4.5187	4.5187	4.5187	4.5187	4.5187	4.5187	4.5187	4.5187	4.5187	4.5187	4.5187	4.5186	4.5187	4.5187	4.5187	4.5187	4.5186	4.5186	4.5186
5.2715	5.2713	5.2715	5.2712	5.2715	5.2712	5.2714	5.2712	5.2713	5.2713	5.2712	5.2713	5.2712	5.2713	5.2713	5.2713	5.2712	5.2713	5.2712	5.2714	5.2713	5.2713	5.2713	5.2713	5.2713	5.2713	5.2712	5.2713	5.2713	5.2713	5.2713	5.2712	5.2713	5.2713	5.2713	5.2712	5.2713	5.2712	5.2712	5.2712	5.2712	5.2711	5.2712	5.2712	5.2711	5.2712	5.2711	5.2711	5.2711	5.2711	5.2711	5.2711	5.271	5.2711	5.2711	5.271	5.2711	5.2711	5.271	5.2711	5.271	5.271	5.2711	5.2709	5.271	5.271	5.2709	5.271	5.2709	5.271	5.2709	5.271	5.2708	5.271	5.2708	5.2709	5.2709	5.2709	5.2709	5.2708	5.2708	5.2709	5.2708	5.2708	5.2708	5.2708	5.2707	5.2708	5.2706	5.2708	5.2706	5.2708	5.2706	5.2707	5.2706	5.2707	5.2706	5.2707	5.2706	5.2706	5.2707	5.2705	5.2707	5.2706	5.2706	5.2706	5.2706	5.2706	5.2707	5.2706	5.2706	5.2707	5.2706	5.2707	5.2706	5.2706	5.2707	5.2706	5.2706	5.2706	5.2706	5.2707	5.2706	5.2706	5.2706	5.2706	5.2706	5.2706	5.2706	5.2706	5.2706	5.2706	5.2706	5.2705	5.2705	5.2705
