-2.9284	-1.4985	-1.1403	-1.1352	-0.068283	-0.072598	-1.8541	-1.4779	-2.1903	-2.2081	-1.4971	-1.1422	-1.1292	-1.1459	-0.42012	-0.067998	0.28605	-0.42586	-0.074161	1.7011	0.63124	-0.78306	0.27796	0.27762	-0.078039	0.63951	0.63181	-2.567	-2.1935	-1.4954	-0.78158	-1.5011	-1.8508	-0.76872	-0.78447	-0.4169	-1.1495	-0.75932	-0.055844	-0.76256	-1.4975	-1.85	-0.41239	-2.202	0.63084	0.64499	-1.1433	-1.8525	-1.8375	-1.1225	-0.089833	0.26376	-1.8336	-1.4742	1.3283	1.6811	-0.093308	-0.097085	1.6738	0.97204	0.64196	1.3282	2.0424	0.9921	1.6894	0.99213	1.3444	1.3337	0.98202	-0.087924	-1.8637	-1.1643	0.6206	1.3345	-0.088285	0.97808	-1.16	-0.47037	0.61931	-1.537	-0.46953	0.6046	-0.09799	-0.82672	-1.5181	0.26013	0.26444	1.3236	0.23895	-1.1897	-3.3071	-0.45396	-2.6166	-0.82957	-0.49175	0.23925	0.23842	2.0096	-0.1162	-1.1698	-0.46952	-0.84511	-2.9587	-4.8093	-1.5435	-1.9246	-1.5503	-0.48634	-1.551	-1.9106	-0.44405	-0.46649	-1.8746	-5.865	-1.8931	-1.5282	3.0902	7.3082	7.3323	7.3378	6.9767	5.9178	6.975	6.9677	6.2708	6.9712	6.6198	6.2674	5.5556	6.6022	7.3363	6.2724	8.0109	7.3327	8.0318	8.007
-1.0361	-1.0318	0.72271	0.37268	-0.33364	-0.32691	-0.33172	-1.3864	-0.6842	-1.0262	-0.68937	-3.8787	0.027719	-2.827	-0.32885	-2.4662	-0.68496	0.35686	-1.3883	-0.33281	0.013706	1.0833	0.37263	-0.69101	-0.6832	-1.4015	-0.33261	0.020977	-1.4007	-1.0418	-0.34813	-1.0413	0.0011151	-0.35329	0.36766	-1.0355	-1.0495	0.35838	-0.69993	-0.34525	-0.68443	0.72013	-0.33312	1.0702	-1.4151	0.01803	-1.7552	-2.4814	-2.1026	-2.1092	-0.34087	-1.0525	-1.031	0.73824	-1.7656	1.779	0.021858	0.020576	-0.34665	-0.68948	0.020869	-0.69077	1.8147	3.2167	2.8785	1.4483	0.75636	1.4459	0.041022	0.72358	0.387	2.1411	1.4368	-0.68949	0.3647	0.35243	-0.34051	-0.34013	-1.7489	-0.0074491	-1.0685	0.70609	-0.69217	-0.35389	-0.71324	-0.34195	0.71174	-0.34343	0.34336	0.3301	-2.1374	-1.7844	-1.45	-1.4355	-0.35536	1.4148	-0.3521	0.7143	0.34718	-1.0662	0.34358	-0.3767	-2.889	-1.8241	-2.1761	-1.4362	-1.4413	-2.49	-3.5816	-1.7818	-3.571	-0.35513	-2.4858	-2.8609	-1.0679	-1.433	4.5954	8.1197	8.473	8.4688	8.8318	7.7695	7.4148	6.7069	7.7637	7.7622	7.7667	7.7597	9.1864	8.4681	8.1226	8.472	8.4709	7.7624	8.1179	8.8208
-2.3986	-1.3117	0.10744	-0.60619	-1.3166	-2.0523	0.1061	-1.6475	-0.61272	-0.61381	-0.94218	-2.7158	-1.6671	0.10715	-0.60904	-1.33	-0.27214	-1.6978	-1.0077	0.79353	-0.97811	-1.6484	0.43978	-0.97233	0.79907	1.8491	0.77104	-2.0337	-1.3296	-1.7015	-1.3334	-0.27469	-1.3349	-0.29197	-0.64383	0.079879	-0.62041	0.78367	-0.97566	0.78417	0.76808	0.78144	0.078185	0.07718	0.06219	-2.0783	-3.1302	-3.1132	-0.62964	-0.64255	-0.2773	-0.6469	-0.99058	1.1392	0.43307	0.43122	1.1367	-0.28263	0.44064	-2.0483	-1.3488	-1.3464	0.81923	2.2224	1.5239	1.8848	2.2212	1.8687	0.802	0.4586	0.10358	0.45188	1.1595	1.1548	0.097609	0.093384	-0.26381	-1.322	0.44826	-0.62295	-0.27371	0.8296	-0.61433	-1.6785	-0.59576	-0.24077	-1.3023	-1.005	-0.59892	-0.30164	-2.0689	-0.3047	1.1207	0.07465	0.066303	-0.24172	-1.35	-2.7252	0.069412	2.8896	0.070401	0.7652	-1.0356	-0.33313	1.0968	-2.0989	-2.4275	-4.9262	-4.9231	-2.4305	-2.784	-4.2172	-1.3533	0.41703	-2.8151	-1.3543	-4.5314	7.1281	9.2932	9.9488	8.5909	8.5361	9.2898	8.8851	9.2347	8.883	9.5827	9.2475	8.5454	9.2453	8.1869	9.2426	9.9516	7.829	7.827	8.1867
0.077463	-0.25154	-0.64206	-0.99596	1.1515	-0.98804	-0.62039	0.44733	0.79662	-0.97654	-2.0238	-0.25331	-1.6725	0.80444	-0.96878	-1.6742	-0.6423	-1.7059	-1.3746	0.044588	-0.99151	-0.28227	-0.98884	-1.3434	-2.3883	-1.3476	-0.30417	-1.7007	-0.28062	-0.27341	-0.63411	-0.9948	-0.99601	-1.379	-1.6956	-0.99164	-0.26947	0.07977	-0.63349	0.75225	0.39759	-0.6358	0.077692	0.74896	0.39497	-0.67191	0.053147	-3.8341	-0.26598	-1.3362	-1.6982	0.085406	-1.3736	-3.1173	-0.6653	0.083069	-0.26979	-0.63652	-0.65952	-2.7902	-3.4818	-3.4626	1.1262	0.41905	0.4318	2.1916	1.1329	1.1198	0.060997	0.078188	0.42863	1.1377	0.37455	0.43341	1.1366	0.43241	0.78268	-0.2772	-1.3426	1.1076	1.4769	0.72992	-1.7121	0.72697	-0.6884	0.022375	0.032873	-3.1826	-1.0517	-0.33927	-1.7437	-3.1683	-1.0663	-6.371	-3.8958	-1.0717	-1.7749	0.034417	-2.1132	1.0622	2.1119	1.408	0.35967	-0.33508	0.017423	-0.35147	-3.922	-1.0509	-3.9046	-4.2822	-4.956	-2.4772	-3.9031	-2.0979	-1.7731	-1.3863	-0.69567	-4.9031	7.7877	9.8984	8.1403	7.0781	8.1349	9.2012	8.8337	8.4828	8.8427	9.5516	9.9009	8.4886	9.9144	8.8528	10.262	9.5607	9.5596	8.4977
-0.65106	-2.4238	1.1095	-2.7967	0.39468	0.040621	-0.31198	0.39076	-0.66393	-1.7304	0.40665	-1.7245	-0.65162	0.051996	-0.65666	-1.3698	0.40142	1.4527	-1.3694	0.39777	-1.0197	-2.0758	-1.0106	-0.64893	0.052461	-2.0825	-0.65172	-1.0168	0.051015	0.40146	0.38737	-0.65788	-0.65887	0.032734	-0.31409	-0.3134	0.039975	1.1033	1.103	1.4495	0.74152	0.38869	0.38595	0.73297	0.3803	-1.0361	0.74128	1.0794	-1.4045	0.71629	-0.69521	-0.34306	-0.70547	0.70792	-0.34218	0.031437	-1.3873	-1.0243	0.36817	-1.763	-0.34175	1.0716	1.0902	2.5105	0.38223	1.0944	0.73043	2.1459	1.0913	0.035363	0.34153	-1.0749	-0.7153	-0.7196	0.68911	0.68881	0.68928	-0.36858	0.70228	0.35024	1.4148	-0.36162	-0.36355	-1.7646	1.0543	0.34166	-0.021085	-2.5175	-1.0832	-0.37181	-2.1507	1.0408	-3.2078	-2.4886	-2.1582	-0.74614	0.33778	-0.022044	-1.4349	-0.72705	0.68725	-1.0823	-3.2464	-3.2471	-1.4522	-2.886	-2.1704	-1.8125	-3.5882	-3.9168	-2.5209	-2.5165	0.65941	-1.8133	-2.4974	-1.8078	-1.4308	-1.1031	5.2968	10.92	11.273	9.5151	10.571	10.21	10.209	9.5083	9.8678	10.924	9.1658	9.8613	9.86	10.209	9.8576	9.506	9.505	9.5036
-1.3178	-0.61335	-1.3241	-0.96518	1.4969	-1.6731	-0.24801	-0.24818	-0.60018	-0.62515	-0.60286	-1.2984	-1.2974	1.1726	-0.61949	-1.6859	-0.26873	0.4444	-0.62195	-0.26973	-0.62468	-0.62329	-1.2981	1.8647	-0.25934	-1.3186	0.44465	-0.97308	-0.97216	-0.26471	-0.62171	0.44647	0.44532	0.79731	1.1519	0.44826	0.45375	0.45346	1.1545	2.2178	1.8656	0.77794	-0.26157	1.1513	-0.96905	-0.2911	0.066118	1.1566	-0.61212	-1.6798	-1.3303	-2.0447	1.1294	-2.7614	-0.29043	0.42325	0.44951	1.1232	-0.27726	1.1343	1.5105	-1.3391	1.8799	1.5182	1.2001	1.8784	1.5123	1.1634	1.1629	0.82056	-0.24462	0.1058	-0.25187	1.5158	1.5157	1.1635	0.10193	1.8742	2.2401	2.2391	0.093343	-0.23131	0.4811	-0.25784	-1.6534	-0.27317	-0.27494	-3.1366	-0.99475	-3.0943	-0.29014	-1.366	-1.0135	-1.0173	-3.491	-1.7201	-0.28867	-0.2886	-1.7204	-2.4275	0.057793	0.046006	-3.5032	-0.6559	-1.718	-2.4317	-2.0876	-1.7301	-2.7934	-3.1489	-2.7819	-2.7824	-2.7846	-1.7273	-1.012	-0.30363	-3.8557	-3.8353	1.5043	12.074	12.074	11.723	12.072	12.071	11.347	11.36	10.305	11.715	11.004	8.5551	10.652	10.3	10.299	9.251	10.297	9.221
-2.0944	-0.30656	-1.7287	0.3918	0.74231	0.74227	-0.32199	0.38933	0.037209	0.38858	0.035096	-0.66824	-1.3739	-0.31947	-1.0222	-0.32068	-1.0249	-0.67395	-1.3774	-1.3815	0.03407	0.03311	0.73572	1.0957	2.1575	-0.65843	-0.67403	-1.0259	-0.32281	0.037109	-0.66096	0.40193	1.4662	0.4014	1.8143	1.4724	1.1101	1.1108	1.1094	1.8207	1.8202	1.4691	0.75641	0.052632	0.35907	1.059	0.37469	-1.7564	-1.4021	-2.4862	-1.4022	0.35308	-1.0515	0.013976	-1.052	-2.8399	-0.0021375	0.72708	2.5021	0.73632	-2.4522	-1.4135	0.73146	2.144	2.4944	2.1429	2.4929	2.8433	1.4383	0.71031	1.0618	1.4218	1.0604	0.028515	1.771	1.419	1.417	1.4231	1.0541	0.70904	-0.0015531	2.1312	0.71483	1.0654	0.0070081	-0.35376	-1.7471	-1.4121	-0.73323	-2.1239	1.0709	-0.71011	-2.523	-1.4454	-0.029832	-0.70565	-1.76	-1.4124	-0.38006	-2.1661	-1.0625	-0.73595	-4.3039	-3.5685	-0.37588	-1.4468	-1.0954	-1.4481	0.6975	-1.7767	-2.8441	-0.73435	-3.5426	-2.5228	-0.37562	-3.2059	-3.5639	-0.35451	6.7253	12.008	12.357	10.596	11.305	10.594	10.594	9.8926	9.8917	9.8874	10.25	10.586	10.585	9.1738	7.7756	9.5316	9.1701	8.4686
-1.927	-1.2384	1.9419	0.90149	0.53919	-0.16418	-0.16327	0.90007	0.53875	-0.5167	0.18628	-1.2316	0.19353	-0.50992	-1.2235	-2.2817	0.88968	1.2399	1.9414	1.238	-0.17752	0.52552	0.52466	0.89277	-1.2211	2.2962	0.17807	0.52898	0.17786	-0.17476	0.88498	0.52607	-0.17655	1.2331	1.2323	1.5918	2.2932	1.2389	1.2385	0.88708	1.2245	2.9864	0.52509	0.87047	1.2212	1.2201	2.6194	-1.2725	0.51864	-0.53936	0.51489	-0.90592	-0.18856	-0.54014	-4.0859	0.1584	-0.1895	0.14503	-0.90627	1.5681	-1.6139	1.2299	1.2609	1.6116	2.3124	3.3751	2.3115	1.6086	1.9581	0.16796	1.9431	0.52872	1.2408	0.19937	1.613	4.0641	2.2898	1.2325	1.2315	1.5855	2.9972	-0.53393	-0.17601	-0.89393	-1.6009	-4.0831	-4.8106	-2.6844	-3.0364	-2.7034	-1.9737	0.85828	0.48213	-0.91873	-0.56469	0.84903	-1.6312	-1.9681	-1.9692	-3.7473	-3.7473	-3.3939	-4.1428	-2.7062	-3.764	-0.19649	-0.54764	-0.54884	-0.91236	-1.2688	-2.7032	-0.91616	-0.55868	-0.55713	-0.20498	-0.20862	-5.1828	-2.6741	10.746	11.446	11.795	11.445	10.744	10.033	10.742	9.3174	9.6802	9.6792	9.3388	10.375	8.6132	10.373	9.672	8.9706	10.02	8.9684
-0.057197	-1.4569	-0.047019	-1.4607	-0.048137	1.0153	1.0149	0.66292	1.3639	1.0127	-0.050297	-0.40248	-0.7556	0.66884	-1.0966	0.66421	-1.1015	-1.4611	0.66633	-0.7493	1.7131	1.3613	0.65898	1.3608	0.30551	2.7805	2.7796	0.31333	1.3659	0.31293	2.0752	0.30961	2.7614	2.0594	2.409	2.7595	3.1093	2.7669	2.4161	2.765	2.4138	1.3516	1.3517	5.2326	4.5215	3.8197	0.97068	0.96943	-1.1495	-0.08539	-0.079908	0.63292	0.6315	0.27237	-2.5529	-1.1407	-0.43426	-2.2086	-1.1414	-3.6089	0.27934	0.98724	2.0985	1.0481	3.1491	3.1475	3.1471	1.0317	0.32831	0.30415	0.65476	2.7787	2.8013	1.3875	1.3873	2.0748	2.7753	2.7747	2.0719	1.7109	1.7092	-0.057275	1.0026	-1.1064	-2.8875	-4.2987	-5.0181	-3.244	-0.76599	-1.4837	-1.8301	-0.7719	-0.77321	-1.4802	-2.887	-1.822	-1.829	-3.2451	-1.4906	-1.8581	-5.0278	-2.2114	-2.57	-1.8602	-1.8474	-0.068913	-1.1269	-1.8546	0.98868	0.27154	-2.5331	-1.1191	-2.1819	-3.9593	-1.8417	-3.6035	-2.5383	-1.1164	10.87	10.87	10.869	9.458	9.8075	9.8066	9.8058	8.4045	8.0437	8.3997	9.7995	9.4587	9.8081	9.107	9.1061	9.8058	8.7541	10.164
-0.67165	-2.8059	-2.7853	-1.0158	-2.0815	1.46	0.046001	1.458	1.4584	3.9217	3.9208	1.8072	0.04282	1.4549	-0.67177	0.049933	-1.3832	-1.029	0.74987	-0.30462	1.81	0.73347	1.7962	2.1454	2.8557	3.556	3.9056	1.4505	2.5021	1.7998	2.1494	2.8601	1.7962	2.8549	3.9049	3.9039	3.5534	3.9028	3.5617	3.5608	3.2095	3.5599	3.5584	3.5545	4.2548	4.2541	3.2027	1.0851	1.7884	0.73163	3.2058	0.73943	0.73676	-3.1461	-1.0306	-3.868	0.031326	1.4478	1.4479	4.6212	4.9715	2.1476	4.2689	3.2174	0.74218	2.8651	1.4514	1.7781	1.0659	0.018876	1.4324	3.187	3.186	3.5465	3.195	2.8441	2.8501	3.1995	2.848	1.0742	0.72194	0.019516	-0.33499	-2.4641	0.011011	-4.2491	-5.3145	-2.4869	-0.35814	-1.7742	-2.8342	-3.5407	-1.7686	-2.4829	-1.4268	-3.1933	-4.2559	-0.71697	-2.4845	-2.4907	-2.8415	-2.8364	-2.1333	-2.1366	-1.4278	0.33888	-2.1407	1.039	1.4057	-1.4236	-0.35411	-1.7735	-3.1897	-4.6078	-3.9101	-2.493	-0.36467	4.9237	11.616	11.975	11.274	10.213	9.5119	9.8614	10.211	10.92	9.1488	9.1481	8.7972	8.4463	9.1525	9.162	9.5213	9.1603	9.5197	9.1587
