48.903	48.868	48.833	48.798	48.762	48.727	48.692	48.656	48.621	48.586	48.55	48.515	48.48	48.444	48.409	48.373	48.338	48.302	48.267	48.231	48.196	48.16	48.125	48.089	48.054	48.018	47.982	47.947	47.911	47.876	47.84	47.804	47.769	47.733	47.697	47.661	47.626	47.59	47.554	47.518	47.482	47.447	47.411	47.375	47.339	47.303	47.267	47.231	47.195	47.159	47.123	47.087	47.051	47.015	46.979	46.943	46.907	46.871	46.835	46.799	46.763	46.727	46.691	46.655	46.618	46.582	46.546	46.51	46.474	46.437	46.401	46.365	46.329	46.292	46.256	46.22	46.183	46.147	46.111	46.074	46.038	46.002	45.965	45.929	45.892	45.856	45.819	45.783	45.747	45.71	45.674	45.637	45.6	45.564	45.527	45.491	45.454	45.418	45.381	45.344	45.308	45.271	45.234	45.198	45.161	45.124	45.088	45.051	45.014	44.977	44.941	44.904	44.867	44.83	44.794	44.757	44.72	44.683	44.646	44.609	44.572	44.536	44.499	44.462	44.425	44.388	44.351	44.314	44.277	44.24	44.203	44.166	44.129	44.092	44.055	44.018
48.873	48.837	48.802	48.767	48.732	48.696	48.661	48.626	48.591	48.555	48.52	48.485	48.449	48.414	48.378	48.343	48.307	48.272	48.237	48.201	48.166	48.13	48.095	48.059	48.023	47.988	47.952	47.917	47.881	47.845	47.81	47.774	47.738	47.703	47.667	47.631	47.596	47.56	47.524	47.488	47.452	47.417	47.381	47.345	47.309	47.273	47.237	47.201	47.166	47.13	47.094	47.058	47.022	46.986	46.95	46.914	46.878	46.842	46.806	46.77	46.733	46.697	46.661	46.625	46.589	46.553	46.517	46.48	46.444	46.408	46.372	46.336	46.299	46.263	46.227	46.191	46.154	46.118	46.082	46.045	46.009	45.973	45.936	45.9	45.863	45.827	45.79	45.754	45.718	45.681	45.645	45.608	45.572	45.535	45.498	45.462	45.425	45.389	45.352	45.316	45.279	45.242	45.206	45.169	45.132	45.096	45.059	45.022	44.986	44.949	44.912	44.875	44.839	44.802	44.765	44.728	44.691	44.655	44.618	44.581	44.544	44.507	44.47	44.433	44.396	44.359	44.323	44.286	44.249	44.212	44.175	44.138	44.101	44.064	44.027	43.99
48.842	48.807	48.772	48.736	48.701	48.666	48.631	48.595	48.56	48.525	48.489	48.454	48.419	48.383	48.348	48.313	48.277	48.242	48.206	48.171	48.135	48.1	48.064	48.029	47.993	47.958	47.922	47.887	47.851	47.815	47.78	47.744	47.709	47.673	47.637	47.601	47.566	47.53	47.494	47.458	47.423	47.387	47.351	47.315	47.279	47.244	47.208	47.172	47.136	47.1	47.064	47.028	46.992	46.956	46.92	46.884	46.848	46.812	46.776	46.74	46.704	46.668	46.632	46.596	46.56	46.524	46.487	46.451	46.415	46.379	46.343	46.306	46.27	46.234	46.198	46.161	46.125	46.089	46.052	46.016	45.98	45.943	45.907	45.871	45.834	45.798	45.762	45.725	45.689	45.652	45.616	45.579	45.543	45.506	45.47	45.433	45.397	45.36	45.323	45.287	45.25	45.214	45.177	45.14	45.104	45.067	45.03	44.994	44.957	44.92	44.884	44.847	44.81	44.773	44.737	44.7	44.663	44.626	44.589	44.552	44.516	44.479	44.442	44.405	44.368	44.331	44.294	44.257	44.22	44.183	44.147	44.11	44.073	44.036	43.998	43.961
48.812	48.776	48.741	48.706	48.671	48.636	48.6	48.565	48.53	48.495	48.459	48.424	48.389	48.353	48.318	48.283	48.247	48.212	48.176	48.141	48.105	48.07	48.034	47.999	47.963	47.928	47.892	47.857	47.821	47.786	47.75	47.714	47.679	47.643	47.607	47.572	47.536	47.5	47.465	47.429	47.393	47.357	47.322	47.286	47.25	47.214	47.178	47.142	47.106	47.071	47.035	46.999	46.963	46.927	46.891	46.855	46.819	46.783	46.747	46.711	46.675	46.639	46.603	46.567	46.53	46.494	46.458	46.422	46.386	46.35	46.314	46.277	46.241	46.205	46.169	46.132	46.096	46.06	46.024	45.987	45.951	45.915	45.878	45.842	45.806	45.769	45.733	45.696	45.66	45.623	45.587	45.551	45.514	45.478	45.441	45.405	45.368	45.331	45.295	45.258	45.222	45.185	45.149	45.112	45.075	45.039	45.002	44.965	44.929	44.892	44.855	44.819	44.782	44.745	44.708	44.672	44.635	44.598	44.561	44.524	44.487	44.451	44.414	44.377	44.34	44.303	44.266	44.229	44.192	44.155	44.119	44.082	44.045	44.008	43.971	43.934
48.781	48.746	48.711	48.676	48.641	48.605	48.57	48.535	48.5	48.464	48.429	48.394	48.359	48.323	48.288	48.253	48.217	48.182	48.146	48.111	48.075	48.04	48.005	47.969	47.934	47.898	47.863	47.827	47.791	47.756	47.72	47.685	47.649	47.613	47.578	47.542	47.506	47.471	47.435	47.399	47.364	47.328	47.292	47.256	47.22	47.185	47.149	47.113	47.077	47.041	47.005	46.969	46.934	46.898	46.862	46.826	46.79	46.754	46.718	46.682	46.646	46.61	46.574	46.537	46.501	46.465	46.429	46.393	46.357	46.321	46.285	46.248	46.212	46.176	46.14	46.104	46.067	46.031	45.995	45.958	45.922	45.886	45.85	45.813	45.777	45.74	45.704	45.668	45.631	45.595	45.558	45.522	45.486	45.449	45.413	45.376	45.34	45.303	45.266	45.23	45.193	45.157	45.12	45.084	45.047	45.01	44.974	44.937	44.9	44.864	44.827	44.79	44.754	44.717	44.68	44.643	44.607	44.57	44.533	44.496	44.459	44.423	44.386	44.349	44.312	44.275	44.238	44.201	44.164	44.128	44.091	44.054	44.017	43.98	43.943	43.906
48.751	48.716	48.681	48.646	48.61	48.575	48.54	48.505	48.47	48.434	48.399	48.364	48.329	48.293	48.258	48.223	48.187	48.152	48.116	48.081	48.046	48.01	47.975	47.939	47.904	47.868	47.833	47.797	47.762	47.726	47.691	47.655	47.619	47.584	47.548	47.513	47.477	47.441	47.405	47.37	47.334	47.298	47.263	47.227	47.191	47.155	47.119	47.084	47.048	47.012	46.976	46.94	46.904	46.868	46.832	46.797	46.761	46.725	46.689	46.653	46.617	46.581	46.544	46.508	46.472	46.436	46.4	46.364	46.328	46.292	46.256	46.22	46.183	46.147	46.111	46.075	46.039	46.002	45.966	45.93	45.893	45.857	45.821	45.785	45.748	45.712	45.675	45.639	45.603	45.566	45.53	45.493	45.457	45.421	45.384	45.348	45.311	45.275	45.238	45.202	45.165	45.128	45.092	45.055	45.019	44.982	44.945	44.909	44.872	44.835	44.799	44.762	44.725	44.689	44.652	44.615	44.578	44.542	44.505	44.468	44.431	44.395	44.358	44.321	44.284	44.247	44.21	44.173	44.137	44.1	44.063	44.026	43.989	43.952	43.915	43.878
48.721	48.686	48.651	48.615	48.58	48.545	48.51	48.475	48.44	48.404	48.369	48.334	48.299	48.263	48.228	48.193	48.157	48.122	48.087	48.051	48.016	47.98	47.945	47.91	47.874	47.839	47.803	47.768	47.732	47.697	47.661	47.625	47.59	47.554	47.519	47.483	47.447	47.412	47.376	47.34	47.305	47.269	47.233	47.197	47.162	47.126	47.09	47.054	47.018	46.983	46.947	46.911	46.875	46.839	46.803	46.767	46.731	46.695	46.66	46.624	46.588	46.552	46.515	46.479	46.443	46.407	46.371	46.335	46.299	46.263	46.227	46.191	46.155	46.118	46.082	46.046	46.01	45.974	45.937	45.901	45.865	45.829	45.792	45.756	45.72	45.683	45.647	45.611	45.574	45.538	45.501	45.465	45.429	45.392	45.356	45.319	45.283	45.246	45.21	45.173	45.137	45.1	45.064	45.027	44.99	44.954	44.917	44.881	44.844	44.807	44.771	44.734	44.697	44.661	44.624	44.587	44.55	44.514	44.477	44.44	44.403	44.367	44.33	44.293	44.256	44.219	44.182	44.146	44.109	44.072	44.035	43.998	43.961	43.924	43.887	43.85
48.691	48.656	48.62	48.585	48.55	48.515	48.48	48.445	48.41	48.374	48.339	48.304	48.269	48.233	48.198	48.163	48.127	48.092	48.057	48.021	47.986	47.951	47.915	47.88	47.844	47.809	47.773	47.738	47.702	47.667	47.631	47.596	47.56	47.525	47.489	47.454	47.418	47.382	47.347	47.311	47.275	47.24	47.204	47.168	47.132	47.097	47.061	47.025	46.989	46.953	46.918	46.882	46.846	46.81	46.774	46.738	46.702	46.666	46.63	46.594	46.559	46.523	46.487	46.451	46.414	46.378	46.342	46.306	46.27	46.234	46.198	46.162	46.126	46.09	46.053	46.017	45.981	45.945	45.909	45.872	45.836	45.8	45.764	45.727	45.691	45.655	45.618	45.582	45.546	45.509	45.473	45.437	45.4	45.364	45.327	45.291	45.254	45.218	45.181	45.145	45.108	45.072	45.035	44.999	44.962	44.926	44.889	44.852	44.816	44.779	44.743	44.706	44.669	44.633	44.596	44.559	44.522	44.486	44.449	44.412	44.375	44.339	44.302	44.265	44.228	44.191	44.155	44.118	44.081	44.044	44.007	43.97	43.933	43.896	43.86	43.823
48.66	48.625	48.59	48.555	48.52	48.485	48.45	48.415	48.38	48.344	48.309	48.274	48.239	48.203	48.168	48.133	48.098	48.062	48.027	47.992	47.956	47.921	47.886	47.85	47.815	47.779	47.744	47.708	47.673	47.637	47.602	47.566	47.531	47.495	47.46	47.424	47.389	47.353	47.317	47.282	47.246	47.21	47.175	47.139	47.103	47.067	47.032	46.996	46.96	46.924	46.888	46.853	46.817	46.781	46.745	46.709	46.673	46.637	46.601	46.566	46.53	46.494	46.458	46.422	46.386	46.35	46.314	46.277	46.241	46.205	46.169	46.133	46.097	46.061	46.025	45.989	45.952	45.916	45.88	45.844	45.808	45.771	45.735	45.699	45.663	45.626	45.59	45.554	45.517	45.481	45.445	45.408	45.372	45.335	45.299	45.262	45.226	45.19	45.153	45.117	45.08	45.044	45.007	44.971	44.934	44.897	44.861	44.824	44.788	44.751	44.714	44.678	44.641	44.605	44.568	44.531	44.494	44.458	44.421	44.384	44.348	44.311	44.274	44.237	44.2	44.164	44.127	44.09	44.053	44.016	43.979	43.943	43.906	43.869	43.832	43.795
48.631	48.596	48.56	48.525	48.49	48.455	48.42	48.385	48.35	48.315	48.279	48.244	48.209	48.174	48.139	48.103	48.068	48.033	47.997	47.962	47.927	47.891	47.856	47.821	47.785	47.75	47.714	47.679	47.644	47.608	47.573	47.537	47.502	47.466	47.43	47.395	47.359	47.324	47.288	47.252	47.217	47.181	47.145	47.11	47.074	47.038	47.003	46.967	46.931	46.895	46.86	46.824	46.788	46.752	46.716	46.68	46.644	46.609	46.573	46.537	46.501	46.465	46.429	46.393	46.357	46.321	46.285	46.249	46.213	46.177	46.141	46.105	46.068	46.032	45.996	45.96	45.924	45.888	45.852	45.815	45.779	45.743	45.707	45.67	45.634	45.598	45.562	45.525	45.489	45.453	45.416	45.38	45.344	45.307	45.271	45.234	45.198	45.161	45.125	45.089	45.052	45.016	44.979	44.943	44.906	44.87	44.833	44.796	44.76	44.723	44.687	44.65	44.613	44.577	44.54	44.503	44.467	44.43	44.393	44.357	44.32	44.283	44.246	44.21	44.173	44.136	44.099	44.062	44.026	43.989	43.952	43.915	43.878	43.841	43.804	43.768
