-2.5383	-0.41208	-1.126	-2.189	-1.8399	-0.41663	-0.76832	-1.8432	-0.059236	-1.1336	-1.4851	-0.4297	-0.43191	-0.77537	-0.78294	-1.146	-0.43222	-1.8503	-2.2101	-1.8403	-0.41587	-1.4817	-1.4841	-1.8458	-1.4847	-2.5509	-2.2177	-0.42343	-1.1543	0.26984	-0.064027	-0.064954	-0.7791	-0.0677	-0.068774	0.62583	1.7039	0.27912	0.97163	1.3331	1.3306	-0.43622	0.96958	0.63606	-0.4344	-0.074543	0.63647	-0.78821	0.27411	-0.44003	-1.1519	-0.80944	-2.2433	-0.79362	-0.81322	-0.8133	0.24889	-0.46366	-0.46405	0.60881	-0.10515	-0.47417	-0.82579	-1.8985	-1.5369	-1.54	-0.47652	-1.1898	-0.47759	-0.80809	0.61329	-0.09856	0.61178	0.611	-1.8871	-0.81497	-1.1763	-2.2576	-2.967	-0.47954	-1.5448	0.5863	0.94014	-1.1963	-1.1999	0.60114	-0.47216	-1.1867	-1.1875	-1.9126	-0.84526	-0.84564	-0.13428
-0.12742	-0.83371	0.23166	-1.905	-1.905	-1.1755	-1.5378	-0.46659	-0.11579	-0.82885	-0.83121	-0.83145	-0.83167	0.24069	0.23949	-0.12156	-0.12291	-1.1862	-1.8993	-1.548	-0.47818	-1.5499	-1.1911	-1.1914	-1.5562	-0.82971	-1.8942	-2.257	-1.2303	-1.1861	-0.10291	-0.10138	-0.81627	-0.10471	0.25607	0.25512	0.60387	0.96358	0.25116	1.3131	0.25022	1.3111	0.24737	-0.11376	-0.11375	0.59702	-0.87478	0.54834	0.54658	0.54426	-0.16688	-0.16798	-1.2313	-0.16981	-0.51852	-1.2368	-1.9232	-0.50385	-1.2125	0.91823	-0.86718	-0.86534	-1.2433	-0.53136	-0.89248	0.55635	-1.5805	0.20432	-0.50906	-1.2491	-0.18576	-0.87203	-0.18711	-0.8731	1.2346	-0.91943	-1.9652	-0.18652	-2.7011	-1.6323	-0.52157	-0.52233	-1.2342	-0.17282	-1.5996	-1.2403	-2.6644	-1.9551	-1.2433	-1.2442	-1.6077	-1.9563	-1.6079
0.98987	0.27601	2.7595	-0.78688	-1.5007	-2.5751	-1.1523	-0.080599	-0.081557	-0.081874	-0.083781	-0.79548	-0.085125	-0.49371	-0.79796	-1.5581	-1.5121	-0.82666	-0.82754	-1.5407	-1.5401	-1.5428	-0.12023	-0.83317	-0.48253	-1.1946	-0.83536	-1.1977	-0.48361	-0.48376	-0.83949	0.93358	0.93347	0.93245	0.58083	0.58018	1.9908	0.58021	0.93097	1.2805	0.92926	0.57687	1.2987	0.59634	0.94565	0.94471	1.6552	0.94379	1.2929	-0.12019	-0.12167	-0.45075	-0.49123	0.22567	-0.84413	-1.9549	-0.49439	-0.13561	0.21392	0.21402	0.21362	-1.5626	-1.2475	-0.88767	0.17352	0.17255	-0.14102	-0.15883	0.19113	-0.87182	-2.2976	0.18935	-0.16287	-1.9445	-1.5839	-0.87366	-1.9471	-1.5931	-0.15795	-1.2322	-0.46488	-1.1803	-0.10726	-0.108	0.60232	-0.1099	-0.12744	-1.5344	-2.5824	-1.5384	-0.47575	-1.1883	-0.069227
1.7195	-0.37888	-0.76622	-0.056562	-1.8115	-0.039016	-1.0742	0.67036	-1.1057	-0.042206	-0.39374	0.66642	-0.045095	1.016	0.66432	-0.75927	-0.39992	-1.8231	-1.1138	-1.4742	-1.4754	-1.4753	-2.1866	-1.1162	-1.1187	-1.1144	0.30603	-1.4784	-1.119	-1.8106	-2.9014	-0.38855	0.67148	0.67165	1.0212	1.0206	1.0185	1.7299	1.3777	0.6659	1.0153	1.375	1.3746	0.66269	0.31052	-0.051509	-0.051547	-0.42081	-0.05422	0.99068	-0.072596	0.98941	1.3475	0.98708	-0.40694	-2.5654	-2.9284	-0.43579	-0.41008	0.30042	-0.061334	-0.43898	-1.8634	-1.1662	-1.5097	-1.1547	-0.091604	-0.80495	-0.44408	-0.80224	-0.80668	-1.8837	-1.8666	-3.6461	-1.8708	-1.5199	-0.82458	-0.46491	0.61628	-1.1651	-0.42652	-0.77106	-0.78932	-1.8362	-1.1402	-0.79093	0.2797	-0.43242	0.27826	-1.5334	-0.083871	-1.8599	-2.8814
0.67503	-0.026952	1.035	0.32237	0.32205	-0.39035	-0.031979	-0.39279	-0.74478	-1.1066	-1.1058	-0.036203	-1.116	1.0248	-0.044751	0.65602	-2.1814	-1.0981	-1.4509	-0.029279	-1.8132	-0.74216	-1.1034	-0.39246	-0.39342	0.31715	-1.1067	-1.1085	-0.76337	-1.4777	-0.055765	-0.038964	1.0214	0.65978	1.3702	0.29076	1.352	0.64006	1.71	2.0599	1.3479	2.0579	2.0776	1.3651	1.0147	1.7246	1.3634	0.30101	1.3605	0.29857	0.29752	1.0078	-0.054318	-1.4787	-0.78473	-0.78575	-1.5039	-1.5075	-0.43703	0.62348	0.62211	0.27124	-1.1524	-1.8724	-0.44976	-0.091051	-0.45074	0.28054	-0.77635	0.98926	-0.77754	-1.4955	-0.4351	-1.1533	0.26845	-1.8604	-0.44499	-0.44606	-1.857	-0.076428	-1.493	-1.4934	-1.1499	-2.2142	0.2709	-0.79269	-0.78982	-2.2006	-1.5032	-0.081324	-2.2167	-0.77744	-1.8515
-0.056577	0.29431	-0.057406	-0.40828	0.31175	-0.75177	1.3807	0.30806	1.0187	0.66738	-0.39481	-0.045207	-0.39689	0.30365	-0.39865	-0.40001	-0.049271	-0.76163	-1.4739	-0.76273	-1.1146	-0.77182	-0.40548	-1.1167	0.6483	0.64734	-0.41514	-0.065449	-0.066287	0.64405	0.66322	0.66276	0.66235	2.0827	1.3708	2.4311	1.3679	2.4291	2.0779	3.1382	1.0049	1.364	1.7145	1.3631	0.65062	-0.061342	0.64848	0.27029	0.26851	-0.08197	1.6897	1.3383	1.3374	0.62533	-1.51	-0.43429	-0.43473	-3.2764	0.26459	-0.4213	1.7006	-0.07241	-0.090398	-1.8654	-1.5146	-0.092559	-0.44456	-0.80655	0.61642	-0.09541	-1.1553	-2.2267	-1.8679	-1.8685	-0.096612	-1.1581	-1.8718	-1.1604	-0.43006	-1.4819	-2.2198	-4.3578	-2.5797	-0.43899	-1.8633	-1.8718	-0.80923	-2.2334	-0.099755	-0.44411	-1.5176	-0.78043	-0.78143
0.32917	1.0398	-0.033473	0.67663	1.0358	0.67472	0.32306	0.32301	0.32132	-0.039474	0.66478	-0.7417	-0.047759	-0.75003	-1.8228	-0.40157	-0.40181	-0.40349	-1.8079	-1.0942	-0.38519	1.037	1.386	1.7459	0.67337	1.0334	-0.03882	1.0316	1.0301	0.33248	0.68167	1.3782	1.0266	2.4471	1.7359	1.3742	2.0978	1.3862	2.4428	2.0948	1.743	1.7427	1.3822	2.1125	2.1118	-0.02199	0.33675	0.68603	0.68576	2.1054	0.68329	2.4641	1.3921	-1.805	-0.3995	-0.3992	-1.463	-2.5363	-4.7096	-3.2484	1.0176	1.017	0.30537	-1.1191	-0.4354	-2.1824	-1.8587	-1.8595	0.64477	1.0307	0.29257	-0.41962	-2.2095	-3.2809	-3.2853	-1.5003	-0.43972	-0.79168	-0.75595	-2.5565	-3.6162	-2.9052	-2.1933	-1.4824	-2.1916	-1.1344	-0.77409	-0.77614	-1.1403	-0.42961	-0.4295	-1.1432	-2.5306
1.6316	0.91935	-0.15731	-0.51041	1.6219	0.54941	1.2802	0.56867	0.5681	1.278	1.2768	1.2761	1.9867	0.56378	-0.14767	0.56257	1.2722	0.56067	0.20985	-1.5645	-0.855	0.91848	1.6273	1.9774	1.2657	1.2893	1.288	0.9361	1.2861	1.6455	3.0556	2.3543	4.8559	2.7231	2.3725	2.3714	2.01	2.7197	3.4296	4.8496	3.4278	2.3657	2.7156	2.3644	3.0637	1.6518	0.94001	1.6493	0.93695	1.2861	0.53794	0.89784	0.18587	1.6068	1.956	0.89415	-0.52857	-1.2279	-1.5777	-1.9393	-0.51155	1.2596	0.54736	-1.2328	-0.87271	-0.52413	-1.9473	-1.2318	-0.17486	1.2458	0.53417	-1.235	-1.9641	-2.3143	-2.6767	-1.2382	-1.2387	0.53403	-0.85962	-1.2209	-2.286	-1.5878	-1.5891	-1.9502	-1.2402	-1.2416	-1.2417	-1.2066	-0.84627	0.21392	0.21368	-1.21	-1.2116
3.4098	2.3482	0.56908	-0.85314	1.9949	2.3443	1.2824	1.9926	1.6315	1.9907	3.0512	1.9898	0.91763	0.91147	0.91003	-0.51195	0.5586	1.6187	0.19601	-1.2159	0.57587	1.2857	2.6961	3.4059	3.405	3.4041	1.2819	1.6307	1.2797	3.4007	3.3998	3.3987	3.7582	1.9857	1.9853	1.9834	4.0985	1.2655	3.7466	3.7455	2.6739	4.4543	4.4534	3.3819	3.7411	2.3193	0.918	1.2772	1.9865	3.7566	1.2732	1.6222	1.6211	1.9806	0.90852	1.9789	0.90679	-1.2427	-0.54247	-0.89462	0.1929	2.6476	-0.54756	-0.18775	-1.6371	-0.92618	-0.90227	-0.57813	-1.2541	0.51738	1.248	-0.56022	-1.9735	-1.2484	-1.6112	0.5088	1.5689	0.1471	-1.9535	-0.54563	-1.956	-0.54313	-1.6052	-0.1839	-1.6066	-1.608	-0.89771	-0.89884	-1.2493	-2.6734	-1.6136	-1.6172	-0.90781
4.2266	4.9362	3.1685	2.4569	0.33449	1.3951	1.7544	2.8144	3.5241	3.5236	3.8937	2.4722	2.4709	2.4703	3.5404	3.1794	2.4683	2.1168	2.8271	0.34392	-0.017992	0.34212	3.5339	-0.0062814	0.33938	2.1101	1.7736	-1.0705	1.0606	-0.010729	3.1808	2.4699	2.8287	2.8281	3.8879	4.9783	4.2673	6.037	6.7462	4.2643	4.974	6.3836	6.0325	4.611	5.6804	4.6091	1.7759	3.1857	2.8343	2.8328	1.0607	2.1198	1.7231	1.7221	3.4924	1.3592	0.64751	1.3582	-2.9252	-2.5507	4.2176	3.8563	1.0231	-0.04961	-1.8489	-1.1384	-0.78869	-0.078433	-0.054645	-0.79194	-0.432	-0.081871	-1.1453	-1.4916	-0.4352	1.6967	-1.1476	-1.1446	-2.1976	-1.4861	0.28604	-2.1992	-1.8483	-2.2066	-1.4737	-2.1866	-0.40866	-0.058618	-2.5499	-2.1903	-2.5458	-1.1253	-0.77414
9.3726	8.3014	6.8801	6.5294	4.0475	3.6868	4.0462	4.3957	7.2359	7.2352	6.8744	5.1032	5.8128	5.4619	4.0405	2.2585	2.2579	1.5809	1.2198	1.2187	5.1208	5.1197	2.277	2.6366	6.1777	5.4977	2.6553	-1.2499	-0.90069	-1.2519	1.591	5.1322	2.65	4.4199	6.55	6.1887	5.4878	5.8368	4.7756	5.1249	5.1239	5.4832	5.1223	5.1213	4.3945	6.5243	2.6213	1.1986	1.1973	2.6179	0.15464	2.2761	4.056	2.9841	3.343	3.6924	2.9808	1.9193	-1.9917	1.5664	2.2661	-0.22275	-0.57392	0.13546	-2.3654	-2.367	0.13183	1.5528	-3.0813	-2.716	0.12793	1.1888	-0.59984	-0.60057	1.1862	-0.58046	-2.3601	-1.6492	-2.3528	-2.353	-1.3058	-1.6414	-2.0195	-1.6438	-3.083	-2.3714	-2.7187	-2.0075	-3.4478	-2.0098	-2.009	-2.3613	-0.96404
