47.083	47.048	47.012	46.976	46.941	46.905	46.869	46.833	46.798	46.762	46.726	46.69	46.654	46.619	46.583	46.547	46.511	46.475	46.439	46.403	46.367	46.331	46.295	46.259	46.223	46.187	46.151	46.115	46.079	46.043	46.007	45.971	45.935	45.899	45.863	45.826	45.79	45.754	45.718	45.682	45.645	45.609	45.573	45.537	45.5	45.464	45.428	45.392	45.355	45.319	45.283	45.246	45.21	45.173	45.137	45.101	45.064	45.028	44.991	44.955	44.918	44.882	44.845	44.809	44.772	44.736	44.699	44.663	44.626	44.589	44.553	44.516	44.48	44.443	44.406	44.37	44.333	44.296	44.259	44.223	44.186	44.149	44.113	44.076	44.039	44.002	43.965	43.929	43.892	43.855	43.818	43.781	43.744
47.054	47.019	46.983	46.947	46.911	46.876	46.84	46.804	46.769	46.733	46.697	46.661	46.625	46.59	46.554	46.518	46.482	46.446	46.41	46.374	46.338	46.302	46.267	46.231	46.195	46.159	46.123	46.087	46.05	46.014	45.978	45.942	45.906	45.87	45.834	45.798	45.762	45.726	45.689	45.653	45.617	45.581	45.545	45.508	45.472	45.436	45.399	45.363	45.327	45.291	45.254	45.218	45.181	45.145	45.109	45.072	45.036	45	44.963	44.927	44.89	44.854	44.817	44.781	44.744	44.708	44.671	44.635	44.598	44.561	44.525	44.488	44.452	44.415	44.378	44.342	44.305	44.268	44.232	44.195	44.158	44.122	44.085	44.048	44.011	43.974	43.938	43.901	43.864	43.827	43.79	43.754	43.717
47.025	46.989	46.954	46.918	46.883	46.847	46.811	46.775	46.74	46.704	46.668	46.632	46.597	46.561	46.525	46.489	46.453	46.417	46.382	46.346	46.31	46.274	46.238	46.202	46.166	46.13	46.094	46.058	46.022	45.986	45.95	45.914	45.878	45.842	45.806	45.769	45.733	45.697	45.661	45.625	45.589	45.552	45.516	45.48	45.444	45.408	45.371	45.335	45.299	45.262	45.226	45.19	45.153	45.117	45.081	45.044	45.008	44.972	44.935	44.899	44.862	44.826	44.789	44.753	44.716	44.68	44.643	44.607	44.57	44.534	44.497	44.46	44.424	44.387	44.351	44.314	44.277	44.241	44.204	44.167	44.131	44.094	44.057	44.02	43.984	43.947	43.91	43.873	43.837	43.8	43.763	43.726	43.689
46.996	46.96	46.925	46.889	46.853	46.818	46.782	46.746	46.711	46.675	46.639	46.603	46.568	46.532	46.496	46.46	46.424	46.389	46.353	46.317	46.281	46.245	46.209	46.173	46.137	46.101	46.065	46.029	45.993	45.957	45.921	45.885	45.849	45.813	45.777	45.741	45.705	45.669	45.633	45.596	45.56	45.524	45.488	45.452	45.416	45.379	45.343	45.307	45.27	45.234	45.198	45.162	45.125	45.089	45.053	45.016	44.98	44.943	44.907	44.871	44.834	44.798	44.761	44.725	44.688	44.652	44.615	44.579	44.542	44.506	44.469	44.433	44.396	44.359	44.323	44.286	44.25	44.213	44.176	44.14	44.103	44.066	44.03	43.993	43.956	43.919	43.883	43.846	43.809	43.772	43.735	43.699	43.662
46.967	46.931	46.896	46.86	46.825	46.789	46.753	46.717	46.682	46.646	46.61	46.575	46.539	46.503	46.467	46.431	46.396	46.36	46.324	46.288	46.252	46.216	46.181	46.145	46.109	46.073	46.037	46.001	45.965	45.929	45.893	45.857	45.821	45.785	45.749	45.713	45.676	45.64	45.604	45.568	45.532	45.496	45.46	45.423	45.387	45.351	45.315	45.279	45.242	45.206	45.17	45.133	45.097	45.061	45.025	44.988	44.952	44.915	44.879	44.843	44.806	44.77	44.733	44.697	44.66	44.624	44.588	44.551	44.514	44.478	44.441	44.405	44.368	44.332	44.295	44.259	44.222	44.185	44.149	44.112	44.075	44.039	44.002	43.965	43.929	43.892	43.855	43.818	43.782	43.745	43.708	43.671	43.634
46.938	46.902	46.867	46.831	46.796	46.76	46.724	46.689	46.653	46.617	46.582	46.546	46.51	46.474	46.439	46.403	46.367	46.331	46.295	46.26	46.224	46.188	46.152	46.116	46.08	46.044	46.008	45.972	45.936	45.9	45.864	45.828	45.792	45.756	45.72	45.684	45.648	45.612	45.576	45.54	45.504	45.468	45.431	45.395	45.359	45.323	45.287	45.25	45.214	45.178	45.142	45.105	45.069	45.033	44.997	44.96	44.924	44.887	44.851	44.815	44.778	44.742	44.706	44.669	44.633	44.596	44.56	44.523	44.487	44.45	44.414	44.377	44.341	44.304	44.267	44.231	44.194	44.158	44.121	44.084	44.048	44.011	43.974	43.938	43.901	43.864	43.828	43.791	43.754	43.717	43.681	43.644	43.607
46.909	46.873	46.838	46.802	46.766	46.731	46.695	46.66	46.624	46.588	46.552	46.517	46.481	46.445	46.41	46.374	46.338	46.302	46.266	46.231	46.195	46.159	46.123	46.087	46.051	46.015	45.98	45.944	45.908	45.872	45.836	45.8	45.764	45.728	45.692	45.656	45.62	45.584	45.547	45.511	45.475	45.439	45.403	45.367	45.331	45.294	45.258	45.222	45.186	45.15	45.113	45.077	45.041	45.005	44.968	44.932	44.896	44.859	44.823	44.787	44.75	44.714	44.677	44.641	44.605	44.568	44.532	44.495	44.459	44.422	44.386	44.349	44.313	44.276	44.24	44.203	44.166	44.13	44.093	44.057	44.02	43.983	43.947	43.91	43.873	43.837	43.8	43.763	43.727	43.69	43.653	43.616	43.579
46.879	46.844	46.808	46.773	46.737	46.702	46.666	46.63	46.595	46.559	46.523	46.488	46.452	46.416	46.381	46.345	46.309	46.273	46.238	46.202	46.166	46.13	46.094	46.058	46.023	45.987	45.951	45.915	45.879	45.843	45.807	45.771	45.735	45.699	45.663	45.627	45.591	45.555	45.519	45.483	45.447	45.411	45.375	45.338	45.302	45.266	45.23	45.194	45.158	45.121	45.085	45.049	45.013	44.976	44.94	44.904	44.867	44.831	44.795	44.758	44.722	44.686	44.649	44.613	44.577	44.54	44.504	44.467	44.431	44.394	44.358	44.321	44.285	44.248	44.212	44.175	44.139	44.102	44.065	44.029	43.992	43.956	43.919	43.882	43.846	43.809	43.772	43.736	43.699	43.662	43.625	43.589	43.552
46.85	46.815	46.779	46.744	46.708	46.673	46.637	46.601	46.566	46.53	46.495	46.459	46.423	46.387	46.352	46.316	46.28	46.245	46.209	46.173	46.137	46.101	46.066	46.03	45.994	45.958	45.922	45.886	45.85	45.814	45.778	45.743	45.707	45.671	45.635	45.599	45.563	45.527	45.491	45.454	45.418	45.382	45.346	45.31	45.274	45.238	45.202	45.165	45.129	45.093	45.057	45.021	44.984	44.948	44.912	44.876	44.839	44.803	44.767	44.73	44.694	44.658	44.621	44.585	44.549	44.512	44.476	44.439	44.403	44.366	44.33	44.293	44.257	44.22	44.184	44.147	44.111	44.074	44.038	44.001	43.965	43.928	43.891	43.855	43.818	43.781	43.745	43.708	43.671	43.635	43.598	43.561	43.524
46.821	46.786	46.75	46.715	46.679	46.644	46.608	46.572	46.537	46.501	46.466	46.43	46.394	46.359	46.323	46.287	46.251	46.216	46.18	46.144	46.108	46.073	46.037	46.001	45.965	45.929	45.893	45.858	45.822	45.786	45.75	45.714	45.678	45.642	45.606	45.57	45.534	45.498	45.462	45.426	45.39	45.354	45.318	45.282	45.246	45.209	45.173	45.137	45.101	45.065	45.029	44.992	44.956	44.92	44.884	44.847	44.811	44.775	44.739	44.702	44.666	44.63	44.593	44.557	44.521	44.484	44.448	44.411	44.375	44.338	44.302	44.266	44.229	44.193	44.156	44.12	44.083	44.047	44.01	43.973	43.937	43.9	43.864	43.827	43.79	43.754	43.717	43.68	43.644	43.607	43.57	43.534	43.497
46.792	46.756	46.721	46.685	46.65	46.614	46.579	46.543	46.507	46.472	46.436	46.401	46.365	46.329	46.294	46.258	46.222	46.187	46.151	46.115	46.079	46.044	46.008	45.972	45.936	45.9	45.865	45.829	45.793	45.757	45.721	45.685	45.649	45.613	45.577	45.541	45.505	45.469	45.433	45.397	45.361	45.325	45.289	45.253	45.217	45.181	45.145	45.109	45.072	45.036	45	44.964	44.928	44.892	44.855	44.819	44.783	44.747	44.71	44.674	44.638	44.601	44.565	44.529	44.492	44.456	44.42	44.383	44.347	44.31	44.274	44.237	44.201	44.165	44.128	44.092	44.055	44.019	43.982	43.945	43.909	43.872	43.836	43.799	43.762	43.726	43.689	43.653	43.616	43.579	43.543	43.506	43.469
46.762	46.727	46.691	46.656	46.62	46.585	46.549	46.514	46.478	46.443	46.407	46.371	46.336	46.3	46.265	46.229	46.193	46.157	46.122	46.086	46.05	46.015	45.979	45.943	45.907	45.871	45.836	45.8	45.764	45.728	45.692	45.656	45.62	45.584	45.548	45.513	45.477	45.441	45.405	45.369	45.333	45.297	45.26	45.224	45.188	45.152	45.116	45.08	45.044	45.008	44.972	44.935	44.899	44.863	44.827	44.791	44.754	44.718	44.682	44.646	44.609	44.573	44.537	44.5	44.464	44.428	44.391	44.355	44.319	44.282	44.246	44.209	44.173	44.136	44.1	44.064	44.027	43.99	43.954	43.917	43.881	43.844	43.808	43.771	43.735	43.698	43.661	43.625	43.588	43.551	43.515	43.478	43.441
46.733	46.697	46.662	46.627	46.591	46.556	46.52	46.485	46.449	46.413	46.378	46.342	46.307	46.271	46.235	46.2	46.164	46.128	46.093	46.057	46.021	45.986	45.95	45.914	45.878	45.842	45.807	45.771	45.735	45.699	45.663	45.627	45.592	45.556	45.52	45.484	45.448	45.412	45.376	45.34	45.304	45.268	45.232	45.196	45.16	45.124	45.088	45.052	45.015	44.979	44.943	44.907	44.871	44.835	44.798	44.762	44.726	44.69	44.654	44.617	44.581	44.545	44.509	44.472	44.436	44.4	44.363	44.327	44.29	44.254	44.218	44.181	44.145	44.108	44.072	44.036	43.999	43.963	43.926	43.889	43.853	43.816	43.78	43.743	43.707	43.67	43.634	43.597	43.56	43.524	43.487	43.45	43.414
46.703	46.668	46.632	46.597	46.561	46.526	46.491	46.455	46.419	46.384	46.348	46.313	46.277	46.242	46.206	46.17	46.135	46.099	46.063	46.028	45.992	45.956	45.921	45.885	45.849	45.813	45.778	45.742	45.706	45.67	45.634	45.598	45.563	45.527	45.491	45.455	45.419	45.383	45.347	45.311	45.275	45.239	45.203	45.167	45.131	45.095	45.059	45.023	44.987	44.951	44.914	44.878	44.842	44.806	44.77	44.734	44.697	44.661	44.625	44.589	44.553	44.516	44.48	44.444	44.407	44.371	44.335	44.298	44.262	44.226	44.189	44.153	44.117	44.08	44.044	44.007	43.971	43.934	43.898	43.861	43.825	43.788	43.752	43.715	43.679	43.642	43.606	43.569	43.532	43.496	43.459	43.422	43.386
