0.37634	0.3695	0.37456	0.72493	0.71272	1.0592	0.030598	1.4097	1.0593	1.3961	1.4081	0.71042	1.4009	1.0512	1.4079	1.742	0.72472	0.3621	1.3953	0.36082	1.3952	1.3921	0.35888	1.0484	0.70639	0.025601	1.0623	1.0414	0.70429	1.4132	0.35126	0.37197	0.35008	0.72036	1.0331	0.70711	0.69998	1.7242	1.4122	1.3982	1.034	1.3974	0.72054	0.37009	0.058044	1.4111	1.4053	1.0556	0.70811	0.74886	0.74826	1.7779	0.71343	1.0815	0.74828	2.1189	1.7794	1.406	0.7492	0.72119	1.4321	1.4373	1.4377	1.7782	1.0472	2.0853	1.0556	1.4333	1.0828	0.3922	1.7781	1.7772	2.1188	1.4381	1.0884	1.439	1.083	0.39623	1.7783	1.7715	1.4303	0.74061	0.74726	2.1153	1.4356	1.0885	1.4396	1.0891	0.74114	1.4383	0.74371	1.0841	0.74452	0.74242	1.0816	0.39326	0.74909	0.069824	0.054299	0.7401	1.3862	1.3995	2.0791	1.7461	1.074	1.7395	1.7637	1.4078	1.4004	1.7637	1.0732	1.399	2.1021	1.7302	1.3907	2.1039	1.7658	1.4089	1.7651	1.7324	2.106	1.4245	1.7659	2.4554	1.7662	2.4583	2.4579	2.4583	2.092	2.0919	2.108	2.4592	2.092	1.0739	1.771	2.1057	1.7737	1.0762	0.74195	1.0815	1.7649	2.1044	1.4304	0.39176	1.7645	1.0472	0.39107	1.0749	0.39176	1.7638	0.7394	1.0763	1.0785	0.40384	1.7629	1.0729	1.1035	1.472	1.4616	0.75278	1.0709	1.7679	1.765	1.7814	1.4205	2.1046	2.4723	2.791	1.7815	1.4409	2.1067	2.8094	2.1059	2.0987	2.104	2.5034	2.471	2.1211	2.4706	2.1201	2.4534	2.1492	1.7792	1.8584	1.5142	2.1942	1.8545	1.8587	1.1653	0.8257	1.1657	0.46646
1.5493	1.8934	1.5537	1.894	2.2441	1.5534	2.2352	2.932	2.5808	1.5474	1.5302	1.8883	2.5787	2.2604	1.5699	2.2656	2.605	1.9074	2.2638	1.5741	2.2543	1.5645	2.2548	1.569	2.2557	1.5699	1.5657	1.9089	1.5559	1.907	2.2574	1.2277	1.5304	1.5559	1.2286	1.5561	1.5642	1.215	2.5809	1.2225	1.8905	1.8948	1.5677	2.2582	1.9087	1.5682	2.2391	1.5485	2.2397	1.9064	2.2443	3.2687	2.9317	1.8922	2.5822	1.2116	1.555	2.2408	2.2402	1.2269	2.2725	1.2567	1.8959	1.5525	2.2734	1.9229	1.57	3.3021	2.2716	2.5783	1.91	1.9229	2.5796	1.5835	2.5854	1.5962	1.9356	1.5949	2.2729	1.5956	2.2723	1.9227	2.2868	1.9362	2.272	1.5952	1.9216	1.9345	2.2711	1.5704	2.2858	2.5787	1.9364	1.5833	1.5828	1.5823	1.5951	1.2555	1.9085	1.5963	3.3093	2.6234	2.2839	2.3119	1.931	2.2883	2.6278	1.9334	3.3405	1.62	2.6231	2.6511	2.9778	1.9308	3.6823	2.2806	3.0017	2.6276	2.3112	3.7092	2.6799	3.6832	2.6539	3.0047	2.6584	3.0045	2.6544	2.318	2.3142	2.3426	2.316	2.3318	2.6851	2.3458	2.6858	2.6692	1.6312	1.9432	1.6541	1.9946	1.6275	1.9955	1.9722	1.9962	2.658	1.6311	1.978	2.3437	1.2941	3.0169	2.331	3.6977	1.6541	1.2982	1.6265	2.6672	2.0119	2.0145	1.6386	1.9726	1.639	1.9768	2.3295	2.326	3.0132	3.0126	3.0182	2.3237	3.3567	2.6645	3.3511	3.3575	2.6891	2.3281	3.0177	2.6885	3.3505	3.0139	3.7172	3.3563	3.3504	2.7195	3.0112	2.6491	2.2819	1.9324	2.2825	2.2821	1.6192	1.935	3.0022	1.9583
1.9773	2.6688	2.3419	2.3199	3.0069	2.3181	3.0084	2.3185	2.6903	3.3469	3.0073	2.6631	2.3126	3.0059	2.6921	3.0287	2.689	2.3431	2.3433	2.3123	2.6224	2.9765	2.6345	2.6301	2.9696	1.9428	2.9717	2.6283	2.2711	1.2703	2.277	2.6297	2.6333	2.3003	1.9358	2.299	2.6247	2.275	2.6318	2.966	2.2878	2.6332	2.9727	2.2998	2.628	2.6306	2.6487	3.0028	2.6632	2.6637	3.3304	3.0041	3.3437	2.977	2.989	2.66	3.693	3.0035	1.96	2.3005	3.3309	2.638	1.9737	2.977	2.6597	3.3165	3.0007	3.0036	3.6916	3.0044	2.6507	2.3002	1.9734	1.6205	3.0022	3.3402	2.663	3.0035	3.3414	2.6631	2.6374	2.6607	2.6601	2.9996	2.3118	2.3111	2.6602	3.0006	2.9785	3.6649	2.9744	2.6377	2.311	2.6587	3.3167	2.9771	1.9436	2.3117	2.9784	2.3106	2.2853	2.3093	1.9864	2.6584	2.2917	2.9976	2.9974	2.6415	2.6582	3.3562	3.0167	2.2925	3.3559	3.688	3.0152	2.6749	3.6718	3.3562	3.7069	3.6738	3.3243	2.9841	3.0115	3.6738	2.6774	3.0176	3.0122	3.013	3.3576	2.6747	3.0214	3.3614	3.0213	2.6812	2.2971	2.3322	2.6814	1.9893	2.6836	2.6678	2.6803	2.6798	3.0232	2.3313	2.6822	2.6819	2.3321	3.3586	2.6826	3.6966	2.6668	1.6387	3.0219	1.9913	2.6955	2.6767	1.987	2.3147	1.9873	2.3288	3.3589	2.6821	2.7002	2.3308	3.0027	3.3597	3.3586	2.6788	3.3603	3.7105	4.0331	4.0463	3.7058	3.3552	3.3585	4.052	4.4285	3.0524	4.431	3.7098	3.0025	3.0159	3.7054	2.6808	3.0141	3.0475	3.047	4.0492	3.0156	3.0198	3.0202	1.9907
3.4206	3.0709	3.4036	4.0978	3.7618	3.4082	3.0546	3.4078	3.7473	3.4067	2.7293	3.3935	3.7464	3.4067	3.7348	3.0536	3.421	3.4204	3.7598	3.0429	3.3702	3.0196	3.3529	3.0032	3.0198	3.7165	3.7106	3.3707	3.7102	2.3472	2.6866	3.0018	2.6621	3.0439	3.369	3.0033	4.0714	3.3697	3.3944	3.3802	3.3797	3.733	4.0583	3.0301	3.0306	3.0034	3.3813	3.027	3.0278	4.0661	3.0427	3.0432	3.3776	3.7343	4.0687	3.3954	3.3951	3.0446	2.6865	4.0676	2.6895	3.3938	4.0819	2.7047	2.3513	2.6879	2.7051	3.3947	3.0442	4.0676	4.0848	2.3789	3.7342	3.3948	3.3951	3.719	4.0822	3.7178	4.0673	3.4079	3.3945	3.3774	3.0415	4.0858	3.7537	3.7356	3.4089	2.687	3.4117	3.0438	3.0617	3.7346	3.0588	2.3791	4.0995	3.0628	3.0761	3.7656	3.7651	3.3935	4.1323	3.7681	4.4586	3.7829	3.4433	2.7561	3.7838	3.117	3.8065	3.7684	4.1176	3.8057	4.4724	3.4667	3.4434	3.094	4.8414	3.8073	3.8071	4.4907	3.0941	4.1349	4.1518	3.8088	4.1533	4.1602	4.5001	3.81	3.1199	4.8437	3.8038	3.8109	3.4331	4.4801	3.4781	3.8133	3.4342	3.0837	3.1157	2.4352	3.0988	2.7867	3.1159	2.7763	3.8067	3.7909	3.8178	3.4772	3.7729	3.4323	3.4754	3.772	3.4761	3.4765	3.773	3.8109	2.7866	3.476	3.1191	3.1023	3.0801	3.1241	3.5009	3.0808	3.4964	3.8438	4.1874	4.1641	4.1634	4.1402	3.8119	4.1622	4.4801	4.5234	4.163	3.8401	4.5456	4.1974	4.4961	4.1394	3.8052	3.827	3.1511	3.7902	3.7906	3.4786	4.1752	3.4788	4.5156	4.5152	3.1285	3.4507
3.7683	4.4608	4.7977	4.8134	4.4589	4.1216	4.1195	4.106	4.4703	4.1069	4.1148	4.8107	4.1063	3.7795	4.8106	4.4685	5.1427	4.8092	4.4632	3.7798	4.14	3.4327	4.1405	4.83	3.4494	4.1127	3.1255	3.8159	3.7988	3.7753	3.4494	4.8298	4.5069	4.1126	4.1559	3.8154	4.505	4.1116	4.1235	5.1425	4.1243	4.1246	4.8028	4.5061	3.7718	3.8146	4.1089	4.1093	4.156	4.8028	4.4747	4.1568	5.1403	4.4774	4.5056	4.1229	4.1234	3.8163	3.7705	3.4624	4.1288	3.7846	4.4742	3.7837	3.7832	3.7693	4.1235	4.124	4.1245	3.8125	4.1251	4.1284	4.1516	3.8111	4.1502	4.1269	4.8173	4.1252	4.8418	4.1498	3.4617	3.4426	4.5007	4.8378	4.1499	5.1541	4.5007	4.1487	4.1252	4.1255	4.1488	4.1507	4.1478	4.4998	4.4971	4.4976	4.1318	4.4985	4.1513	4.8389	5.1759	4.1372	4.4792	4.145	4.4858	4.4936	4.1216	4.8181	4.8123	3.4389	4.827	4.4804	4.4723	4.4857	4.8116	4.4852	4.4782	4.4725	4.487	4.8139	4.4881	5.1541	4.8277	5.1751	4.4874	4.4875	4.1383	4.8153	4.8161	5.5146	5.1789	4.8175	4.8388	5.1647	4.8382	4.1357	4.1409	3.4452	4.1494	3.1198	4.4862	3.7957	3.4515	3.7949	4.1344	5.2018	4.1483	4.4863	3.809	4.173	3.8096	4.1367	4.486	3.8079	3.8311	4.1707	4.171	4.1475	5.1654	4.4858	4.4997	4.1716	3.4623	4.1703	3.7935	4.1783	3.8579	4.1629	4.1333	4.8411	4.8413	4.8594	4.1464	4.8639	4.8669	5.2257	4.9003	5.1792	4.8358	3.8062	4.8368	4.4966	4.8401	4.4919	4.8531	4.8466	3.7863	5.1861	4.48	4.4766	4.4846	4.1489
4.5922	5.2826	4.239	4.9108	4.5796	4.5933	4.5705	4.5923	4.9232	5.2748	4.5851	4.5855	5.2597	4.57	5.2766	5.5998	5.9493	4.9087	4.5849	4.25	4.6018	4.2621	5.305	3.9067	4.2633	3.9076	4.5796	4.6028	4.6023	4.2617	5.2912	4.9538	4.578	4.6022	4.6003	4.603	4.9364	4.5997	4.5992	4.9381	4.9324	4.6014	4.5995	4.6	3.9128	4.2604	5.2923	4.2618	5.2829	5.6285	4.9389	5.6295	4.9362	5.2905	4.6086	4.5943	4.9339	4.9397	4.5992	5.2829	4.2533	5.29	4.5943	4.6085	5.6248	5.302	4.5939	4.5935	4.9331	4.5929	4.9511	3.5776	4.9481	4.9487	4.9661	4.9693	4.9473	4.9505	5.6398	4.9502	4.2844	4.611	5.6553	5.3156	5.319	4.9646	4.968	5.3213	4.6233	4.9676	5.3003	5.3183	5.3149	6.6928	5.3711	4.6651	4.9714	5.6572	4.9632	5.6574	4.9039	4.9458	4.6063	5.5829	5.2594	4.893	5.2425	4.5681	4.5637	5.6346	3.8611	4.9454	4.892	4.9464	4.8929	4.5526	5.2799	5.582	4.9456	5.2794	4.93	4.9307	4.8937	5.2982	4.9325	4.9323	5.2661	5.6222	5.2821	5.2823	5.267	5.3002	4.9346	5.6428	5.6531	5.2951	4.6223	4.5881	4.6214	4.6213	4.928	5.2946	5.2789	5.3069	4.6056	4.9628	5.6186	5.2944	4.9616	4.5872	5.6452	6.0018	5.6458	5.6462	5.6202	5.3121	5.3054	5.6448	5.6505	5.9937	5.304	4.9543	5.2783	3.9459	4.2764	4.2991	4.6139	4.6009	4.9402	4.9518	4.612	5.6297	5.9661	5.6302	4.9819	4.655	5.2972	4.9516	4.9826	5.296	5.2962	5.2891	5.3034	5.3913	4.703	5.3901	5.0229	4.6412	5.0222	3.9441	4.6676	4.681
5.6563	5.6405	4.9651	5.3099	5.6602	6.3468	6.0011	5.6676	6.0019	6.0082	5.2837	5.6608	5.3041	5.3093	5.9997	5.3161	5.9942	5.3045	5.6547	5.2883	4.6053	4.9547	5.2966	5.6475	5.6427	4.9531	5.6434	5.6476	5.6719	5.2983	4.5903	5.6436	4.603	4.6065	4.9558	5.3202	5.3206	5.321	5.3215	5.2942	4.6037	5.671	6.0043	5.9862	5.6698	6.3441	5.3208	5.9875	5.3218	6.0057	5.6653	5.6648	5.6482	5.6476	5.3205	5.2986	5.6653	5.6735	4.9601	4.9759	4.6254	5.315	5.3222	5.3141	6.3283	5.3226	5.9892	5.6497	4.9763	5.3274	4.9832	5.3265	6.3522	5.2981	6.0122	6.0165	5.3268	6.0133	5.6493	5.6764	5.672	5.023	5.3622	5.6751	5.6755	5.6798	5.6803	6.7107	6.0203	6.0537	6.0532	5.675	6.3543	6.3923	5.3656	5.0499	5.7136	6.0542	6.3938	5.7133	5.274	5.6273	5.2992	5.6599	5.9627	5.6231	5.2996	6.33	5.3004	5.9675	6.0008	5.6602	6.3021	5.6595	6.6562	6.3067	6.6574	4.9717	4.9722	5.6244	5.9679	6.3454	5.6613	6.0051	6.3458	5.3126	5.6635	5.6642	5.6647	5.6647	5.6685	5.6321	6.3442	5.6641	5.6647	5.6691	5.6695	6.0101	5.3179	5.6699	5.3171	5.3152	6.3124	6.0083	5.3163	6.3468	6.3472	5.67	5.6681	5.9739	6.001	5.9943	5.9999	6.6956	6.6958	5.66	6.0179	7.0306	6.6971	6.3468	6.0001	5.9935	5.9991	5.6523	5.3146	5.0158	4.6688	6.0293	5.3155	5.3089	5.9982	6.3314	6.3369	6.68	6.3361	5.6912	6.0143	6.3636	5.9888	5.9888	6.0147	6.0143	5.6981	5.4153	6.0999	6.7924	5.752	5.7254	5.3621	5.3838	5.3704	5.7263
5.9935	6.6799	5.9978	5.9904	5.6499	5.657	5.9928	6.6777	7.0358	5.9924	6.3465	5.9931	5.9897	6.3472	7.0328	6.3422	5.9954	5.9946	5.9949	5.9953	4.6394	5.996	6.6865	6.3607	6.7004	5.6699	5.9955	6.3588	5.6682	6.0085	5.6689	5.6553	4.9796	6.6839	6.6834	5.6691	7.0325	5.992	5.9917	5.6683	6.3426	5.6531	6.3435	6.0098	6.0009	6.3366	6.0086	6.3416	6.3359	5.9865	6.3369	6.0251	5.6541	6.6915	6.3749	6.3507	6.3502	6.3499	6.3504	5.6847	6.0013	6.3517	6.0259	6.3792	6.0011	6.7145	6.0279	6.7137	6.0242	6.7185	6.7152	5.6856	7.066	6.0293	6.3786	6.7142	5.6597	6.3773	6.0276	6.3741	6.3783	6.0364	7.0686	7.0757	7.0676	6.0348	5.3428	6.0109	6.7174	7.0516	5.7134	6.0285	7.3921	5.713	6.3611	6.4172	6.36	5.3543	7.4148	6.4029	6.0157	6.7099	6.3842	5.6763	6.7234	6.0153	6.7224	7.0579	6.7083	6.0324	6.3691	7.0594	6.3835	6.7092	7.3988	7.4061	6.0144	7.0719	6.3825	6.0331	6.7238	6.3845	6.0212	6.3848	6.7246	7.0682	6.718	6.7418	6.0288	5.7134	6.3803	6.4047	6.4052	6.7449	6.0523	6.0543	6.744	7.0937	6.4042	7.0947	6.4051	6.7455	7.786	7.4355	6.7427	6.7424	6.3982	5.7138	6.3981	6.4023	7.779	7.0933	7.0935	6.4208	7.0926	6.3982	6.3977	7.0869	6.741	7.1091	6.738	7.0861	7.0926	6.4202	6.0458	6.4013	6.0507	4.7304	7.1409	6.7575	5.3877	6.4117	6.7342	6.0616	6.4461	6.7388	6.4097	6.7859	6.4151	5.7194	6.4161	6.4398	6.435	6.7851	6.7782	6.7479	7.0915	6.0574	6.057	6.4065	6.0445	7.0912
6.4485	7.8138	7.124	6.4482	7.1386	6.799	7.4757	6.7992	7.1326	6.7921	5.7438	6.447	7.1197	7.1377	6.792	7.4822	6.7848	7.482	6.1385	6.7909	6.7351	7.452	6.0366	6.3846	7.4112	6.3855	6.7358	6.3857	6.3852	6.3846	5.6864	6.7332	7.4174	7.068	6.7345	7.0688	6.3931	6.3851	6.0385	6.7342	6.3914	7.0671	7.4175	7.068	7.0823	7.419	7.0771	6.729	7.4325	7.0821	6.7278	7.0815	6.742	7.7725	6.3907	7.4274	6.7374	5.7031	6.7365	6.7398	6.0452	6.7357	6.7424	7.4304	6.7432	7.0952	7.4312	7.0808	6.048	7.0799	7.0795	7.4296	6.7362	7.0766	7.0808	6.7412	7.0944	6.7362	6.3856	7.0927	7.0923	7.7827	7.0931	7.4274	8.124	7.0942	7.0938	6.7533	7.4429	7.0763	6.386	6.0625	6.7605	6.0471	7.7675	7.0778	7.4434	7.7907	6.7779	7.7936	7.1203	7.4701	7.147	6.4465	6.4251	6.7756	7.1217	6.4288	6.4283	8.1439	7.4634	7.1196	7.4914	6.7741	7.1145	7.4689	7.1189	6.4248	6.4246	5.762	6.8155	7.4683	6.7789	7.1196	7.1441	6.8185	7.4948	7.1584	7.5083	7.1443	7.1579	7.5084	7.1451	7.534	7.1463	6.1306	7.4968	7.1603	6.8198	8.1895	7.5091	7.8492	7.8496	7.4963	7.4843	8.5411	7.485	7.8508	7.5104	7.4837	7.1595	6.787	7.8174	7.134	7.1281	7.8246	7.1423	7.1341	7.8313	7.4833	7.8228	7.1262	6.7866	7.4769	6.4373	6.1114	6.4516	5.4072	6.7866	6.8219	7.165	6.8245	6.4484	6.7984	6.8461	6.7924	7.5362	7.1322	7.848	7.1375	6.4948	7.1368	6.1905	7.903	7.5544	8.2065	7.8633	6.484	6.4841	7.8636	7.1732	6.829
7.1286	7.1257	7.1313	7.47	7.4642	6.4369	7.8051	7.8054	7.4659	7.1261	6.8081	7.8111	7.8357	8.1533	7.8037	7.5164	6.4788	7.4974	7.465	7.1249	7.1151	8.1446	7.8079	7.4673	7.4668	7.7911	7.4537	7.128	7.1283	7.4523	7.468	7.8075	7.4647	8.1404	7.1263	7.8068	7.1249	8.8315	6.7757	7.1281	6.7753	7.4649	7.4683	8.1398	7.808	7.8047	6.7752	6.8134	7.4663	7.4661	7.1257	7.8052	7.5024	7.502	7.4687	6.4669	7.5036	7.1642	6.8143	6.4739	7.8434	7.1568	8.1926	7.4961	7.1565	7.497	7.5036	6.8117	7.8382	7.8102	7.1636	7.1569	8.1863	8.876	7.5001	7.1629	7.8371	8.1874	9.2211	7.4966	7.8338	7.8356	7.8349	8.1891	7.8396	8.53	6.8066	7.837	7.1606	7.5003	7.8337	7.4931	8.5226	7.8389	8.1831	7.8398	7.154	8.1883	7.1581	7.8376	7.1617	7.5684	7.2074	7.5428	7.8832	7.8574	7.8578	8.5482	7.5184	7.8416	7.1773	7.2244	8.2538	8.8798	7.564	6.8745	7.5388	7.8418	7.566	7.162	6.8755	7.2253	7.9051	8.229	8.192	8.2303	7.9071	7.8816	7.5681	7.9078	8.2315	7.8813	8.2572	7.2271	7.9053	7.2259	7.9064	8.2331	7.5673	7.2293	8.5965	7.2023	8.2558	8.2593	6.9035	7.5703	7.9068	8.2611	8.2855	7.5675	8.6009	7.9105	7.2262	7.5933	7.5936	7.9339	8.2842	7.907	8.285	7.9349	7.2306	8.6002	7.2536	7.2293	6.903	7.5695	6.9036	6.5639	6.564	6.9039	6.9032	7.6186	7.9269	7.2186	7.9042	7.9043	7.5643	7.5806	7.9381	6.8965	7.5918	7.5873	7.5927	7.5698	7.2465	7.1943	7.1986	7.5631	6.5338	7.2181	8.2491	7.5817
