1.5201	1.5194	1.5204	1.5196	1.5203	1.5192	1.5204	1.5195	1.5202	1.5193	1.5204	1.5197	1.5203	1.5194	1.5204	1.5197	1.5205	1.5192	1.5206	1.5197	1.5205	1.5196	1.5201	1.5201	1.5203	1.5197	1.5201	1.5199	1.5207	1.5197	1.5201	1.5199	1.5206	1.5199	1.52	1.5199	1.5202	1.5203	1.5199	1.52	1.5202	1.5202	1.5203	1.5201	1.5199	1.5205	1.5202	1.5204	1.5197	1.5204	1.52	1.521	1.5195	1.5204	1.5197	1.521	1.5196	1.5208	1.5197	1.5215	1.5207	1.5218	1.5208	1.5222	1.5216	1.5228	1.5224	1.5225	1.5226	1.5232	1.5233	1.523	1.5231	1.5227
0.76376	0.76314	0.76408	0.76331	0.76404	0.76296	0.7641	0.76326	0.76396	0.76295	0.76413	0.76339	0.76404	0.76315	0.76408	0.76346	0.76418	0.76291	0.76425	0.76341	0.76428	0.76326	0.76386	0.76381	0.76406	0.7634	0.76378	0.76363	0.76437	0.76347	0.76378	0.76364	0.76433	0.76366	0.76371	0.76366	0.76394	0.76411	0.7636	0.76374	0.76389	0.76404	0.76397	0.76392	0.76359	0.76419	0.76395	0.76423	0.76345	0.76416	0.76366	0.76474	0.76328	0.76417	0.76345	0.76477	0.76336	0.76454	0.76351	0.76517	0.76452	0.76562	0.76465	0.76593	0.7654	0.76651	0.76622	0.76623	0.76636	0.76688	0.76715	0.76671	0.76691	0.76645
0.0067161	0.0062033	0.0070379	0.0063118	0.0070909	0.0060018	0.0070561	0.0063413	0.0069708	0.0059851	0.0071457	0.0063763	0.0071362	0.0062094	0.0070145	0.0065625	0.00717	0.0059743	0.0072436	0.0063686	0.0073681	0.0062752	0.0068287	0.0068469	0.0070566	0.0064685	0.0067707	0.0066238	0.0074075	0.0065894	0.0067409	0.0067585	0.0073374	0.0067448	0.0067991	0.0067011	0.0069953	0.0072058	0.0066209	0.0069162	0.0068763	0.0071305	0.0070428	0.0070003	0.0066632	0.007209	0.0069566	0.007349	0.0064827	0.0071633	0.0067326	0.0077478	0.0063863	0.0071693	0.0064245	0.0077933	0.0063812	0.0075256	0.0066774	0.0081196	0.007603	0.0086303	0.0076848	0.0088965	0.0083735	0.0094043	0.0092815	0.0091273	0.0093144	0.0097543	0.010098	0.0096186	0.0098527	0.0093093
0.74558	0.74616	0.74534	0.74594	0.7453	0.74634	0.74527	0.74603	0.74532	0.74641	0.74522	0.74591	0.74525	0.74613	0.74532	0.74578	0.74512	0.74637	0.7451	0.74593	0.74493	0.74608	0.74542	0.74553	0.74519	0.74585	0.74558	0.74565	0.74498	0.74572	0.74554	0.74566	0.74496	0.74558	0.74554	0.74561	0.74541	0.7451	0.74567	0.74543	0.7455	0.74511	0.74532	0.7452	0.74573	0.74506	0.74531	0.74492	0.74585	0.74506	0.74566	0.74443	0.74594	0.74505	0.74586	0.74445	0.74584	0.74467	0.74567	0.74413	0.74465	0.74356	0.74446	0.74335	0.74376	0.74277	0.74284	0.74303	0.7428	0.74244	0.74196	0.74253	0.7422	0.74283
1.5031	1.5037	1.5029	1.5034	1.5028	1.5038	1.5028	1.5035	1.5028	1.5039	1.5027	1.5034	1.5027	1.5036	1.5029	1.5032	1.5026	1.5039	1.5026	1.5035	1.5024	1.5036	1.5029	1.5031	1.5027	1.5033	1.5031	1.5031	1.5025	1.5032	1.5031	1.5032	1.5025	1.5031	1.503	1.5031	1.5029	1.5025	1.5032	1.5029	1.503	1.5025	1.5028	1.5026	1.5032	1.5025	1.5028	1.5024	1.5033	1.5025	1.5032	1.5019	1.5034	1.5025	1.5034	1.5019	1.5033	1.5021	1.5031	1.5016	1.5021	1.501	1.5019	1.5008	1.5012	1.5003	1.5002	1.5005	1.5002	1.5	1.4994	1.5	1.4996	1.5003
2.2485	2.2491	2.2484	2.2488	2.2483	2.2493	2.2483	2.2489	2.2482	2.2494	2.2482	2.2488	2.2482	2.249	2.2483	2.2486	2.2481	2.2493	2.2481	2.2489	2.2478	2.2491	2.2483	2.2485	2.2481	2.2487	2.2486	2.2486	2.248	2.2485	2.2485	2.2486	2.2479	2.2484	2.2484	2.2485	2.2484	2.2479	2.2486	2.2482	2.2485	2.2479	2.2482	2.248	2.2487	2.2479	2.2482	2.2477	2.2488	2.2479	2.2486	2.2472	2.2488	2.2479	2.2488	2.2473	2.2487	2.2475	2.2485	2.2471	2.2474	2.2464	2.2472	2.2463	2.2465	2.2457	2.2455	2.2459	2.2456	2.2454	2.2447	2.2454	2.2449	2.2457
3.0073	3.0078	3.0072	3.0075	3.007	3.008	3.007	3.0076	3.0069	3.0081	3.0069	3.0075	3.0069	3.0077	3.0071	3.0073	3.0068	3.008	3.0068	3.0076	3.0064	3.0078	3.007	3.0072	3.0067	3.0074	3.0073	3.0072	3.0067	3.0072	3.0072	3.0073	3.0066	3.0071	3.0071	3.0072	3.0071	3.0066	3.0072	3.0069	3.0073	3.0065	3.0069	3.0066	3.0074	3.0066	3.0069	3.0063	3.0075	3.0066	3.0073	3.0059	3.0075	3.0065	3.0075	3.006	3.0073	3.0062	3.0071	3.0058	3.0061	3.005	3.0058	3.0049	3.0052	3.0044	3.0041	3.0046	3.0042	3.0041	3.0033	3.0041	3.0035	3.0044
3.7644	3.7649	3.7643	3.7646	3.7641	3.765	3.7642	3.7647	3.764	3.7652	3.7641	3.7647	3.764	3.7649	3.7642	3.7644	3.7639	3.765	3.764	3.7647	3.7636	3.7649	3.7641	3.7644	3.7638	3.7645	3.7644	3.7644	3.7638	3.7642	3.7643	3.7644	3.7637	3.7642	3.7642	3.7643	3.7642	3.7637	3.7643	3.7639	3.7644	3.7636	3.7641	3.7636	3.7645	3.7637	3.764	3.7634	3.7646	3.7637	3.7644	3.763	3.7645	3.7636	3.7646	3.7631	3.7644	3.7632	3.7641	3.7629	3.7631	3.7621	3.7628	3.762	3.7622	3.7615	3.7611	3.7617	3.7612	3.7612	3.7604	3.7611	3.7606	3.7615
4.5185	4.5189	4.5185	4.5186	4.5182	4.5191	4.5183	4.5188	4.5181	4.5193	4.5182	4.5188	4.518	4.5189	4.5183	4.5185	4.518	4.519	4.5181	4.5188	4.5176	4.5189	4.5182	4.5184	4.5179	4.5185	4.5184	4.5184	4.5179	4.5182	4.5184	4.5184	4.5178	4.5182	4.5182	4.5183	4.5183	4.5177	4.5183	4.5179	4.5185	4.5176	4.5181	4.5176	4.5185	4.5177	4.5181	4.5174	4.5186	4.5177	4.5185	4.517	4.5185	4.5176	4.5186	4.5171	4.5184	4.5172	4.5181	4.5169	4.5171	4.5161	4.5167	4.5161	4.5162	4.5155	4.5151	4.5157	4.5152	4.5153	4.5143	4.5151	4.5145	4.5155
5.2704	5.2709	5.2704	5.2706	5.2702	5.2709	5.2703	5.2707	5.27	5.2712	5.2701	5.2707	5.2699	5.2708	5.2703	5.2704	5.2699	5.2709	5.2701	5.2707	5.2695	5.2708	5.2701	5.2704	5.2697	5.2704	5.2704	5.2703	5.2698	5.2701	5.2703	5.2703	5.2698	5.27	5.2701	5.2702	5.2702	5.2696	5.2702	5.2698	5.2704	5.2695	5.27	5.2694	5.2705	5.2696	5.27	5.2692	5.2705	5.2696	5.2704	5.2689	5.2703	5.2695	5.2705	5.269	5.2702	5.2691	5.2699	5.2689	5.2689	5.268	5.2685	5.268	5.268	5.2675	5.2669	5.2676	5.267	5.2672	5.2662	5.267	5.2663	5.2674
6.0242	6.0246	6.0243	6.0243	6.024	6.0247	6.0241	6.0244	6.0238	6.025	6.0239	6.0245	6.0237	6.0246	6.0241	6.0241	6.0237	6.0247	6.0239	6.0244	6.0233	6.0246	6.0239	6.0242	6.0235	6.0242	6.0241	6.0241	6.0237	6.0238	6.0241	6.024	6.0236	6.0238	6.0238	6.0239	6.024	6.0234	6.0239	6.0235	6.0242	6.0232	6.0238	6.0231	6.0242	6.0234	6.0238	6.0229	6.0243	6.0233	6.0242	6.0227	6.024	6.0233	6.0242	6.0228	6.0239	6.0229	6.0236	6.0227	6.0227	6.0218	6.0222	6.0218	6.0217	6.0212	6.0206	6.0213	6.0207	6.021	6.0199	6.0208	6.02	6.0211
6.7822	6.7826	6.7823	6.7822	6.7819	6.7826	6.7821	6.7823	6.7818	6.7829	6.7819	6.7825	6.7816	6.7826	6.782	6.7821	6.7816	6.7825	6.7819	6.7824	6.7813	6.7825	6.7818	6.7822	6.7814	6.7821	6.7821	6.782	6.7816	6.7817	6.7821	6.7819	6.7816	6.7817	6.7817	6.7818	6.7819	6.7813	6.7819	6.7813	6.7822	6.7811	6.7818	6.7809	6.7822	6.7813	6.7817	6.7808	6.7822	6.7812	6.7821	6.7806	6.7819	6.7812	6.7821	6.7807	6.7818	6.7808	6.7814	6.7806	6.7805	6.7797	6.78	6.7797	6.7796	6.7792	6.7784	6.7792	6.7786	6.7789	6.7778	6.7787	6.7779	6.779
7.5378	7.5382	7.538	7.5379	7.5376	7.5382	7.5378	7.538	7.5374	7.5385	7.5376	7.5381	7.5372	7.5382	7.5377	7.5377	7.5373	7.5381	7.5376	7.538	7.5369	7.5381	7.5374	7.5378	7.537	7.5377	7.5377	7.5377	7.5373	7.5373	7.5377	7.5375	7.5372	7.5372	7.5373	7.5375	7.5376	7.5369	7.5374	7.5369	7.5378	7.5367	7.5374	7.5365	7.5378	7.5369	7.5374	7.5364	7.5378	7.5368	7.5377	7.5362	7.5375	7.5368	7.5377	7.5363	7.5374	7.5363	7.5369	7.5362	7.5361	7.5353	7.5355	7.5353	7.5351	7.5348	7.5339	7.5348	7.5342	7.5346	7.5333	7.5343	7.5334	7.5346
8.2885	8.2889	8.2888	8.2886	8.2883	8.2889	8.2886	8.2886	8.2881	8.2892	8.2883	8.2888	8.2879	8.2889	8.2884	8.2884	8.288	8.2888	8.2883	8.2887	8.2876	8.2888	8.2881	8.2885	8.2877	8.2884	8.2884	8.2884	8.288	8.2879	8.2884	8.2882	8.288	8.2879	8.288	8.2881	8.2883	8.2876	8.2881	8.2875	8.2885	8.2873	8.2881	8.2871	8.2885	8.2876	8.2881	8.287	8.2885	8.2875	8.2884	8.2869	8.2881	8.2874	8.2884	8.287	8.288	8.287	8.2875	8.2869	8.2867	8.286	8.2861	8.286	8.2858	8.2855	8.2845	8.2854	8.2848	8.2853	8.2839	8.2849	8.284	8.2852
9.0437	9.044	9.044	9.0437	9.0435	9.044	9.0438	9.0438	9.0433	9.0444	9.0435	9.044	9.0431	9.0441	9.0436	9.0436	9.0432	9.0439	9.0435	9.0438	9.0428	9.0439	9.0433	9.0437	9.0428	9.0435	9.0435	9.0435	9.0432	9.043	9.0436	9.0433	9.0432	9.043	9.0432	9.0432	9.0434	9.0427	9.0432	9.0427	9.0437	9.0425	9.0432	9.0422	9.0436	9.0427	9.0432	9.0421	9.0436	9.0426	9.0436	9.0421	9.0432	9.0425	9.0435	9.0422	9.0431	9.0421	9.0426	9.0421	9.0418	9.0411	9.0412	9.0411	9.0408	9.0407	9.0396	9.0406	9.0398	9.0404	9.0391	9.04	9.0391	9.0403
