44.018	44.055	44.092	44.13	44.167	44.204	44.242	44.279	44.316	44.354	44.391	44.428	44.466	44.503	44.54	44.577	44.614	44.652	44.689	44.726	44.763	44.8	44.837	44.875	44.912	44.949	44.986	45.023	45.06	45.097	45.134	45.171	45.208	45.245	45.282	45.319	45.356	45.393	45.43	45.467	45.504	45.541	45.578	45.615	45.652	45.689	45.725	45.762	45.799	45.836	45.873	45.91	45.946	45.983	46.02	46.057	46.093	46.13	46.167	46.203	46.24	46.277	46.313	46.35	46.387	46.423	46.46	46.496	46.533	46.57	46.606	46.643	46.679	46.716	46.752	46.789	46.825	46.862	46.898	46.935	46.971	47.007	47.044	47.08	47.117	47.153	47.189	47.226	47.262	47.298	47.334	47.371	47.407	47.443	47.479	47.516	47.552	47.588	47.624	47.66	47.697	47.733	47.769	47.805	47.841	47.877	47.913	47.949	47.985	48.021	48.057	48.093	48.129	48.165	48.201	48.237	48.273	48.309	48.345	48.381	48.417	48.453	48.488	48.524	48.56	48.596	48.631	48.667	48.703	48.739	48.774	48.81	48.846	48.881	48.917	48.953	48.988	49.024	49.059	49.095	49.13	49.166	49.201	49.237	49.272	49.308	49.343	49.379	49.414	49.45	49.485	49.52	49.556	49.591	49.626	49.662	49.697	49.732	49.767	49.803	49.838	49.873	49.908	49.944	49.979	50.014	50.049	50.084	50.119	50.154
43.991	44.028	44.065	44.103	44.14	44.177	44.215	44.252	44.289	44.327	44.364	44.401	44.438	44.476	44.513	44.55	44.587	44.624	44.661	44.699	44.736	44.773	44.81	44.847	44.884	44.921	44.958	44.996	45.033	45.07	45.107	45.144	45.181	45.218	45.255	45.292	45.329	45.366	45.403	45.439	45.476	45.513	45.55	45.587	45.624	45.661	45.698	45.734	45.771	45.808	45.845	45.882	45.918	45.955	45.992	46.029	46.065	46.102	46.139	46.175	46.212	46.249	46.285	46.322	46.358	46.395	46.432	46.468	46.505	46.541	46.578	46.614	46.651	46.687	46.724	46.76	46.797	46.833	46.87	46.906	46.942	46.979	47.015	47.052	47.088	47.124	47.161	47.197	47.233	47.269	47.306	47.342	47.378	47.414	47.451	47.487	47.523	47.559	47.595	47.632	47.668	47.704	47.74	47.776	47.812	47.848	47.884	47.92	47.956	47.992	48.028	48.064	48.1	48.136	48.172	48.208	48.244	48.28	48.316	48.351	48.387	48.423	48.459	48.495	48.531	48.566	48.602	48.638	48.673	48.709	48.745	48.78	48.816	48.852	48.887	48.923	48.958	48.994	49.03	49.065	49.101	49.136	49.172	49.207	49.242	49.278	49.313	49.349	49.384	49.42	49.455	49.49	49.526	49.561	49.596	49.631	49.667	49.702	49.737	49.772	49.808	49.843	49.878	49.913	49.948	49.983	50.018	50.054	50.089	50.124
43.964	44.001	44.038	44.076	44.113	44.15	44.188	44.225	44.262	44.299	44.337	44.374	44.411	44.448	44.485	44.523	44.56	44.597	44.634	44.671	44.708	44.746	44.783	44.82	44.857	44.894	44.931	44.968	45.005	45.042	45.079	45.116	45.153	45.19	45.227	45.264	45.301	45.338	45.375	45.412	45.449	45.485	45.522	45.559	45.596	45.633	45.67	45.706	45.743	45.78	45.817	45.854	45.89	45.927	45.964	46.001	46.037	46.074	46.111	46.147	46.184	46.22	46.257	46.294	46.33	46.367	46.403	46.44	46.476	46.513	46.55	46.586	46.622	46.659	46.695	46.732	46.768	46.805	46.841	46.877	46.914	46.95	46.987	47.023	47.059	47.096	47.132	47.168	47.204	47.241	47.277	47.313	47.349	47.385	47.422	47.458	47.494	47.53	47.566	47.603	47.639	47.675	47.711	47.747	47.783	47.819	47.855	47.891	47.927	47.963	47.999	48.035	48.071	48.107	48.143	48.179	48.214	48.25	48.286	48.322	48.358	48.394	48.429	48.465	48.501	48.537	48.572	48.608	48.644	48.679	48.715	48.751	48.786	48.822	48.857	48.893	48.929	48.964	49	49.035	49.071	49.106	49.142	49.177	49.212	49.248	49.283	49.319	49.354	49.389	49.425	49.46	49.495	49.531	49.566	49.601	49.636	49.672	49.707	49.742	49.777	49.812	49.848	49.883	49.918	49.953	49.988	50.023	50.058	50.093
43.937	43.974	44.012	44.049	44.086	44.123	44.161	44.198	44.235	44.273	44.31	44.347	44.384	44.421	44.458	44.496	44.533	44.57	44.607	44.644	44.681	44.718	44.756	44.793	44.83	44.867	44.904	44.941	44.978	45.015	45.052	45.089	45.126	45.163	45.2	45.237	45.274	45.31	45.347	45.384	45.421	45.458	45.495	45.532	45.569	45.605	45.642	45.679	45.716	45.752	45.789	45.826	45.863	45.899	45.936	45.973	46.009	46.046	46.083	46.119	46.156	46.193	46.229	46.266	46.302	46.339	46.375	46.412	46.448	46.485	46.521	46.558	46.594	46.631	46.667	46.704	46.74	46.777	46.813	46.849	46.886	46.922	46.958	46.995	47.031	47.067	47.103	47.14	47.176	47.212	47.248	47.285	47.321	47.357	47.393	47.429	47.465	47.502	47.538	47.574	47.61	47.646	47.682	47.718	47.754	47.79	47.826	47.862	47.898	47.934	47.97	48.006	48.042	48.078	48.114	48.15	48.185	48.221	48.257	48.293	48.329	48.365	48.4	48.436	48.472	48.507	48.543	48.579	48.614	48.65	48.686	48.721	48.757	48.793	48.828	48.864	48.899	48.935	48.97	49.006	49.041	49.077	49.112	49.147	49.183	49.218	49.254	49.289	49.324	49.36	49.395	49.43	49.466	49.501	49.536	49.571	49.606	49.642	49.677	49.712	49.747	49.782	49.818	49.853	49.888	49.923	49.958	49.993	50.028	50.063
43.91	43.948	43.985	44.022	44.06	44.097	44.134	44.171	44.209	44.246	44.283	44.32	44.357	44.395	44.432	44.469	44.506	44.543	44.58	44.617	44.654	44.692	44.729	44.766	44.803	44.84	44.877	44.914	44.951	44.988	45.025	45.062	45.099	45.136	45.173	45.209	45.246	45.283	45.32	45.357	45.394	45.431	45.468	45.504	45.541	45.578	45.615	45.652	45.688	45.725	45.762	45.798	45.835	45.872	45.909	45.945	45.982	46.019	46.055	46.092	46.128	46.165	46.201	46.238	46.275	46.311	46.348	46.384	46.421	46.457	46.494	46.53	46.567	46.603	46.639	46.676	46.712	46.749	46.785	46.821	46.858	46.894	46.93	46.966	47.003	47.039	47.075	47.112	47.148	47.184	47.22	47.256	47.293	47.329	47.365	47.401	47.437	47.473	47.509	47.545	47.582	47.618	47.654	47.69	47.726	47.762	47.798	47.834	47.87	47.905	47.941	47.977	48.013	48.049	48.085	48.121	48.157	48.192	48.228	48.264	48.3	48.336	48.371	48.407	48.443	48.478	48.514	48.55	48.585	48.621	48.657	48.692	48.728	48.763	48.799	48.834	48.87	48.905	48.941	48.976	49.012	49.047	49.083	49.118	49.153	49.189	49.224	49.259	49.295	49.33	49.365	49.401	49.436	49.471	49.506	49.542	49.577	49.612	49.647	49.682	49.717	49.753	49.788	49.823	49.858	49.893	49.928	49.963	49.998	50.033
43.884	43.921	43.959	43.996	44.033	44.07	44.108	44.145	44.182	44.219	44.257	44.294	44.331	44.368	44.405	44.442	44.479	44.517	44.554	44.591	44.628	44.665	44.702	44.739	44.776	44.813	44.85	44.887	44.924	44.961	44.998	45.035	45.072	45.109	45.146	45.182	45.219	45.256	45.293	45.33	45.367	45.404	45.44	45.477	45.514	45.551	45.588	45.624	45.661	45.698	45.735	45.771	45.808	45.845	45.881	45.918	45.954	45.991	46.028	46.064	46.101	46.137	46.174	46.211	46.247	46.284	46.32	46.357	46.393	46.43	46.466	46.502	46.539	46.575	46.612	46.648	46.684	46.721	46.757	46.793	46.83	46.866	46.902	46.939	46.975	47.011	47.047	47.084	47.12	47.156	47.192	47.228	47.264	47.301	47.337	47.373	47.409	47.445	47.481	47.517	47.553	47.589	47.625	47.661	47.697	47.733	47.769	47.805	47.841	47.877	47.913	47.949	47.985	48.021	48.056	48.092	48.128	48.164	48.2	48.235	48.271	48.307	48.343	48.378	48.414	48.45	48.485	48.521	48.556	48.592	48.628	48.663	48.699	48.734	48.77	48.805	48.841	48.876	48.912	48.947	48.983	49.018	49.053	49.089	49.124	49.16	49.195	49.23	49.265	49.301	49.336	49.371	49.407	49.442	49.477	49.512	49.547	49.582	49.618	49.653	49.688	49.723	49.758	49.793	49.828	49.863	49.898	49.933	49.968	50.003
43.858	43.895	43.932	43.97	44.007	44.044	44.081	44.118	44.156	44.193	44.23	44.267	44.304	44.341	44.379	44.416	44.453	44.49	44.527	44.564	44.601	44.638	44.675	44.712	44.749	44.786	44.823	44.86	44.897	44.934	44.971	45.008	45.045	45.082	45.119	45.156	45.192	45.229	45.266	45.303	45.34	45.377	45.413	45.45	45.487	45.524	45.56	45.597	45.634	45.671	45.707	45.744	45.781	45.817	45.854	45.89	45.927	45.964	46	46.037	46.073	46.11	46.146	46.183	46.219	46.256	46.292	46.329	46.365	46.402	46.438	46.475	46.511	46.548	46.584	46.62	46.657	46.693	46.729	46.766	46.802	46.838	46.874	46.911	46.947	46.983	47.019	47.056	47.092	47.128	47.164	47.2	47.236	47.272	47.309	47.345	47.381	47.417	47.453	47.489	47.525	47.561	47.597	47.633	47.669	47.705	47.741	47.777	47.813	47.849	47.884	47.92	47.956	47.992	48.028	48.064	48.099	48.135	48.171	48.207	48.242	48.278	48.314	48.35	48.385	48.421	48.456	48.492	48.528	48.563	48.599	48.634	48.67	48.705	48.741	48.776	48.812	48.847	48.883	48.918	48.953	48.989	49.024	49.06	49.095	49.13	49.166	49.201	49.236	49.271	49.307	49.342	49.377	49.412	49.448	49.483	49.518	49.553	49.588	49.623	49.658	49.693	49.728	49.763	49.798	49.833	49.868	49.903	49.938	49.973
43.831	43.869	43.906	43.943	43.98	44.018	44.055	44.092	44.129	44.166	44.203	44.241	44.278	44.315	44.352	44.389	44.426	44.463	44.5	44.537	44.574	44.611	44.648	44.685	44.722	44.759	44.796	44.833	44.87	44.907	44.944	44.981	45.018	45.055	45.092	45.129	45.165	45.202	45.239	45.276	45.313	45.349	45.386	45.423	45.46	45.496	45.533	45.57	45.607	45.643	45.68	45.717	45.753	45.79	45.827	45.863	45.9	45.936	45.973	46.009	46.046	46.082	46.119	46.156	46.192	46.228	46.265	46.301	46.338	46.374	46.411	46.447	46.483	46.52	46.556	46.593	46.629	46.665	46.701	46.738	46.774	46.81	46.847	46.883	46.919	46.955	46.991	47.028	47.064	47.1	47.136	47.172	47.208	47.244	47.28	47.317	47.353	47.389	47.425	47.461	47.497	47.533	47.569	47.605	47.641	47.677	47.712	47.748	47.784	47.82	47.856	47.892	47.928	47.963	47.999	48.035	48.071	48.107	48.142	48.178	48.214	48.25	48.285	48.321	48.356	48.392	48.428	48.463	48.499	48.534	48.57	48.605	48.641	48.676	48.712	48.747	48.783	48.818	48.854	48.889	48.924	48.96	48.995	49.03	49.066	49.101	49.136	49.172	49.207	49.242	49.277	49.313	49.348	49.383	49.418	49.453	49.488	49.523	49.559	49.594	49.629	49.664	49.699	49.734	49.769	49.804	49.839	49.874	49.909	49.944
43.805	43.842	43.88	43.917	43.954	43.991	44.028	44.066	44.103	44.14	44.177	44.214	44.251	44.288	44.325	44.363	44.4	44.437	44.474	44.511	44.548	44.585	44.622	44.659	44.696	44.733	44.77	44.807	44.843	44.88	44.917	44.954	44.991	45.028	45.065	45.102	45.139	45.175	45.212	45.249	45.286	45.322	45.359	45.396	45.433	45.469	45.506	45.543	45.579	45.616	45.653	45.689	45.726	45.763	45.799	45.836	45.872	45.909	45.946	45.982	46.019	46.055	46.092	46.128	46.165	46.201	46.237	46.274	46.31	46.347	46.383	46.419	46.456	46.492	46.529	46.565	46.601	46.637	46.674	46.71	46.746	46.783	46.819	46.855	46.891	46.927	46.964	47	47.036	47.072	47.108	47.144	47.18	47.216	47.252	47.288	47.324	47.361	47.397	47.433	47.469	47.505	47.54	47.576	47.612	47.648	47.684	47.72	47.756	47.792	47.828	47.863	47.899	47.935	47.971	48.007	48.042	48.078	48.114	48.15	48.185	48.221	48.257	48.292	48.328	48.363	48.399	48.434	48.47	48.506	48.541	48.577	48.612	48.648	48.683	48.718	48.754	48.789	48.825	48.86	48.895	48.931	48.966	49.001	49.037	49.072	49.107	49.142	49.178	49.213	49.248	49.283	49.318	49.354	49.389	49.424	49.459	49.494	49.529	49.564	49.599	49.634	49.669	49.704	49.739	49.774	49.809	49.844	49.879	49.914
43.779	43.816	43.854	43.891	43.928	43.965	44.002	44.04	44.077	44.114	44.151	44.188	44.225	44.262	44.299	44.336	44.373	44.41	44.447	44.484	44.521	44.558	44.595	44.632	44.669	44.706	44.743	44.78	44.817	44.854	44.891	44.928	44.965	45.001	45.038	45.075	45.112	45.149	45.185	45.222	45.259	45.296	45.332	45.369	45.406	45.443	45.479	45.516	45.553	45.589	45.626	45.663	45.699	45.736	45.772	45.809	45.845	45.882	45.919	45.955	45.992	46.028	46.065	46.101	46.137	46.174	46.21	46.247	46.283	46.319	46.356	46.392	46.429	46.465	46.501	46.538	46.574	46.61	46.646	46.683	46.719	46.755	46.791	46.827	46.864	46.9	46.936	46.972	47.008	47.044	47.08	47.117	47.153	47.189	47.225	47.261	47.297	47.333	47.369	47.405	47.441	47.477	47.513	47.549	47.584	47.62	47.656	47.692	47.728	47.764	47.8	47.835	47.871	47.907	47.943	47.978	48.014	48.05	48.086	48.121	48.157	48.193	48.228	48.264	48.299	48.335	48.371	48.406	48.442	48.477	48.513	48.548	48.584	48.619	48.654	48.69	48.725	48.761	48.796	48.831	48.867	48.902	48.937	48.973	49.008	49.043	49.078	49.114	49.149	49.184	49.219	49.254	49.29	49.325	49.36	49.395	49.43	49.465	49.5	49.535	49.57	49.605	49.64	49.675	49.71	49.745	49.78	49.815	49.85	49.885
