43.371	43.408	43.445	43.481	43.518	43.555	43.591	43.628	43.664	43.701	43.738	43.774	43.811	43.847	43.884	43.92	43.957	43.993	44.03	44.066	44.103	44.139	44.175	44.212	44.248	44.285	44.321	44.357	44.394	44.43	44.466	44.502	44.539	44.575	44.611	44.647	44.684	44.72	44.756	44.792	44.828	44.865	44.901	44.937	44.973	45.009	45.045	45.081	45.117	45.153	45.189	45.225	45.261	45.297	45.333	45.369	45.405	45.441	45.477	45.513	45.549	45.585	45.621	45.656	45.692	45.728	45.764	45.8	45.836	45.871	45.907	45.943	45.979	46.014	46.05	46.086	46.121	46.157	46.193	46.228	46.264	46.299	46.335	46.371	46.406	46.442	46.477	46.513	46.548	46.584	46.619	46.655	46.69	46.725	46.761	46.796	46.832	46.867	46.902	46.938	46.973	47.008	47.043	47.079	47.114	47.149	47.184
43.399	43.436	43.473	43.509	43.546	43.583	43.619	43.656	43.692	43.729	43.766	43.802	43.839	43.875	43.912	43.948	43.985	44.021	44.058	44.094	44.131	44.167	44.204	44.24	44.276	44.313	44.349	44.386	44.422	44.458	44.495	44.531	44.567	44.603	44.64	44.676	44.712	44.748	44.785	44.821	44.857	44.893	44.929	44.965	45.002	45.038	45.074	45.11	45.146	45.182	45.218	45.254	45.29	45.326	45.362	45.398	45.434	45.47	45.506	45.542	45.578	45.614	45.65	45.685	45.721	45.757	45.793	45.829	45.865	45.901	45.936	45.972	46.008	46.044	46.079	46.115	46.151	46.186	46.222	46.258	46.293	46.329	46.364	46.4	46.436	46.471	46.507	46.542	46.578	46.613	46.649	46.684	46.72	46.755	46.79	46.826	46.861	46.897	46.932	46.967	47.003	47.038	47.073	47.108	47.144	47.179	47.214
43.427	43.464	43.5	43.537	43.574	43.61	43.647	43.684	43.72	43.757	43.794	43.83	43.867	43.903	43.94	43.976	44.013	44.049	44.086	44.122	44.159	44.195	44.232	44.268	44.305	44.341	44.377	44.414	44.45	44.486	44.523	44.559	44.595	44.632	44.668	44.704	44.741	44.777	44.813	44.849	44.885	44.922	44.958	44.994	45.03	45.066	45.102	45.139	45.175	45.211	45.247	45.283	45.319	45.355	45.391	45.427	45.463	45.499	45.535	45.571	45.607	45.643	45.679	45.714	45.75	45.786	45.822	45.858	45.894	45.93	45.965	46.001	46.037	46.073	46.108	46.144	46.18	46.215	46.251	46.287	46.322	46.358	46.394	46.429	46.465	46.5	46.536	46.572	46.607	46.643	46.678	46.714	46.749	46.784	46.82	46.855	46.891	46.926	46.961	46.997	47.032	47.067	47.103	47.138	47.173	47.209	47.244
43.455	43.491	43.528	43.565	43.601	43.638	43.675	43.711	43.748	43.785	43.821	43.858	43.895	43.931	43.968	44.004	44.041	44.077	44.114	44.15	44.187	44.223	44.26	44.296	44.333	44.369	44.405	44.442	44.478	44.515	44.551	44.587	44.624	44.66	44.696	44.733	44.769	44.805	44.841	44.878	44.914	44.95	44.986	45.022	45.059	45.095	45.131	45.167	45.203	45.239	45.275	45.311	45.347	45.383	45.42	45.456	45.492	45.528	45.563	45.599	45.635	45.671	45.707	45.743	45.779	45.815	45.851	45.887	45.923	45.958	45.994	46.03	46.066	46.102	46.137	46.173	46.209	46.244	46.28	46.316	46.351	46.387	46.423	46.458	46.494	46.53	46.565	46.601	46.636	46.672	46.707	46.743	46.778	46.814	46.849	46.885	46.92	46.956	46.991	47.026	47.062	47.097	47.132	47.168	47.203	47.238	47.273
43.482	43.519	43.556	43.592	43.629	43.666	43.702	43.739	43.776	43.812	43.849	43.886	43.922	43.959	43.995	44.032	44.069	44.105	44.142	44.178	44.215	44.251	44.288	44.324	44.361	44.397	44.433	44.47	44.506	44.543	44.579	44.615	44.652	44.688	44.724	44.761	44.797	44.833	44.87	44.906	44.942	44.978	45.014	45.051	45.087	45.123	45.159	45.195	45.232	45.268	45.304	45.34	45.376	45.412	45.448	45.484	45.52	45.556	45.592	45.628	45.664	45.7	45.736	45.772	45.808	45.844	45.88	45.916	45.951	45.987	46.023	46.059	46.095	46.13	46.166	46.202	46.238	46.273	46.309	46.345	46.38	46.416	46.452	46.487	46.523	46.559	46.594	46.63	46.665	46.701	46.737	46.772	46.808	46.843	46.879	46.914	46.949	46.985	47.02	47.056	47.091	47.126	47.162	47.197	47.232	47.268	47.303
43.51	43.546	43.583	43.62	43.657	43.693	43.73	43.767	43.803	43.84	43.877	43.913	43.95	43.987	44.023	44.06	44.096	44.133	44.169	44.206	44.243	44.279	44.316	44.352	44.389	44.425	44.461	44.498	44.534	44.571	44.607	44.643	44.68	44.716	44.752	44.789	44.825	44.861	44.898	44.934	44.97	45.007	45.043	45.079	45.115	45.151	45.188	45.224	45.26	45.296	45.332	45.368	45.404	45.44	45.477	45.513	45.549	45.585	45.621	45.657	45.693	45.729	45.765	45.8	45.836	45.872	45.908	45.944	45.98	46.016	46.052	46.088	46.123	46.159	46.195	46.231	46.267	46.302	46.338	46.374	46.409	46.445	46.481	46.516	46.552	46.588	46.623	46.659	46.695	46.73	46.766	46.801	46.837	46.872	46.908	46.943	46.979	47.014	47.05	47.085	47.12	47.156	47.191	47.226	47.262	47.297	47.332
43.537	43.574	43.611	43.647	43.684	43.721	43.758	43.794	43.831	43.868	43.904	43.941	43.978	44.014	44.051	44.088	44.124	44.161	44.197	44.234	44.27	44.307	44.343	44.38	44.416	44.453	44.489	44.526	44.562	44.599	44.635	44.671	44.708	44.744	44.781	44.817	44.853	44.89	44.926	44.962	44.998	45.035	45.071	45.107	45.143	45.18	45.216	45.252	45.288	45.324	45.36	45.397	45.433	45.469	45.505	45.541	45.577	45.613	45.649	45.685	45.721	45.757	45.793	45.829	45.865	45.901	45.937	45.973	46.009	46.045	46.081	46.116	46.152	46.188	46.224	46.26	46.295	46.331	46.367	46.403	46.438	46.474	46.51	46.545	46.581	46.617	46.652	46.688	46.724	46.759	46.795	46.83	46.866	46.901	46.937	46.972	47.008	47.043	47.079	47.114	47.15	47.185	47.22	47.256	47.291	47.327	47.362
43.565	43.601	43.638	43.675	43.712	43.748	43.785	43.822	43.859	43.895	43.932	43.969	44.005	44.042	44.079	44.115	44.152	44.188	44.225	44.262	44.298	44.335	44.371	44.408	44.444	44.481	44.517	44.554	44.59	44.627	44.663	44.699	44.736	44.772	44.809	44.845	44.881	44.918	44.954	44.99	45.027	45.063	45.099	45.135	45.172	45.208	45.244	45.28	45.316	45.353	45.389	45.425	45.461	45.497	45.533	45.569	45.605	45.642	45.678	45.714	45.75	45.786	45.822	45.858	45.894	45.93	45.966	46.001	46.037	46.073	46.109	46.145	46.181	46.217	46.253	46.288	46.324	46.36	46.396	46.431	46.467	46.503	46.539	46.574	46.61	46.646	46.681	46.717	46.753	46.788	46.824	46.859	46.895	46.931	46.966	47.002	47.037	47.073	47.108	47.143	47.179	47.214	47.25	47.285	47.321	47.356	47.391
43.592	43.629	43.666	43.702	43.739	43.776	43.813	43.849	43.886	43.923	43.96	43.996	44.033	44.07	44.106	44.143	44.18	44.216	44.253	44.289	44.326	44.362	44.399	44.436	44.472	44.509	44.545	44.582	44.618	44.655	44.691	44.727	44.764	44.8	44.837	44.873	44.909	44.946	44.982	45.018	45.055	45.091	45.127	45.164	45.2	45.236	45.272	45.309	45.345	45.381	45.417	45.453	45.489	45.526	45.562	45.598	45.634	45.67	45.706	45.742	45.778	45.814	45.85	45.886	45.922	45.958	45.994	46.03	46.066	46.102	46.138	46.174	46.21	46.245	46.281	46.317	46.353	46.389	46.425	46.46	46.496	46.532	46.568	46.603	46.639	46.675	46.71	46.746	46.782	46.817	46.853	46.888	46.924	46.96	46.995	47.031	47.066	47.102	47.137	47.173	47.208	47.244	47.279	47.314	47.35	47.385	47.421
43.619	43.656	43.693	43.73	43.767	43.803	43.84	43.877	43.914	43.95	43.987	44.024	44.06	44.097	44.134	44.17	44.207	44.244	44.28	44.317	44.353	44.39	44.427	44.463	44.5	44.536	44.573	44.609	44.646	44.682	44.719	44.755	44.792	44.828	44.864	44.901	44.937	44.974	45.01	45.046	45.083	45.119	45.155	45.192	45.228	45.264	45.3	45.337	45.373	45.409	45.445	45.481	45.518	45.554	45.59	45.626	45.662	45.698	45.734	45.77	45.806	45.842	45.879	45.915	45.951	45.987	46.023	46.059	46.094	46.13	46.166	46.202	46.238	46.274	46.31	46.346	46.382	46.417	46.453	46.489	46.525	46.561	46.596	46.632	46.668	46.703	46.739	46.775	46.81	46.846	46.882	46.917	46.953	46.989	47.024	47.06	47.095	47.131	47.166	47.202	47.237	47.273	47.308	47.344	47.379	47.414	47.45
43.647	43.684	43.72	43.757	43.794	43.831	43.868	43.904	43.941	43.978	44.015	44.051	44.088	44.125	44.161	44.198	44.235	44.271	44.308	44.345	44.381	44.418	44.454	44.491	44.528	44.564	44.601	44.637	44.674	44.71	44.747	44.783	44.82	44.856	44.892	44.929	44.965	45.002	45.038	45.074	45.111	45.147	45.183	45.22	45.256	45.292	45.329	45.365	45.401	45.437	45.473	45.51	45.546	45.582	45.618	45.654	45.69	45.727	45.763	45.799	45.835	45.871	45.907	45.943	45.979	46.015	46.051	46.087	46.123	46.159	46.195	46.231	46.267	46.303	46.339	46.374	46.41	46.446	46.482	46.518	46.554	46.589	46.625	46.661	46.697	46.732	46.768	46.804	46.839	46.875	46.911	46.946	46.982	47.018	47.053	47.089	47.124	47.16	47.195	47.231	47.266	47.302	47.337	47.373	47.408	47.444	47.479
43.674	43.711	43.748	43.784	43.821	43.858	43.895	43.932	43.968	44.005	44.042	44.079	44.115	44.152	44.189	44.225	44.262	44.299	44.336	44.372	44.409	44.445	44.482	44.519	44.555	44.592	44.628	44.665	44.701	44.738	44.774	44.811	44.847	44.884	44.92	44.957	44.993	45.029	45.066	45.102	45.139	45.175	45.211	45.248	45.284	45.32	45.357	45.393	45.429	45.465	45.502	45.538	45.574	45.61	45.646	45.683	45.719	45.755	45.791	45.827	45.863	45.899	45.935	45.971	46.007	46.043	46.079	46.115	46.151	46.187	46.223	46.259	46.295	46.331	46.367	46.403	46.439	46.475	46.511	46.546	46.582	46.618	46.654	46.69	46.725	46.761	46.797	46.833	46.868	46.904	46.94	46.975	47.011	47.047	47.082	47.118	47.153	47.189	47.224	47.26	47.295	47.331	47.366	47.402	47.437	47.473	47.508
