9.0944	8.3641	7.6623	9.0711	10.121	8.3596	8.0086	9.0683	8.7075	7.6494	8.0152	8.3647	8.8208	8.0135	8.3629	9.0727	9.7723	7.661	9.0708	6.9522	8.6976	9.1168	8.027	8.3857	8.7352	8.0341	8.3836	8.3828	8.7322	7.6939	7.7092	8.4087	9.8183	9.4665	9.115	8.0529	8.0512	9.1101	7.6981	8.3968	7.6939	8.0424	9.4511	9.4493	9.4476	8.7358	9.7942	9.7925	8.7306	7.6913	8.406	7.7038	8.7524	9.1106	9.4588	8.7467	8.7449	8.3929	6.9936	7.3681	8.4165	8.4151	9.1241	9.1228	8.7617	8.7604	9.1197	9.1189	7.6902	8.0567	7.7058	8.0549	9.8149	9.4639	8.753	9.8125	9.8113	8.75	7.0011	7.7103	9.1375	9.4862	9.8351	9.8336	9.132	9.4806	10.179	10.538	9.1263	8.748	9.8262	9.125	9.1242	9.4731	10.172	9.1202	9.1189	9.8175	8.0882	7.7364	8.1043	9.5173	8.8102	8.8026	8.4553	9.168	9.8706
8.9806	8.2322	8.9409	9.6393	9.2875	8.9364	8.2253	7.5172	7.1825	8.5925	7.8817	9.2916	8.941	8.5904	9.64	8.2289	7.8782	8.2278	8.2262	8.2255	8.935	8.9344	8.5836	8.8922	8.8916	9.2409	7.8298	8.552	8.5675	7.1562	8.2056	8.5649	8.2039	8.9132	8.2018	8.5602	6.7907	6.4453	8.2044	7.5026	8.9114	7.8494	9.6082	8.9061	9.2546	8.9027	8.2135	8.2278	9.2865	10.345	8.9329	9.281	8.9291	8.217	8.5752	9.2735	6.8034	7.5182	9.2771	8.5751	8.923	8.5711	8.9195	9.6184	9.9774	8.2057	8.2074	8.5834	7.8724	8.5819	9.6313	10.341	9.9899	8.5786	8.928	8.5773	7.8587	8.5855	8.9345	9.9937	9.2824	8.9309	10.34	10.689	9.9871	9.2754	7.8862	9.3135	8.9619	9.6609	10.37	8.9589	10.718	10.017	9.6555	8.954	7.8849	7.5522	8.9612	9.3097	8.6079	9.6566	8.9567	8.5986	8.2412	8.2437	7.228
6.9566	8.8759	8.9556	9.1382	8.7864	7.7244	9.4832	9.8427	7.3714	7.0208	7.0229	8.0889	9.4989	9.4982	9.1475	7.3864	8.7963	6.9657	8.0848	8.4442	7.4022	7.0512	8.4611	8.7996	8.4489	8.4482	7.5861	8.4467	9.1463	5.6265	7.0527	8.1022	8.4614	8.8106	7.7493	8.4588	8.097	8.8057	8.454	9.1525	7.3993	7.7478	9.8666	9.1547	9.863	10.561	8.7994	9.1476	9.8561	6.7057	8.8311	9.8894	8.4771	8.8253	9.5236	8.8216	8.4696	8.4678	8.816	9.1642	7.4107	7.7588	8.4672	8.105	9.1642	9.5133	8.1018	9.1612	8.8103	9.5223	8.128	8.8373	8.8365	8.8357	9.1851	9.8947	9.1838	8.4828	9.532	7.753	8.8297	8.4784	9.5274	9.1759	9.5247	9.8835	9.5218	10.231	8.1085	8.8398	9.2067	8.5057	9.2048	10.614	8.8523	10.261	9.1997	9.5484	7.436	8.5076	7.8149	9.2236	8.8717	10.25	8.1322	9.1952	8.8471
7.541	9.3556	8.5341	9.2328	9.2313	7.0125	7.5791	7.9655	7.1434	7.8433	9.2532	8.5526	9.2522	8.1912	9.251	7.4898	7.8393	5.9584	7.8673	7.5165	7.8659	7.8652	8.5746	8.5432	8.8926	7.4814	7.0838	7.6081	8.5488	7.8375	8.547	8.1857	8.5448	8.544	7.8328	7.832	7.8313	6.8087	8.2075	8.2059	9.3116	9.3815	9.9713	9.2594	8.5575	8.5557	7.8435	7.1506	8.1993	8.1974	8.9058	7.8437	9.2522	8.5499	9.9584	8.186	7.4838	7.5011	7.8491	8.5575	9.606	8.5537	9.9622	8.9001	7.8378	8.5468	8.896	7.1834	7.1827	9.2926	9.642	7.8805	9.6402	9.6395	9.6387	9.288	7.8769	8.5964	10.006	8.9447	10.004	8.9425	10.001	10	9.6387	9.2871	8.5683	8.9351	8.2235	8.9321	10.341	10.339	10.338	9.6268	9.6257	7.8639	8.5726	8.2227	8.2211	9.28	8.2179	8.5765	8.9249	8.5921	8.59	8.9417	7.176
8.1565	7.4638	9.573	9.2214	8.269	9.1694	8.7903	8.5561	7.7606	9.0976	8.1674	9.2303	8.5196	8.8791	9.2286	9.2279	8.5171	9.7518	8.5159	8.5153	7.8309	8.9032	7.4919	8.9108	7.8497	8.9095	9.4356	8.0067	8.9074	8.1963	7.1741	8.5737	8.5728	8.5719	7.8706	9.2802	8.2191	8.9286	8.5677	8.2158	7.9898	9.3022	8.9503	9.2987	9.647	10.355	8.2331	7.8812	8.2296	7.1603	7.8748	9.2833	9.9815	8.9293	9.6276	9.2756	10.334	9.2719	8.9198	7.8738	8.5451	9.2533	9.6017	9.9499	9.2477	8.8959	9.2443	9.9437	8.8926	8.9246	8.9405	8.5794	8.2283	8.5778	9.2874	8.5762	9.286	10.346	9.2846	8.2466	8.2628	9.6724	10.021	11.08	9.6685	9.6672	10.016	10.725	9.6629	8.2338	8.6005	10.009	10.368	9.6563	9.776	9.9163	9.6524	8.5906	8.9493	6.4897	8.978	8.9764	9.3249	9.3127	9.661	10.009	8.9588
7.7867	8.1353	7.7566	8.8217	8.1199	8.6336	10.343	9.6131	8.6133	8.8729	8.111	8.8102	9.1762	7.7982	8.498	7.7969	9.1968	8.4961	7.7951	8.4949	7.4335	7.4327	6.7482	7.44	7.7993	9.1992	8.4983	8.1474	8.1465	8.4958	7.0842	7.7938	7.8088	7.7913	8.1404	9.19	8.839	8.8382	9.1874	8.4864	9.1856	7.073	9.1983	7.7995	9.5582	9.1964	9.1947	8.8427	9.191	8.4892	8.4871	8.4851	8.1424	8.8406	9.899	9.5468	9.545	9.1831	7.7805	8.1288	9.1773	8.4915	7.8125	8.8613	9.2092	8.1572	8.5056	8.8538	9.9134	8.852	8.5011	7.7998	9.9396	8.1783	8.5276	8.877	9.9368	9.936	9.5853	10.635	9.584	9.2233	9.5726	9.2112	10.27	10.269	9.2074	10.266	10.265	9.9134	9.2016	9.1999	10.31	8.8977	9.2463	9.2452	10.654	10.303	9.6736	9.4722	8.8879	8.8863	8.2163	8.564	8.2118	8.2102	9.6188
8.0739	7.3719	8.7809	7.719	9.1443	8.4756	9.1745	9.173	9.6951	9.8706	8.1083	7.7566	8.4654	7.4044	8.8307	8.4834	8.4829	8.4822	8.4817	8.1209	8.12	9.119	8.4783	7.7364	8.1157	7.7651	9.1746	7.7636	9.1733	8.4721	8.111	9.8706	7.7588	7.7742	7.4362	8.1358	9.1954	7.4339	8.4934	8.4928	8.8421	8.063	8.129	8.8542	8.8658	7.4399	8.5122	8.15	8.8587	8.1467	9.2053	8.5031	9.2014	9.2155	7.7861	8.1507	9.5429	9.1909	8.8388	9.1871	8.8352	9.1833	8.1209	8.4958	7.083	8.4922	8.5038	9.2022	8.8504	8.1384	8.8481	8.8469	9.5464	8.5119	9.2047	9.2041	9.9037	9.2028	9.2022	9.9018	9.551	9.5505	9.9	8.8791	8.5276	9.577	9.926	9.2245	9.2229	9.2213	9.5699	9.9184	9.9169	8.8828	9.2146	8.5128	9.2115	9.5604	9.559	8.5072	9.2059	9.5544	9.1453	9.2124	8.7925	9.909	9.2069
8.6951	8.6934	7.6411	9.372	7.9883	8.003	8.0017	9.3947	7.9823	8.6815	7.6293	7.6278	8.6768	7.6245	7.9739	9.4002	7.3122	8.7223	8.3714	8.3707	8.0197	7.3082	8.368	7.6563	8.7059	8.7451	7.6939	8.679	7.9119	8.3918	8.041	8.3897	8.0386	7.6875	8.4032	8.052	7.7144	7.7001	8.4132	8.7627	7.351	8.411	8.0599	6.998	8.0733	7.3612	7.7198	8.4019	9.4606	9.1087	8.7463	8.3944	8.7425	9.1007	8.0543	7.7017	8.0499	9.1121	9.8105	9.4585	8.7465	9.4549	9.1031	9.1012	8.7789	9.1376	8.7521	8.0733	9.1322	8.42	8.0678	9.1274	9.4766	9.1257	8.4247	8.0801	8.4298	8.7728	9.1324	8.0713	9.131	9.8309	9.8305	9.1432	9.4961	8.4481	8.7969	10.206	10.205	10.913	10.202	9.1497	9.8483	9.4966	8.4359	8.4506	9.843	9.4915	9.4901	9.1386	8.4266	9.4854	8.774	8.7719	8.0919	8.4373	9.4993
7.8556	7.1536	8.9129	8.2111	8.5597	7.1473	8.2232	8.5718	8.2038	7.8423	8.2008	7.8392	8.1979	7.8359	7.4842	7.8328	7.4985	7.8481	8.2111	7.8503	8.2093	7.848	7.8478	8.5463	7.4847	7.1341	7.8636	7.8492	8.9227	7.1607	8.5707	7.8592	7.8578	7.857	8.2162	8.2317	8.231	8.2336	7.8725	7.5216	8.9318	8.2306	8.58	8.5795	8.2282	7.1821	7.5442	7.8927	8.9517	8.2495	8.9479	7.8855	8.9441	8.942	10.351	8.604	8.952	8.5998	8.251	8.2495	7.8839	8.5959	9.2946	8.9426	8.5905	7.5682	8.6269	8.9754	8.9738	8.6217	8.6197	7.9073	7.9056	8.9656	8.6145	8.2636	8.9798	9.673	9.3124	9.3117	8.6108	8.6102	10.02	9.6699	9.6694	8.9894	9.6849	9.3369	8.6351	8.9839	8.9821	10.041	9.3295	9.3277	9.6863	8.6555	9.3405	9.3524	7.9399	10.76	8.6476	8.6463	8.995	8.2727	8.6212	7.9279	9.3204
5.9291	8.0386	7.3358	8.035	8.3835	7.6818	7.3301	8.3959	8.4083	7.3425	7.3409	6.6285	8.0519	8.4007	7.3487	7.3466	7.6956	7.01	7.7035	7.3588	7.708	8.4014	8.0501	7.6988	7.3482	7.3472	6.9897	8.0566	8.062	7.7044	8.0536	6.6412	8.4015	7.3494	8.049	7.6979	7.7137	7.3625	6.6842	8.4452	7.0095	8.8042	7.0417	8.0922	8.4415	7.7401	7.4051	9.4986	8.4361	8.1007	8.4324	7.7301	8.4283	7.3758	8.4244	8.4222	9.1468	8.7948	7.7318	8.0803	8.4324	8.791	8.4289	8.0704	8.4253	8.0735	9.1423	8.7969	9.4891	7.3759	8.4245	8.7824	9.481	9.1287	7.3668	8.4168	8.4326	7.3811	9.1755	8.8245	7.7297	9.1738	9.1732	8.4622	8.8222	8.8219	8.4784	8.4608	7.4248	8.8179	9.517	9.8657	8.4534	8.8121	9.861	8.8087	9.1751	8.8468	8.845	8.4832	8.8185	9.8912	9.5398	8.8177	8.4558	8.1039	8.4707
7.6302	7.2781	6.5709	6.9197	7.6228	7.9717	7.6199	7.2843	6.9226	7.6154	7.2635	7.9631	7.9615	7.2593	7.2577	7.256	7.6047	6.582	7.2669	6.9055	8.34	7.989	7.2871	7.2968	7.2959	7.6394	6.5839	8.0108	6.949	7.6524	8.7024	8.0002	7.9992	6.2367	6.2412	7.6457	8.3459	7.6606	7.6237	6.9482	6.9477	7.2712	8.6714	7.9701	8.6701	7.969	8.3183	7.9838	7.6318	9.0648	8.7025	6.5645	7.998	7.2714	8.3443	7.6413	8.7205	9.0787	8.7028	8.7144	8.7128	6.949	8.3589	8.707	8.7053	9.0639	7.6672	8.0162	8.0141	8.7066	8.0105	8.7027	9.0605	8.3478	7.9956	8.6949	7.9934	8.3834	8.0086	7.3075	7.6812	8.031	8.0068	8.0297	9.4403	9.0897	8.7464	8.7458	9.4555	8.3935	8.7359	9.0947	9.0931	8.7315	9.4403	10.499	8.0258	9.8031	9.1007	8.3625	8.3608	9.0701	8.4021	8.7267	8.0247	8.3731	8.7403
7.3251	6.9766	6.6199	7.3227	7.3209	7.6795	7.6782	8.0434	6.9808	7.6904	7.7025	8.752	7.6995	6.9873	6.9856	8.0452	6.982	7.3469	7.3588	7.7174	7.3557	7.004	7.3278	7.6839	6.2776	7.3457	6.9941	7.3608	8.0466	6.9849	7.0069	7.3562	8.0656	7.3536	5.9272	8.413	7.017	8.0775	7.0291	7.7393	8.0884	8.0883	8.0872	8.0865	8.4362	8.4357	7.3905	7.0396	8.7743	6.3364	8.4202	8.0684	7.0386	8.7649	8.062	8.0597	7.3637	8.423	7.7204	7.3579	7.7163	7.3542	8.4471	8.7953	8.4434	7.7409	7.7555	8.088	7.736	8.4509	9.8437	8.4306	8.0783	7.0284	8.0739	8.0717	8.7866	8.4359	7.7347	8.098	6.6721	7.7329	7.746	7.3851	7.7448	8.7958	8.4757	8.1252	8.8252	8.1107	8.8233	8.4712	9.1568	8.8187	9.1676	8.4651	8.4808	9.8906	7.7812	7.0647	9.1793	9.538	9.1763	8.4541	8.1025	8.101	8.1174
7.0958	6.0392	6.7415	6.74	6.7378	5.6801	6.7339	8.1608	7.4521	7.0966	6.3939	7.0976	7.0959	5.3285	7.4433	6.0533	6.7549	7.1277	7.4526	6.7731	6.0606	6.4187	6.745	7.0988	7.7992	7.0638	6.3954	7.4632	7.812	8.5058	7.1097	7.7926	7.4413	7.4402	7.0887	6.3862	7.4532	6.7657	6.4145	6.7637	7.1132	7.0987	7.4487	7.4619	7.1045	8.1709	7.4765	7.1188	6.7742	8.1793	6.4151	8.176	8.524	7.811	7.4592	7.8009	7.822	7.8141	7.468	7.1148	7.8142	8.1663	7.4598	7.4576	9.2114	7.8224	7.813	8.1955	8.8944	8.1921	7.8059	7.4766	7.8254	7.1224	6.7693	8.173	7.483	9.5859	8.184	8.8841	8.5334	7.1208	8.1815	8.5319	8.1812	8.1806	8.5471	7.4857	8.2202	8.1957	8.5695	8.1946	7.8558	8.2153	7.8531	8.2119	8.5781	7.5153	9.6093	8.2227	8.5556	7.8874	7.5075	8.8853	8.5334	8.8825	6.8125
5.5101	6.1928	5.8442	6.5391	6.187	6.5354	7.6113	7.6138	6.5497	6.9057	6.193	6.9061	5.4919	6.1924	7.6024	5.5002	7.2644	6.2013	5.8622	7.2591	6.9205	6.942	6.5797	6.916	7.6299	7.2649	7.2943	6.9431	6.2173	7.2917	6.5794	7.2889	7.9885	5.8581	6.5588	6.2225	5.8716	7.2831	6.5713	6.9306	7.6313	5.8845	6.2172	6.9418	6.5663	6.5795	6.9429	6.9558	6.595	7.6415	8.0052	8.0045	7.6521	7.65	7.9986	6.2508	6.9942	8.0429	8.0069	6.9872	7.3362	7.3347	6.9658	7.6471	7.3287	8.3942	9.1035	7.3398	8.7333	6.9698	6.6233	6.965	8.0283	7.3112	7.66	6.9869	8.3721	6.6077	7.3306	8.741	7.6789	6.9773	6.9767	7.6774	7.7203	7.3425	8.4372	7.3863	8.4368	7.385	8.0859	8.7962	6.6295	8.7938	9.1425	7.0453	8.3995	7.3472	7.6957	8.395	8.7538	8.7525	7.6899	8.74	8.0282	8.3772	6.9754
6.6738	5.259	5.9682	7.0184	5.2534	7.3911	7.3834	6.3256	6.3238	6.3157	6.3182	6.3126	6.6621	6.6602	6.6586	5.6106	7.3863	7.3843	6.6715	5.6031	7.3787	6.6794	5.9618	5.6107	5.6089	6.0195	7.0368	7.0693	8.13	5.6376	6.3312	6.364	7.0638	5.9773	6.0104	6.7264	6.0246	6.7082	6.0226	7.0731	6.7052	6.0195	4.957	6.7039	6.3521	6.7525	7.0691	6.3672	7.4618	7.4614	6.3824	6.3643	6.3635	6.7469	7.4395	7.4704	7.1082	7.0898	6.4029	6.3686	7.4447	7.4266	7.4407	7.4389	8.4879	7.4353	5.6599	6.7205	7.78	7.0672	7.7769	6.7129	7.4218	7.0591	7.8116	6.7637	7.112	7.4709	6.3633	8.1671	7.0973	6.3583	6.3574	7.0962	7.4723	6.0659	7.1113	6.7599	7.8217	7.1163	8.1712	6.4085	7.4691	8.5044	8.5198	7.4831	8.5167	6.7522	8.1629	7.8111	6.4012	7.8082	7.8068	7.0617	7.0869	7.8007	7.7998
