49.577	49.543	49.509	49.475	49.441	49.407	49.373	49.339	49.305	49.271	49.236	49.202	49.168	49.134	49.1	49.065	49.031	48.997	48.962	48.928	48.894	48.859	48.825	48.791	48.756	48.722	48.687	48.653	48.618	48.584	48.549	48.515	48.48	48.446	48.411	48.376	48.342	48.307	48.272	48.238	48.203	48.168	48.134	48.099	48.064	48.029	47.995	47.96	47.925	47.89	47.855	47.82	47.785	47.75	47.716	47.681	47.646	47.611	47.576	47.541	47.506	47.471	47.436	47.401	47.365	47.33	47.295	47.26	47.225	47.19	47.154	47.119	47.084	47.049	47.014	46.978	46.943	46.908	46.872	46.837	46.802	46.766	46.731	46.696	46.66	46.625	46.589	46.554	46.518	46.483	46.448	46.412	46.376	46.341	46.305	46.27	46.234	46.199	46.163	46.127	46.092	46.056	46.02	45.985	45.949	45.913	45.878	45.842	45.806	45.77	45.734	45.699	45.663	45.627	45.591	45.555	45.519	45.484	45.448	45.412	45.376	45.34	45.304	45.268	45.232	45.196	45.16	45.124	45.088	45.052	45.016	44.98	44.944	44.907	44.871	44.835	44.799	44.763	44.727	44.69	44.654	44.618	44.582	44.546	44.509	44.473	44.437	44.401	44.364	44.328	44.292	44.255	44.219	44.183	44.146	44.11	44.073	44.037	44.001	43.964	43.928	43.891	43.855	43.818	43.782	43.745	43.709	43.672	43.635	43.599	43.562	43.526	43.489	43.452	43.416	43.379
49.608	49.574	49.54	49.506	49.472	49.438	49.404	49.37	49.335	49.301	49.267	49.233	49.199	49.164	49.13	49.096	49.061	49.027	48.993	48.958	48.924	48.89	48.855	48.821	48.786	48.752	48.718	48.683	48.649	48.614	48.579	48.545	48.51	48.476	48.441	48.406	48.372	48.337	48.302	48.268	48.233	48.198	48.164	48.129	48.094	48.059	48.024	47.99	47.955	47.92	47.885	47.85	47.815	47.78	47.745	47.71	47.675	47.64	47.605	47.57	47.535	47.5	47.465	47.43	47.395	47.36	47.325	47.289	47.254	47.219	47.184	47.149	47.113	47.078	47.043	47.008	46.972	46.937	46.902	46.866	46.831	46.796	46.76	46.725	46.689	46.654	46.618	46.583	46.547	46.512	46.476	46.441	46.405	46.37	46.334	46.299	46.263	46.227	46.192	46.156	46.12	46.085	46.049	46.013	45.978	45.942	45.906	45.87	45.835	45.799	45.763	45.727	45.691	45.655	45.62	45.584	45.548	45.512	45.476	45.44	45.404	45.368	45.332	45.296	45.26	45.224	45.188	45.152	45.116	45.08	45.044	45.008	44.972	44.936	44.899	44.863	44.827	44.791	44.755	44.718	44.682	44.646	44.61	44.574	44.537	44.501	44.465	44.428	44.392	44.356	44.319	44.283	44.247	44.21	44.174	44.137	44.101	44.065	44.028	43.992	43.955	43.919	43.882	43.846	43.809	43.773	43.736	43.699	43.663	43.626	43.59	43.553	43.516	43.48	43.443	43.406
49.639	49.605	49.57	49.536	49.502	49.468	49.434	49.4	49.366	49.331	49.297	49.263	49.229	49.194	49.16	49.126	49.092	49.057	49.023	48.989	48.954	48.92	48.885	48.851	48.816	48.782	48.747	48.713	48.678	48.644	48.609	48.575	48.54	48.505	48.471	48.436	48.401	48.367	48.332	48.297	48.263	48.228	48.193	48.158	48.124	48.089	48.054	48.019	47.984	47.949	47.914	47.879	47.844	47.809	47.774	47.74	47.705	47.67	47.635	47.599	47.564	47.529	47.494	47.459	47.424	47.389	47.354	47.318	47.283	47.248	47.213	47.178	47.142	47.107	47.072	47.036	47.001	46.966	46.93	46.895	46.86	46.824	46.789	46.753	46.718	46.682	46.647	46.612	46.576	46.54	46.505	46.469	46.434	46.398	46.363	46.327	46.292	46.256	46.22	46.184	46.149	46.113	46.077	46.042	46.006	45.97	45.934	45.899	45.863	45.827	45.791	45.755	45.719	45.684	45.648	45.612	45.576	45.54	45.504	45.468	45.432	45.396	45.36	45.324	45.288	45.252	45.216	45.18	45.144	45.108	45.072	45.036	44.999	44.963	44.927	44.891	44.855	44.819	44.782	44.746	44.71	44.674	44.637	44.601	44.565	44.529	44.492	44.456	44.42	44.383	44.347	44.31	44.274	44.238	44.201	44.165	44.128	44.092	44.055	44.019	43.982	43.946	43.909	43.873	43.836	43.8	43.763	43.727	43.69	43.653	43.617	43.58	43.543	43.507	43.47	43.433
49.669	49.635	49.601	49.567	49.533	49.499	49.464	49.43	49.396	49.362	49.328	49.293	49.259	49.225	49.19	49.156	49.122	49.087	49.053	49.019	48.984	48.95	48.915	48.881	48.846	48.812	48.777	48.743	48.708	48.674	48.639	48.605	48.57	48.535	48.501	48.466	48.431	48.397	48.362	48.327	48.292	48.258	48.223	48.188	48.153	48.118	48.083	48.049	48.014	47.979	47.944	47.909	47.874	47.839	47.804	47.769	47.734	47.699	47.664	47.629	47.594	47.559	47.523	47.488	47.453	47.418	47.383	47.348	47.312	47.277	47.242	47.207	47.171	47.136	47.101	47.065	47.03	46.995	46.959	46.924	46.889	46.853	46.818	46.782	46.747	46.711	46.676	46.64	46.605	46.569	46.534	46.498	46.463	46.427	46.391	46.356	46.32	46.284	46.249	46.213	46.177	46.142	46.106	46.07	46.034	45.999	45.963	45.927	45.891	45.855	45.819	45.784	45.748	45.712	45.676	45.64	45.604	45.568	45.532	45.496	45.46	45.424	45.388	45.352	45.316	45.28	45.244	45.208	45.172	45.136	45.1	45.063	45.027	44.991	44.955	44.919	44.883	44.846	44.81	44.774	44.738	44.701	44.665	44.629	44.593	44.556	44.52	44.483	44.447	44.411	44.374	44.338	44.302	44.265	44.229	44.192	44.156	44.119	44.083	44.046	44.01	43.973	43.937	43.9	43.864	43.827	43.79	43.754	43.717	43.681	43.644	43.607	43.571	43.534	43.497	43.461
49.699	49.665	49.631	49.597	49.563	49.529	49.494	49.46	49.426	49.392	49.358	49.323	49.289	49.255	49.22	49.186	49.152	49.117	49.083	49.048	49.014	48.98	48.945	48.911	48.876	48.842	48.807	48.772	48.738	48.703	48.669	48.634	48.599	48.565	48.53	48.495	48.461	48.426	48.391	48.356	48.322	48.287	48.252	48.217	48.182	48.147	48.113	48.078	48.043	48.008	47.973	47.938	47.903	47.868	47.833	47.798	47.763	47.728	47.693	47.658	47.623	47.587	47.552	47.517	47.482	47.447	47.412	47.376	47.341	47.306	47.271	47.235	47.2	47.165	47.129	47.094	47.059	47.023	46.988	46.952	46.917	46.882	46.846	46.811	46.775	46.74	46.704	46.669	46.633	46.597	46.562	46.526	46.491	46.455	46.42	46.384	46.348	46.313	46.277	46.241	46.205	46.17	46.134	46.098	46.062	46.027	45.991	45.955	45.919	45.883	45.847	45.811	45.776	45.74	45.704	45.668	45.632	45.596	45.56	45.524	45.488	45.452	45.416	45.38	45.344	45.308	45.272	45.236	45.199	45.163	45.127	45.091	45.055	45.019	44.982	44.946	44.91	44.874	44.837	44.801	44.765	44.729	44.692	44.656	44.62	44.583	44.547	44.511	44.474	44.438	44.401	44.365	44.329	44.292	44.256	44.219	44.183	44.146	44.11	44.073	44.037	44	43.964	43.927	43.89	43.854	43.817	43.781	43.744	43.707	43.671	43.634	43.597	43.561	43.524	43.487
49.729	49.695	49.661	49.627	49.593	49.559	49.524	49.49	49.456	49.422	49.387	49.353	49.319	49.285	49.25	49.216	49.181	49.147	49.113	49.078	49.044	49.009	48.975	48.94	48.906	48.871	48.837	48.802	48.767	48.733	48.698	48.664	48.629	48.594	48.559	48.525	48.49	48.455	48.42	48.386	48.351	48.316	48.281	48.246	48.212	48.177	48.142	48.107	48.072	48.037	48.002	47.967	47.932	47.897	47.862	47.827	47.792	47.757	47.722	47.687	47.651	47.616	47.581	47.546	47.511	47.475	47.44	47.405	47.37	47.334	47.299	47.264	47.229	47.193	47.158	47.123	47.087	47.052	47.016	46.981	46.945	46.91	46.875	46.839	46.804	46.768	46.732	46.697	46.661	46.626	46.59	46.555	46.519	46.483	46.448	46.412	46.376	46.341	46.305	46.269	46.233	46.198	46.162	46.126	46.09	46.055	46.019	45.983	45.947	45.911	45.875	45.839	45.803	45.767	45.732	45.696	45.66	45.624	45.588	45.552	45.516	45.48	45.444	45.407	45.371	45.335	45.299	45.263	45.227	45.191	45.155	45.118	45.082	45.046	45.01	44.974	44.937	44.901	44.865	44.829	44.792	44.756	44.72	44.683	44.647	44.611	44.574	44.538	44.501	44.465	44.429	44.392	44.356	44.319	44.283	44.246	44.21	44.173	44.137	44.1	44.064	44.027	43.991	43.954	43.917	43.881	43.844	43.807	43.771	43.734	43.698	43.661	43.624	43.587	43.551	43.514
49.76	49.725	49.691	49.657	49.623	49.589	49.554	49.52	49.486	49.452	49.417	49.383	49.349	49.314	49.28	49.246	49.211	49.177	49.142	49.108	49.073	49.039	49.004	48.97	48.935	48.901	48.866	48.832	48.797	48.762	48.728	48.693	48.658	48.624	48.589	48.554	48.519	48.485	48.45	48.415	48.38	48.345	48.31	48.276	48.241	48.206	48.171	48.136	48.101	48.066	48.031	47.996	47.961	47.926	47.891	47.856	47.821	47.786	47.75	47.715	47.68	47.645	47.61	47.575	47.539	47.504	47.469	47.434	47.398	47.363	47.328	47.292	47.257	47.222	47.186	47.151	47.116	47.08	47.045	47.009	46.974	46.938	46.903	46.867	46.832	46.796	46.761	46.725	46.69	46.654	46.618	46.583	46.547	46.511	46.476	46.44	46.404	46.369	46.333	46.297	46.261	46.226	46.19	46.154	46.118	46.082	46.047	46.011	45.975	45.939	45.903	45.867	45.831	45.795	45.759	45.723	45.687	45.651	45.615	45.579	45.543	45.507	45.471	45.435	45.399	45.363	45.327	45.291	45.254	45.218	45.182	45.146	45.11	45.073	45.037	45.001	44.965	44.928	44.892	44.856	44.82	44.783	44.747	44.711	44.674	44.638	44.601	44.565	44.529	44.492	44.456	44.419	44.383	44.346	44.31	44.273	44.237	44.2	44.164	44.127	44.091	44.054	44.017	43.981	43.944	43.908	43.871	43.834	43.798	43.761	43.724	43.687	43.651	43.614	43.577	43.541
49.79	49.755	49.721	49.687	49.653	49.619	49.584	49.55	49.516	49.481	49.447	49.413	49.378	49.344	49.31	49.275	49.241	49.206	49.172	49.137	49.103	49.068	49.034	48.999	48.965	48.93	48.896	48.861	48.826	48.792	48.757	48.722	48.688	48.653	48.618	48.583	48.549	48.514	48.479	48.444	48.409	48.374	48.339	48.305	48.27	48.235	48.2	48.165	48.13	48.095	48.06	48.025	47.99	47.955	47.92	47.885	47.849	47.814	47.779	47.744	47.709	47.674	47.638	47.603	47.568	47.533	47.498	47.462	47.427	47.392	47.356	47.321	47.286	47.25	47.215	47.179	47.144	47.109	47.073	47.038	47.002	46.967	46.931	46.896	46.86	46.824	46.789	46.753	46.718	46.682	46.646	46.611	46.575	46.54	46.504	46.468	46.432	46.397	46.361	46.325	46.289	46.254	46.218	46.182	46.146	46.11	46.074	46.038	46.003	45.967	45.931	45.895	45.859	45.823	45.787	45.751	45.715	45.679	45.643	45.607	45.571	45.535	45.499	45.462	45.426	45.39	45.354	45.318	45.282	45.246	45.209	45.173	45.137	45.101	45.064	45.028	44.992	44.956	44.919	44.883	44.847	44.81	44.774	44.738	44.701	44.665	44.628	44.592	44.556	44.519	44.483	44.446	44.41	44.373	44.337	44.3	44.264	44.227	44.191	44.154	44.117	44.081	44.044	44.008	43.971	43.934	43.898	43.861	43.824	43.788	43.751	43.714	43.677	43.641	43.604	43.567
49.819	49.785	49.751	49.717	49.682	49.648	49.614	49.579	49.545	49.511	49.476	49.442	49.408	49.373	49.339	49.305	49.27	49.236	49.201	49.167	49.132	49.098	49.063	49.028	48.994	48.959	48.925	48.89	48.855	48.821	48.786	48.751	48.716	48.682	48.647	48.612	48.577	48.543	48.508	48.473	48.438	48.403	48.368	48.333	48.298	48.263	48.228	48.193	48.158	48.123	48.088	48.053	48.018	47.983	47.948	47.913	47.878	47.843	47.808	47.772	47.737	47.702	47.667	47.632	47.596	47.561	47.526	47.49	47.455	47.42	47.384	47.349	47.314	47.278	47.243	47.207	47.172	47.137	47.101	47.066	47.03	46.995	46.959	46.923	46.888	46.852	46.817	46.781	46.746	46.71	46.674	46.639	46.603	46.567	46.531	46.496	46.46	46.424	46.388	46.353	46.317	46.281	46.245	46.209	46.174	46.138	46.102	46.066	46.03	45.994	45.958	45.922	45.886	45.85	45.814	45.778	45.742	45.706	45.67	45.634	45.598	45.562	45.526	45.49	45.453	45.417	45.381	45.345	45.309	45.273	45.236	45.2	45.164	45.128	45.091	45.055	45.019	44.982	44.946	44.91	44.873	44.837	44.801	44.764	44.728	44.692	44.655	44.619	44.582	44.546	44.509	44.473	44.436	44.4	44.363	44.327	44.29	44.254	44.217	44.18	44.144	44.107	44.071	44.034	43.997	43.961	43.924	43.887	43.851	43.814	43.777	43.74	43.704	43.667	43.63	43.593
49.849	49.815	49.78	49.746	49.712	49.678	49.643	49.609	49.575	49.54	49.506	49.472	49.437	49.403	49.368	49.334	49.299	49.265	49.23	49.196	49.161	49.127	49.092	49.058	49.023	48.988	48.954	48.919	48.884	48.85	48.815	48.78	48.746	48.711	48.676	48.641	48.606	48.571	48.537	48.502	48.467	48.432	48.397	48.362	48.327	48.292	48.257	48.222	48.187	48.152	48.117	48.082	48.047	48.012	47.977	47.942	47.906	47.871	47.836	47.801	47.766	47.73	47.695	47.66	47.625	47.589	47.554	47.519	47.483	47.448	47.413	47.377	47.342	47.307	47.271	47.236	47.2	47.165	47.129	47.094	47.058	47.023	46.987	46.951	46.916	46.88	46.845	46.809	46.773	46.738	46.702	46.666	46.631	46.595	46.559	46.524	46.488	46.452	46.416	46.38	46.345	46.309	46.273	46.237	46.201	46.165	46.129	46.093	46.057	46.022	45.986	45.95	45.914	45.878	45.842	45.806	45.77	45.733	45.697	45.661	45.625	45.589	45.553	45.517	45.481	45.445	45.408	45.372	45.336	45.3	45.263	45.227	45.191	45.155	45.118	45.082	45.046	45.009	44.973	44.937	44.9	44.864	44.828	44.791	44.755	44.718	44.682	44.645	44.609	44.573	44.536	44.5	44.463	44.426	44.39	44.353	44.317	44.28	44.244	44.207	44.17	44.134	44.097	44.06	44.024	43.987	43.95	43.914	43.877	43.84	43.804	43.767	43.73	43.693	43.656	43.62
