44.033	44.07	44.107	44.145	44.182	44.219	44.256	44.293	44.33	44.367	44.404	44.44	44.477	44.514	44.551	44.588	44.625	44.662	44.699	44.736	44.773	44.81	44.846	44.883	44.92	44.957	44.994	45.03	45.067	45.104	45.141	45.177	45.214	45.251	45.288	45.324	45.361	45.398	45.434	45.471	45.507	45.544	45.581	45.617	45.654	45.69	45.727	45.764	45.8	45.836	45.873	45.909	45.946	45.982	46.019	46.055	46.091	46.128	46.164	46.201	46.237	46.273	46.31	46.346	46.382	46.418	46.455	46.491	46.527	46.563	46.6	46.636	46.672	46.708	46.744	46.781	46.817	46.853	46.889	46.925	46.961	46.997	47.033	47.069	47.105	47.141	47.177	47.213	47.249	47.285	47.321	47.357	47.393	47.429	47.465	47.501	47.536	47.572	47.608	47.644	47.679	47.715	47.751	47.787	47.822	47.858	47.894	47.93	47.965	48.001	48.036	48.072	48.108	48.143	48.179	48.214	48.25
44.007	44.045	44.082	44.119	44.156	44.193	44.23	44.267	44.304	44.341	44.378	44.415	44.451	44.488	44.525	44.562	44.599	44.636	44.673	44.71	44.747	44.783	44.82	44.857	44.894	44.931	44.967	45.004	45.041	45.078	45.114	45.151	45.188	45.224	45.261	45.298	45.334	45.371	45.408	45.444	45.481	45.518	45.554	45.591	45.627	45.664	45.7	45.737	45.773	45.81	45.846	45.883	45.919	45.955	45.992	46.028	46.065	46.101	46.137	46.174	46.21	46.246	46.283	46.319	46.355	46.391	46.428	46.464	46.5	46.536	46.573	46.609	46.645	46.681	46.717	46.753	46.789	46.826	46.862	46.898	46.934	46.97	47.006	47.042	47.078	47.114	47.15	47.186	47.222	47.258	47.294	47.329	47.365	47.401	47.437	47.473	47.509	47.545	47.58	47.616	47.652	47.688	47.723	47.759	47.795	47.83	47.866	47.902	47.937	47.973	48.009	48.044	48.08	48.115	48.151	48.186	48.222
43.982	44.019	44.056	44.093	44.13	44.167	44.204	44.241	44.278	44.315	44.352	44.389	44.425	44.462	44.499	44.536	44.573	44.61	44.647	44.684	44.721	44.757	44.794	44.831	44.868	44.904	44.941	44.978	45.015	45.051	45.088	45.125	45.161	45.198	45.235	45.271	45.308	45.345	45.381	45.418	45.454	45.491	45.528	45.564	45.601	45.637	45.674	45.71	45.747	45.783	45.82	45.856	45.892	45.929	45.965	46.002	46.038	46.074	46.111	46.147	46.183	46.22	46.256	46.292	46.328	46.365	46.401	46.437	46.473	46.509	46.546	46.582	46.618	46.654	46.69	46.726	46.762	46.798	46.834	46.87	46.907	46.943	46.979	47.015	47.051	47.086	47.122	47.158	47.194	47.23	47.266	47.302	47.338	47.374	47.41	47.445	47.481	47.517	47.553	47.588	47.624	47.66	47.696	47.731	47.767	47.803	47.838	47.874	47.91	47.945	47.981	48.016	48.052	48.087	48.123	48.159	48.194
43.956	43.993	44.03	44.067	44.104	44.141	44.178	44.215	44.252	44.289	44.326	44.363	44.4	44.437	44.473	44.51	44.547	44.584	44.621	44.658	44.694	44.731	44.768	44.805	44.842	44.878	44.915	44.952	44.989	45.025	45.062	45.099	45.135	45.172	45.208	45.245	45.282	45.318	45.355	45.392	45.428	45.465	45.501	45.538	45.574	45.611	45.647	45.684	45.72	45.757	45.793	45.829	45.866	45.902	45.939	45.975	46.011	46.048	46.084	46.12	46.156	46.193	46.229	46.265	46.301	46.338	46.374	46.41	46.446	46.482	46.519	46.555	46.591	46.627	46.663	46.699	46.735	46.771	46.807	46.843	46.879	46.915	46.951	46.987	47.023	47.059	47.095	47.131	47.167	47.203	47.239	47.275	47.31	47.346	47.382	47.418	47.454	47.489	47.525	47.561	47.597	47.632	47.668	47.704	47.739	47.775	47.811	47.846	47.882	47.917	47.953	47.989	48.024	48.06	48.095	48.131	48.166
43.93	43.967	44.004	44.041	44.078	44.115	44.152	44.189	44.226	44.263	44.3	44.337	44.374	44.411	44.448	44.484	44.521	44.558	44.595	44.632	44.668	44.705	44.742	44.779	44.816	44.852	44.889	44.926	44.962	44.999	45.036	45.072	45.109	45.146	45.182	45.219	45.255	45.292	45.329	45.365	45.402	45.438	45.475	45.511	45.548	45.584	45.621	45.657	45.694	45.73	45.766	45.803	45.839	45.876	45.912	45.948	45.985	46.021	46.057	46.093	46.13	46.166	46.202	46.238	46.275	46.311	46.347	46.383	46.419	46.456	46.492	46.528	46.564	46.6	46.636	46.672	46.708	46.744	46.78	46.816	46.852	46.888	46.924	46.96	46.996	47.032	47.068	47.104	47.14	47.176	47.211	47.247	47.283	47.319	47.355	47.39	47.426	47.462	47.498	47.533	47.569	47.605	47.64	47.676	47.712	47.747	47.783	47.819	47.854	47.89	47.925	47.961	47.996	48.032	48.067	48.103	48.138
43.905	43.942	43.979	44.016	44.053	44.09	44.127	44.163	44.2	44.237	44.274	44.311	44.348	44.385	44.422	44.458	44.495	44.532	44.569	44.606	44.642	44.679	44.716	44.753	44.789	44.826	44.863	44.9	44.936	44.973	45.009	45.046	45.083	45.119	45.156	45.193	45.229	45.266	45.302	45.339	45.375	45.412	45.448	45.485	45.521	45.558	45.594	45.631	45.667	45.703	45.74	45.776	45.813	45.849	45.885	45.922	45.958	45.994	46.03	46.067	46.103	46.139	46.175	46.212	46.248	46.284	46.32	46.356	46.393	46.429	46.465	46.501	46.537	46.573	46.609	46.645	46.681	46.717	46.753	46.789	46.825	46.861	46.897	46.933	46.969	47.005	47.041	47.077	47.112	47.148	47.184	47.22	47.256	47.292	47.327	47.363	47.399	47.434	47.47	47.506	47.542	47.577	47.613	47.648	47.684	47.72	47.755	47.791	47.826	47.862	47.898	47.933	47.969	48.004	48.04	48.075	48.11
43.879	43.916	43.953	43.99	44.027	44.064	44.101	44.138	44.175	44.211	44.248	44.285	44.322	44.359	44.396	44.433	44.469	44.506	44.543	44.58	44.616	44.653	44.69	44.727	44.763	44.8	44.837	44.873	44.91	44.947	44.983	45.02	45.057	45.093	45.13	45.166	45.203	45.239	45.276	45.312	45.349	45.385	45.422	45.458	45.495	45.531	45.568	45.604	45.641	45.677	45.713	45.75	45.786	45.822	45.859	45.895	45.931	45.967	46.004	46.04	46.076	46.112	46.149	46.185	46.221	46.257	46.293	46.329	46.366	46.402	46.438	46.474	46.51	46.546	46.582	46.618	46.654	46.69	46.726	46.762	46.798	46.834	46.87	46.906	46.942	46.978	47.013	47.049	47.085	47.121	47.157	47.193	47.228	47.264	47.3	47.336	47.371	47.407	47.443	47.478	47.514	47.55	47.585	47.621	47.657	47.692	47.728	47.763	47.799	47.834	47.87	47.905	47.941	47.976	48.012	48.047	48.083
43.853	43.89	43.927	43.964	44.001	44.038	44.075	44.112	44.149	44.186	44.222	44.259	44.296	44.333	44.37	44.407	44.443	44.48	44.517	44.554	44.59	44.627	44.664	44.701	44.737	44.774	44.811	44.847	44.884	44.92	44.957	44.994	45.03	45.067	45.103	45.14	45.177	45.213	45.25	45.286	45.323	45.359	45.396	45.432	45.468	45.505	45.541	45.578	45.614	45.65	45.687	45.723	45.759	45.796	45.832	45.868	45.905	45.941	45.977	46.013	46.049	46.086	46.122	46.158	46.194	46.23	46.266	46.303	46.339	46.375	46.411	46.447	46.483	46.519	46.555	46.591	46.627	46.663	46.699	46.735	46.771	46.807	46.843	46.879	46.914	46.95	46.986	47.022	47.058	47.094	47.129	47.165	47.201	47.237	47.272	47.308	47.344	47.38	47.415	47.451	47.486	47.522	47.558	47.593	47.629	47.664	47.7	47.736	47.771	47.807	47.842	47.878	47.913	47.948	47.984	48.019	48.055
43.828	43.865	43.902	43.938	43.975	44.012	44.049	44.086	44.123	44.16	44.197	44.233	44.27	44.307	44.344	44.381	44.417	44.454	44.491	44.528	44.564	44.601	44.638	44.674	44.711	44.748	44.784	44.821	44.858	44.894	44.931	44.967	45.004	45.041	45.077	45.114	45.15	45.187	45.223	45.26	45.296	45.333	45.369	45.406	45.442	45.478	45.515	45.551	45.587	45.624	45.66	45.696	45.733	45.769	45.805	45.842	45.878	45.914	45.95	45.986	46.023	46.059	46.095	46.131	46.167	46.203	46.24	46.276	46.312	46.348	46.384	46.42	46.456	46.492	46.528	46.564	46.6	46.636	46.672	46.708	46.744	46.78	46.815	46.851	46.887	46.923	46.959	46.995	47.03	47.066	47.102	47.138	47.174	47.209	47.245	47.281	47.316	47.352	47.388	47.423	47.459	47.495	47.53	47.566	47.601	47.637	47.672	47.708	47.743	47.779	47.814	47.85	47.885	47.921	47.956	47.991	48.027
43.802	43.839	43.876	43.913	43.95	43.987	44.023	44.06	44.097	44.134	44.171	44.208	44.244	44.281	44.318	44.355	44.392	44.428	44.465	44.502	44.538	44.575	44.612	44.648	44.685	44.722	44.758	44.795	44.832	44.868	44.905	44.941	44.978	45.014	45.051	45.087	45.124	45.16	45.197	45.233	45.27	45.306	45.343	45.379	45.416	45.452	45.488	45.525	45.561	45.597	45.634	45.67	45.706	45.742	45.779	45.815	45.851	45.887	45.924	45.96	45.996	46.032	46.068	46.104	46.141	46.177	46.213	46.249	46.285	46.321	46.357	46.393	46.429	46.465	46.501	46.537	46.573	46.609	46.645	46.681	46.717	46.752	46.788	46.824	46.86	46.896	46.932	46.967	47.003	47.039	47.075	47.111	47.146	47.182	47.218	47.253	47.289	47.325	47.36	47.396	47.431	47.467	47.503	47.538	47.574	47.609	47.645	47.68	47.716	47.751	47.787	47.822	47.857	47.893	47.928	47.964	47.999
