48.739	48.705	48.671	48.637	48.603	48.569	48.535	48.501	48.467	48.432	48.398	48.364	48.33	48.296	48.262	48.227	48.193	48.159	48.125	48.09	48.056	48.022	47.987	47.953	47.919	47.884	47.85	47.815	47.781	47.746	47.712	47.677	47.643	47.608	47.574	47.539	47.505	47.47	47.435	47.401	47.366	47.331	47.297	47.262	47.227	47.193	47.158	47.123	47.088	47.053	47.019	46.984	46.949	46.914	46.879	46.844	46.809	46.774	46.739	46.704	46.669	46.634	46.599	46.564	46.529	46.494	46.459	46.424	46.389	46.354	46.319	46.284	46.248	46.213	46.178	46.143	46.108	46.072	46.037	46.002	45.966	45.931	45.896	45.86	45.825	45.79	45.754	45.719	45.683	45.648	45.613	45.577	45.542	45.506	45.471	45.435	45.4	45.364	45.329	45.293	45.257	45.222	45.186	45.15	45.115	45.079	45.043	45.008	44.972	44.936	44.901	44.865	44.829	44.793	44.758	44.722	44.686	44.65	44.614	44.578	44.542	44.507	44.471	44.435	44.399	44.363	44.327	44.291	44.255	44.219	44.183	44.147	44.111	44.075	44.039	44.003	43.967	43.93	43.894	43.858	43.822	43.786	43.75	43.713	43.677	43.641	43.605	43.569	43.532	43.496	43.46	43.423	43.387	43.351	43.314	43.278	43.242	43.205	43.169	43.133	43.096	43.06	43.023	42.987	42.951	42.914	42.878	42.841	42.805	42.768	42.732
48.772	48.738	48.704	48.67	48.636	48.602	48.568	48.534	48.5	48.466	48.431	48.397	48.363	48.329	48.295	48.26	48.226	48.192	48.158	48.123	48.089	48.055	48.02	47.986	47.951	47.917	47.883	47.848	47.814	47.779	47.745	47.71	47.676	47.641	47.606	47.572	47.537	47.503	47.468	47.433	47.399	47.364	47.329	47.294	47.26	47.225	47.19	47.155	47.12	47.086	47.051	47.016	46.981	46.946	46.911	46.876	46.841	46.807	46.772	46.737	46.701	46.666	46.631	46.596	46.561	46.526	46.491	46.456	46.421	46.386	46.351	46.315	46.28	46.245	46.21	46.174	46.139	46.104	46.069	46.033	45.998	45.963	45.927	45.892	45.857	45.821	45.786	45.75	45.715	45.68	45.644	45.609	45.573	45.538	45.502	45.466	45.431	45.395	45.36	45.324	45.289	45.253	45.217	45.182	45.146	45.11	45.075	45.039	45.003	44.967	44.932	44.896	44.86	44.824	44.788	44.753	44.717	44.681	44.645	44.609	44.573	44.537	44.501	44.465	44.429	44.393	44.358	44.322	44.285	44.249	44.213	44.177	44.141	44.105	44.069	44.033	43.997	43.961	43.925	43.889	43.852	43.816	43.78	43.744	43.708	43.671	43.635	43.599	43.563	43.526	43.49	43.454	43.417	43.381	43.345	43.308	43.272	43.235	43.199	43.163	43.126	43.09	43.053	43.017	42.981	42.944	42.907	42.871	42.834	42.798	42.761
48.806	48.772	48.738	48.704	48.669	48.635	48.601	48.567	48.533	48.499	48.465	48.43	48.396	48.362	48.328	48.293	48.259	48.225	48.19	48.156	48.122	48.087	48.053	48.019	47.984	47.95	47.915	47.881	47.846	47.812	47.777	47.743	47.708	47.674	47.639	47.604	47.57	47.535	47.5	47.466	47.431	47.396	47.362	47.327	47.292	47.257	47.222	47.188	47.153	47.118	47.083	47.048	47.013	46.978	46.943	46.909	46.874	46.839	46.804	46.768	46.733	46.698	46.663	46.628	46.593	46.558	46.523	46.488	46.453	46.418	46.382	46.347	46.312	46.277	46.241	46.206	46.171	46.136	46.1	46.065	46.03	45.994	45.959	45.924	45.888	45.853	45.817	45.782	45.746	45.711	45.675	45.64	45.604	45.569	45.533	45.498	45.462	45.427	45.391	45.355	45.32	45.284	45.248	45.213	45.177	45.141	45.106	45.07	45.034	44.998	44.963	44.927	44.891	44.855	44.819	44.783	44.748	44.712	44.676	44.64	44.604	44.568	44.532	44.496	44.46	44.424	44.388	44.352	44.316	44.28	44.244	44.208	44.172	44.136	44.1	44.064	44.027	43.991	43.955	43.919	43.883	43.847	43.81	43.774	43.738	43.702	43.665	43.629	43.593	43.556	43.52	43.484	43.447	43.411	43.375	43.338	43.302	43.265	43.229	43.193	43.156	43.12	43.083	43.047	43.01	42.974	42.937	42.901	42.864	42.828	42.791
48.838	48.804	48.77	48.736	48.702	48.668	48.634	48.6	48.566	48.531	48.497	48.463	48.429	48.394	48.36	48.326	48.292	48.257	48.223	48.188	48.154	48.12	48.085	48.051	48.016	47.982	47.948	47.913	47.879	47.844	47.809	47.775	47.74	47.706	47.671	47.636	47.602	47.567	47.532	47.498	47.463	47.428	47.393	47.359	47.324	47.289	47.254	47.219	47.184	47.15	47.115	47.08	47.045	47.01	46.975	46.94	46.905	46.87	46.835	46.8	46.765	46.73	46.695	46.66	46.625	46.589	46.554	46.519	46.484	46.449	46.414	46.378	46.343	46.308	46.273	46.237	46.202	46.167	46.131	46.096	46.061	46.025	45.99	45.954	45.919	45.884	45.848	45.813	45.777	45.742	45.706	45.671	45.635	45.6	45.564	45.528	45.493	45.457	45.422	45.386	45.35	45.315	45.279	45.243	45.208	45.172	45.136	45.1	45.065	45.029	44.993	44.957	44.921	44.886	44.85	44.814	44.778	44.742	44.706	44.67	44.634	44.598	44.562	44.526	44.49	44.454	44.418	44.382	44.346	44.31	44.274	44.238	44.202	44.166	44.13	44.093	44.057	44.021	43.985	43.949	43.913	43.876	43.84	43.804	43.768	43.731	43.695	43.659	43.622	43.586	43.55	43.513	43.477	43.441	43.404	43.368	43.331	43.295	43.259	43.222	43.186	43.149	43.113	43.076	43.04	43.003	42.967	42.93	42.894	42.857	42.82
48.871	48.837	48.803	48.769	48.735	48.7	48.666	48.632	48.598	48.564	48.529	48.495	48.461	48.427	48.392	48.358	48.324	48.289	48.255	48.221	48.186	48.152	48.117	48.083	48.048	48.014	47.979	47.945	47.91	47.876	47.841	47.807	47.772	47.737	47.703	47.668	47.633	47.599	47.564	47.529	47.494	47.46	47.425	47.39	47.355	47.32	47.286	47.251	47.216	47.181	47.146	47.111	47.076	47.041	47.006	46.971	46.936	46.901	46.866	46.831	46.796	46.761	46.726	46.691	46.656	46.62	46.585	46.55	46.515	46.48	46.445	46.409	46.374	46.339	46.303	46.268	46.233	46.197	46.162	46.127	46.091	46.056	46.021	45.985	45.95	45.914	45.879	45.843	45.808	45.772	45.737	45.701	45.666	45.63	45.594	45.559	45.523	45.488	45.452	45.416	45.381	45.345	45.309	45.273	45.238	45.202	45.166	45.13	45.095	45.059	45.023	44.987	44.951	44.916	44.88	44.844	44.808	44.772	44.736	44.7	44.664	44.628	44.592	44.556	44.52	44.484	44.448	44.412	44.376	44.34	44.304	44.268	44.232	44.195	44.159	44.123	44.087	44.051	44.015	43.978	43.942	43.906	43.87	43.833	43.797	43.761	43.724	43.688	43.652	43.615	43.579	43.543	43.506	43.47	43.434	43.397	43.361	43.324	43.288	43.251	43.215	43.178	43.142	43.105	43.069	43.032	42.996	42.959	42.923	42.886	42.849
48.903	48.869	48.835	48.801	48.767	48.732	48.698	48.664	48.63	48.596	48.561	48.527	48.493	48.458	48.424	48.39	48.355	48.321	48.287	48.252	48.218	48.183	48.149	48.114	48.08	48.045	48.011	47.976	47.942	47.907	47.873	47.838	47.803	47.769	47.734	47.699	47.665	47.63	47.595	47.56	47.526	47.491	47.456	47.421	47.386	47.352	47.317	47.282	47.247	47.212	47.177	47.142	47.107	47.072	47.037	47.002	46.967	46.932	46.897	46.862	46.827	46.792	46.757	46.721	46.686	46.651	46.616	46.581	46.546	46.51	46.475	46.44	46.405	46.369	46.334	46.299	46.263	46.228	46.193	46.157	46.122	46.086	46.051	46.015	45.98	45.944	45.909	45.873	45.838	45.802	45.767	45.731	45.696	45.66	45.625	45.589	45.553	45.518	45.482	45.446	45.411	45.375	45.339	45.303	45.268	45.232	45.196	45.16	45.124	45.089	45.053	45.017	44.981	44.945	44.909	44.873	44.838	44.802	44.766	44.73	44.694	44.658	44.622	44.586	44.55	44.514	44.477	44.441	44.405	44.369	44.333	44.297	44.261	44.225	44.189	44.152	44.116	44.08	44.044	44.007	43.971	43.935	43.899	43.862	43.826	43.79	43.754	43.717	43.681	43.644	43.608	43.572	43.535	43.499	43.462	43.426	43.39	43.353	43.317	43.28	43.244	43.207	43.171	43.134	43.098	43.061	43.024	42.988	42.951	42.915	42.878
48.935	48.901	48.867	48.833	48.798	48.764	48.73	48.696	48.662	48.627	48.593	48.559	48.524	48.49	48.456	48.421	48.387	48.353	48.318	48.284	48.249	48.215	48.18	48.146	48.111	48.077	48.042	48.008	47.973	47.939	47.904	47.869	47.835	47.8	47.765	47.731	47.696	47.661	47.626	47.592	47.557	47.522	47.487	47.452	47.417	47.383	47.348	47.313	47.278	47.243	47.208	47.173	47.138	47.103	47.068	47.033	46.998	46.963	46.928	46.893	46.858	46.822	46.787	46.752	46.717	46.682	46.647	46.611	46.576	46.541	46.506	46.47	46.435	46.4	46.364	46.329	46.294	46.258	46.223	46.187	46.152	46.117	46.081	46.046	46.01	45.975	45.939	45.904	45.868	45.833	45.797	45.761	45.726	45.69	45.655	45.619	45.583	45.548	45.512	45.476	45.44	45.405	45.369	45.333	45.297	45.262	45.226	45.19	45.154	45.118	45.082	45.047	45.011	44.975	44.939	44.903	44.867	44.831	44.795	44.759	44.723	44.687	44.651	44.615	44.579	44.543	44.507	44.471	44.435	44.398	44.362	44.326	44.29	44.254	44.218	44.182	44.145	44.109	44.073	44.037	44	43.964	43.928	43.891	43.855	43.819	43.782	43.746	43.71	43.673	43.637	43.601	43.564	43.528	43.491	43.455	43.418	43.382	43.345	43.309	43.272	43.236	43.199	43.163	43.126	43.09	43.053	43.016	42.98	42.943	42.907
48.967	48.933	48.899	48.864	48.83	48.796	48.762	48.728	48.693	48.659	48.625	48.59	48.556	48.522	48.487	48.453	48.419	48.384	48.35	48.315	48.281	48.246	48.212	48.177	48.143	48.108	48.074	48.039	48.004	47.97	47.935	47.9	47.866	47.831	47.796	47.762	47.727	47.692	47.657	47.623	47.588	47.553	47.518	47.483	47.448	47.413	47.378	47.344	47.309	47.274	47.239	47.204	47.169	47.134	47.099	47.064	47.029	46.993	46.958	46.923	46.888	46.853	46.818	46.783	46.747	46.712	46.677	46.642	46.606	46.571	46.536	46.501	46.465	46.43	46.394	46.359	46.324	46.288	46.253	46.218	46.182	46.147	46.111	46.076	46.04	46.005	45.969	45.934	45.898	45.862	45.827	45.791	45.756	45.72	45.684	45.649	45.613	45.577	45.542	45.506	45.47	45.434	45.399	45.363	45.327	45.291	45.255	45.22	45.184	45.148	45.112	45.076	45.04	45.004	44.968	44.932	44.896	44.86	44.824	44.788	44.752	44.716	44.68	44.644	44.608	44.572	44.536	44.5	44.464	44.428	44.391	44.355	44.319	44.283	44.247	44.211	44.174	44.138	44.102	44.066	44.029	43.993	43.957	43.92	43.884	43.848	43.811	43.775	43.739	43.702	43.666	43.629	43.593	43.556	43.52	43.483	43.447	43.41	43.374	43.337	43.301	43.264	43.228	43.191	43.155	43.118	43.081	43.045	43.008	42.972	42.935
48.998	48.964	48.93	48.896	48.862	48.828	48.793	48.759	48.725	48.69	48.656	48.622	48.587	48.553	48.519	48.484	48.45	48.415	48.381	48.346	48.312	48.277	48.243	48.208	48.174	48.139	48.105	48.07	48.035	48.001	47.966	47.931	47.897	47.862	47.827	47.792	47.758	47.723	47.688	47.653	47.618	47.584	47.549	47.514	47.479	47.444	47.409	47.374	47.339	47.304	47.269	47.234	47.199	47.164	47.129	47.094	47.059	47.024	46.989	46.954	46.918	46.883	46.848	46.813	46.778	46.742	46.707	46.672	46.637	46.601	46.566	46.531	46.495	46.46	46.425	46.389	46.354	46.318	46.283	46.247	46.212	46.177	46.141	46.106	46.07	46.034	45.999	45.963	45.928	45.892	45.856	45.821	45.785	45.75	45.714	45.678	45.643	45.607	45.571	45.535	45.5	45.464	45.428	45.392	45.356	45.321	45.285	45.249	45.213	45.177	45.141	45.105	45.069	45.034	44.998	44.962	44.926	44.89	44.854	44.818	44.782	44.745	44.709	44.673	44.637	44.601	44.565	44.529	44.493	44.457	44.42	44.384	44.348	44.312	44.276	44.239	44.203	44.167	44.131	44.094	44.058	44.022	43.985	43.949	43.913	43.876	43.84	43.803	43.767	43.731	43.694	43.658	43.621	43.585	43.548	43.512	43.475	43.439	43.402	43.366	43.329	43.293	43.256	43.22	43.183	43.146	43.11	43.073	43.036	43	42.963
49.03	48.995	48.961	48.927	48.893	48.859	48.824	48.79	48.756	48.721	48.687	48.653	48.618	48.584	48.549	48.515	48.481	48.446	48.412	48.377	48.343	48.308	48.274	48.239	48.204	48.17	48.135	48.101	48.066	48.031	47.997	47.962	47.927	47.892	47.858	47.823	47.788	47.753	47.718	47.684	47.649	47.614	47.579	47.544	47.509	47.474	47.439	47.404	47.369	47.334	47.299	47.264	47.229	47.194	47.159	47.124	47.089	47.054	47.019	46.983	46.948	46.913	46.878	46.843	46.807	46.772	46.737	46.702	46.666	46.631	46.596	46.56	46.525	46.489	46.454	46.419	46.383	46.348	46.312	46.277	46.241	46.206	46.17	46.135	46.099	46.064	46.028	45.993	45.957	45.921	45.886	45.85	45.814	45.779	45.743	45.707	45.672	45.636	45.6	45.564	45.529	45.493	45.457	45.421	45.385	45.35	45.314	45.278	45.242	45.206	45.17	45.134	45.098	45.062	45.026	44.99	44.954	44.918	44.882	44.846	44.81	44.774	44.738	44.702	44.666	44.63	44.594	44.557	44.521	44.485	44.449	44.413	44.376	44.34	44.304	44.268	44.231	44.195	44.159	44.123	44.086	44.05	44.014	43.977	43.941	43.904	43.868	43.832	43.795	43.759	43.722	43.686	43.649	43.613	43.576	43.54	43.503	43.467	43.43	43.394	43.357	43.321	43.284	43.247	43.211	43.174	43.137	43.101	43.064	43.027	42.991
