0.097103	1.1242	0.768	1.1226	1.7954	0.78771	0.43805	0.77127	1.1383	0.43402	0.45111	1.8272	0.4353	1.1402	1.1322	0.43278	0.79389	1.13	1.7849	1.4562	0.77488	0.74384	1.798	1.1046	1.4443	0.76333	1.4375	1.7883	1.7915	1.4347	1.7867	1.0836	1.4494	2.1251	1.7936	1.4368	1.4637	1.8034	3.5118	2.1311	1.8055	1.7736	2.4631	2.134	1.7909	2.1166	1.1022	2.1155	1.8024	1.7881	2.4952	2.1134	2.8166	1.4649	2.1318	2.1437	1.8031	1.7899	1.1117	2.4774	2.8305	1.786	1.7867	1.8073	2.1483	2.1002	2.1208	2.1477	1.8304	2.4526	1.7781	1.7878	2.1431	2.8193	1.7591	1.7747	1.804	1.8096	2.499	2.1445	2.1451	1.8007	1.4352	2.1435	2.1418	2.4913	2.1657	2.1428	2.8386	1.4681	1.805	2.5162	1.804	1.7998	1.1378	2.53	1.8329	2.1664	2.142	1.8014	1.4842	2.1439	3.5235	2.8291	1.7984	2.4605	2.1099	1.8018	1.1125	2.1444	1.4601	2.1407	1.7999	2.4895	2.1386	1.4656	2.495	1.4792	2.155	2.1405	1.4624	0.76792	1.7986	1.7981	1.4748	1.8193	1.1287	1.8143	1.4599	1.813	1.1222	2.1593	2.1548	2.1504	3.1974	2.5079	1.8135	2.1567	3.1962	2.1518	2.5087	2.5081	1.8175	2.8395	2.5239	2.5072	2.7721	2.454	2.4336	2.7756	2.4576	2.1072	1.7668	2.4577	2.7736	2.7695	2.4292
1.9448	1.5904	1.6114	1.61	1.9369	1.5902	1.932	1.5951	1.5909	2.2968	1.9339	2.6262	2.2895	1.593	1.5917	1.9277	1.2624	1.9436	2.2722	1.2509	1.9113	2.6012	2.2765	1.9106	1.9248	2.279	2.2757	1.8911	2.6038	2.2633	2.2681	1.9175	2.2508	2.2778	2.2422	2.5881	2.9628	2.6124	2.9381	2.2636	2.6082	1.925	2.957	2.964	2.6134	1.9152	2.5885	2.9617	2.6036	3.6169	3.3054	2.2747	2.2742	3.3037	2.9556	2.63	2.6157	2.6112	2.9606	2.6188	2.9406	2.9638	1.9268	2.63	3.0235	2.3286	3.3508	2.6427	2.9757	2.3187	2.2968	1.9901	2.6442	2.6775	2.3325	2.3373	2.6328	2.6408	2.6239	2.317	3.3202	3.0057	2.2863	2.2972	2.9829	2.6362	3.3144	2.6803	2.6585	3.6643	2.6575	3.0057	3.3516	2.6335	2.983	2.3187	2.6594	2.6314	3.6608	3.3201	2.6777	2.6826	3.351	3.0162	3.7133	2.9855	2.6586	2.9843	2.6338	2.9831	3.3302	3.6908	3.3501	3.0095	3.0087	3.3319	2.645	2.668	2.6675	2.993	2.3149	2.2956	2.67	2.6582	2.6412	3.3581	3.0175	2.9931	2.6387	1.948	2.6411	2.6694	2.9912	3.018	4.0237	2.6429	2.326	2.6491	3.3548	3.0017	3.0136	2.6406	3.3414	3.017	4.0465	3.0159	4.078	3.3874	3.047	2.6939	3.3859	2.6954	2.355	2.6921	3.0332	2.6853	3.7264
2.6902	2.3511	2.0018	2.0009	2.0415	3.3772	2.3803	1.9922	2.6946	3.0417	3.0276	2.0286	2.3844	2.3366	1.9965	2.3818	2.7117	2.0341	3.0189	2.3392	2.3219	2.3499	3.0528	2.6756	2.6723	2.7027	2.3156	2.3516	2.6822	3.0217	2.6974	3.3769	2.3301	3.0274	2.6958	3.3668	3.7126	3.0237	2.6907	3.03	3.0255	3.0208	3.364	3.0234	3.3628	3.0436	3.7208	3.0264	3.3697	3.7191	3.3861	2.3305	3.045	4.0508	3.0202	3.3659	3.3666	3.0235	3.7366	3.0198	3.0453	3.3847	3.7165	3.3596	2.6313	3.3106	3.6262	3.3094	3.3086	3.2793	3.2962	2.9554	2.6148	3.2979	2.2796	3.9828	2.9521	3.3076	2.967	3.3114	2.9582	3.2938	3.3144	3.6502	3.6496	4.3316	3.3073	3.6444	3.3027	3.666	3.6442	4.6951	3.6483	3.9864	4.336	3.9892	2.9562	3.3141	3.3163	4.0058	3.3027	3.6645	3.6502	3.9858	2.9896	3.6843	4.3392	4.0011	3.6532	4.355	3.6521	3.6476	3.3131	4.3364	2.6317	3.985	3.9881	2.9698	2.6344	3.3012	3.2969	3.65	3.2993	3.9926	3.3393	3.3012	2.6205	2.9599	3.6469	2.9775	3.2993	3.3025	3.3155	3.3011	3.3143	3.3373	3.3367	3.3122	2.9766	2.9998	3.3393	3.6887	4.3782	3.6638	3.2995	4.339	3.7307	4.0815	4.4435	3.3792	3.3938	3.7196	3.7604	3.0663	3.0697	3.7432	3.4053
2.4974	2.8372	3.5249	3.5311	3.1965	2.8559	3.8853	2.8547	2.8543	3.544	3.5274	3.5434	2.8368	3.5507	3.5329	3.8667	3.5235	3.8838	3.8627	3.5369	3.1596	3.8525	4.2369	4.1953	4.5558	3.8624	3.4953	2.8244	3.5163	3.8578	3.8497	3.163	4.1808	3.5143	5.2341	5.2338	3.517	4.5427	3.1697	3.1689	3.8506	4.2035	3.5092	3.521	3.8566	5.2361	4.2056	3.8512	3.8583	4.2077	3.8572	3.5167	3.5175	4.547	3.8565	3.8635	3.863	4.2122	4.2078	4.211	3.8603	3.8597	3.5242	4.5763	4.905	4.5729	3.8636	4.2131	4.5562	3.8679	3.521	4.5503	3.5196	3.5189	3.8671	3.5341	4.5497	3.8727	3.8645	4.2214	3.8632	3.1662	4.5518	4.5449	3.5256	4.5514	4.5485	3.8717	4.5537	4.5608	4.884	4.5598	4.8955	4.5449	4.5371	4.9129	4.2223	4.2094	3.8825	4.2319	3.8562	4.5538	4.2342	4.5509	4.5627	4.5498	3.8829	3.871	3.5305	4.2073	3.8431	3.8799	3.1893	3.8601	3.5317	4.2088	3.858	3.8811	4.2306	4.1922	4.2056	2.87	3.8817	4.2402	4.5718	3.8812	3.8806	4.5699	4.2331	3.56	3.1879	3.5373	4.2304	3.536	3.8805	4.2336	4.5905	4.5723	3.8816	4.2484	4.2479	3.8973	4.9367	4.9362	3.887	3.8827	4.2342	4.9213	4.9071	4.5703	3.5398	4.2318	4.2312	4.2322	4.5543	3.8853	4.5588
4.1034	3.7852	3.7478	3.7475	3.7844	4.8001	4.1233	4.459	4.1154	4.805	4.1285	4.7806	4.4779	4.4777	3.7615	4.128	4.1281	4.4746	4.4634	4.0976	5.1504	4.4746	4.4636	4.0839	4.4307	4.4273	4.7978	4.8002	4.7968	4.0698	3.7664	4.7587	4.7962	3.762	4.4179	4.4513	4.1007	4.8034	4.4589	4.7943	4.4535	4.1025	5.4816	3.7644	4.4575	4.797	4.1027	4.4612	5.1407	4.8001	4.8034	4.1053	4.7947	5.4918	4.7974	4.7931	4.7925	4.1071	4.1064	4.4559	4.1089	5.1383	4.4615	4.4546	4.7721	4.7714	4.0869	5.4785	4.1035	5.1139	4.7733	5.1201	4.7719	4.7774	4.7705	4.7637	4.1317	4.7685	4.4406	4.4399	5.1117	4.7786	3.7402	5.1172	4.8002	4.436	4.7617	4.775	5.4559	4.4629	5.1424	4.7782	5.8314	5.1409	4.818	5.1399	4.7755	4.7751	5.8334	4.439	4.816	4.8153	5.1818	4.4742	4.8135	4.8131	4.7986	4.4582	4.4766	5.142	5.163	5.5084	4.4778	4.8173	5.5026	5.1559	5.5014	4.1207	5.163	4.8183	4.8216	4.8172	4.4727	5.1598	4.8066	4.8184	5.154	4.8208	5.1492	4.8247	4.4764	4.4835	4.1251	5.1621	4.4814	4.8045	4.4639	5.1556	4.8187	5.5132	5.4964	5.1619	5.5114	5.4946	5.8341	5.1598	4.8724	4.8606	5.2039	4.8571	4.5153	4.8638	4.8747	5.2005	4.8738	5.1997	5.2132
5.3404	4.3221	5.0057	4.3181	4.3213	4.3169	4.7016	4.6673	5.3532	5.349	5.0025	5.0062	4.6724	5.3512	5.0092	4.3672	5.7039	5.3589	5.3554	4.3181	4.6623	4.659	4.6954	4.352	4.9925	4.9915	4.9882	4.9826	4.9795	5.3293	5.0105	5.0014	5.3656	6.0552	4.641	4.9806	5.3637	4.6507	4.6724	4.9892	4.6708	5.3291	5.0143	5.3408	4.6498	5.333	6.0288	4.9882	4.9876	5.3371	4.6466	4.9775	5.3407	6.0302	4.9873	4.9891	5.6724	4.6341	4.6708	4.9806	5.3298	5.3382	4.9876	5.3331	4.5944	5.6211	4.9028	4.9261	5.9653	5.2746	4.9555	4.9271	5.6216	4.9034	5.2802	5.3038	4.2599	5.9683	5.2814	5.617	4.9262	4.9256	5.62	4.9293	5.2748	5.278	4.9275	5.3046	5.2765	5.6198	5.6431	5.275	5.261	5.6191	4.6138	4.9557	4.2751	5.9671	5.5978	5.6435	4.9291	5.6184	5.3069	4.9562	5.9718	5.6428	5.3045	5.9478	5.6411	4.9527	4.6123	4.9515	5.3037	5.647	5.6423	5.6419	4.9511	4.9504	4.9499	5.299	5.9887	5.2541	5.2996	5.9919	4.9549	5.2919	5.9899	5.6367	4.9486	5.6417	4.9448	5.6404	4.9497	5.3042	5.2912	5.6429	5.6361	5.3016	5.2885	5.294	4.9371	4.9364	4.6082	5.6443	5.6299	5.3018	5.6905	5.69	5.3758	5.689	5.3762	5.0243	5.7138	4.9896	5.6867	5.6854	5.6912
4.0226	5.3743	4.6844	4.7006	4.688	5.0499	5.7465	5.3798	4.3679	5.7314	4.7049	5.7449	5.3952	5.7457	6.07	6.4141	6.4172	5.4037	5.7352	6.4156	5.4059	5.725	5.7492	5.3958	6.0587	6.4192	5.718	5.389	4.6961	5.3835	7.101	6.385	5.3786	5.7221	6.384	5.0373	6.0724	5.7256	5.3787	5.0401	5.723	6.0683	6.0672	6.4	4.6962	5.7294	6.0688	5.7221	6.0616	6.061	5.3881	5.72	6.0594	5.7188	6.0583	5.723	5.7263	6.0795	5.7569	5.3707	5.7376	6.417	6.4002	5.3681	5.3625	5.3833	6.0788	5.7434	6.0788	5.742	6.0752	5.713	5.3862	5.747	5.0486	5.7544	5.4105	5.7633	5.7488	5.7481	5.7398	6.0791	5.7322	5.7378	6.077	5.7364	6.4286	5.3842	6.0738	6.4271	6.4127	6.7685	6.0855	6.0888	6.0845	6.084	5.7524	5.3905	5.7475	6.0908	5.4002	6.0895	5.3952	5.7322	6.0716	6.4112	6.0918	5.7476	5.747	5.75	6.7635	5.395	6.0859	5.0553	5.7431	6.4241	5.4008	6.764	5.3996	6.0864	5.396	5.7491	5.3808	5.3927	5.7433	6.4265	6.4083	5.7503	5.7322	6.0853	6.0846	6.4278	5.057	6.0826	5.3958	6.4251	5.7582	5.749	6.0882	5.7475	5.7469	6.0999	6.4255	5.7587	6.0844	5.4077	6.4424	6.1019	6.7914	6.0885	6.4457	5.4152	6.7947	6.1043	5.3962	6.0859	5.7631
5.6795	6.3834	5.3534	5.6933	5.693	5.6926	5.0021	6.0255	6.0252	5.3449	7.0724	6.3767	6.7231	6.0397	6.39	6.378	6.0284	7.0687	7.069	7.0657	6.4124	7.0653	6.0557	7.0761	7.0889	7.052	6.3928	6.04	6.0312	6.3846	6.388	6.7094	6.3681	6.3676	5.6647	5.3527	7.0559	6.7052	5.6682	6.3693	7.0522	6.3836	6.3601	6.0027	6.3513	6.0123	6.3555	6.3611	5.6644	6.3654	6.7049	5.6905	6.0075	6.6909	6.3503	7.088	6.7367	6.7237	6.0357	6.3529	6.3659	6.7291	6.3509	6.6964	5.7508	6.7801	6.0894	6.4427	6.0995	5.7513	5.7559	6.1194	6.4445	6.8111	6.1161	6.1002	6.1219	6.8074	6.0867	6.0898	6.4506	6.4436	6.4506	5.7637	6.4491	6.0947	6.4402	6.4472	6.093	7.1362	5.4118	7.1404	6.0999	6.4769	7.4827	6.7883	6.7916	7.1374	6.7866	6.4738	7.1685	6.4777	6.4773	6.099	6.7922	6.4756	6.0972	7.1645	6.1371	6.4569	6.7965	6.1109	6.4765	6.4598	6.4751	6.1247	6.1001	6.4647	7.1304	6.098	6.4715	6.4597	6.4753	7.1648	6.8054	6.441	7.1304	6.7796	6.1052	7.1607	7.4676	6.1161	6.7977	7.1547	7.8203	6.8034	6.4627	6.8059	6.4613	6.1144	6.4638	6.8044	6.4713	6.8031	6.4626	6.4659	6.7463	6.052	7.4316	6.4049	7.0944	7.0963	6.4034	7.4321	5.0302	6.4013	6.7432
6.4483	6.8121	6.812	6.4619	6.1291	6.1325	6.8358	7.1615	7.5118	7.1761	6.4866	7.5271	7.1773	8.2008	6.845	8.2014	6.8279	6.4958	6.4823	7.1855	6.8282	7.5287	6.8353	6.8382	7.525	7.5219	7.5028	7.15	8.1934	7.4885	7.8323	6.816	7.8216	7.8267	6.8185	6.7955	7.1348	7.1564	6.7995	6.8147	7.1376	7.5042	6.7954	7.1337	6.7922	6.4646	7.1294	7.8427	6.7883	7.1515	6.8149	6.8106	6.7923	6.4686	7.5081	6.1442	6.8605	7.8726	7.1933	7.8705	6.8146	6.8102	7.5372	7.1918	7.5322	7.1776	7.177	7.1802	6.8395	6.8312	6.8573	7.211	6.866	6.5365	6.5141	6.8609	6.1633	6.1675	6.8519	6.8512	6.5187	6.1637	6.1592	7.1923	6.8567	7.1799	6.5054	7.1908	7.5266	7.5437	7.1931	6.8365	7.1883	6.8477	7.1787	6.8534	6.8514	6.8548	7.8679	6.4998	7.8807	7.1924	6.852	7.5389	7.5298	6.8531	7.5285	6.852	7.5275	7.1906	7.2008	7.1755	6.5012	6.1606	6.8703	7.1923	6.8552	7.1908	6.5003	6.5032	7.2067	7.5382	6.5152	7.8809	7.1863	7.8848	7.2079	8.2233	6.5166	7.2059	6.869	6.847	7.2039	6.517	7.2025	7.5571	7.2103	7.5558	6.865	6.8643	7.2037	6.5167	7.5561	7.2053	7.8986	7.2133	6.1923	7.2271	7.579	6.8923	6.8881	6.5376	7.9171	6.8843	6.8838	7.2235	6.5331
7.8355	7.4953	7.1552	7.1549	7.4983	7.5117	7.5011	8.1955	7.4984	7.8604	7.847	7.8613	7.1814	8.5519	7.516	7.8563	7.8697	7.1898	7.5239	7.5304	7.5285	7.1852	7.8794	7.1961	7.873	8.22	8.1995	8.5368	8.194	8.5315	7.863	7.8606	7.5186	8.2003	7.8558	7.509	7.5207	7.8538	7.5192	7.5182	7.511	7.1761	7.5149	7.1736	7.506	7.1763	7.5147	7.8611	7.5206	7.8599	7.5195	8.1952	7.8583	7.164	6.8273	7.5221	7.2313	7.8861	7.8542	7.5199	7.2015	7.5125	7.5119	7.5173	7.1913	6.8406	7.5214	7.5585	6.5415	7.5571	7.2165	7.9223	7.2528	7.5961	7.5948	7.9353	6.5719	6.5408	7.2164	8.2596	7.555	6.1881	7.2275	8.2568	7.566	7.5654	6.5398	7.2329	7.5724	7.5718	7.5712	7.567	8.2602	6.8797	7.9055	7.5687	7.5696	7.9091	7.5722	7.228	7.9112	8.2544	8.2602	7.9094	7.5628	7.5561	8.2577	6.8702	8.5957	7.2559	7.5646	7.9037	7.9033	6.8788	7.9195	7.9015	7.9182	7.9229	8.2485	8.2714	7.5811	7.8964	7.9197	8.5853	7.5545	7.9177	8.2409	7.2416	8.9611	7.9203	7.2272	6.8652	7.2259	7.2376	7.5507	7.5501	7.5494	8.244	8.2571	7.2388	7.2381	7.5649	7.9281	6.8973	7.5629	7.2462	8.2728	8.6123	6.8856	7.5804	7.58	8.2757	7.5791	8.6086	7.5844	7.2378	7.5774
