-0.75252	-0.4015	-0.048225	-1.1312	-0.75753	1.022	-0.40075	-0.41382	-0.050679	-0.073251	0.27883	-1.1284	-0.78055	-1.4858	0.9918	1.0082	-0.061993	0.6433	0.62656	1.3578	1.3585	2.0611	0.9962	-2.9326	-0.78819	0.9966	0.28491	0.62205	2.0456	-1.1519	0.26296	-2.1994	-5.445	-3.6698	-5.8284	-2.5829	-1.8567	-3.671	-0.082326	-0.43549	0.27555	0.62928	0.62797	-1.5013	-0.7825	-2.5732	-1.1489	-0.76519	0.626	-2.5738	-0.76948	-1.4895	-0.76945	-0.76836	-2.5599	-0.76406	-1.8532	-0.78392	0.27591	-1.1262	-0.071333	-0.42951	-1.4974	0.28217	1.3426	-0.42509	1.7008	2.0692	1.3511	3.117	1.7056	1.707	2.7705	1.0009	2.3978	1.6984	3.115	4.5273	3.115	3.8206	2.7804	2.7795	2.7816	1.7022	2.0532	2.0666	2.4012	1.3883	2.7808	4.5328	2.3867	3.4658	2.7493	2.0924	0.29834	2.0691	0.99634	-1.4961	1.3521	2.0554	2.0415	-0.092813	-1.5032	-0.74065	2.4122	1.3574	2.0639	-0.41418	0.26091	-0.47379	-0.44602	-0.09298	0.99128	0.27187	0.61568	-2.2147	2.4017	0.9811	-0.11253	-2.5889	0.27975	-0.083987	-1.852	-1.4509	-0.73526
-0.63902	0.05123	-0.28946	0.41837	-1.342	0.065601	-0.28698	0.063703	0.77996	-0.66066	-0.99434	-0.29171	-2.0777	-0.65868	0.75231	1.4546	2.8868	1.8086	2.1736	1.4538	1.8067	1.4535	0.74934	-0.3018	-1.0389	-0.33358	1.8097	2.147	0.038066	1.8123	-1.7395	-4.6382	-4.6347	-1.0577	-3.2023	-2.4881	-2.8482	-2.4848	-1.7691	0.0095079	-0.69629	-0.34401	1.4291	-2.1234	-1.4114	-2.1015	-1.7303	-1.026	-0.31874	0.01369	-2.4212	0.034153	1.1009	-2.0814	-2.105	0.75548	1.109	-0.3258	-1.0332	-0.32094	2.1538	1.445	2.5137	0.38101	1.084	0.030381	-1.0062	0.053	0.052158	-0.31844	1.7898	3.9347	3.223	1.4595	0.054763	3.2262	2.1598	1.4692	2.5207	0.73208	1.8112	0.74278	2.1598	1.4531	0.019771	3.2147	3.2212	2.8555	1.812	5.331	4.6292	2.4943	-0.68464	1.111	1.0888	2.1521	2.496	0.029026	0.74595	0.037136	0.39692	-0.30819	-0.6833	-0.3172	-0.69283	0.023394	0.0079687	1.105	0.74059	0.73903	1.4258	-0.31763	2.5252	0.74171	1.4584	0.39457	-0.33598	2.8784	0.036596	1.0983	1.1035	-1.0341	-2.8212	-1.0343	0.37756
-0.52987	-2.3174	-3.0328	-1.2376	-3.7094	-1.2369	-0.52651	0.17933	-0.17785	0.18175	0.8908	-0.17794	-1.239	-0.54347	0.51941	0.52081	0.16688	1.2244	1.9377	0.87534	1.2231	1.5755	1.2225	0.51918	1.9304	-0.20477	-1.2824	-0.19747	0.15673	-1.255	-2.3264	-0.91007	-2.3478	-3.4439	-1.3044	-2.0072	-2.3724	-3.4298	-2.7225	-2.3546	0.13535	-1.9761	0.14297	-1.9927	-3.4005	-2.3282	0.16727	-1.6096	-1.5999	-2.3269	-1.2663	-1.2487	0.17413	0.52934	1.9441	-0.19625	0.16049	-0.91954	-0.54734	-1.2727	-0.91702	-1.2795	1.9382	0.85798	-0.19079	-0.88946	-0.19143	-0.21243	-1.9892	-1.2697	1.9238	1.9411	1.5804	1.5822	3.3459	4.3934	1.1727	2.9475	1.894	2.6023	1.5216	2.2503	0.4615	2.9539	3.9834	2.2514	1.8828	1.515	2.5826	3.3157	4.0021	1.186	-0.61706	1.5232	-0.60917	0.11038	1.5175	2.2537	0.11087	1.1737	-0.24725	-1.6638	-2.0048	-0.93264	-0.25091	0.80591	0.80845	1.1595	0.10903	-0.2526	1.1663	3.2906	1.1847	-0.25198	2.2344	0.11369	-0.23363	-1.6653	-3.8079	-0.97056	-0.61579	-0.93533	-3.4496	-1.2637	-5.58
-3.4383	-1.6675	-0.9518	-1.3086	-1.3037	-2.0154	1.1702	-2.0096	-0.24476	-0.96099	-0.60642	0.11244	-0.23876	-0.60202	-0.60504	0.094082	-0.97626	0.098001	1.8671	-0.97656	0.45019	1.5132	2.2185	2.931	0.45128	1.5133	1.4881	-0.6423	-1.6717	-0.96795	-1.6728	0.075559	-0.98022	-1.3313	-3.1105	-0.63761	-2.785	-3.139	-3.8579	-2.0672	-2.0559	-3.1267	-0.97742	-1.3314	-2.0528	-1.6995	-3.1196	-1.3164	-2.047	-2.0452	-0.63329	0.43372	0.46108	-2.0173	-2.0437	-1.3067	1.8794	0.46661	-2.4011	-1.699	-0.6352	0.78583	-0.63157	-0.63563	-0.63282	0.80995	1.5021	-0.6155	1.1273	0.76151	2.5713	2.2028	0.43846	0.44151	4.3238	1.8573	0.73301	2.5326	0.39749	2.4994	3.9138	0.056371	0.75767	1.474	1.4694	2.1375	2.8887	3.2441	1.1167	3.2401	2.1767	1.0749	2.8864	1.8297	0.77931	0.7649	0.060848	2.8939	2.1826	1.1321	1.8293	0.76713	0.058588	-1.007	0.76653	1.4972	-0.63901	-0.30188	0.40488	0.068182	1.4734	1.113	1.8209	1.4351	-0.28623	1.8426	0.76369	-3.4855	0.06035	-1.3439	0.074607	-1.6953	0.77423	-2.0676	-3.1803
-0.62229	0.43339	-1.6894	-1.6867	-1.6841	-0.27115	0.43581	1.1458	0.085778	-0.26741	-1.6897	0.78272	-0.62333	-1.3397	-2.0419	0.41924	0.42106	0.064754	0.41965	-0.63687	0.068773	1.1299	-0.28803	1.4812	1.1298	0.050854	0.4167	0.059389	0.059343	-1.3503	-1.0416	0.74135	0.41571	0.39077	-2.4161	-3.1803	-2.8103	-2.8245	-3.1398	-1.7162	-2.1026	-2.4178	-0.68169	-1.7338	-1.7466	-2.0611	-1.3787	-1.7069	-1.0084	-2.437	-1.6969	-0.62835	-1.0092	-0.99544	0.42284	-0.28035	-2.0532	-0.98053	-2.4001	-4.5569	-1.6928	1.4783	-0.997	-0.27429	-1.7008	-0.6342	-2.0802	-0.65762	0.42398	-0.6493	2.1544	-2.0509	1.1017	1.8043	4.3189	2.5313	1.7792	0.72095	1.0824	5.662	1.7732	2.8542	1.7916	2.8262	3.1836	4.2539	4.2536	1.7899	1.4266	2.4961	3.1918	-0.70094	1.0749	2.1296	1.7917	0.37052	2.4913	1.0837	0.71597	1.4289	1.0765	0.71529	1.0768	-2.0834	-4.9475	-3.5085	-0.66803	0.36355	-3.1654	-1.7529	0.018711	0.71776	0.012944	3.198	2.1261	1.4242	-0.66946	2.4971	-0.33705	1.0822	-0.34436	0.034774	0.74364	0.01029	-2.4702
0.13106	-0.57093	-0.53844	-0.18756	-0.18534	-1.6108	-1.6131	-3.4041	0.87157	1.2277	0.87624	0.52304	0.87381	-0.1908	-0.54875	0.1423	1.2066	0.85496	1.2052	1.5546	0.85817	0.14024	0.85908	1.924	-0.91548	-0.20366	-1.2616	-0.20484	-0.94231	-5.1871	1.1764	-0.58735	0.11757	1.1779	-0.94664	-2.037	-3.8092	-2.7254	-4.5281	-2.735	-2.7232	-3.0817	-2.3687	-0.96232	-3.0887	-2.0078	-4.1413	-2.7229	-0.93454	-1.2868	-0.22898	-1.9677	-1.6494	-2.3542	-1.2834	-0.59242	-2.3648	-1.6571	-0.93712	-0.93688	-1.6486	-1.6507	0.87195	-1.2864	-1.2928	0.48862	0.82376	0.11692	-1.304	-0.5924	1.8945	0.47908	1.5355	0.48968	2.9503	4.0126	1.8609	-0.63278	2.2334	2.9471	2.5868	0.43573	1.1461	1.8593	2.9385	2.9379	0.46207	1.5141	1.8766	2.9282	1.8594	3.289	1.4993	1.5142	-0.9611	0.45951	0.80766	1.8716	0.80752	-2.0243	0.45596	-1.3089	-0.95537	-0.24011	-2.0219	-4.1621	-2.381	-0.60917	-3.1088	-3.4702	0.095151	-0.25558	1.1587	-3.0898	0.45852	0.097801	-1.3172	-1.6704	-4.151	-3.0673	-1.658	-3.0898	-8.0788	-3.8037	-1.655
-0.63404	1.1327	-0.2822	-0.28503	0.42878	-0.63447	-0.28305	-2.0708	-0.29988	0.41112	0.42762	-1.6861	1.4903	1.4735	1.463	-0.66799	1.4617	-0.31748	-0.31739	0.39439	0.74556	1.4581	1.1133	0.41074	1.476	-0.65406	1.1213	-1.7082	1.1142	0.068656	-0.99922	1.1208	0.070138	0.75778	1.4844	3.2265	-2.8131	-3.129	-5.6647	-4.5902	-4.5898	-2.0792	-3.5155	-3.1613	-1.3861	-2.1006	-2.074	-0.99559	-1.6965	-2.063	-2.0796	-3.835	-2.4104	-1.0028	-0.64814	-0.98857	-1.3513	-2.0918	-0.30372	-1.0069	-2.0578	-1.709	-0.63611	-0.28234	-1.003	-0.32322	-2.4193	-1.3744	-3.8677	1.4593	-1.0218	0.39428	3.2463	2.1678	0.74837	0.045089	1.4502	0.024204	1.085	1.4644	2.842	3.9192	1.4535	1.4536	2.1557	0.74113	0.37749	2.4944	2.1569	1.4782	3.5706	2.8456	2.8425	0.37302	0.73005	0.39162	-0.64503	0.77165	0.77134	0.74423	-0.99997	1.4836	-0.99868	-0.33349	-0.67057	-2.0621	-2.7798	-0.28259	-2.4294	-2.4608	-1.0045	0.38824	0.41063	-0.6756	-1.0066	0.41305	-1.3532	-0.29794	0.74251	-1.348	-3.1218	-3.1545	-2.7692	-3.1272	-1.391
-1.1674	-1.5203	-0.45605	-0.81851	0.60007	-0.1041	-0.81655	-1.1747	-1.8804	0.23972	-2.2294	-0.45993	-2.5936	0.22716	2.3435	1.6404	1.2882	1.9885	2.3392	1.2851	0.93421	0.93464	0.57387	-0.12996	-0.12282	0.58207	-0.13661	0.21573	-0.47271	1.9832	1.6325	1.2819	-1.5346	1.2743	3.3869	1.6234	-2.2571	-4.4099	-4.3985	-5.1493	-2.6217	-4.7538	-2.6609	-3.7208	-1.9456	-2.2617	-1.9078	-1.5506	-0.84314	-0.83851	-1.528	-2.9648	-2.2513	-1.8991	-0.47592	1.6296	0.21183	-0.48416	-0.8493	-2.9719	-0.48247	-1.1948	-1.8894	0.2299	-0.12581	0.22307	-3.3145	-3.3408	-1.5692	0.93915	0.94179	-0.47682	-0.47353	1.9885	1.6444	0.58125	3.3762	1.6111	0.18479	1.9668	0.1966	1.2579	3.0296	3.0157	1.9606	1.9596	3.387	0.5946	1.6104	2.0075	2.3255	3.3738	-0.51255	0.90854	1.9621	1.2733	-0.46022	0.5952	1.2735	1.6577	-0.1405	-0.85298	1.6254	2.0106	-0.86545	-2.5965	-4.3797	-4.0075	-0.4658	-1.5319	-1.1636	-1.8759	-1.5181	0.59086	0.95254	1.6547	-0.11031	-0.4958	-0.10902	-1.1746	-0.80919	-3.339	-3.6943	-4.4229	-1.9184
-0.013669	-1.7671	-0.7033	-0.70235	-0.35185	-0.35192	-1.0512	-1.0537	-1.0567	-1.4142	6.8128e-05	-1.4245	-1.0641	-1.4256	0.35059	-0.36286	0.69889	-1.407	-0.36627	-1.0454	0.71972	1.3989	0.69739	-1.0696	-0.71817	1.747	1.0444	0.69394	1.0453	1.0453	1.0461	1.0378	2.0884	-3.224	4.2024	0.33942	0.32607	-0.36855	-3.9217	-5.3463	-3.2149	-3.2016	-5.3435	-4.6253	-2.5126	-3.2024	-3.2052	-1.791	-2.4793	-2.129	-2.8294	-2.8289	-2.487	-1.0789	-0.72513	-0.37472	-1.0685	0.34728	-1.0683	-1.8031	-1.7772	-2.1209	-0.71703	-1.0719	0.34387	0.34781	-2.853	-2.1556	-1.084	-0.70892	1.0512	0.70104	-0.7143	1.7541	-0.36337	-1.0574	3.1453	0.34562	-1.4489	-0.73623	1.396	-0.38346	1.7465	0.32887	1.7475	0.34697	-0.032978	-1.0706	1.0452	0.69358	1.4098	1.3968	2.1112	1.3976	0.69444	-1.0858	1.0317	-0.35485	-1.0856	1.0601	-0.3822	0.68966	2.0989	0.6871	-0.36345	-1.4275	-1.7913	-0.73025	-2.8137	1.0608	-0.025971	-1.0633	-0.71209	-2.1184	-0.025294	0.69132	1.0429	-0.3563	-2.4937	-0.3696	-1.4463	-2.1378	-3.2022	-4.6318	-5.6667
-1.0005	-0.64984	-0.28876	0.76468	-0.28831	-2.0509	-2.0515	-1.0023	-1.3629	-1.702	-1.0111	-2.0637	-2.0635	0.063108	-4.8824	-3.8269	-2.7582	0.40876	-0.29421	0.40839	1.8214	0.06981	-0.29492	-1.0076	0.055854	0.0568	1.4572	0.40786	1.0876	2.1504	2.1509	1.4504	1.4505	0.74746	4.2659	1.4601	3.2234	3.9252	-2.432	-3.4938	-5.292	-4.9295	-5.2883	-4.2198	-5.6374	-2.4471	-4.915	-1.3729	-2.0685	-3.1205	-7.7582	-4.5696	-4.2138	-2.442	-2.7783	-0.6594	0.39212	1.0953	-1.021	-0.68282	-1.3698	-1.7219	-0.66529	-0.65171	0.064797	-1.7172	-3.8623	-3.1391	-1.0255	-0.29994	-0.64803	-1.3472	-2.7634	-2.4211	1.1083	1.0957	1.1101	-2.4227	-2.068	1.0977	-1.3527	0.41135	-0.29361	1.0974	-1.0189	0.40255	1.8163	1.1102	0.058952	0.059437	2.1664	1.8193	2.8776	2.1738	0.052212	1.1116	-0.29305	-1.7236	-0.30848	-0.30487	0.3997	-1.0197	-0.30475	-1.0128	-1.364	0.047637	-1	-3.1045	-2.0509	0.062899	1.4747	-1.3358	-1.3347	0.77009	0.42019	1.1211	1.4827	0.75866	-1.0065	-0.29402	-4.1695	-2.7624	-4.9484	-4.8949	-3.8392
