65.05	65.04	65.03	65.02	65.01	65	64.99	64.98	64.97	64.96	64.95	64.939	64.929	64.918	64.907	64.897	64.886	64.875	64.864	64.853	64.842	64.831	64.82	64.809	64.797	64.786	64.774	64.763	64.751	64.74	64.728	64.716	64.704	64.692	64.68	64.668	64.656	64.644	64.631	64.619	64.606	64.594	64.581	64.569	64.556	64.543	64.53	64.517	64.504	64.491	64.478	64.465	64.452	64.438	64.425	64.411	64.398	64.384	64.371	64.357	64.343	64.329	64.315	64.301	64.287	64.273	64.259	64.245	64.23	64.216	64.201	64.187	64.172	64.158	64.143	64.128	64.113	64.098	64.083	64.068	64.053	64.038	64.023	64.007	63.992	63.977	63.961	63.945	63.93	63.914	63.898	63.882	63.867	63.851	63.835	63.819	63.803	63.786	63.77	63.754	63.737	63.721	63.704	63.688	63.671	63.654	63.638	63.621	63.604	63.587	63.57	63.553	63.536	63.519	63.501	63.484	63.467	63.449	63.432	63.414	63.397	63.379	63.361
65.003	64.994	64.984	64.974	64.964	64.954	64.944	64.934	64.924	64.914	64.903	64.893	64.882	64.872	64.861	64.851	64.84	64.829	64.818	64.807	64.796	64.785	64.774	64.763	64.751	64.74	64.728	64.717	64.705	64.694	64.682	64.67	64.658	64.646	64.634	64.622	64.61	64.598	64.585	64.573	64.561	64.548	64.536	64.523	64.51	64.498	64.485	64.472	64.459	64.446	64.433	64.419	64.406	64.393	64.379	64.366	64.352	64.339	64.325	64.312	64.298	64.284	64.27	64.256	64.242	64.228	64.214	64.199	64.185	64.171	64.156	64.142	64.127	64.112	64.098	64.083	64.068	64.053	64.038	64.023	64.008	63.993	63.978	63.962	63.947	63.932	63.916	63.901	63.885	63.869	63.854	63.838	63.822	63.806	63.79	63.774	63.758	63.742	63.726	63.709	63.693	63.676	63.66	63.643	63.627	63.61	63.593	63.576	63.56	63.543	63.526	63.509	63.492	63.474	63.457	63.44	63.423	63.405	63.388	63.37	63.353	63.335	63.317
64.957	64.947	64.938	64.928	64.918	64.908	64.898	64.888	64.878	64.868	64.857	64.847	64.836	64.826	64.815	64.805	64.794	64.783	64.772	64.761	64.75	64.739	64.728	64.717	64.706	64.694	64.683	64.671	64.66	64.648	64.636	64.624	64.613	64.601	64.589	64.577	64.565	64.552	64.54	64.528	64.515	64.503	64.49	64.478	64.465	64.452	64.439	64.426	64.414	64.401	64.387	64.374	64.361	64.348	64.334	64.321	64.307	64.294	64.28	64.267	64.253	64.239	64.225	64.211	64.197	64.183	64.169	64.155	64.14	64.126	64.111	64.097	64.082	64.068	64.053	64.038	64.024	64.009	63.994	63.979	63.964	63.948	63.933	63.918	63.903	63.887	63.872	63.856	63.841	63.825	63.809	63.793	63.778	63.762	63.746	63.73	63.714	63.698	63.681	63.665	63.649	63.632	63.616	63.599	63.583	63.566	63.549	63.532	63.516	63.499	63.482	63.465	63.448	63.431	63.413	63.396	63.379	63.361	63.344	63.326	63.309	63.291	63.274
64.911	64.901	64.891	64.882	64.872	64.862	64.852	64.842	64.832	64.821	64.811	64.801	64.79	64.78	64.769	64.759	64.748	64.737	64.726	64.715	64.704	64.693	64.682	64.671	64.66	64.648	64.637	64.625	64.614	64.602	64.59	64.579	64.567	64.555	64.543	64.531	64.519	64.507	64.494	64.482	64.47	64.457	64.445	64.432	64.419	64.407	64.394	64.381	64.368	64.355	64.342	64.329	64.315	64.302	64.289	64.275	64.262	64.248	64.235	64.221	64.207	64.194	64.18	64.166	64.152	64.138	64.123	64.109	64.095	64.081	64.066	64.052	64.037	64.023	64.008	63.993	63.978	63.964	63.949	63.934	63.919	63.904	63.888	63.873	63.858	63.842	63.827	63.811	63.796	63.78	63.765	63.749	63.733	63.717	63.701	63.685	63.669	63.653	63.637	63.621	63.604	63.588	63.571	63.555	63.538	63.522	63.505	63.488	63.471	63.454	63.438	63.421	63.403	63.386	63.369	63.352	63.335	63.317	63.3	63.282	63.265	63.247	63.23
64.865	64.856	64.846	64.836	64.826	64.816	64.806	64.796	64.786	64.776	64.766	64.755	64.745	64.734	64.724	64.713	64.702	64.692	64.681	64.67	64.659	64.648	64.637	64.626	64.614	64.603	64.592	64.58	64.569	64.557	64.545	64.534	64.522	64.51	64.498	64.486	64.474	64.462	64.449	64.437	64.425	64.412	64.4	64.387	64.374	64.362	64.349	64.336	64.323	64.31	64.297	64.284	64.271	64.258	64.244	64.231	64.217	64.204	64.19	64.177	64.163	64.149	64.135	64.121	64.107	64.093	64.079	64.065	64.051	64.036	64.022	64.008	63.993	63.978	63.964	63.949	63.934	63.919	63.905	63.89	63.875	63.859	63.844	63.829	63.814	63.798	63.783	63.767	63.752	63.736	63.721	63.705	63.689	63.673	63.657	63.641	63.625	63.609	63.593	63.577	63.561	63.544	63.528	63.511	63.495	63.478	63.461	63.445	63.428	63.411	63.394	63.377	63.36	63.343	63.326	63.309	63.291	63.274	63.257	63.239	63.222	63.204	63.186
64.819	64.81	64.8	64.79	64.78	64.77	64.76	64.75	64.74	64.73	64.72	64.71	64.699	64.689	64.678	64.667	64.657	64.646	64.635	64.624	64.613	64.602	64.591	64.58	64.569	64.557	64.546	64.535	64.523	64.511	64.5	64.488	64.476	64.464	64.452	64.44	64.428	64.416	64.404	64.392	64.379	64.367	64.354	64.342	64.329	64.317	64.304	64.291	64.278	64.265	64.252	64.239	64.226	64.213	64.199	64.186	64.172	64.159	64.145	64.132	64.118	64.104	64.09	64.076	64.062	64.048	64.034	64.02	64.006	63.992	63.977	63.963	63.948	63.934	63.919	63.904	63.89	63.875	63.86	63.845	63.83	63.815	63.8	63.785	63.769	63.754	63.739	63.723	63.708	63.692	63.676	63.661	63.645	63.629	63.613	63.597	63.581	63.565	63.549	63.533	63.517	63.5	63.484	63.467	63.451	63.434	63.418	63.401	63.384	63.367	63.35	63.333	63.316	63.299	63.282	63.265	63.248	63.231	63.213	63.196	63.178	63.161	63.143
64.773	64.764	64.754	64.744	64.735	64.725	64.715	64.705	64.695	64.684	64.674	64.664	64.653	64.643	64.633	64.622	64.611	64.6	64.59	64.579	64.568	64.557	64.546	64.535	64.523	64.512	64.501	64.489	64.478	64.466	64.454	64.443	64.431	64.419	64.407	64.395	64.383	64.371	64.359	64.347	64.334	64.322	64.309	64.297	64.284	64.271	64.259	64.246	64.233	64.22	64.207	64.194	64.181	64.168	64.154	64.141	64.128	64.114	64.1	64.087	64.073	64.059	64.046	64.032	64.018	64.004	63.99	63.976	63.961	63.947	63.933	63.918	63.904	63.889	63.875	63.86	63.845	63.83	63.816	63.801	63.786	63.771	63.756	63.74	63.725	63.71	63.694	63.679	63.663	63.648	63.632	63.617	63.601	63.585	63.569	63.553	63.537	63.521	63.505	63.489	63.473	63.456	63.44	63.424	63.407	63.39	63.374	63.357	63.34	63.324	63.307	63.29	63.273	63.256	63.239	63.221	63.204	63.187	63.17	63.152	63.135	63.117	63.1
64.728	64.718	64.708	64.699	64.689	64.679	64.669	64.659	64.649	64.639	64.629	64.618	64.608	64.597	64.587	64.576	64.566	64.555	64.544	64.533	64.522	64.511	64.5	64.489	64.478	64.467	64.455	64.444	64.432	64.421	64.409	64.398	64.386	64.374	64.362	64.35	64.338	64.326	64.314	64.301	64.289	64.277	64.264	64.252	64.239	64.227	64.214	64.201	64.188	64.175	64.162	64.149	64.136	64.123	64.109	64.096	64.083	64.069	64.056	64.042	64.028	64.015	64.001	63.987	63.973	63.959	63.945	63.931	63.917	63.903	63.888	63.874	63.859	63.845	63.83	63.816	63.801	63.786	63.771	63.756	63.741	63.726	63.711	63.696	63.681	63.666	63.65	63.635	63.619	63.604	63.588	63.573	63.557	63.541	63.525	63.509	63.493	63.477	63.461	63.445	63.429	63.413	63.396	63.38	63.363	63.347	63.33	63.313	63.297	63.28	63.263	63.246	63.229	63.212	63.195	63.178	63.161	63.144	63.126	63.109	63.091	63.074	63.056
64.682	64.673	64.663	64.653	64.644	64.634	64.624	64.614	64.604	64.594	64.583	64.573	64.563	64.552	64.542	64.531	64.521	64.51	64.499	64.488	64.477	64.466	64.455	64.444	64.433	64.422	64.41	64.399	64.387	64.376	64.364	64.353	64.341	64.329	64.317	64.305	64.293	64.281	64.269	64.257	64.244	64.232	64.22	64.207	64.194	64.182	64.169	64.156	64.144	64.131	64.118	64.105	64.091	64.078	64.065	64.052	64.038	64.025	64.011	63.998	63.984	63.97	63.957	63.943	63.929	63.915	63.901	63.887	63.873	63.858	63.844	63.83	63.815	63.801	63.786	63.772	63.757	63.742	63.727	63.712	63.698	63.682	63.667	63.652	63.637	63.622	63.606	63.591	63.576	63.56	63.545	63.529	63.513	63.497	63.482	63.466	63.45	63.434	63.418	63.402	63.385	63.369	63.353	63.336	63.32	63.303	63.287	63.27	63.253	63.237	63.22	63.203	63.186	63.169	63.152	63.135	63.118	63.101	63.083	63.066	63.048	63.031	63.013
64.637	64.627	64.618	64.608	64.598	64.588	64.578	64.568	64.558	64.548	64.538	64.528	64.517	64.507	64.496	64.486	64.475	64.465	64.454	64.443	64.432	64.421	64.41	64.399	64.388	64.377	64.365	64.354	64.342	64.331	64.319	64.308	64.296	64.284	64.272	64.26	64.248	64.236	64.224	64.212	64.199	64.187	64.175	64.162	64.15	64.137	64.124	64.112	64.099	64.086	64.073	64.06	64.047	64.034	64.02	64.007	63.994	63.98	63.967	63.953	63.94	63.926	63.912	63.898	63.885	63.871	63.857	63.842	63.828	63.814	63.8	63.785	63.771	63.757	63.742	63.727	63.713	63.698	63.683	63.668	63.653	63.638	63.623	63.608	63.593	63.578	63.563	63.547	63.532	63.516	63.501	63.485	63.469	63.454	63.438	63.422	63.406	63.39	63.374	63.358	63.342	63.325	63.309	63.293	63.276	63.26	63.243	63.227	63.21	63.193	63.177	63.16	63.143	63.126	63.109	63.092	63.074	63.057	63.04	63.023	63.005	62.988	62.97
