6.329	6.3273	6.3063	6.1199	6.6748	5.2569	5.2586	4.9076	5.2723	5.9783	5.6032	5.6008	5.2482	6.6592	6.3067	6.3046	5.2804	7.0588	5.9993	7.9232	5.9944	5.9932	7.0427	7.7586	5.988	7.7552	6.6919	7.2249	7.2737	7.3406	6.6996	6.4847	7.6822	7.3367	7.0493	6.6975	6.6962	6.359	6.7127	6.3602	6.0085	7.0737	5.6607	5.6602	6.0056	7.4166	6.0169	6.35	6.6661	6.3811	6.7307	5.6509	7.0613	5.3121	5.6875	7.5873	7.1251	6.0227	7.2603	6.7372	6.3842	6.7327	6.7059	7.0786	6.7013	7.0734	6.0182	7.068	6.7327	8.1415	6.7033	6.6938	5.8906	8.3311	6.4191	5.919	6.7743	7.0565	7.7352	5.6513	7.0624	7.3968	7.3953	7.4177	5.9799	8.0916	7.052
6.0724	6.421	6.0682	5.3683	6.0641	6.7111	6.0983	5.7216	4.3174	6.4363	6.0844	7.5332	6.7754	6.8757	6.4532	6.7749	6.4062	7.1312	5.3821	7.043	6.4156	7.1254	6.7628	7.122	7.8214	7.1426	7.9672	6.0913	8.1897	7.1552	6.2648	7.4441	7.5859	8.2019	7.8641	6.4504	7.1609	7.1457	8.2097	6.7986	7.1746	6.096	6.4457	7.1725	7.8551	6.4421	7.8689	7.7092	7.7591	7.0056	7.1634	7.5129	7.6687	7.7401	7.5718	6.0924	7.4963	6.783	7.4917	6.8202	7.1544	8.5537	7.8504	7.5216	7.1446	5.3969	7.5138	7.1605	6.7971	7.506	7.1706	6.4565	7.1895	7.6632	6.4542	6.8033	7.1622	6.4489	7.1583	6.4452	6.1035	6.809	7.512	7.5106	7.5089	7.5135	6.7951
5.4374	5.0845	6.5015	6.4931	6.1303	6.1289	5.5821	5.7742	7.8844	5.438	6.1371	5.7844	6.4937	6.5755	6.0436	4.7222	7.2806	6.8135	5.7674	7.1813	7.711	6.1303	7.5269	7.5392	7.2063	7.4878	7.5344	6.4816	7.5316	6.8472	8.0262	7.3866	7.1875	7.543	7.8923	7.1842	7.533	6.8314	8.5922	7.1978	7.1968	5.807	6.8443	6.8433	7.9167	7.9151	6.5116	7.98	7.6648	7.2268	6.8501	7.7613	8.3724	7.6427	7.2014	8.2774	6.863	7.1947	6.8421	7.5407	7.2215	6.8524	7.9015	7.5488	6.8287	8.6047	7.5246	7.8724	7.1692	6.8395	7.1817	6.9818	7.5611	6.4739	7.5236	6.8214	7.193	8.6028	7.1893	7.5378	8.2234	7.201	8.2606	7.1979	7.2005	7.1949	7.5436
7.3737	7.5775	6.4339	6.7827	6.7808	5.4287	6.4266	6.4083	5.6951	6.4222	6.4205	6.7692	6.441	5.6096	6.7636	6.682	7.0573	7.461	7.8402	7.4956	8.2962	7.5759	9.1274	9.9867	9.3244	8.219	8.1983	8.5472	7.4846	7.8437	7.8604	8.5595	7.8577	7.1458	7.4988	7.4975	7.4964	7.1449	7.4903	7.4929	8.2207	8.5701	6.8029	7.5026	7.5288	7.5273	7.6964	8.8747	8.1685	7.8813	8.2483	8.6151	8.2576	7.6886	7.6852	8.3645	7.8248	7.935	8.2453	8.2293	7.53	8.6066	7.9034	7.9007	6.871	6.5179	7.8931	7.2134	7.5613	7.9193	7.9175	7.6695	6.7221	7.9281	7.1889	6.4864	7.2116	7.5602	7.8928	8.5908	7.5282	7.9042	8.603	7.1901	6.1308	8.9486	8.9884
7.7013	8.7055	7.3398	7.8031	7.5515	6.0581	6.0227	5.7033	6.753	6.0691	4.9985	8.177	8.1749	8.2319	7.0789	6.5565	6.3794	7.0774	7.4356	7.7812	8.5075	9.5196	8.1342	9.4049	8.2012	9.0647	7.9358	7.1021	7.0762	7.7855	7.4758	6.7638	6.4156	7.4724	7.821	9.0535	7.1603	7.0448	7.1059	8.516	8.1632	8.1211	5.0131	7.4815	7.8301	7.829	6.4199	7.3077	7.1168	7.4761	7.843	7.8409	7.8392	7.1505	6.4473	8.1834	7.5893	6.09	7.4992	8.1978	7.4946	9.2716	8.5588	7.8559	7.1356	7.1404	7.1305	7.1281	8.5432	7.8343	7.8324	8.3139	8.4196	8.1936	7.1305	7.8396	7.1266	7.1287	7.8373	7.121	7.8339	8.1994	6.4303	8.8968	8.1948	5.724	7.8406
8.2298	8.79	8.6393	7.7373	7.5477	7.5576	6.1676	7.9811	6.1639	7.5915	8.6505	7.9379	6.8853	6.481	6.1452	7.5806	7.2113	7.91	4.3975	7.2237	7.5218	8.1879	8.8975	6.8663	5.8171	6.3937	10.077	9.5807	9.0402	8.5581	8.6484	7.9365	6.8843	6.5364	6.8619	8.1553	7.7828	7.2427	6.8907	7.9402	7.8066	8.7424	8.3043	8.3029	7.5844	7.5996	8.4153	6.5191	8.6554	8.6372	8.654	8.292	8.2035	6.1895	7.5849	7.2463	9.3416	8.2927	8.6505	8.9849	8.6323	6.8998	7.5983	7.5957	8.2936	8.6515	8.2882	7.2288	6.516	7.5741	8.2732	7.5876	7.5855	6.8827	7.5814	8.6408	7.2313	6.8753	7.2277	8.633	7.9213	8.6505	8.9993	8.9976	8.6457	8.284	7.2314
7.4795	7.1276	8.5372	8.1853	7.1365	7.2656	6.3667	9.8458	8.4663	8.2052	7.8431	7.4909	8.1998	8.1977	7.78	8.2087	7.5596	6.0621	6.7889	7.838	7.6065	8.1946	7.8326	8.5413	7.4183	7.4774	6.8089	8.3297	8.5109	9.7287	9.9547	8.6838	8.2289	7.3792	8.5503	8.8242	8.9249	7.1657	8.225	7.9777	9.7033	8.4879	9.1068	8.8566	7.1673	7.5227	9.282	8.93	8.5784	7.5277	8.2364	9.4264	8.232	5.7513	8.2277	8.5758	7.1561	8.5713	8.5626	8.2103	8.9265	8.9236	8.221	7.8581	8.9162	6.4761	9.2615	8.5825	7.5194	8.5778	7.5325	7.1796	8.589	9.2874	8.5847	8.2331	7.8707	7.5188	8.2308	8.2292	7.5174	8.2428	8.9422	8.5902	9.6493	8.9373	9.6456
9.1969	7.8902	7.6744	6.2839	6.6106	7.5597	8.0759	9.0771	10.132	7.5161	8.3816	8.0293	8.0276	5.0976	8.598	7.1206	5.3807	6.5792	7.6385	7.6362	8.2353	6.5718	7.6306	6.4749	6.9967	6.5782	8.3247	6.9256	6.9421	6.1348	9.1485	8.9059	9.7529	8.6012	8.0887	6.6057	7.3052	8.6172	7.9637	8.4185	8.0278	8.3763	8.3752	9.6761	8.372	8.3707	8.0223	9.0812	8.7378	8.7357	9.4439	8.031	9.0893	8.3767	7.962	7.6717	9.0801	9.0783	7.999	8.0149	9.0733	9.0703	8.7084	8.7056	7.2922	8.701	8.3477	8.0292	7.6768	7.3313	6.9791	8.0374	8.7358	8.3837	8.0314	8.7302	6.2502	6.9487	7.6574	8.0065	7.6719	9.4309	9.4296	9.0775	9.4261	9.4247	8.9752
9.5105	8.5181	8.0979	8.5077	6.3491	8.2003	7.4181	7.7954	9.2871	8.4884	8.4531	7.9804	8.2361	8.4169	7.5775	7.0748	6.7208	7.4524	8.1513	7.446	7.4472	8.5056	7.8017	7.5813	7.4052	7.0514	7.0499	7.767	7.0649	7.7641	8.8232	8.4714	8.1098	8.4688	6.9201	5.6772	8.1374	8.5143	8.5128	8.1514	9.2102	9.2087	8.7138	10.085	8.8541	6.7351	8.0605	7.8108	8.8694	8.5168	8.1543	8.5125	8.51	7.0971	7.4132	7.9079	9.3666	8.5103	8.8582	8.665	8.8541	8.1412	8.4994	8.4967	8.4943	8.1322	7.432	7.7805	8.1639	7.793	7.0908	8.499	8.8474	8.135	8.4933	8.1314	7.4326	8.1314	8.4897	7.7951	8.5038	9.2023	8.5007	9.8994	9.5477	8.4958	7.8484
8.5885	8.027	5.6421	6.7623	7.0337	8.3299	8.0118	8.2748	6.7707	8.6771	8.0295	9.1874	7.8162	7.8221	6.4028	6.7697	7.1371	7.4856	7.4839	8.1926	8.1905	8.0831	7.7872	6.7745	6.4302	6.4528	8.2122	7.5003	8.909	8.2073	7.8559	7.8541	7.4924	6.7938	6.4385	7.6572	7.1577	8.2208	8.7693	9.7567	10.102	9.3862	7.753	6.4662	6.8288	9.6487	8.2548	8.9533	8.2507	8.9486	8.5963	8.5597	9.5891	8.2395	7.5101	6.8737	9.2071	7.8816	8.5022	7.8774	8.2254	7.8728	8.5713	5.4102	7.8791	7.8768	8.9245	7.2653	8.2372	8.235	8.9333	7.5204	8.2288	8.927	8.2249	7.6068	7.7437	8.2969	7.5283	8.5874	7.8855	8.2338	7.8823	9.2811	8.2291	7.5171	7.5086
7.7454	5.8784	6.8798	7.689	6.3211	8.4184	9.0269	9.1329	9.0107	8.3834	8.1259	6.1333	6.2969	6.3132	6.662	6.6605	6.9684	8.7272	7.6752	7.3232	8.6123	7.3936	6.5248	5.9468	7.356	6.6233	6.9928	7.3516	7.3498	8.3986	7.6972	8.3954	6.2856	5.9338	5.9505	5.949	8.0587	8.0572	9.105	8.7603	10.376	8.8945	8.64	8.518	8.4183	7.7164	8.4144	8.0626	8.4105	8.7582	7.7371	8.0537	6.6358	6.6515	7.3775	7.9649	8.0901	9.4816	8.7691	8.7673	8.0649	9.123	8.0609	6.2905	6.5487	8.2927	8.3325	7.7193	8.8371	9.1148	8.4026	8.0503	6.6407	6.172	6.0136	8.1505	7.8478	8.1197	8.0584	9.1175	8.4057	9.114	8.0524	8.0535	6.6413	7.3498	8.4159
