7.7454	5.6596	6.712	7.1333	5.7349	7.5376	6.8875	5.4019	8.1929	8.1343	7.4858	5.6901	6.2969	6.3132	6.662	6.6605	6.9684	8.7272	7.6752	7.3232	8.4385	6.7302	6.0231	5.9468	7.356	6.3672	6.9928	7.3516	7.3498	8.3986	7.6972	8.3954	6.2856	5.9338	5.9505	5.949	8.0587	8.0572	8.5746	7.2279	8.3113	7.8855	5.7353	7.1704	8.4183	7.7164	8.4144	8.0626	8.4105	8.7582	7.4592	8.0537	6.3908	6.6515	7.3775	7.4883	6.8637	9.4816	8.7691	8.7673	8.0649	9.123	8.0609	6.2905	6.3686	7.1676	7.182	7.1989	8.5195	9.1148	8.4026	8.0503	6.6407	6.0119	5.6829	7.5131	7.4801	7.8134	8.0584	9.1175	8.4057	9.114	8.0524	8.0535	6.6413	7.3498	8.4159
7.554	6.8697	6.5081	7.6396	8.7065	7.6837	6.98	8.0131	8.0947	5.9525	5.9683	7.0286	7.3111	7.2946	7.2075	7.5562	6.9657	6.3257	6.9757	6.15	5.5568	6.6498	7.224	7.9225	6.8705	7.9193	7.5679	7.216	5.8038	5.113	7.5998	5.8455	6.8486	6.1365	6.1348	7.544	8.2427	8.6012	7.8895	6.8405	6.999	6.6376	7.999	8.9638	9.3118	9.3849	7.6816	7.0139	7.3418	7.541	6.2473	7.2192	7.9351	8.9933	8.6409	8.0679	7.7711	8.2743	7.5718	6.8698	5.8199	7.9288	7.927	8.2919	8.7342	7.0562	8.461	9.4823	8.7033	8.2779	7.9258	6.9041	7.402	6.6752	7.7324	8.4291	9.4117	8.6241	8.6223	9.3211	7.9089	5.7987	6.8581	8.2742	8.6326	8.6309	8.2691
6.379	7.7882	5.6483	7.4075	7.4234	8.122	8.1202	8.1667	7.8877	7.2581	7.9145	8.9534	4.9497	6.8201	6.0252	7.5646	6.935	5.5214	7.168	7.8164	7.9235	6.1905	5.6931	6.0601	7.1192	7.8179	8.8767	7.1146	6.7627	7.5476	6.4979	6.7574	5.4208	5.3458	6.4131	8.8824	7.8205	8.1692	6.7673	8.5265	7.5299	7.9992	7.8118	7.4923	7.5085	7.2664	8.3444	6.617	6.9736	7.254	7.8462	7.4941	8.192	7.1319	7.1473	7.2901	8.9035	8.1914	9.5997	9.2476	7.8353	8.1833	8.6014	6.7611	7.4591	6.5791	7.9379	8.8796	7.817	8.165	8.8734	9.0106	5.8613	5.9078	6.8787	7.574	7.8227	8.8815	9.58	8.1681	8.5266	8.875	8.5234	7.4613	7.1321	7.1305	7.8463
6.8471	6.5028	7.5617	7.5601	7.2084	7.907	7.5548	7.903	7.2009	8.2493	5.789	6.5057	6.8638	6.9483	7.3237	7.6436	6.9306	8.2535	6.8026	6.4408	6.5748	6.8939	6.8171	7.866	7.8647	8.5734	9.2719	7.5095	6.8696	7.1558	6.8167	7.1834	7.1817	6.8297	8.2289	7.8769	8.5856	7.5241	7.1724	7.1708	6.5579	6.214	7.5569	8.9655	8.2532	8.2511	8.0347	6.9807	8.028	6.8425	8.241	7.1711	7.5369	8.2348	7.8824	8.7159	7.5276	7.8759	7.874	8.222	8.2203	7.5992	6.9845	8.088	7.6733	7.4454	6.5756	8.9546	7.8924	8.2405	7.5882	6.3376	6.9859	6.8533	5.8945	8.2502	8.9589	8.6069	9.6559	8.6037	7.892	5.4321	7.1912	7.2068	8.2555	8.2539	8.6123
8.2255	8.2238	7.1718	7.1731	6.8289	7.8877	7.5355	7.8839	8.5823	8.2301	7.878	7.2544	6.228	7.5674	7.5218	6.8097	7.2746	8.2367	7.1844	7.1828	7.5315	7.5298	7.178	6.8095	6.476	6.8244	7.1827	8.0508	7.718	7.5277	8.5764	7.8745	7.5227	6.4731	7.2003	7.1987	8.2475	7.8962	8.5949	9.3034	7.8913	8.2394	7.1871	7.8856	6.8341	7.9788	6.8301	8.8333	7.3522	8.408	7.3179	7.8802	7.8782	6.478	7.1861	7.2016	7.8996	8.9579	8.5962	9.3665	9.3022	8.6641	8.4294	5.5685	5.5637	7.6819	8.9491	7.186	8.5852	7.1825	8.2834	8.0362	7.6155	7.6018	6.6226	5.9193	6.8509	7.5593	8.6084	8.6065	7.5545	7.553	9.3119	7.5498	7.898	7.8793	7.5447
8.208	8.2064	7.4944	6.7924	7.4913	6.4621	7.1781	7.8866	7.1745	6.8221	7.5884	8.3375	8.6492	7.1652	6.8132	6.7943	7.4906	7.4888	8.1972	7.8456	7.1338	7.8423	8.5412	6.4286	6.7771	7.4791	7.6513	7.6675	9.0224	7.8504	7.8487	7.8469	8.1955	8.5437	5.714	6.4227	8.2002	7.4887	8.2751	8.2723	7.9505	8.1915	8.5399	7.1277	8.1857	7.1235	6.1017	8.0143	7.6682	8.6471	9.2651	8.9128	7.8605	7.858	8.2063	7.1368	6.8016	7.1497	7.5889	9.0673	9.368	6.9177	7.2886	5.8927	7.2658	7.4834	7.4949	7.1593	7.5082	8.5665	7.5046	7.5029	7.5011	8.2101	8.6413	7.9946	6.4373	7.4858	7.5017	8.9102	8.5587	8.2071	8.5552	9.2541	8.9021	8.2003	7.4882
8.1769	7.1245	8.5844	7.1214	7.4699	5.7104	6.7589	7.4854	7.4837	6.4209	7.1293	8.1783	8.5366	7.8245	7.4725	6.0533	6.7312	7.458	7.4563	7.4548	7.4532	7.4514	8.1501	6.7381	7.7969	7.4449	7.7934	6.0418	7.451	7.7995	7.0974	7.7964	8.1445	7.4426	6.7305	7.4394	8.1381	7.4576	7.1053	7.4535	6.4861	7.2085	8.1487	8.507	8.1447	8.1428	8.501	7.806	8.1876	7.8355	7.8335	7.1309	7.4793	7.8879	7.8253	7.8231	8.2898	7.8188	7.8178	5.4874	8.6701	7.685	5.5168	7.6248	8.1553	8.1537	8.1521	7.4496	6.778	8.5467	7.1344	7.8333	7.4813	7.8301	8.6241	6.5917	8.5353	6.7623	7.8149	7.8301	7.4786	7.4769	8.886	8.5344	8.1723	8.1704	9.5793
8.0987	8.0971	8.0957	8.4443	6.6815	6.6733	7.7387	7.3699	7.3858	7.3838	7.7418	8.0901	7.7382	7.0261	7.0243	8.0833	8.4014	7.3392	8.0658	7.0072	7.7159	7.3541	7.3523	6.6503	7.3492	7.7078	6.295	7.344	7.3737	7.7324	6.6695	6.668	7.0167	7.3652	8.4244	7.0115	7.3599	7.7187	7.3566	5.6111	5.3502	6.8951	8.0809	7.3689	7.0163	6.664	7.7229	7.0102	7.392	7.024	8.1161	7.815	8.1952	7.9585	7.5941	7.5695	6.5567	6.8263	7.7496	7.1441	8.677	6.2916	8.5892	7.7405	8.0888	9.1477	7.3751	7.0225	7.371	7.3626	7.7385	8.0868	8.7856	7.0227	7.8619	8.9421	7.5875	8.5407	6.732	7.7068	7.0119	7.3604	8.7695	7.7174	8.4159	8.7645	8.4126
7.2298	7.9288	7.9237	7.2249	7.5738	8.6328	7.5702	7.9184	6.1554	6.1708	7.2297	7.2279	7.2295	7.5781	7.9268	8.285	8.2533	6.1734	7.5392	6.855	7.9479	8.3062	6.8935	7.943	7.2406	6.1779	6.5003	7.5857	6.5331	8.3107	7.2119	8.621	6.8946	7.5569	7.2051	7.9035	7.2013	7.64	7.2216	7.8964	6.8851	6.2376	6.8817	8.9908	7.9282	8.6367	8.2845	6.8712	7.9204	6.6081	7.3598	8.057	6.6983	6.0406	8.1093	7.4234	7.0895	8.6533	6.5402	7.5885	5.6083	8.0769	6.8736	7.9229	7.2204	7.9194	7.9175	7.229	6.166	7.2248	8.621	7.2385	6.8864	6.1608	7.3527	7.9328	7.7524	7.0487	7.798	7.7034	7.5879	6.9026	7.2373	7.9501	7.248	8.6568	8.6552
7.4015	6.3385	7.0478	7.3902	8.0889	6.6766	7.0484	7.3831	8.0953	7.029	7.0583	7.0565	7.7549	7.7532	7.0511	6.6891	6.667	6.3148	7.3741	6.325	6.3276	6.6762	7.749	5.9721	7.7457	7.0435	6.3148	7.0401	8.0891	6.6598	7.4032	6.3242	7.7334	7.3813	7.3797	7.3778	7.4968	7.5269	6.5009	7.1381	7.3867	6.8521	7.0459	8.4451	7.7423	7.7408	8.7992	8.0867	6.6737	7.7328	7.5061	6.502	7.5788	5.8745	6.8534	6.8305	8.4299	7.381	7.7259	5.9652	7.3721	7.0238	6.3286	6.3271	7.0356	7.034	4.9061	7.0302	7.0286	6.6797	7.7255	7.4043	7.0386	5.2887	7.0492	7.7483	7.7464	7.7447	8.0935	7.0406	6.6826	8.7987	7.757	8.4558	8.8147	8.4525	8.1006
8.0649	7.7095	7.0013	8.4108	8.0587	7.707	6.9942	7.703	6.6438	6.6421	7.3643	7.3664	8.0614	7.7129	6.2964	7.3593	6.9671	7.6756	7.3236	8.0227	5.9259	7.3361	8.0489	7.3469	6.9847	6.9831	7.3414	6.6327	6.9778	6.9798	6.2909	7.3506	7.7028	7.3504	7.4346	6.8321	5.8498	5.8462	6.4459	6.7474	6.8358	4.7026	6.9908	7.1124	6.8041	7.3594	7.3577	8.0562	8.0541	6.37	8.1846	7.1794	6.1385	6.1148	7.4443	6.9798	5.5796	6.6256	6.2733	6.9728	6.9749	7.3306	6.9852	7.3475	7.6962	7.3442	6.6314	7.3407	6.9785	6.9765	6.2738	7.3334	5.9372	7.3712	7.7196	7.3681	7.7163	8.065	7.7133	7.3607	6.6624	7.3578	8.0736	7.7356	8.0838	8.0824	8.7809
7.4625	7.8213	6.7146	7.4577	7.4559	6.7472	7.1021	7.8106	5.6429	7.4471	6.7613	7.8206	6.0571	8.1613	6.7544	6.0449	7.4354	6.7326	6.7311	6.0284	6.3944	6.7433	6.041	6.7245	6.3717	6.7204	5.7309	6.4723	6.7147	7.4183	7.4301	5.6659	7.08	7.4283	6.8638	5.2052	5.9027	6.8593	5.1099	5.7626	7.5358	6.7436	7.0785	6.0253	7.4391	7.0873	7.4354	6.4445	7.5284	6.9017	6.6112	6.1639	5.4334	7.0923	7.8008	7.4384	7.4362	7.7952	7.7935	7.4319	7.4308	7.7891	7.0936	7.8064	7.0941	5.6769	6.7397	6.3878	8.148	6.418	5.6718	6.381	7.4472	6.0784	7.1274	7.837	7.4748	7.8336	7.4719	7.8301	7.1179	6.065	7.1151	6.7634	7.8221	7.1097	8.1686
7.159	7.5081	7.156	7.5051	6.0772	6.8044	8.2109	6.801	6.0843	6.7932	6.4582	7.1609	6.8085	7.5078	6.4545	7.1533	6.411	6.1631	7.2693	6.0763	6.4218	7.1206	6.7828	6.0565	6.0544	5.207	5.4997	6.7742	7.1227	5.0751	4.819	7.5896	6.7825	7.8454	5.842	6.1039	5.4001	4.6631	6.0745	6.0721	6.8223	5.3823	6.8185	6.8167	5.3794	6.8134	6.7849	7.1593	6.2524	6.267	6.8771	6.8186	6.4659	6.4376	7.1367	7.1348	7.1332	7.5163	5.7518	6.4277	6.0998	6.4759	5.7626	5.7269	6.8212	7.1697	7.5181	6.8159	7.1642	7.8633	6.8108	6.475	5.7624	6.1117	5.759	6.8036	6.1062	6.1049	6.4613	6.4458	6.8087	6.0822	6.4575	6.4557	6.4543	7.5172	7.5154
7.3678	5.9403	6.3032	6.6521	7.0113	7.2165	4.712	7.7106	6.2929	5.9563	6.3099	6.0295	6.3997	5.2423	7.7142	7.0079	5.9193	5.0112	5.4793	5.9308	6.6307	6.2922	5.5759	5.2123	6.2871	6.3635	5.582	5.9314	5.2177	6.2619	4.9985	5.9251	6.0524	3.9829	5.3739	5.9171	6.9772	5.9135	5.9124	5.5599	5.9256	6.2979	7.0073	5.9201	6.269	6.641	6.6388	5.5852	6.2844	5.2209	5.9509	5.9446	6.2982	7.0025	7.3555	7.0036	6.6421	5.2243	6.2918	6.2903	6.2892	6.6516	6.3028	5.9468	5.9485	5.9433	6.6461	5.9432	5.9351	5.2278	4.8755	7.0152	6.6458	6.2942	5.6145	5.2292	5.9391	5.9375	5.9352	6.9961	6.994	5.9473	7.031	5.9434	7.7287	6.6647	7.0235
4.9967	6.3919	5.3447	6.0546	5.6922	6.1815	6.5646	6.0346	5.6866	6.7496	6.3974	5.8156	6.5287	6.3921	5.7478	4.0962	6.4986	4.9817	4.2935	5.341	5.3387	7.1063	6.3983	5.3337	5.6824	5.6812	5.3324	5.4449	6.3911	6.7565	6.4042	6.4024	6.0502	6.3988	6.7476	6.7458	5.6821	4.9788	6.3901	6.0545	5.6921	5.6903	6.7547	4.9853	5.3366	6.0469	4.9824	5.683	6.3959	7.4722	5.3465	5.6914	6.7556	5.6916	5.6902	6.0497	5.336	4.6297	5.3301	6.7622	5.3473	4.6608	6.0599	6.0585	5.6957	4.6552	5.7052	5.7037	6.0488	5.6817	5.7154	5.3493	6.4238	6.0712	5.709	6.0684	6.4174	6.7666	6.0635	6.7626	5.7193	6.7757	5.3686	5.3595	6.7746	5.7096	6.4194
