6.9672	6.999	8.0593	8.4076	7.3544	7.7104	8.4127	6.9755	5.9233	8.0611	8.4097	6.9957	7.6926	8.7277	8.0314	7.6967	7.3337	6.9741	8.0331	7.6939	8.0421	6.6113	8.0238	6.9573	7.3415	7.3294	8.0439	6.2635	7.6736	8.7233	8.0369	8.0187	8.3672	7.6635	7.6577	7.3235	6.9613	9.0654	7.3009	8.3503	8.6988	7.2946	8.3445	6.5908	7.6979	7.6551	6.6355	7.3444	8.3497	7.3399	8.0391	7.6865	7.6845	6.2972	8.047	8.0456	6.6454	6.981	7.7041	6.6416	8.4017	9.1111	8.3854	6.9712	7.6834	7.6872	8.736	9.0943
9.1933	7.8139	7.4615	6.7225	7.8085	7.8063	7.8118	8.5139	8.489	7.438	8.1364	8.8713	8.4828	9.2177	7.4112	8.483	7.434	7.1108	8.1364	8.118	8.8424	7.0782	7.4101	8.1084	8.1059	7.4292	7.7804	8.8267	8.8247	8.4862	8.484	7.7818	8.8399	8.4775	8.8348	8.844	9.1955	8.8439	8.1311	8.1293	9.2017	8.4892	7.7866	8.135	8.1436	8.4956	9.2072	9.205	8.8529	8.8751	8.8489	6.7516	8.1578	7.4314	7.8198	8.1719	8.1667	7.4683	7.8167	8.5124	8.8745	8.8696	8.8523	8.8368	9.5617	9.5625	8.8596	8.1464
8.2287	9.3651	7.8607	7.8587	8.9215	8.2187	7.1616	8.2243	8.9268	7.8709	9.2761	9.2779	9.2759	7.8564	8.8377	7.3362	8.9262	6.809	8.9284	8.2264	7.5068	8.5717	8.9136	8.2106	9.8896	9.1919	7.5285	8.9175	9.2668	7.8535	8.2358	8.91	8.2073	9.6058	9.2532	8.9344	8.3841	7.5245	7.8962	8.2542	8.9292	8.5767	8.2248	6.4583	7.8847	7.1934	7.8957	8.9558	9.2779	7.164	9.2741	9.0994	8.5696	8.9179	9.9771	8.9282	7.8815	7.8661	6.8272	7.5264	8.936	8.5841	8.5432	8.1915	7.8297	8.9026	7.8946	7.8386
8.8774	8.18	8.8786	9.223	8.8706	7.3417	7.1028	7.4652	8.1771	9.5902	7.8223	9.5878	8.8687	8.8732	9.9255	9.5793	7.1094	9.2184	8.8693	9.2201	9.2178	9.2153	8.8625	9.2145	10.378	10.088	8.3735	9.4583	8.1687	8.521	8.515	8.5161	9.2103	8.1607	8.859	9.567	8.1645	8.5498	8.8996	8.5473	8.1609	8.5429	8.8573	7.1116	10.298	8.8853	9.2467	8.1968	8.8957	8.8936	8.5255	8.1735	9.5988	9.2203	10.629	9.5886	9.9404	9.5896	6.7595	7.1077	7.8173	7.4619	9.2151	9.2097	9.9224	8.8737	6.7761	8.5217
9.4949	9.4937	9.1651	9.8632	8.8007	9.8592	9.5719	8.4584	7.0429	9.1423	9.8664	9.8644	9.5257	9.51	8.4609	10.024	9.1738	9.5249	9.5262	10.587	9.1774	9.1713	8.8123	9.5206	9.8685	9.0998	8.8341	10.873	8.4589	9.5239	9.5213	9.5185	9.5098	9.5137	7.7435	8.7858	9.5114	10.573	9.5118	8.7924	9.8575	9.1548	9.1467	9.8449	8.7823	9.1404	9.5017	8.0854	10.201	10.91	9.147	9.4954	9.1376	9.8361	9.134	10.905	8.7851	9.8451	9.4931	9.8418	9.4898	8.1011	7.7455	8.4448	9.5073	9.1687	9.8707	9.1688
7.8506	10.667	9.6039	10.312	10.66	10.662	10.326	9.2276	9.2571	7.8479	10.318	9.6064	8.9042	9.6161	11.011	8.561	10.607	9.6174	9.9788	8.2112	10.676	9.9737	10.321	8.9084	8.1994	8.9077	9.9762	9.2672	9.6179	9.2652	9.6464	7.8826	8.9409	8.9047	8.9359	9.9938	8.9427	10.705	10.353	10.351	9.9985	8.9298	9.6279	9.2756	8.5726	9.6214	9.2826	10.694	10.692	11.04	10.338	8.9294	9.6282	8.5759	10.686	9.2853	10.698	10.346	8.9339	9.9927	10.341	9.2791	7.4395	8.849	9.908	10.621	10.271	9.5594
7.7956	9.5607	9.1984	9.5599	9.554	9.906	11.193	8.1511	9.2033	9.2045	10.613	9.9111	10.259	9.5572	10.939	9.1758	9.8928	10.244	9.8949	10.243	10.24	7.8206	9.5891	9.9459	8.5239	8.8803	8.5313	11.354	10.642	9.9395	10.637	8.8472	8.1442	9.5525	10.25	9.5574	7.1106	9.9092	10.607	9.9044	9.2157	9.9237	11.308	9.5687	9.9168	9.2158	8.5169	10.977	10.625	11.333	9.5345	10.269	9.9178	11.29	9.1678	9.8902	8.8308	9.5393	9.5377	9.536	8.5174	8.1656	9.1634	10.222	9.8837	10.235	10.234	9.8822
9.0054	7.5925	8.2906	8.6386	11.457	10.051	10.763	9.7045	9.3554	10.054	8.6548	10.76	10.398	9.7097	9.3572	9.7137	9.7149	10.066	10.775	10.062	10.409	10.057	10.055	10.083	9.5454	7.878	9.7238	10.423	9.7203	10.778	10.065	10.773	9.3731	9.3708	10.078	9.0285	10.43	10.077	8.6644	9.7058	11.131	10.068	9.6989	10.397	11.116	10.767	10.268	10.765	9.3555	11.111	11.109	9.7001	10.049	9.6968	10.769	9.3597	10.769	8.6467	9.7053	10.404	9.3652	11.111	10.442	9.4019	9.0538	10.813	10.812	10.45
10.197	9.4849	10.193	10.194	10.549	10.201	10.902	10.203	9.8406	10.549	9.8365	10.545	10.536	9.8238	10.891	11.243	10.894	10.191	10.539	10.536	7.7362	10.882	10.202	10.209	9.1498	9.1511	10.148	10.907	9.8444	10.552	9.8389	9.1395	9.1369	9.1414	9.8458	11.616	9.8435	10.201	9.8386	8.7691	8.7668	10.175	9.8126	10.532	11.233	10.882	10.575	10.527	11.226	8.086	9.4947	9.8429	11.252	10.564	10.564	10.213	11.262	11.62	11.259	10.557	9.8454	9.827	10.908	9.4989	9.8473	11.256	10.554	10.553
8.1877	7.4626	10.287	10.999	11	10.642	10.64	10.638	10.286	9.9341	8.855	9.5634	9.9185	10.62	12.159	11.681	10.619	12.027	10.264	10.612	10.259	8.8498	9.2075	8.8586	9.5694	9.9171	10.121	10.275	9.5591	8.8596	9.9039	9.9145	10.623	9.9242	9.9229	10.981	10.618	9.9156	10.973	7.453	8.161	9.5691	9.9301	10.631	10.628	11.336	10.273	10.621	10.619	8.8398	9.8983	11.318	10.61	10.969	10.968	10.606	10.255	10.604	10.962	8.1231	8.4719	9.8935	10.614	10.973	10.261	10.26	11.318	9.196
