46.626	46.591	46.556	46.521	46.486	46.451	46.416	46.38	46.345	46.31	46.275	46.24	46.205	46.169	46.134	46.099	46.064	46.028	45.993	45.958	45.923	45.887	45.852	45.817	45.781	45.746	45.71	45.675	45.64	45.604	45.569	45.533	45.498	45.462	45.427	45.391	45.355	45.32	45.284	45.249	45.213	45.177	45.142	45.106	45.071	45.035	44.999	44.963	44.928	44.892	44.856	44.82	44.785	44.749	44.713	44.677	44.641	44.605	44.57	44.534	44.498	44.462	44.426	44.39	44.354	44.318	44.282	44.246	44.21	44.174	44.138	44.102	44.066	44.03	43.994	43.958	43.922	43.886	43.849	43.813	43.777	43.741	43.705	43.668	43.632	43.596	43.56	43.524	43.487	43.451	43.415	43.378	43.342	43.306	43.269	43.233	43.197	43.16	43.124	43.087	43.051	43.015	42.978	42.942	42.905	42.869	42.832	42.796	42.759	42.723
46.658	46.623	46.588	46.553	46.518	46.483	46.447	46.412	46.377	46.342	46.307	46.272	46.236	46.201	46.166	46.131	46.095	46.06	46.025	45.99	45.954	45.919	45.883	45.848	45.813	45.777	45.742	45.706	45.671	45.636	45.6	45.564	45.529	45.493	45.458	45.422	45.387	45.351	45.316	45.28	45.244	45.209	45.173	45.137	45.102	45.066	45.03	44.994	44.959	44.923	44.887	44.851	44.815	44.78	44.744	44.708	44.672	44.636	44.6	44.565	44.529	44.493	44.457	44.421	44.385	44.349	44.313	44.277	44.241	44.205	44.169	44.133	44.096	44.06	44.024	43.988	43.952	43.916	43.88	43.844	43.807	43.771	43.735	43.699	43.663	43.626	43.59	43.554	43.517	43.481	43.445	43.409	43.372	43.336	43.3	43.263	43.227	43.19	43.154	43.117	43.081	43.044	43.008	42.972	42.935	42.899	42.862	42.826	42.789	42.752
46.69	46.655	46.62	46.585	46.55	46.514	46.479	46.444	46.409	46.374	46.339	46.303	46.268	46.233	46.198	46.162	46.127	46.092	46.056	46.021	45.986	45.95	45.915	45.879	45.844	45.809	45.773	45.738	45.702	45.667	45.631	45.596	45.56	45.525	45.489	45.454	45.418	45.382	45.347	45.311	45.275	45.24	45.204	45.168	45.133	45.097	45.061	45.025	44.99	44.954	44.918	44.882	44.846	44.811	44.775	44.739	44.703	44.667	44.631	44.595	44.559	44.523	44.487	44.451	44.415	44.379	44.343	44.307	44.271	44.235	44.199	44.163	44.127	44.091	44.055	44.019	43.982	43.946	43.91	43.874	43.838	43.801	43.765	43.729	43.693	43.656	43.62	43.584	43.548	43.511	43.475	43.439	43.402	43.366	43.33	43.293	43.257	43.22	43.184	43.147	43.111	43.074	43.038	43.001	42.965	42.928	42.892	42.855	42.819	42.782
46.721	46.686	46.651	46.616	46.581	46.546	46.511	46.475	46.44	46.405	46.37	46.335	46.299	46.264	46.229	46.193	46.158	46.123	46.087	46.052	46.017	45.981	45.946	45.91	45.875	45.84	45.804	45.769	45.733	45.698	45.662	45.627	45.591	45.555	45.52	45.484	45.449	45.413	45.377	45.342	45.306	45.27	45.235	45.199	45.163	45.127	45.092	45.056	45.02	44.984	44.948	44.913	44.877	44.841	44.805	44.769	44.733	44.697	44.661	44.625	44.59	44.554	44.518	44.482	44.446	44.41	44.373	44.337	44.301	44.265	44.229	44.193	44.157	44.121	44.085	44.049	44.012	43.976	43.94	43.904	43.868	43.831	43.795	43.759	43.722	43.686	43.65	43.614	43.577	43.541	43.505	43.468	43.432	43.396	43.359	43.323	43.286	43.25	43.213	43.177	43.14	43.104	43.067	43.031	42.994	42.958	42.921	42.885	42.848	42.811
46.752	46.717	46.682	46.647	46.612	46.577	46.542	46.506	46.471	46.436	46.401	46.365	46.33	46.295	46.26	46.224	46.189	46.154	46.118	46.083	46.047	46.012	45.977	45.941	45.906	45.87	45.835	45.799	45.764	45.728	45.693	45.657	45.621	45.586	45.55	45.515	45.479	45.443	45.408	45.372	45.336	45.301	45.265	45.229	45.193	45.158	45.122	45.086	45.05	45.014	44.978	44.943	44.907	44.871	44.835	44.799	44.763	44.727	44.691	44.655	44.619	44.583	44.547	44.511	44.475	44.439	44.403	44.367	44.331	44.295	44.259	44.223	44.187	44.15	44.114	44.078	44.042	44.006	43.97	43.933	43.897	43.861	43.824	43.788	43.752	43.716	43.679	43.643	43.607	43.57	43.534	43.498	43.461	43.425	43.388	43.352	43.315	43.279	43.242	43.206	43.169	43.133	43.096	43.06	43.023	42.987	42.95	42.914	42.877	42.84
46.783	46.748	46.713	46.678	46.643	46.607	46.572	46.537	46.502	46.466	46.431	46.396	46.361	46.325	46.29	46.255	46.219	46.184	46.149	46.113	46.078	46.042	46.007	45.971	45.936	45.9	45.865	45.829	45.794	45.758	45.723	45.687	45.652	45.616	45.58	45.545	45.509	45.473	45.438	45.402	45.366	45.33	45.295	45.259	45.223	45.187	45.152	45.116	45.08	45.044	45.008	44.972	44.936	44.901	44.865	44.829	44.793	44.757	44.721	44.685	44.649	44.613	44.577	44.541	44.505	44.469	44.433	44.397	44.36	44.324	44.288	44.252	44.216	44.18	44.144	44.107	44.071	44.035	43.999	43.962	43.926	43.89	43.854	43.817	43.781	43.745	43.708	43.672	43.636	43.599	43.563	43.527	43.49	43.454	43.417	43.381	43.344	43.308	43.271	43.235	43.198	43.162	43.125	43.089	43.052	43.015	42.979	42.942	42.906	42.869
46.814	46.779	46.744	46.708	46.673	46.638	46.603	46.567	46.532	46.497	46.462	46.426	46.391	46.356	46.32	46.285	46.25	46.214	46.179	46.143	46.108	46.073	46.037	46.002	45.966	45.931	45.895	45.859	45.824	45.788	45.753	45.717	45.682	45.646	45.61	45.575	45.539	45.503	45.467	45.432	45.396	45.36	45.325	45.289	45.253	45.217	45.181	45.145	45.11	45.074	45.038	45.002	44.966	44.93	44.894	44.858	44.822	44.786	44.75	44.714	44.678	44.642	44.606	44.57	44.534	44.498	44.462	44.426	44.39	44.354	44.317	44.281	44.245	44.209	44.173	44.137	44.1	44.064	44.028	43.992	43.955	43.919	43.883	43.846	43.81	43.774	43.737	43.701	43.665	43.628	43.592	43.555	43.519	43.482	43.446	43.409	43.373	43.336	43.3	43.263	43.227	43.19	43.154	43.117	43.081	43.044	43.007	42.971	42.934	42.898
46.844	46.809	46.774	46.739	46.704	46.668	46.633	46.598	46.563	46.527	46.492	46.457	46.421	46.386	46.351	46.315	46.28	46.244	46.209	46.174	46.138	46.103	46.067	46.032	45.996	45.96	45.925	45.889	45.854	45.818	45.783	45.747	45.711	45.676	45.64	45.604	45.569	45.533	45.497	45.461	45.426	45.39	45.354	45.318	45.283	45.247	45.211	45.175	45.139	45.103	45.067	45.031	44.995	44.96	44.924	44.888	44.852	44.816	44.78	44.744	44.708	44.672	44.636	44.599	44.563	44.527	44.491	44.455	44.419	44.383	44.347	44.31	44.274	44.238	44.202	44.166	44.129	44.093	44.057	44.02	43.984	43.948	43.911	43.875	43.839	43.802	43.766	43.73	43.693	43.657	43.62	43.584	43.548	43.511	43.475	43.438	43.402	43.365	43.329	43.292	43.255	43.219	43.182	43.146	43.109	43.072	43.036	42.999	42.963	42.926
46.875	46.839	46.804	46.769	46.734	46.699	46.663	46.628	46.593	46.557	46.522	46.487	46.451	46.416	46.381	46.345	46.31	46.274	46.239	46.203	46.168	46.132	46.097	46.061	46.026	45.99	45.955	45.919	45.884	45.848	45.812	45.777	45.741	45.705	45.67	45.634	45.598	45.562	45.527	45.491	45.455	45.419	45.384	45.348	45.312	45.276	45.24	45.204	45.168	45.132	45.097	45.061	45.025	44.989	44.953	44.917	44.881	44.845	44.809	44.773	44.737	44.701	44.665	44.628	44.592	44.556	44.52	44.484	44.448	44.412	44.375	44.339	44.303	44.267	44.231	44.194	44.158	44.122	44.085	44.049	44.013	43.976	43.94	43.904	43.867	43.831	43.795	43.758	43.722	43.685	43.649	43.613	43.576	43.54	43.503	43.467	43.43	43.393	43.357	43.32	43.284	43.247	43.211	43.174	43.137	43.101	43.064	43.027	42.991	42.954
46.904	46.869	46.834	46.799	46.764	46.728	46.693	46.658	46.622	46.587	46.552	46.516	46.481	46.446	46.41	46.375	46.339	46.304	46.268	46.233	46.197	46.162	46.126	46.091	46.055	46.02	45.984	45.948	45.913	45.877	45.842	45.806	45.77	45.734	45.699	45.663	45.627	45.592	45.556	45.52	45.484	45.448	45.413	45.377	45.341	45.305	45.269	45.233	45.197	45.161	45.125	45.089	45.053	45.018	44.982	44.946	44.91	44.874	44.837	44.801	44.765	44.729	44.693	44.657	44.621	44.585	44.549	44.512	44.476	44.44	44.404	44.368	44.331	44.295	44.259	44.223	44.186	44.15	44.114	44.077	44.041	44.005	43.968	43.932	43.896	43.859	43.823	43.786	43.75	43.713	43.677	43.641	43.604	43.568	43.531	43.495	43.458	43.421	43.385	43.348	43.312	43.275	43.238	43.202	43.165	43.129	43.092	43.055	43.018	42.982
46.934	46.899	46.864	46.829	46.793	46.758	46.723	46.687	46.652	46.617	46.581	46.546	46.511	46.475	46.44	46.404	46.369	46.333	46.298	46.262	46.227	46.191	46.156	46.12	46.085	46.049	46.013	45.978	45.942	45.906	45.871	45.835	45.799	45.764	45.728	45.692	45.656	45.621	45.585	45.549	45.513	45.477	45.442	45.406	45.37	45.334	45.298	45.262	45.226	45.19	45.154	45.118	45.082	45.046	45.01	44.974	44.938	44.902	44.866	44.83	44.794	44.758	44.722	44.686	44.65	44.613	44.577	44.541	44.505	44.469	44.432	44.396	44.36	44.324	44.287	44.251	44.215	44.178	44.142	44.106	44.069	44.033	43.997	43.96	43.924	43.887	43.851	43.815	43.778	43.742	43.705	43.669	43.632	43.596	43.559	43.523	43.486	43.449	43.413	43.376	43.34	43.303	43.266	43.23	43.193	43.156	43.12	43.083	43.046	43.01
46.964	46.929	46.893	46.858	46.823	46.787	46.752	46.717	46.681	46.646	46.611	46.575	46.54	46.504	46.469	46.433	46.398	46.362	46.327	46.291	46.256	46.22	46.185	46.149	46.114	46.078	46.042	46.007	45.971	45.935	45.9	45.864	45.828	45.793	45.757	45.721	45.685	45.649	45.614	45.578	45.542	45.506	45.47	45.434	45.399	45.363	45.327	45.291	45.255	45.219	45.183	45.147	45.111	45.075	45.039	45.003	44.967	44.931	44.895	44.859	44.822	44.786	44.75	44.714	44.678	44.642	44.605	44.569	44.533	44.497	44.461	44.424	44.388	44.352	44.315	44.279	44.243	44.206	44.17	44.134	44.097	44.061	44.025	43.988	43.952	43.915	43.879	43.842	43.806	43.769	43.733	43.696	43.66	43.623	43.587	43.55	43.514	43.477	43.44	43.404	43.367	43.331	43.294	43.257	43.221	43.184	43.147	43.111	43.074	43.037
46.993	46.958	46.923	46.887	46.852	46.817	46.781	46.746	46.711	46.675	46.64	46.604	46.569	46.533	46.498	46.462	46.427	46.391	46.356	46.32	46.285	46.249	46.214	46.178	46.142	46.107	46.071	46.035	46	45.964	45.928	45.893	45.857	45.821	45.785	45.75	45.714	45.678	45.642	45.606	45.57	45.535	45.499	45.463	45.427	45.391	45.355	45.319	45.283	45.247	45.211	45.175	45.139	45.103	45.067	45.031	44.995	44.959	44.923	44.887	44.85	44.814	44.778	44.742	44.706	44.67	44.633	44.597	44.561	44.525	44.488	44.452	44.416	44.38	44.343	44.307	44.271	44.234	44.198	44.162	44.125	44.089	44.052	44.016	43.979	43.943	43.907	43.87	43.834	43.797	43.761	43.724	43.687	43.651	43.614	43.578	43.541	43.504	43.468	43.431	43.395	43.358	43.321	43.285	43.248	43.211	43.174	43.138	43.101	43.064
47.022	46.987	46.952	46.916	46.881	46.846	46.81	46.775	46.74	46.704	46.669	46.633	46.598	46.562	46.527	46.491	46.456	46.42	46.385	46.349	46.314	46.278	46.242	46.207	46.171	46.135	46.1	46.064	46.028	45.993	45.957	45.921	45.885	45.85	45.814	45.778	45.742	45.706	45.671	45.635	45.599	45.563	45.527	45.491	45.455	45.419	45.383	45.347	45.311	45.275	45.239	45.203	45.167	45.131	45.095	45.059	45.023	44.987	44.951	44.915	44.878	44.842	44.806	44.77	44.734	44.698	44.661	44.625	44.589	44.553	44.516	44.48	44.444	44.407	44.371	44.335	44.298	44.262	44.226	44.189	44.153	44.116	44.08	44.043	44.007	43.971	43.934	43.898	43.861	43.824	43.788	43.751	43.715	43.678	43.642	43.605	43.568	43.532	43.495	43.459	43.422	43.385	43.349	43.312	43.275	43.238	43.202	43.165	43.128	43.091
47.051	47.016	46.981	46.945	46.91	46.875	46.839	46.804	46.768	46.733	46.698	46.662	46.627	46.591	46.556	46.52	46.485	46.449	46.413	46.378	46.342	46.307	46.271	46.235	46.2	46.164	46.128	46.093	46.057	46.021	45.985	45.95	45.914	45.878	45.842	45.806	45.771	45.735	45.699	45.663	45.627	45.591	45.555	45.519	45.483	45.447	45.411	45.375	45.339	45.303	45.267	45.231	45.195	45.159	45.123	45.087	45.051	45.015	44.979	44.943	44.906	44.87	44.834	44.798	44.762	44.725	44.689	44.653	44.617	44.58	44.544	44.508	44.471	44.435	44.399	44.362	44.326	44.29	44.253	44.217	44.18	44.144	44.107	44.071	44.034	43.998	43.961	43.925	43.888	43.852	43.815	43.779	43.742	43.706	43.669	43.632	43.596	43.559	43.522	43.486	43.449	43.412	43.376	43.339	43.302	43.265	43.229	43.192	43.155	43.118
