-8.1453	-8.1403	-5.7216	-6.076	-6.7456	-7.7938	-5.0246	-6.7382	-6.4169	-7.4441	-7.7947	-7.8111	-7.4398	-7.7766	-7.1001	-6.7512	-8.149	-7.441	-7.4414	-5.7291	-6.4252	-7.8015	-6.4169	-5.0577	-4.6964	-5.4109	-7.454	-7.1413	-8.1612	-6.4479	-6.0713	-7.8283	-7.8245	-7.7975	-6.7882	-7.444	-8.1435	-7.8262	-6.4141	-4.3533	-7.4731	-6.1063	-6.4192	-5.7253	-6.7599	-6.1037	-5.7267	-6.417	-6.4224	-6.105	-4.7256	-6.1053	-6.1069	-6.0785	-6.7871	-5.3938	-5.7618	-5.0645	-4.0346	-5.3916	-5.0369	-6.4392	-5.4114	-6.4462	-6.7592	-4.7274	-7.1153	-7.4509	-6.4418	-5.7544	-5.7484	-7.1324	-6.0781	-6.8326	-7.2004	-6.8493	-6.4929	-6.1669	-6.5073	-6.1752	-6.5117	-6.203	-6.5437	-6.8838	-6.1675	-6.8461	-5.8018	-6.5138	-7.2047	-6.5255	-5.1617	-7.5649	-6.1542	-4.8229	-5.1545	-6.2061	-6.533	-4.4644	-5.5167	-7.5401	-6.1693	-4.8066	-3.7614	-4.4557	-4.4524	-4.8265	-5.1811	-6.8661	-4.446	-0.32281
-4.9425	-5.9733	-4.9282	-7.0209	-7.0072	-7.0204	-6.3123	-7.3397	-6.3129	-7.0184	-5.988	-5.9744	-8.06	-7.6786	-7.6936	-7.3562	-7.369	-7.0167	-6.3386	-5.9702	-5.9869	-5.2842	-8.0461	-7.3527	-7.0275	-7.03	-7.3847	-6.3192	-6.3507	-8.0575	-7.6911	-7.001	-7.6953	-6.6649	-6.6894	-6.3406	-5.9717	-2.8959	-7.0027	-6.6868	-6.3443	-4.2525	-4.6244	-5.9889	-6.6859	-8.0614	-7.0056	-7.0333	-5.9757	-7.0303	-6.6916	-6.6957	-6.6784	-6.6924	-4.9644	-4.6184	-4.9726	-4.6316	-7.0056	-6.3219	-6.3224	-5.6575	-5.9969	-6.351	-6.3479	-6.0015	-6.3463	-5.9986	-5.9901	-6.3409	-6.6812	-6.3552	-6.6878	-6.9884	-6.3122	-6.6485	-8.0339	-6.9862	-6.6497	-5.6032	-4.5856	-5.9587	-6.6583	-5.9719	-5.6044	-5.2546	-6.3141	-6.9924	-6.9853	-7.6877	-8.0308	-7.7236	-8.4117	-6.2946	-5.6595	-4.9145	-5.6218	-5.6295	-4.6032	-4.624	-0.14705	-4.5974	-3.5524	-5.2708	-4.5747	-4.2374	-3.5623	-2.9038	-4.6283	-2.1839
-5.2495	-6.947	-6.2857	-6.9437	-7.2881	-5.2234	-6.9857	-5.5637	-7.2815	-7.2863	-7.3094	-7.2821	-7.3234	-6.6058	-6.6061	-6.6301	-5.9124	-6.9469	-6.6446	-5.6042	-5.6007	-4.8847	-5.943	-6.9775	-7.2866	-6.9785	-6.607	-8.3598	-1.1269	-5.261	-7.6389	-8.3534	-6.9729	-6.9797	-6.9736	-7.3204	-7.6662	-6.9806	-6.6295	-1.4667	-2.4759	-5.94	-5.2227	-6.5999	-6.2862	-6.2553	-6.9799	-6.9466	-5.2575	-5.9453	-4.9152	-6.2522	-6.6366	-6.9433	-6.5998	-6.2838	-6.2866	-4.5625	-5.9158	-5.5611	-6.2878	-5.9446	-7.3219	-6.9435	-6.6036	-6.2534	-6.9408	-6.2895	-5.9448	-5.2597	-5.6025	-5.2576	-5.9481	-5.2504	-6.2864	-6.2852	-6.2855	-6.2894	-6.6398	-5.9512	-6.3004	-6.6387	-6.6389	-6.2864	-6.6395	-8.0068	-5.603	-6.6716	-7.3184	-7.3361	-6.6726	-6.3266	-6.975	-6.6366	-7.3346	-5.2564	-6.6364	-5.2634	-5.2754	-4.9595	-3.5404	-4.5837	-5.2619	-3.5371	-5.6309	-5.5972	-3.1865	-3.2045	-3.5374	-4.2264
-6.5274	-7.5269	-6.5245	-8.2297	-6.5249	-7.8822	-5.4786	-6.8384	-6.876	-7.2338	-7.2002	-7.2005	-7.5571	-7.5161	-7.5378	-6.1458	-6.5001	-6.1677	-6.1604	-6.1681	-6.5087	-6.2025	-6.8932	-5.8204	-6.2034	-5.4759	-6.5144	-3.0994	-3.7638	-7.54	-5.8166	-6.2034	-4.823	-5.1397	-5.4804	-6.511	-6.5451	-5.8177	-6.5057	-3.0671	-1.6783	-5.1384	-7.5399	-5.4792	-5.8197	-7.8889	-6.5086	-6.5088	-6.5078	-6.5172	-4.1065	-6.1836	-6.5067	-5.8404	-6.5073	-5.8288	-5.8413	-5.818	-6.5087	-5.8237	-5.1376	-6.8565	-6.175	-6.5072	-5.817	-4.4467	-5.4801	-5.8544	-5.1555	-5.1383	-4.4843	-5.8179	-5.1715	-3.7786	-5.496	-5.8363	-5.8416	-4.4824	-5.8294	-5.4909	-4.4884	-4.4885	-4.489	-4.5054	-6.5341	-7.5554	-7.2101	-7.2167	-5.8589	-7.5614	-7.2541	-7.5569	-7.2548	-7.2305	-7.5635	-6.5281	-4.49	-6.1863	-6.2244	-2.7511	-3.448	-4.8014	-5.8308	-6.2117	-7.5654	-5.5221	-4.8319	-5.1597	-4.1375	-4.4667
-6.1883	-4.4714	-5.1658	-7.9088	-7.2371	-7.5778	-4.4703	-6.8814	-5.8501	-6.5495	-6.5319	-6.5448	-7.2294	-5.8487	-6.8732	-6.1919	-6.1834	-5.8497	-7.2284	-7.5736	-5.8406	-6.5349	-5.5047	-5.8454	-5.8417	-5.8483	-5.8463	-5.1698	-6.8773	-7.2418	-6.8993	-6.2054	-4.8354	-6.2063	-6.2204	-6.5533	-4.8328	-6.8764	-6.2079	-6.5457	-6.2222	-6.1874	0.0013777	-4.8138	-5.1893	-7.2609	-8.2958	-6.8938	-6.5578	-4.8336	-4.1474	-4.8341	-5.5462	-5.5287	-5.1715	-6.8965	-4.4819	-5.8803	-6.2072	-5.541	-6.8982	-5.1742	-5.5246	-6.9171	-7.6044	-6.2025	-5.5264	-4.4825	-6.5572	-6.2034	-6.2075	-6.5504	-3.8146	-4.8175	-4.814	-5.8483	-4.4457	-3.4156	-4.8324	-5.5229	-6.186	-5.5152	-5.484	-6.8551	-5.5299	-4.8185	-4.8185	-5.173	-6.5389	-6.5554	-5.5315	-5.522	-6.1865	-6.2032	-5.5233	-5.5223	-5.4852	-4.4903	-4.4771	-2.7571	-5.1759	-4.1069	-4.794	-6.2117	-6.5622	-5.1667	-4.1443	-4.1447	-3.7558	-2.7496
-7.3919	-7.4182	-7.3859	-4.9802	-4.6541	-6.6989	-2.2439	-6.3493	-7.3901	-5.3193	-5.3457	-5.6635	-5.6639	-5.3202	-6.0008	-6.3474	-6.0074	-6.7005	-5.3115	-6.6923	-7.3834	-6.0089	-5.6628	-5.3132	-5.3132	-4.9735	-3.6036	-6.0007	-5.3246	-7.3959	-5.0188	-6.0158	-6.7403	-6.3903	-7.7242	-6.7352	-7.4296	-6.7421	-6.3835	-6.3825	-5.675	-4.6349	-5.3531	-7.7233	-7.3972	-6.7384	-4.6642	-5.6825	-5.3613	-4.6653	-5.7025	-7.077	-6.3556	-6.3421	-6.7063	-6.0502	-2.9471	-6.7125	-5.0207	-6.023	-6.0459	-6.7394	-6.3871	-5.3595	-6.7382	-7.0747	-4.3239	-6.3625	-7.4031	-5.6773	-6.0227	-5.6831	-5.7056	-4.3753	-4.0117	-5.3839	-4.3599	-4.3603	-5.3908	-6.4479	-5.7414	-5.3917	-6.4164	-5.7685	-5.0638	-6.0769	-6.1287	-5.0825	-5.4392	-7.1438	-7.4569	-5.3859	-6.1141	-6.1184	-5.7373	-5.3876	-7.1253	-6.4191	-3.7188	-4.4095	-5.0625	-5.0468	-8.1549	-7.4634	-5.3881	-6.4189	-5.081	-2.9945	-2.3209	-0.91518
-6.3401	-7.0296	-7.0447	-5.6504	-5.9873	-6.6792	-4.9747	-8.0608	-6.3397	-4.9582	-6.6791	-8.0322	-6.3308	-5.3004	-4.9568	-5.3234	-5.3074	-4.9576	-6.6786	-6.3464	-6.6729	-7.7102	-6.6836	-7.0206	-5.6624	-4.6098	-3.9201	-4.9506	-6.3392	-4.9577	-5.648	-5.6423	-8.0615	-7.7353	-7.3856	-7.3684	-5.6655	-5.3219	-5.6485	-3.2733	-6.3319	-4.9731	-5.6561	-6.014	-6.3408	-6.3298	-5.99	-6.6957	-5.662	-5.6623	-5.6489	-6.6797	-6.3396	-6.6941	-5.3313	-2.9211	-5.6685	-5.3212	-6.3444	-5.6481	-6.6967	-6.6857	-6.6939	-6.0001	-6.6808	-7.0297	-5.9933	-6.0186	-5.6476	-5.3215	-4.6315	-6.0047	-4.9797	-5.3761	-6.0606	-4.0023	-4.6865	-3.9904	-5.4048	-6.4144	-6.062	-6.06	-6.3991	-6.0606	-5.0168	-6.3976	-6.3976	-5.7492	-6.4021	-6.0998	-6.4028	-6.3991	-4.7149	-6.7401	-3.6834	-5.3705	-5.3711	-6.7382	-5.3705	-6.0612	-6.7433	-5.7472	-6.0753	-6.4422	-6.4014	-4.3311	-4.6777	-5.3721	-5.711	-3.3131
-4.3064	-6.3637	-4.2856	-4.9697	-4.6199	-2.2161	-5.9972	-7.0278	-6.7155	-7.3848	-6.3696	-6.6948	-5.9987	-5.6726	-4.9824	-6.7034	-7.3903	-6.0024	-5.3337	-6.3467	-4.6441	-5.3161	-6.6969	-6.6882	-6.376	-8.0833	-6.6954	-6.3768	-5.3269	-4.637	-4.6287	-6.7021	-8.4172	-8.4216	-8.0778	-5.3207	-4.9771	-4.9775	-5.3217	-0.14823	-6.0113	-6.0054	-6.3684	-6.0061	-6.025	-6.6972	-6.7098	-7.7406	-7.0421	-6.3645	-4.982	-6.7052	-4.9813	-7.04	-6.7149	-6.0065	-4.974	-5.6732	-6.0051	-4.6275	-6.0085	-6.015	-6.0152	-4.9755	-4.9757	-6.0065	-7.0433	-4.9766	-5.3207	-4.6308	-5.3174	-4.6274	-4.9814	-4.6177	-3.6116	-4.2958	-3.2445	-2.8946	-3.2687	-3.603	-3.6094	-4.9878	-4.6556	-4.9997	-6.7207	-6.0307	-6.0306	-5.0009	-6.0416	-4.3075	-4.2964	-6.719	-7.7383	-6.7335	-5.3395	-7.4247	-6.7058	-3.9705	-5.6914	-5.3206	-4.2969	-6.3856	-6.7201	-3.6385	-5.0193	-5.0144	-6.0314	-4.9862	-3.9538	-2.9201
-4.1986	-6.238	-4.8655	-5.9123	-3.8495	-3.8421	-5.5628	-3.844	-6.6127	-5.5574	-7.6421	-4.1935	-6.2445	-6.6024	-4.8644	-4.1984	-6.9357	-5.5556	-5.2234	-5.9061	-5.9065	-4.8803	-5.2244	-6.259	-4.8711	-6.2596	-6.2526	-6.9467	-7.2873	-1.4309	1.6654	-2.4768	-1.7871	-3.1538	-5.5726	-6.9532	-6.9574	-5.9162	-5.5739	-4.2001	-6.9475	-5.575	-5.2238	-5.9258	-6.2662	-5.2324	-4.2025	-4.8869	-7.6367	-6.6105	-6.6185	-5.2345	-6.2575	-5.9177	-5.5716	-3.5116	-5.2323	-6.6347	-5.9272	-6.6065	-5.5704	-3.8717	-3.8505	-5.2274	-4.5413	-6.2582	-4.8859	-4.5499	-4.2062	-4.8828	-4.883	-4.5396	-4.1996	-3.2072	-5.2718	-5.2643	-3.898	-3.5444	-4.5825	-3.8927	-4.9295	-5.2798	-5.5879	-3.1914	-4.8946	-3.5384	-4.5687	-4.2476	-5.2834	-5.2645	-6.3144	-7.3428	-7.0029	-6.3154	-6.3271	-5.2975	-5.2827	-4.2565	-4.9097	-6.2766	-6.9935	-4.2545	-7.7075	-7.3455	-6.6656	-5.9804	-3.8793	-5.5864	-4.2164	-3.2027
-5.5554	-5.5558	-5.88	-3.822	-1.0756	-4.4941	-5.5569	-5.207	-6.2314	-6.9021	-6.2121	-7.2749	-6.2286	-6.2127	-5.1887	-5.523	-5.5233	-4.8471	-3.1447	2.0395	-5.5243	-6.5512	-6.5676	-4.8452	-6.5835	-6.9341	-6.5668	-5.5304	-6.221	-5.555	2.7235	-3.4612	-1.7437	-3.8321	-6.9095	-6.2448	-4.4995	-6.9346	-5.892	-4.5245	-4.8649	-5.8956	-6.9363	-4.5258	-4.8312	-5.8931	-3.833	-3.1194	-7.5911	-5.2095	-4.1782	-4.1508	-5.5552	-7.6203	-6.9126	-6.9345	-4.8665	-5.2071	-5.5577	1.3232	1.3267	1.6763	2.3623	-1.7685	-0.73242	0.64504	-0.043102	-2.4323	-3.4866	-4.1771	-1.7668	-4.1713	-5.892	-5.5281	-3.7819	-4.1221	-2.8035	-2.4285	-3.4589	-4.841	-5.5276	-6.9084	-5.8686	-4.496	-3.1184	-3.115	-3.4589	-4.8374	-4.5613	-4.5615	-6.9089	-6.2828	-5.5506	-3.8692	-3.5194	-6.583	-5.5254	-3.4591	-5.8701	-6.5585	-5.8949	-8.678	-7.2501	-5.9338	-7.6091	-6.9332	-4.5613	-3.8101	-4.1507	-4.8864
