43.379	43.416	43.453	43.489	43.526	43.563	43.599	43.636	43.672	43.709	43.745	43.782	43.819	43.855	43.892	43.928	43.965	44.001	44.038	44.074	44.111	44.147	44.183	44.22	44.256	44.293	44.329	44.365	44.402	44.438	44.474	44.511	44.547	44.583	44.619	44.656	44.692	44.728	44.764	44.801	44.837	44.873	44.909	44.945	44.981	45.017	45.054	45.09	45.126	45.162	45.198	45.234	45.27	45.306	45.342	45.378	45.414	45.45	45.486	45.522	45.558	45.593	45.629	45.665	45.701	45.737	45.773	45.808	45.844	45.88	45.916	45.952	45.987	46.023	46.059	46.094	46.13	46.166	46.201	46.237	46.273	46.308	46.344	46.379	46.415	46.451	46.486	46.522	46.557	46.593	46.628	46.663	46.699	46.734	46.77	46.805	46.841	46.876	46.911	46.947	46.982	47.017	47.052	47.088	47.123	47.158	47.193	47.229	47.264	47.299	47.334	47.369	47.404	47.44	47.475	47.51	47.545	47.58	47.615	47.65	47.685	47.72	47.755	47.79	47.825	47.86	47.895	47.929	47.964	47.999	48.034	48.069	48.104	48.138	48.173	48.208	48.243	48.277	48.312	48.347	48.381	48.416	48.451	48.485	48.52	48.554	48.589	48.623	48.658	48.693	48.727	48.761	48.796	48.83	48.865	48.899	48.934	48.968	49.002	49.037	49.071	49.105	49.139	49.174	49.208	49.242	49.276	49.311	49.345	49.379	49.413	49.447	49.481	49.515	49.549	49.583	49.617	49.651	49.685	49.719	49.753	49.787	49.821	49.855	49.889	49.923	49.956	49.99	50.024	50.058	50.092
43.407	43.444	43.48	43.517	43.554	43.59	43.627	43.664	43.7	43.737	43.773	43.81	43.847	43.883	43.92	43.956	43.993	44.029	44.066	44.102	44.139	44.175	44.212	44.248	44.284	44.321	44.357	44.394	44.43	44.466	44.503	44.539	44.575	44.611	44.648	44.684	44.72	44.757	44.793	44.829	44.865	44.901	44.938	44.974	45.01	45.046	45.082	45.118	45.154	45.19	45.226	45.263	45.299	45.335	45.371	45.407	45.443	45.479	45.514	45.55	45.586	45.622	45.658	45.694	45.73	45.766	45.802	45.837	45.873	45.909	45.945	45.981	46.016	46.052	46.088	46.124	46.159	46.195	46.231	46.266	46.302	46.338	46.373	46.409	46.444	46.48	46.515	46.551	46.586	46.622	46.657	46.693	46.728	46.764	46.799	46.835	46.87	46.905	46.941	46.976	47.012	47.047	47.082	47.117	47.153	47.188	47.223	47.258	47.294	47.329	47.364	47.399	47.434	47.469	47.505	47.54	47.575	47.61	47.645	47.68	47.715	47.75	47.785	47.82	47.855	47.89	47.925	47.96	47.994	48.029	48.064	48.099	48.134	48.169	48.203	48.238	48.273	48.308	48.342	48.377	48.412	48.446	48.481	48.516	48.55	48.585	48.62	48.654	48.689	48.723	48.758	48.792	48.827	48.861	48.895	48.93	48.964	48.999	49.033	49.067	49.102	49.136	49.17	49.205	49.239	49.273	49.307	49.342	49.376	49.41	49.444	49.478	49.512	49.546	49.58	49.615	49.649	49.683	49.717	49.751	49.785	49.818	49.852	49.886	49.92	49.954	49.988	50.022	50.056	50.089	50.123
43.435	43.471	43.508	43.545	43.581	43.618	43.655	43.691	43.728	43.765	43.801	43.838	43.874	43.911	43.947	43.984	44.021	44.057	44.094	44.13	44.167	44.203	44.239	44.276	44.312	44.349	44.385	44.422	44.458	44.494	44.531	44.567	44.603	44.64	44.676	44.712	44.748	44.785	44.821	44.857	44.894	44.93	44.966	45.002	45.038	45.074	45.111	45.147	45.183	45.219	45.255	45.291	45.327	45.363	45.399	45.435	45.471	45.507	45.543	45.579	45.615	45.651	45.687	45.723	45.759	45.795	45.83	45.866	45.902	45.938	45.974	46.009	46.045	46.081	46.117	46.152	46.188	46.224	46.26	46.295	46.331	46.367	46.402	46.438	46.473	46.509	46.545	46.58	46.616	46.651	46.687	46.722	46.758	46.793	46.829	46.864	46.899	46.935	46.97	47.006	47.041	47.076	47.112	47.147	47.182	47.217	47.253	47.288	47.323	47.358	47.394	47.429	47.464	47.499	47.534	47.569	47.604	47.64	47.675	47.71	47.745	47.78	47.815	47.85	47.885	47.92	47.955	47.99	48.024	48.059	48.094	48.129	48.164	48.199	48.234	48.268	48.303	48.338	48.373	48.407	48.442	48.477	48.511	48.546	48.581	48.615	48.65	48.684	48.719	48.754	48.788	48.823	48.857	48.892	48.926	48.96	48.995	49.029	49.064	49.098	49.132	49.167	49.201	49.235	49.27	49.304	49.338	49.372	49.407	49.441	49.475	49.509	49.543	49.577	49.611	49.646	49.68	49.714	49.748	49.782	49.816	49.85	49.883	49.917	49.951	49.985	50.019	50.053	50.087	50.121	50.154
43.462	43.499	43.536	43.572	43.609	43.646	43.683	43.719	43.756	43.793	43.829	43.866	43.902	43.939	43.975	44.012	44.049	44.085	44.122	44.158	44.195	44.231	44.268	44.304	44.341	44.377	44.413	44.45	44.486	44.523	44.559	44.595	44.632	44.668	44.704	44.741	44.777	44.813	44.849	44.886	44.922	44.958	44.994	45.031	45.067	45.103	45.139	45.175	45.211	45.247	45.284	45.32	45.356	45.392	45.428	45.464	45.5	45.536	45.572	45.608	45.644	45.68	45.716	45.752	45.788	45.823	45.859	45.895	45.931	45.967	46.003	46.039	46.074	46.11	46.146	46.182	46.217	46.253	46.289	46.324	46.36	46.396	46.431	46.467	46.503	46.538	46.574	46.609	46.645	46.681	46.716	46.752	46.787	46.823	46.858	46.894	46.929	46.964	47	47.035	47.071	47.106	47.141	47.177	47.212	47.247	47.282	47.318	47.353	47.388	47.423	47.459	47.494	47.529	47.564	47.599	47.634	47.67	47.705	47.74	47.775	47.81	47.845	47.88	47.915	47.95	47.985	48.02	48.055	48.09	48.124	48.159	48.194	48.229	48.264	48.299	48.333	48.368	48.403	48.438	48.472	48.507	48.542	48.577	48.611	48.646	48.68	48.715	48.75	48.784	48.819	48.853	48.888	48.922	48.957	48.991	49.026	49.06	49.095	49.129	49.163	49.198	49.232	49.266	49.301	49.335	49.369	49.403	49.438	49.472	49.506	49.54	49.574	49.609	49.643	49.677	49.711	49.745	49.779	49.813	49.847	49.881	49.915	49.949	49.983	50.017	50.051	50.084	50.118	50.152	50.186
43.49	43.526	43.563	43.6	43.637	43.673	43.71	43.747	43.783	43.82	43.857	43.893	43.93	43.966	44.003	44.04	44.076	44.113	44.149	44.186	44.222	44.259	44.295	44.332	44.368	44.405	44.441	44.478	44.514	44.55	44.587	44.623	44.659	44.696	44.732	44.768	44.805	44.841	44.877	44.914	44.95	44.986	45.022	45.059	45.095	45.131	45.167	45.203	45.24	45.276	45.312	45.348	45.384	45.42	45.456	45.492	45.528	45.564	45.6	45.636	45.672	45.708	45.744	45.78	45.816	45.852	45.888	45.924	45.96	45.995	46.031	46.067	46.103	46.139	46.174	46.21	46.246	46.282	46.317	46.353	46.389	46.425	46.46	46.496	46.532	46.567	46.603	46.638	46.674	46.709	46.745	46.781	46.816	46.852	46.887	46.923	46.958	46.993	47.029	47.064	47.1	47.135	47.17	47.206	47.241	47.276	47.312	47.347	47.382	47.418	47.453	47.488	47.523	47.558	47.594	47.629	47.664	47.699	47.734	47.769	47.804	47.839	47.874	47.909	47.944	47.979	48.014	48.049	48.084	48.119	48.154	48.189	48.224	48.259	48.294	48.329	48.363	48.398	48.433	48.468	48.502	48.537	48.572	48.607	48.641	48.676	48.711	48.745	48.78	48.814	48.849	48.883	48.918	48.953	48.987	49.021	49.056	49.09	49.125	49.159	49.194	49.228	49.262	49.297	49.331	49.365	49.4	49.434	49.468	49.502	49.537	49.571	49.605	49.639	49.673	49.707	49.742	49.776	49.81	49.844	49.878	49.912	49.946	49.98	50.014	50.048	50.082	50.115	50.149	50.183	50.217
43.517	43.554	43.591	43.627	43.664	43.701	43.738	43.774	43.811	43.848	43.884	43.921	43.958	43.994	44.031	44.067	44.104	44.141	44.177	44.214	44.25	44.287	44.323	44.36	44.396	44.433	44.469	44.506	44.542	44.578	44.615	44.651	44.688	44.724	44.76	44.797	44.833	44.869	44.906	44.942	44.978	45.014	45.051	45.087	45.123	45.159	45.196	45.232	45.268	45.304	45.34	45.376	45.412	45.449	45.485	45.521	45.557	45.593	45.629	45.665	45.701	45.737	45.773	45.809	45.845	45.881	45.916	45.952	45.988	46.024	46.06	46.096	46.132	46.168	46.203	46.239	46.275	46.311	46.346	46.382	46.418	46.454	46.489	46.525	46.561	46.596	46.632	46.667	46.703	46.739	46.774	46.81	46.845	46.881	46.916	46.952	46.987	47.023	47.058	47.094	47.129	47.164	47.2	47.235	47.271	47.306	47.341	47.376	47.412	47.447	47.482	47.518	47.553	47.588	47.623	47.658	47.694	47.729	47.764	47.799	47.834	47.869	47.904	47.939	47.974	48.009	48.044	48.079	48.114	48.149	48.184	48.219	48.254	48.289	48.324	48.359	48.393	48.428	48.463	48.498	48.533	48.567	48.602	48.637	48.671	48.706	48.741	48.775	48.81	48.845	48.879	48.914	48.948	48.983	49.017	49.052	49.086	49.121	49.155	49.19	49.224	49.259	49.293	49.327	49.362	49.396	49.43	49.465	49.499	49.533	49.567	49.602	49.636	49.67	49.704	49.738	49.772	49.807	49.841	49.875	49.909	49.943	49.977	50.011	50.045	50.079	50.113	50.147	50.18	50.214	50.248
43.545	43.581	43.618	43.655	43.692	43.728	43.765	43.802	43.839	43.875	43.912	43.949	43.985	44.022	44.058	44.095	44.132	44.168	44.205	44.241	44.278	44.314	44.351	44.388	44.424	44.461	44.497	44.533	44.57	44.606	44.643	44.679	44.716	44.752	44.788	44.825	44.861	44.897	44.934	44.97	45.006	45.043	45.079	45.115	45.151	45.188	45.224	45.26	45.296	45.332	45.368	45.405	45.441	45.477	45.513	45.549	45.585	45.621	45.657	45.693	45.729	45.765	45.801	45.837	45.873	45.909	45.945	45.981	46.017	46.053	46.089	46.125	46.16	46.196	46.232	46.268	46.304	46.339	46.375	46.411	46.447	46.483	46.518	46.554	46.59	46.625	46.661	46.697	46.732	46.768	46.803	46.839	46.874	46.91	46.945	46.981	47.016	47.052	47.087	47.123	47.158	47.194	47.229	47.265	47.3	47.335	47.371	47.406	47.441	47.477	47.512	47.547	47.582	47.618	47.653	47.688	47.723	47.758	47.793	47.829	47.864	47.899	47.934	47.969	48.004	48.039	48.074	48.109	48.144	48.179	48.214	48.249	48.284	48.319	48.354	48.389	48.423	48.458	48.493	48.528	48.563	48.597	48.632	48.667	48.702	48.736	48.771	48.806	48.84	48.875	48.91	48.944	48.979	49.013	49.048	49.082	49.117	49.151	49.186	49.22	49.255	49.289	49.324	49.358	49.392	49.427	49.461	49.495	49.53	49.564	49.598	49.632	49.667	49.701	49.735	49.769	49.803	49.837	49.872	49.906	49.94	49.974	50.008	50.042	50.076	50.11	50.144	50.178	50.212	50.246	50.279
43.572	43.609	43.646	43.682	43.719	43.756	43.793	43.829	43.866	43.903	43.939	43.976	44.013	44.049	44.086	44.123	44.159	44.196	44.233	44.269	44.306	44.342	44.379	44.415	44.452	44.488	44.525	44.561	44.598	44.634	44.671	44.707	44.744	44.78	44.816	44.853	44.889	44.925	44.962	44.998	45.034	45.071	45.107	45.143	45.18	45.216	45.252	45.288	45.324	45.361	45.397	45.433	45.469	45.505	45.541	45.578	45.614	45.65	45.686	45.722	45.758	45.794	45.83	45.866	45.902	45.938	45.974	46.01	46.046	46.082	46.117	46.153	46.189	46.225	46.261	46.297	46.333	46.368	46.404	46.44	46.476	46.511	46.547	46.583	46.619	46.654	46.69	46.726	46.761	46.797	46.832	46.868	46.904	46.939	46.975	47.01	47.046	47.081	47.117	47.152	47.188	47.223	47.258	47.294	47.329	47.365	47.4	47.435	47.471	47.506	47.541	47.577	47.612	47.647	47.682	47.717	47.753	47.788	47.823	47.858	47.893	47.928	47.964	47.999	48.034	48.069	48.104	48.139	48.174	48.209	48.244	48.279	48.314	48.349	48.384	48.419	48.453	48.488	48.523	48.558	48.593	48.628	48.662	48.697	48.732	48.767	48.801	48.836	48.871	48.905	48.94	48.975	49.009	49.044	49.078	49.113	49.147	49.182	49.216	49.251	49.285	49.32	49.354	49.389	49.423	49.457	49.492	49.526	49.56	49.595	49.629	49.663	49.697	49.732	49.766	49.8	49.834	49.868	49.902	49.937	49.971	50.005	50.039	50.073	50.107	50.141	50.175	50.209	50.243	50.277	50.311
43.599	43.636	43.673	43.71	43.746	43.783	43.82	43.857	43.893	43.93	43.967	44.004	44.04	44.077	44.114	44.15	44.187	44.224	44.26	44.297	44.333	44.37	44.406	44.443	44.48	44.516	44.553	44.589	44.626	44.662	44.699	44.735	44.771	44.808	44.844	44.881	44.917	44.953	44.99	45.026	45.062	45.099	45.135	45.171	45.208	45.244	45.28	45.316	45.353	45.389	45.425	45.461	45.497	45.533	45.57	45.606	45.642	45.678	45.714	45.75	45.786	45.822	45.858	45.894	45.93	45.966	46.002	46.038	46.074	46.11	46.146	46.182	46.218	46.254	46.289	46.325	46.361	46.397	46.433	46.469	46.504	46.54	46.576	46.612	46.647	46.683	46.719	46.754	46.79	46.826	46.861	46.897	46.932	46.968	47.004	47.039	47.075	47.11	47.146	47.181	47.217	47.252	47.288	47.323	47.358	47.394	47.429	47.465	47.5	47.535	47.571	47.606	47.641	47.676	47.712	47.747	47.782	47.817	47.852	47.888	47.923	47.958	47.993	48.028	48.063	48.098	48.133	48.168	48.204	48.239	48.274	48.309	48.343	48.378	48.413	48.448	48.483	48.518	48.553	48.588	48.623	48.657	48.692	48.727	48.762	48.796	48.831	48.866	48.901	48.935	48.97	49.005	49.039	49.074	49.108	49.143	49.178	49.212	49.247	49.281	49.316	49.35	49.384	49.419	49.453	49.488	49.522	49.556	49.591	49.625	49.659	49.694	49.728	49.762	49.796	49.831	49.865	49.899	49.933	49.967	50.001	50.035	50.07	50.104	50.138	50.172	50.206	50.24	50.274	50.308	50.341
43.627	43.663	43.7	43.737	43.774	43.811	43.847	43.884	43.921	43.958	43.994	44.031	44.068	44.104	44.141	44.178	44.214	44.251	44.288	44.324	44.361	44.398	44.434	44.471	44.507	44.544	44.58	44.617	44.653	44.69	44.726	44.763	44.799	44.836	44.872	44.908	44.945	44.981	45.018	45.054	45.09	45.127	45.163	45.199	45.236	45.272	45.308	45.344	45.381	45.417	45.453	45.489	45.526	45.562	45.598	45.634	45.67	45.706	45.742	45.778	45.814	45.851	45.887	45.923	45.959	45.995	46.031	46.067	46.103	46.139	46.174	46.21	46.246	46.282	46.318	46.354	46.39	46.426	46.461	46.497	46.533	46.569	46.605	46.64	46.676	46.712	46.748	46.783	46.819	46.855	46.89	46.926	46.961	46.997	47.033	47.068	47.104	47.139	47.175	47.21	47.246	47.281	47.317	47.352	47.388	47.423	47.458	47.494	47.529	47.565	47.6	47.635	47.67	47.706	47.741	47.776	47.812	47.847	47.882	47.917	47.952	47.988	48.023	48.058	48.093	48.128	48.163	48.198	48.233	48.268	48.303	48.338	48.373	48.408	48.443	48.478	48.513	48.548	48.583	48.618	48.653	48.687	48.722	48.757	48.792	48.827	48.861	48.896	48.931	48.965	49	49.035	49.069	49.104	49.139	49.173	49.208	49.242	49.277	49.311	49.346	49.38	49.415	49.449	49.484	49.518	49.553	49.587	49.621	49.656	49.69	49.724	49.759	49.793	49.827	49.861	49.895	49.93	49.964	49.998	50.032	50.066	50.1	50.134	50.168	50.203	50.237	50.271	50.305	50.338	50.372
