3.5472	1.8144	2.1674	2.1503	2.5183	0.046384	2.5188	0.7225	2.1401	2.8457	1.1113	2.1478	1.7811	1.0778	2.1318	2.1672	1.4278	2.852	3.5416	1.4142	3.2033	2.4857	-1.7716	2.4774	2.8538	3.9009	3.5823	-1.0489	-0.38632	-0.68255	2.1244	0.70658	1.3876	0.013837	0.71867	4.2205	1.0641	-1.0613	-0.34227	2.839	2.1341	2.4768	0.39737	2.1396	2.5192	3.9037	0.67232	4.2652	2.4401	3.153	3.2017	2.1367	-1.7784	-0.69972	0.66909	2.4876	0.020876	2.4794	3.8946	1.4301	1.7747	0.31355	-1.4142	0.31323	1.4267	0.0015414	-1.1089	1.053	0.0086668	2.8435	1.0607	2.4333	-1.4162	3.1915	2.8344	0.38103	-0.35659	2.1118	1.7238	2.0771	0.71843	1.7575	-0.3547	1.4457	0.33806	0.73251	-1.8004	-0.35396	0.34437	-0.7577	2.072	1.0592	2.1161	2.8233	2.4696	2.1542	2.8658	-0.35044	1.0662	2.1296	0.705	1.0621	0.70857	-0.38055	-0.69599	0.0059472	0.37345	1.119	0.73897	3.1648	1.4731	3.5587	4.2714	1.1225	1.8272	1.4748	1.4741	2.1638	1.8126	2.5158	1.4542	2.8956	2.5104	3.2298	3.2253	2.1586	1.8145	2.1651	1.4573	2.8955	3.2478	0.060859	-0.32977	-1.0111
2.6047	2.9288	1.8903	2.929	1.8648	2.217	1.1531	2.5787	0.83423	1.5138	0.44849	2.5775	3.2818	1.153	1.1616	1.8921	0.83453	2.2431	2.5786	3.6581	2.9153	1.8757	3.9864	2.2035	2.9244	0.81169	2.9392	2.922	0.8166	0.47543	1.1858	3.6588	0.79293	-0.60109	-0.9822	1.1341	1.8753	-0.97618	-0.28783	1.1467	4.0031	1.867	1.8665	1.8582	2.6047	2.2411	0.80796	3.6377	3.6148	0.45131	0.81689	0.79144	-0.27614	-2.7497	0.81313	1.1579	-1.6838	1.5031	2.2387	2.212	4.3317	2.2196	3.9727	1.4924	3.971	2.1951	2.9308	1.8274	1.8661	0.80989	-0.63433	0.78701	0.40721	0.42866	0.054145	0.41787	-1.3289	1.1145	3.2757	1.8443	1.4693	0.41669	1.5233	0.45754	1.8573	3.6416	-1.0124	1.1313	-1.3521	1.8404	1.848	2.5639	3.2658	3.6529	2.5991	1.8517	2.5451	2.9353	0.46913	-0.60379	0.45588	-1.6814	-0.62376	-1.3545	-1.6666	0.81292	1.8707	3.2796	4.6953	3.3143	4.3787	3.299	5.0477	3.6442	0.48573	0.84438	0.48624	2.9421	3.3185	1.8945	3.3125	4.0072	2.6103	2.9452	3.3193	3.6721	3.2962	1.5469	2.6104	4.009	1.8828	0.47263	0.45594	0.85153
1.9358	0.55241	1.5725	2.2874	1.2213	0.16575	0.55589	1.2595	1.2586	1.2229	2.2886	1.2561	1.9353	1.224	1.5719	1.9376	1.258	1.974	1.9754	3.0271	3.3532	1.2273	3.7424	2.3051	1.5776	2.3237	2.6536	-0.86889	-2.344	0.19745	4.4194	3.029	-2.2908	-0.5114	-0.86417	0.54999	0.8881	-1.2228	-3.7144	0.55823	2.3033	1.2612	2.9937	2.9924	2.6407	2.6403	1.9705	0.53463	0.51388	1.5717	3.0225	3.3481	4.051	5.1145	3.7351	0.90513	0.54587	-0.54958	3.3489	1.2538	1.6067	-1.9769	0.90184	2.2839	4.0846	1.5814	0.87969	-1.9452	-4.1239	1.2294	2.9578	2.3101	0.84229	1.9578	1.1947	-0.17765	1.2417	2.3132	3.3401	0.85992	1.5893	0.8719	1.9242	1.9574	-0.53102	2.6583	1.958	2.6378	0.90072	0.19772	0.86766	1.2161	1.2177	-1.2458	0.90198	1.9667	0.16359	0.55228	-0.18381	0.9001	1.2228	-1.276	-4.4458	-2.2902	-1.5662	1.6161	1.2302	2.6468	1.6186	0.88182	6.5381	4.4489	1.9456	3.0023	-0.85567	0.21379	3.3619	3.0033	3.398	1.9502	3.7158	5.163	3.7507	3.3657	4.4521	4.1019	3.7507	4.7702	3.7174	3.3664	1.6254	0.18627	0.92239	0.57075
2.609	1.9038	-0.57536	3.6637	5.4419	2.9765	3.3213	2.6144	2.2504	0.13708	1.1931	0.84212	0.14543	2.6145	2.2638	1.8995	0.49593	2.2501	3.3138	2.6007	0.13555	2.2626	2.6076	0.49629	0.49724	1.1869	-0.93642	-0.61011	1.8973	1.1873	0.14389	1.5476	0.83283	-0.93607	-0.5714	1.9002	1.5474	2.2579	0.84306	2.6027	-1.2772	0.4892	0.13817	0.14678	-0.20991	0.14285	1.8971	3.3113	4.3632	2.9594	1.1968	1.1897	0.84462	1.9007	-0.22588	2.2466	1.1823	1.5429	1.1814	2.251	1.893	1.8937	3.3078	4.3729	2.2555	2.6073	4.0075	2.2409	0.80037	1.8953	4.37	5.0806	4.355	2.6039	-0.94747	-0.62136	0.48358	-3.4264	2.2364	1.5468	2.2365	2.5941	1.9004	2.963	0.48691	0.82755	-0.58217	0.83371	5.0695	4.0139	2.5922	3.6565	1.8924	1.1916	1.5551	-0.21427	2.9626	0.47558	-1.2821	-0.93287	-1.6309	1.1981	-0.95554	1.9044	2.6022	-0.20571	0.14599	0.14069	1.1924	0.1429	6.1529	6.1614	1.2363	3.6796	-1.2716	2.2609	2.9879	1.9519	4.4195	4.419	4.0701	4.0358	4.7821	4.782	4.0705	4.4215	3.7206	6.5123	5.8019	5.4511	0.15879	-1.2724	1.5762	-0.56068
2.6063	3.6253	1.5217	2.5856	2.2114	2.9236	2.1968	2.5601	1.1582	0.79688	0.44497	1.1576	1.8621	1.8741	-0.27423	0.45655	1.1436	1.8726	1.8739	-1.0004	-0.27545	-0.26966	3.6014	3.9662	1.8498	1.1725	0.073891	1.1332	3.2501	2.2258	2.2015	2.2241	-0.282	-0.99879	-0.63427	2.5874	0.1085	-0.99551	1.8384	-1.7032	0.070009	-2.393	-3.4795	0.068722	0.42033	2.5848	3.2617	2.8979	0.065662	1.8448	2.5549	3.96	2.9099	-0.99202	-0.6289	3.2603	2.9328	1.1678	3.6107	0.42695	1.143	-0.99199	2.22	3.6335	3.2506	3.9591	3.9822	1.8657	1.8415	0.76809	2.5456	2.5759	3.2545	2.9023	-0.64746	-4.2047	-1.7013	-1.3599	0.76001	2.2123	1.4833	1.8361	0.088674	1.8675	2.1921	1.4902	0.41302	0.076434	0.76504	1.8655	0.44875	-0.99339	1.4833	1.8284	0.80317	3.608	0.06207	1.517	-0.9955	-2.0555	1.8365	-0.99525	0.77478	0.7856	0.078712	1.8385	-2.0524	1.854	3.6068	5.769	4.3306	4.3313	2.5934	4.3588	4.3599	4.3478	3.6224	2.9698	4.0224	3.3212	5.4361	6.1475	4.7351	4.3851	4.7361	4.736	5.0535	4.7365	4.7026	3.6401	0.82474	1.5371	2.6017	2.6011
1.2414	2.3018	3.007	3.7151	2.6522	1.594	2.3022	2.6535	3.3543	1.6056	4.0659	1.5727	2.9862	1.2539	2.3182	3.714	1.221	2.9861	1.239	1.9335	1.9494	2.987	2.2776	2.6529	1.2393	-0.17705	-1.597	2.9879	5.812	1.9335	0.86183	2.301	-1.9505	-0.92184	-0.88196	-0.15923	-0.20224	0.15074	1.5664	0.86488	-0.21366	-3.7696	-4.119	-4.4789	0.17434	3.6985	2.6692	3.7306	-0.88414	1.9479	3.7287	1.965	-1.6229	-1.9344	2.2825	4.0466	2.9846	3.3274	2.6484	1.2181	1.2332	1.5601	2.6472	4.0599	4.0596	-0.2012	-1.6029	0.52708	1.2306	0.85485	0.85457	0.50258	1.2047	4.0321	-1.2684	-1.6306	-0.22751	-0.93625	-2.7073	1.9142	2.2874	1.201	1.5586	1.2508	0.15078	1.9445	-0.21057	0.14939	0.8803	3.3224	-0.90676	1.9268	1.2059	2.2939	0.16726	0.87979	-1.9577	-2.3309	-1.9944	-1.2616	-3.728	3.7122	2.2994	-0.54676	-1.9669	-0.88098	-2.3231	-1.5927	-1.943	2.3075	1.2277	-0.20871	5.8364	4.0915	4.4268	1.604	5.4929	8.3025	5.8447	6.5455	6.1955	5.842	5.4956	5.1418	4.431	4.0844	5.4935	5.4929	5.1429	5.1427	1.2696	3.002	2.2994	3.3526
1.5405	1.1798	1.5407	2.9417	2.5942	3.6573	4.007	2.5948	-0.56241	3.6572	4.0078	3.3026	2.2443	4.0008	2.2242	2.9388	2.5887	4.0039	4.3513	4.0021	5.0627	3.2869	2.2406	1.5353	1.8896	1.5222	1.1783	3.2865	2.2376	2.9415	3.2863	0.4712	1.1771	-1.2954	0.8256	2.5892	0.10819	-2.0095	-0.94068	-0.236	0.097179	-0.96163	2.9151	1.1738	-1.2984	4.3379	2.5876	0.10504	0.11952	5.0462	0.82283	4.352	5.7604	6.8216	5.4103	1.5326	-0.2408	4.712	3.2961	-0.94635	-2.0293	-2.3657	0.10015	1.169	1.1685	1.527	1.8788	3.2951	3.6285	3.2948	-0.60214	-1.6593	2.5788	2.2136	6.817	3.2915	2.2286	1.8771	1.5236	0.11164	0.10734	-0.27881	0.81215	-0.25368	-0.27075	0.45133	-1.6538	2.2166	3.2775	2.5663	1.1694	1.5268	2.5668	1.8779	-1.3269	-3.4501	-5.2321	-1.6787	2.2171	1.1554	-3.0706	-1.6522	3.6475	2.5865	1.1761	-0.26491	-0.25395	0.47514	-2.0079	-1.6687	0.1257	5.0691	4.7265	6.1292	5.079	6.1306	4.0179	2.9801	4.394	7.5677	7.1941	5.8065	6.8679	5.1061	5.0834	5.4335	4.7325	5.4343	5.084	4.3694	-0.2262	-0.92757	2.9573	4.0189
1.3638	2.0493	0.99713	2.0496	1.3474	2.7775	3.8133	3.8139	3.4621	4.5246	3.1123	3.8137	4.5247	2.7616	4.1742	0.99697	3.4457	3.8304	1.3649	2.0675	3.4638	2.7617	0.98409	0.62249	-0.78531	0.27165	3.0989	4.5117	2.0501	2.7626	3.4627	2.0376	1.6922	-0.42328	1.3476	1.6833	0.28556	0.27214	-2.5563	0.62401	-2.1864	-0.0793	2.0503	3.8141	4.8753	1.3479	-0.067278	-0.082114	1.6811	4.5058	2.7426	3.4772	1.3629	1.3619	0.26535	0.2828	0.62611	1.345	1.679	2.3968	0.62379	-1.4873	1.6804	2.0445	5.9297	2.7551	2.0425	1.6917	4.8665	3.1039	2.7395	1.3323	4.8521	2.7519	3.7864	5.5518	2.3894	-0.091325	0.9688	-1.5124	-0.092581	-0.80729	-1.1506	2.7337	0.96912	-1.5032	0.60664	2.0334	0.99663	2.3763	-0.44188	0.62748	-1.5056	1.6776	-0.074357	0.98229	-3.6555	0.61497	-1.8585	2.3778	2.7567	4.8705	1.7124	3.7948	3.7951	1.332	3.113	1.7018	-1.4963	2.7518	-2.1956	-6.0973	4.181	4.5321	5.5845	3.8265	4.8885	2.0773	5.59	8.0626	6.3017	6.3024	6.6527	4.8878	4.5412	5.2387	5.9501	6.3004	5.2391	2.0799	0.99415	2.4313	4.2048	4.5558
1.8161	2.177	3.5927	4.2937	2.8817	2.5317	3.9433	1.4927	1.466	1.1158	3.5938	3.9448	2.5319	1.4661	1.8108	-1.3636	2.5286	0.77143	-2.4117	-0.30514	2.1848	2.8862	3.9344	2.1586	-1.7198	-2.4348	1.0962	2.8734	1.4735	2.8861	4.6484	3.5841	3.5703	2.1723	2.8864	-0.29079	-0.3041	-2.4202	-3.1495	-2.0802	0.39441	-0.66505	-4.9308	1.0957	2.872	2.8856	3.236	-1.7165	3.5953	3.9458	2.5266	1.8138	0.057647	-0.64491	1.4581	0.75622	1.0941	1.457	-1.7246	3.22	-0.32414	-6.3442	2.167	0.054345	2.5297	2.1649	1.1009	2.5145	2.8521	-0.30059	1.4512	0.39834	2.4993	1.4366	3.574	5.3491	6.7494	6.3989	3.5857	1.0958	1.4344	0.39817	2.1579	3.2231	-0.33254	-1.3711	0.3908	2.8697	3.2132	-0.32287	1.4286	3.9301	4.2805	4.9808	-0.67549	-2.0918	-1.0379	2.1636	1.4665	1.1087	4.9863	4.6372	0.048329	2.1819	3.9386	0.057768	4.9989	5.3607	3.2393	6.0499	3.9521	2.8844	-0.99286	1.4771	5.7139	4.3032	4.6779	4.6779	7.8514	8.2017	6.7915	7.8528	5.7415	5.3915	5.0315	4.3308	6.7703	4.6585	3.2471	0.4337	2.5493	3.955	4.6559	5.0063
1.5452	-0.59729	1.8791	4.3429	5.0537	7.1653	6.1048	3.6426	1.5231	1.1854	2.2476	3.6428	5.0542	3.6427	1.8734	2.598	1.8743	1.1624	5.749	2.9362	0.44838	1.1495	0.4475	-0.25377	-0.61853	-0.9687	1.5117	0.11089	2.5755	1.875	4.6978	3.6239	5.7358	4.3379	2.5625	2.5599	0.094137	-1.6656	-0.59328	-3.0641	-4.1502	-5.9251	-5.2084	3.6214	-2.0302	-1.3191	-2.0342	-3.8007	0.10809	2.2458	0.83256	2.5954	-1.6374	-0.61897	-0.97015	-2.7403	-2.7329	-2.7404	0.79623	-1.3214	0.79122	-1.3188	0.44015	0.45626	3.9816	3.6173	3.6167	0.80454	3.9666	1.1379	0.43927	2.5532	3.2642	4.3153	1.5136	1.497	-1.3295	2.2135	4.6869	0.78682	0.08171	-0.98261	-1.6695	3.9738	-2.7351	0.44577	0.11713	3.9938	4.344	1.8574	-4.1553	-2.365	0.81756	-2.3892	-4.8774	0.42975	0.091983	0.4439	-2.3997	-2.3858	-5.2303	-3.4403	0.45258	4.7084	4.3485	1.512	4.3365	5.7727	0.83642	3.3123	5.7757	2.2356	2.9476	4.3429	6.4661	6.4667	6.4677	6.1077	8.5796	9.2803	8.5806	7.5205	4.7089	5.4098	6.1176	6.8285	6.1184	6.4785	2.9554	-0.56621	1.911	3.3231	3.6736	5.0855
