0.98008	0.98971	1.6774	1.3426	0.98375	1.3391	1.6805	0.6596	0.99012	1.3531	0.64948	1.6885	0.663	0.66817	1.352	1.0031	0.32548	0.66	1.6957	1.6977	1.0136	1.3659	0.66316	1.3661	1.3675	2.0588	0.67329	1.3645	1.3658	0.33673	1.0142	1.372	1.0055	0.6642	0.65965	1.3424	0.31533	0.98725	0.63921	0.64983	0.63486	0.9788	1.3176	1.3145	1.3155	1.6478	0.62621	0.95935	0.61572	0.96054	0.27733	0.96663	1.3115	0.63389	1.6647	0.62599	1.3196	0.96185	0.97305	0.62137	1.3237	0.28706	2.0115	0.62484	0.62343	1.3218	0.97284	1.3162	0.96699	1.6655	0.63629	1.0227	1.0146	1.3753	1.3744	0.97816	1.6729	0.98351	1.3232	1.3279	0.64576	1.3369	0.64377	0.97321	1.6654	1.3299	0.97277	0.64118	0.98913	1.3399	0.63939	0.9763	0.98807	-0.0092171	1.0266	0.64943	1.334	0.64105	1.3316	1.039	0.65049	0.99121	0.64791	0.35948	1.3829	1.0433	1.0598	0.98928	0.011483	0.6518	1.398	0.71325	0.69933	0.70818	1.0494	1.0394	0.65644	0.99902	1.3968	0.31757	0.32268	1.0039	0.66122	0.70354	0.029617	0.69525	0.36346
1.4012	1.0709	2.0893	2.4273	1.0649	1.7504	1.4155	1.0733	1.0675	2.1005	1.0754	1.4131	1.7578	2.0956	2.4407	1.0818	1.763	1.7681	2.1021	1.084	2.1062	1.1035	1.7713	1.0852	1.4266	1.4316	1.4326	2.1139	1.1027	2.46	1.4524	1.4398	1.7797	1.7671	1.7738	1.7614	1.0841	1.4196	0.37771	0.70942	1.0595	1.7371	1.7333	1.7339	0.35723	1.3802	1.0342	1.0386	1.3938	1.3873	1.3822	1.3892	0.70167	1.7255	1.7301	1.0515	1.7314	1.3875	1.0476	1.3938	1.0492	1.3804	1.7284	1.3856	1.7304	2.415	2.1211	2.1129	1.4398	1.4391	1.3896	2.1252	1.4446	1.7803	1.3931	1.0615	1.0548	1.3917	0.72141	1.7411	1.3954	1.4392	1.4462	1.7454	1.0623	1.0593	2.4236	1.3971	1.405	2.1185	1.0642	1.4011	1.4091	1.0588	1.4022	0.70926	1.7437	1.4007	1.0725	1.0659	0.76325	1.4035	1.4115	1.7463	1.4103	1.4112	1.7445	1.7569	0.75922	1.1273	1.4723	0.77231	1.8112	1.1285	0.72177	1.4677	1.1195	0.72552	1.0919	1.4217	1.1203	0.39795	1.0853	1.4679	1.4787	1.8198	1.8228
2.8095	1.7703	2.1162	2.1183	2.1201	1.4417	1.7869	2.1218	2.8138	1.7854	1.7945	1.4484	2.4871	2.1385	1.7885	2.1373	2.4923	1.7961	2.1484	1.7916	2.1337	1.7956	2.4947	1.4585	2.1513	2.5026	1.8098	2.151	1.8162	1.8031	1.8081	1.817	1.4666	1.8075	1.8091	1.8041	1.8066	2.8321	1.7913	1.4504	2.4804	1.4391	1.7752	1.7644	1.4253	2.4519	1.4195	2.1086	1.7533	1.7563	2.0991	1.761	1.7675	1.769	1.7775	2.119	1.4277	2.8016	2.4632	2.112	2.1074	2.46	1.4217	1.7779	1.7637	2.1121	1.7769	2.1004	1.4249	2.4634	1.4343	2.4613	1.8143	1.8098	1.4805	1.4312	2.466	1.4341	1.775	1.8137	1.8168	1.7736	1.7819	2.1515	2.4696	1.7842	1.7808	1.4395	1.4325	1.777	2.4641	1.4385	2.15	1.4772	2.1274	1.1019	3.1513	1.7897	2.1599	1.4373	1.7893	1.0886	2.1877	1.8274	1.4479	1.449	1.483	1.7948	1.4561	1.1012	1.4558	1.8524	1.4912	1.5054	1.4973	1.8499	1.7999	1.8354	2.1789	2.1742	1.4584	1.8034	1.1106	1.5073	1.5006	1.1552	1.168
3.6175	2.9373	2.9252	3.2735	2.5892	2.9311	1.8987	2.942	2.6039	3.2955	3.2896	2.6162	2.9536	2.6075	2.6022	2.2634	2.9447	2.2623	2.9434	2.9558	2.9492	2.6177	2.2716	2.2768	2.2755	2.2692	2.9616	2.6153	2.2842	2.2815	2.9589	2.6316	2.2926	2.6156	2.9644	2.9608	2.2795	2.271	2.6066	3.2919	2.6017	2.258	2.2501	2.5843	2.2375	1.8878	2.5754	2.2293	2.5833	3.2671	2.2361	2.5819	3.2747	2.5802	3.275	2.2466	2.2431	2.927	2.5836	2.5826	2.5932	1.8869	2.5786	2.9223	2.9195	1.8902	1.5437	2.9223	1.9044	2.2477	2.9249	1.8956	2.9205	2.6262	2.6255	2.2469	2.5842	2.2523	2.5856	1.8927	2.2897	1.558	2.5902	2.2546	2.2477	1.8986	1.9028	1.5601	1.912	2.2553	1.9341	2.2569	2.2475	2.5884	2.5883	2.5967	1.9073	2.2544	2.2586	2.5995	2.9402	1.9548	1.9113	1.968	2.9366	1.9116	2.255	2.2636	1.911	2.9896	1.9208	2.6521	1.6172	1.6352	2.3155	2.334	2.3272	2.9974	2.3139	2.6238	2.6213	2.2787	2.2835	2.9939	2.6555	2.6697	2.669
3.3381	3.3405	3.6903	3.0162	2.6567	2.6587	3.0181	3.017	2.6652	3.0131	3.0185	3.3639	3.3574	3.3628	2.678	3.0178	3.3705	2.6781	3.7026	3.0274	3.3641	3.3646	3.3726	2.6839	3.0316	3.029	3.0301	2.6813	3.0262	2.6886	3.0399	2.6836	1.666	4.0655	3.0403	2.6908	2.691	3.0351	3.0318	3.7032	2.6691	3.023	3.3627	3.004	3.0011	3.6889	3.6826	4.3712	2.6408	2.6495	3.337	3.3422	3.689	3.347	3.3405	3.3499	3.3503	3.3581	3.6849	3.004	4.0333	3.3421	2.9998	3.0019	3.3402	2.646	3.3447	3.0032	3.6765	3.0011	3.0021	3.3428	3.3514	3.0517	3.727	3.3467	2.658	3.3774	3.3466	3.0441	2.3496	3.6891	3.0022	3.0105	2.6913	3.0159	3.0087	3.3512	3.3441	3.0125	2.6597	2.6986	2.6611	2.3258	2.3257	3.0204	3.0134	3.3543	3.3585	3.017	3.0177	3.0184	3.0667	2.3759	2.3864	2.7319	3.0189	2.7103	3.025	3.3677	3.4132	2.7228	3.0873	2.3986	3.0784	3.4299	3.4329	2.736	2.0517	2.733	2.6775	3.0748	2.6873	3.423	2.7303	2.7297	2.4024
3.0402	3.7334	3.0494	3.3802	4.076	3.7381	3.39	3.3881	3.3901	2.7157	3.755	3.3998	3.7549	3.7489	3.4003	3.7592	3.7528	3.4043	3.7554	3.7559	3.7564	3.0706	3.7583	3.4125	3.4057	2.7231	3.0642	3.073	3.4145	3.4193	4.1068	3.0895	3.0803	3.0733	2.7381	3.4149	4.1052	3.7657	3.4199	3.769	4.0972	4.1048	3.4004	3.0568	3.39	3.394	2.7156	3.7417	4.0775	3.0484	3.7395	3.7405	3.7329	4.0788	3.0461	3.3919	3.3886	4.0904	3.7472	4.0866	3.4031	3.7338	3.7353	3.3873	3.7319	3.0438	3.3825	3.3835	3.0405	3.7428	3.3823	4.0668	3.7278	4.0802	3.7413	2.3938	3.383	3.0589	2.3657	3.3923	3.0522	3.3832	3.3916	3.0832	3.3853	3.05	4.0804	3.3915	3.3997	4.7768	3.054	3.3924	3.0529	3.0539	3.394	4.0886	3.7492	4.0901	3.3967	2.7138	3.4059	3.4398	3.0915	2.7636	2.7852	3.4695	3.4547	3.4485	3.4072	3.4085	3.4468	3.4558	3.4644	3.1276	3.8209	3.4687	2.4341	3.1254	2.8	3.1363	3.8161	3.1218	2.7386	3.4167	3.8101	2.7812	2.4403
4.4645	3.7769	3.783	4.4753	4.1335	3.439	4.1385	3.439	3.4486	4.1328	4.1384	4.1515	3.4513	4.1392	4.1483	4.1457	4.8308	4.8295	3.8002	3.7929	4.8348	4.1515	3.8019	4.1523	3.8027	3.4592	3.8039	3.8023	3.8076	4.4911	4.4923	3.8036	4.8385	4.1553	3.4702	3.8108	4.4946	3.8012	3.817	3.8092	4.1537	4.4898	4.4855	3.4518	3.7887	3.4489	3.7855	3.7852	3.4446	3.4454	3.7864	4.1333	4.1357	3.7918	3.7898	3.4481	4.1401	4.1405	3.7875	3.7905	4.1346	3.0967	4.1382	3.4426	4.4785	3.7867	3.4313	4.1237	4.4711	4.1243	4.1253	3.086	3.4408	4.1283	3.4403	3.7859	3.7812	3.4458	4.1327	4.137	3.7827	4.1401	4.1371	3.4477	4.1697	3.4494	3.8182	3.0945	4.4791	4.1361	4.1409	3.8269	3.4523	3.4572	4.4798	3.7944	3.4512	3.7934	3.7939	4.4847	3.1016	3.7961	3.4531	3.802	3.8318	4.5472	4.1471	4.1985	3.5101	4.5435	3.5089	3.8637	3.5134	3.5126	3.1817	3.5272	4.2233	3.5342	3.8844	3.536	3.5364	2.8244	3.5194	4.1708	3.8532	4.2079	3.1676
4.2623	4.9547	4.2632	4.6056	5.9853	5.3076	4.6157	4.9715	4.9735	4.9686	4.6166	5.6597	5.3174	4.2929	4.9805	4.2842	4.2931	4.9844	4.9809	4.2874	4.9788	4.2855	4.9798	4.6301	4.6344	4.2986	4.291	4.6277	4.9907	6.0079	4.2925	4.9877	4.2949	3.9594	4.6405	4.9912	4.2977	3.9658	4.3064	4.6462	4.2923	4.6365	4.2885	4.9786	3.9417	4.6269	4.6258	5.3117	4.9785	5.3152	4.9736	4.6203	4.6263	4.6209	4.9806	4.6305	4.9817	4.636	4.2893	4.9844	4.9797	4.2842	4.6256	4.6162	4.2783	4.9664	4.2825	4.6134	4.6195	4.6182	5.3029	4.6136	4.2708	4.2736	4.9696	4.6215	4.9694	4.9741	4.2772	3.2517	4.2788	4.3108	3.978	5.3117	3.9731	4.6604	5.3137	4.3192	3.9746	4.654	3.9771	4.6604	4.3263	3.9397	3.9438	4.6246	3.9491	4.2862	4.6305	4.2913	4.6282	4.6304	4.6274	4.6287	3.9493	5.0249	4.3501	4.6917	4.6928	4.6848	4.3479	4.6933	4.363	4.0291	4.0359	4.3649	4.711	3.6839	4.0411	4.3627	4.016	4.0245	4.703	3.6687	4.6873	4.3598	3.6698
5.2709	5.2696	5.9696	4.9351	4.5934	5.6257	4.9453	4.9396	5.2817	5.2836	4.9416	4.9509	5.6425	4.6142	4.9491	4.6104	5.6454	5.9823	6.3326	4.9606	5.2896	4.6178	4.9544	4.6223	5.6462	5.2889	5.2928	5.6431	5.6474	4.9544	5.6495	4.6131	4.9619	5.2922	4.9572	5.3018	4.9583	5.6526	4.9671	4.6231	5.6495	4.9637	5.2995	4.9616	5.9828	4.9466	4.613	5.6387	5.2915	5.2919	4.6127	5.2969	4.6112	5.6407	4.6087	5.6501	4.9632	4.9579	5.6506	4.9618	4.6157	5.6517	5.2955	5.6372	4.6017	4.2498	5.2783	4.6006	4.939	4.2474	5.63	4.9399	4.9428	5.6294	4.9378	4.9475	4.6055	4.9466	4.2574	4.9483	4.9556	4.2618	4.9775	5.326	5.6363	4.2897	4.94	4.642	5.3177	4.6332	4.643	5.6813	5.3344	4.6538	5.3252	4.2625	4.9571	4.6142	5.6447	5.2955	4.9525	5.2972	4.618	5.6891	3.9495	3.9248	5.0113	4.3284	5.0242	5.0214	4.3474	4.6863	5.0324	5.0317	4.6949	4.7104	4.7018	4.3634	4.0224	4.7041	5.0255	5.0394	4.3562	4.3409	4.678	4.3316	3.6612
5.3273	5.6734	6.7058	6.032	5.3402	6.3726	5.6778	6.0374	6.0357	5.6914	5.6932	5.6911	5.6966	6.3846	6.05	4.6676	5.3552	6.0459	5.6962	5.3566	5.6932	5.0037	5.3657	5.6983	4.6688	5.363	5.7003	5.3567	5.6973	5.7013	5.7018	6.7293	6.3905	5.7089	5.3585	5.707	5.697	6.3913	5.7059	5.3619	5.0122	6.3965	6.0561	5.3664	5.0217	5.3655	5.3575	5.3646	5.6957	5.7035	5.7004	5.7006	5.3585	5.0106	5.3698	5.7095	5.3662	5.3679	5.3656	5.0171	5.7086	5.3669	5.7006	5.7025	5.697	5.3589	5.3547	4.9994	5.6878	4.9923	4.9911	4.9989	5.6869	5	5.3562	5.6983	4.66	5.3512	5.006	5.7008	5.3568	5.0107	5.3564	5.0092	5.0116	5.3563	5.3496	5.0359	5.0314	5.0451	5.403	5.4139	5.0754	4.7388	6.1005	5.3884	5.7055	5.0024	5.3568	5.3615	5.6986	6.4225	4.7091	5.0574	4.7166	5.7072	5.4022	5.4198	4.4018	5.7821	5.0873	5.087	5.0903	5.4357	4.7527	5.1117	4.7796	4.767	4.7627	5.1059	4.7692	5.086	4.4093	5.4324	4.7384	5.4571	5.1066
