0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.32877	0	0	0	0.2075	0.17329	0.32257	0.38203	0	0.31246	0	0.34146	0.3844	0.35456	0.42141	0.34362	0.42656	0	0	0.31047	0	0	0	0	0.31446	0.3844	0.26232	0.47253
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.33719	0	0	0	0	0	0	0	0.29683	0.32053	0.37269	0.32462	0.38678	0.30652	0	0.24069	0.25214	0	0	0	0.34362	0	0	0.41631	0.3844	0.54443	0.52874
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.37038	0.23435	0	0	0	0	0	0	0	0.45041	0.28004	0.37269	0.37269	0.40876	0	0.37038	0.2555	0.2874	0	0	0	0.25382	0.41126	0.48106	0.6884
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.21035	0	0.42398	0	0	0	0	0	0.16848	0	0.25719	0.33506	0.54126	0.39399	0.6217	0.54443	0.40379	0.23435	0	0	0	0	0.40876	0.34362	0.57365	0.53185
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28004	0.36808	0.57365	0.38678	0	0.17208	0	0	0.37734	0.33506	0.58367	0.73203	0.59044	0.79524	0.78224	0.72797	0.68071	0.48681	0	0.37501	0	0.46413	0.4985	0.50146	0.73203
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.26929	0.49263	0.78655	0.45041	0.33506	0	0	0.34578	0.40876	0.57697	0.52874	0.57034	0.62884	0.74128	0.59044	1.0236	0.77368	0.43968	0.44771	0	0	0.43703	0.53497	0.62884
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2555	0.53185	0	0.32053	0.43703	0.45041	0.43177	0.65434	0.56377	0.52257	0.89383	0.77368	0.95051	0.95051	1.0787	1.0076	0.94546	0.68127	0.5605	0	0.40132	0.56704	0.48106
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.21469	0.49556	0.62884	0.57697	0.57365	0.57697	0.67689	0.7652	1.0957	1.2399	0.89616	1.029	1.4293	1.2463	0.83986	0.72393	1.029	0.6693	0.67308	0.44771	0.57034	0.83531
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24155	0	0	0	0	0	0	0	0.2837	0.2837	0.24883	0	0	0	0	0	0	0	0	0	0.21615	0	0	0.41378	0.61816	0.95051	0.65805	1.3112	0.88656	1.0787	1.1481	1.0787	1.5687	1.4859	1.9273	1.6105	1.6185	0.95051	1.0787	1.2526	1.0787	0.6693	0.7159	0.82358
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.32669	0.56704	0.83077	0.83077	0.38917	0	0	0	0	0	0	0	0.24069	0.33086	0.31446	0	0.29683	0.51951	0.889	1.0731	1.0844	1.0183	1.0844	1.0129	1.1003	1.8851	2.5864	1.9089	1.5947	1.6796	1.5947	1.154	1.1714	0.86763	0.88656	1.9032	1.6796
