0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28434	0.31854	0.28178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.39194	0.49042	0.53883	0.59759	0.37724	0.3026	0.27751	0.42279	0.72153	0.27928	0	0	0	0	0	0	0	0	0	0	0	0.31602	0.39321	0.23205	0	0	0	0	0.29234	0.26986	0.32844	0.43947	0.60364	0.48434	0.41782	0.58497	0.67753	0.51669	0.34178	0.40055	0.59882	0.48295	0.21615	0.27696	0.36272	0	0	0	0	0	0.28016	0.26797	0.23391	0.18444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.50981	0.28238	0.33964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.30522	0.27063	0	0	0.41782	0.56377	0.61235	0	0	0	0	0	0	0	0	0	0	0	0.21242	0.22975	0.37108	0.3277	0	0	0.2334	0	0.28178	0.27912	0.17151	0.37272	0.55821	0.48434	0.57391	0.40815	0.69764	0.363	0.28402	0.36367	0.53162	0.44131	0.33775	0	0.33977	0.20124	0.13471	0	0	0	0.29331	0.35686	0.25328	0.2408	0.24675	0.1511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1722	0.20494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.34344	0.36252	0.20869	0	0	0	0	0	0	0.2216	0.36307	0	0	0	0	0.20869	0.34344	0.39599	0.47524	0	0	0	0.2216	0	0.24387	0.19877	0.55291	0.80113	0.6146	0.71135	0.56195	0.21487	0.20494	0.15122	0.4535	0.48769	0.39813	0.21122	0.21249	0.17258	0	0	0	0.19521	0.29227	0.1717	0.24799	0.20069	0.26656	0.24972	0	0.197	0	0.22916	0.23947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13063	0.86535	0	0	0	0	0	0.37517	0	0	0	0.14312	0.48804	0	0	0.23113	0.24366	0	0	0	0	0	0	0	0.20618	0.48941	0.21763	0	0	0	0	0.23531	0.33964	0.29444	0	0.14973	0	0	0.32585	0.47185	0.23756	0.53208	0.6156	0.54263	0.55405	0.52134	0.2256	0.24654	0	0.2243	0.42005	0.33213	0.29227	0.17925	0	0	0	0.19641	0	0.22293	0.22682	0.197	0.24823	0.286	0.24823	0.18978	0	0	0	0.16439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3585	0.51255	0.91457	0	0	0	0	0	0.52391	0.26221	0	0	0.24972	0.71105	0.26485	0.11896	0	0.15413	0	0	0	0	0	0	0	0	0.17582	0	0	0	0	0	0.17437	0.35507	0.29403	0	0.15315	0.1556	0.19143	0.31755	0.40492	0.31934	0.40897	0.67441	0.56656	0.74984	0.90489	0.27856	0.22565	0.22695	0	0.37479	0.40815	0.34164	0.15708	0	0.17802	0.16938	0	0.21636	0	0.29444	0.17602	0.197	0.32104	0	0	0	0	0.20825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.62063	1.6764	0.1722	0	0	0	0	0	0	0	0	0.63819	0.58465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14498	0.22975	0.49061	0.20002	0.26485	0	0	0.42736	0.40273	0.40028	0.41251	0.50053	0.51602	0.58564	0.73579	0.56236	0.23814	0	0.23814	0.20743	0.3494	0.29234	0.15026	0	0	0.22295	0	0	0.2209	0.1851	0.23947	0.15897	0.26813	0.21082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.41371	2.8725	0.43896	0	0	0	0	0	0	0	0	0.68702	0.45564	0.36904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3096	0.32295	0.34474	0.22838	0	0.39385	0.673	0.37718	0.3266	0.47931	0.25475	0.37108	0.59701	0.19284	0	0.2048	0.22967	0	0.334	0.23104	0.22967	0.17657	0.14835	0	0.24646	0.2064	0.30662	0	0	0.1851	0.20318	0.23804	0.17602	0.14528	0	0	0.17825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.26056	0.3084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.91675	3.0522	0.3494	0	0	0	0	0	0	0	0	0.27751	0.17365	0.2408	0	0	0	0	0	0	0	0	0	0.24243	0	0	0.20231	0	0	0	0	0	0.21502	0.33775	0.34344	0.27378	0.33964	0.34281	0.43138	0.53208	0.44411	0.363	0.44367	0.3026	0.36076	0.28667	0.30178	0	0.18279	0.20986	0	0.31445	0.2592	0.17474	0.19641	0	0.1886	0.19457	0	0.21473	0.1915	0.23804	0.16334	0	0.17194	0.16867	0	0	0.23056	0	0.19097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.36861	0	0	0	0	0	1.6549	0.22967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15908	0	0	0.13384	0	0	0	0	0.25871	0.28103	0.22295	0.2727	0.16166	0.42974	0.35493	0.75103	0.54263	0.24035	0.45963	0.41912	0.42455	0.4535	0.15652	0	0	0	0.15461	0.19284	0	0.20193	0.24498	0.15509	0.2435	0.20008	0.29274	0	0	0.24091	0	0.23519	0.22838	0.1886	0.14711	0	0	0.24498	0	0.31017	0.19578	0.17305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.54443	0.19758	0	0	0.19641	0.57291	0.64402	0.35132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.26752	0	0	0	0	0	0	0	0	0	0.32295	0	0	0	0.53439	0.86748	0.49021	0.49932	0.37479	0.36983	0.40478	0.37272	0.51823	0.24972	0	0	0.23252	0.14973	0.24366	0.21737	0.16439	0	0.19392	0.23237	0.2617	0.1472	0.18911	0.23912	0.1976	0.28772	0.15408	0.32139	0.20133	0.18557	0	0.29104	0	0.24972	0.29234	0	0.17053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
